Block,Time,URI,AURY_GF,CHAMERA2,DADRI_CRF,SEWA2,RAPPC,PARBATI3,TANDA2,CHAMERA1,ANTA_LF,AURY_LF,KISHANGANGA,UNCHAHAR2,KOTESHWR,NAPP,KOLDAM,SALAL,DADRI_GF,ANTA_CRF,UNCHAHAR4,AURY_CRF,URI2,AURY_RF,RAMPUR,DADRT2,ANTA_GF,UNCHAHAR3,DADRI_RF,NJPC,TEHRI,JHAJJAR,SINGRAULI,CHAMERA3,TANAKPUR,DADRI_LF,DULHASTI,UNCHAHAR1,RAPPB,ANTA_RF,RIHAND3,BSIUL,RIHAND2,RIHAND1,DHAULIGNGA,SINGRAULI_HYDRO,KHSTPP-I,BRBCL,TALA,KHSTPP-II,FSTPP I & II,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,3.177864,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,8.002460,0.000000,0.000000,655.462397,0.000000,25.321301,0.000000,0.000000,0.000000,626.697521,112.621312,0.000000,6.760157,0.000000,0.000000,10.132320,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,44.519917,14.392500,0.000000,141.296834,19.890435,401.809815,0,0,0,0,0

49,12:00-12:15,23.304336,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,16.004921,0.000000,0.000000,637.082957,0.000000,25.321301,0.000000,0.000000,0.000000,626.697521,112.621312,0.000000,6.760157,0.000000,0.000000,10.132320,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,44.519917,14.392500,0.000000,141.296834,19.890435,401.809815,0,0,0,0,0

50,12:15-12:30,23.304336,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,16.004921,0.000000,0.000000,627.487957,0.000000,25.321301,0.000000,0.000000,0.000000,626.697521,112.621312,0.000000,6.760157,0.000000,0.000000,10.132320,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,44.519917,14.392500,0.000000,141.296834,19.890435,401.809815,0,0,0,0,0

51,12:30-12:45,2.118576,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,604.115592,0.000000,25.321301,0.000000,0.000000,0.000000,599.356568,112.621312,0.000000,6.760157,0.000000,0.000000,10.132320,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,44.519917,14.392500,0.000000,141.296834,19.890435,401.809815,0,0,0,0,0

52,12:45-13:00,2.118576,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,582.047092,0.000000,25.321301,0.000000,0.000000,0.000000,551.381568,112.621312,0.000000,6.760157,0.000000,0.000000,10.132320,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,44.519917,14.392500,0.000000,141.296834,19.890435,401.809815,0,0,0,0,0

53,13:00-13:15,2.118576,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,569.573592,0.000000,21.390709,0.000000,0.000000,0.000000,441.777788,112.621312,0.000000,0.368736,0.000000,0.000000,9.902232,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,44.519917,14.392500,0.000000,141.296834,19.890435,401.809815,0,0,0,0,0

54,13:15-13:30,2.118576,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.139768,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,502.778000,0.000000,21.768176,0.000000,0.000000,0.000000,365.017788,112.621312,0.000000,0.368736,0.000000,0.000000,9.381799,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,44.519917,14.392500,0.000000,141.296834,14.838284,401.809815,0,0,0,0,0

55,13:30-13:45,2.118576,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.139768,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,464.398000,0.000000,21.768176,0.000000,0.000000,0.000000,374.612788,112.621312,0.000000,0.368736,0.000000,0.000000,9.381799,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,44.519917,14.392500,0.000000,141.296834,14.838284,401.809815,0,0,0,0,0

56,13:45-14:00,2.118576,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.139768,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,397.233000,0.000000,21.768176,0.000000,0.000000,0.000000,374.612788,112.621312,0.000000,0.368736,0.000000,0.000000,9.381799,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,44.519917,14.392500,0.000000,141.296834,14.838284,401.809815,0,0,0,0,0

57,14:00-14:15,2.118576,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.139768,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,339.663000,0.000000,21.768176,0.000000,0.000000,0.000000,403.397788,112.621312,0.000000,0.000000,0.000000,0.000000,9.381799,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,44.519917,14.392500,0.000000,141.296834,14.838284,401.809815,0,0,0,0,0

58,14:15-14:30,2.118576,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.139768,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,339.663000,0.000000,21.768176,0.000000,0.000000,0.000000,403.397788,112.621312,0.000000,0.000000,0.000000,0.000000,9.381799,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,44.519917,14.392500,0.000000,141.296834,14.838284,401.809815,0,0,0,0,0

59,14:30-14:45,2.118576,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.139768,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,339.663000,0.000000,21.768176,0.000000,0.000000,0.000000,403.397788,112.621312,0.000000,0.000000,0.000000,0.000000,9.381799,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,44.519917,14.392500,0.000000,141.296834,14.838284,401.809815,0,0,0,0,0

60,14:45-15:00,2.118576,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.139768,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,339.663000,0.000000,21.768176,0.000000,0.000000,0.000000,403.397788,112.621312,0.000000,0.000000,0.000000,0.000000,9.381799,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,44.519917,14.392500,0.000000,141.296834,14.838284,401.809815,0,0,0,0,0

61,15:00-15:15,2.118576,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.139768,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,339.663000,0.000000,21.768176,0.000000,0.000000,14.930780,393.802788,112.621312,0.000000,0.000000,0.000000,15.811458,9.381799,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,44.519917,14.392500,0.000000,141.296834,14.838284,401.809815,0,0,0,0,0

62,15:15-15:30,2.118576,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.139768,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,339.663000,0.000000,21.768176,0.000000,0.000000,14.930780,393.802788,112.621312,0.000000,0.000000,0.000000,15.811458,9.381799,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,44.519917,14.392500,0.000000,141.296834,14.838284,401.809815,0,0,0,0,0

63,15:30-15:45,1.588932,0.000000,3.197534,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.139768,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,336.477460,0.000000,21.768176,0.000000,0.000000,14.930780,359.011318,112.621312,0.000000,0.000000,0.000000,15.811458,9.381799,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,44.519917,14.392500,0.000000,141.296834,14.838284,401.809815,0,0,0,0,0

64,15:45-16:00,1.588932,0.000000,3.197534,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.139768,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,336.477460,0.000000,21.768176,0.000000,0.000000,29.861559,368.615912,112.621312,0.000000,0.000000,0.000000,15.811458,9.381799,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,44.519917,14.392500,0.000000,141.296834,14.838284,401.809815,0,0,0,0,0

65,16:00-16:15,2.118576,0.000000,3.197534,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.139768,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,339.663000,0.000000,21.768176,0.000000,0.000000,29.861559,374.612788,112.621312,0.000000,0.000000,0.000000,15.811458,9.381799,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,44.519917,14.392500,0.000000,141.296834,14.838284,401.809815,0,0,0,0,0

66,16:15-16:30,2.118576,0.000000,3.197534,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.139768,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,368.448000,0.000000,21.768176,0.000000,0.000000,29.861559,393.802788,112.621312,0.000000,0.000000,0.000000,31.622917,9.381799,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,44.519917,14.392500,0.000000,141.296834,14.838284,401.809815,0,0,0,0,0

67,16:30-16:45,2.118576,0.000000,3.197534,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.139768,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,416.423000,0.000000,21.768176,0.000000,0.000000,44.792338,365.017788,112.621312,0.000000,0.000000,0.000000,31.622917,9.381799,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,44.519917,14.392500,0.000000,141.296834,14.838284,401.809815,0,0,0,0,0

68,16:45-17:00,2.118576,0.000000,3.197534,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.139768,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,464.398000,0.000000,21.768176,0.000000,19.081576,44.792338,384.207788,112.621312,0.000000,0.000000,0.000000,31.622917,9.381799,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,44.519917,14.392500,0.000000,141.296834,19.890435,401.809815,0,0,0,0,0

69,17:00-17:15,2.118576,0.000000,12.636653,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.139768,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,512.373000,0.000000,22.056395,0.000000,35.437214,44.792338,404.357288,112.621312,0.000000,0.000000,0.000000,31.622917,10.132320,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,8.653219,0.679144,44.519917,14.392500,0.000000,141.296834,19.890435,401.809815,0,0,0,0,0

70,17:15-17:30,2.118576,0.000000,12.636653,0.000000,5.064893,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.113923,17.029206,20.494920,0.000000,6.689634,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,579.168592,0.000000,24.476457,0.000000,61.787962,44.792338,417.051568,112.621312,0.000000,0.000000,0.000000,31.622917,10.132320,0.000000,0.000000,118.657167,1.055450,56.668070,88.274000,17.532053,0.679144,44.519917,14.392500,0.000000,141.296834,19.890435,401.809815,0,0,0,0,0

71,17:30-17:45,2.118576,0.000000,25.273307,0.000000,10.109323,52.357036,0.000000,0.000000,6.746244,0.000000,0.000000,0.000000,40.673301,25.543809,20.494920,0.000000,40.137804,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,598.358592,0.000000,21.390709,0.000000,75.417660,44.792338,455.431568,112.621312,0.000000,0.000000,0.000000,31.622917,9.902232,0.000000,0.000000,118.657167,12.513415,56.668070,88.274000,17.532053,0.679144,44.519917,14.392500,0.000000,141.296834,19.890435,401.809815,0,0,0,0,0

72,17:45-18:00,3.177864,0.000000,25.273307,0.000000,10.109323,52.357036,0.000000,0.000000,13.340888,0.000000,0.000000,0.000000,40.673301,25.543809,20.494920,0.000000,40.137804,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,608.079287,0.000000,25.321301,0.000000,134.661411,44.792338,534.110568,112.621312,0.000000,0.000000,0.000000,31.622917,10.132320,0.000000,0.000000,118.657167,12.513415,56.668070,88.274000,26.298080,0.679144,44.519917,14.392500,0.000000,141.296834,19.890435,401.809815,0,0,0,0,0

73,18:00-18:15,34.956504,0.000000,25.273307,0.000000,10.109323,52.357036,0.000000,0.000000,21.224140,0.000000,0.000000,0.000000,40.673301,25.543809,20.494920,0.000000,40.137804,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,617.333856,0.000000,25.321301,0.000000,134.661411,44.792338,532.191568,112.621312,0.000000,0.000000,0.000000,31.622917,10.132320,0.000000,0.000000,118.657167,12.513415,56.668070,88.274000,26.298080,0.679144,44.519917,14.392500,0.000000,141.296834,19.890435,401.809815,0,0,0,0,0

74,18:15-18:30,34.956504,0.000000,25.273307,0.000000,10.109323,52.357036,0.000000,0.000000,25.014165,0.000000,0.000000,0.000000,40.673301,25.543809,20.494920,0.000000,40.137804,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,617.333856,0.000000,25.321301,0.000000,134.661411,44.792338,532.191568,112.621312,0.000000,0.000000,0.000000,31.622917,10.132320,0.000000,0.000000,118.657167,12.513415,56.668070,88.274000,26.298080,0.679144,44.519917,14.392500,0.000000,141.296834,19.890435,401.809815,0,0,0,0,0

75,18:30-18:45,4.237152,0.000000,25.273307,0.000000,10.109323,52.357036,0.000000,0.000000,25.014165,0.000000,0.000000,0.000000,40.673301,25.543809,20.494920,0.000000,6.689634,0.000000,0.000000,0.000000,0.000000,8.002460,0.000000,0.000000,617.333856,0.000000,25.321301,0.000000,110.673144,44.792338,551.381568,112.621312,0.000000,0.000000,0.000000,31.622917,10.132320,0.000000,0.000000,118.657167,12.513415,56.668070,88.274000,26.298080,0.679144,44.519917,14.392500,0.000000,141.296834,19.890435,401.809815,0,0,0,0,0

76,18:45-19:00,2.542291,0.000000,25.273307,0.000000,10.109323,52.357036,0.000000,0.000000,25.014165,0.000000,0.000000,0.000000,40.673301,25.543809,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,8.002460,0.000000,0.000000,607.738856,0.000000,25.321301,0.000000,105.766453,44.792338,551.381568,112.621312,0.000000,0.000000,0.000000,31.622917,10.132320,0.000000,0.000000,118.657167,12.513415,56.668070,88.274000,17.532053,0.679144,44.519917,14.392500,0.000000,141.296834,19.890435,401.809815,0,0,0,0,0

77,19:00-19:15,2.542291,0.000000,25.273307,0.000000,5.064893,52.357036,0.000000,0.000000,25.014165,0.000000,0.000000,0.000000,40.673301,17.029206,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,610.617356,0.000000,25.321301,0.000000,67.330706,44.792338,551.381568,112.621312,0.000000,0.000000,0.000000,31.622917,10.132320,0.000000,0.000000,118.657167,6.256708,56.668070,88.274000,17.532053,0.679144,44.519917,14.392500,0.000000,141.296834,19.890435,401.809815,0,0,0,0,0

78,19:15-19:30,2.542291,0.000000,12.636653,0.000000,0.000000,52.357036,0.000000,0.000000,13.480361,0.000000,0.000000,0.000000,40.673301,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,615.414856,0.000000,25.321301,0.000000,44.887137,44.792338,551.381568,112.621312,0.000000,0.000000,0.000000,15.811458,10.132320,0.000000,0.000000,118.657167,6.256708,56.668070,88.274000,8.653219,0.679144,44.519917,14.392500,0.000000,141.296834,19.890435,401.809815,0,0,0,0,0

79,19:30-19:45,2.542291,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,6.064040,0.000000,0.000000,0.000000,40.673301,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,610.617356,0.000000,25.321301,0.000000,22.443569,44.792338,551.381568,112.621312,0.000000,0.614560,0.000000,15.811458,10.132320,0.000000,0.000000,118.657167,6.256708,56.668070,88.274000,0.000000,0.679144,44.519917,14.392500,0.000000,141.296834,19.890435,401.809815,0,0,0,0,0

80,19:45-20:00,2.542291,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,610.617356,0.000000,25.321301,0.000000,19.081576,44.792338,551.381568,112.621312,0.000000,0.614560,0.000000,15.811458,10.132320,0.000000,0.000000,118.657167,6.256708,56.668070,88.274000,0.000000,0.679144,44.519917,14.392500,0.000000,141.296834,19.890435,401.809815,0,0,0,0,0

81,20:00-20:15,2.542291,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,601.022356,0.000000,25.321301,0.000000,0.000000,44.792338,551.381568,112.621312,0.000000,0.614560,0.000000,15.811458,10.132320,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,44.519917,14.392500,0.000000,141.296834,19.890435,401.809815,0,0,0,0,0

82,20:15-20:30,2.542291,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,597.399092,0.000000,25.321301,0.000000,0.000000,44.792338,551.381568,112.621312,0.000000,0.614560,0.000000,15.811458,10.132320,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,44.519917,14.392500,0.000000,141.296834,19.890435,401.809815,0,0,0,0,0

83,20:30-20:45,23.304336,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,597.399092,0.000000,21.390709,0.000000,0.000000,43.643817,551.381568,112.621312,0.000000,1.352031,0.000000,15.811458,9.902232,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,44.519917,14.392500,0.000000,141.296834,19.890435,401.809815,0,0,0,0,0

84,20:45-21:00,23.304336,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,569.573592,0.000000,25.321301,0.000000,0.000000,41.709465,507.983288,112.621312,0.000000,1.352031,0.000000,15.811458,10.130251,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,44.519917,14.392500,0.000000,141.296834,19.890435,401.809815,0,0,0,0,0

85,21:00-21:15,4.766796,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.418183,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,569.573592,0.000000,17.837585,0.000000,0.000000,27.806310,417.790288,112.621312,0.000000,1.352031,0.000000,15.811458,9.151711,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,44.519917,14.392500,0.000000,141.296834,10.654864,401.809815,0,0,0,0,0

86,21:15-21:30,3.177864,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.139768,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,569.573592,0.000000,17.837585,0.000000,0.000000,27.806310,348.706288,112.621312,0.000000,1.352031,0.000000,15.811458,9.151711,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,38.969517,14.392500,0.000000,141.296834,14.838284,401.809815,0,0,0,0,0

87,21:30-21:45,4.237152,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.139768,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,569.573592,0.000000,17.837585,0.000000,0.000000,27.806310,348.706288,112.621312,0.000000,1.352031,0.000000,15.811458,9.151711,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,38.969517,14.392500,0.000000,141.296834,14.838284,401.809815,0,0,0,0,0

88,21:45-22:00,4.237152,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.139768,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,569.573592,0.000000,17.837585,0.000000,0.000000,13.903155,348.706288,112.621312,0.000000,1.352031,0.000000,15.811458,9.151711,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,38.969517,14.392500,0.000000,141.296834,14.838284,401.809815,0,0,0,0,0

89,22:00-22:15,3.177864,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.645920,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,569.573592,0.000000,17.837585,0.000000,0.000000,13.903155,348.706288,112.621312,0.000000,1.352031,0.000000,15.811458,9.151711,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,38.969517,14.392500,0.000000,122.615273,10.654864,401.809815,0,0,0,0,0

90,22:15-22:30,3.177864,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.418183,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,569.573592,0.000000,17.837585,0.000000,0.000000,13.903155,348.706288,112.621312,0.000000,1.352031,0.000000,0.000000,9.151711,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,38.969517,14.392500,0.000000,122.615273,10.654864,401.809815,0,0,0,0,0

91,22:30-22:45,3.177864,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.418183,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,569.573592,0.000000,17.837585,0.000000,0.000000,0.000000,348.706288,112.621312,0.000000,1.352031,0.000000,0.000000,9.151711,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,38.969517,14.392500,0.000000,122.615273,10.654864,401.809815,0,0,0,0,0

92,22:45-23:00,3.177864,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.418183,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,569.573592,0.000000,17.837585,0.000000,0.000000,0.000000,348.706288,112.621312,0.000000,1.352031,0.000000,0.000000,9.151711,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,38.969517,14.392500,0.000000,122.615273,10.654864,401.809815,0,0,0,0,0

93,23:00-23:15,6.355728,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.418183,8.514603,20.494920,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,512.373000,0.000000,17.837585,0.000000,0.000000,0.000000,348.706288,112.621312,0.000000,1.352031,0.000000,0.000000,9.151711,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,38.969517,14.392500,0.000000,122.615273,10.654864,401.809815,0,0,0,0,0

94,23:15-23:30,6.355728,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.418183,8.514603,20.494920,0.000000,6.689634,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,453.843500,0.000000,17.837585,0.000000,0.000000,0.000000,348.706288,112.621312,0.000000,1.352031,0.000000,0.000000,9.151711,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,38.969517,14.392500,0.000000,122.615273,10.654864,401.809815,0,0,0,0,0

95,23:30-23:45,8.474304,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.418183,8.514603,20.494920,0.000000,53.517072,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,397.233000,0.000000,17.837585,0.000000,0.000000,0.000000,348.706288,112.621312,0.000000,1.352031,0.000000,0.000000,9.151711,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,38.969517,14.392500,0.000000,122.615273,10.654864,401.809815,0,0,0,0,0

96,23:45-24:00,10.592880,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.418183,8.514603,20.494920,0.000000,53.517072,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,339.663000,0.000000,17.837585,0.000000,0.000000,0.000000,348.706288,112.621312,0.000000,1.352031,0.000000,0.000000,9.151711,0.000000,0.000000,118.657167,0.000000,56.668070,88.274000,0.000000,0.679144,38.969517,14.392500,0.000000,122.615273,10.654864,401.809815,0,0,0,0,0

