Block,Time,NR/01102023/22052037/LT-59,NR/30122023/31122023/IEX_231227_05964,NR/01122023/31122023/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,NR/30092023/26122029/SH-06,NR/01102023/31052040/LT-31,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01102023/06022042/L_NR_2012_07,WR/01102023/30052048/L_NR_2022_10,NR/01102023/14082046/L_NR_2021_16,NR/26072023/25122043/L_NR_2023_10,NR/20122023/31122023/HPX-GTAMLDCRA-141223-05421,NR/30122023/30122023/IEX_231229_05989,NR/22102023/11042047/L_NR_2021_17,NR/01102023/30042040/GNA_LT_35,NR/01102023/02122045/L_NR_2021_13,NR/01102023/13082046/L_NR_2021_12,NR/20122023/29022024/IEX_LDC_231218_00502,WR/01102023/31032046/L_NR_2020_05,NR/01102023/06022042/L_NR_2012_02,NR/23122023/31122023/HP-17,NR/23122023/31122023/SJVN231223NR1309,NR/01102023/05012040/L_NR_2020_02,WR/01102023/29112042/L_NR_2019_05,SR/01122023/31122023/BYPL_KSEB_DEC23,NR/01102023/23072042/L_NR_2012_04,WR/01102023/01102023/L_NR_2020_06,NR/23122023/31122023/SJVN231223NR1310,NR/30122023/30122023/DD20231230NR22009,NR/20122023/29022024/IEX_LDC_231218_00501,NR/01102023/31102037/L_NR_2019_11,NR/30092023/31122025/SH-07,NR/01102023/19072037/LT-05,NR/01102023/02012046/L_NR_2021_17,NR/20122023/31122023/HPX-GTAMLDCRA-141223-05422,NR/23122023/31122023/HP-21,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01102023/15082037/GNA_NR_2012_01,WR/01102023/16072048/L_NR_2022_08,WR/01102023/24112044/L_NR_2020_07,WR/01102023/29112042/RUMS(L_NR_2019_07),L_NR_2019_19,NR/01102023/08032047/L_NR_2021_14,NR/26072023/31072042/L_NR_2023_07,NR/01102023/25122043/GNA_MEJA_DELHI,WR/01102023/01102023/L_NR_2022_09,NR/01102023/25072045/L_NR_2021_15,SR/01102023/07102043/L_NR_2018_61,NR/22102023/11042047/L_NR_2021_16,NR/01102023/30042040/GNA_LT_36,NR/30122023/30122023/HPX-TAMCTG-291223-05562
57,14:00-14:15,0.930000,40.450000,96.310000,14.820000,13.110000,32.5,86.870000,12.67,0,73,5.780000,0.000000,41,13.110000,45.83,229.17,11.560000,17.5,129.240000,0.000000,24.08,1.670000,32.5,48.16,270.870000,5.84,28.89,0.000000,8.190000,1.220000,30.820000,86.680000,0,14.450000,251.460000,0.000000,100.880000,5,5.83,32.5,115.063526,81.62,171,0.000000,12.67,40.85,21.45,81,13.440000,0.000000

58,14:15-14:30,0.930000,40.450000,96.310000,14.820000,12.420000,32.66,86.870000,12.67,0,69,5.780000,0.000000,39,12.420000,45.21,226.08,11.560000,17.5,129.240000,0.000000,24.08,1.670000,32.67,48.16,270.870000,5.84,28.89,0.000000,8.190000,1.220000,30.820000,86.680000,0,14.450000,251.460000,0.000000,100.880000,5,5.83,32.67,109.213993,77.74,161,0.000000,12.67,39.48,21.96,77,12.720000,0.000000

59,14:30-14:45,0.930000,40.450000,96.310000,14.820000,11.630000,32.66,86.870000,12.67,0,64,5.780000,0.000000,35,11.630000,44.11,220.57,11.560000,17.5,129.240000,0.000000,24.08,1.670000,32.67,48.16,270.870000,5.84,28.89,0.000000,8.190000,1.220000,30.820000,86.680000,0,14.450000,251.460000,0.000000,100.880000,5,5.83,32.67,102.361961,72.84,148,0.000000,12.67,37.87,17.04,69,11.920000,0.000000

60,14:45-15:00,0.930000,40.450000,96.310000,14.820000,10.740000,32.66,86.870000,12.67,0,58,5.780000,0.000000,32,10.740000,42.86,214.31,11.560000,17.5,129.240000,0.000000,24.08,1.670000,32.67,48.16,270.870000,5.84,28.89,0.000000,8.190000,1.220000,30.820000,86.680000,0,14.450000,251.460000,0.000000,100.880000,5.08,5.83,32.67,94.487964,67.53,137,0.000000,12.67,36.2,16.85,65,11.010000,0.000000

61,15:00-15:15,0.970000,40.450000,96.310000,14.820000,9.770000,32.66,86.870000,14,0,50,5.780000,0.000000,28,9.770000,40.56,202.78,11.560000,17.5,129.240000,0.000000,24.08,1.670000,32.67,48.16,270.870000,5.84,28.89,0.000000,8.190000,1.300000,30.820000,112.680000,0,14.450000,251.460000,0.000000,100.880000,5.59,5.83,32.67,84.706299,62.61,118,0.000000,14,31.85,17.07,56,10.020000,0.000000

62,15:15-15:30,0.970000,40.450000,96.310000,14.820000,8.720000,32.66,67.930000,14,0,44,5.780000,0.000000,25,8.720000,37.77,188.84,11.560000,17.5,129.240000,0.000000,24.08,1.670000,32.67,48.16,270.870000,5.84,28.89,0.000000,8.190000,1.300000,30.820000,96.310000,0,14.450000,251.460000,0.000000,100.880000,5.55,5.83,32.67,75.43075,57.23,104,0.000000,14,28.5,17.16,49,8.940000,0.000000

63,15:30-15:45,0.770000,40.450000,96.310000,30.820000,7.620000,32.66,67.930000,14,0,38,5.780000,0.000000,22,7.620000,34.29,171.44,11.560000,17.5,129.240000,0.000000,16.95,1.670000,32.67,48.16,270.870000,5.84,28.89,0.000000,8.190000,1.300000,30.820000,96.310000,0,14.450000,251.460000,21.190000,100.880000,5.68,5.83,32.67,65.279231,51.08,88,0.000000,14,25.5,17.34,45,7.810000,0.000000

64,15:45-16:00,0.770000,40.450000,96.310000,30.820000,6.490000,32.66,86.870000,14,0,32,5.780000,0.000000,19,6.490000,30.35,151.73,11.560000,17.5,129.240000,0.000000,0,1.670000,32.67,48.16,270.870000,5.84,0,0.000000,8.190000,1.300000,30.820000,112.680000,0,14.450000,251.460000,22.150000,100.880000,6,5.83,32.67,54.621596,43.9,76,0.000000,14,22.5,18.33,37,6.660000,0.000000

65,16:00-16:15,0.770000,40.450000,96.310000,30.820000,5.310000,21.6,86.870000,16.81,0,26,5.780000,0.000000,14,5.310000,25.89,129.45,11.560000,26.48,205.140000,0.000000,0,1.670000,21.33,48.16,270.870000,8.81,0,0.000000,8.190000,1.300000,30.820000,112.680000,0,14.450000,251.460000,22.150000,100.880000,8.44,8.83,24,43.915296,31.73,62,0.000000,16.81,19.1,20.94,29,5.430000,0.000000

66,16:15-16:30,0.770000,40.450000,96.310000,30.820000,4.070000,11,86.870000,17.57,0,22,5.780000,0.000000,10,4.070000,21.68,108.41,11.560000,27.81,205.140000,0.000000,0,1.670000,5.94,48.16,270.870000,9.27,0,0.000000,8.190000,1.300000,30.820000,112.680000,0,14.450000,251.460000,23.110000,100.880000,8.66,9.27,10,31.758779,24.44,53,0.000000,17.57,14.29,20.74,21,4.170000,0.000000

67,16:30-16:45,0.850000,40.450000,96.310000,30.820000,2.850000,5,86.870000,29.39,0,18,5.780000,0.000000,6,2.850000,18.38,91.9,11.560000,29.31,205.140000,0.000000,0,1.670000,2.22,48.16,270.870000,9.77,0,0.000000,8.190000,1.300000,30.820000,112.680000,0,14.450000,251.460000,23.110000,100.880000,8.92,9.77,2,19.631461,16.65,42,0.000000,29.39,11,20.48,13,2.920000,0.000000

68,16:45-17:00,0.850000,40.450000,96.310000,30.820000,1.790000,1,86.870000,30.92,0,15,5.780000,0.000000,5,1.790000,14.91,74.55,11.560000,30.98,205.140000,0.000000,0,1.670000,1,48.16,270.870000,10.31,0,0.000000,8.190000,1.300000,30.820000,112.680000,0,14.450000,251.460000,23.110000,100.880000,9.23,10.33,0,11.806129,8.84,35,0.000000,30.92,7,20.08,10,1.830000,0.000000

69,17:00-17:15,0.850000,40.450000,96.310000,30.820000,0.970000,0,86.870000,35.47,0,9,5.780000,0.000000,4,0.970000,10.83,54.15,11.560000,32.16,222.480000,0.000000,0,1.670000,0,48.16,270.870000,10.72,0,144.460000,8.190000,1.380000,30.820000,112.680000,0,14.450000,251.460000,24.080000,100.880000,9.88,10.72,0,5.800868,1.6,21,0.000000,35.47,4,19.93,9,1.000000,96.310000

70,17:15-17:30,0.850000,40.450000,96.310000,30.820000,0.450000,0,86.870000,42.06,0,4,5.780000,0.000000,2,0.450000,6.38,31.91,11.560000,33.63,222.480000,0.000000,0,1.670000,0,48.16,270.870000,11.21,0,144.460000,8.190000,1.380000,30.820000,112.680000,0,14.450000,251.460000,25.040000,100.880000,10.55,11.21,0,2.189925,0.3,11,0.000000,42.06,2,20.18,5,0.460000,96.310000

71,17:30-17:45,0.930000,40.450000,96.310000,30.820000,0.160000,0,86.870000,50.44,0,1,5.780000,0.000000,1,0.160000,3.18,15.91,11.560000,35.16,222.480000,0.000000,0,1.670000,0,48.16,270.870000,11.72,0,144.460000,8.190000,1.380000,30.820000,112.680000,0,14.450000,251.460000,26.000000,100.880000,11.14,11.72,0,0.233592,0,2,0.000000,50.44,1,19.75,1,0.160000,96.310000

72,17:45-18:00,0.930000,40.450000,96.310000,30.820000,0.040000,0,86.870000,60.03,0,0,5.780000,0.000000,0,0.040000,1.2,6.01,11.560000,37.16,222.480000,0.000000,0,1.670000,0,48.16,270.870000,12.38,0,144.460000,8.190000,1.380000,30.820000,112.680000,0,14.450000,251.460000,26.000000,100.880000,11.6,12.39,0,0,0,0,0.000000,60.03,0,19.73,0,0.040000,96.310000

73,18:00-18:15,0.930000,40.450000,96.310000,30.820000,0.000000,0,86.870000,50.01,0,0,5.780000,0.000000,0,0.000000,0.28,1.41,11.560000,39.81,239.810000,0.000000,0,1.670000,0,48.16,270.870000,13.27,0,144.460000,8.190000,1.300000,30.820000,112.680000,0,14.450000,147.720000,25.040000,100.880000,11.81,13.27,0,0,0,0,0.000000,50.01,0,17.58,0,0.000000,62.600000

74,18:15-18:30,0.930000,40.450000,96.310000,30.820000,0.000000,0,86.870000,51.67,0,0,5.780000,0.000000,0,0.000000,0.02,0.1,11.560000,44.81,239.810000,0.000000,0,1.670000,0,48.16,270.870000,14.93,0,144.460000,8.190000,1.300000,30.820000,112.680000,0,14.450000,147.720000,25.040000,100.880000,12.92,14.94,0,0,0,0,0.000000,51.67,0,17.67,0,0.000000,62.600000

75,18:30-18:45,0.930000,40.450000,96.310000,30.820000,0.000000,0,86.870000,45.01,0,0,5.780000,0.000000,0,0.000000,0,0,11.560000,48.54,239.810000,0.000000,0,1.670000,0,48.16,270.870000,16.19,0,144.460000,8.190000,1.220000,30.820000,115.570000,0,14.450000,147.720000,25.040000,100.880000,11.37,16.18,0,0,0,0,0.000000,45.01,0,17.8,0,0.000000,62.600000

76,18:45-19:00,0.930000,40.450000,96.310000,30.820000,0.000000,0,86.870000,46.01,0,0,5.780000,0.000000,0,0.000000,0,0,11.560000,52.87,239.810000,0.000000,0,1.670000,0,48.16,270.870000,17.63,0,144.460000,8.190000,1.220000,30.820000,115.570000,0,14.450000,147.720000,25.040000,100.880000,10,17.62,0,0,0,0,0.000000,46.01,0,17.93,0,0.000000,62.600000

77,19:00-19:15,0.970000,40.450000,96.310000,30.820000,0.000000,0,86.870000,48.34,0,0,5.780000,0.000000,0,0.000000,0,0,11.560000,42.51,239.810000,0.000000,0,1.620000,0,48.16,270.870000,14.17,0,0.000000,8.190000,1.220000,30.820000,115.570000,0,14.450000,147.720000,24.080000,100.880000,10,14.17,0,0,0,0,0.000000,48.34,0,18.07,0,0.000000,62.600000

78,19:15-19:30,0.970000,40.450000,96.310000,30.820000,0.000000,0,86.870000,51.11,0,0,5.780000,0.000000,0,0.000000,0,0,11.560000,44.01,239.810000,0.000000,0,1.620000,0,48.16,270.870000,14.67,0,0.000000,8.190000,1.220000,30.820000,115.570000,0,14.450000,147.720000,24.080000,100.880000,10,14.67,0,0,0,0,0.000000,51.11,0,18.73,0,0.000000,62.600000

79,19:30-19:45,0.970000,40.450000,96.310000,30.820000,0.000000,0,86.870000,53.39,0,0,5.780000,0.000000,0,0.000000,0,0,11.560000,62.51,239.810000,0.000000,0,1.620000,0,48.16,270.870000,20.83,0,0.000000,8.190000,1.220000,30.820000,117.880000,0,14.450000,147.720000,24.080000,100.880000,10.29,20.84,0,0,0,0,0.000000,53.39,0,19.28,0,0.000000,62.600000

80,19:45-20:00,0.970000,40.450000,96.310000,30.820000,0.000000,0,86.870000,53.24,0,0,5.780000,0.000000,0,0.000000,0,0,11.560000,65.01,239.810000,0.000000,0,1.620000,0,48.16,270.870000,21.67,0,0.000000,8.190000,1.220000,30.820000,117.880000,0,14.450000,147.720000,24.080000,100.880000,10.52,21.67,0,0,0,0,0.000000,53.24,0,19.6,0,0.000000,62.600000

81,20:00-20:15,0.970000,40.450000,96.310000,30.820000,0.000000,0,86.870000,60.01,0,0,5.780000,0.000000,0,0.000000,0,0,11.560000,67.51,260.610000,0.000000,0,1.620000,0,48.16,270.870000,22.51,0,0.000000,8.190000,1.220000,30.820000,117.880000,0,14.450000,147.720000,24.080000,100.880000,16.18,22.5,0,0,0,0,0.000000,60.01,0,21.21,0,0.000000,0.000000

82,20:15-20:30,0.970000,40.450000,96.310000,30.820000,0.000000,0,86.870000,61.67,0,0,5.780000,0.000000,0,0.000000,0,0,11.560000,68.01,260.610000,0.000000,0,1.620000,0,48.16,270.870000,22.67,0,0.000000,8.190000,1.220000,30.820000,117.880000,0,14.450000,147.720000,24.080000,100.880000,18.42,22.67,0,0,0,0,0.000000,61.67,0,21.26,0,0.000000,0.000000

83,20:30-20:45,0.970000,40.450000,96.310000,30.820000,0.000000,0,86.870000,66.67,0,0,5.780000,0.000000,0,0.000000,0,0,11.560000,82.51,260.610000,0.000000,0,1.620000,0,48.16,270.870000,27.51,0,0.000000,8.190000,1.220000,30.820000,117.880000,0,14.450000,147.720000,24.080000,100.880000,19.34,27.5,0,0,0,0,0.000000,66.67,0,21.19,0,0.000000,0.000000

84,20:45-21:00,0.970000,40.450000,96.310000,30.820000,0.000000,0,86.870000,66.08,0,0,5.780000,0.000000,0,0.000000,0,0,11.560000,81.01,260.610000,0.000000,0,1.620000,0,48.16,270.870000,27.01,0,0.000000,8.190000,1.220000,30.820000,117.880000,0,14.450000,147.720000,24.080000,100.880000,18.84,27,0,0,0,0,0.000000,66.08,0,21.05,0,0.000000,0.000000

85,21:00-21:15,0.930000,40.450000,96.310000,30.820000,0.000000,0,86.870000,65.01,0,0,5.780000,0.000000,0,0.000000,0,0,11.560000,79.01,260.610000,0.000000,0,1.620000,0,48.16,270.870000,26.33,0,0.000000,8.190000,1.150000,30.820000,117.880000,0,14.450000,147.720000,24.080000,100.880000,18.51,26.34,0,0,0,0,0.000000,65.01,0,20.87,0,0.000000,0.000000

86,21:15-21:30,0.930000,40.450000,96.310000,30.820000,0.000000,0,86.870000,64.01,0,0,5.780000,0.000000,0,0.000000,0,0,11.560000,77.51,260.610000,0.000000,0,1.620000,0,48.16,270.870000,25.83,0,0.000000,8.190000,1.150000,30.820000,96.310000,0,14.450000,147.720000,24.080000,100.880000,17.92,25.84,0,0,0,0,0.000000,64.01,0,20.78,0,0.000000,0.000000

87,21:30-21:45,0.930000,40.450000,96.310000,30.820000,0.000000,0,86.870000,61.67,0,0,5.780000,0.000000,0,0.000000,0,0,11.560000,67.65,260.610000,0.000000,0,1.620000,0,48.16,270.870000,22.56,0,0.000000,8.190000,1.150000,30.820000,67.420000,0,14.450000,147.720000,24.080000,100.880000,17.25,22.55,0,0,0,0,0.000000,61.67,0,22.2,0,0.000000,0.000000

88,21:45-22:00,0.930000,40.450000,96.310000,30.820000,0.000000,0,86.870000,60.67,0,0,5.780000,0.000000,0,0.000000,0,0,11.560000,65.44,260.610000,0.000000,0,1.620000,0,48.16,270.870000,21.82,0,0.000000,8.190000,1.150000,30.820000,67.420000,0,14.450000,147.720000,24.080000,100.880000,16.71,21.81,0,0,0,0,0.000000,60.67,0,22,0,0.000000,0.000000

89,22:00-22:15,0.850000,40.450000,96.310000,14.820000,0.000000,0,62.790000,59.64,0,0,5.780000,0.000000,0,0.000000,0,0,11.560000,71.68,212.460000,114.950000,0,1.620000,0,48.16,231.140000,23.89,0,0.000000,8.190000,1.150000,30.820000,67.420000,0,14.450000,147.720000,23.110000,71.980000,15.82,23.89,0,0,0,0,0.000000,59.64,0,21.82,0,0.000000,0.000000

90,22:15-22:30,0.850000,40.450000,96.310000,14.820000,0.000000,0,57.420000,59.09,0,0,5.780000,0.000000,0,0.000000,0,0,11.560000,70.85,164.300000,114.950000,0,1.620000,0,48.16,192.620000,23.6,0,0.000000,8.190000,1.150000,30.820000,67.420000,0,14.450000,147.720000,23.110000,46.230000,15.3,23.62,0,0,0,0,0.000000,59.09,0,21.63,0,0.000000,0.000000

91,22:30-22:45,0.850000,40.450000,96.310000,22.470000,0.000000,0,57.420000,57.97,0,0,5.780000,0.000000,0,0.000000,0,0,11.560000,70.72,172.940000,114.950000,0,1.620000,0,48.16,148.970000,23.58,0,0.000000,8.190000,1.150000,22.470000,67.420000,0,14.450000,147.720000,23.110000,46.230000,14.94,23.57,0,0,0,0,0.000000,57.97,0,21.4,0,0.000000,0.000000

92,22:45-23:00,0.850000,40.450000,96.310000,22.470000,0.000000,0,57.420000,57.54,0,0,5.780000,0.000000,0,0.000000,0,0,11.560000,70.08,172.940000,114.950000,0,1.620000,0,48.16,148.970000,23.36,0,0.000000,8.190000,1.150000,22.470000,67.420000,0,14.450000,147.720000,23.110000,46.230000,14.58,23.36,0,0,0,0,0.000000,57.54,0,21.28,0,0.000000,0.000000

93,23:00-23:15,0.850000,40.450000,96.310000,22.470000,0.000000,0,57.420000,56.69,0,0,5.780000,0.000000,0,0.000000,0,0,11.560000,69.78,171.650000,114.950000,0,1.620000,0,48.16,148.970000,23.25,0,0.000000,8.190000,1.150000,22.470000,67.420000,0,14.450000,147.720000,23.110000,46.230000,14.6,23.26,0,0,0,0,0.000000,56.69,0,20.74,0,0.000000,0.000000

94,23:15-23:30,0.850000,40.450000,96.310000,22.470000,0.000000,0,57.420000,55.76,0,0,5.780000,0.000000,0,0.000000,0,0,11.560000,70.35,171.650000,114.950000,0,1.620000,0,48.16,148.970000,23.45,0,0.000000,8.190000,1.150000,22.470000,67.420000,0,14.450000,147.720000,23.110000,46.230000,14.73,23.45,0,0,0,0,0.000000,55.76,0,20.28,0,0.000000,0.000000

95,23:30-23:45,0.850000,40.450000,96.310000,22.470000,0.000000,0,38.520000,54.65,0,0,5.780000,0.000000,0,0.000000,0,0,11.560000,71.55,111.720000,114.950000,0,1.620000,0,48.16,148.970000,23.85,0,0.000000,8.190000,1.150000,22.470000,67.420000,0,14.450000,147.720000,23.110000,46.230000,14.94,23.85,0,0,0,0,0.000000,54.65,0,19.94,0,0.000000,0.000000

96,23:45-24:00,0.850000,40.450000,96.310000,22.470000,0.000000,0,38.520000,53.11,0,0,5.780000,0.000000,0,0.000000,0,0,11.560000,72.79,111.720000,114.950000,0,1.620000,0,48.16,148.970000,24.28,0,0.000000,8.190000,1.150000,22.470000,67.420000,0,14.450000,147.720000,23.110000,46.230000,15.15,24.26,0,0,0,0,0.000000,53.11,0,19.81,0,0.000000,0.000000

