Block,Time,UNCHAHAR1,KISHANGANGA,URI,ANTA_RF,SINGRAULI,NJPC,ANTA_CRF,KOTESHWR,AURY_CRF,UNCHAHAR3,DADRI_LF,DADRT2,CHAMERA3,JHAJJAR,AURY_LF,DULHASTI,RAPPB,CHAMERA2,AURY_RF,RIHAND2,RAMPUR,DHAULIGNGA,ANTA_LF,TEHRI,SINGRAULI_HYDRO,SALAL,RAPPC,TANDA2,AURY_GF,CHAMERA1,DADRI_CRF,RIHAND3,NAPP,URI2,RIHAND1,UNCHAHAR4,DADRI_GF,ANTA_GF,UNCHAHAR2,KOLDAM,BSIUL,SEWA2,TANAKPUR,DADRI_RF,SASAN,PARBATI3,KHSTPP-II,FSTPP I & II,TALA,KHSTPP-I,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,8.035655,5.287146,4.781203,0.000000,144.349365,0.000000,0.000000,9.985206,0.000000,14.917200,0.000000,366.491544,11.162605,357.546036,0.000000,18.983470,0.000000,15.558745,0.000000,59.851752,0.000000,0.000000,0.000000,0.000000,0.729511,51.442205,29.081967,5.156625,0.000000,12.925032,0.000000,125.670288,49.035040,23.067963,93.406640,2.520044,0.000000,0.000000,23.771280,0.000000,12.551236,18.618700,0.246567,0.000000,332.388900,0.000000,142.244260,11.067600,0.000000,44.654475,19.247984,0,0,0,0,0

49,12:00-12:15,8.035655,5.287146,33.999667,0.000000,144.349365,0.000000,0.000000,9.985206,0.000000,14.917200,0.000000,366.491544,0.000000,357.546036,0.000000,18.983470,0.000000,0.000000,0.000000,59.851752,0.000000,0.000000,0.000000,0.000000,0.729511,51.442205,29.081967,5.156625,0.000000,0.000000,0.000000,125.670288,49.035040,16.147574,93.406640,2.520044,0.000000,0.000000,25.984800,0.000000,12.551236,18.618700,0.246567,0.000000,332.388900,0.000000,116.997236,11.067600,0.000000,35.917827,19.247984,0,0,0,0,0

50,12:15-12:30,8.035655,5.287146,33.999667,0.000000,144.349365,0.000000,0.000000,9.985206,0.000000,14.917200,0.000000,366.491544,0.000000,357.546036,0.000000,18.983470,0.000000,0.000000,0.000000,59.851752,0.000000,0.000000,0.000000,0.000000,0.729511,51.442205,29.081967,5.156625,0.000000,0.000000,0.000000,125.670288,49.035040,16.147574,93.406640,2.520044,0.000000,0.000000,25.984800,0.000000,12.551236,18.618700,0.246567,0.000000,332.388900,0.000000,116.997236,11.067600,0.000000,35.917827,19.247984,0,0,0,0,0

51,12:30-12:45,8.035655,5.287146,39.312115,0.000000,144.349365,0.000000,0.000000,9.985206,0.000000,14.917200,0.000000,366.491544,0.000000,357.546036,0.000000,18.983470,0.000000,0.000000,0.000000,59.851752,0.000000,0.000000,0.000000,0.000000,0.729511,51.442205,29.081967,5.156625,0.000000,0.000000,0.000000,125.670288,49.035040,16.916506,93.406640,2.520044,0.000000,0.000000,25.984800,0.000000,12.551236,18.618700,0.246567,0.000000,332.388900,0.000000,116.997236,11.067600,0.000000,35.917827,19.247984,0,0,0,0,0

52,12:45-13:00,8.035655,5.287146,39.312115,0.000000,144.349365,0.000000,0.000000,9.985206,0.000000,14.917200,0.000000,366.491544,0.000000,357.546036,0.000000,18.983470,0.000000,0.000000,0.000000,59.851752,0.000000,0.000000,0.000000,0.000000,0.729511,51.442205,29.081967,5.156625,0.000000,0.000000,0.000000,125.670288,49.035040,16.916506,93.406640,2.520044,0.000000,0.000000,25.984800,0.000000,12.551236,18.618700,0.246567,0.000000,332.388900,0.000000,116.997236,11.067600,0.000000,35.917827,19.247984,0,0,0,0,0

53,13:00-13:15,8.035655,5.287146,33.999667,0.000000,144.349365,0.000000,0.000000,9.985206,0.000000,14.917200,0.000000,366.491544,0.000000,357.546036,0.000000,18.983470,0.000000,0.000000,0.000000,59.851752,0.000000,0.000000,0.000000,0.000000,0.729511,51.442205,29.081967,5.156625,0.000000,0.000000,0.000000,125.670288,49.035040,33.833012,93.406640,2.520044,0.000000,0.000000,25.984800,0.000000,12.551236,18.618700,0.246567,0.000000,334.554300,0.000000,98.230436,11.067600,0.000000,29.724301,19.247984,0,0,0,0,0

54,13:15-13:30,8.035655,5.287146,33.999667,0.000000,144.349365,0.000000,0.000000,9.985206,0.000000,14.917200,0.000000,366.491544,0.000000,357.546036,0.000000,18.983470,0.000000,0.000000,0.000000,59.851752,0.000000,0.000000,0.000000,0.000000,0.729511,51.442205,29.081967,5.156625,0.000000,0.000000,0.000000,125.670288,49.035040,33.833012,93.406640,2.520044,0.000000,0.000000,25.984800,0.000000,12.551236,18.618700,0.246567,0.000000,334.554300,0.000000,98.230436,11.067600,0.000000,29.724301,19.247984,0,0,0,0,0

55,13:30-13:45,8.035655,5.287146,33.999667,0.000000,144.349365,0.000000,0.000000,9.985206,0.000000,14.917200,0.000000,364.749600,0.000000,357.546036,0.000000,18.983470,0.000000,0.000000,0.000000,59.851752,0.000000,0.000000,0.000000,0.000000,0.729511,51.442205,29.081967,5.156625,0.000000,0.000000,0.000000,125.670288,49.035040,33.833012,93.406640,2.520044,0.000000,0.000000,24.060000,0.000000,12.551236,18.618700,0.246567,0.000000,334.554300,0.000000,98.230436,11.067600,0.000000,29.724301,19.247984,0,0,0,0,0

56,13:45-14:00,8.035655,5.287146,33.999667,0.000000,144.349365,0.000000,0.000000,9.985206,0.000000,14.917200,0.000000,364.749600,0.000000,357.546036,0.000000,18.983470,0.000000,0.000000,0.000000,59.851752,0.000000,0.000000,0.000000,0.000000,0.729511,51.442205,29.081967,5.156625,0.000000,0.000000,0.000000,125.670288,49.035040,33.833012,93.406640,2.520044,0.000000,0.000000,24.060000,0.000000,12.551236,18.618700,0.246567,0.000000,334.554300,0.000000,116.997236,11.067600,0.000000,35.917827,19.247984,0,0,0,0,0

57,14:00-14:15,8.035655,5.287146,33.999667,0.000000,144.349365,0.000000,0.000000,9.985206,0.000000,14.917200,0.000000,364.749600,0.000000,357.546036,0.000000,18.983470,0.000000,0.000000,0.000000,59.851752,0.000000,0.000000,0.000000,0.000000,0.729511,51.442205,29.081967,5.156625,0.000000,0.000000,0.000000,125.670288,49.035040,27.681555,93.406640,2.520044,0.000000,0.000000,24.060000,0.000000,12.551236,18.618700,0.246567,0.000000,334.554300,0.000000,116.997236,11.067600,0.000000,35.917827,19.247984,0,0,0,0,0

58,14:15-14:30,8.035655,5.287146,33.999667,0.000000,144.349365,0.000000,0.000000,9.985206,0.000000,14.917200,0.000000,364.749600,0.000000,357.546036,0.000000,18.983470,0.000000,0.000000,0.000000,59.851752,0.000000,0.000000,0.000000,0.000000,0.729511,51.442205,29.081967,5.156625,0.000000,0.000000,0.000000,125.670288,49.035040,27.681555,93.406640,2.520044,0.000000,0.000000,24.060000,0.000000,12.551236,18.618700,0.246567,0.000000,334.554300,0.000000,116.997236,11.067600,0.000000,35.917827,19.247984,0,0,0,0,0

59,14:30-14:45,8.035655,2.643572,33.999667,0.000000,144.349365,0.000000,0.000000,9.985206,0.000000,14.917200,0.000000,364.749600,0.000000,358.012800,0.000000,18.983470,0.000000,0.000000,0.000000,59.851752,0.000000,0.000000,0.000000,0.000000,0.729511,51.442205,29.081967,5.156625,0.000000,0.000000,0.000000,125.670288,49.035040,27.681555,93.406640,2.520044,0.000000,0.000000,24.060000,0.000000,12.551236,18.618700,6.657306,0.000000,334.554300,0.000000,125.240384,11.548800,0.000000,39.087299,19.247984,0,0,0,0,0

60,14:45-15:00,8.035655,2.643572,33.999667,0.000000,144.349365,0.000000,0.000000,9.985206,0.000000,14.917200,0.000000,364.749600,0.000000,358.012800,0.000000,18.983470,0.000000,0.000000,0.000000,59.851752,0.000000,0.000000,0.000000,0.000000,0.729511,51.442205,29.081967,5.156625,0.000000,13.521104,0.000000,125.670288,49.035040,27.681555,93.406640,2.520044,0.000000,0.000000,24.060000,0.000000,12.551236,18.618700,6.657306,0.000000,334.554300,0.000000,125.240384,11.548800,0.000000,39.087299,19.247984,0,0,0,0,0

61,15:00-15:15,8.035655,2.643572,33.999667,0.000000,144.349365,0.000000,0.000000,9.985206,0.000000,14.917200,0.000000,364.749600,0.000000,358.012800,0.000000,37.966939,0.000000,0.000000,0.000000,59.851752,0.000000,0.000000,0.000000,13.803353,0.729511,51.442205,29.081967,5.156625,0.000000,13.521104,0.000000,125.670288,49.035040,23.067963,93.406640,2.520044,0.000000,0.000000,24.060000,0.000000,12.551236,18.618700,6.657306,0.000000,334.554300,0.000000,125.240384,11.548800,0.000000,39.087299,19.247984,0,0,0,0,0

62,15:15-15:30,8.035655,2.643572,33.999667,0.000000,144.349365,0.000000,0.000000,9.985206,0.000000,14.917200,0.000000,364.749600,0.000000,358.012800,0.000000,37.966939,0.000000,0.000000,0.000000,59.851752,0.000000,0.000000,0.000000,13.803353,0.729511,51.442205,29.081967,5.156625,0.000000,27.042208,0.000000,125.670288,49.035040,23.067963,93.406640,2.520044,0.000000,0.000000,24.060000,0.000000,12.551236,18.618700,6.657306,0.000000,334.554300,0.000000,125.240384,11.548800,0.000000,39.087299,19.247984,0,0,0,0,0

63,15:30-15:45,7.699200,2.643572,33.999667,0.000000,144.349365,0.000000,0.000000,9.985206,0.000000,14.917200,0.000000,364.749600,0.000000,358.012800,0.000000,37.966939,0.000000,0.000000,0.000000,59.851752,0.000000,0.000000,0.000000,13.803353,0.729511,51.442205,29.081967,5.156625,0.000000,27.042208,0.000000,125.670288,49.035040,18.454370,93.406640,2.520044,0.000000,0.000000,27.880151,0.000000,12.551236,18.618700,1.232834,0.000000,334.554300,0.000000,125.240384,11.548800,0.000000,39.087299,19.247984,0,0,0,0,0

64,15:45-16:00,7.699200,2.643572,33.999667,0.000000,144.349365,0.000000,0.000000,9.985206,0.000000,14.917200,0.000000,364.749600,0.000000,358.012800,0.000000,37.966939,0.000000,0.000000,0.000000,59.851752,0.000000,0.000000,0.000000,27.606706,0.729511,51.442205,29.081967,5.156625,0.000000,40.563312,0.000000,125.670288,49.035040,18.454370,93.406640,2.520044,0.000000,0.000000,27.880151,0.000000,12.551236,18.618700,1.232834,0.000000,334.554300,0.000000,125.240384,11.548800,0.000000,39.087299,19.247984,0,0,0,0,0

65,16:00-16:15,7.699200,2.643572,33.999667,0.000000,144.349365,0.000000,0.000000,9.985206,0.000000,14.917200,0.000000,364.749600,0.000000,358.012800,0.000000,37.966939,0.000000,0.000000,0.000000,59.851752,0.000000,0.000000,0.000000,41.410058,0.729511,38.581654,29.081967,5.156625,0.000000,40.563312,0.000000,125.670288,49.035040,37.216313,93.406640,2.520044,0.000000,0.000000,27.880151,0.000000,12.551236,18.618700,1.232834,0.000000,334.554300,0.000000,125.240384,11.548800,0.000000,39.087299,19.247984,0,0,0,0,0

66,16:15-16:30,7.699200,2.643572,33.999667,0.000000,144.349365,0.000000,0.000000,9.985206,0.000000,14.917200,0.000000,364.749600,0.000000,358.012800,0.000000,37.966939,0.000000,0.000000,0.000000,59.851752,0.000000,0.000000,0.000000,41.410058,0.729511,38.581654,29.081967,5.156625,0.000000,40.563312,0.000000,125.670288,49.035040,37.216313,93.406640,2.520044,0.000000,0.000000,24.060000,0.000000,12.551236,18.618700,1.232834,0.000000,334.554300,0.000000,125.240384,11.548800,0.000000,39.087299,19.247984,0,0,0,0,0

67,16:30-16:45,7.699200,2.643572,33.999667,0.000000,144.349365,0.000000,0.000000,9.985206,0.000000,14.917200,0.000000,364.749600,0.000000,358.012800,0.000000,37.966939,0.000000,0.000000,0.000000,59.851752,0.000000,0.000000,0.000000,41.410058,0.729511,38.581654,29.081967,5.156625,0.000000,40.563312,0.000000,125.670288,49.035040,37.216313,93.406640,2.520044,0.000000,0.000000,27.615840,0.000000,12.551236,18.618700,1.232834,0.000000,334.554300,0.000000,125.240384,11.548800,0.000000,39.087299,19.247984,0,0,0,0,0

68,16:45-17:00,7.699200,2.643572,33.999667,0.000000,144.349365,21.448404,0.000000,9.985206,0.000000,17.520973,0.000000,364.749600,0.000000,358.012800,0.000000,37.966939,0.000000,0.000000,0.000000,59.851752,0.830012,0.000000,0.000000,41.410058,0.729511,38.581654,68.665754,5.156625,0.000000,40.563312,0.000000,125.670288,49.035040,37.216313,93.406640,2.520044,0.000000,0.000000,36.367364,0.000000,12.551236,18.618700,1.232834,0.000000,334.554300,0.000000,125.240384,14.941645,0.000000,39.087299,19.247984,0,0,0,0,0

69,17:00-17:15,7.910928,2.643572,33.999667,0.000000,144.349365,21.448404,0.000000,9.985206,0.000000,19.869009,0.000000,364.749600,0.000000,387.380436,0.000000,37.966939,0.000000,0.000000,0.000000,59.851752,0.830012,0.000000,0.000000,41.410058,0.729511,38.581654,68.665754,5.156625,0.000000,40.563312,0.000000,125.670288,49.035040,37.216313,93.406640,2.520044,0.000000,0.000000,40.900719,0.000000,6.275618,18.618700,1.232834,0.000000,334.554300,0.000000,125.240384,17.714704,0.000000,39.087299,19.247984,0,0,0,0,0

70,17:15-17:30,7.910928,2.643572,33.999667,0.000000,144.349365,42.896809,0.000000,9.985206,0.000000,20.981571,0.000000,364.749600,0.000000,406.628436,0.000000,37.966939,0.000000,0.000000,0.000000,59.851752,1.660025,0.000000,0.000000,41.410058,0.729511,38.581654,68.665754,5.156625,0.000000,40.563312,0.000000,125.670288,49.035040,37.216313,93.406640,2.520044,0.000000,0.000000,41.954962,1.803247,6.275618,18.618700,1.232834,0.000000,334.554300,0.000000,125.240384,17.714704,0.000000,39.087299,19.247984,0,0,0,0,0

71,17:30-17:45,9.822736,2.643572,33.999667,0.000000,144.349365,50.939961,0.000000,9.985206,0.000000,25.973059,0.000000,364.749600,11.162605,414.474594,0.000000,37.966939,0.000000,0.000000,0.000000,59.851752,1.971280,9.087445,0.000000,41.410058,0.729511,24.602794,68.665754,5.156625,0.000000,40.563312,0.000000,125.670288,49.035040,37.216313,93.406640,2.973816,0.000000,0.000000,41.954962,1.803247,6.275618,18.618700,1.232834,0.000000,334.554300,0.000000,139.755419,19.995306,0.000000,44.233711,19.247984,0,0,0,0,0

72,17:45-18:00,9.822736,2.643572,33.999667,0.000000,144.349365,79.466338,0.000000,9.985206,0.000000,25.973059,0.000000,364.749600,11.162605,414.474594,0.000000,37.966939,0.000000,15.432763,0.000000,59.851752,3.068082,9.087445,0.000000,55.213411,0.729511,24.602794,68.665754,5.156625,0.000000,40.563312,0.000000,125.670288,49.035040,37.216313,93.406640,2.973816,0.000000,0.000000,41.954962,4.463036,6.275618,18.618700,1.232834,0.000000,334.554300,0.000000,142.244260,20.017920,0.000000,44.654475,19.247984,0,0,0,0,0

73,18:00-18:15,10.565997,2.643572,33.999667,0.000000,144.349365,79.466338,0.000000,17.751478,0.000000,25.973059,0.000000,422.714952,11.162605,448.158594,0.000000,37.966939,0.000000,15.432763,0.000000,59.851752,3.068082,9.087445,0.000000,55.213411,0.729511,24.602794,68.665754,5.156625,0.000000,40.563312,0.000000,125.670288,49.035040,37.216313,93.406640,2.973816,0.000000,0.000000,41.954962,4.463036,6.275618,18.618700,1.232834,0.000000,334.554300,0.000000,142.244260,17.244861,0.000000,44.654475,19.247984,0,0,0,0,0

74,18:15-18:30,10.565997,2.643572,33.999667,0.000000,144.349365,105.955118,0.000000,26.627215,0.000000,25.973059,0.000000,447.997200,22.325211,510.714594,0.000000,37.966939,0.000000,31.117490,0.000000,59.851752,4.090776,20.901123,0.000000,55.213411,0.729511,24.602794,68.665754,5.156625,0.000000,40.563312,0.000000,125.670288,49.035040,37.216313,93.406640,2.973816,0.000000,0.000000,41.954962,4.463036,6.275618,18.618700,1.232834,0.000000,334.554300,0.000000,142.244260,17.244861,0.000000,44.654475,19.247984,0,0,0,0,0

75,18:30-18:45,10.565997,7.930718,33.999667,0.000000,144.349365,132.443897,0.000000,37.721889,0.000000,25.973059,0.000000,432.470416,33.521598,587.706594,0.000000,37.966939,0.000000,46.676234,0.000000,59.851752,5.113470,36.689043,0.000000,55.213411,0.729511,24.602794,68.665754,5.156625,0.000000,40.563312,0.000000,125.670288,49.035040,37.216313,93.406640,0.086616,0.000000,0.000000,41.954962,7.348230,18.826854,19.229149,1.232834,0.000000,334.554300,0.000000,142.244260,20.010048,0.000000,44.654475,19.247984,0,0,0,0,0

76,18:45-19:00,10.565997,7.930718,33.999667,0.000000,144.349365,158.932677,0.000000,37.721889,0.000000,25.973059,0.000000,432.470416,33.521598,618.079842,0.000000,37.966939,0.000000,46.676234,0.000000,59.851752,6.047234,41.899178,0.000000,55.213411,0.729511,24.602794,68.665754,5.156625,0.000000,40.563312,0.000000,125.670288,49.035040,37.216313,93.406640,0.086616,0.000000,0.000000,41.954962,8.926070,18.826854,19.229149,1.232834,0.000000,334.554300,3.670948,142.244260,20.017920,0.000000,44.654475,19.247984,0,0,0,0,0

77,19:00-19:15,10.565997,7.930718,33.999667,0.000000,144.349365,158.932677,0.000000,37.721889,0.000000,25.973059,0.000000,494.930287,33.521598,649.444679,0.000000,37.966939,0.000000,46.676234,0.000000,59.851752,6.047234,41.899178,0.000000,55.213411,0.729511,51.442205,68.665754,5.156625,0.000000,40.563312,0.000000,125.670288,49.035040,33.833012,93.406640,0.086616,0.000000,0.000000,41.954962,8.926070,18.826854,19.229149,1.232834,0.000000,334.554300,19.088926,142.244260,20.017920,0.000000,44.654475,19.247984,0,0,0,0,0

78,19:15-19:30,10.565997,7.930718,33.999667,0.000000,144.349365,158.932677,0.000000,37.721889,0.000000,25.973059,0.000000,489.435642,33.521598,649.444679,0.000000,37.966939,0.000000,46.676234,0.000000,59.851752,6.047234,41.899178,0.000000,55.213411,0.729511,51.442205,68.665754,5.156625,0.000000,40.563312,0.000000,125.670288,49.035040,33.833012,93.406640,0.086616,0.000000,0.000000,41.954962,8.926070,18.826854,19.229149,1.232834,0.000000,334.554300,19.088926,142.244260,20.017920,0.000000,44.654475,19.247984,0,0,0,0,0

79,19:30-19:45,10.565997,7.930718,33.999667,0.000000,144.349365,158.932677,0.000000,37.721889,0.000000,25.973059,0.000000,489.435642,33.521598,649.444679,0.000000,37.966939,0.000000,46.676234,0.000000,59.851752,6.047234,41.899178,0.000000,55.213411,0.729511,51.442205,68.665754,5.156625,0.000000,40.563312,0.000000,125.670288,49.035040,33.833012,93.406640,0.086616,0.000000,0.000000,41.954962,8.926070,18.826854,19.229149,1.232834,0.000000,334.554300,19.088926,142.244260,20.017920,0.000000,44.654475,19.247984,0,0,0,0,0

80,19:45-20:00,10.565997,7.930718,33.999667,0.000000,144.349365,158.932677,0.000000,37.721889,0.000000,25.973059,0.000000,489.435642,33.521598,649.444679,0.000000,37.966939,0.000000,46.676234,0.000000,59.851752,6.047234,31.424384,0.000000,55.213411,0.729511,51.442205,68.665754,5.156625,0.000000,40.563312,0.000000,125.670288,49.035040,33.833012,93.406640,0.086616,0.000000,0.000000,41.954962,8.926070,18.826854,19.229149,1.232834,0.000000,334.554300,19.088926,142.244260,20.017920,0.000000,44.654475,19.247984,0,0,0,0,0

81,20:00-20:15,10.565997,7.930718,33.999667,0.000000,144.349365,158.932677,0.000000,37.721889,0.000000,25.973059,0.000000,434.226026,33.521598,649.444679,0.000000,37.966939,0.000000,46.676234,0.000000,59.851752,6.047234,31.424384,0.000000,55.213411,0.729511,51.442205,68.665754,5.156625,0.000000,40.563312,0.000000,125.670288,49.035040,33.833012,93.406640,0.086616,0.000000,0.000000,41.954962,8.926070,18.826854,19.229149,1.232834,0.000000,334.554300,3.670948,142.244260,20.017920,0.000000,44.654475,19.247984,0,0,0,0,0

82,20:15-20:30,10.565997,7.930718,33.999667,0.000000,144.349365,132.443897,0.000000,37.721889,0.000000,25.973059,0.000000,434.226026,33.521598,649.444679,0.000000,37.966939,0.000000,46.676234,0.000000,59.851752,5.113470,31.424384,0.000000,55.213411,0.729511,51.442205,68.665754,5.156625,0.000000,40.563312,0.000000,125.670288,49.035040,33.833012,93.406640,0.086616,0.000000,0.000000,41.954962,8.926070,18.826854,19.229149,1.232834,0.000000,334.554300,3.670948,142.244260,20.017920,0.000000,44.654475,19.247984,0,0,0,0,0

83,20:30-20:45,9.822736,5.287146,33.999667,0.000000,144.349365,105.955118,0.000000,26.627215,0.000000,23.176806,0.000000,364.836986,22.325211,541.174679,0.000000,18.983470,0.000000,15.432763,0.000000,59.851752,4.090776,20.901123,0.000000,55.213411,0.729511,24.602794,68.665754,5.156625,0.000000,40.563312,0.000000,125.670288,49.035040,33.833012,93.406640,0.086616,0.000000,0.000000,41.954962,6.694553,6.275618,18.618700,1.232834,0.000000,334.554300,3.670948,142.244260,20.017920,0.000000,44.654475,19.247984,0,0,0,0,0

84,20:45-21:00,9.822736,5.287146,33.999667,0.000000,144.349365,79.466338,0.000000,19.970412,0.000000,23.176806,0.000000,364.557120,11.162605,532.849794,0.000000,18.983470,0.000000,15.432763,0.000000,59.851752,3.068082,9.087445,0.000000,55.213411,0.729511,24.602794,68.665754,5.156625,0.000000,40.563312,0.000000,125.670288,49.035040,33.833012,93.406640,0.086616,0.000000,0.000000,41.954962,6.694553,6.275618,18.618700,1.232834,0.000000,334.554300,0.000000,142.244260,20.017920,0.000000,44.654475,19.247984,0,0,0,0,0

85,21:00-21:15,9.822736,5.287146,33.999667,0.000000,144.349365,79.466338,0.000000,19.970412,0.000000,23.176806,0.000000,443.666400,11.162605,542.473794,0.000000,18.983470,0.000000,15.558745,0.000000,59.851752,3.068082,0.000000,0.000000,41.410058,0.729511,39.140808,68.665754,5.156625,0.000000,40.563312,0.000000,125.670288,49.035040,33.833012,93.406640,0.086616,0.000000,0.000000,41.954962,4.463036,6.275618,18.618700,1.849252,0.000000,334.554300,0.000000,142.244260,20.017920,0.000000,44.654475,19.247984,0,0,0,0,0

86,21:15-21:30,9.822736,5.287146,33.999667,0.000000,144.349365,52.977559,0.000000,9.985206,0.000000,23.176806,0.000000,460.989600,11.162605,542.473794,0.000000,18.983470,0.000000,15.558745,0.000000,59.851752,2.045389,0.000000,0.000000,27.606706,0.729511,76.391674,68.665754,5.156625,0.000000,40.563312,0.000000,125.670288,49.035040,33.833012,93.406640,0.086616,0.000000,0.000000,41.954962,2.231518,6.275618,18.618700,1.849252,0.000000,334.554300,0.000000,142.244260,20.017920,0.000000,44.654475,19.247984,0,0,0,0,0

87,21:30-21:45,10.565997,5.287146,33.999667,0.000000,144.349365,25.845327,0.000000,9.985206,0.000000,25.973059,0.000000,464.839200,11.162605,570.953616,0.000000,18.983470,0.000000,15.558745,0.000000,59.851752,0.993051,0.000000,0.000000,27.606706,0.729511,76.391674,68.665754,5.156625,0.000000,27.042208,0.000000,125.670288,49.035040,33.833012,93.406640,0.086616,0.000000,0.000000,41.954962,2.231518,12.551236,18.618700,1.849252,0.000000,334.554300,0.000000,142.244260,20.017920,0.000000,44.654475,19.247984,0,0,0,0,0

88,21:45-22:00,10.565997,5.287146,33.999667,0.000000,144.349365,25.845327,0.000000,9.985206,0.000000,25.973059,0.000000,448.478400,11.162605,570.953616,0.000000,18.983470,0.000000,15.558745,0.000000,59.851752,0.993051,0.000000,0.000000,27.606706,0.729511,76.391674,68.665754,5.156625,0.000000,27.042208,0.000000,125.670288,49.035040,33.833012,93.406640,0.086616,0.000000,0.000000,41.954962,0.000000,12.551236,18.618700,1.849252,0.000000,334.554300,0.000000,142.244260,20.017920,0.000000,44.654475,19.247984,0,0,0,0,0

89,22:00-22:15,10.565997,5.287146,33.999667,0.000000,144.349365,25.845327,0.000000,9.985206,0.000000,25.973059,0.000000,405.839989,11.162605,570.953616,0.000000,18.983470,0.000000,31.117490,0.000000,59.851752,0.993051,0.000000,0.000000,27.606706,0.729511,76.391674,68.665754,5.156625,0.000000,27.042208,0.000000,125.670288,49.035040,33.833012,93.406640,0.086616,0.000000,0.000000,41.954962,0.000000,12.551236,18.618700,0.000000,0.000000,334.554300,0.000000,142.244260,20.017920,0.000000,44.654475,19.247984,0,0,0,0,0

90,22:15-22:30,10.565997,5.287146,33.999667,0.000000,144.349365,25.738086,0.000000,9.985206,0.000000,25.973059,0.000000,364.557120,11.162605,570.953616,0.000000,18.983470,0.000000,31.117490,0.000000,59.851752,0.993051,0.000000,0.000000,27.606706,0.729511,76.391674,68.665754,5.156625,0.000000,27.042208,0.000000,125.670288,49.035040,33.833012,93.406640,0.086616,0.000000,0.000000,41.954962,0.000000,12.551236,18.618700,0.000000,0.000000,334.554300,0.000000,142.244260,20.017920,0.000000,44.654475,19.247984,0,0,0,0,0

91,22:30-22:45,10.565997,5.287146,33.999667,0.000000,144.349365,0.000000,0.000000,9.985206,0.000000,25.973059,0.000000,391.522360,11.162605,649.444679,0.000000,18.983470,0.000000,31.117490,0.000000,59.851752,0.000000,0.000000,0.000000,27.606706,0.729511,76.391674,68.665754,5.156625,0.000000,27.042208,0.000000,125.670288,49.035040,33.833012,93.406640,0.086616,0.000000,0.000000,41.954962,0.000000,12.551236,18.618700,0.000000,0.000000,334.554300,0.000000,142.244260,20.017920,0.000000,44.654475,19.247984,0,0,0,0,0

92,22:45-23:00,10.565997,5.287146,33.999667,0.000000,144.349365,0.000000,0.000000,9.985206,0.000000,25.973059,0.000000,420.921616,11.162605,649.444679,0.000000,18.983470,0.000000,31.117490,0.000000,59.851752,0.000000,0.000000,0.000000,27.606706,0.729511,51.442205,68.665754,5.156625,0.000000,27.042208,0.000000,125.670288,49.035040,33.833012,93.406640,0.086616,0.000000,0.000000,41.954962,0.000000,12.551236,18.618700,0.000000,0.000000,334.554300,0.000000,142.244260,20.017920,0.000000,44.654475,19.247984,0,0,0,0,0

93,23:00-23:15,10.565997,5.287146,33.999667,0.000000,144.349365,0.000000,0.000000,9.985206,0.000000,25.973059,0.000000,412.260016,11.162605,649.444679,0.000000,18.983470,0.000000,31.117490,0.000000,59.851752,0.000000,0.000000,0.000000,27.606706,0.729511,38.581654,68.665754,5.156625,0.000000,27.042208,0.000000,125.670288,49.035040,33.833012,93.406640,0.086616,0.000000,0.000000,41.954962,0.000000,12.551236,18.618700,0.000000,0.000000,344.298600,0.000000,142.244260,20.017920,0.000000,44.654475,19.247984,0,0,0,0,0

94,23:15-23:30,10.565997,5.287146,33.999667,0.000000,144.349365,0.000000,0.000000,9.985206,0.000000,25.973059,0.000000,404.560816,0.000000,649.444679,0.000000,18.983470,0.000000,31.117490,0.000000,59.851752,0.000000,0.000000,0.000000,27.606706,0.729511,38.581654,68.665754,5.156625,0.000000,27.042208,0.000000,125.670288,49.035040,33.833012,93.406640,0.086616,0.000000,0.000000,41.954962,0.000000,12.551236,18.618700,0.000000,0.000000,358.546631,0.000000,142.244260,20.017920,0.000000,44.654475,19.247984,0,0,0,0,0

95,23:30-23:45,10.565997,5.287146,33.999667,0.000000,144.349365,0.000000,0.000000,9.985206,0.000000,25.973059,0.000000,470.141292,0.000000,649.444679,0.000000,18.983470,0.000000,31.117490,0.000000,59.851752,0.000000,0.000000,0.000000,13.803353,0.729511,38.581654,68.665754,5.156625,0.000000,27.042208,0.000000,125.670288,49.035040,33.833012,93.406640,0.086616,0.000000,0.000000,41.954962,0.000000,12.551236,18.618700,0.493134,0.000000,370.975125,0.000000,142.244260,20.017920,0.000000,44.654475,19.247984,0,0,0,0,0

96,23:45-24:00,10.565997,5.287146,33.999667,0.000000,144.349365,0.000000,0.000000,9.985206,0.000000,25.973059,0.000000,490.398042,0.000000,649.444679,0.000000,18.983470,0.000000,31.117490,0.000000,59.851752,0.000000,0.000000,0.000000,13.803353,0.729511,38.581654,68.665754,5.156625,0.000000,27.042208,0.000000,125.670288,49.035040,33.833012,93.406640,0.086616,0.000000,0.000000,41.954962,0.000000,12.551236,18.618700,0.493134,0.000000,378.554025,0.000000,142.244260,20.017920,0.000000,44.654475,19.247984,0,0,0,0,0

