Block,Time,DADRT2,SALAL,RAPPC,DADRI_GF,AURY_LF,AURY_GF,RIHAND3,SEWA2,DADRI_RF,CHAMERA1,RIHAND2,KOLDAM,ANTA_CRF,UNCHAHAR4,AURY_RF,RIHAND1,KOTESHWR,UNCHAHAR2,JHAJJAR,AURY_CRF,DADRI_CRF,TEHRI,TANDA2,CHAMERA3,NAPP,CHAMERA2,NJPC,BSIUL,UNCHAHAR1,KISHANGANGA,DULHASTI,URI,UNCHAHAR3,TANAKPUR,ANTA_RF,SINGRAULI_HYDRO,ANTA_GF,RAPPB,PARBATI3,SINGRAULI,DHAULIGNGA,URI2,DADRI_LF,ANTA_LF,RAMPUR,TALA,BRBCL,KHSTPP-I,FSTPP I & II,KHSTPP-II,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,230.228700,49.251602,65.495617,0.000000,0.000000,0.000000,125.787810,0.000000,0.000000,40.601245,96.851049,9.859446,0.000000,1.647243,0.000000,65.383699,10.993997,24.082500,115.596000,0.000000,0.000000,16.118971,2.844635,33.552946,48.448411,46.719885,173.357832,6.281487,12.041250,8.034549,57.003666,40.412362,14.931150,0.000000,0.000000,1.105720,0.000000,0.000000,17.637025,143.512530,31.453771,36.499938,0.000000,0.000000,5.414963,11.328408,14.449500,22.030478,9.633000,98.736709,336.167618,0,0,0,0,0

49,12:00-12:15,230.228700,62.683858,65.495617,0.000000,0.000000,0.000000,125.787810,0.000000,0.000000,40.601245,119.815254,9.859446,0.000000,1.647243,0.000000,93.493990,10.993997,24.082500,115.596000,0.000000,0.000000,16.118971,2.844635,33.552946,48.448411,46.719885,173.357832,6.281487,12.041250,8.034549,57.003666,40.412362,14.931150,0.000000,0.000000,1.105720,0.000000,0.000000,17.637025,143.512530,31.453771,36.499938,0.000000,0.000000,5.414963,11.894828,14.449500,22.030478,9.633000,98.256600,336.167618,0,0,0,0,0

50,12:15-12:30,230.228700,73.877404,65.495617,0.000000,0.000000,0.000000,125.787810,0.000000,0.000000,40.601245,119.815254,9.859446,0.000000,1.647243,0.000000,93.493990,10.993997,24.082500,115.596000,0.000000,0.000000,16.118971,2.844635,33.552946,48.448411,46.719885,173.357832,6.281487,12.041250,8.034549,57.003666,40.412362,14.931150,0.000000,0.000000,1.105720,0.000000,0.000000,17.637025,143.512530,31.453771,36.499938,0.000000,0.000000,5.414963,11.894828,14.449500,22.030478,9.633000,98.256600,336.167618,0,0,0,0,0

51,12:30-12:45,230.228700,73.877404,65.495617,0.000000,0.000000,0.000000,125.787810,0.000000,0.000000,40.601245,119.815254,9.859446,0.000000,1.647243,0.000000,93.493990,10.993997,24.082500,115.596000,0.000000,0.000000,16.118971,2.844635,33.552946,48.448411,46.719885,173.357832,6.281487,12.041250,8.034549,57.003666,40.412362,14.931150,0.000000,0.000000,1.105720,0.000000,0.000000,17.637025,143.512530,31.453771,36.499938,0.000000,0.000000,5.414963,11.894828,14.449500,25.085295,9.633000,115.276377,336.167618,0,0,0,0,0

52,12:45-13:00,230.228700,73.877404,65.495617,0.000000,0.000000,0.000000,125.787810,0.000000,0.000000,40.601245,119.815254,9.859446,0.000000,1.647243,0.000000,93.493990,10.993997,24.082500,115.596000,0.000000,0.000000,16.118971,2.844635,33.552946,48.448411,46.719885,173.357832,6.281487,12.041250,8.034549,57.003666,40.412362,14.931150,0.000000,0.000000,1.105720,0.000000,0.000000,17.637025,143.512530,31.453771,36.499938,0.000000,0.000000,5.414963,11.894828,14.449500,25.085295,9.633000,115.276377,336.167618,0,0,0,0,0

53,13:00-13:15,230.228700,73.877404,65.495617,0.000000,0.000000,0.000000,125.787810,0.000000,0.000000,40.601245,119.815254,9.859446,0.000000,1.647243,0.000000,93.493990,10.993997,24.082500,115.596000,0.000000,0.000000,16.118971,2.844635,33.552946,48.448411,46.719885,173.357832,6.281487,12.041250,8.034549,57.003666,40.412362,14.931150,0.000000,0.000000,1.105720,0.000000,0.000000,17.637025,143.512530,31.453771,36.499938,0.000000,0.000000,5.414963,12.036434,14.449500,23.149255,8.592636,98.144746,336.167618,0,0,0,0,0

54,13:15-13:30,230.228700,73.877404,65.495617,0.000000,0.000000,0.000000,125.787810,0.000000,0.000000,40.601245,119.815254,9.859446,0.000000,1.647243,0.000000,93.493990,10.993997,24.082500,115.596000,0.000000,0.000000,16.118971,2.844635,33.552946,48.448411,46.719885,173.357832,6.281487,12.041250,8.034549,57.003666,40.412362,14.931150,0.000000,0.000000,1.105720,0.000000,0.000000,17.637025,143.512530,31.453771,36.499938,0.000000,0.000000,5.414963,12.036434,14.449500,23.149255,8.592636,96.492027,336.167618,0,0,0,0,0

55,13:30-13:45,230.228700,73.877404,65.495617,0.000000,0.000000,0.000000,125.787810,0.000000,0.000000,40.601245,119.815254,9.859446,0.000000,1.647243,0.000000,93.493990,10.993997,24.082500,115.596000,0.000000,0.000000,16.118971,2.844635,33.552946,48.448411,46.719885,173.357832,6.281487,12.041250,8.034549,57.003666,40.412362,14.931150,0.000000,0.000000,1.105720,0.000000,0.000000,4.115306,143.512530,31.453771,36.499938,0.000000,0.000000,5.414963,12.036434,14.449500,23.149255,8.592636,96.492027,336.167618,0,0,0,0,0

56,13:45-14:00,230.228700,73.877404,65.495617,0.000000,0.000000,0.000000,125.787810,0.000000,0.000000,40.601245,119.815254,9.859446,0.000000,1.647243,0.000000,93.493990,10.993997,24.082500,115.596000,0.000000,0.000000,30.702802,2.844635,33.552946,48.448411,46.719885,173.357832,6.281487,12.041250,8.034549,57.003666,40.412362,14.931150,0.000000,0.000000,1.105720,0.000000,0.000000,4.115306,143.512530,31.453771,36.499938,0.000000,0.000000,5.414963,12.036434,14.449500,25.085295,8.592636,115.276377,336.167618,0,0,0,0,0

57,14:00-14:15,230.228700,76.463113,65.495617,0.000000,0.000000,0.000000,125.787810,0.000000,0.000000,40.601245,119.815254,9.859446,0.000000,1.647243,0.000000,93.493990,10.993997,24.082500,115.596000,0.000000,0.000000,30.702802,2.844635,33.552946,48.448411,46.719885,173.357832,6.281487,12.041250,8.034549,57.003666,40.412362,14.931150,0.000000,0.000000,1.105720,0.000000,0.000000,4.115306,143.512530,31.453771,36.499938,0.000000,0.000000,5.414963,12.036434,14.449500,25.085295,8.592636,115.276377,336.167618,0,0,0,0,0

58,14:15-14:30,230.228700,76.463113,65.495617,0.000000,0.000000,0.000000,125.787810,0.000000,0.000000,40.601245,119.815254,9.859446,0.000000,1.647243,0.000000,93.493990,10.993997,24.082500,115.596000,0.000000,0.000000,30.702802,2.844635,33.552946,48.448411,46.719885,173.357832,6.281487,12.041250,8.034549,57.003666,40.412362,14.931150,0.000000,0.000000,1.105720,0.000000,0.000000,4.115306,143.512530,31.453771,36.499938,0.000000,0.000000,5.414963,12.036434,14.449500,25.085295,8.592636,115.276377,336.167618,0,0,0,0,0

59,14:30-14:45,230.228700,76.463113,65.495617,0.000000,0.000000,0.000000,125.787810,0.000000,0.000000,40.601245,119.815254,9.859446,0.000000,1.647243,0.000000,93.493990,10.993997,24.082500,115.596000,0.000000,0.000000,30.702802,2.844635,33.552946,48.448411,46.719885,173.357832,6.281487,12.041250,8.034549,57.003666,32.967979,14.931150,0.000000,0.000000,1.105720,0.000000,0.000000,4.115306,143.512530,41.965649,36.499938,0.000000,0.000000,5.414963,12.319644,14.449500,30.989457,11.271188,142.377281,336.167618,0,0,0,0,0

60,14:45-15:00,230.228700,76.463113,65.495617,0.000000,0.000000,0.000000,125.787810,0.000000,0.000000,40.601245,119.815254,9.859446,0.000000,1.647243,0.000000,93.493990,10.993997,24.082500,115.596000,0.000000,0.000000,30.702802,2.844635,33.552946,48.448411,46.719885,173.357832,6.281487,12.041250,8.034549,57.003666,32.967979,14.931150,0.000000,0.000000,1.105720,0.000000,0.000000,4.115306,143.512530,41.965649,36.499938,0.000000,0.000000,5.414963,12.319644,14.449500,30.989457,11.271188,142.377281,336.167618,0,0,0,0,0

61,15:00-15:15,230.228700,76.463113,65.495617,0.000000,0.000000,0.000000,125.787810,0.000000,0.000000,40.601245,119.815254,9.859446,0.000000,1.647243,0.000000,93.493990,10.993997,24.082500,115.596000,0.000000,0.000000,32.237943,2.844635,33.552946,48.448411,46.719885,173.357832,6.281487,12.041250,8.034549,57.003666,32.967979,14.931150,0.000000,0.000000,1.105720,0.000000,0.000000,4.115306,143.512530,41.965649,36.499938,0.000000,0.000000,5.414963,12.319644,14.449500,30.989457,11.271188,142.377281,336.167618,0,0,0,0,0

62,15:15-15:30,230.228700,76.463113,65.495617,0.000000,0.000000,0.000000,125.787810,0.000000,0.000000,40.601245,119.815254,9.859446,0.000000,1.647243,0.000000,93.493990,10.993997,24.082500,115.596000,0.000000,0.000000,32.237943,2.844635,33.552946,48.448411,46.719885,173.357832,6.281487,12.041250,8.034549,57.003666,32.967979,14.931150,0.000000,0.000000,1.105720,0.000000,0.000000,4.115306,143.512530,41.965649,36.499938,0.000000,0.000000,5.414963,9.770752,14.449500,30.989457,11.271188,142.377281,336.167618,0,0,0,0,0

63,15:30-15:45,230.228700,76.463113,65.495617,0.000000,0.000000,0.000000,125.787810,0.000000,0.000000,40.601245,119.815254,9.859446,0.000000,1.647243,0.000000,93.493990,10.993997,28.724450,115.596000,0.000000,0.000000,32.237943,2.844635,33.552946,48.448411,46.719885,173.357832,6.281487,16.345756,8.034549,57.003666,34.563204,19.445655,0.000000,0.000000,1.105720,0.000000,0.000000,4.115306,143.512530,41.965649,36.499938,0.000000,0.000000,5.414963,9.770752,14.449500,30.989457,11.271188,142.377281,336.167618,0,0,0,0,0

64,15:45-16:00,230.228700,76.463113,65.495617,0.000000,0.000000,0.000000,125.787810,0.000000,0.000000,40.601245,119.815254,9.859446,0.000000,1.647243,0.000000,93.493990,10.993997,28.724450,115.596000,0.000000,0.000000,32.237943,2.844635,33.552946,48.448411,46.719885,173.357832,6.281487,16.345756,8.034549,57.003666,34.563204,19.445655,0.000000,0.000000,1.105720,0.000000,0.000000,4.115306,143.512530,41.965649,36.499938,0.000000,0.000000,5.414963,9.770752,14.449500,30.989457,11.271188,142.377281,336.167618,0,0,0,0,0

65,16:00-16:15,230.228700,76.463113,65.495617,0.000000,0.000000,0.000000,125.787810,0.000000,0.000000,40.601245,119.815254,9.859446,0.000000,1.647243,0.000000,93.493990,10.993997,28.724450,115.596000,0.000000,0.000000,32.237943,2.844635,33.552946,48.448411,46.719885,173.357832,6.281487,16.345756,8.034549,57.003666,32.967979,19.445655,0.000000,0.000000,1.105720,0.000000,0.000000,4.115306,143.512530,41.965649,36.499938,0.000000,0.000000,5.414963,9.006084,14.449500,30.989457,11.271188,142.377281,336.167618,0,0,0,0,0

66,16:15-16:30,274.540500,76.463113,65.495617,0.000000,0.000000,0.000000,125.787810,0.000000,0.000000,40.601245,119.815254,9.859446,0.000000,1.647243,0.000000,93.493990,10.993997,28.724450,115.596000,0.000000,0.000000,32.237943,2.844635,33.552946,48.448411,46.719885,173.357832,6.281487,16.345756,8.034549,57.003666,32.967979,19.445655,0.000000,0.000000,1.105720,0.000000,0.000000,4.115306,143.512530,41.965649,36.499938,0.000000,0.000000,5.414963,9.006084,14.449500,30.989457,11.271188,142.377281,336.167618,0,0,0,0,0

67,16:30-16:45,322.705500,76.463113,65.495617,0.000000,0.000000,0.000000,125.787810,0.000000,0.000000,40.601245,119.815254,9.859446,0.000000,1.647243,0.000000,93.493990,10.993997,28.724450,115.596000,0.000000,0.000000,32.237943,2.844635,33.552946,48.448411,46.719885,173.357832,0.000000,16.345756,8.034549,57.003666,34.563204,19.445655,0.000000,0.000000,1.105720,0.000000,0.000000,4.115306,143.512530,41.965649,36.499938,0.000000,0.000000,5.414963,8.921121,14.449500,30.989457,11.271188,142.377281,336.167618,0,0,0,0,0

68,16:45-17:00,370.870500,76.463113,65.495617,0.000000,0.000000,0.000000,125.787810,0.000000,0.000000,40.601245,119.815254,9.859446,0.000000,1.647243,0.000000,93.493990,10.993997,28.724450,115.596000,0.000000,0.000000,32.237943,2.844635,33.552946,48.448411,46.719885,173.357832,0.000000,16.345756,8.034549,57.003666,34.563204,19.445655,0.000000,0.000000,1.105720,0.000000,0.000000,16.167273,143.512530,41.965649,36.499938,0.000000,0.000000,5.414963,8.921121,14.449500,30.989457,11.271188,142.377281,336.167618,0,0,0,0,0

69,17:00-17:15,419.035500,76.463113,65.495617,0.000000,0.000000,0.000000,125.787810,0.000000,0.000000,40.601245,119.815254,9.859446,0.000000,1.647243,0.000000,93.493990,10.993997,28.724450,115.596000,0.000000,0.000000,32.237943,2.844635,33.552946,48.448411,46.719885,173.357832,0.000000,16.345756,8.034549,57.003666,34.563204,19.445655,0.000000,0.000000,1.105720,0.000000,0.000000,4.115306,143.512530,41.965649,36.499938,0.000000,0.000000,5.414963,8.921121,14.449500,30.989457,11.271188,142.377281,336.167618,0,0,0,0,0

70,17:15-17:30,450.121095,76.463113,65.495617,0.000000,0.000000,0.000000,125.787810,0.000000,0.000000,40.601245,119.815254,9.859446,0.000000,1.647243,0.000000,93.493990,10.993997,28.724450,115.596000,0.000000,0.000000,32.237943,2.844635,33.552946,48.448411,46.719885,173.357832,0.000000,16.345756,8.034549,57.003666,34.563204,19.445655,0.000000,0.000000,1.105720,0.000000,0.000000,4.115306,143.512530,41.965649,36.499938,0.000000,0.000000,5.414963,8.779516,14.449500,30.989457,11.271188,142.377281,336.167618,0,0,0,0,0

71,17:30-17:45,450.121095,76.463113,65.495617,0.000000,0.000000,0.000000,125.787810,0.000000,0.000000,40.601245,119.815254,9.859446,0.000000,1.647243,0.000000,93.493990,10.993997,28.724450,115.596000,0.000000,0.000000,32.237943,2.844635,33.552946,48.448411,46.719885,173.357832,0.000000,16.345756,8.034549,57.003666,34.563204,19.445655,0.000000,0.000000,1.105720,0.000000,0.000000,5.879008,143.512530,41.965649,36.499938,0.000000,0.000000,5.414963,8.921121,14.449500,30.989457,11.271188,142.377281,336.167618,0,0,0,0,0

72,17:45-18:00,450.121095,76.463113,65.495617,0.000000,0.000000,0.000000,125.787810,0.000000,0.000000,40.601245,119.815254,9.859446,0.000000,1.647243,0.000000,93.493990,10.993997,28.724450,115.596000,0.000000,0.000000,32.237943,2.844635,33.552946,48.448411,46.719885,173.357832,0.000000,16.345756,8.034549,57.003666,34.563204,19.445655,0.000000,0.000000,1.105720,0.000000,0.000000,8.818513,143.512530,41.965649,36.499938,0.000000,0.000000,5.414963,8.779516,14.449500,30.989457,13.166192,142.377281,336.167618,0,0,0,0,0

73,18:00-18:15,399.769500,76.463113,65.495617,0.000000,0.000000,0.000000,125.787810,0.000000,0.000000,40.601245,119.815254,9.859446,0.000000,1.647243,0.000000,93.493990,10.993997,33.318813,115.596000,0.000000,0.000000,32.237943,2.844635,33.552946,48.448411,46.719885,173.357832,0.000000,18.794561,8.034549,57.003666,34.563204,22.051864,0.000000,0.000000,1.105720,0.000000,0.000000,11.758017,143.512530,41.938361,36.499938,0.000000,0.000000,5.414963,8.496306,14.449500,30.989457,13.166192,142.377281,336.167618,0,0,0,0,0

74,18:15-18:30,351.604500,76.463113,65.495617,0.000000,0.000000,0.000000,125.787810,5.957446,0.000000,40.601245,119.815254,9.859446,0.000000,1.647243,0.000000,93.493990,10.993997,33.318813,115.596000,0.000000,0.000000,32.237943,2.844635,33.552946,48.448411,46.719885,173.357832,0.000000,18.794561,8.034549,57.003666,34.563204,22.051864,0.000000,0.000000,1.105720,0.000000,0.000000,76.427108,143.512530,41.938361,36.499938,0.000000,0.000000,5.414963,8.354701,14.449500,30.989457,13.166192,142.377281,336.167618,0,0,0,0,0

75,18:30-18:45,303.439500,76.463113,65.495617,0.000000,0.000000,0.000000,125.787810,10.845606,0.000000,40.601245,119.815254,9.859446,0.000000,1.647243,0.000000,93.493990,10.993997,33.318813,115.596000,0.000000,0.000000,32.237943,2.844635,33.552946,48.448411,46.719885,173.357832,6.281487,18.794561,8.034549,57.003666,34.563204,22.051864,0.000000,0.000000,1.105720,0.000000,0.000000,76.427108,143.512530,41.938361,36.499938,0.000000,0.000000,5.414963,8.354701,14.449500,30.989457,13.775190,142.377281,336.167618,0,0,0,0,0

76,18:45-19:00,307.645846,76.463113,65.495617,0.000000,0.000000,0.000000,125.787810,18.147295,0.000000,40.601245,119.815254,9.859446,0.000000,1.647243,0.000000,93.493990,10.993997,41.994197,204.219600,0.000000,0.000000,32.237943,2.844635,33.552946,48.448411,48.233079,175.343664,18.939827,21.391810,8.180632,57.003666,34.563204,25.997348,0.000000,0.000000,1.105720,0.000000,0.000000,76.427108,143.512530,42.776703,38.020768,0.000000,0.000000,5.557384,8.354701,14.449500,30.989457,13.775190,142.377281,336.167618,0,0,0,0,0

77,19:00-19:15,360.668607,76.463113,65.495617,0.000000,0.000000,0.000000,125.787810,18.147295,0.000000,40.601245,119.815254,9.859446,0.000000,2.976597,0.000000,93.493990,10.993997,42.068949,310.772154,0.000000,0.000000,32.237943,5.161459,33.552946,48.448411,48.233079,175.343664,18.939827,21.796396,8.180632,57.003666,34.563204,26.624629,0.000000,0.000000,1.105720,0.000000,0.000000,76.427108,143.512530,42.776703,38.020768,0.000000,0.000000,5.557384,8.213096,14.449500,30.989457,13.775190,142.377281,336.167618,0,0,0,0,0

78,19:15-19:30,381.702905,76.463113,65.495617,0.000000,0.000000,0.000000,125.787810,18.147295,0.000000,40.601245,119.815254,9.859446,0.000000,2.976597,0.000000,93.493990,10.993997,42.068949,319.663977,0.000000,0.000000,32.237943,5.161459,33.552946,48.448411,48.233079,175.343664,18.939827,21.796396,8.180632,57.003666,34.563204,26.624629,0.000000,0.000000,1.105720,0.000000,0.000000,76.427108,143.512530,42.776703,38.020768,0.000000,0.000000,5.557384,8.354701,14.449500,30.989457,13.775190,142.377281,336.167618,0,0,0,0,0

79,19:30-19:45,381.702905,76.463113,65.495617,0.000000,0.000000,0.000000,125.787810,18.147295,0.000000,40.601245,119.815254,9.859446,0.000000,2.976597,0.000000,93.493990,10.993997,42.068949,396.254804,0.000000,0.000000,32.237943,5.161459,33.552946,48.448411,48.233079,175.343664,18.939827,21.796396,8.180632,57.003666,34.563204,26.624629,0.000000,0.000000,1.105720,0.000000,0.000000,76.427108,143.512530,42.776703,38.020768,0.000000,0.000000,5.557384,8.921121,14.449500,30.989457,13.775190,142.377281,336.167618,0,0,0,0,0

80,19:45-20:00,381.702905,76.463113,65.495617,0.000000,0.000000,0.000000,125.787810,18.147295,0.000000,40.601245,119.815254,9.859446,0.000000,2.976597,0.000000,93.493990,10.993997,42.068949,396.254804,0.000000,0.000000,32.237943,5.161459,33.552946,48.448411,48.233079,175.343664,18.939827,21.796396,8.180632,57.003666,34.563204,26.624629,0.000000,0.000000,1.105720,0.000000,0.000000,7.348760,143.512530,42.776703,38.020768,0.000000,0.000000,5.557384,8.921121,14.449500,30.989457,13.775190,142.377281,336.167618,0,0,0,0,0

81,20:00-20:15,381.702905,76.463113,65.495617,0.000000,0.000000,0.000000,125.787810,15.733766,0.000000,40.601245,119.815254,9.859446,0.000000,2.976597,0.000000,93.493990,10.993997,42.068949,396.254804,0.000000,0.000000,32.237943,5.161459,33.552946,48.448411,48.233079,175.343664,18.939827,21.796396,8.180632,57.003666,34.563204,26.624629,0.000000,0.000000,1.105720,0.000000,0.000000,4.115306,143.512530,42.776703,38.020768,0.000000,0.000000,5.557384,8.439664,14.449500,30.989457,13.775190,142.377281,336.167618,0,0,0,0,0

82,20:15-20:30,381.702905,76.463113,65.495617,0.000000,0.000000,0.000000,125.787810,15.733766,0.000000,40.601245,119.815254,9.859446,0.000000,2.976597,0.000000,93.493990,10.993997,42.068949,396.254804,0.000000,0.000000,32.237943,5.161459,33.552946,48.448411,48.233079,175.343664,18.939827,21.796396,8.180632,57.003666,34.563204,26.624629,0.000000,0.000000,1.105720,0.000000,0.000000,18.812827,143.512530,42.776703,38.020768,0.000000,0.000000,5.557384,8.439664,14.449500,30.989457,13.775190,142.377281,336.167618,0,0,0,0,0

83,20:30-20:45,410.601905,76.463113,65.495617,0.000000,0.000000,0.000000,125.787810,15.733766,0.000000,40.601245,119.815254,9.859446,0.000000,2.976597,0.000000,93.493990,10.993997,42.068949,396.254804,0.000000,0.000000,32.237943,5.161459,33.552946,48.448411,48.233079,175.343664,18.939827,21.796396,8.180632,57.003666,34.563204,26.624629,0.000000,0.000000,1.105720,0.000000,0.000000,18.812827,143.512530,42.776703,38.020768,0.000000,0.000000,5.557384,8.496306,14.449500,30.989457,13.775190,142.377281,336.167618,0,0,0,0,0

84,20:45-21:00,478.032905,76.463113,65.495617,0.000000,0.000000,0.000000,125.787810,15.733766,0.000000,40.601245,119.815254,9.859446,0.000000,2.976597,0.000000,93.493990,10.993997,42.068949,396.254804,0.000000,0.000000,32.237943,5.161459,33.552946,48.448411,46.719885,173.357832,3.178890,21.796396,8.034549,57.003666,34.563204,26.624629,0.000000,0.000000,1.105720,0.000000,0.000000,18.812827,143.512530,41.938361,36.499938,0.000000,0.000000,5.414963,8.496306,14.449500,30.989457,13.775190,142.377281,336.167618,0,0,0,0,0

85,21:00-21:15,527.807433,76.463113,65.495617,0.000000,0.000000,0.000000,125.787810,15.733766,0.000000,40.601245,119.815254,9.859446,0.000000,2.976597,0.000000,93.493990,10.993997,42.068949,406.936452,0.000000,0.000000,32.237943,5.161459,33.552946,48.448411,46.719885,173.357832,3.178890,21.796396,8.034549,57.003666,34.563204,26.624629,0.000000,0.000000,1.105720,0.000000,0.000000,18.812827,143.512530,41.938361,36.499938,0.000000,0.000000,5.414963,8.496306,14.449500,30.989457,13.775190,142.377281,336.167618,0,0,0,0,0

86,21:15-21:30,527.807433,76.463113,65.495617,0.000000,0.000000,0.000000,125.787810,15.733766,0.000000,40.601245,119.815254,9.859446,0.000000,2.976597,0.000000,93.493990,10.993997,42.068949,406.936452,0.000000,0.000000,32.237943,5.161459,33.552946,48.448411,46.719885,173.357832,3.178890,21.796396,8.034549,57.003666,34.563204,26.624629,0.000000,0.000000,1.105720,0.000000,0.000000,18.812827,143.512530,41.938361,36.499938,0.000000,0.000000,5.414963,8.496306,14.449500,30.989457,13.775190,142.377281,336.167618,0,0,0,0,0

87,21:30-21:45,527.807433,76.463113,65.495617,0.000000,0.000000,0.000000,125.787810,15.733766,0.000000,40.601245,119.815254,9.859446,0.000000,2.976597,0.000000,93.493990,10.993997,40.529291,406.936452,0.000000,0.000000,32.237943,5.161459,33.552946,48.448411,46.719885,173.357832,3.178890,20.248344,8.034549,57.003666,34.563204,26.624629,0.000000,0.000000,1.105720,0.000000,0.000000,18.812827,143.512530,41.938361,36.499938,0.000000,0.000000,5.414963,8.496306,14.449500,30.989457,13.775190,142.377281,336.167618,0,0,0,0,0

88,21:45-22:00,527.807433,76.463113,65.495617,0.000000,0.000000,0.000000,125.787810,15.733766,0.000000,40.601245,119.815254,9.859446,0.000000,2.976597,0.000000,93.493990,10.993997,40.529291,406.936452,0.000000,0.000000,32.237943,5.161459,33.552946,48.448411,48.233079,175.343664,18.939827,20.248344,8.180632,57.003666,34.563204,26.624629,0.000000,0.000000,1.105720,0.000000,0.000000,18.812827,143.512530,42.776703,38.020768,0.000000,0.000000,5.557384,8.496306,14.449500,30.989457,13.775190,142.377281,336.167618,0,0,0,0,0

89,22:00-22:15,527.807433,76.463113,65.495617,0.000000,0.000000,0.000000,125.787810,15.733766,0.000000,40.601245,119.815254,9.859446,0.000000,2.976597,0.000000,93.493990,10.993997,40.529291,406.936452,0.000000,0.000000,32.237943,5.161459,33.552946,48.448411,48.233079,175.343664,18.939827,20.248344,8.180632,57.003666,34.563204,26.624629,0.000000,0.000000,1.105720,0.000000,0.000000,18.812827,143.512530,42.776703,38.020768,0.000000,0.000000,5.557384,8.921121,14.449500,30.989457,13.775190,142.377281,336.167618,0,0,0,0,0

90,22:15-22:30,527.807433,76.463113,65.495617,0.000000,0.000000,0.000000,125.787810,15.733766,0.000000,40.601245,119.815254,9.859446,0.000000,2.976597,0.000000,93.493990,10.993997,40.529291,406.936452,0.000000,0.000000,32.237943,5.161459,33.552946,48.448411,48.233079,175.343664,18.939827,20.248344,8.180632,57.003666,34.563204,26.624629,0.000000,0.000000,1.105720,0.000000,0.000000,18.812827,143.512530,42.776703,38.020768,0.000000,0.000000,5.557384,9.062726,14.449500,30.989457,13.775190,142.377281,336.167618,0,0,0,0,0

91,22:30-22:45,527.807433,76.463113,65.495617,0.000000,0.000000,0.000000,125.787810,15.733766,0.000000,40.601245,119.815254,9.859446,0.000000,2.976597,0.000000,93.493990,10.993997,40.529291,406.936452,0.000000,0.000000,32.237943,5.161459,33.552946,48.448411,48.233079,175.343664,18.939827,20.248344,8.180632,57.003666,34.563204,26.624629,0.000000,0.000000,1.105720,0.000000,0.000000,18.812827,143.512530,42.776703,38.020768,0.000000,0.000000,5.557384,9.345937,14.449500,30.989457,13.775190,142.377281,336.167618,0,0,0,0,0

92,22:45-23:00,527.807433,76.463113,65.495617,0.000000,0.000000,0.000000,125.787810,11.914891,0.000000,40.601245,119.815254,9.859446,0.000000,2.976597,0.000000,93.493990,10.993997,40.529291,406.936452,0.000000,0.000000,32.237943,5.161459,33.552946,48.448411,46.719885,173.357832,6.281487,20.248344,8.034549,57.003666,34.563204,26.624629,0.000000,0.000000,1.105720,0.000000,0.000000,18.812827,143.512530,41.938361,36.499938,0.000000,0.000000,5.414963,9.345937,14.449500,30.989457,13.775190,142.377281,336.167618,0,0,0,0,0

93,23:00-23:15,527.807433,76.463113,65.495617,0.000000,0.000000,0.000000,125.787810,11.914891,0.000000,40.601245,119.815254,9.859446,0.000000,2.976597,0.000000,93.493990,10.993997,40.529291,406.936452,0.000000,0.000000,32.237943,5.161459,33.552946,48.448411,46.719885,173.357832,6.281487,20.248344,8.034549,57.003666,34.563204,26.624629,0.000000,0.000000,1.105720,0.000000,0.000000,18.812827,143.512530,41.938361,36.499938,0.000000,0.000000,5.414963,9.487542,14.449500,30.989457,13.775190,142.377281,336.167618,0,0,0,0,0

94,23:15-23:30,527.807433,76.463113,65.495617,0.000000,0.000000,0.000000,125.787810,11.914891,0.000000,40.601245,119.815254,9.859446,0.000000,2.976597,0.000000,93.493990,10.993997,40.529291,406.936452,0.000000,0.000000,32.237943,5.161459,33.552946,48.448411,46.719885,173.357832,6.281487,20.248344,8.034549,57.003666,34.563204,26.624629,0.000000,0.000000,1.105720,0.000000,0.000000,18.812827,143.512530,41.938361,36.499938,0.000000,0.000000,5.414963,9.629147,14.449500,30.989457,13.775190,142.377281,336.167618,0,0,0,0,0

95,23:30-23:45,527.807433,76.463113,65.495617,0.000000,0.000000,0.000000,125.787810,11.914891,0.000000,40.601245,119.815254,9.859446,0.000000,2.976597,0.000000,93.493990,10.993997,40.529291,406.936452,0.000000,0.000000,32.237943,5.161459,33.552946,48.448411,46.719885,173.357832,6.281487,20.248344,8.034549,57.003666,34.563204,26.624629,0.000000,0.000000,1.105720,0.000000,0.000000,18.812827,143.512530,41.938361,36.499938,0.000000,0.000000,5.414963,9.629147,14.449500,30.989457,13.775190,142.377281,336.167618,0,0,0,0,0

96,23:45-24:00,527.807433,76.463113,65.495617,0.000000,0.000000,0.000000,125.787810,11.914891,0.000000,40.601245,119.815254,9.859446,0.000000,2.976597,0.000000,93.493990,10.993997,40.529291,406.936452,0.000000,0.000000,32.237943,5.161459,33.552946,48.448411,46.719885,173.357832,6.281487,20.248344,8.034549,57.003666,34.563204,26.624629,0.000000,0.000000,1.105720,0.000000,0.000000,18.812827,143.512530,41.938361,36.499938,0.000000,0.000000,5.414963,9.629147,14.449500,30.989457,13.775190,142.377281,336.167618,0,0,0,0,0

