Block,Time,CHAMERA3,UNCHAHAR3,SEWA2,NAPP,KOLDAM,UNCHAHAR1,JHAJJAR,DADRI_CRF,DHAULIGNGA,TANDA2,PARBATI3,RIHAND2,DADRT2,UNCHAHAR2,ANTA_RF,CHAMERA1,DADRI_LF,ANTA_GF,RIHAND3,SINGRAULI,KOTESHWR,AURY_CRF,AURY_GF,BSIUL,KISHANGANGA,TEHRI,RIHAND1,SALAL,RAPPB,TANAKPUR,RAMPUR,RAPPC,DULHASTI,NJPC,DADRI_RF,ANTA_CRF,TALA,BRBCL,KHSTPP-I,KHSTPP-II,SASAN,FSTPP I & II,SINGRAULI_HYDRO,CHAMERA2,UNCHAHAR4,URI2,ANTA_LF,AURY_RF,URI,DADRI_GF,AURY_LF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,16.026174,18.093714,47.897631,0.000000,12.918488,359.470836,0.000000,0.000000,5.156625,0.000000,59.851752,365.608638,25.326422,0.000000,0.000000,0.000000,0.000000,125.670288,144.349365,8.875739,0.000000,0.000000,12.551236,2.643572,0.000000,93.406640,25.721102,0.000000,0.862984,0.000000,66.242257,0.000000,0.000000,0.000000,0.000000,0.000000,19.247984,44.654475,116.002884,403.024248,11.548800,0.729511,0.000000,1.645704,36.465835,0.000000,0.000000,33.468422,0.000000,0.000000,0,0,0,0,0

49,12:00-12:15,0.000000,16.026174,18.093714,47.897631,0.000000,12.918488,359.470836,0.000000,0.000000,5.156625,0.000000,59.851752,365.608638,25.326422,0.000000,0.000000,0.000000,0.000000,125.670288,144.349365,8.875739,0.000000,0.000000,12.551236,2.643572,0.000000,93.406640,25.721102,0.000000,0.862984,0.000000,66.242257,0.000000,0.000000,0.000000,0.000000,0.000000,19.247984,44.654475,116.099124,403.024248,11.548800,0.729511,0.000000,1.645704,36.465835,0.000000,0.000000,33.468422,0.000000,0.000000,0,0,0,0,0

50,12:15-12:30,0.000000,16.026174,18.093714,47.897631,0.000000,12.918488,359.470836,0.000000,0.000000,5.156625,0.000000,59.851752,365.608638,25.326422,0.000000,0.000000,0.000000,0.000000,125.670288,144.349365,8.875739,0.000000,0.000000,12.551236,2.643572,0.000000,93.406640,25.721102,0.000000,0.862984,0.000000,66.242257,0.000000,0.000000,0.000000,0.000000,0.000000,19.247984,44.654475,116.099124,403.024248,11.548800,0.729511,0.000000,1.645704,36.465835,0.000000,0.000000,33.468422,0.000000,0.000000,0,0,0,0,0

51,12:30-12:45,0.000000,16.026174,18.093714,47.897631,0.000000,12.918488,359.470836,0.000000,0.000000,5.156625,0.000000,59.851752,365.608638,25.326422,0.000000,0.000000,0.000000,0.000000,125.670288,144.349365,8.875739,0.000000,0.000000,12.551236,2.643572,0.000000,93.406640,25.721102,0.000000,0.862984,0.000000,66.242257,0.000000,0.000000,0.000000,0.000000,0.000000,19.247984,35.629107,95.907972,403.024248,11.548800,0.729511,0.000000,1.645704,36.465835,0.000000,0.000000,37.187136,0.000000,0.000000,0,0,0,0,0

52,12:45-13:00,0.000000,16.026174,18.093714,47.897631,0.000000,12.918488,359.470836,0.000000,0.000000,5.156625,0.000000,59.851752,365.608638,25.326422,0.000000,0.000000,0.000000,0.000000,125.670288,144.349365,8.875739,0.000000,0.000000,12.551236,2.643572,0.000000,93.406640,25.721102,0.000000,0.862984,0.000000,66.242257,0.000000,0.000000,0.000000,0.000000,0.000000,19.247984,35.629107,95.907972,403.024248,11.548800,0.729511,0.000000,1.645704,36.465835,0.000000,0.000000,37.187136,0.000000,0.000000,0,0,0,0,0

53,13:00-13:15,0.000000,16.026174,18.093714,47.897631,0.000000,12.918488,359.470836,0.000000,0.000000,5.156625,0.000000,59.851752,365.608638,25.326422,0.000000,0.000000,0.000000,0.000000,125.670288,144.349365,8.875739,0.000000,0.000000,12.551236,2.643572,0.000000,93.406640,25.721102,0.000000,0.862984,0.000000,66.242257,0.000000,0.000000,0.000000,0.000000,0.000000,19.247984,28.665661,83.384838,403.024248,11.548800,0.729511,0.000000,1.645704,36.465835,0.000000,0.000000,33.468422,0.000000,0.000000,0,0,0,0,0

54,13:15-13:30,0.000000,16.026174,18.093714,47.897631,0.000000,12.918488,359.470836,0.000000,0.000000,5.156625,0.000000,59.851752,365.608638,25.326422,0.000000,0.000000,0.000000,0.000000,125.670288,144.349365,8.875739,0.000000,0.000000,12.551236,2.643572,0.000000,93.406640,25.721102,0.000000,0.862984,0.000000,66.242257,0.000000,0.000000,0.000000,0.000000,0.000000,19.247984,28.665661,83.384838,403.024248,11.548800,0.729511,0.000000,1.645704,36.465835,0.000000,0.000000,33.468422,0.000000,0.000000,0,0,0,0,0

55,13:30-13:45,0.000000,16.026174,18.093714,47.897631,0.000000,12.918488,359.470836,0.000000,0.000000,5.156625,0.000000,59.851752,365.608638,25.326422,0.000000,0.000000,0.000000,0.000000,125.670288,144.349365,8.875739,0.000000,0.000000,12.551236,2.643572,0.000000,93.406640,25.721102,0.000000,0.862984,0.000000,66.242257,0.000000,0.000000,0.000000,0.000000,0.000000,19.247984,28.665661,83.384838,403.024248,11.548800,0.729511,0.000000,1.645704,36.465835,0.000000,0.000000,33.468422,0.000000,0.000000,0,0,0,0,0

56,13:45-14:00,0.000000,16.026174,18.093714,47.897631,0.000000,12.918488,359.470836,0.000000,0.000000,5.156625,0.000000,59.851752,365.608638,25.326422,0.000000,0.000000,0.000000,0.000000,125.670288,144.349365,8.875739,0.000000,0.000000,12.551236,2.643572,0.000000,93.406640,25.721102,0.000000,0.862984,0.000000,66.242257,0.000000,0.000000,0.000000,0.000000,0.000000,19.247984,35.629107,95.853981,403.024248,11.548800,0.729511,0.000000,1.645704,36.465835,0.000000,0.000000,33.468422,0.000000,0.000000,0,0,0,0,0

57,14:00-14:15,0.000000,16.026174,18.093714,47.897631,0.000000,12.918488,359.470836,0.000000,0.000000,5.156625,0.000000,59.851752,365.608638,25.326422,0.000000,0.000000,0.000000,0.000000,125.670288,144.349365,8.875739,0.000000,0.000000,12.551236,2.643572,0.000000,93.406640,25.721102,0.000000,0.000000,0.000000,66.242257,18.983470,0.000000,0.000000,0.000000,0.000000,19.247984,35.629107,95.853981,403.024248,11.019480,0.729511,0.000000,1.645704,36.465835,0.000000,0.000000,33.468422,0.000000,0.000000,0,0,0,0,0

58,14:15-14:30,0.000000,16.026174,18.093714,47.897631,0.000000,12.918488,359.470836,0.000000,0.000000,5.156625,0.000000,59.851752,365.608638,25.326422,0.000000,0.000000,0.000000,0.000000,125.670288,144.349365,8.875739,0.000000,0.000000,12.551236,2.643572,0.000000,93.406640,25.721102,0.000000,0.000000,0.000000,66.242257,18.983470,0.000000,0.000000,0.000000,0.000000,19.247984,35.629107,95.853981,403.024248,11.019480,0.729511,0.000000,1.645704,36.465835,0.000000,0.000000,33.468422,0.000000,0.000000,0,0,0,0,0

59,14:30-14:45,0.000000,16.026174,18.093714,47.897631,0.000000,12.918488,359.470836,0.000000,0.000000,5.156625,0.000000,59.851752,365.608638,30.144100,0.000000,11.620364,0.000000,0.000000,125.670288,144.349365,8.875739,0.000000,0.000000,12.551236,2.643572,0.000000,93.406640,25.721102,0.000000,0.000000,0.000000,66.242257,18.983470,0.000000,0.000000,0.000000,0.000000,19.247984,35.629107,95.853981,403.024248,13.768336,0.729511,0.000000,1.645704,36.465835,0.000000,0.000000,33.468422,0.000000,0.000000,0,0,0,0,0

60,14:45-15:00,0.000000,16.026174,18.093714,47.897631,0.000000,12.918488,359.470836,0.000000,0.000000,5.156625,0.000000,59.851752,365.608638,30.144100,0.000000,13.521104,0.000000,0.000000,125.670288,144.349365,8.875739,0.000000,0.000000,12.551236,2.643572,0.000000,93.406640,25.721102,0.000000,0.000000,0.000000,66.242257,18.983470,0.000000,0.000000,0.000000,0.000000,19.247984,35.629107,95.853981,403.024248,13.840659,0.729511,0.000000,1.645704,28.296701,0.000000,0.000000,33.468422,0.000000,0.000000,0,0,0,0,0

61,15:00-15:15,0.000000,18.752621,18.093714,47.897631,0.000000,15.513311,359.470836,0.000000,0.000000,5.156625,0.000000,59.851752,365.608638,30.144100,0.000000,13.521104,0.000000,0.000000,125.670288,144.349365,8.875739,0.000000,0.000000,12.551236,2.643572,0.000000,93.406640,25.721102,0.000000,0.000000,0.000000,66.242257,18.983470,0.000000,0.000000,0.000000,0.000000,19.247984,44.654475,116.002884,403.024248,13.840659,0.729511,0.000000,1.645704,28.296701,0.000000,0.000000,37.187136,0.000000,0.000000,0,0,0,0,0

62,15:15-15:30,0.000000,19.005571,18.093714,47.897631,0.000000,15.513311,359.470836,0.000000,0.000000,5.156625,0.000000,59.851752,365.608638,30.144100,0.000000,13.521104,0.000000,0.000000,125.670288,144.349365,8.875739,0.000000,0.000000,12.551236,2.643572,0.000000,93.406640,25.721102,0.000000,0.000000,0.000000,66.242257,18.983470,0.000000,0.000000,0.000000,0.000000,19.247984,44.654475,116.002884,403.024248,13.840659,0.729511,0.000000,1.645704,28.296701,0.000000,0.000000,37.187136,0.000000,0.000000,0,0,0,0,0

63,15:30-15:45,0.000000,23.997059,18.093714,47.897631,0.000000,17.840097,405.812994,0.000000,0.000000,5.156625,0.000000,59.851752,365.608638,38.631313,0.000000,13.521104,0.000000,0.000000,125.670288,144.349365,8.875739,0.000000,0.000000,12.551236,2.643572,0.000000,93.406640,24.602794,0.000000,0.000000,0.000000,66.242257,18.983470,0.000000,0.000000,0.000000,0.000000,19.247984,44.654475,116.002884,403.024248,17.820568,0.729511,0.000000,2.973816,28.296701,0.000000,0.000000,33.468422,0.000000,0.000000,0,0,0,0,0

64,15:45-16:00,0.000000,23.997059,18.093714,47.897631,0.000000,19.332595,391.376994,0.000000,0.000000,5.156625,0.000000,59.851752,365.608638,38.631313,0.000000,13.521104,0.000000,0.000000,125.670288,144.349365,8.875739,0.000000,0.000000,6.275618,2.643572,0.000000,93.406640,24.602794,0.000000,0.000000,0.000000,66.242257,18.983470,0.000000,0.000000,0.000000,0.000000,19.247984,44.654475,116.002884,403.024248,17.820568,0.729511,0.000000,2.973816,36.465835,0.000000,0.000000,33.468422,0.000000,0.000000,0,0,0,0,0

65,16:00-16:15,0.000000,23.997059,18.093714,47.897631,0.000000,19.332595,391.376994,0.000000,0.000000,5.156625,0.000000,59.851752,422.288149,38.631313,0.000000,13.521104,0.000000,0.000000,125.670288,137.955367,8.875739,0.000000,0.000000,6.275618,2.643572,0.000000,93.406640,24.602794,0.000000,0.000000,0.000000,66.242257,18.983470,0.000000,0.000000,0.000000,0.000000,19.247984,44.654475,116.002884,403.024248,20.017920,0.729511,0.000000,2.973816,36.465835,0.000000,0.000000,33.468422,0.000000,0.000000,0,0,0,0,0

66,16:15-16:30,0.000000,26.599755,18.093714,47.897631,0.000000,21.779112,434.292816,0.000000,0.000000,5.156625,0.000000,59.851752,498.419838,43.218136,0.000000,13.521104,0.000000,0.000000,125.670288,137.955367,8.875739,0.000000,0.000000,6.275618,2.643572,0.000000,93.406640,24.602794,0.000000,0.000000,0.000000,66.242257,18.983470,0.000000,0.000000,0.000000,0.000000,19.247984,44.654475,116.002884,403.024248,20.017920,0.729511,0.000000,2.973816,36.465835,0.000000,0.000000,33.468422,0.000000,0.000000,0,0,0,0,0

67,16:30-16:45,0.000000,26.599755,18.093714,47.897631,0.000000,21.779112,472.788816,0.000000,0.000000,5.156625,0.000000,59.851752,575.411838,43.218136,0.000000,13.521104,0.000000,0.000000,125.670288,137.955367,8.875739,0.000000,0.000000,6.275618,2.643572,0.000000,93.406640,24.602794,0.000000,0.000000,0.000000,66.242257,18.983470,0.000000,0.000000,0.000000,0.000000,19.247984,44.654475,116.002884,403.024248,20.017920,0.729511,0.000000,2.973816,36.465835,0.000000,0.000000,33.468422,0.000000,0.000000,0,0,0,0,0

68,16:45-17:00,0.000000,26.599755,18.093714,47.897631,0.000000,21.779112,546.893616,0.000000,0.000000,5.156625,0.000000,59.851752,587.220390,43.218136,0.000000,13.521104,0.000000,0.000000,125.670288,137.955367,8.875739,0.000000,0.000000,6.275618,2.643572,0.000000,93.406640,24.602794,0.000000,0.000000,0.000000,66.242257,18.983470,0.000000,0.000000,0.000000,0.000000,19.247984,44.654475,116.002884,403.024248,20.017920,0.729511,0.000000,2.973816,36.465835,0.000000,0.000000,33.468422,0.000000,0.000000,0,0,0,0,0

69,17:00-17:15,0.000000,26.599755,18.093714,47.897631,0.000000,21.779112,512.728416,0.000000,0.000000,5.156625,0.000000,59.851752,658.621616,43.218136,0.000000,19.007400,0.000000,0.000000,125.670288,137.955367,8.875739,0.000000,0.000000,6.275618,2.643572,0.000000,93.406640,24.602794,0.000000,0.616417,0.000000,66.242257,18.983470,0.000000,0.000000,0.000000,0.000000,19.247984,44.654475,116.002884,403.024248,20.017920,0.729511,0.000000,2.973816,36.465835,0.000000,0.000000,33.468422,0.000000,0.000000,0,0,0,0,0

70,17:15-17:30,0.000000,26.599755,18.093714,47.897631,0.000000,21.779112,506.472816,0.000000,0.000000,5.156625,0.000000,59.851752,658.621616,43.218136,0.000000,27.042208,0.000000,0.000000,125.670288,137.955367,8.875739,0.000000,0.000000,6.275618,2.643572,0.000000,93.406640,24.602794,0.000000,0.616417,0.000000,66.242257,18.983470,0.000000,0.000000,0.000000,0.000000,19.247984,44.654475,116.002884,403.024248,20.017920,0.729511,15.558745,2.973816,36.465835,0.000000,0.000000,33.468422,0.000000,0.000000,0,0,0,0,0

71,17:30-17:45,11.162605,26.599755,18.093714,47.897631,0.000000,21.779112,513.209616,0.000000,0.000000,5.156625,0.000000,59.851752,658.621616,43.218136,0.000000,27.042208,0.000000,0.000000,125.670288,137.955367,8.875739,0.000000,0.000000,6.275618,2.643572,0.000000,93.406640,24.602794,0.000000,0.616417,0.785547,66.242257,18.983470,20.375985,0.000000,0.000000,0.000000,19.247984,44.654475,116.002884,403.024248,20.017920,0.729511,15.558745,2.973816,37.216313,0.000000,0.000000,37.187136,0.000000,0.000000,0,0,0,0,0

72,17:45-18:00,11.162605,26.599755,18.093714,47.897631,1.803247,21.779112,537.269616,0.000000,0.000000,5.156625,0.000000,59.851752,658.621616,43.218136,0.000000,27.042208,0.000000,0.000000,125.670288,137.955367,8.875739,0.000000,0.000000,6.275618,2.643572,13.036500,93.406640,24.602794,0.000000,0.616417,1.660025,66.242257,18.983470,42.896809,0.000000,0.000000,0.000000,19.247984,44.654475,116.002884,403.024248,20.017920,0.729511,15.558745,2.973816,37.216313,0.000000,0.000000,37.187136,0.000000,0.000000,0,0,0,0,0

73,18:00-18:15,11.162605,26.599755,18.093714,47.897631,4.282711,21.779112,522.833616,0.000000,9.087445,5.156625,0.000000,59.851752,658.621616,43.218136,0.000000,27.042208,0.000000,0.000000,125.670288,137.955367,8.875739,0.000000,0.000000,6.275618,2.643572,26.072999,93.406640,24.602794,0.000000,0.616417,2.490038,66.242257,18.983470,64.345213,0.000000,0.000000,0.000000,19.247984,44.654475,116.002884,403.024248,20.017920,0.729511,31.117490,2.973816,37.216313,0.000000,0.000000,33.999667,0.000000,0.000000,0,0,0,0,0

74,18:15-18:30,22.325211,26.599755,18.093714,47.897631,6.694553,21.779112,580.577616,0.000000,20.901123,5.156625,0.000000,59.851752,658.621616,43.218136,0.000000,27.042208,0.000000,0.000000,125.670288,137.955367,8.875739,0.000000,0.000000,6.275618,5.287146,27.299965,93.406640,24.602794,0.000000,0.123283,3.720234,66.242257,37.966939,96.517820,0.000000,0.000000,0.000000,19.247984,44.654475,116.002884,403.024248,20.017920,0.729511,31.117490,2.973816,37.216313,0.000000,0.000000,33.999667,0.000000,0.000000,0,0,0,0,0

75,18:30-18:45,33.521598,26.599755,18.130340,47.897631,8.926070,21.779112,648.026526,0.000000,31.351684,5.156625,0.000000,59.851752,662.820227,43.218136,0.000000,27.042208,0.000000,0.000000,125.670288,137.955367,9.985206,0.000000,0.000000,18.826854,7.930718,54.599929,93.406640,24.602794,0.000000,5.794322,5.113470,66.242257,37.966939,132.443897,0.000000,0.000000,0.000000,19.247984,44.654475,116.002884,403.024248,20.017920,0.729511,46.676234,2.973816,37.216313,0.000000,0.000000,33.999667,0.000000,0.000000,0,0,0,0,0

76,18:45-19:00,33.521598,26.599755,18.130340,47.897631,8.926070,21.779112,649.444679,0.000000,41.899178,5.156625,3.670948,59.851752,662.531507,43.218136,0.000000,27.042208,0.000000,0.000000,125.670288,137.955367,9.985206,0.000000,0.000000,18.826854,7.930718,54.599929,93.406640,24.602794,0.000000,5.794322,5.113470,66.242257,37.966939,132.443897,0.000000,0.000000,0.000000,19.247984,44.654475,116.002884,403.024248,20.017920,0.729511,46.676234,2.973816,37.216313,0.000000,0.000000,33.999667,0.000000,0.000000,0,0,0,0,0

77,19:00-19:15,33.521598,26.599755,18.130340,47.897631,8.926070,21.779112,649.444679,0.000000,41.899178,5.156625,18.859859,59.851752,662.531507,43.218136,0.000000,27.042208,0.000000,0.000000,125.670288,137.955367,9.985206,0.000000,0.000000,18.826854,7.930718,54.599929,93.406640,76.391674,0.000000,5.671038,5.113470,66.242257,37.966939,132.443897,0.000000,0.000000,0.000000,19.247984,44.654475,116.002884,403.024248,20.017920,0.729511,46.676234,2.973816,37.216313,0.000000,0.000000,33.999667,0.000000,0.000000,0,0,0,0,0

78,19:15-19:30,33.521598,26.599755,18.130340,47.897631,8.926070,21.779112,649.444679,0.000000,41.899178,5.156625,18.859859,59.851752,662.531507,43.218136,0.000000,27.042208,0.000000,0.000000,125.670288,137.955367,9.985206,0.000000,0.000000,18.826854,7.930718,54.599929,93.406640,76.391674,0.000000,5.671038,5.113470,66.242257,37.966939,132.443897,0.000000,0.000000,0.000000,19.247984,44.654475,116.002884,403.024248,20.017920,0.729511,46.676234,2.973816,37.216313,0.000000,0.000000,33.999667,0.000000,0.000000,0,0,0,0,0

79,19:30-19:45,33.521598,26.599755,18.130340,47.897631,8.926070,21.779112,649.444679,0.000000,41.899178,5.156625,18.859859,59.851752,662.531507,43.218136,0.000000,27.042208,0.000000,0.000000,125.670288,137.955367,18.860945,0.000000,0.000000,18.826854,7.930718,54.599929,93.406640,76.391674,0.000000,5.671038,5.113470,66.242257,37.966939,132.443897,0.000000,0.000000,0.000000,19.247984,44.654475,116.002884,403.024248,20.017920,0.729511,46.676234,2.973816,37.216313,0.000000,0.000000,33.999667,0.000000,0.000000,0,0,0,0,0

80,19:45-20:00,33.521598,26.599755,18.130340,47.897631,8.926070,21.779112,649.444679,0.000000,31.424384,5.156625,18.859859,59.851752,662.531507,43.218136,0.000000,27.042208,0.000000,0.000000,125.670288,137.955367,18.860945,0.000000,0.000000,18.826854,7.930718,54.599929,93.406640,76.391674,0.000000,5.671038,5.113470,66.242257,37.966939,132.443897,0.000000,0.000000,0.000000,19.247984,44.654475,116.002884,403.024248,20.017920,0.729511,46.676234,2.973816,37.216313,0.000000,0.000000,33.999667,0.000000,0.000000,0,0,0,0,0

81,20:00-20:15,33.521598,26.599755,18.130340,47.897631,8.926070,21.779112,649.444679,0.000000,31.424384,5.156625,18.859859,59.851752,662.820227,43.218136,0.000000,27.042208,0.000000,0.000000,125.670288,137.955367,18.860945,0.000000,0.000000,18.826854,7.930718,54.599929,93.406640,51.442205,0.000000,5.671038,5.113470,66.242257,37.966939,132.443897,0.000000,0.000000,0.000000,19.247984,44.654475,116.002884,403.024248,20.017920,0.729511,46.676234,2.973816,37.216313,0.000000,0.000000,33.999667,0.000000,0.000000,0,0,0,0,0

82,20:15-20:30,33.521598,26.599755,18.130340,47.897631,8.926070,21.779112,649.444679,0.000000,31.424384,5.156625,18.859859,59.851752,662.820227,43.218136,0.000000,27.042208,0.000000,0.000000,125.670288,137.955367,18.860945,0.000000,0.000000,18.826854,7.930718,54.599929,93.406640,51.442205,0.000000,5.671038,3.557196,66.242257,37.966939,92.228138,0.000000,0.000000,0.000000,19.247984,44.654475,116.002884,403.024248,20.017920,0.729511,46.676234,2.973816,37.216313,0.000000,0.000000,33.999667,0.000000,0.000000,0,0,0,0,0

83,20:30-20:45,22.325211,26.599755,18.093714,47.897631,6.694553,21.779112,649.444679,0.000000,18.174889,5.156625,3.670948,59.851752,662.820227,43.218136,0.000000,27.042208,0.000000,0.000000,125.670288,140.833559,8.875739,0.000000,0.000000,12.551236,2.643572,54.599929,93.406640,24.602794,0.000000,0.000000,2.490038,66.242257,37.966939,64.345213,0.000000,0.000000,0.000000,19.247984,44.654475,116.002884,335.853540,20.017920,0.729511,46.676234,2.973816,36.465835,0.000000,0.000000,33.999667,0.000000,0.000000,0,0,0,0,0

84,20:45-21:00,22.325211,26.599755,18.093714,47.897631,4.282711,21.779112,649.444679,0.000000,9.087445,5.156625,0.000000,59.851752,662.820227,43.218136,0.000000,27.042208,0.000000,0.000000,125.670288,144.098829,8.875739,0.000000,0.000000,12.551236,2.643572,54.599929,93.406640,24.602794,0.000000,0.000000,1.660025,66.242257,18.983470,42.896809,0.000000,0.000000,0.000000,19.247984,44.654475,116.002884,335.853540,20.017920,0.729511,31.117490,2.973816,36.465835,0.000000,0.000000,33.999667,0.000000,0.000000,0,0,0,0,0

85,21:00-21:15,22.325211,26.599755,18.093714,47.897631,1.803247,21.779112,649.444679,0.000000,0.000000,5.156625,0.000000,59.851752,662.531507,43.218136,0.000000,27.042208,0.000000,0.000000,125.670288,144.349365,8.875739,0.000000,0.000000,12.551236,2.643572,54.599929,93.406640,24.602794,0.000000,0.000000,0.830012,66.242257,18.983470,21.448404,0.000000,0.000000,0.000000,19.247984,44.654475,116.002884,335.853540,20.017920,0.729511,31.117490,2.973816,36.465835,0.000000,0.000000,33.999667,0.000000,0.000000,0,0,0,0,0

86,21:15-21:30,22.325211,26.599755,18.093714,47.897631,0.000000,21.779112,649.444679,0.000000,0.000000,5.156625,0.000000,59.851752,662.531507,43.218136,0.000000,27.042208,0.000000,0.000000,125.670288,144.349365,8.875739,0.000000,0.000000,12.551236,2.643572,54.599929,93.406640,24.602794,0.000000,0.000000,0.830012,66.242257,18.983470,21.448404,0.000000,0.000000,0.000000,19.247984,44.654475,116.002884,335.853540,20.017920,0.729511,31.117490,2.973816,36.465835,0.000000,0.000000,33.999667,0.000000,0.000000,0,0,0,0,0

87,21:30-21:45,11.162605,26.599755,18.093714,47.897631,0.000000,21.779112,649.444679,0.000000,0.000000,5.156625,0.000000,59.851752,662.531507,43.218136,0.000000,27.042208,0.000000,0.000000,125.670288,144.349365,8.875739,0.000000,0.000000,12.551236,2.643572,54.599929,93.406640,24.602794,0.000000,0.000000,0.830012,66.242257,18.983470,21.448404,0.000000,0.000000,0.000000,19.247984,44.654475,116.002884,335.853540,20.017920,0.729511,31.117490,2.973816,36.465835,0.000000,0.000000,33.999667,0.000000,0.000000,0,0,0,0,0

88,21:45-22:00,11.162605,26.599755,18.093714,47.897631,0.000000,21.779112,649.444679,0.000000,0.000000,5.156625,0.000000,59.851752,662.531507,43.218136,0.000000,27.042208,0.000000,0.000000,125.670288,144.349365,8.875739,0.000000,0.000000,12.551236,2.643572,54.599929,93.406640,24.602794,0.000000,0.000000,0.830012,66.242257,18.983470,21.448404,0.000000,0.000000,0.000000,19.247984,44.654475,116.002884,335.853540,20.017920,0.729511,31.117490,2.973816,37.216313,0.000000,0.000000,33.999667,0.000000,0.000000,0,0,0,0,0

89,22:00-22:15,11.162605,26.599755,18.093714,47.897631,0.000000,20.970222,649.444679,0.000000,0.000000,5.156625,0.000000,59.851752,662.531507,43.218136,0.000000,13.521104,0.000000,0.000000,125.670288,144.349365,8.875739,0.000000,0.000000,12.551236,2.643572,39.109499,93.406640,24.602794,0.000000,0.000000,0.830012,66.242257,18.983470,21.448404,0.000000,0.000000,0.000000,19.247984,44.654475,116.002884,335.853540,20.017920,0.729511,31.117490,2.973816,37.216313,0.000000,0.000000,33.999667,0.000000,0.000000,0,0,0,0,0

90,22:15-22:30,0.000000,26.599755,18.093714,47.897631,0.000000,20.970222,649.444679,0.000000,0.000000,5.156625,0.000000,59.851752,662.531507,43.218136,0.000000,13.521104,0.000000,0.000000,125.670288,144.349365,8.875739,0.000000,0.000000,12.551236,2.643572,39.109499,93.406640,24.602794,0.000000,0.000000,0.830012,66.242257,18.983470,21.448404,0.000000,0.000000,0.000000,19.247984,44.654475,116.002884,335.853540,20.017920,0.729511,31.117490,2.973816,37.216313,0.000000,0.000000,33.999667,0.000000,0.000000,0,0,0,0,0

91,22:30-22:45,0.000000,26.599755,18.093714,47.897631,0.000000,20.970222,649.444679,0.000000,0.000000,5.156625,0.000000,59.851752,662.531507,43.218136,0.000000,13.521104,0.000000,0.000000,125.670288,144.349365,8.875739,0.000000,0.000000,12.551236,2.643572,27.299965,93.406640,24.602794,0.000000,0.000000,0.830012,66.242257,18.983470,21.448404,0.000000,0.000000,0.000000,19.247984,44.654475,116.002884,335.853540,20.017920,0.729511,31.117490,2.973816,37.216313,0.000000,0.000000,33.999667,0.000000,0.000000,0,0,0,0,0

92,22:45-23:00,0.000000,26.599755,18.093714,47.897631,0.000000,20.970222,649.444679,0.000000,0.000000,5.156625,0.000000,59.851752,662.531507,43.218136,0.000000,13.521104,0.000000,0.000000,125.670288,144.349365,8.875739,0.000000,0.000000,12.551236,2.643572,27.299965,93.406640,24.602794,0.000000,0.000000,0.830012,66.242257,0.000000,21.448404,0.000000,0.000000,0.000000,19.247984,44.654475,116.002884,335.853540,20.017920,0.729511,31.117490,2.973816,36.465835,0.000000,0.000000,33.999667,0.000000,0.000000,0,0,0,0,0

93,23:00-23:15,0.000000,26.599755,18.093714,47.897631,0.000000,20.970222,649.444679,0.000000,0.000000,5.156625,0.000000,59.851752,662.531507,43.218136,0.000000,0.000000,0.000000,0.000000,125.670288,144.349365,8.875739,0.000000,0.000000,12.551236,2.643572,27.299965,93.406640,24.602794,0.000000,0.000000,0.830012,66.242257,0.000000,21.448404,0.000000,0.000000,0.000000,19.247984,44.654475,116.002884,335.853540,20.017920,0.729511,15.558745,2.973816,36.465835,0.000000,0.000000,33.999667,0.000000,0.000000,0,0,0,0,0

94,23:15-23:30,0.000000,26.599755,18.093714,47.897631,0.000000,20.970222,649.444679,0.000000,0.000000,5.156625,0.000000,59.851752,662.531507,43.218136,0.000000,0.000000,0.000000,0.000000,125.670288,144.349365,8.875739,0.000000,0.000000,12.551236,2.643572,27.299965,93.406640,24.602794,0.000000,0.000000,0.830012,66.242257,0.000000,21.448404,0.000000,0.000000,0.000000,19.247984,44.654475,116.002884,335.853540,20.017920,0.729511,15.558745,2.973816,36.465835,0.000000,0.000000,33.999667,0.000000,0.000000,0,0,0,0,0

95,23:30-23:45,0.000000,26.599755,18.093714,47.897631,0.000000,20.970222,649.444679,0.000000,0.000000,5.156625,0.000000,59.851752,662.531507,43.218136,0.000000,0.000000,0.000000,0.000000,125.670288,144.349365,8.875739,0.000000,0.000000,12.551236,2.643572,27.299965,93.406640,24.602794,0.000000,0.000000,0.830012,66.242257,0.000000,21.448404,0.000000,0.000000,0.000000,19.247984,44.654475,116.002884,335.853540,20.017920,0.729511,0.000000,2.973816,36.465835,0.000000,0.000000,33.999667,0.000000,0.000000,0,0,0,0,0

96,23:45-24:00,0.000000,26.599755,18.093714,47.897631,0.000000,20.970222,649.444679,0.000000,0.000000,5.156625,0.000000,59.851752,662.531507,43.218136,0.000000,0.000000,0.000000,0.000000,125.670288,144.349365,8.875739,0.000000,0.000000,12.551236,2.643572,13.649982,93.406640,24.602794,0.000000,0.000000,0.830012,66.242257,0.000000,21.448404,0.000000,0.000000,0.000000,19.247984,44.654475,116.002884,335.853540,20.017920,0.729511,0.000000,2.973816,36.465835,0.000000,0.000000,33.999667,0.000000,0.000000,0,0,0,0,0

