Block,Time,URI,URI2,RIHAND2,RIHAND3,SEWA2,SINGRAULI,TANAKPUR,TEHRI,UNCHAHAR1,UNCHAHAR3,SALAL,SINGRAULI_HYDRO,UNCHAHAR2,UNCHAHAR4,TANDA2,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,CHAMERA1,CHAMERA2,DADRT2,DULHASTI,JHAJJAR,KISHANGANGA,KOTESHWR,KOLDAM,NJPC,RAPPC,CHAMERA3,DHAULIGNGA,BSIUL,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,SIMHST2,NTPL,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,MAPS,KHSTPP-II,KHSTPP-I,FSTPP I & II,TALA,BRBCL,SASAN
20,04:45-05:00,39.744,27.165099,124.284996,130.480717,0,131.165497,11.529,64.382499,22.630299,27.63898,79.016,1.147846,44.306625,3.094586,5.534085,49.112359,18.308964,6.745515,0,97.055943,42.14808,48.499829,688.315948,59.175403,420.043785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.555,15.000002,339.75

21,05:00-05:15,39.744,27.165099,124.284996,130.480717,0,131.165497,11.529,64.382499,22.630299,27.63898,76.692,1.147846,44.906625,3.094586,5.534085,49.112359,19.834711,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.555,15.00135,339.75

22,05:15-05:30,35.328,27.165099,124.284996,130.480717,0,131.165497,11.529,64.382499,22.630299,27.63898,76.692,1.147846,44.906625,3.094586,5.534085,49.112359,19.834711,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.261,15.000002,339.75

23,05:30-05:45,35.328,27.165099,124.284996,130.480717,0,131.165497,11.529,64.382499,22.630299,27.63898,76.692,1.147846,44.906625,3.094586,5.534085,49.112359,22.886205,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.261,15.000002,339.75

24,05:45-06:00,39.744,27.165099,124.284996,130.480717,0,131.165497,11.529,64.382499,22.630299,27.63898,76.692,1.147846,44.906625,3.094586,5.534085,49.112359,58.741259,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,53.049239,0,84.186452,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.261,15.000002,339.75

25,06:00-06:15,39.744,27.165099,124.284996,130.480717,0,131.165497,11.529,64.382499,22.630299,27.63898,76.692,1.147846,44.306625,3.094586,5.534085,49.112359,58.741259,6.745515,0,97.055943,42.14808,48.499829,688.315948,59.175403,420.043785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.136844,0,82.828606,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.261,15.000002,339.75

26,06:15-06:30,47.472,27.165099,124.284996,130.480717,0,131.165497,11.529,64.382499,22.630299,27.63898,76.692,1.147846,44.306625,3.094586,5.534085,49.112359,58.741259,6.745515,0,97.055943,42.14808,48.499829,688.315948,59.175403,420.043785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.136844,0,82.828606,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.261,15.000002,339.75

27,06:30-06:45,47.472,27.165099,124.284996,130.480717,0,131.165497,10.248,64.382499,22.630299,27.63898,62.748,1.147846,44.306625,3.094586,5.534085,49.112359,58.741259,6.745515,0,97.055943,42.14808,48.499829,688.315948,59.175403,420.043785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.136844,0,82.828606,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.261,15.000002,339.75

28,06:45-07:00,40.848,27.165099,124.284996,130.480717,0,131.165497,10.248,64.382499,22.630299,27.63898,62.748,1.147846,44.306625,3.094586,5.534085,49.112359,58.741259,6.745515,0,97.055943,42.14808,48.499829,688.315948,59.175403,420.043785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.136844,0,82.828606,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.261,15.000002,339.75

29,07:00-07:15,40.848,27.165099,124.284996,130.480717,0,131.165497,10.8885,64.382499,22.630299,27.63898,74.368,1.147846,44.306625,3.094586,5.534085,49.112359,58.741259,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.136844,0,82.828606,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.261,15.000002,339.75

30,07:15-07:30,40.848,27.165099,124.284996,130.480717,0,131.165497,10.8885,64.382499,22.630299,27.63898,74.368,1.147846,44.906625,3.094586,5.534085,49.112359,33.566434,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.136844,0,82.828606,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.261,15.000002,339.75

31,07:30-07:45,40.848,27.165099,124.284996,130.480717,0,131.165497,10.8885,64.382499,22.630299,27.63898,79.016,1.147846,44.906625,3.094586,5.534085,49.112359,33.566434,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.136844,0,82.828606,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.261,15.000002,339.75

32,07:45:08:00,40.848,27.165099,124.284996,130.480717,0,131.165497,10.8885,64.382499,22.630299,27.63898,79.016,1.147846,44.906625,3.094586,5.534085,49.112359,33.566434,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,52.136844,0,82.828606,0,0,0,82.260408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.261,15.000007,339.75

33,08:00-08:15,47.472,27.165099,124.284996,130.480717,0,131.165497,10.8885,64.382499,22.630299,27.63898,79.016,1.147846,44.906625,3.094586,5.534085,49.112359,33.566434,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,51.485133,0,82.828606,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.261,15.000007,344.25

34,08:15-08:30,47.472,27.165099,124.284996,130.480717,0,131.165497,10.8885,64.382499,22.630299,27.63898,79.016,1.147846,44.906625,3.094586,5.534085,49.112359,22.886205,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,51.485133,0,82.828606,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.261,15.000007,344.25

35,08:30-08:45,47.472,38.350728,124.284996,130.480717,0,120.69647,10.8885,64.382499,22.630299,27.63898,79.016,1.147846,44.906625,3.094586,5.534085,49.112359,22.886205,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,51.485133,0,82.828606,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.261,15.00135,344.25

36,08:45:09:00,47.472,38.350728,124.284996,130.480717,0,112.643372,10.8885,64.382499,22.630299,27.63898,79.016,1.147846,44.906625,3.094586,5.534085,49.112359,19.071838,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,51.485133,0,82.828606,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,9.261,15.00135,344.25

37,09:00:09:15,41.4,38.350728,124.284996,130.480717,0,107.811513,10.8885,65.019949,22.630299,27.63898,65.072,1.147846,44.906625,3.094586,5.534085,49.112359,19.071838,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,51.485133,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,11.907,15.00135,344.25

38,09:15-09:30,41.4,38.350728,124.284996,130.480717,0,104.590274,10.8885,65.019949,22.630299,27.63898,65.072,1.147846,44.906625,3.094586,5.534085,49.112359,19.071838,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,51.485133,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,11.907,15.00135,344.25

39,09:30-09:45,41.4,38.350728,124.284996,130.480717,0,101.369035,10.8885,65.019949,22.630299,27.63898,65.072,1.147846,44.906625,3.094586,5.534085,49.112359,19.071838,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,51.485133,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.2892,15.00135,344.25

40,09:45-10:00,41.4,38.350728,124.284996,130.480717,0,101.369035,10.8885,65.019949,22.630299,27.63898,65.072,1.147846,44.906625,3.094586,5.534085,49.112359,19.071838,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,51.485133,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.2892,15.00135,344.25

41,10:00-10:15,41.4,38.350728,124.284996,130.480717,0,101.369035,10.8885,65.019949,22.630299,27.63898,65.072,1.147846,44.906625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,51.485133,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.7302,15.00135,344.25

42,10:15-10:30,41.4,38.350728,124.284996,130.480717,0,101.369035,10.8885,65.019949,22.630299,27.63898,65.072,1.147846,44.906625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.833423,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.7302,15.00135,344.25

43,10:30-10:45,41.4,38.350728,124.284996,130.480717,0,101.369035,10.8885,65.019949,22.630299,27.63898,65.072,1.147846,44.906625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.833423,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.7302,15.00135,344.25

44,10:45-11:00,41.4,38.350728,124.284996,130.480717,0,101.369035,10.8885,65.019949,22.630299,27.63898,65.072,1.147846,44.906625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.833423,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.7302,15.00135,344.25

45,11:00-11:15,41.4,38.350728,124.284996,130.480717,0,101.369035,10.8885,65.019949,22.630299,27.63898,38.346,1.147846,44.906625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.833423,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.4362,15.00135,344.25

46,11:15-11:30,41.4,38.350728,124.284996,130.480717,0,101.369035,10.8885,65.019949,22.630299,27.63898,38.346,1.147846,44.906625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.833423,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.4362,15.00135,344.25

47,11:30-11:45,29.808,27.165099,124.284996,130.480717,0,101.369035,10.8885,65.019949,22.630299,27.63898,38.346,1.147846,44.906625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.833423,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.348,15.00135,344.25

48,11:45-12:00,29.808,27.165099,124.384996,130.580717,0,101.469035,10.8885,65.019949,22.630299,27.63898,38.346,1.147846,44.906625,3.094586,5.534085,49.112359,16.783217,6.745515,0,97.055943,42.14808,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.833423,0,81.47076,0,0,0,81.992894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.348,15.00135,344.25

