Block,Time,NR/23012024/23012024/DD20240123NR22320,NR/01102023/06022042/L_NR_2012_07,NR/30092023/31122025/SH-07,NR/01012024/31012024/52,WR/01102023/01102023/L_NR_2022_09,SR/01102023/07102043/L_NR_2018_61,NR/01102023/25072045/L_NR_2021_15,NR/01102023/08032047/L_NR_2021_14,NR/01012024/31012024/HP-27,NR/01102023/15082037/GNA_NR_2012_01,NR/30092023/26122029/SH-06,NR/01012024/31032024/ ChanjuII,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/26072023/31072042/L_NR_2023_07,NR/22102023/11042047/L_NR_2021_16,NR/01102023/06022042/L_NR_2012_02,WR/01102023/31032046/L_NR_2020_05,NR/23012024/23012024/DD20240123NR22321,NR/01102023/30042040/GNA_LT_36,NR/01012024/31012024/HPX-TAMLDCRA-141223-05419,NR/20122023/29022024/IEX_LDC_231218_00502,NR/01102023/05012040/L_NR_2020_02,L_NR_2019_19,NR/01102023/02122045/L_NR_2021_13,NR/01102023/14082046/L_NR_2021_16,NR/01012024/31012024/HP-28,NR/01102023/25122043/GNA_MEJA_DELHI,WR/01102023/29112042/L_NR_2019_05,WR/01102023/30052048/L_NR_2022_10,NR/26072023/25122043/L_NR_2023_10,NR/23012024/23012024/HPX-TAMCTG-220124-05871,NR/05012024/31012024/SJVN050124NR1342,NR/05012024/31012024/SJVN050124NR1341,WR/01102023/01102023/L_NR_2020_06,NR/01012024/31012024/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,NR/01102023/19072037/LT-05,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/01102023/13082046/L_NR_2021_12,NR/23012024/23012024/DD20240123NR22324,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05424,NR/01012024/31012024/HP-26,WR/01102023/16072048/L_NR_2022_08,NR/01102023/02012046/L_NR_2021_17,NR/22102023/11042047/L_NR_2021_17,NR/01102023/31102037/L_NR_2019_11,NR/01102023/23072042/L_NR_2012_04,NR/06012024/31012024/NVVN/OA/16855,WR/01102023/24112044/L_NR_2020_07,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05423,NR/01102023/31052040/LT-31,NR/23012024/23012024/HPX-TAMCTG-220124-05870,NR/20122023/29022024/IEX_LDC_231218_00501,NR/01102023/30042040/GNA_LT_35,NR/01102023/22052037/LT-59,NR/23012024/23012024/IEX_240122_06163,NR/01102023/27052033/DIAPL(L_NR_2023_04)
49,12:00-12:15,0.000000,86.700000,30.760000,96.120000,8.33,7.01,25,35.08,0.000000,100.680000,30.760000,1.290000,32.5,182,89,260.100000,15,0.000000,11.790000,6.730000,11.530000,1.380000,161.928259,46,0,0.000000,0.000000,32.5,8.33,78,0.000000,14.9,11.53,5,48.060000,115.290000,32.5,230,0.000000,18.260000,77.520000,3.34,0,44,0.990000,270.340000,48.060000,5,5.770000,11.510000,0.000000,8.170000,11.510000,0.690000,0.000000,0.000000

50,12:15-12:30,0.000000,86.700000,30.760000,96.120000,8.33,7.01,33,38.74,0.000000,100.680000,30.760000,1.290000,32.5,186,89,260.100000,15,0.000000,13.360000,6.730000,11.530000,1.380000,162.89044,46,0,0.000000,0.000000,32.5,8.33,79,0.000000,14.9,11.53,5,48.060000,115.290000,32.5,230,0.000000,18.260000,77.520000,3.34,0,44,0.990000,270.340000,48.060000,5,5.770000,13.040000,0.000000,8.170000,13.040000,0.690000,0.000000,0.000000

51,12:30-12:45,0.000000,86.700000,30.760000,96.120000,8.33,7.01,40,88.48,0.000000,100.680000,30.760000,1.290000,32.5,186,90,260.100000,15,0.000000,13.750000,6.730000,11.530000,1.380000,162.297581,46,0,0.000000,0.000000,32.5,8.33,79,0.000000,14.9,11.53,5,48.060000,115.290000,32.5,230,0.000000,18.260000,77.520000,3.34,0,45,0.990000,270.340000,48.060000,5,5.770000,13.420000,0.000000,8.170000,13.420000,0.690000,0.000000,0.000000

52,12:45-13:00,0.000000,86.700000,30.760000,96.120000,8.33,7.01,45,89.19,0.000000,100.680000,30.760000,1.290000,32.5,186,90,260.100000,15,0.000000,14.740000,6.730000,11.530000,1.380000,160.868888,46,0,0.000000,0.000000,32.5,8.33,79,0.000000,14.9,11.53,5,48.060000,115.290000,32.5,230,0.000000,18.260000,77.520000,3.34,0,45,0.990000,270.340000,48.060000,5,5.770000,14.370000,0.000000,8.170000,14.370000,0.690000,0.000000,0.000000

53,13:00-13:15,0.000000,77.170000,30.760000,96.120000,8.33,7.01,45,89.37,0.000000,100.680000,30.760000,1.370000,32.5,186,90,260.100000,15,0.000000,15.320000,6.730000,11.530000,1.380000,158.361386,46,0,0.000000,0.000000,32.5,8.33,79,0.000000,14.9,11.53,5,48.060000,84.770000,32.5,230,0.000000,18.260000,77.520000,3.34,0,45,1.070000,270.340000,48.060000,5,5.770000,14.950000,0.000000,8.170000,14.950000,0.690000,0.000000,0.000000

54,13:15-13:30,0.000000,77.170000,30.760000,96.120000,8.33,7.01,45,90.14,0.000000,100.680000,30.760000,1.370000,32.5,186,90,260.100000,15,0.000000,15.710000,6.730000,11.530000,1.380000,154.794513,46,0,0.000000,0.000000,32.5,8.33,79,0.000000,14.9,11.53,5,48.060000,84.770000,32.5,230,0.000000,18.260000,77.520000,3.34,0,45,1.070000,270.340000,48.060000,5,5.770000,15.330000,0.000000,8.170000,15.330000,0.690000,0.000000,0.000000

55,13:30-13:45,0.000000,77.170000,30.760000,96.120000,8.33,7.01,42,89.84,0.000000,100.680000,30.760000,1.370000,32.5,186,88,260.100000,15,0.000000,15.710000,6.730000,11.530000,1.380000,146.552801,46,0,0.000000,0.000000,32.5,8.33,79,0.000000,14.9,11.53,5,48.060000,115.290000,32.5,230,0.000000,18.260000,77.520000,3.34,0,44,1.070000,270.340000,48.060000,5,5.770000,15.330000,0.000000,8.170000,15.330000,0.690000,0.000000,0.000000

56,13:45-14:00,0.000000,77.170000,30.760000,96.120000,8.33,7.21,42,89.37,0.000000,81.700000,30.760000,1.370000,32.5,186,86,260.100000,15,0.000000,15.710000,6.730000,11.530000,1.380000,142.67492,46,0,0.000000,0.000000,32.5,8.33,79,0.000000,14.9,11.53,5,48.060000,115.290000,32.5,230,0.000000,18.260000,77.520000,3.34,0,43,1.070000,270.340000,48.060000,5,5.770000,15.330000,0.000000,8.170000,15.330000,0.690000,0.000000,0.000000

57,14:00-14:15,0.000000,77.170000,30.760000,96.120000,8.33,7.21,42,88.51,0.000000,81.700000,30.760000,1.370000,32.5,176,85,260.100000,15,0.000000,15.390000,6.730000,11.530000,1.380000,137.902891,46,0,0.000000,0.000000,32.5,8.33,76,0.000000,14.9,11.53,5,48.060000,115.290000,32.5,230,0.000000,18.260000,77.520000,3.34,0,43,1.070000,270.340000,48.060000,5,5.770000,15.010000,0.000000,8.170000,15.010000,0.770000,0.000000,0.000000

58,14:15-14:30,0.000000,77.170000,30.760000,96.120000,8.33,8.14,42,86.96,0.000000,81.700000,30.760000,1.370000,32.5,168,81,260.100000,15,0.000000,14.870000,6.730000,11.530000,1.380000,132.343623,46,0,0.000000,0.000000,32.5,8.33,72,0.000000,14.9,11.53,5,48.060000,115.290000,32.5,230,0.000000,18.260000,77.520000,3.34,0,41,1.070000,270.340000,48.060000,5,5.770000,14.510000,0.000000,8.170000,14.510000,0.770000,0.000000,0.000000

59,14:30-14:45,0.000000,77.170000,30.760000,96.120000,8.33,8.14,42,84.53,0.000000,76.900000,30.760000,1.370000,32.5,158,77,260.100000,15,0.000000,14.230000,6.730000,11.530000,1.380000,125.550042,46,0,0.000000,0.000000,32.5,8.33,67,0.000000,14.9,11.53,5,48.060000,115.290000,32.5,230,0.000000,18.260000,77.520000,3.34,0,38,1.070000,270.340000,48.060000,5,5.770000,13.890000,0.000000,8.170000,13.890000,0.770000,0.000000,0.000000

60,14:45-15:00,0.000000,77.170000,30.760000,96.120000,8.33,8.34,42,80.56,0.000000,72.090000,30.760000,1.370000,32.5,147,72,260.100000,15,0.000000,13.540000,6.730000,11.530000,1.380000,117.79428,45.14,0,0.000000,0.000000,32.5,8.33,63,0.000000,14.9,11.53,5,48.060000,115.290000,32.5,225.68,0.000000,18.260000,77.520000,3.34,0,36,1.070000,270.340000,48.060000,5,5.770000,13.210000,0.000000,8.170000,13.210000,0.770000,0.000000,0.000000

61,15:00-15:15,0.000000,77.170000,30.760000,96.120000,8.33,8.74,41,76.01,0.000000,72.090000,30.760000,1.370000,32.5,133,61,260.100000,15,0.000000,12.700000,6.730000,11.530000,1.430000,108.862519,41.51,0,0.000000,0.000000,32.5,8.33,57,0.000000,14.9,11.53,5,48.060000,115.290000,32.5,207.54,0.000000,18.260000,77.520000,3.34,0,31,1.070000,270.340000,48.060000,5,5.770000,12.400000,0.000000,8.170000,12.400000,0.770000,0.000000,0.000000

62,15:15-15:30,0.000000,86.700000,30.760000,96.120000,8.33,9.1,37,70.83,0.000000,100.680000,30.760000,1.370000,32.5,119,55,260.100000,15,0.000000,11.760000,6.730000,11.530000,1.430000,98.579817,40.3,0,0.000000,0.000000,32.5,8.33,51,0.000000,14.9,11.53,5,48.060000,115.290000,32.5,201.53,0.000000,18.260000,77.520000,3.34,0,27,1.070000,270.340000,48.060000,5,5.770000,11.470000,0.000000,8.170000,11.470000,0.770000,0.000000,0.000000

63,15:30-15:45,0.000000,86.700000,30.760000,96.120000,8.33,9.93,34,64.79,0.000000,100.680000,30.760000,1.370000,32.5,105,48,260.100000,15,0.000000,10.720000,6.730000,11.530000,1.430000,87.111397,37.31,0,0.000000,0.000000,32.5,8.33,45,0.000000,14.9,11.53,5,48.060000,115.290000,32.5,186.58,0.000000,18.260000,77.520000,3.34,0,24,1.070000,270.340000,48.060000,5,5.770000,10.460000,0.000000,8.170000,10.460000,0.770000,0.000000,0.000000

64,15:45-16:00,0.000000,86.700000,30.760000,96.120000,8.33,10.6,31,58.23,0.000000,100.680000,30.760000,1.370000,32.5,91,39,260.100000,15,0.000000,8.250000,6.730000,11.530000,1.430000,74.612763,32.94,0,0.000000,0.000000,32.5,8.33,39,0.000000,14.9,11.53,5,48.060000,115.290000,32.5,164.73,0.000000,18.260000,77.520000,3.34,0,19,1.070000,270.340000,48.060000,5,5.770000,8.050000,0.000000,8.170000,8.050000,0.770000,0.000000,0.000000

65,16:00-16:15,0.000000,86.700000,30.760000,96.120000,8.33,11.52,27,51.02,0.000000,100.680000,30.760000,1.370000,33,78,32,260.100000,15,0.000000,6.830000,6.730000,11.530000,1.430000,61.569865,31.2,0,0.000000,0.000000,21.33,8.33,34,0.000000,14.9,11.53,5,48.060000,115.290000,24,156.02,0.000000,18.260000,77.520000,3.34,0,16,1.070000,270.340000,48.060000,5,5.770000,6.670000,0.000000,8.170000,6.670000,0.770000,0.000000,0.000000

66,16:15-16:30,0.000000,86.700000,30.760000,96.120000,8.33,12.59,24,43.47,0.000000,100.680000,30.760000,1.370000,31.74,63,25,260.100000,15,0.000000,5.470000,6.730000,11.530000,1.430000,48.313149,25.44,0,0.000000,0.000000,5.94,8.33,27,0.000000,14.9,11.53,5,48.060000,115.290000,10,127.23,0.000000,18.260000,77.520000,3.34,0,13,1.070000,270.340000,48.060000,5,5.770000,5.340000,0.000000,8.170000,5.340000,0.770000,0.000000,0.000000

67,16:30-16:45,0.000000,86.700000,30.760000,96.120000,8.33,13.83,20,35.43,0.000000,100.680000,30.760000,1.370000,31.35,46,19,260.100000,15,0.000000,3.880000,6.730000,11.530000,1.430000,35.610416,21.59,0,0.000000,0.000000,2.22,8.33,19,0.000000,0,0,5,48.060000,115.290000,2,107.93,0.000000,18.260000,77.520000,3.34,0,9,1.070000,270.340000,48.060000,5,5.770000,3.780000,0.000000,8.170000,3.780000,0.770000,0.000000,22.110000

68,16:45-17:00,0.000000,86.700000,30.760000,96.120000,8.33,14.78,15,27.29,0.000000,100.680000,30.760000,1.370000,28.64,32,12,260.100000,15,0.000000,2.510000,6.730000,11.530000,1.430000,25.454061,17.73,0,0.000000,0.000000,1,8.33,13,0.000000,0,0,5,48.060000,115.290000,0,88.64,0.000000,18.260000,77.520000,3.34,0,6,1.070000,270.340000,48.060000,5,5.770000,2.450000,0.000000,8.170000,2.450000,0.770000,0.000000,22.110000

69,17:00-17:15,24.030000,86.700000,30.760000,96.120000,8.33,15.28,10,18.4,0.000000,100.680000,30.760000,1.290000,14.71,21,10,260.100000,15,0.000000,1.750000,6.730000,11.530000,1.430000,15.093607,13.17,0,0.000000,0.000000,0,8.33,9,176.860000,0,0,5,48.060000,115.290000,0,65.87,0.000000,18.260000,77.520000,3.34,0,5,1.070000,270.340000,48.060000,5,5.770000,1.700000,144.180000,8.170000,1.700000,0.850000,100.930000,23.070000

70,17:15-17:30,32.680000,86.700000,30.760000,96.120000,9,16.14,6,7.74,0.000000,100.680000,30.760000,1.290000,5.22,11,3,260.100000,15,0.000000,1.120000,6.730000,11.530000,1.430000,10.224388,8.54,0,0.000000,0.000000,0,9,4,176.860000,0,0,5,48.060000,115.290000,0,42.72,0.000000,18.260000,77.520000,3.34,0,1,1.070000,270.340000,48.060000,5,5.770000,1.090000,144.180000,8.170000,1.090000,0.850000,100.930000,23.070000

71,17:30-17:45,103.810000,86.700000,30.760000,96.120000,4.96,16.37,5,1.67,0.000000,100.680000,30.760000,1.290000,0,2,1,260.100000,15,0.000000,0.550000,6.730000,11.530000,1.430000,4.451302,5.08,0,0.000000,0.000000,0,4.96,1,176.860000,0,0,5,48.060000,115.290000,0,25.4,0.000000,18.260000,77.520000,3.66,0,1,1.070000,270.340000,48.060000,5,5.770000,0.530000,144.180000,8.170000,0.530000,0.850000,100.930000,24.030000

72,17:45-18:00,103.810000,86.700000,30.760000,96.120000,4.97,17.37,2,0.33,0.000000,100.680000,30.760000,1.290000,0,0,0,260.100000,15,0.000000,0.150000,6.730000,11.530000,1.430000,0.534545,2.28,0,0.000000,0.000000,0,4.97,0,176.860000,0,0,5,48.060000,115.290000,0,11.42,0.000000,18.260000,77.520000,4,0,0,1.070000,270.340000,48.060000,5,5.770000,0.140000,144.180000,8.170000,0.140000,0.850000,100.930000,24.030000

73,18:00-18:15,104.770000,86.700000,30.760000,96.120000,13.79,17.87,1,0,0.000000,81.180000,30.760000,1.370000,0,0,0,260.100000,15,0.000000,0.010000,6.730000,11.530000,1.430000,0,0.83,0,0.000000,0.000000,0,13.79,0,176.860000,0,0,5,48.060000,115.290000,0,4.18,0.000000,18.260000,0.000000,4.9,0,0,1.030000,270.340000,48.060000,5,5.770000,0.010000,0.000000,8.170000,0.010000,0.850000,100.930000,24.030000

74,18:15-18:30,104.770000,86.700000,30.760000,96.120000,14.75,17.14,0,0,0.000000,81.180000,30.760000,1.370000,0,0,0,260.100000,15,0.000000,0.000000,6.730000,11.530000,1.430000,0,0.06,0,0.000000,0.000000,0,14.75,0,176.860000,0,0,5,48.060000,115.290000,0,0.28,0.000000,18.260000,0.000000,5.82,0,0,1.030000,270.340000,48.060000,5,5.770000,0.000000,0.000000,8.170000,0.000000,0.850000,100.930000,24.030000

75,18:30-18:45,108.620000,86.700000,30.760000,96.120000,15.83,17.23,0,0,0.000000,81.180000,30.760000,1.370000,0,0,0,260.100000,22.76,0.000000,0.000000,6.730000,11.530000,1.430000,0,0,0,0.000000,0.000000,0,15.83,0,176.860000,0,0,7.58,48.060000,115.290000,0,0,0.000000,18.260000,0.000000,9.01,0,0,0.990000,270.340000,48.060000,7.59,5.770000,0.000000,0.000000,8.170000,0.000000,0.650000,100.930000,24.030000

76,18:45-19:00,108.620000,86.700000,30.760000,96.120000,17.17,16.45,0,0,0.000000,81.180000,30.760000,1.370000,0,0,0,260.100000,24.26,0.000000,0.000000,6.730000,11.530000,1.430000,0,0,0,0.000000,0.000000,0,17.17,0,176.860000,0,0,8.08,48.060000,115.290000,0,0,0.000000,18.260000,0.000000,9.79,0,0,0.990000,270.340000,48.060000,8.09,5.770000,0.000000,0.000000,8.170000,0.000000,0.650000,100.930000,24.030000

77,19:00-19:15,87.470000,86.700000,30.760000,96.120000,18.51,15.21,0,0,0.000000,81.180000,30.760000,1.370000,0,0,0,260.100000,25.76,0.000000,0.000000,6.730000,11.530000,1.430000,0,0,0,0.000000,0.000000,0,18.51,0,176.860000,0,0,8.58,48.060000,115.290000,0,0,0.000000,18.260000,0.000000,10.55,0,0,0.990000,270.340000,48.060000,8.59,5.770000,0.000000,0.000000,8.170000,0.000000,0.650000,100.930000,24.030000

78,19:15-19:30,97.080000,86.700000,30.760000,96.120000,19.84,14.34,0,0,0.000000,81.180000,30.760000,1.370000,0,0,0,260.100000,27.26,0.000000,0.000000,6.730000,11.530000,1.430000,0,0,0,0.000000,0.000000,0,19.84,0,176.860000,0,0,9.08,48.060000,115.290000,0,0,0.000000,18.260000,0.000000,11.31,0,0,0.990000,270.340000,48.060000,9.09,5.770000,0.000000,0.000000,8.170000,0.000000,0.650000,100.930000,24.030000

79,19:30-19:45,61.520000,86.700000,30.760000,96.120000,21.17,13.36,0,0,0.000000,81.180000,30.760000,1.370000,0,0,0,260.100000,22.5,0.000000,0.000000,6.730000,11.530000,1.430000,0,0,0,0.000000,0.000000,0,21.17,0,176.860000,0,0,7.5,48.060000,115.290000,0,0,76.900000,18.260000,0.000000,12.09,0,0,0.990000,270.340000,48.060000,7.5,5.770000,0.000000,0.000000,8.170000,0.000000,0.650000,100.930000,24.030000

80,19:45-20:00,42.290000,86.700000,30.760000,96.120000,22.51,12.97,0,0,0.000000,81.180000,30.760000,1.370000,0,0,0,260.100000,22.5,0.000000,0.000000,6.730000,11.530000,1.430000,0,0,0,0.000000,0.000000,0,22.51,0,176.860000,0,0,7.5,48.060000,115.290000,0,0,153.790000,18.260000,0.000000,12.85,0,0,0.990000,270.340000,48.060000,7.5,5.770000,0.000000,0.000000,8.170000,0.000000,0.650000,100.930000,24.030000

81,20:00-20:15,0.000000,86.700000,30.760000,0.000000,15,16.07,0,0,0.000000,81.180000,30.760000,1.370000,0,0,0,260.100000,22.5,0.000000,0.000000,6.730000,11.530000,1.380000,0,0,0,0.000000,0.000000,0,15,0,176.860000,0,0,7.5,48.060000,115.290000,0,0,259.520000,18.260000,0.000000,13.42,0,0,0.990000,270.340000,48.060000,7.5,5.770000,0.000000,0.000000,8.170000,0.000000,0.650000,0.000000,24.030000

82,20:15-20:30,0.000000,86.700000,30.760000,0.000000,15.33,15.93,0,0,0.000000,81.180000,30.760000,1.370000,0,0,0,260.100000,22.5,0.000000,0.000000,6.730000,11.530000,1.380000,0,0,0,0.000000,0.000000,0,15.33,0,176.860000,0,0,7.5,48.060000,115.290000,0,0,278.750000,18.260000,0.000000,13.42,0,0,0.990000,270.340000,48.060000,7.5,5.770000,0.000000,0.000000,8.170000,0.000000,0.650000,0.000000,24.030000

83,20:30-20:45,0.000000,86.700000,30.760000,0.000000,17.21,15.73,0,0,0.000000,81.180000,30.760000,1.370000,0,0,0,260.100000,22.5,0.000000,0.000000,6.730000,11.530000,1.380000,0,0,0,0.000000,0.000000,0,17.21,0,176.860000,0,0,7.5,48.060000,115.290000,0,0,346.030000,18.260000,0.000000,10,0,0,0.990000,270.340000,48.060000,7.5,5.770000,0.000000,0.000000,8.170000,0.000000,0.650000,0.000000,24.030000

84,20:45-21:00,0.000000,86.700000,30.760000,0.000000,19.06,15.53,0,0,0.000000,81.180000,30.760000,1.370000,0,0,0,260.100000,22.5,0.000000,0.000000,6.730000,11.530000,1.380000,0,0,0,0.000000,0.000000,0,19.06,0,176.860000,0,0,7.5,48.060000,115.290000,0,0,384.480000,18.260000,0.000000,10,0,0,0.990000,270.340000,48.060000,7.5,5.770000,0.000000,0.000000,8.170000,0.000000,0.650000,0.000000,24.030000

85,21:00-21:15,0.000000,86.700000,30.760000,0.000000,30.28,15.89,0,0,0.000000,81.180000,30.760000,1.370000,0,0,0,260.100000,29.7,0.000000,0.000000,6.730000,11.530000,1.380000,0,0,0,0.000000,0.000000,0,30.28,0,0.000000,0,0,9.9,48.060000,115.290000,0,0,0.000000,18.260000,0.000000,10,0,0,0.950000,270.340000,48.060000,9.9,5.770000,0.000000,0.000000,8.170000,0.000000,0.690000,0.000000,23.070000

86,21:15-21:30,0.000000,86.700000,30.760000,0.000000,32.1,15.8,0,0,0.000000,81.180000,30.760000,1.370000,0,0,0,260.100000,28.68,0.000000,0.000000,6.730000,11.530000,1.380000,0,0,0,0.000000,0.000000,0,32.1,0,0.000000,0,0,9.56,48.060000,115.290000,0,0,0.000000,18.260000,0.000000,10,0,0,0.950000,270.340000,48.060000,9.56,5.770000,0.000000,0.000000,8.170000,0.000000,0.690000,0.000000,23.070000

87,21:30-21:45,0.000000,86.700000,30.760000,0.000000,45.47,15.6,0,0,0.000000,81.180000,30.760000,1.370000,0,0,0,260.100000,45.26,0.000000,0.000000,6.730000,11.530000,1.380000,0,0,0,0.000000,0.000000,0,45.47,0,0.000000,0,0,15.08,48.060000,115.290000,0,0,0.000000,18.260000,0.000000,10,0,0,0.950000,270.340000,48.060000,15.09,5.770000,0.000000,0.000000,8.170000,0.000000,0.690000,0.000000,23.070000

88,21:45-22:00,0.000000,86.700000,30.760000,0.000000,45.38,15.39,0,0,0.000000,81.180000,30.760000,1.370000,0,0,0,260.100000,45.26,0.000000,0.000000,6.730000,11.530000,1.380000,0,0,0,0.000000,0.000000,0,45.38,0,0.000000,0,0,15.08,48.060000,115.290000,0,0,0.000000,18.260000,0.000000,10,0,0,0.950000,270.340000,48.060000,15.09,5.770000,0.000000,0.000000,8.170000,0.000000,0.690000,0.000000,23.070000

89,22:00-22:15,0.000000,86.700000,30.760000,0.000000,45.38,15.09,0,0,57.240000,81.180000,30.760000,1.290000,0,0,0,260.100000,45.11,0.000000,0.000000,6.730000,11.530000,1.380000,0,0,0,24.500000,0.000000,0,45.38,0,0.000000,0,0,15.03,48.060000,115.290000,0,0,0.000000,18.260000,152.330000,9.79,0,0,0.950000,270.340000,48.060000,15.04,5.770000,0.000000,0.000000,8.170000,0.000000,0.690000,0.000000,24.030000

90,22:15-22:30,0.000000,86.700000,30.760000,0.000000,45.35,14.8,0,0,57.240000,81.180000,30.760000,1.290000,0,0,0,260.100000,44.76,0.000000,0.000000,6.730000,11.530000,1.380000,0,0,0,24.500000,0.000000,0,45.35,0,0.000000,0,0,14.92,48.060000,115.290000,0,0,0.000000,18.260000,152.330000,9.01,0,0,0.950000,270.340000,48.060000,14.92,5.770000,0.000000,0.000000,8.170000,0.000000,0.690000,0.000000,24.030000

91,22:30-22:45,0.000000,77.170000,30.760000,0.000000,35.21,14.61,0,0,57.240000,69.290000,30.760000,1.290000,0,0,0,260.100000,43.76,0.000000,0.000000,6.730000,11.530000,1.380000,0,0,0,24.500000,0.000000,0,35.21,0,0.000000,0,0,14.58,48.060000,115.290000,0,0,0.000000,18.260000,152.330000,8.25,0,0,0.950000,270.340000,48.060000,14.59,5.770000,0.000000,0.000000,8.170000,0.000000,0.690000,0.000000,24.030000

92,22:45-23:00,0.000000,77.170000,30.760000,0.000000,34.54,14.35,0,0,57.240000,48.040000,30.760000,1.290000,0,0,0,224.840000,42.76,0.000000,0.000000,6.730000,11.530000,1.380000,0,0,0,24.500000,0.000000,0,34.54,0,0.000000,0,0,14.26,48.060000,115.290000,0,0,0.000000,18.260000,152.330000,8.05,0,0,0.950000,270.340000,48.060000,14.25,5.770000,0.000000,0.000000,8.170000,0.000000,0.690000,0.000000,24.030000

93,23:00-23:15,0.000000,77.170000,30.760000,0.000000,33.44,13.85,0,0,57.240000,48.040000,30.760000,1.290000,0,0,0,224.840000,41.76,0.000000,0.000000,6.730000,11.530000,1.380000,0,0,0,24.500000,0.000000,0,33.44,0,0.000000,0,0,13.92,48.060000,115.290000,0,0,0.000000,18.260000,152.330000,10.1,0,0,0.950000,270.340000,48.060000,13.92,5.770000,0.000000,0.000000,8.170000,0.000000,0.690000,0.000000,24.030000

94,23:15-23:30,0.000000,77.170000,30.760000,0.000000,32.09,13.16,0,0,57.240000,48.040000,30.760000,1.290000,0,0,0,224.840000,40.76,0.000000,0.000000,6.730000,11.530000,1.380000,0,0,0,24.500000,0.000000,0,32.09,0,0.000000,0,0,13.58,48.060000,84.770000,0,0,0.000000,18.260000,152.330000,9.84,0,0,0.950000,270.340000,48.060000,13.59,5.770000,0.000000,0.000000,8.170000,0.000000,0.690000,0.000000,24.030000

95,23:30-23:45,0.000000,77.170000,30.760000,0.000000,30.55,12.53,0,0,57.240000,48.040000,30.760000,1.290000,0,0,0,224.840000,40,0.000000,0.000000,6.730000,11.530000,1.380000,0,0,0,24.500000,0.000000,0,30.55,0,0.000000,0,0,13.34,48.060000,65.930000,0,0,0.000000,18.260000,152.330000,9.18,0,0,0.950000,270.340000,48.060000,13.33,5.770000,0.000000,0.000000,8.170000,0.000000,0.690000,0.000000,24.030000

96,23:45-24:00,0.000000,77.170000,30.760000,0.000000,28.77,12.24,0,0,57.240000,48.040000,30.760000,1.290000,0,0,0,224.840000,40,0.000000,0.000000,6.730000,11.530000,1.380000,0,0,0,24.500000,0.000000,0,28.77,0,0.000000,0,0,13.34,48.060000,65.930000,0,0,0.000000,18.260000,152.330000,8.44,0,0,0.950000,270.340000,48.060000,13.33,5.770000,0.000000,0.000000,8.170000,0.000000,0.690000,0.000000,24.030000

