Block,Time,CHAMERA2,DADRT2,CHAMERA3,DHAULIGNGA,URI2,UNCHAHAR2,UNCHAHAR1,UNCHAHAR4,UNCHAHAR3,SEWA2,NJPC,RIHAND1,KISHANGANGA,RAPPC,NAPP,JHAJJAR,KOTESHWR,SINGRAULI_HYDRO,DULHASTI,RIHAND3,TEHRI,KOLDAM,PARBATI3,SINGRAULI,RAMPUR,RIHAND2,TANDA2,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,TALST2,VALLURNTECL,SIMHST2,NLCTS2EXP,NNTPP,NTPL,RSTPSU1TO6,RSTPSU7,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
50,12:15-12:30,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,0,93.324175,1.456306,55.053008,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,0,0,139.136434,0,119.5917,1.44175,28.045,6.5538,39.744,2.562,82.502,0,0,83.849666,0,0,0,35.723911,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,15.386,20.73185,0,147.515625,45.525,348.975

51,12:30-12:45,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,0,93.324175,1.456306,55.053008,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,0,0,139.136434,0,119.5917,1.44175,28.045,6.5538,37.536,3.843,82.502,0,0,83.849666,0,0,0,35.723911,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,17.584,20.73185,0,147.515625,45.525,348.975

52,12:45-13:00,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,0,93.324175,1.456306,55.053008,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,0,0,139.136434,0,119.5917,1.44175,28.045,6.5538,37.536,3.843,82.502,0,0,83.849666,0,0,0,35.723911,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,17.584,20.73185,0,147.515625,45.525,348.975

53,13:00-13:15,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,0,93.324175,1.456306,55.053008,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,0,0,124.611202,0,119.5917,1.44175,25.28,6.5538,37.536,11.529,82.502,0,0,83.849666,0,0,0,35.723911,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,17.584,20.73185,0,147.515625,45.525,348.975

54,13:15-13:30,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,0,93.324175,1.456306,55.053008,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,0,0,124.611202,0,119.5917,1.44175,25.28,6.5538,37.536,11.529,82.502,0,0,83.849666,0,0,0,35.723911,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,17.584,20.73185,0,147.515625,45.525,348.975

55,13:30-13:45,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,0,93.324175,1.456306,55.053008,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,0,0,123.846716,0,119.5917,1.44175,25.28,6.5538,37.536,11.529,82.502,0,0,83.849666,0,0,0,35.723911,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,17.584,20.73185,0,147.515625,45.525,346.5

56,13:45-14:00,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,0,93.324175,1.456306,55.053008,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,0,0,123.846716,0,119.5917,1.44175,25.517,6.5538,37.536,11.529,82.502,0,0,83.849666,0,0,0,35.723911,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,17.584,20.73185,0,147.515625,45.525,346.5

57,14:00-14:15,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,19.81643,93.324175,1.456306,55.053008,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,0,0,123.846716,0.225878,119.5917,1.44175,28.045,6.5538,37.536,2.562,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,17.584,20.73185,0,147.515625,45.525,346.5

58,14:15-14:30,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,48.946582,93.324175,1.456306,55.053008,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,0,0,123.846716,0.556626,119.5917,1.44175,28.045,6.5538,37.536,2.562,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,17.584,20.73185,0,147.515625,45.525,346.5

59,14:30-14:45,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,73.419873,93.324175,1.456306,55.053008,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,0,0,123.846716,0.834938,119.5917,1.44175,28.045,6.5538,37.536,3.843,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,17.584,20.73185,0,147.515625,45.525,346.5

60,14:45-15:00,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,80.65287,93.324175,1.456306,55.053008,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,0.490731,3.34799,123.846716,0.91561,119.5917,1.44175,28.045,13.1076,37.536,3.843,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,17.584,20.73185,0,147.515625,45.525,346.5

61,15:00-15:15,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,97.893164,93.324175,1.456306,55.053008,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,0.490731,3.34799,124.611202,1.113252,119.5917,1.44175,28.045,13.1076,37.536,3.843,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,17.584,20.73185,0,147.515625,45.525,346.5

62,15:15-15:30,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,97.893164,93.324175,1.456306,55.053008,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,0.490731,3.34799,124.611202,1.113252,119.5917,1.44175,28.045,13.1076,37.536,3.843,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,17.584,20.73185,0,147.515625,45.525,346.5

63,15:30-15:45,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,97.893164,93.324175,1.456306,55.053008,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,1.202291,14.731152,124.611202,1.113252,119.5917,1.44175,28.045,13.1076,37.536,3.843,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,17.584,20.73185,0,147.515625,43.704,346.5

64,15:45-16:00,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,97.893164,93.324175,1.456306,55.053008,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,1.21456,14.731152,124.611202,1.113252,119.5917,1.44175,28.045,13.1076,37.536,3.843,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,17.584,20.73185,0,147.515625,43.704,346.5

65,16:00-16:15,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,97.893164,93.324175,1.456306,55.053008,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,1.558072,14.731152,124.611202,1.113252,119.5917,1.44175,28.045,12.98,37.536,5.124,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,17.584,20.73185,0,147.515625,45.525,346.5

66,16:15-16:30,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,97.893164,93.324175,1.456306,55.053008,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,1.82184,14.731152,124.611202,1.113252,119.5917,1.44175,42.14808,13.1076,37.536,5.124,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,17.584,20.73185,0,147.515625,45.525,346.5

67,16:30-16:45,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,97.893164,93.324175,1.456306,55.053008,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,2.398449,3.34799,124.611202,1.113252,119.5917,1.44175,42.14808,13.1076,37.536,5.124,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,17.584,20.73185,0,147.515625,45.525,346.5

68,16:45-17:00,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,97.893164,93.324175,1.456306,55.053008,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,2.429119,3.34799,124.611202,1.113252,119.5917,1.44175,42.14808,13.1076,37.536,5.124,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,17.584,20.73185,0,147.515625,45.525,346.5

69,17:00-17:15,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,97.893164,93.324175,1.456306,55.053008,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,2.429119,3.34799,124.611202,1.113252,119.5917,1.44175,42.14808,13.1076,39.744,5.124,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,17.584,20.73185,0,147.515625,45.525,346.5

70,17:15-17:30,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,97.893164,93.324175,1.456306,55.053008,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,2.429119,3.34799,124.611202,1.113252,119.5917,1.44175,42.14808,13.1076,39.744,5.124,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,17.584,20.73185,0,147.515625,45.525,346.5

71,17:30-17:45,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,97.893164,93.324175,1.456306,55.053008,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,0,2.429119,3.34799,124.611202,1.113252,119.5917,1.44175,42.14808,8.8,37.536,7.686,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,17.584,20.73185,0,147.515625,45.525,346.5

72,17:45-18:00,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,97.893164,93.324175,1.456306,55.053008,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,4.176872,2.429119,3.34799,124.611202,1.113252,119.5917,1.44175,42.14808,8.8,37.536,7.686,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,17.584,20.73185,0,147.515625,45.525,346.5

73,18:00-18:15,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,79.26572,93.324175,1.456306,55.053008,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,8.757959,2.429119,3.34799,124.611202,0.899474,119.5917,1.44175,37.92,8.8,37.536,7.686,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,17.584,20.73185,0,147.515625,45.525,346.5

74,18:15-18:30,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,79.26572,93.324175,1.456306,55.053008,41.778542,657.89409,6.384072,1.00939,51.987209,125.295291,8.757959,2.429119,3.34799,124.611202,0.899474,119.5917,1.44175,37.92,8.8,37.536,7.686,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,17.584,20.73185,0,147.515625,45.525,346.5

75,18:30-18:45,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,97.893164,93.324175,1.456306,55.053008,41.778542,657.89409,8.443451,1.00939,51.987209,125.295291,17.515916,2.429119,6.695978,124.611202,1.113252,119.5917,1.44175,42.14808,8.8,37.536,6.405,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,17.584,20.73185,0,147.515625,45.525,346.5

76,18:45-19:00,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,133.760902,93.324175,1.456306,55.053008,41.778542,657.89409,8.443451,1.00939,51.987209,125.295291,17.515916,2.429119,10.713565,124.611202,1.520638,119.5917,1.44175,42.14808,8.8,39.744,6.405,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,17.584,20.73185,0,147.515625,45.525,346.5

77,19:00-19:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,146.839746,93.324175,1.489404,55.053008,41.778542,657.89409,8.752357,1.00939,51.987209,125.295291,25.869661,2.429119,52.362552,124.611202,1.645676,119.5917,1.44175,42.14808,19.6614,39.744,6.405,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,17.584,20.73185,0,147.515625,43.704,346.5

78,19:15-19:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,146.839746,93.324175,1.489404,55.053008,41.778542,657.89409,8.752357,1.00939,51.987209,125.295291,25.869661,2.429119,68.802518,124.611202,1.645676,119.5917,1.44175,42.14808,19.6614,37.536,6.405,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,17.584,20.73185,0,147.515625,43.704,346.5

79,19:30-19:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,146.839746,93.324175,1.489404,55.053008,41.778542,657.89409,8.752357,1.00939,51.987209,125.295291,25.869661,2.429119,68.802518,124.611202,1.645676,119.5917,1.44175,42.14808,19.6614,37.536,6.405,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,17.584,20.73185,0,147.515625,43.704,346.5

80,19:45-20:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,146.839746,93.324175,1.489404,55.053008,41.778542,657.89409,8.752357,1.00939,51.987209,125.295291,25.869661,2.429119,68.802518,124.611202,1.645676,119.5917,1.44175,42.14808,19.6614,37.536,6.405,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,19.1226,20.73185,0,147.515625,43.704,346.5

81,20:00-20:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,146.839746,93.324175,1.489404,55.053008,41.778542,657.89409,8.752357,1.00939,51.987209,125.295291,25.869661,2.429119,68.802518,109.321484,1.645676,119.5917,1.44175,42.14808,19.6614,37.536,6.405,83.083,0,0,83.849666,0,0,0,36.840283,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.704,351

82,20:15-20:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,146.839746,93.324175,1.489404,55.053008,41.778542,657.89409,8.752357,1.00939,51.987209,125.295291,25.869661,2.429119,52.362552,109.321484,1.645676,119.5917,1.44175,42.14808,19.6614,37.536,6.405,83.083,0,0,83.849666,0,0,0,36.840283,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.704,351

83,20:30-20:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,146.839746,93.324175,1.489404,55.053008,41.778542,657.89409,8.752357,1.00939,51.987209,125.295291,25.869661,2.429119,6.695978,116.966343,1.645676,119.5917,1.44175,42.14808,19.6614,37.536,5.124,83.083,0,0,83.849666,0,0,0,36.840283,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.704,351

84,20:45-21:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,146.839746,93.324175,1.456306,55.053008,41.778542,657.89409,8.443451,1.00939,51.987209,125.295291,25.869661,2.429119,3.34799,118.495314,1.645676,119.5917,1.44175,42.14808,8.8,37.536,5.124,83.083,0,0,83.849666,0,0,0,36.840283,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.704,351

85,21:00-21:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,146.839746,93.324175,1.456306,55.053008,41.778542,657.89409,8.443451,1.00939,51.987209,125.295291,25.869661,2.429119,3.34799,118.495314,1.645676,119.5917,1.44175,42.14808,8.8,37.536,5.124,83.083,0,0,83.849666,0,0,0,37.956655,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.704,351

86,21:15-21:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,146.839746,93.324175,1.456306,55.053008,41.778542,657.89409,8.443451,1.00939,51.987209,125.295291,25.869661,2.429119,3.34799,118.495314,1.645676,119.5917,1.44175,42.14808,8.8,37.536,5.124,83.083,0,0,83.849666,0,0,0,37.956655,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.704,351

87,21:30-21:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,146.839746,93.324175,1.456306,55.053008,41.778542,657.89409,8.443451,1.00939,51.987209,125.295291,25.869661,2.429119,3.34799,120.788772,1.645676,119.5917,1.44175,42.14808,8.8,37.536,5.124,83.083,0,0,83.849666,0,0,0,37.956655,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.704,379.125

88,21:45-22:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,146.839746,93.324175,1.489404,55.053008,41.778542,657.89409,8.752357,1.00939,51.987209,125.295291,25.869661,2.429119,3.34799,123.08223,1.645676,119.5917,1.44175,42.14808,19.6614,37.536,5.124,83.083,0,0,83.849666,0,0,0,37.956655,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.704,390.375

89,22:00-22:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,146.839746,93.324175,1.489404,55.053008,41.778542,657.89409,8.752357,1.00939,51.987209,125.295291,25.869661,2.429119,3.34799,118.495314,1.645676,119.5917,1.44175,42.14808,19.6614,37.536,3.843,83.083,0,0,83.849666,0,0,0,39.073028,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.704,396

90,22:15-22:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,146.839746,93.324175,1.489404,55.053008,41.778542,657.89409,8.752357,1.00939,51.987209,125.295291,25.869661,2.429119,3.34799,118.495314,1.645676,119.5917,1.44175,42.14808,19.6614,37.536,3.843,83.083,0,0,83.849666,0,0,0,39.073028,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.704,401.625

91,22:30-22:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,146.839746,93.324175,1.489404,55.053008,41.778542,657.89409,8.752357,1.00939,51.987209,125.295291,25.869661,2.429119,3.34799,117.730829,1.645676,119.5917,1.44175,42.14808,19.6614,37.536,3.843,83.083,0,0,83.849666,0,0,0,39.073028,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.704,407.25

92,22:45-23:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,146.839746,93.324175,1.489404,55.053008,41.778542,657.89409,8.752357,1.00939,51.987209,125.295291,25.869661,2.429119,3.34799,117.730829,1.645676,119.5917,1.44175,42.14808,19.6614,37.536,3.843,83.083,0,0,83.849666,0,0,0,39.073028,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.704,412.875

93,23:00-23:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,146.839746,93.324175,1.456306,55.053008,41.778542,657.89409,8.443451,1.00939,51.987209,125.295291,25.869661,2.429119,3.34799,117.730829,1.645676,119.5917,1.44175,42.14808,13.1076,37.536,3.843,83.083,0,0,83.849666,0,0,0,40.189399,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.704,418.77

94,23:15-23:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,146.839746,93.324175,1.456306,55.053008,41.778542,657.89409,8.443451,1.00939,51.987209,125.295291,25.869661,2.429119,3.34799,117.730829,1.645676,119.5917,1.44175,42.14808,13.1076,37.536,3.843,83.083,0,0,83.849666,0,0,0,40.189399,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.704,418.77

95,23:30-23:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,14.695482,16.588865,146.839746,93.324175,1.456306,55.053008,41.778542,657.89409,8.443451,1.00939,51.987209,125.295291,25.869661,2.429119,3.34799,117.730829,1.645676,119.5917,1.44175,42.14808,13.1076,37.536,2.562,83.083,0,0,83.849666,0,0,0,40.189399,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.704,418.77

96,23:45-24:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,14.695482,16.588865,146.839746,93.324175,1.456306,55.053008,41.778542,657.89409,8.443451,1.00939,51.987209,125.295291,25.869661,2.429119,3.34799,118.495314,1.645676,119.5917,1.44175,42.14808,13.1076,37.536,2.562,83.083,0,0,83.849666,0,0,0,40.189399,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.704,418.77

