Block,Time,DADRI_RF,ANTA_RF,AURY_GF,UNCHAHAR4,DADRI_GF,NAPP,DHAULIGNGA,CHAMERA3,SINGRAULI_HYDRO,ANTA_LF,CHAMERA2,SEWA2,UNCHAHAR1,RIHAND3,NJPC,KOLDAM,URI2,TANAKPUR,KOTESHWR,DADRI_LF,RIHAND1,RIHAND2,RAMPUR,RAPPC,TEHRI,KISHANGANGA,AURY_CRF,PARBATI3,ANTA_GF,DADRI_CRF,DADRT2,DULHASTI,BSIUL,JHAJJAR,AURY_RF,ANTA_CRF,CHAMERA1,TANDA2,AURY_LF,RAPPB,SINGRAULI,URI,SALAL,UNCHAHAR2,UNCHAHAR3,TALA,FSTPP I & II,BRBCL,SASAN,KHSTPP-I,KUDGI,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,11.611896,0.000000,14.722146,119.695958,38.497255,0.000000,9.114134,11.282907,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,661.207878,47.849643,0.000000,625.965224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.814688,12.822739,23.618696,24.369302,19.164033,18.496569,16.144572,18.660513,337.772902,43.476132,135.51,142.780373,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,11.611896,0.000000,19.343482,119.695958,38.497255,0.000000,9.114134,11.282907,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,661.207878,47.849643,0.000000,632.183982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.814688,12.822739,23.618696,24.369302,25.542978,18.496569,16.144572,19.357951,337.772902,43.476132,135.51,142.780373,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,0.000000,0.000000,19.343482,119.695958,38.497255,0.000000,9.114134,11.282907,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,661.207878,31.899762,0.000000,632.183982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.814688,6.411370,23.618696,24.369302,25.542978,18.496569,16.144572,19.357951,337.772902,43.476132,135.51,142.780373,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,0.000000,0.000000,19.343482,119.695958,38.497255,0.000000,9.114134,11.282907,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,661.207878,31.899762,0.000000,632.183982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.814688,37.399656,23.618696,24.369302,25.542978,18.496569,16.144572,19.357951,337.772902,43.476132,135.51,142.780373,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,0.000000,0.000000,19.343482,119.695958,38.497255,0.000000,23.826949,12.683971,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,661.207878,31.899762,0.000000,632.183982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.814688,37.399656,35.990394,24.369302,25.542978,18.496569,16.144572,19.357951,337.772902,43.476132,135.51,142.780373,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,0.000000,0.000000,19.343482,119.695958,38.497255,0.000000,23.826949,12.683971,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,661.207878,31.899762,0.000000,632.183982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.814688,6.411370,35.990394,24.369302,25.542978,18.496569,16.144572,19.357951,337.772902,43.476132,135.51,142.780373,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,0.000000,0.000000,19.343482,119.695958,38.497255,0.000000,23.826949,12.683971,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,661.207878,31.899762,0.000000,632.183982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.814688,6.411370,35.990394,24.369302,25.542978,18.496569,16.144572,19.357951,337.772902,43.476132,135.51,142.780373,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,0.000000,0.000000,19.343482,119.695958,38.497255,0.000000,23.826949,12.683971,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,661.207878,31.899762,6.311482,632.183982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.296188,6.411370,35.990394,24.369302,25.542978,18.496569,16.144572,19.357951,337.772902,43.476132,135.51,142.780373,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,0.000000,0.000000,19.343482,119.695958,38.497255,0.000000,9.114134,11.282907,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,661.207878,31.899762,6.311482,632.183982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.296188,6.411370,76.828243,24.369302,25.542978,18.496569,16.144572,19.357951,337.772902,43.476132,135.51,142.780373,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,0.000000,0.000000,19.343482,119.695958,38.497255,0.000000,9.114134,11.282907,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,661.207878,31.899762,6.311482,632.183982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.296188,6.411370,76.828243,24.369302,25.542978,18.496569,16.144572,19.357951,337.772902,43.476132,135.51,142.780373,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,0.000000,0.000000,19.343482,119.695958,38.497255,0.000000,9.114134,11.282907,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.607538,31.899762,6.311482,632.183982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.296188,37.399656,76.828243,24.369302,25.542978,18.496569,16.144572,19.357951,337.772902,43.476132,135.51,142.780373,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,0.000000,0.000000,19.343482,119.695958,38.497255,0.000000,9.114134,11.282907,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.607538,31.899762,6.311482,632.183982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.296188,37.399656,76.828243,24.369302,25.542978,18.496569,16.144572,19.357951,337.772902,43.476132,135.51,142.780373,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,0.000000,0.000000,19.343482,119.695958,38.497255,0.000000,9.114134,11.282907,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.607538,31.899762,6.311482,632.183982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.296188,10.685616,23.618696,24.369302,25.542978,18.496569,16.144572,19.357951,337.772902,43.476132,135.51,142.780373,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,0.000000,0.000000,19.343482,119.695958,38.497255,0.000000,9.114134,11.282907,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.607538,31.899762,6.311482,632.183982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.296188,10.685616,23.618696,24.369302,25.542978,18.496569,16.144572,19.357951,337.772902,43.476132,135.51,142.780373,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,11.611896,0.000000,19.343482,119.695958,22.640052,0.000000,9.114134,11.282907,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.607538,31.899762,6.311482,632.183982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.296188,12.822739,23.618696,24.369302,25.542978,18.496569,16.144572,19.357951,337.772902,43.476132,135.51,142.780373,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,11.611896,0.000000,19.343482,119.695958,22.640052,0.000000,9.114134,11.282907,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330.607538,31.899762,6.311482,632.183982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.296188,12.822739,23.618696,24.369302,25.542978,18.496569,16.144572,19.357951,337.772902,43.476132,135.51,142.780373,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,11.611896,0.000000,19.343482,119.695958,22.640052,0.000000,9.114134,11.282907,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,360.765201,31.899762,6.311482,632.183982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.296188,12.822739,23.618696,24.369302,25.542978,18.496569,16.144572,19.357951,337.772902,43.476132,135.51,142.780373,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,11.611896,0.000000,19.343482,119.695958,22.640052,0.000000,9.114134,11.282907,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,366.591640,31.899762,6.311482,632.183982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.296188,12.822739,23.618696,24.369302,25.542978,18.496569,16.144572,19.357951,337.772902,43.476132,135.51,142.780373,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,11.611896,0.000000,19.343482,119.695958,22.640052,0.000000,9.114134,11.282907,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,383.127082,31.899762,6.311482,632.183982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.296188,8.548493,24.743396,24.369302,25.542978,18.496569,16.144572,19.357951,337.772902,43.476132,135.51,142.780373,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,11.611896,0.000000,19.343482,119.695958,38.497255,0.000000,9.114134,11.282907,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,384.583691,31.899762,6.311482,632.183982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.296188,8.548493,24.743396,24.369302,25.542978,18.496569,16.144572,19.357951,337.772902,43.476132,135.51,142.780373,0,0,0,0,0

67,16:30-16:45,16.923248,9.679000,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,11.611896,0.000000,19.343482,119.695958,38.497255,0.000000,9.114134,11.282907,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.119133,31.899762,0.000000,632.183982,14.518500,0.000000,0.000000,0.000000,0.000000,0.000000,85.296188,8.548493,24.743396,24.369302,25.542978,18.496569,16.144572,19.357951,337.772902,40.244798,135.51,142.780373,0,0,0,0,0

68,16:45-17:00,16.923248,9.679000,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,11.611896,0.000000,19.343482,119.695958,38.497255,0.000000,9.114134,11.282907,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,402.575742,31.899762,0.000000,632.183982,14.518500,0.000000,0.000000,0.000000,0.000000,0.000000,85.296188,8.548493,24.743396,24.369302,25.542978,18.496569,16.144572,19.357951,337.772902,40.244798,135.51,142.780373,0,0,0,0,0

69,17:00-17:15,16.923248,9.679000,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,25.417151,0.000000,19.343482,119.695958,38.497255,0.000000,9.114134,11.282907,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,419.111185,47.849643,0.000000,632.183982,14.518500,0.000000,0.000000,0.000000,0.000000,0.000000,85.296188,8.548493,24.743396,24.369302,25.542978,17.073756,16.144572,19.357951,337.772902,40.244798,135.51,142.780373,0,0,0,0,0

70,17:15-17:30,16.923248,9.679000,0.000000,0.000000,0.000000,38.764395,17.644623,0.000000,0.759153,0.000000,25.417151,0.000000,19.343482,119.695958,54.996078,0.000000,9.114134,11.282907,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,420.567793,47.849643,0.000000,632.183982,14.518500,0.000000,12.998897,0.000000,0.000000,0.000000,85.296188,8.548493,24.743396,24.369302,25.542978,17.073756,16.144572,19.357951,337.772902,40.244798,135.51,142.780373,0,0,0,0,0

71,17:30-17:45,16.923248,9.679000,0.000000,0.000000,0.000000,38.764395,26.466935,0.000000,0.759153,0.000000,25.417151,0.000000,19.343482,119.695958,67.828496,0.000000,9.114134,11.282907,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,14.939536,0.000000,0.000000,0.000000,0.000000,0.000000,437.103236,47.849643,0.000000,632.183982,14.518500,0.000000,25.233153,0.000000,0.000000,0.000000,85.296188,10.685616,24.743396,24.369302,25.542978,17.073756,16.144572,19.357951,337.772902,40.244798,135.51,142.780373,0,0,0,0,0

72,17:45-18:00,16.923248,9.679000,0.000000,0.000000,0.000000,38.764395,35.289247,0.000000,0.759153,0.000000,25.417151,0.000000,19.343482,119.695958,82.494117,0.000000,9.114134,11.282907,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,30.122984,0.000000,0.000000,0.000000,0.000000,0.000000,438.555490,47.849643,0.000000,632.183982,14.518500,0.000000,38.232050,0.000000,0.000000,0.000000,85.296188,12.822739,24.743396,24.369302,25.542978,17.073756,16.144572,19.357951,337.772902,40.244798,130.67,142.780373,0,0,0,0,0

73,18:00-18:15,16.923248,9.679000,0.000000,0.000000,0.000000,38.764395,35.289247,0.000000,0.759153,0.000000,25.417151,0.000000,19.343482,119.695958,105.409150,0.000000,9.114134,10.538979,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,45.184476,0.000000,0.000000,0.000000,0.000000,0.000000,456.268218,47.849643,0.000000,632.183982,14.518500,0.000000,38.232050,0.000000,0.000000,0.000000,85.296188,8.548493,24.743396,24.369302,25.542978,17.073756,16.144572,19.357951,337.772902,40.244798,124.86,142.780373,0,0,0,0,0

74,18:15-18:30,16.923248,9.679000,0.000000,0.000000,0.000000,38.764395,35.289247,9.367181,0.759153,0.000000,25.417151,0.000000,19.343482,119.695958,119.158169,0.000000,9.114134,10.538979,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,60.245968,0.000000,0.000000,0.000000,0.000000,0.000000,456.548751,47.849643,0.000000,632.183982,14.518500,0.000000,38.232050,0.000000,0.000000,0.000000,85.296188,8.548493,24.743396,24.369302,25.542978,17.073756,16.144572,19.357951,337.772902,40.244798,120.02,142.780373,0,0,0,0,0

75,18:30-18:45,16.923248,9.679000,0.000000,0.000000,0.000000,38.764395,35.371077,18.734363,0.759153,0.000000,25.417151,4.386716,19.343482,119.695958,135.840313,0.000000,9.114134,10.538979,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,60.245968,0.000000,0.000000,3.080342,0.000000,0.000000,474.100543,47.849643,2.129380,632.183982,14.518500,0.000000,38.232050,0.000000,0.000000,0.000000,90.810425,8.548493,24.743396,24.369302,25.542978,17.073756,16.144572,19.357951,337.772902,40.244798,117.12,142.780373,0,0,0,0,0

76,18:45-19:00,8.916057,1.583186,0.000000,0.000000,0.000000,38.764395,35.371077,28.129892,0.759153,0.000000,38.241845,15.296738,19.343482,119.695958,135.840313,0.000000,9.114134,10.538979,19.086988,0.000000,89.046800,56.709261,0.000000,24.933782,60.245968,0.000000,0.000000,6.160684,0.000000,0.000000,474.542012,47.849643,18.934447,632.183982,1.649829,0.000000,40.795127,0.000000,0.000000,0.000000,94.339226,8.548493,24.743396,24.369302,25.542978,17.073756,16.144572,19.357951,337.772902,40.244798,112.28,142.780373,0,0,0,0,0

77,19:00-19:15,1.892388,0.000000,0.000000,0.000000,0.000000,38.764395,35.371077,28.129892,0.759153,0.000000,38.241845,15.296738,19.343482,119.695958,135.840313,0.000000,9.114134,10.538979,19.086988,0.000000,89.046800,56.709261,0.000000,24.933782,60.245968,0.000000,0.000000,31.651128,0.000000,0.000000,491.751911,47.849643,18.934447,632.183982,0.000000,0.000000,40.795127,0.000000,0.000000,0.000000,95.822100,37.399656,24.743396,24.369302,25.542978,17.073756,16.144572,19.357951,337.772902,40.244798,107.44,142.780373,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,35.371077,28.129892,0.759153,0.000000,38.241845,15.296738,19.343482,119.695958,135.840313,0.000000,9.114134,10.538979,19.086988,0.000000,89.046800,56.709261,0.000000,24.933782,60.245968,0.000000,0.000000,47.476691,0.000000,0.000000,492.535273,47.849643,18.934447,632.183982,0.000000,0.000000,40.795127,0.000000,0.000000,0.000000,94.370250,37.399656,24.743396,24.369302,25.542978,17.073756,16.144572,19.357951,337.772902,40.244798,103.57,142.780373,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,35.371077,28.129892,0.759153,0.000000,38.241845,15.296738,19.343482,119.695958,135.840313,0.000000,9.114134,10.538979,19.086988,0.000000,89.046800,56.709261,0.000000,24.933782,60.245968,0.000000,0.000000,47.476691,0.000000,0.000000,509.157329,47.849643,18.934447,632.183982,0.000000,0.000000,40.795127,0.000000,0.000000,0.000000,94.370250,11.754178,24.743396,24.369302,25.542978,17.073756,16.144572,19.357951,337.772902,42.456655,98.73,142.780373,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,35.371077,28.129892,0.759153,0.000000,38.241845,15.296738,19.343482,119.695958,135.840313,0.000000,9.114134,10.538979,19.086988,0.000000,89.046800,56.709261,0.000000,24.933782,60.245968,0.000000,0.000000,47.476691,0.000000,0.000000,527.232537,47.849643,18.934447,632.183982,0.000000,0.000000,40.795127,0.000000,0.000000,0.000000,94.370250,11.754178,24.743396,24.369302,25.542978,17.073756,16.144572,19.357951,337.772902,42.594859,94.85,142.780373,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,25.699778,28.129892,0.759153,0.000000,38.241845,15.296738,19.343482,119.695958,119.158169,0.000000,9.114134,10.538979,19.086988,0.000000,89.046800,56.709261,0.000000,24.933782,60.245968,0.000000,0.000000,47.476691,0.000000,0.000000,545.307744,47.849643,18.934447,632.183982,0.000000,0.000000,40.755365,0.000000,0.000000,0.000000,94.370250,11.754178,24.743396,24.369302,25.542978,17.073756,16.144572,19.357951,337.772902,42.594859,90.01,142.780373,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,25.571918,28.129892,0.759153,0.000000,38.241845,15.296738,19.343482,119.695958,119.158169,0.000000,9.114134,10.538979,19.086988,0.000000,89.046800,56.709261,0.000000,24.933782,60.245968,0.000000,0.000000,31.651128,0.000000,0.000000,563.382952,31.899762,6.311482,632.183982,0.000000,0.000000,40.755365,0.000000,0.000000,0.000000,94.370250,11.754178,24.743396,24.369302,25.542978,17.073756,16.144572,19.357951,337.772902,42.594859,86.14,142.780373,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,25.571918,28.129892,0.759153,0.000000,38.241845,15.296738,19.343482,119.695958,109.992156,0.000000,9.114134,10.538979,19.086988,0.000000,89.046800,56.709261,0.000000,24.933782,60.245968,0.000000,0.000000,4.928547,0.000000,0.000000,581.458078,47.849643,6.311482,632.183982,0.000000,0.000000,27.144756,0.000000,0.000000,0.000000,94.370250,17.096986,24.743396,24.369302,25.542978,17.073756,16.144572,19.357951,337.772902,42.594859,82.27,142.780373,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,16.621747,18.734363,0.759153,0.000000,38.241845,8.128327,19.343482,119.695958,100.826143,0.000000,9.114134,10.538979,9.543494,0.000000,89.046800,56.709261,0.000000,24.933782,46.830874,0.000000,0.000000,0.000000,0.000000,0.000000,599.533229,47.849643,0.000000,632.183982,0.000000,0.000000,25.233153,0.000000,0.000000,0.000000,94.370250,17.096986,24.743396,24.369302,25.542978,17.073756,16.144572,19.357951,337.772902,42.594859,81.30,142.780373,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,16.621747,9.367181,0.759153,0.000000,25.494563,0.000000,19.343482,119.695958,82.494117,0.000000,9.114134,10.538979,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,45.123498,0.000000,0.000000,0.000000,0.000000,0.000000,617.608406,47.849643,0.000000,632.183982,0.000000,0.000000,12.998897,0.000000,0.000000,0.000000,94.370250,17.096986,24.743396,24.369302,25.542978,17.073756,16.144572,19.357951,337.772902,42.594859,78.40,142.780373,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,0.000000,0.000000,0.000000,38.764395,16.621747,9.367181,0.759153,0.000000,25.494563,0.000000,19.343482,119.695958,64.162091,0.000000,9.114134,10.538979,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,45.123498,0.000000,0.000000,0.000000,0.000000,0.000000,635.683612,47.849643,0.000000,632.183982,0.000000,0.000000,12.234256,0.000000,0.000000,0.000000,94.370250,17.096986,24.743396,24.369302,25.542978,17.073756,16.144572,19.357951,337.772902,42.594859,76.46,142.780373,0,0,0,0,0

87,21:30-21:45,0.000000,4.704023,0.000000,0.000000,0.000000,38.764395,8.822312,9.367181,0.759153,0.000000,25.494563,0.000000,19.343482,119.695958,54.996078,0.000000,9.114134,10.538979,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,45.123498,0.000000,0.000000,0.000000,0.000000,0.000000,653.719053,47.849643,0.000000,632.183982,15.751411,0.000000,0.000000,0.000000,0.000000,0.000000,98.596670,17.096986,24.743396,24.369302,25.542978,17.073756,16.144572,19.357951,337.772902,42.594859,74.53,142.780373,0,0,0,0,0

88,21:45-22:00,0.000000,8.260446,0.000000,0.000000,0.000000,38.764395,8.822312,9.367181,0.759153,0.000000,25.494563,0.000000,19.343482,119.695958,45.280104,0.000000,9.114134,10.538979,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,32.562092,0.000000,0.000000,0.000000,0.000000,0.000000,661.207878,47.849643,0.000000,632.183982,15.751411,0.000000,0.000000,0.000000,0.000000,0.000000,99.451725,17.096986,24.743396,24.369302,25.542978,17.073756,16.144572,19.357951,337.772902,42.594859,72.59,142.780373,0,0,0,0,0

89,22:00-22:15,18.037930,27.618446,0.000000,0.000000,0.000000,38.764395,8.822312,9.367181,0.759153,0.000000,25.494563,0.000000,19.343482,119.695958,40.422117,0.000000,9.114134,10.538979,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,30.122984,0.000000,0.000000,0.000000,0.000000,0.000000,661.207878,47.849643,0.000000,632.183982,39.948911,0.000000,0.000000,0.000000,0.000000,0.000000,99.451725,17.096986,24.743396,24.369302,25.542978,17.073756,16.144572,19.357951,337.772902,42.594859,70.66,142.780373,0,0,0,0,0

90,22:15-22:30,34.706917,32.521440,0.000000,0.000000,0.000000,38.764395,8.822312,9.367181,0.759153,0.000000,25.494563,0.000000,19.343482,119.695958,36.664052,0.000000,9.114134,10.538979,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,30.122984,0.000000,0.000000,0.000000,0.000000,0.000000,661.207878,47.849643,0.000000,632.183982,39.948911,0.000000,0.000000,0.000000,0.000000,0.000000,99.451725,17.096986,24.743396,24.369302,25.542978,17.073756,16.144572,19.357951,337.772902,42.594859,69.69,142.780373,0,0,0,0,0

91,22:30-22:45,40.613084,27.618446,0.000000,0.000000,0.000000,38.764395,8.822312,9.367181,0.759153,0.000000,25.494563,0.000000,19.343482,119.695958,36.664052,0.000000,9.114134,10.538979,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,14.634648,0.000000,0.000000,0.000000,0.000000,0.000000,661.207878,47.849643,0.000000,632.183982,39.948911,0.000000,0.000000,0.000000,0.000000,0.000000,99.451725,17.096986,24.743396,24.369302,25.542978,17.073756,16.144572,19.357951,337.772902,42.594859,68.72,142.780373,0,0,0,0,0

92,22:45-23:00,40.613084,27.618446,0.000000,0.000000,0.000000,38.764395,8.822312,9.367181,0.759153,0.000000,25.494563,0.000000,19.343482,119.695958,36.664052,0.000000,9.114134,10.538979,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,14.634648,0.000000,0.000000,0.000000,0.000000,0.000000,661.207878,47.849643,0.000000,632.183982,39.948911,0.000000,0.000000,0.000000,0.000000,0.000000,99.451725,17.096986,24.743396,24.369302,25.542978,17.073756,16.144572,19.357951,337.772902,42.594859,67.75,142.780373,0,0,0,0,0

93,23:00-23:15,55.162557,32.521440,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,12.747282,0.000000,19.343482,119.695958,36.664052,0.000000,9.114134,10.538979,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,14.634648,0.000000,0.000000,0.000000,0.000000,0.000000,661.207878,47.849643,0.000000,632.183982,63.068364,0.000000,0.000000,0.000000,0.000000,0.000000,99.451725,12.822739,24.743396,24.369302,25.542978,17.073756,16.144572,19.357951,337.772902,42.594859,66.79,142.780373,0,0,0,0,0

94,23:15-23:30,55.162557,32.521440,0.000000,0.000000,0.000000,38.764395,8.822312,0.000000,0.759153,0.000000,12.747282,0.000000,19.343482,119.695958,36.664052,0.000000,9.114134,10.538979,8.589145,0.000000,89.046800,56.709261,0.000000,24.933782,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,661.207878,47.849643,0.000000,632.183982,63.068364,0.000000,0.000000,0.000000,0.000000,0.000000,99.451725,12.822739,24.743396,24.369302,25.542978,17.073756,16.144572,19.357951,337.772902,42.594859,64.85,142.780373,0,0,0,0,0

