Block,Time,TANAKPUR,KISHANGANGA,UNCHAHAR1,SALAL,URI2,TEHRI,UNCHAHAR4,PARBATI3,ANTA_LF,URI,AURY_GF,SINGRAULI,ANTA_RF,BSIUL,NJPC,SEWA2,KOLDAM,DADRI_RF,DADRI_CRF,JHAJJAR,UNCHAHAR2,ANTA_GF,AURY_LF,DADRI_LF,RAPPB,DHAULIGNGA,KOTESHWR,RAPPC,AURY_RF,CHAMERA3,UNCHAHAR3,SINGRAULI_HYDRO,DADRT2,RIHAND1,AURY_CRF,KHSTPP-II,KHSTPP-I,DULHASTI,CHAMERA1,DADRI_GF,RIHAND2,TALA,RIHAND3,ANTA_CRF,FSTPP I & II,RAMPUR,TANDA2,NAPP,KUDGI,BRBCL,CHAMERA2,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.495593,1.408539,5.822447,64.623468,32.762446,0.000000,0.000000,0.000000,0.000000,36.304819,0.000000,126.439240,0.000000,6.338835,19.166451,16.044750,0.000000,0.000000,0.000000,312.225798,28.860474,0.000000,0.000000,0.000000,0.000000,0.000000,6.174674,54.578452,0.000000,19.693985,7.769227,0.976282,344.148108,90.227767,0.000000,142.676992,38.160876,50.282029,0.000000,0.000000,115.667448,0.000000,121.185605,0.000000,8.258727,0.218469,0.134541,40.408206,129.60,16.870253,26.994272,337.528620,0,0,0,0,0

48,11:45-12:00,0.495593,1.408539,5.822447,64.623468,32.762446,0.000000,0.000000,0.000000,0.000000,36.304819,0.000000,126.439240,0.000000,6.338835,19.166451,16.044750,0.000000,0.000000,0.000000,312.225798,28.860474,0.000000,0.000000,0.000000,0.000000,0.000000,6.174674,54.578452,0.000000,19.693985,7.769227,0.976282,344.080386,90.227767,0.000000,142.676992,38.160876,50.282029,0.000000,0.000000,115.667448,0.000000,121.185605,0.000000,8.258727,0.218469,0.134541,40.408206,131.54,19.344031,26.994272,337.528620,0,0,0,0,0

49,12:00-12:15,0.495593,1.408539,5.822447,64.623468,32.762446,0.000000,0.000000,0.000000,0.000000,38.440397,0.000000,127.914010,0.000000,6.338835,38.332902,16.044750,0.000000,0.000000,0.000000,384.765798,36.368646,0.000000,0.000000,0.000000,0.000000,0.000000,6.174674,54.578452,0.000000,19.693985,7.769227,0.976282,344.148108,90.227767,0.000000,142.676992,38.160876,50.282029,0.000000,0.000000,115.667448,0.000000,121.185605,0.000000,11.277552,0.436936,0.134541,40.408206,125.74,19.149134,26.994272,337.528620,0,0,0,0,0

50,12:15-12:30,0.495593,1.408539,5.822447,64.623468,32.762446,0.000000,0.000000,0.000000,0.000000,38.440397,0.000000,127.918062,0.000000,6.338835,38.332902,16.044750,0.000000,0.000000,0.000000,457.307693,41.460613,0.000000,0.000000,0.000000,0.000000,0.000000,6.174674,54.578452,0.000000,19.693985,7.769227,0.976282,343.944944,90.227767,0.000000,142.676992,38.160876,50.282029,0.000000,0.000000,115.667448,0.000000,121.185605,0.000000,11.277552,0.436936,0.134541,40.408206,126.70,18.779300,26.994272,337.528620,0,0,0,0,0

51,12:30-12:45,0.495593,1.408539,5.822447,64.623468,32.762446,0.000000,0.000000,0.000000,0.000000,36.304819,0.000000,127.918062,0.000000,6.338835,38.332902,16.044750,0.000000,0.000000,0.000000,476.651693,41.637960,0.000000,0.000000,0.000000,0.000000,0.000000,6.174674,54.578452,0.000000,19.693985,7.769227,0.976282,343.962334,90.227767,0.000000,142.676992,38.160876,50.282029,0.000000,0.000000,115.667448,0.000000,121.185605,0.000000,11.277552,0.436936,0.134541,40.408206,128.64,17.355141,26.994272,337.528620,0,0,0,0,0

52,12:45-13:00,0.495593,1.408539,5.822447,64.623468,32.762446,0.000000,0.000000,0.000000,0.000000,36.304819,0.000000,127.918062,0.000000,6.338835,38.332902,16.044750,0.000000,0.000000,0.000000,428.291693,41.637960,0.000000,0.000000,0.000000,0.000000,0.000000,6.174674,54.578452,0.000000,19.693985,7.769227,0.976282,343.894612,90.227767,0.000000,142.676992,38.160876,50.282029,0.000000,0.000000,115.667448,0.000000,121.185605,0.000000,11.277552,0.436936,0.134541,40.408206,128.64,17.520660,26.994272,337.528620,0,0,0,0,0

53,13:00-13:15,1.734576,1.408539,11.828856,64.623468,32.762446,0.000000,0.000000,0.000000,0.000000,36.304819,0.000000,129.343879,0.000000,6.338835,38.332902,16.044750,0.000000,0.000000,0.000000,372.861790,41.637960,0.000000,0.000000,0.000000,0.000000,0.000000,6.174674,54.578452,0.000000,19.693985,15.399081,0.976282,343.962334,90.227767,0.000000,142.676992,38.160876,50.282029,0.000000,0.000000,115.667448,0.000000,121.185605,0.000000,11.277552,0.436936,0.134541,40.408206,129.60,18.875521,26.994272,337.528620,0,0,0,0,0

54,13:15-13:30,1.734576,1.408539,11.828856,64.623468,32.762446,0.000000,0.000000,0.000000,0.000000,36.304819,0.000000,129.396883,0.000000,6.338835,47.341134,16.044750,0.000000,0.000000,0.000000,380.599390,41.637960,0.000000,0.000000,0.000000,0.000000,0.000000,6.174674,54.578452,0.000000,19.693985,15.399081,0.976282,343.894612,90.227767,0.000000,142.676992,38.160876,50.282029,0.000000,0.000000,115.667448,0.000000,121.185605,0.000000,11.277552,0.538369,0.134541,40.408206,129.60,16.777206,26.994272,337.528620,0,0,0,0,0

55,13:30-13:45,9.168476,1.408539,11.828856,64.623468,32.762446,0.000000,0.000000,0.000000,0.000000,36.304819,0.000000,132.762660,0.000000,6.338835,47.341134,16.044750,0.000000,0.000000,0.000000,368.992990,41.637960,0.000000,0.000000,0.000000,0.000000,0.000000,6.174674,54.578452,0.000000,19.693985,15.399081,0.976282,340.596482,90.227767,0.000000,142.676992,38.160876,50.282029,0.000000,0.000000,115.667448,0.000000,121.185605,0.000000,11.277552,0.538369,0.134541,40.408206,128.64,18.404554,26.994272,337.528620,0,0,0,0,0

56,13:45-14:00,9.168476,1.408539,15.996231,64.623468,32.762446,0.000000,0.000000,0.000000,0.000000,36.304819,0.000000,133.093937,9.968060,6.338835,47.341134,16.044750,0.000000,20.311200,0.000000,444.322813,41.637960,0.000000,0.000000,0.000000,0.000000,0.000000,6.174674,54.578452,18.691914,19.693985,21.296487,0.976282,347.762370,90.227767,0.000000,142.676992,38.160876,50.282029,0.000000,0.000000,115.667448,0.000000,121.185605,0.000000,11.277552,0.538369,0.134541,40.408206,128.64,16.442482,26.994272,337.528620,0,0,0,0,0

57,14:00-14:15,9.168476,1.408539,19.913391,64.623468,32.762446,0.000000,0.000000,0.000000,0.000000,36.304819,0.000000,133.093937,9.968060,6.338835,57.499353,16.044750,0.000000,23.099251,0.000000,464.861525,41.637960,0.000000,0.000000,0.000000,0.000000,0.000000,6.174674,54.578452,18.691914,19.693985,25.639215,0.976282,430.006771,90.263137,0.000000,142.676992,38.160876,50.282029,0.000000,0.000000,115.669092,0.000000,121.185605,0.000000,11.277552,0.655406,0.134541,40.408206,128.64,18.531687,26.994272,337.528620,0,0,0,0,0

58,14:15-14:30,0.495593,1.408539,19.913391,64.623468,32.762446,0.000000,0.000000,0.000000,0.000000,36.304819,0.000000,133.093937,9.968060,6.338835,57.499353,16.044750,0.000000,23.099251,0.000000,468.536885,41.637960,0.000000,0.000000,0.000000,0.000000,0.000000,6.174674,54.578452,18.691914,19.693985,25.639215,0.976282,430.006771,90.263142,0.000000,142.676992,38.160876,50.282029,0.000000,0.000000,115.669092,0.000000,121.185605,0.000000,11.277552,0.655406,0.134541,40.408206,126.70,19.344031,26.994272,337.528620,0,0,0,0,0

59,14:30-14:45,0.495593,1.408539,19.913391,64.623468,32.762446,0.000000,0.000000,0.000000,0.000000,36.304819,0.000000,133.093937,9.968060,6.338835,57.499353,16.044750,0.000000,23.099251,0.000000,468.536885,41.637960,0.000000,0.000000,0.000000,0.000000,0.000000,6.174674,54.578452,18.691914,19.693985,25.639215,0.957139,430.006771,90.263142,0.000000,142.676992,38.160876,50.282029,0.000000,0.000000,115.669092,0.000000,121.185605,0.000000,11.277552,0.655406,0.134541,40.408206,135.41,19.344031,26.994272,337.528620,0,0,0,0,0

60,14:45-15:00,0.495593,1.408539,19.913391,64.623468,32.762446,0.000000,0.000000,0.000000,0.000000,36.304819,0.000000,133.093937,9.968060,6.338835,57.499353,16.044750,0.000000,23.099251,0.000000,468.536885,41.637960,0.000000,0.000000,0.000000,0.000000,0.000000,6.174674,54.578452,18.691914,19.693985,25.639215,0.957139,478.366771,90.263142,0.000000,142.676992,38.160876,50.282029,0.000000,0.000000,115.669092,0.000000,121.185605,0.000000,11.277552,0.655406,0.134541,40.408206,135.41,19.344031,26.994272,337.528620,0,0,0,0,0

61,15:00-15:15,0.495593,1.408539,19.913391,64.623468,32.762446,0.000000,0.000000,0.000000,0.000000,36.304819,0.000000,133.093937,9.968060,6.338835,57.499353,16.044750,0.000000,23.099251,0.000000,436.364404,41.637960,0.000000,0.000000,0.000000,0.000000,0.000000,6.174674,54.578452,18.691914,19.693985,25.639215,0.957139,526.726771,90.263142,0.000000,142.676992,37.280240,50.282029,0.000000,0.000000,115.669092,0.000000,121.185605,0.000000,11.277552,0.655406,1.347048,40.408206,135.41,18.818505,26.994272,337.528620,0,0,0,0,0

62,15:15-15:30,0.495593,1.408539,19.913391,64.623468,32.762446,0.000000,0.000000,0.000000,0.000000,36.304819,0.000000,133.093937,9.968060,6.338835,57.499353,16.044750,0.000000,23.099251,0.000000,436.364404,41.637960,0.000000,0.000000,0.000000,0.000000,9.257700,6.174674,54.578452,18.691914,19.693985,25.639215,0.957139,575.086771,90.263142,0.000000,142.676992,37.280240,50.282029,0.000000,0.000000,115.669092,0.000000,121.185605,0.000000,11.277552,0.655406,1.347048,40.408206,135.41,19.344031,26.994272,337.528620,0,0,0,0,0

63,15:30-15:45,1.115085,1.408539,19.913391,64.623468,32.762446,0.000000,0.000000,0.000000,0.000000,36.304819,0.000000,133.093937,9.968060,6.338835,57.499353,16.044750,0.000000,23.099251,0.000000,436.364404,41.637960,0.000000,0.000000,0.000000,0.000000,9.257700,6.174674,54.578452,18.691914,19.693985,25.639215,0.957139,623.446771,90.263142,0.000000,142.676992,37.280240,50.282029,10.391597,0.000000,115.669092,0.000000,121.185605,0.000000,11.277552,0.655406,1.347048,40.408206,135.41,19.344031,26.994272,337.528620,0,0,0,0,0

64,15:45-16:00,1.115085,1.408539,19.913391,64.623468,32.762446,0.000000,0.000000,0.000000,0.000000,36.304819,0.000000,133.093937,9.968060,6.338835,57.499353,16.044750,0.000000,23.099251,0.000000,436.364404,41.637960,0.000000,0.000000,0.000000,0.000000,9.257700,6.174674,54.578452,18.691914,19.693985,25.639215,0.957139,665.674446,90.263142,0.000000,142.676992,37.280240,50.282029,13.524358,0.000000,115.669092,0.000000,121.185605,0.000000,11.277552,0.655406,1.347048,40.408206,135.41,19.176465,26.994272,337.528620,0,0,0,0,0

65,16:00-16:15,1.238983,1.408539,19.913391,64.623468,32.762446,0.000000,0.000000,0.000000,0.000000,36.304819,0.000000,133.093937,9.968060,6.338835,57.499353,16.044750,0.000000,23.099251,0.000000,455.711813,41.637960,0.000000,0.000000,0.000000,0.000000,9.257700,6.174674,54.578452,18.691914,19.693985,25.639215,0.957139,665.674446,90.263142,0.000000,142.676992,37.280240,50.282029,13.524358,0.000000,115.669092,0.000000,121.185605,0.000000,11.277552,0.655406,1.347048,40.408206,135.41,17.915571,26.994272,337.528620,0,0,0,0,0

66,16:15-16:30,1.238983,1.408539,19.913391,64.623468,32.762446,0.000000,0.000000,0.000000,0.000000,36.304819,0.000000,133.093937,9.968060,6.338835,57.499353,16.044750,0.000000,23.099251,0.000000,455.711813,41.637960,0.000000,0.000000,0.000000,0.000000,9.257700,6.174674,54.578452,18.691914,19.693985,25.639215,0.957139,665.674446,90.263142,0.000000,142.676992,37.280240,50.282029,13.524358,0.000000,115.669092,0.000000,121.185605,0.000000,11.277552,0.655406,1.347048,40.408206,130.57,19.344031,26.994272,337.528620,0,0,0,0,0

67,16:30-16:45,1.238983,1.408539,19.913391,64.623468,32.762446,0.000000,0.000000,0.000000,0.000000,36.304819,0.000000,133.093937,9.968060,6.338835,57.499353,16.044750,0.000000,23.099251,0.000000,498.061902,41.637960,0.000000,0.000000,0.000000,0.000000,9.257700,6.174674,54.578452,18.691914,19.693985,25.639215,0.957139,665.674446,90.263142,0.000000,142.676992,37.280240,50.282029,13.524358,0.000000,115.669092,0.000000,121.185605,0.000000,11.277552,0.655406,1.347048,40.408206,130.57,16.939040,26.994272,337.528620,0,0,0,0,0

68,16:45-17:00,1.238983,1.408539,19.913391,64.623468,32.762446,0.000000,0.000000,0.000000,0.000000,36.304819,0.000000,133.093937,9.968060,6.338835,57.499353,16.044750,0.587361,23.099251,0.000000,499.429085,41.637960,0.000000,0.000000,0.000000,0.000000,9.257700,6.174674,54.578452,18.691914,19.693985,25.639215,0.957139,665.674446,90.263142,0.000000,142.676992,37.280240,50.282029,27.125124,0.000000,115.669092,0.000000,121.185605,0.000000,11.277552,0.655406,1.347048,40.408206,130.57,18.513774,26.994272,337.528620,0,0,0,0,0

69,17:00-17:15,9.664069,1.408539,19.913391,64.623468,32.762446,0.000000,0.000000,0.000000,0.000000,38.440397,0.000000,133.093937,9.968060,6.338835,67.657572,16.044750,1.174722,23.099251,0.000000,471.032093,41.637960,0.000000,0.000000,0.000000,0.000000,18.515401,6.174674,54.578452,18.691914,19.693985,25.639215,0.957139,665.674446,90.263142,0.000000,142.676992,37.280240,50.282029,27.125124,0.000000,115.669092,0.000000,121.185605,0.000000,11.277552,0.768541,1.347048,40.408206,130.57,17.432426,26.994272,337.528620,0,0,0,0,0

70,17:15-17:30,9.664069,1.408539,19.913391,64.623468,32.762446,0.000000,0.000000,3.626756,0.000000,38.440397,0.000000,133.093937,9.968060,6.338835,71.011701,16.044750,1.174722,23.099251,0.000000,490.605992,41.637960,0.000000,0.000000,0.000000,0.000000,18.515401,6.174674,54.578452,18.691914,19.693985,25.639215,0.957139,665.674446,90.263142,0.000000,142.676992,37.280240,50.282029,27.125124,0.000000,115.669092,0.000000,121.185605,0.000000,11.277552,0.807552,1.347048,40.408206,125.74,15.412816,26.994272,337.528620,0,0,0,0,0

71,17:30-17:45,9.168476,0.704269,19.913391,64.623468,32.762446,0.000000,0.000000,3.626756,0.000000,36.304819,0.000000,133.093937,9.968060,12.677671,94.682268,16.044750,1.174722,23.099251,0.000000,510.394904,41.637960,0.000000,0.000000,0.000000,0.000000,18.515401,6.174674,54.578452,18.691914,19.693985,25.639215,0.957139,665.674446,90.263142,0.000000,142.676992,37.276178,50.282029,27.125124,0.000000,115.669092,0.000000,121.185605,0.000000,12.579551,1.076737,1.347048,40.408206,120.90,15.412816,40.491409,337.528620,0,0,0,0,0

72,17:45-18:00,9.168476,0.704269,19.913391,64.623468,32.762446,0.000000,0.000000,3.626756,0.000000,36.304819,0.000000,133.093937,9.968060,12.677671,94.682268,16.044750,1.174722,23.099251,0.000000,510.394904,41.637960,0.000000,0.000000,0.000000,0.000000,18.515401,6.174674,54.578452,18.691914,19.693985,25.639215,0.957139,665.674446,90.263142,0.000000,142.676992,37.276178,50.282029,20.630376,0.000000,115.669092,0.000000,121.185605,0.000000,13.626204,1.076737,1.347048,40.408206,106.39,15.412816,40.491409,337.528620,0,0,0,0,0

73,18:00-18:15,9.168476,0.704269,19.913391,64.623468,32.762446,0.000000,0.000000,3.626756,0.000000,36.304819,0.000000,133.093937,1.284148,6.338835,68.999224,16.044750,1.174722,23.099251,0.000000,529.968803,41.637960,0.000000,0.000000,0.000000,0.000000,16.100349,6.174674,54.578452,18.691914,5.182628,25.639215,0.957139,570.218370,90.263142,0.000000,142.676992,37.276178,50.282029,7.335245,0.000000,115.669092,0.000000,121.185605,0.000000,13.626204,0.784146,1.347048,40.408206,96.72,15.412816,23.223817,337.528620,0,0,0,0,0

74,18:15-18:30,3.593051,0.704269,19.913391,76.761441,32.762446,0.000000,0.000000,3.626756,0.000000,36.304819,0.000000,133.093937,0.000000,6.338835,76.665804,16.044750,1.423905,23.099251,0.000000,529.968803,41.637960,0.000000,0.000000,0.000000,0.000000,16.100349,6.174674,54.578452,18.691914,19.693985,25.639215,0.957139,560.546370,90.263142,0.000000,142.676992,37.276178,50.282029,20.630376,0.000000,115.669092,0.000000,121.185605,0.000000,13.626204,0.869971,1.347048,40.408206,87.05,15.412816,40.491409,337.528620,0,0,0,0,0

75,18:30-18:45,1.115085,0.704269,19.913391,76.761441,32.762446,4.691464,0.000000,6.476350,0.000000,36.304819,0.000000,133.093937,0.000000,6.338835,94.682268,16.044750,1.762084,23.099251,0.000000,529.968803,41.637960,0.000000,0.000000,0.000000,0.000000,27.773101,6.174674,54.578452,18.691914,29.570779,25.639215,0.957139,521.858370,90.263142,0.000000,142.676992,37.276178,50.282029,40.765623,0.000000,115.669092,0.000000,121.185605,0.000000,13.626204,1.076737,1.347048,40.408206,82.21,15.412816,40.491409,337.528620,0,0,0,0,0

76,18:45-19:00,1.115085,0.704269,19.913391,76.761441,32.762446,8.470698,0.000000,12.952701,0.000000,36.304819,0.000000,133.093937,0.000000,12.677671,129.373544,16.044750,2.349444,23.099251,0.000000,549.542702,41.637960,0.000000,0.000000,0.000000,0.000000,37.116669,8.166506,54.578452,18.691914,29.570779,25.639215,0.957139,521.858370,90.263142,0.000000,142.676992,37.276178,50.282029,40.765623,0.000000,115.669092,0.000000,121.185605,0.000000,13.626204,1.470761,1.347048,40.408206,72.54,15.412816,40.491409,337.528620,0,0,0,0,0

77,19:00-19:15,1.115085,0.717074,19.913391,76.761441,32.762446,25.412092,0.000000,49.909347,0.000000,36.304819,0.000000,133.093937,0.000000,19.016506,142.023402,16.044750,2.349444,23.099251,0.000000,549.542702,41.637960,0.000000,0.000000,0.000000,0.000000,37.116669,8.465280,54.578452,18.691914,29.570779,25.639215,0.957139,579.953382,90.263142,0.000000,142.676992,37.276178,50.282029,40.765623,0.000000,115.669092,0.000000,121.185605,0.000000,14.000413,1.591698,1.347048,40.408206,91.88,15.412816,40.491409,337.528620,0,0,0,0,0

78,19:15-19:30,1.115085,0.717074,19.913391,76.761441,32.762446,25.412092,0.000000,49.909347,0.000000,38.440397,0.000000,133.093937,0.000000,19.016506,142.023402,16.044750,2.349444,23.099251,0.000000,569.126273,41.637960,0.000000,0.000000,0.000000,0.000000,37.116669,8.465280,54.578452,18.370126,29.570779,25.639215,0.957139,665.674446,90.263142,0.000000,142.676992,37.276178,50.282029,40.765623,0.000000,115.669092,0.000000,121.185605,0.000000,14.000413,1.591698,1.347048,40.408206,94.79,15.412816,40.491409,337.528620,0,0,0,0,0

79,19:30-19:45,1.115085,0.717074,19.913391,76.761441,32.762446,25.412092,0.000000,66.545795,0.000000,38.440397,0.000000,133.093937,0.000000,19.016506,142.023402,16.044750,2.349444,23.099251,0.000000,569.126273,41.637960,0.000000,0.000000,0.000000,0.000000,37.116669,8.465280,54.578452,18.370126,29.570779,25.639215,0.957139,665.674446,90.263142,0.000000,142.676992,37.276178,50.282029,40.765623,0.000000,115.669092,0.000000,121.185605,0.000000,14.000413,1.591698,1.347048,40.408206,91.88,15.412816,40.491409,337.528620,0,0,0,0,0

80,19:45-20:00,1.115085,0.717074,19.913391,76.761441,32.762446,25.412092,0.000000,66.545795,0.000000,36.304819,0.000000,133.093937,0.000000,19.016506,142.023402,16.044750,2.349444,23.099251,0.000000,588.700172,41.637960,0.000000,0.000000,0.000000,0.000000,37.116669,8.465280,54.578452,18.370126,29.570779,25.639215,0.957139,665.674446,90.263142,0.000000,142.676992,37.276178,50.282029,40.765623,0.000000,115.669092,0.000000,121.185605,0.000000,14.000413,1.591698,1.347048,40.408206,87.05,15.412816,40.491409,337.528620,0,0,0,0,0

81,20:00-20:15,1.115085,0.717074,19.913391,76.761441,32.762446,25.412092,0.000000,66.545795,0.000000,36.304819,0.000000,133.093937,0.000000,19.016506,142.023402,16.044750,2.349444,23.423263,0.000000,588.700172,41.637960,0.000000,0.000000,0.000000,0.000000,37.116669,8.465280,54.578452,2.643224,29.570779,25.639215,0.957139,665.674446,90.263142,0.000000,142.676992,37.276178,50.282029,40.765623,0.000000,115.669092,0.000000,121.185605,0.000000,14.000413,1.591698,1.347048,40.408206,101.56,12.755434,40.491409,337.528620,0,0,0,0,0

82,20:15-20:30,1.115085,0.717074,19.913391,76.761441,32.762446,25.412092,0.000000,66.545795,0.000000,36.304819,0.000000,133.093937,0.000000,19.016506,142.023402,16.044750,2.349444,23.423263,0.000000,608.274071,41.637960,0.000000,0.000000,0.000000,0.000000,37.116669,8.465280,54.578452,0.000000,29.570779,25.639215,0.957139,665.674446,90.263142,0.000000,142.676992,37.276178,50.282029,40.765623,0.000000,115.669092,0.000000,121.185605,0.000000,14.000413,1.591698,1.347048,40.408206,101.56,12.755434,40.491409,337.528620,0,0,0,0,0

83,20:30-20:45,0.495593,0.717074,19.913391,76.761441,32.762446,25.412092,0.000000,10.362160,0.000000,36.304819,0.000000,133.093937,0.000000,19.016506,142.023402,16.044750,2.349444,23.423263,0.000000,608.274071,41.637960,0.000000,0.000000,0.000000,0.000000,37.116669,8.465280,54.578452,0.000000,29.570779,25.639215,0.957139,665.674446,90.263142,0.000000,142.676992,37.276178,50.282029,40.765623,0.000000,115.669092,0.000000,121.185605,0.000000,14.000413,1.591698,1.347048,40.408206,101.56,12.755434,40.491409,337.528620,0,0,0,0,0

84,20:45-21:00,0.495593,0.704269,19.913391,76.761441,32.762446,25.412092,0.000000,3.238176,0.000000,36.304819,0.000000,133.093937,8.408515,6.338835,114.998707,16.044750,2.349444,23.423263,0.000000,627.847970,41.637960,0.000000,0.000000,0.000000,0.000000,27.773101,8.166506,54.578452,11.527606,29.570779,25.639215,0.957139,665.674446,90.263142,0.000000,142.676992,37.276178,50.282029,40.765623,0.000000,115.669092,0.000000,121.185605,0.000000,14.000413,1.306910,1.347048,40.408206,101.56,12.755434,40.491409,337.528620,0,0,0,0,0

85,21:00-21:15,0.495593,0.704269,19.913391,76.761441,32.762446,25.412092,0.000000,3.238176,0.000000,36.304819,0.000000,133.093937,9.968060,6.338835,114.998707,16.044750,2.349444,23.423263,0.000000,627.847970,41.637960,0.000000,0.000000,0.000000,0.000000,27.773101,8.166506,54.578452,18.370126,29.570779,25.639215,0.957139,665.674446,90.263142,0.000000,142.676992,37.276178,50.282029,40.765623,0.000000,115.669092,0.000000,121.185605,0.000000,14.000413,1.306910,1.347048,40.408206,101.56,12.755434,40.491409,337.528620,0,0,0,0,0

86,21:15-21:30,0.495593,0.704269,19.913391,76.761441,32.762446,25.412092,0.000000,3.238176,0.000000,36.304819,0.000000,133.093937,9.968060,6.338835,114.998707,16.044750,2.349444,23.423263,0.000000,636.311111,41.637960,0.000000,0.000000,0.000000,0.000000,27.773101,8.166506,54.578452,18.370126,29.570779,25.639215,0.957139,665.674446,90.263142,0.000000,142.676992,37.276178,50.282029,40.765623,0.000000,115.669092,0.000000,121.185605,0.000000,14.000413,1.306910,1.347048,40.408206,101.56,12.755434,40.491409,337.528620,0,0,0,0,0

87,21:30-21:45,0.495593,0.704269,19.913391,76.761441,32.762446,25.412092,0.000000,3.238176,0.000000,36.304819,0.000000,133.820096,9.968060,6.338835,114.998707,16.044750,2.349444,23.423263,0.000000,636.311111,41.637960,0.000000,0.000000,0.000000,0.000000,27.773101,8.166506,54.578452,18.370126,29.570779,25.639215,0.957139,665.674446,90.263142,0.000000,142.676992,37.276178,50.282029,40.765623,0.000000,115.669092,0.000000,121.185605,0.000000,14.000413,1.306910,1.347048,40.408206,101.56,12.755434,40.491409,337.528620,0,0,0,0,0

88,21:45-22:00,0.495593,0.717074,19.913391,76.761441,32.762446,25.412092,0.000000,3.238176,0.000000,36.304819,0.000000,133.833348,9.968060,19.016506,142.023402,16.044750,2.349444,23.423263,0.000000,636.311111,41.637960,0.000000,0.000000,0.000000,0.000000,37.116669,8.465280,54.578452,18.370126,29.570779,25.639215,0.957139,665.674446,90.263142,0.000000,142.676992,37.276178,50.282029,40.765623,0.000000,115.669092,0.000000,121.185605,0.000000,14.000413,1.591698,1.347048,40.408206,101.56,12.755434,40.491409,337.528620,0,0,0,0,0

89,22:00-22:15,0.495593,0.717074,19.913391,76.761441,32.762446,25.412092,0.000000,3.238176,0.000000,36.304819,0.000000,133.833348,0.000000,19.016506,142.023402,16.044750,2.349444,23.423263,0.000000,636.311111,41.637960,0.000000,0.000000,0.000000,0.000000,37.116669,8.465280,54.578452,0.000000,29.570779,25.639215,0.957139,665.674446,90.263142,0.000000,142.676992,37.276178,50.282029,40.765623,0.000000,115.669092,0.000000,121.185605,0.000000,14.792357,1.591698,1.347048,40.408206,125.74,12.755434,40.491409,337.528620,0,0,0,0,0

90,22:15-22:30,0.495593,0.717074,19.913391,76.761441,32.762446,25.412092,0.000000,3.238176,0.000000,36.304819,0.000000,133.833348,0.000000,19.016506,142.023402,16.044750,2.349444,23.423263,0.000000,636.311111,41.637960,0.000000,0.000000,0.000000,0.000000,37.116669,8.465280,54.578452,0.000000,29.570779,25.639215,0.957139,665.674446,90.263142,0.000000,142.676992,37.276178,50.282029,40.765623,0.000000,115.669092,0.000000,121.185605,0.000000,14.792357,1.591698,1.347048,40.408206,130.57,12.755434,40.491409,337.528620,0,0,0,0,0

91,22:30-22:45,0.495593,0.717074,19.913391,76.761441,32.762446,25.412092,0.000000,3.238176,0.000000,36.304819,0.000000,134.559507,0.000000,19.016506,142.023402,16.044750,2.349444,23.423263,0.000000,636.311111,41.637960,0.000000,0.000000,0.000000,0.000000,37.116669,8.465280,54.578452,0.000000,29.570779,25.639215,0.957139,665.674446,90.263142,0.000000,142.676992,37.276178,50.282029,40.765623,0.000000,115.669092,0.000000,121.185605,0.000000,14.792357,1.591698,1.347048,40.408206,33.85,12.755434,40.491409,337.528620,0,0,0,0,0

92,22:45-23:00,0.495593,0.717074,19.913391,76.761441,32.762446,25.412092,0.000000,3.238176,0.000000,36.304819,0.000000,134.572759,0.000000,19.016506,142.023402,16.044750,2.349444,23.423263,0.000000,636.311111,41.637960,0.000000,0.000000,0.000000,0.000000,37.116669,8.465280,54.578452,0.000000,29.570779,25.639215,0.957139,665.674446,90.263142,0.000000,142.676992,37.276178,50.282029,40.765623,0.000000,115.669092,0.000000,121.185605,0.000000,14.792357,1.591698,1.347048,40.408206,130.57,12.755434,40.491409,337.528620,0,0,0,0,0

93,23:00-23:15,0.495593,0.704269,19.913391,76.761441,32.762446,25.412092,0.000000,0.000000,0.000000,36.304819,0.000000,134.572759,0.000000,6.338835,118.352836,16.044750,2.349444,23.423263,0.000000,636.311111,41.637960,0.000000,0.000000,0.000000,0.000000,27.773101,8.166506,54.578452,0.000000,29.570779,25.639215,0.957139,665.674446,90.263142,0.000000,142.676992,37.276178,50.282029,40.765623,0.000000,115.669092,0.000000,121.185605,0.000000,14.792357,1.345921,1.347048,40.408206,130.57,11.161004,40.491409,337.528620,0,0,0,0,0

94,23:15-23:30,9.168476,0.704269,19.913391,76.761441,32.762446,25.412092,0.000000,0.000000,0.000000,36.304819,0.000000,134.572759,9.968060,6.338835,118.352836,16.044750,2.349444,23.423263,0.000000,636.311111,41.637960,0.000000,0.000000,0.000000,0.000000,18.515401,8.166506,54.578452,18.370126,29.570779,25.639215,0.957139,665.674446,90.263142,0.000000,142.676992,37.276178,50.282029,40.765623,0.000000,115.669092,0.000000,121.185605,0.000000,14.792357,1.345921,1.347048,40.408206,130.57,11.161004,40.491409,337.528620,0,0,0,0,0

