Block,Time,DHAULIGNGA,RAMPUR,CHAMERA3,KISHANGANGA,NJPC,NAPP,CHAMERA2,JHAJJAR,PARBATI3,KOTESHWR,DULHASTI,DADRT2,KOLDAM,RIHAND3,TEHRI,UNCHAHAR4,SINGRAULI,RIHAND2,TANDA2,UNCHAHAR3,SEWA2,RIHAND1,URI2,UNCHAHAR2,RAPPC,UNCHAHAR1,SINGRAULI_HYDRO,RAPPB,BSIUL,CHAMERA1,TANAKPUR,SALAL,URI,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,TALST2,VALLURNTECL,NTPL,NLCIIST2,NLCTS2EXP,NNTPP,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,SIMHST2,RSTPSU1TO6,RSTPSU7,SIMHST1,KUDGI,MAPS,NLCEXP,NLCIIST1,TALA,FSTPP I & II,BRBCL,KHSTPP-I,KHSTPP-II,TAPS-II,VSTPS V,VSTPS I,KSTPS7,SOLAPUR,GADARWARA-I,KSTPS I&II,SIPAT II,KHARGONE-I,SIPAT I,VSTPS IV,MOUDA_II,VSTPS III,MOUDA,VSTPS II,LARA-I,KAPS,SASAN,KAWAS-APM,KAWAS-NAPM,KAWAS-RLNG,KAWAS-zLIQ,KAWAS-ComGas,GANDHAR-APM,GANDHAR-NAPM,GANDHAR-RLNG,GANDHAR-ComGas
32,07:45:08:00,19.830272,0,21.118518,2.551476,0,45.56718,29.001777,661.459879,3.47244,8.712864,35.813791,689.353782,0,126.520838,0,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,35.068228,43.545976,59.738476,22.193776,1.075357,0,0,42.66,0,48.804,50.232,0,6.080756,91.211348,0,0,72.0861,0,0,0,6.41457,33.239137,0,3.03,3.04,3.78,0.41,0.88,0.22,2,2.18,1.2,0,1.85,7.61,1.94,0,9.33,0.25,1.73,0.83,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.28254,1.332638,3.518162,4.26444,2.794499,1.857394,3.518162,3.693005,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017622,0,0,0.001846,0.021777

33,08:00-08:15,9.915135,0,21.118518,2.551476,0,45.56718,29.001777,661.459879,3.47244,8.712864,35.813791,689.353782,0,126.520838,0,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,35.068228,43.545976,59.738476,22.193776,1.075357,0,0,42.66,0,48.804,50.232,0,6.080756,91.211348,0,0,72.0861,0,0,0,6.41457,32.655994,0,3.03,3.57,3.78,0.41,0.88,0.21,2,2.18,1.21,0,1.85,7.61,1.94,0,9.33,0.25,1.73,0.83,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.28254,1.332638,3.518162,4.26444,2.794499,1.857394,3.518162,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017462,0,0,0.001846,0.021592

34,08:15-08:30,0,0,21.118518,2.551476,0,45.56718,29.001777,661.459879,6.944882,8.712864,35.813791,689.353782,0,126.520838,0,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,35.068228,43.545976,59.738476,22.193776,1.075357,0,0,42.66,0,48.804,50.232,0,6.080756,91.211348,0,0,72.0861,0,0,0,6.41457,32.655994,0,3.03,3.57,3.78,0.41,0.88,0.21,2,2.18,1.21,0,1.85,7.61,1.94,0,9.33,0.25,1.73,0.83,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.28254,1.332638,3.518162,4.26444,2.794499,1.857394,3.518162,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017462,0,0,0.001846,0.021592

35,08:30-08:45,0,0,21.118518,2.551476,0,45.56718,29.001777,661.459879,36.113382,8.712864,35.813791,689.353782,0,126.520838,0,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,35.798816,43.545976,59.738476,22.193776,1.075357,0,0,42.66,0,36.022,50.232,0,6.080756,91.211348,0,0,72.0861,0,0,0,6.41457,32.655994,0,3.03,3.57,3.78,0.41,0.88,0.21,2,2.18,1.23,0,1.85,7.61,1.94,0,9.33,0.25,1.73,0.83,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.28254,1.332638,3.518162,4.26444,2.794499,1.857394,3.518162,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017462,0,0,0.001846,0.021592

36,08:45:09:00,0,0,21.118518,2.551476,0,45.56718,29.001777,661.459879,54.170072,8.712864,35.813791,689.353782,0,126.520838,0,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,35.798816,43.545976,59.738476,22.193776,1.075357,0,0,42.66,0,36.022,52.992,0,6.080756,91.211348,0,0,72.0861,0,0,0,6.41457,32.655994,0,3.03,3.57,3.78,0.41,0.88,0.21,2,2.18,1.26,0,1.85,7.61,1.94,0,9.33,0.25,1.73,0.83,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.28254,1.332638,3.518162,4.26444,2.794499,1.857394,3.518162,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017462,0,0,0.001846,0.021592

37,09:00:09:15,0,0,10.559259,2.551476,0,45.56718,29.001777,661.459879,54.170072,8.712864,35.813791,689.353782,0,126.520838,0,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,0,42.66,5.8926,36.022,52.992,0,6.080756,91.211348,0,0,72.0861,0,0,0,6.41457,32.072852,0,3.03,3.57,3.78,0.41,0.88,0.21,2,2.18,1.26,0,1.85,7.61,1.94,0,9.33,0.25,1.73,0.83,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.239676,1.332638,3.518162,4.26444,2.794499,1.857394,3.518162,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017303,0,0,0.001846,0.021592

38,09:15-09:30,0,0,10.559259,2.551476,0,45.56718,29.001777,661.459879,54.170072,8.712864,35.813791,689.353782,0,126.520838,0,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,0,42.66,5.8926,36.022,50.232,0,6.080756,91.211348,0,0,72.0861,0,0,0,6.41457,32.072852,0,3.03,3.57,3.78,0.41,0.88,0.21,2,2.18,1.27,0,1.85,7.61,1.94,0,9.33,0.25,1.73,0.83,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.239676,1.332638,3.518162,4.26444,2.794499,1.857394,3.518162,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017303,0,0,0.001846,0.021592

39,09:30-09:45,0,0,10.559259,2.551476,0,45.56718,29.001777,661.459879,54.170072,8.712864,35.813791,689.353782,0,126.520838,0,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,0,42.66,5.8926,48.804,50.232,0,6.080756,91.211348,0,0,72.0861,0,0,0,6.41457,32.072852,0,3.03,3.57,3.78,0.41,0.88,0.21,2,2.18,1.29,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.83,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.207527,1.332638,3.518162,4.26444,2.794499,1.857394,3.518162,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017303,0,0,0.001846,0.021592

40,09:45-10:00,0,0,20.840642,2.551476,0,45.56718,14.42728,661.459879,36.113382,8.712864,35.813791,689.353782,0,126.520838,0,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,0,42.66,5.8926,48.804,50.232,0,6.080756,91.211348,0,0,72.0861,0,0,0,6.41457,32.072852,0,3.03,3.57,3.78,0.42,0.88,0.21,2,2.18,1.3,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.86,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.207527,1.332638,3.518162,4.26444,2.794499,1.857394,3.518162,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017303,0,0,0.001846,0.021592

41,10:00-10:15,0,0,20.840642,2.551476,0,45.56718,29.001777,661.459879,6.944882,8.712864,35.813791,689.353782,0,126.520838,0,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,0,42.66,5.8926,48.804,50.232,0,6.080756,91.211348,0,0,72.0861,0,0,0,6.41457,31.489708,0,3.03,3.57,3.78,0.42,0.88,0.22,2,2.18,1.31,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.86,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.207527,1.332638,3.518162,4.26444,2.794499,1.857394,3.518162,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017303,0,0,0.001846,0.021408

42,10:15-10:30,0,0,20.840642,2.551476,0,45.56718,29.001777,661.459879,3.47244,8.712864,35.813791,689.353782,0,126.520838,0,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,0,42.66,5.8926,48.804,50.232,0,6.080756,91.211348,0,0,72.0861,0,0,0,6.41457,31.489708,0,3.03,3.57,3.78,0.44,0.88,0.22,2,2.18,1.32,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.91,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.207527,1.332638,3.518162,4.26444,2.794499,1.857394,3.518162,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017303,0,0,0.001846,0.021408

43,10:30-10:45,0,0,20.840642,2.551476,0,45.56718,29.001777,661.459879,0,8.712864,35.813791,689.353782,0,126.520838,0,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,0,42.66,0.5124,36.022,50.232,0,6.080756,91.211348,0,0,72.0861,0,0,0,6.41457,31.489708,0,3.03,3.57,3.78,0.44,0.88,0.22,2,2.18,1.33,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.91,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.207527,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017303,0,0,0.001846,0.021408

44,10:45-11:00,0,0,20.840642,2.551476,0,45.56718,29.001777,661.459879,0,8.712864,35.813791,689.353782,0,126.520838,0,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,0,42.66,0.5124,36.022,50.232,0,6.080756,91.211348,0,0,72.0861,0,0,0,6.41457,31.489708,0,3.03,3.57,3.78,0.44,0.88,0.22,2,2.18,1.36,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.91,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.207527,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017303,0,0,0.001846,0.021408

45,11:00-11:15,0,0,20.840642,2.551476,0,45.56718,29.001777,661.459879,0,8.712864,35.813791,689.353782,0,126.520838,0,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,0,42.66,0.6405,36.022,50.232,0,6.080756,91.211348,0,0,72.0861,0,0,0,6.41457,31.489708,0,3.03,3.57,3.78,0.44,0.88,0.22,2,2.18,1.37,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.91,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.22896,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017145,0,0,0.001846,0.021261

46,11:15-11:30,0,0,20.840642,2.551476,0,45.56718,29.001777,661.459879,0,8.712864,35.813791,689.353782,0,126.520838,0,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,0,42.66,0.6405,36.022,50.232,0,6.080756,91.211348,0,0,72.0861,0,0,0,6.41457,31.489708,0,3.03,3.57,3.78,0.44,0.88,0.22,2,2.18,1.37,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.91,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.22896,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017145,0,0,0.001846,0.021261

47,11:30-11:45,0,0,20.840642,2.551476,0,45.56718,29.001777,661.459879,0,8.712864,35.813791,689.353782,0,126.520838,11.234055,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,0,42.66,0.6405,36.022,50.232,0,6.080756,91.211348,0,0,72.0861,0,0,0,6.41457,30.906565,0,3.03,3.57,3.78,0.44,0.88,0.22,2,2.18,1.39,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.91,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.239676,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017145,0,0,0.001846,0.021261

48,11:45-12:00,0,0,20.840642,2.551476,0,45.56718,29.001777,661.459879,0,8.712864,35.813791,689.353782,0,126.520838,22.468108,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,0,42.66,0.6405,36.022,50.232,0,6.080756,91.211348,0,0,72.0861,0,0,0,6.41457,30.906565,0,3.03,3.57,3.78,0.44,0.88,0.22,2,2.18,1.4,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.91,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.239676,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017145,0,0,0.001846,0.021261

49,12:00-12:15,0,0,31.677777,2.551476,0,45.56718,29.001777,661.459879,0,8.712864,35.813791,689.353782,0,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,0,42.66,1.6653,36.022,50.232,0,6.080756,89.995196,0,0,72.0861,0,0,0,6.41457,30.906565,0,3.03,3.57,3.78,0.44,0.88,0.22,2,2.18,1.41,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.91,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.271823,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,2.700812,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017145,0,0,0.001846,0.021261

50,12:15-12:30,0,0,31.677777,2.551476,0,45.56718,29.001777,661.459879,0,8.712864,35.813791,689.353782,0,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,6.5538,42.66,1.6653,36.022,50.232,0,6.080756,89.995196,0,0,72.0861,0,0,0,6.41457,30.906565,0,3.03,3.57,3.78,0.44,0.88,0.22,2,2.18,1.42,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.91,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.271823,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,2.700812,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017145,0,0,0.001846,0.021261

51,12:30-12:45,0,0,31.677777,2.551476,0,45.56718,29.001777,661.459879,0,8.712864,35.813791,689.353782,0,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,6.5538,42.66,1.6653,36.022,50.232,0,6.080756,89.995196,0,0,72.0861,0,0,0,6.41457,30.906565,0,3.03,3.57,3.78,0.44,0.88,0.22,2,2.18,1.43,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.91,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.271823,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,2.700812,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017145,0,0,0.001846,0.021261

52,12:45-13:00,0,0,31.677777,2.551476,0,45.56718,29.001777,661.459879,0,8.712864,35.813791,689.353782,0,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,13.1076,42.66,1.6653,36.022,52.992,0,6.080756,89.995196,0,0,72.0861,0,0,0,6.41457,30.906565,0,3.03,3.57,3.78,0.43,0.88,0.22,2,2.18,1.46,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.85,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.271823,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,2.700812,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017145,0,0,0.001846,0.021261

53,13:00-13:15,0,0,31.677777,2.551476,0,45.56718,43.635161,661.459879,0,8.712864,53.905351,689.353782,0,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,13.1076,42.66,1.6653,36.022,52.992,0,6.080756,89.995196,0,0,72.0861,0,0,0,6.41457,30.906565,0,3.03,3.57,3.78,0.43,0.88,0.22,2,2.18,1.47,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.85,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.271823,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,2.757671,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017145,0,0,0.001846,0.021186

54,13:15-13:30,0,0,31.677777,2.551476,0,45.56718,43.635161,661.459879,0,8.712864,53.905351,689.353782,0,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,19.6614,42.66,1.6653,36.022,50.232,0,6.080756,89.995196,0,0,72.0861,0,0,0,6.41457,30.906565,0,3.03,3.57,3.78,0.43,0.88,0.22,2,2.18,1.48,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.85,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.271823,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,2.757671,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017145,0,0,0.001846,0.021186

55,13:30-13:45,0,0,31.677777,2.551476,0,45.56718,43.635161,661.459879,0,8.712864,53.905351,689.353782,0,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,19.6614,42.66,1.6653,36.022,50.232,0,6.080756,89.995196,0,0,72.0861,0,0,0,6.41457,30.906565,0,2.92,3.57,3.78,0.43,0.88,0.22,2,2.18,1.49,0,1.85,7.95,1.94,0,9.33,0.25,1.78,0.85,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.271823,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,2.757671,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017145,0,0,0.001846,0.021039

56,13:45-14:00,0,0,31.677777,2.551476,0,45.56718,43.635161,661.459879,0,8.712864,53.905351,689.353782,0,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,19.6614,42.66,1.6653,36.022,50.232,0,6.080756,89.995196,0,0,72.0861,0,0,0,6.41457,30.906565,0,2.92,3.57,3.78,0.43,0.88,0.22,2,2.18,1.51,0,1.85,7.95,1.94,0,9.33,0.25,1.78,0.85,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.271823,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,2.757671,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017145,0,0,0.001846,0.021039

57,14:00-14:15,0,0,31.677777,2.551476,0,45.56718,43.635161,661.459879,0,8.712864,53.905351,689.353782,0,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,19.6614,42.66,6.0207,36.022,50.232,0,6.080756,89.995196,0,0,72.0861,0,0,0,6.41457,30.906565,0,2.92,3.57,3.78,0.43,0.88,0.21,2,2.18,1.51,0,1.85,7.95,1.94,0,9.33,0.25,1.78,0.85,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,2.757671,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017145,0,0,0.001846,0.021039

58,14:15-14:30,0,0,31.677777,2.551476,0,45.56718,43.635161,661.459879,0,8.712864,53.905351,689.353782,0,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,19.6614,42.66,6.0207,36.022,50.232,0,6.080756,89.995196,0,0,72.0861,0,0,0,6.41457,30.906565,0,2.92,3.57,3.78,0.43,0.88,0.21,2,2.18,1.52,0,1.85,7.95,1.94,0,9.33,0.25,1.78,0.85,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,2.757671,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017145,0,0,0.001846,0.021039

59,14:30-14:45,0,0,31.677777,2.551476,0,45.56718,43.635161,661.459879,0,8.712864,53.905351,689.353782,0,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,19.6614,42.66,3.2025,36.022,50.232,0,6.080756,89.995196,0,0,72.0861,0,0,0,6.41457,30.906565,0,2.96,3.57,3.78,0.43,0.88,0.21,2,2.18,1.54,0,1.85,7.95,1.94,0,9.33,0.25,1.78,0.85,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,2.757671,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017145,0,0,0.001846,0.021039

60,14:45-15:00,0,0,31.677777,2.551476,0,45.56718,43.635161,661.459879,0,8.712864,53.905351,689.353782,0,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,19.6614,42.66,3.2025,36.022,52.992,0,6.080756,89.995196,0,0,72.0861,0,0,0,6.41457,30.906565,0,2.96,3.57,3.78,0.42,0.88,0.21,2,2.18,1.55,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.81,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,2.757671,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017145,0,0,0.001846,0.021039

61,15:00-15:15,0,0,21.139359,2.551476,0,45.56718,43.635161,661.459879,0,8.712864,53.905351,689.353782,0,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,13.1076,42.66,3.2025,36.022,52.992,0,6.080756,89.995196,0,0,72.0861,0,0,0,6.41457,30.906565,0,2.96,3.57,3.78,0.42,0.88,0.21,2,2.18,1.57,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.81,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,2.757671,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017145,0,0,0.001846,0.021039

62,15:15-15:30,0,0,21.139359,2.551476,0,45.56718,43.635161,661.459879,0,8.712864,53.905351,689.353782,0,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,13.1076,42.66,3.2025,36.022,50.232,0,6.080756,89.995196,0,0,72.0861,0,0,0,6.41457,30.906565,0,2.96,3.57,3.78,0.42,0.88,0.21,2,2.18,1.58,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.81,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,2.757671,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017145,0,0,0.001846,0.021039

63,15:30-15:45,0,0,21.139359,2.551476,0,45.56718,43.635161,661.459879,0,8.712864,53.905351,689.353782,0,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,13.1076,42.66,5.7645,36.022,50.232,0,6.080756,89.995196,0,0,72.0861,0,0,0,6.41457,30.906565,0,2.96,3.57,3.78,0.42,0.88,0.21,2,2.18,1.59,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.81,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,2.757671,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017145,0,0,0.001846,0.021039

64,15:45-16:00,0,0,21.139359,2.551476,0,45.56718,43.635161,661.459879,0,8.712864,53.905351,689.353782,0,126.520838,33.4902,1.427606,141.894467,120.694688,2.525983,26.963602,17.179061,94.319982,34.64741,43.545976,59.738476,22.193776,1.075357,0,13.1076,42.66,5.7645,36.022,50.232,0,6.080756,89.995196,0,0,72.0861,0,0,0,6.41457,30.906565,0,2.96,3.57,3.78,0.42,0.88,0.21,2,2.18,1.59,0,1.85,7.95,1.94,0,9.33,0.25,1.73,0.81,0,20.73185,20.0018,46.39908,147.515625,1.361689,1.318423,2.293256,1.332638,3.518162,4.26444,2.870026,1.857394,3.518162,2.757671,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.14583,276.75,0,0,0.00254,0,0.017145,0,0,0.001846,0.021039

