Block,Time,CHAMERA1,DADRI_CRF,UNCHAHAR4,SINGRAULI_HYDRO,TANDA2,CHAMERA2,CHAMERA3,KOLDAM,SEWA2,RAMPUR,RAPPB,BSIUL,DADRI_GF,RIHAND3,TEHRI,KISHANGANGA,UNCHAHAR1,NAPP,UNCHAHAR2,DADRT2,ANTA_CRF,RAPPC,KOTESHWR,DADRI_LF,ANTA_LF,DHAULIGNGA,SINGRAULI,DULHASTI,DADRI_RF,JHAJJAR,UNCHAHAR3,ANTA_GF,TANAKPUR,RIHAND1,NJPC,PARBATI3,AURY_CRF,AURY_LF,ANTA_RF,SALAL,URI2,URI,AURY_RF,AURY_GF,KUDGI,KHSTPP-II,SASAN,FSTPP I & II,KHSTPP-I,BRBCL,RIHAND2,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
89,22:00-22:15,41.209560,0.000000,0.000000,0.979418,0.000000,0.000000,29.522506,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,19.305510,37.759781,40.948837,663.429439,0.000000,49.034160,38.670526,0.000000,0.000000,36.240842,121.317525,47.755713,18.514163,630.942997,25.492837,0.000000,9.404590,88.872000,149.432907,0.000000,0.000000,0.000000,0.000000,80.258178,30.537385,45.324720,18.345209,0.000000,19.32,100.007082,333.632250,13.765500,31.076317,14.490000,114.108750,25.560360,0,0,0,0,0

90,22:15-22:30,41.209560,0.000000,0.000000,0.979418,0.000000,0.000000,29.522506,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,19.305510,37.759781,40.948837,663.429439,0.000000,49.034160,38.670526,0.000000,0.000000,36.240842,121.317525,47.755713,18.514163,630.942997,25.492837,0.000000,9.404590,88.872000,149.432907,0.000000,0.000000,0.000000,0.000000,80.258178,30.537385,45.324720,18.345209,0.000000,19.32,100.007082,333.632250,13.765500,31.076317,14.490000,114.108750,25.560360,0,0,0,0,0

91,22:30-22:45,41.209560,0.000000,0.000000,0.960938,0.000000,0.000000,29.522506,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,19.305510,37.759781,40.948837,663.429439,0.000000,49.034160,38.670526,0.000000,0.000000,36.240842,121.317525,47.755713,18.514163,630.942997,25.492837,0.000000,4.207316,88.872000,149.432907,0.000000,0.000000,0.000000,0.000000,80.258178,30.537385,45.324720,18.345209,0.000000,19.32,100.007082,333.632250,13.765500,31.076317,14.490000,114.108750,25.560360,0,0,0,0,0

92,22:45-23:00,41.209560,0.000000,0.000000,0.960938,0.000000,0.000000,29.522506,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,19.305510,37.759781,40.948837,663.429439,0.000000,49.034160,38.670526,0.000000,0.000000,36.240842,121.317525,47.755713,18.514163,630.942997,25.492837,0.000000,4.207316,88.872000,149.432907,0.000000,0.000000,0.000000,0.000000,80.258178,30.537385,45.324720,18.345209,0.000000,19.32,100.007082,333.632250,13.765500,31.076317,14.490000,114.108750,25.560360,0,0,0,0,0

93,23:00-23:15,41.209560,0.000000,0.000000,0.960938,0.000000,0.000000,28.074673,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,16.337475,37.759781,40.948837,634.417409,0.000000,49.034160,34.289136,0.000000,0.000000,35.347582,121.317525,47.755713,18.514163,587.250720,25.492837,0.000000,2.969870,88.872000,147.740523,0.000000,0.000000,0.000000,0.000000,79.696932,30.537385,45.324720,18.345209,0.000000,19.32,100.007082,333.632250,13.765500,31.076317,14.490000,114.108750,25.560360,0,0,0,0,0

94,23:15-23:30,41.209560,0.000000,0.000000,0.960938,0.000000,0.000000,28.074673,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,16.337475,37.759781,40.948837,634.417409,0.000000,49.034160,34.289136,0.000000,0.000000,35.347582,121.317525,47.755713,18.514163,587.250720,25.492837,0.000000,9.404590,88.872000,147.740523,0.000000,0.000000,0.000000,0.000000,79.696932,30.537385,45.324720,18.345209,0.000000,25.99,100.007082,333.632250,13.765500,31.076317,14.490000,114.108750,25.560360,0,0,0,0,0

95,23:30-23:45,41.209560,0.000000,0.000000,0.960938,0.000000,0.000000,28.074673,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,16.337475,37.759781,40.948837,629.587409,0.000000,49.034160,34.289136,0.000000,0.000000,35.347582,121.317525,47.755713,18.514163,587.250720,25.481652,0.000000,9.404590,88.872000,147.740523,0.000000,0.000000,0.000000,0.000000,79.696932,30.537385,45.324720,18.345209,0.000000,32.63,100.007082,333.632250,13.765500,31.076317,14.490000,114.108750,25.560360,0,0,0,0,0

96,23:45-24:00,41.209560,0.000000,0.000000,0.960938,0.000000,0.000000,28.074673,0.000000,15.266710,0.000000,0.000000,0.000000,0.000000,119.460993,62.805456,0.000000,16.337475,37.759781,40.948837,619.927409,0.000000,49.034160,34.289136,0.000000,0.000000,35.347582,121.317525,47.755713,18.514163,587.250720,22.937127,0.000000,9.404590,88.872000,147.740523,0.000000,0.000000,0.000000,0.000000,79.696932,30.537385,45.324720,18.345209,0.000000,32.63,100.007082,333.632250,13.765500,31.076317,14.490000,114.108750,25.560360,0,0,0,0,0

