Block,Time,SEWA2,DHAULIGNGA,TANAKPUR,KOLDAM,NJPC,UNCHAHAR3,SINGRAULI,ANTA_LF,AURY_GF,TEHRI,DADRI_GF,DADRI_CRF,JHAJJAR,UNCHAHAR1,URI2,CHAMERA3,RIHAND2,RAPPB,SINGRAULI_HYDRO,ANTA_CRF,RAPPC,ANTA_GF,NAPP,UNCHAHAR2,DADRI_RF,AURY_RF,RIHAND1,DADRI_LF,KISHANGANGA,URI,DADRT2,DULHASTI,AURY_LF,CHAMERA2,UNCHAHAR4,BSIUL,RAMPUR,SALAL,CHAMERA1,KOTESHWR,ANTA_RF,RIHAND3,TANDA2,PARBATI3,AURY_CRF,FSTPP I & II,VSTPS II,KGSU1AND2,MOUDA_II,NLCIIST1,KSTPS7,RSTPSU7,GANDHAR-ComGas,TAPS-II,KAWAS-NAPM,VALLURNTECL,BRBCL,NNTPP,KAWAS-APM,GADARWARA-I,RSTPSU1TO6,GANDHAR-NAPM,SIPAT I,KGSU3AND4,KAWAS-ComGas,VSTPS III,KAWAS-RLNG,NLCEXP,TALA,MOUDA,GANDHAR-RLNG,KKNP,SIPAT II,VSTPS IV,KUDGI,KHSTPP-I,MAPS,LARA-I,SIMHST2,NTPL,KAPS,SASAN,KAWAS-zLIQ,GANDHAR-APM,TALST2,KHSTPP-II,VSTPS I,NLCTS2EXP,SOLAPUR,KHARGONE-I,KSTPS I&II,VSTPS V,NLCIIST2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
27,06:30-06:45,16.603563,19.165958,7.676136,1.028322,73.320453,14.856168,103.931514,0.000000,0.000000,0.000000,0.000000,0.000000,130.639099,7.915055,33.486722,20.411048,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,29.740751,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,34.614029,0.000000,42.173382,0.000000,19.002743,1.413827,34.815263,27.157413,8.420983,0.000000,122.281677,0.000000,0.000000,0.000000,20.035545,1.864989,1.93,3.370763,0.83,1.287995,1.88,0.000000,1.316072,0.000000,0.00,14.497506,0.19,0.000000,0.000000,6.88,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,1.23,1.795171,2.575988,0.00,44.622638,0.24,4.087237,0.00,3.65,1.107445,337.284338,0.000000,0.000000,0.00,142.573852,2.237146,0.00,1.700152,1.700152,2.627886,1.274256,0.41,0,0,0,0,0

28,06:45-07:00,16.603563,28.748936,2.476173,1.028322,73.320453,14.856168,103.931514,0.000000,0.000000,0.000000,0.000000,0.000000,166.882849,7.915055,33.486722,20.411048,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,29.740751,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,34.614029,0.000000,28.030217,0.000000,19.002743,1.413827,34.815263,27.157413,8.420983,0.000000,122.281677,0.000000,0.000000,0.000000,20.035545,1.864989,1.93,3.370763,0.83,1.287995,1.88,0.000000,1.316072,0.000000,0.00,14.497506,0.19,0.000000,0.000000,6.88,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,1.14,1.795171,2.575988,0.00,44.622638,0.24,4.087237,0.00,3.65,1.107445,337.284338,0.000000,0.000000,0.00,142.573852,2.237146,0.00,1.700152,1.700152,2.627886,1.274256,0.41,0,0,0,0,0

29,07:00-07:15,16.603563,28.748936,2.476173,1.028322,73.320453,13.427958,103.931514,0.000000,0.000000,0.000000,0.000000,0.000000,205.803804,3.053560,33.486722,20.411048,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,28.735205,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,34.614029,0.000000,28.030217,0.000000,19.002743,1.413827,34.815263,27.157413,8.420983,0.000000,122.281677,0.000000,0.000000,0.000000,20.035545,1.864989,1.93,3.370763,0.80,1.287995,1.88,0.000000,1.316072,0.000000,0.00,14.497506,0.19,0.000000,0.000000,6.88,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,1.06,1.795171,2.575988,0.00,37.489868,0.24,4.087237,0.00,3.65,1.107445,337.284338,0.000000,0.000000,0.00,142.573852,2.216432,0.00,1.700152,1.700152,2.627886,1.274256,0.40,0,0,0,0,0

30,07:15-07:30,16.603563,28.748936,2.476173,1.028322,48.880302,11.580264,103.931514,0.000000,0.000000,0.000000,0.000000,0.000000,205.803804,3.053560,33.486722,20.411048,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,19.526006,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,34.614029,0.000000,28.030217,0.000000,19.002743,0.942551,34.815263,27.157413,8.420983,0.000000,122.281677,0.000000,3.356113,0.000000,7.891859,1.864989,1.93,3.370763,0.80,1.287995,1.88,0.000000,1.316072,0.000000,0.00,14.497506,0.19,0.000000,0.000000,6.88,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.98,1.795171,2.575988,0.00,17.991977,0.24,4.087237,0.00,3.65,1.107445,337.284338,0.000000,0.000000,0.00,110.435914,2.216432,0.00,1.700152,1.700152,2.627886,1.274256,0.40,0,0,0,0,0

31,07:30-07:45,16.603563,28.748936,2.476173,1.028322,24.440151,12.390671,103.931514,0.000000,0.000000,0.000000,0.000000,0.000000,169.560054,6.540306,33.486722,20.411048,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,19.526006,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,34.614029,0.000000,28.030217,0.000000,19.002743,0.471276,34.815263,27.157413,8.420983,0.000000,122.281677,0.000000,3.356113,0.000000,7.891859,1.864989,1.93,3.370763,0.80,1.287995,1.88,0.000000,1.316072,0.000000,0.00,14.497506,0.19,0.000000,0.000000,6.88,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,17.991977,0.24,4.087237,0.00,3.65,1.107445,337.284338,0.000000,0.000000,0.00,110.435914,2.216432,0.00,1.700152,1.700152,2.627886,1.274256,0.40,0,0,0,0,0

32,07:45:08:00,16.603563,28.748936,2.476173,0.000000,0.000000,11.274222,103.931514,0.000000,0.000000,0.000000,0.000000,0.000000,137.307949,6.540306,33.486722,20.411048,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,19.526006,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,34.614029,0.000000,28.030217,0.000000,19.002743,0.000000,34.815263,27.157413,8.420983,0.000000,122.281677,0.000000,3.356113,0.000000,7.891859,1.864989,1.93,3.370763,0.80,1.287995,1.88,0.000000,1.316072,0.000000,0.00,14.497506,0.19,0.000000,0.000000,6.88,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,17.991977,0.24,4.087237,0.00,3.65,1.107445,337.284338,0.000000,0.000000,0.00,110.435914,2.216432,0.00,1.700152,1.700152,2.627886,1.274256,0.40,0,0,0,0,0

33,08:00-08:15,16.603563,19.165958,3.714260,0.000000,0.000000,12.431035,103.931514,0.000000,0.000000,0.000000,0.000000,0.000000,137.182304,6.540306,33.486722,20.411048,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,19.526006,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,34.614029,0.000000,28.030217,0.000000,19.002743,0.000000,47.169066,27.157413,8.420983,0.000000,122.281677,0.000000,3.356113,0.000000,7.891859,1.864989,1.93,3.370763,0.80,1.287995,1.88,0.000000,1.316072,0.000000,0.00,14.497506,0.19,0.000000,0.000000,6.88,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,17.991977,0.24,4.087237,0.00,3.65,1.107445,337.284338,0.000000,0.000000,0.00,110.435914,2.216432,0.00,1.700152,1.700152,2.627886,1.274256,0.40,0,0,0,0,0

34,08:15-08:30,16.603563,9.582979,1.857130,0.000000,0.000000,13.944479,103.931514,0.000000,0.000000,0.000000,0.000000,0.000000,137.182304,6.540306,33.486722,20.411048,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,19.526006,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,34.614029,0.000000,28.030217,0.000000,19.002743,0.000000,47.169066,16.263296,8.420983,0.000000,122.281677,0.000000,6.712227,0.000000,7.891859,1.864989,1.93,3.370763,0.80,1.287995,1.88,0.000000,1.316072,0.000000,0.00,14.497506,0.19,0.000000,0.000000,6.88,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,17.991977,0.24,4.087237,0.00,3.65,1.107445,337.284338,0.000000,0.000000,0.00,110.435914,2.216432,0.00,1.700152,1.700152,2.627886,1.274256,0.40,0,0,0,0,0

35,08:30-08:45,16.603563,9.582979,1.857130,0.000000,0.000000,13.944479,103.931514,0.000000,0.000000,0.000000,0.000000,0.000000,137.182304,6.540306,33.486722,10.205525,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,19.526006,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,34.614029,0.000000,28.030217,0.000000,19.002743,0.000000,47.169066,13.578706,8.420983,0.000000,122.281677,0.000000,34.903583,0.000000,7.891859,1.864989,1.93,3.370763,0.80,1.287995,1.88,0.000000,1.316072,0.000000,0.54,14.497506,0.19,0.000000,0.000000,6.88,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,17.991977,0.24,4.087237,0.00,3.65,1.107445,337.284338,0.000000,0.000000,0.00,110.435914,2.216432,0.00,1.700152,1.700152,2.627886,1.274256,0.40,0,0,0,0,0

36,08:45:09:00,16.603563,9.582979,1.857130,0.000000,0.000000,13.944479,103.931514,0.000000,0.000000,0.000000,0.000000,0.000000,137.182304,6.540306,33.486722,10.205525,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,19.526006,0.000000,0.000000,91.160264,0.000000,2.466002,51.216768,0.000000,34.614029,0.000000,13.943965,0.000000,19.002743,0.000000,47.169066,0.000000,8.420983,0.000000,122.281677,0.000000,34.903583,0.000000,7.891859,1.864989,1.93,3.370763,0.80,1.287995,1.88,0.000000,1.316072,0.000000,0.54,14.497506,0.19,0.000000,0.000000,6.88,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,17.991977,0.24,4.087237,0.00,3.65,1.107445,337.284338,0.000000,0.000000,0.00,110.435914,2.216432,0.00,1.700152,1.700152,2.627886,1.274256,0.40,0,0,0,0,0

37,09:00:09:15,16.603563,9.582979,1.857130,0.000000,0.000000,13.944479,103.931514,0.000000,0.000000,0.000000,0.000000,0.000000,133.538599,6.540306,33.486722,10.205525,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,19.526006,0.000000,0.000000,91.160264,0.000000,2.466002,51.216768,0.000000,34.614029,0.000000,28.030217,0.000000,12.668495,0.000000,47.169066,0.000000,8.420983,0.000000,122.281677,0.000000,34.903583,0.000000,7.795209,1.864989,1.93,3.370763,0.80,1.287995,1.88,0.000000,1.316072,0.000000,0.54,14.497506,0.19,0.000000,0.000000,7.68,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,17.991977,0.24,4.087237,0.00,3.65,1.107445,337.284338,0.000000,0.000000,0.00,110.435914,2.216432,0.00,1.700152,1.700152,2.627886,1.274256,0.40,0,0,0,0,0

38,09:15-09:30,16.603563,9.582979,1.857130,0.000000,0.000000,13.944479,103.931514,0.000000,0.000000,0.000000,0.000000,0.000000,133.538599,6.540306,33.486722,10.205525,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,19.526006,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,34.614029,0.000000,28.030217,0.000000,12.668495,0.000000,47.169066,0.000000,8.420983,0.000000,122.281677,0.000000,34.903583,0.000000,7.795209,1.864989,1.93,3.370763,0.80,1.287995,1.88,0.000000,1.316072,0.000000,0.54,14.497506,0.19,0.000000,0.000000,7.68,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,17.991977,0.24,4.087237,0.00,3.65,1.107445,337.284338,0.000000,0.000000,0.00,110.435914,2.216432,0.00,1.700152,1.700152,2.627886,1.274256,0.40,0,0,0,0,0

39,09:30-09:45,16.603563,0.000000,1.857130,0.000000,0.000000,13.536119,103.931514,0.000000,0.000000,0.000000,0.000000,0.000000,119.029403,2.985905,33.486722,10.205525,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,19.526006,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,34.614029,0.000000,28.030217,0.000000,12.668495,0.000000,80.861256,0.000000,8.420983,0.000000,122.281677,0.000000,34.903583,0.000000,7.795209,1.864989,1.93,3.370763,0.80,1.287995,1.88,0.000000,1.316072,0.000000,0.00,14.497506,0.19,0.000000,0.000000,7.68,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,11.269390,0.24,4.087237,0.00,3.65,1.107445,337.284338,0.000000,0.000000,0.00,142.573852,2.216432,0.00,1.700152,1.700152,2.627886,1.274256,0.40,0,0,0,0,0

40,09:45-10:00,16.603563,0.000000,1.857130,0.000000,0.000000,13.536119,103.931514,0.000000,0.000000,0.000000,0.000000,0.000000,118.712489,2.985905,33.486722,10.205525,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,19.526006,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,34.614029,0.000000,28.030217,0.000000,12.668495,0.000000,80.861256,0.000000,8.420983,0.000000,122.281677,0.000000,34.903583,0.000000,7.795209,1.864989,1.93,3.370763,0.83,1.287995,1.88,0.000000,1.316072,0.000000,0.00,14.497506,0.19,0.000000,0.000000,7.68,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,11.269390,0.24,4.087237,0.00,3.65,1.107445,337.284338,0.000000,0.000000,0.00,142.573852,2.216432,0.00,1.700152,1.700152,2.627886,1.274256,0.41,0,0,0,0,0

41,10:00-10:15,16.603563,0.000000,1.857130,0.000000,0.000000,13.493151,103.931514,0.000000,0.000000,0.000000,0.000000,0.000000,118.712489,2.985905,33.486722,10.205525,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,19.583996,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,34.614029,0.000000,28.030217,0.000000,12.668495,0.000000,80.861256,0.000000,8.420983,0.000000,122.281677,0.000000,6.712227,0.000000,13.942149,1.864989,1.93,3.370763,0.83,1.287995,1.88,0.000000,1.316072,0.000000,0.00,14.497506,0.19,0.000000,0.000000,7.68,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,22.867390,0.24,4.087237,0.00,3.65,1.107445,337.284338,0.000000,0.000000,0.00,142.573852,2.216432,0.00,1.700152,1.700152,2.655991,1.274256,0.41,0,0,0,0,0

42,10:15-10:30,16.603563,0.000000,1.857130,0.000000,0.000000,13.493151,103.931514,0.000000,0.000000,0.000000,0.000000,0.000000,118.712489,2.985905,33.486722,10.205525,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,19.583996,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,34.614029,0.000000,28.030217,0.000000,12.668495,0.000000,80.861256,0.000000,8.420983,0.000000,122.281677,0.000000,3.356113,0.000000,13.942149,1.864989,1.93,3.370763,0.88,1.287995,1.88,0.000000,1.316072,0.000000,0.00,14.497506,0.19,0.000000,0.000000,7.68,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,22.867390,0.24,4.087237,0.00,3.65,1.107445,337.284338,0.000000,0.000000,0.00,142.573852,2.216432,0.00,1.700152,1.700152,2.657085,1.274256,0.43,0,0,0,0,0

43,10:30-10:45,16.603563,0.000000,3.095216,0.000000,0.000000,13.493151,117.978913,0.000000,0.000000,0.000000,0.000000,0.000000,118.712489,2.985905,33.486722,20.411048,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,19.583996,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,34.614029,0.000000,28.030217,0.000000,12.668495,0.000000,80.861256,0.000000,8.420983,0.000000,122.281677,0.000000,0.000000,0.000000,13.942149,1.864989,1.93,3.370763,0.88,1.287995,1.88,0.000000,1.316072,0.000000,0.86,14.497506,0.19,0.000000,0.000000,7.68,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,22.867390,0.24,4.087237,0.00,3.65,1.107445,337.284338,0.000000,0.000000,0.00,142.573852,2.216432,0.00,1.700152,1.700152,2.657085,1.274256,0.43,0,0,0,0,0

44,10:45-11:00,16.603563,0.000000,3.095216,0.000000,0.000000,13.493151,117.978915,0.000000,0.000000,0.000000,0.000000,0.000000,118.712489,2.985905,33.486722,20.411048,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,19.583996,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,34.614029,0.000000,28.030217,0.000000,12.668495,0.000000,80.861256,0.000000,8.420983,0.000000,122.281677,0.000000,0.000000,0.000000,13.942149,1.864989,1.93,3.370763,0.88,1.287995,1.88,0.000000,1.316072,0.000000,0.86,14.497506,0.19,0.000000,0.000000,7.68,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,22.867390,0.24,4.087237,0.00,3.65,1.107445,337.284338,0.000000,0.000000,0.00,142.573852,2.216432,0.00,1.700152,1.700152,2.657085,1.274256,0.43,0,0,0,0,0

45,11:00-11:15,16.603563,0.000000,3.095216,0.000000,0.000000,7.041436,117.978915,0.000000,0.000000,0.000000,0.000000,0.000000,118.712489,3.014900,33.486722,20.411048,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,19.477681,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,34.614029,0.000000,28.030217,0.000000,12.668495,0.000000,59.522869,0.000000,8.420983,0.000000,122.281677,0.000000,0.000000,0.000000,7.988509,1.864989,1.93,3.370763,0.88,1.287995,1.88,0.000000,1.316072,0.000000,0.86,14.497506,0.19,0.000000,0.000000,7.68,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,18.156282,0.24,4.087237,0.00,3.65,1.107445,337.284338,0.000000,0.000000,0.00,140.484399,2.216432,0.00,1.700152,1.700152,2.657085,1.274256,0.43,0,0,0,0,0

46,11:15-11:30,16.603563,0.000000,3.095216,0.000000,0.000000,7.041436,117.978915,0.000000,0.000000,0.000000,0.000000,0.000000,118.712489,3.014900,33.486722,20.411048,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,19.477681,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,34.614029,0.000000,28.030217,0.000000,12.668495,0.000000,59.522869,0.000000,8.420983,0.000000,122.281677,0.000000,0.000000,0.000000,7.988509,1.864989,1.93,3.370763,0.88,1.287995,1.88,0.000000,1.316072,0.000000,0.86,14.497506,0.19,0.000000,0.000000,7.68,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,18.156282,0.24,4.087237,0.00,3.65,1.107445,337.284338,0.000000,0.000000,0.00,140.484399,2.216432,0.00,1.700152,1.700152,2.657085,1.274256,0.43,0,0,0,0,0

47,11:30-11:45,16.603563,0.000000,4.333303,0.000000,0.000000,7.041436,117.978915,0.000000,0.000000,10.857713,0.000000,0.000000,118.712489,3.014900,33.486722,20.411048,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,19.477681,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,34.614029,0.000000,28.030217,0.000000,19.002743,0.000000,59.522869,0.000000,8.420983,0.000000,122.281677,0.000000,0.000000,0.000000,7.988509,1.864989,1.93,3.370763,0.88,1.287995,1.88,0.000000,1.316072,0.000000,0.86,14.497506,0.19,0.000000,0.000000,7.68,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,18.156282,0.24,4.087237,0.00,3.65,1.107445,337.284338,0.000000,0.000000,0.00,140.484399,2.226669,0.57,1.700152,1.700152,2.744681,1.274256,0.43,0,0,0,0,0

48,11:45-12:00,16.603563,0.000000,4.333303,0.000000,0.000000,9.262886,117.978915,0.000000,0.000000,21.715427,0.000000,0.000000,118.712489,3.014900,33.486722,20.411048,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,19.477681,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,34.614029,0.000000,28.030217,0.000000,19.002743,0.000000,59.522869,0.000000,8.420983,0.000000,122.281677,0.000000,0.000000,0.000000,7.988509,1.864989,1.93,3.370763,0.88,1.287995,1.88,0.000000,1.316072,0.000000,0.86,14.497506,0.19,0.000000,0.000000,7.68,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,18.156282,0.24,4.087237,0.00,3.65,1.107445,337.284338,0.000000,0.000000,0.00,140.484399,2.226789,0.57,1.700152,1.700152,2.744681,1.274256,0.43,0,0,0,0,0

49,12:00-12:15,16.603563,0.000000,4.333303,0.000000,0.000000,13.522945,117.978915,0.000000,0.000000,32.573141,0.000000,0.000000,118.712489,3.014900,33.486722,20.411048,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,16.578181,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,34.614029,0.000000,28.030217,0.000000,19.002743,0.000000,59.522869,0.000000,8.420983,0.000000,122.281677,0.000000,0.000000,0.000000,14.135449,1.864989,1.93,3.370763,0.88,1.287995,1.88,0.000000,1.316072,0.000000,0.91,14.497506,0.19,0.000000,0.000000,7.68,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,27.821282,0.24,4.087237,0.00,3.65,1.107445,337.284338,0.000000,0.000000,0.00,123.454669,2.226789,0.58,1.700152,1.700152,2.744681,1.274256,0.43,0,0,0,0,0

50,12:15-12:30,16.603563,0.000000,4.333303,0.000000,0.000000,13.522945,117.978915,0.000000,0.000000,32.573141,0.000000,0.000000,118.712489,3.014900,33.486722,20.411048,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,16.578181,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,34.614029,0.000000,28.030217,0.000000,19.002743,0.000000,59.522869,13.514570,8.420983,0.000000,122.281677,0.000000,0.000000,0.000000,14.135449,1.864989,1.93,3.370763,0.88,1.287995,1.88,0.000000,1.316072,0.000000,0.91,14.497506,0.19,0.000000,0.000000,7.68,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,27.821282,0.24,4.087237,0.00,3.65,1.107445,337.284338,0.000000,0.000000,0.00,123.454669,2.226789,0.58,1.700152,1.700152,2.744681,1.274256,0.43,0,0,0,0,0

51,12:30-12:45,16.603563,0.000000,5.571389,0.000000,0.000000,13.892251,117.978915,0.000000,0.000000,32.573141,0.000000,0.000000,134.505099,6.569300,33.486722,20.411048,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,16.578181,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,34.614029,0.000000,28.030217,0.000000,19.002743,0.000000,59.522869,13.514570,8.420983,0.000000,122.281677,0.000000,0.000000,0.000000,14.135449,1.864989,1.93,3.370763,0.88,1.287995,1.88,0.000000,1.316072,0.000000,1.05,14.497506,0.19,0.000000,0.000000,7.68,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,27.821282,0.24,4.087237,0.00,3.65,1.107445,337.284338,0.000000,0.000000,0.00,123.454669,2.226789,0.58,1.700152,1.700152,2.744681,1.274256,0.43,0,0,0,0,0

52,12:45-13:00,16.603563,0.000000,5.571389,0.000000,0.000000,13.892251,117.978915,0.000000,0.000000,32.573141,0.000000,0.000000,134.505099,6.569300,33.486722,20.411048,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,16.578181,0.000000,0.000000,91.160264,0.000000,2.466002,51.216768,0.000000,29.746432,0.000000,21.342805,0.000000,19.002743,0.000000,59.522869,13.514570,8.420983,0.000000,122.281677,0.000000,0.000000,0.000000,14.135449,1.864989,1.93,3.370763,0.82,1.287995,1.88,0.000000,1.316072,0.000000,1.05,14.497506,0.19,0.000000,0.000000,7.68,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,27.821282,0.24,4.087237,0.00,3.65,1.107445,337.284338,0.000000,0.000000,0.00,123.454669,2.226789,0.58,1.700152,1.700152,2.744681,1.274256,0.42,0,0,0,0,0

53,13:00-13:15,16.603563,0.000000,5.571389,0.000000,0.000000,14.111232,117.978915,0.000000,0.000000,32.573141,0.000000,0.000000,134.505099,6.569300,33.486722,20.411048,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,16.578181,0.000000,0.000000,91.160264,0.000000,2.466002,51.216768,0.000000,12.168995,0.000000,8.537122,0.000000,0.000000,0.000000,47.169066,12.216560,8.420983,0.000000,122.281677,0.000000,0.000000,0.000000,10.128500,1.864989,1.93,3.370763,0.82,1.287995,1.88,0.000000,1.316072,0.000000,0.93,14.497506,0.19,0.000000,0.000000,7.68,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,16.223282,0.24,4.087237,0.00,3.65,1.107445,337.284338,0.000000,0.000000,0.00,94.204852,2.226789,0.59,1.700152,1.700152,2.744681,1.274256,0.42,0,0,0,0,0

54,13:15-13:30,16.603563,0.000000,5.571389,0.000000,0.000000,14.111232,117.978915,0.000000,0.000000,32.573141,0.000000,0.000000,134.505099,6.569300,33.486722,20.411048,116.646885,0.000000,1.039333,0.000000,57.737237,0.000000,44.040680,16.578181,0.000000,0.000000,91.160264,0.000000,2.466002,48.549228,0.000000,29.746432,0.000000,21.342805,0.000000,0.000000,0.000000,47.169066,13.514570,8.420983,0.000000,122.281677,0.000000,0.000000,0.000000,7.988509,1.864989,1.93,3.370763,0.82,1.287995,1.88,0.000000,1.316072,0.000000,0.93,14.497506,0.19,0.000000,0.000000,7.68,0.000000,5.100457,2.11,0.000000,1.881042,0.000000,1.67,0.000000,1.860319,0.000000,0.88,1.795171,2.575988,0.00,16.223282,0.24,4.087237,0.00,3.65,1.107445,337.284338,0.000000,0.000000,0.00,94.204852,2.226789,0.59,1.700152,1.700152,2.744681,1.274256,0.42,0,0,0,0,0

