Block,Time,AURY_GF,UNCHAHAR4,ANTA_LF,AURY_RF,TEHRI,PARBATI3,ANTA_RF,RIHAND1,CHAMERA1,ANTA_CRF,URI,URI2,TANAKPUR,DADRI_LF,CHAMERA3,DADRT2,UNCHAHAR3,SALAL,KISHANGANGA,UNCHAHAR2,TANDA2,ANTA_GF,RIHAND2,KOLDAM,NAPP,JHAJJAR,SEWA2,SINGRAULI,DADRI_RF,RAMPUR,CHAMERA2,DULHASTI,BSIUL,DADRI_GF,AURY_LF,AURY_CRF,UNCHAHAR1,RIHAND3,DHAULIGNGA,KOTESHWR,NJPC,RAPPC,SINGRAULI_HYDRO,DADRI_CRF,RAPPB,TALA,KUDGI,KHSTPP-II,FSTPP I & II,BRBCL,KHSTPP-I,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,56.193527,41.171166,0.000000,40.487875,30.508934,0.000000,0.000000,28.048516,399.753009,12.168534,81.641283,0.000000,29.344155,0.000000,0.000000,92.888269,0.000000,37.724601,344.366393,0.000000,122.357598,0.000000,0.000000,38.131217,47.711220,12.586448,0.000000,0.000000,0.000000,11.055954,87.228826,35.314650,38.063544,148.242641,49.355890,0.923118,0.000000,0.000000,24.117849,90.48,67.700896,10.607800,14.477766,21.906612,399.551400,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,56.193527,41.171166,0.000000,40.487875,30.508934,0.000000,0.000000,28.048516,399.753009,12.168534,81.641283,0.000000,18.722940,0.000000,0.000000,92.888269,0.000000,37.724601,344.366393,0.000000,122.357598,0.000000,0.000000,38.131217,47.711220,12.586448,0.000000,0.000000,0.000000,10.174960,87.228826,35.314650,38.063544,148.242641,49.355890,0.923118,0.000000,0.000000,24.117849,90.48,67.700896,10.607800,14.477766,21.906612,399.551400,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,0.000000,0.000000,28.048516,386.570688,11.536306,81.641283,0.000000,18.722940,0.000000,0.000000,114.002438,0.000000,37.724601,331.096857,0.000000,134.448081,0.000000,0.000000,38.131217,47.711220,6.293224,0.000000,0.000000,0.000000,8.695551,119.349695,35.314650,38.063544,148.242641,49.355890,0.923118,0.000000,0.000000,24.117849,90.48,67.700896,10.607800,14.477766,21.906612,399.551400,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,0.000000,0.000000,28.048516,386.464644,11.536306,81.641283,0.000000,18.722940,0.000000,0.000000,114.002438,0.000000,37.724601,331.096857,0.000000,134.448081,0.000000,0.000000,38.131217,47.711220,6.293224,0.000000,0.000000,0.000000,8.695551,119.349695,35.314650,38.063544,148.242641,49.355890,0.923118,0.000000,0.000000,24.117849,90.48,67.700896,10.607800,14.477766,21.906612,399.551400,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,46.880698,30.508934,0.000000,0.000000,28.048516,405.342000,11.536306,81.304850,0.000000,18.722940,0.000000,0.000000,114.002438,0.000000,37.724601,331.096857,0.000000,134.448081,0.000000,0.000000,38.131217,47.711220,6.293224,0.000000,0.000000,0.000000,8.695551,119.349695,35.314650,38.063544,148.242641,49.355890,0.923118,0.000000,0.000000,24.117849,90.48,67.700896,10.607800,14.477766,21.906612,399.551400,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,46.880698,30.508934,0.000000,0.000000,28.048516,395.721072,11.536306,81.304850,0.000000,18.722940,0.000000,0.000000,114.002438,0.000000,37.724601,331.096857,0.000000,134.448081,0.000000,0.000000,38.131217,47.711220,6.293224,0.000000,0.000000,0.000000,8.695551,119.349695,35.314650,38.063544,148.242641,49.355890,0.923118,0.000000,0.000000,24.117849,90.48,67.700896,10.607800,14.477766,21.906612,399.551400,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,0.000000,0.000000,28.048516,429.501541,13.140346,81.641283,0.000000,29.344155,0.000000,0.000000,114.002438,0.000000,37.724601,331.096857,0.000000,134.448081,0.000000,0.000000,38.131217,47.711220,6.293224,0.000000,0.000000,0.000000,8.695551,119.349695,35.314650,36.160367,148.242641,49.355890,0.923118,0.000000,0.000000,24.117849,90.48,67.700896,10.607800,14.477766,21.906612,399.551400,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,0.000000,0.000000,28.048516,429.501541,13.140346,81.641283,0.000000,29.344155,0.000000,0.000000,114.002438,0.000000,37.724601,331.096857,0.000000,134.448081,0.000000,0.000000,38.131217,47.711220,6.293224,0.000000,0.000000,0.000000,8.695551,119.349695,35.314650,36.160367,148.242641,49.355890,0.923118,0.000000,0.000000,24.117849,90.48,67.700896,10.607800,14.477766,21.906612,399.551400,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,0.000000,0.000000,28.048516,429.501541,11.536306,81.641283,0.000000,18.722940,0.000000,0.000000,114.002438,0.000000,37.724601,352.329057,0.000000,134.448081,0.000000,0.000000,38.131217,47.711220,6.293224,0.000000,0.000000,0.000000,8.695551,119.349695,35.314650,36.160367,148.242641,49.355890,0.923118,0.000000,0.000000,24.117849,90.48,67.700896,10.607800,14.477766,21.906612,399.551400,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,0.000000,0.000000,28.048516,429.501541,11.536306,81.641283,0.000000,18.722940,0.000000,0.000000,114.002438,0.000000,37.724601,375.491457,0.000000,134.448081,0.000000,0.000000,38.131217,47.711220,6.293224,0.000000,0.000000,0.000000,8.695551,119.349695,35.314650,36.160367,148.242641,49.355890,0.923118,0.000000,0.000000,24.117849,90.48,67.700896,10.607800,14.477766,21.906612,399.551400,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,0.000000,0.000000,28.048516,429.501541,9.670302,81.641283,0.000000,28.353565,0.000000,0.000000,114.002438,0.000000,37.724601,400.584057,0.000000,134.448081,0.000000,0.000000,38.131217,47.711220,6.293224,0.000000,0.000000,0.000000,8.695551,119.349695,35.314650,36.160367,148.242641,49.355890,0.923118,0.000000,0.000000,23.266631,90.48,67.700896,10.607800,14.477766,21.906612,399.551400,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,0.000000,0.000000,28.048516,438.582071,9.670302,81.641283,0.000000,29.344155,0.000000,0.000000,114.002438,0.000000,37.724601,412.165257,0.000000,134.448081,0.000000,0.000000,38.131217,47.711220,6.293224,0.000000,0.000000,0.000000,8.695551,119.349695,35.314650,36.160367,148.242641,49.355890,0.923118,0.000000,0.000000,23.266631,90.48,67.700896,10.607800,14.477766,21.906612,399.551400,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,0.000000,0.000000,28.048516,438.582071,13.224862,81.641283,0.000000,29.344155,0.000000,0.000000,114.002438,0.000000,37.724601,543.968490,0.000000,134.448081,0.000000,0.000000,38.131217,47.711220,6.293224,0.000000,0.000000,0.000000,11.513740,119.349695,35.314650,36.160367,148.242641,49.355890,0.923118,0.000000,0.000000,23.266631,90.48,67.700896,10.607800,14.477766,21.906612,399.551400,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,0.000000,0.000000,28.048516,438.582071,13.224862,81.641283,0.000000,29.344155,0.000000,0.000000,114.002438,0.000000,37.724601,602.010175,0.000000,134.448081,0.000000,0.000000,38.131217,47.711220,6.293224,0.000000,0.000000,0.000000,11.513740,119.349695,35.314650,36.160367,148.242641,49.355890,0.923118,0.000000,0.000000,23.266631,90.48,67.700896,10.607800,14.477766,21.906612,399.551400,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,46.880698,30.508934,0.000000,0.000000,28.048516,438.582071,13.224862,81.641283,0.000000,29.344155,0.000000,0.000000,114.002438,0.000000,37.724601,626.084594,0.000000,134.448081,0.000000,0.000000,38.131217,47.711220,6.293224,0.000000,0.000000,0.000000,11.513740,119.349695,35.314650,36.160367,148.242641,49.355890,0.923118,0.000000,0.000000,23.266631,90.48,94.907934,10.607800,14.477766,30.458556,399.551400,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,46.880698,30.508934,0.000000,0.000000,28.048516,438.582071,13.224862,81.641283,0.000000,29.344155,0.000000,0.000000,114.002438,0.000000,37.724601,626.084594,0.000000,134.448081,0.000000,0.000000,38.131217,47.711220,6.293224,0.000000,0.000000,0.000000,11.513740,119.349695,35.314650,36.160367,148.242641,49.355890,0.923118,0.000000,0.000000,23.266631,90.48,94.907934,10.607800,14.477766,30.458556,399.551400,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,0.000000,0.000000,28.048516,438.582071,13.224862,81.641283,0.000000,29.344155,0.000000,0.000000,114.002438,0.000000,37.724601,624.332938,0.000000,134.448081,0.000000,0.000000,38.131217,47.711220,0.000000,0.000000,0.000000,0.000000,11.555289,119.349695,35.314650,36.160367,148.242641,49.355890,0.923118,0.000000,0.000000,23.266631,90.48,94.907934,10.607800,14.477766,30.458556,399.551400,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,0.000000,0.000000,28.048516,438.582071,13.224862,81.641283,0.000000,29.344155,0.000000,0.000000,114.002438,0.000000,37.724601,616.563883,0.000000,134.448081,0.000000,0.000000,38.131217,47.711220,0.000000,0.000000,0.000000,0.000000,11.555289,119.349695,35.314650,36.160367,148.242641,49.355890,0.923118,0.000000,0.000000,23.266631,90.48,94.907934,10.607800,14.477766,30.458556,399.551400,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,31.287886,0.000000,0.000000,28.048516,438.582071,13.540133,81.641283,0.000000,29.344155,0.000000,0.000000,114.002438,0.000000,37.724601,604.924777,0.000000,134.448081,0.000000,0.000000,38.131217,47.711220,0.000000,0.000000,0.000000,0.000000,11.559125,119.349695,35.314650,36.160367,148.242641,49.355890,0.923118,0.000000,0.000000,23.266631,86.86,94.907934,13.752675,14.477766,29.876601,399.551400,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,31.287886,0.000000,0.000000,28.048516,438.582071,13.540133,81.641283,0.000000,29.344155,0.000000,0.000000,114.002438,0.000000,37.724601,584.551516,5.094454,134.448081,0.000000,0.000000,38.131217,47.711220,0.000000,0.000000,0.000000,0.000000,11.559125,119.349695,35.314650,36.160367,148.242641,49.355890,0.923118,0.000000,0.000000,23.266631,86.86,94.907934,13.752675,14.477766,29.876601,399.551400,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,46.880698,31.287886,0.000000,0.000000,28.048516,438.582071,13.224862,81.641283,0.000000,40.556397,0.000000,0.000000,114.002438,0.000000,37.724601,584.551516,5.094454,134.448081,0.000000,0.000000,38.131217,47.711220,0.000000,0.000000,0.000000,0.000000,11.513740,119.349695,35.314650,36.160367,148.242641,49.355890,0.923118,0.000000,0.000000,23.266631,86.86,94.907934,13.752675,14.477766,29.876601,400.606978,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,46.880698,31.287886,0.000000,0.000000,28.048516,438.582071,13.224862,81.641283,0.000000,40.556397,0.000000,0.000000,114.002438,0.000000,37.724601,577.757212,5.094454,134.448081,0.000000,0.000000,38.131217,47.711220,0.000000,0.000000,0.000000,0.000000,11.513740,119.349695,35.314650,36.160367,148.242641,49.355890,0.923118,0.000000,0.000000,23.266631,86.86,94.907934,13.752675,14.477766,29.876601,400.637138,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,0.000000,0.000000,28.048516,438.582071,13.224862,81.641283,0.000000,40.910686,0.000000,0.000000,114.002438,0.000000,37.724601,557.374300,5.094454,134.448081,0.000000,0.000000,38.131217,47.711220,0.000000,0.000000,0.000000,0.642564,11.513740,119.349695,35.314650,36.160367,148.242641,49.355890,0.923118,0.000000,0.000000,23.266631,86.86,94.907934,13.752675,14.477766,29.876601,400.637138,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,0.000000,0.000000,28.048516,506.139071,13.224862,81.641283,0.000000,40.910686,0.000000,0.000000,114.002438,0.000000,37.724601,545.744845,10.188908,134.448081,0.000000,0.000000,38.131217,47.711220,0.000000,0.000000,0.000000,0.642564,11.513740,119.349695,35.314650,36.160367,148.242641,49.355890,0.923118,0.000000,0.000000,23.266631,86.86,94.907934,13.752675,14.477766,29.876601,400.637138,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,0.000000,0.000000,28.048516,560.976722,19.108594,81.641283,0.000000,40.910686,0.000000,0.000000,114.002438,0.000000,37.724601,581.636914,10.188908,128.117025,0.000000,0.000000,38.131217,47.711220,0.000000,0.000000,0.000000,0.642564,15.330710,119.349695,35.314650,36.160367,148.242641,49.355890,0.923118,0.000000,0.000000,23.266631,86.86,94.907934,13.752675,14.477766,29.876601,400.637138,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,0.000000,0.000000,28.048516,641.145132,19.108594,81.641283,0.000000,40.910686,0.000000,0.000000,114.002438,0.000000,37.724601,620.351804,15.252487,128.117025,0.000000,0.000000,38.131217,47.711220,0.000000,0.000000,0.000000,0.642564,15.330710,119.349695,35.314650,36.160367,148.242641,49.355890,0.923118,0.000000,0.000000,23.266631,86.86,94.907934,13.752675,14.477766,29.876601,400.637138,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,0.000000,0.000000,28.048516,662.811337,18.883629,81.641283,0.000000,40.910686,0.000000,0.000000,114.002438,0.000000,37.724601,623.884070,15.252487,128.117025,0.000000,0.000000,38.131217,47.711220,0.000000,0.000000,0.000000,0.003241,15.147244,119.349695,35.314650,36.160367,148.242641,49.355890,0.923118,0.000000,0.000000,23.266631,86.86,94.907934,13.752675,14.477766,29.876601,400.637138,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,0.000000,0.000000,28.048516,662.811337,18.883629,81.641283,0.000000,40.910686,0.000000,0.000000,114.002438,0.000000,37.724601,623.884070,15.252487,128.117025,0.000000,0.000000,38.131217,47.711220,0.000000,0.000000,0.000000,0.000000,15.147244,119.349695,35.314650,36.160367,148.242641,49.355890,0.923118,0.000000,0.000000,23.266631,79.14,94.907934,13.752675,14.477766,29.876601,400.637138,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,0.000000,0.000000,28.048516,636.427571,18.883629,81.641283,0.000000,40.910686,0.000000,0.000000,114.002438,0.000000,37.724601,626.084594,15.252487,128.117025,0.000000,0.000000,38.131217,47.711220,0.000000,0.000000,0.000000,0.000000,15.147244,119.349695,35.314650,36.160367,148.242641,49.355890,0.904656,0.000000,0.000000,23.266631,69.49,94.907934,13.752675,14.477766,29.876601,371.322225,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,0.000000,0.000000,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,0.000000,0.000000,28.048516,588.172571,18.883629,81.641283,0.000000,40.910686,0.000000,0.000000,114.002438,0.000000,37.724601,626.084594,15.252487,128.117025,0.000000,0.000000,38.131217,47.711220,0.000000,0.000000,0.000000,0.000000,15.147244,119.349695,35.314650,36.160367,148.242641,49.355890,0.904656,0.000000,0.000000,23.266631,60.80,94.907934,13.752675,14.477766,29.876601,371.322225,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,0.000000,17.685651,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,0.000000,0.000000,29.495000,636.427571,17.657952,81.641283,0.000000,40.910686,0.000000,0.000000,114.002438,0.000000,37.724601,626.084594,15.252487,133.197022,19.302000,0.000000,38.131217,51.014800,0.000000,0.000000,0.000000,0.000000,14.877016,119.349695,36.207078,38.063544,149.293683,49.355890,0.904656,0.000000,0.000000,23.266631,57.91,94.907934,13.752675,14.477766,29.876601,366.979275,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,0.000000,17.685651,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,0.000000,0.000000,29.495000,636.427571,18.883629,81.641283,0.000000,40.910686,0.000000,0.000000,114.002438,0.000000,37.724601,626.084594,15.252487,133.197022,19.302000,0.000000,38.131217,51.014800,0.000000,0.000000,0.000000,0.000000,15.118292,119.349695,36.207078,38.063544,149.293683,49.355890,0.904656,0.000000,0.000000,23.266631,57.91,94.907934,13.752675,14.477766,29.876601,366.979275,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,0.000000,17.685651,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,0.000000,0.000000,29.495000,662.811337,18.883629,81.641283,0.000000,40.910686,0.000000,0.000000,114.002438,0.000000,37.724601,626.084594,15.252487,133.197022,19.302000,0.000000,38.131217,51.014800,0.000000,0.000000,0.000000,0.000000,15.118292,119.349695,36.207078,38.063544,149.293683,49.355890,0.904656,0.000000,0.000000,23.266631,53.08,94.907934,13.752675,14.477766,29.876601,366.979275,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,0.000000,17.685651,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,0.000000,0.000000,29.495000,662.811337,18.883629,81.641283,0.000000,40.910686,0.000000,0.000000,114.002438,0.000000,37.724601,626.084594,15.252487,133.197022,19.302000,0.000000,38.131217,51.014800,0.000000,0.000000,0.000000,0.000000,15.118292,119.349695,36.207078,38.063544,149.293683,49.355890,0.904656,0.000000,0.000000,23.266631,48.26,94.907934,13.752675,14.477766,29.876601,366.979275,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,0.000000,17.685651,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,0.000000,0.000000,29.495000,662.811337,25.244121,81.641283,0.000000,40.910686,0.000000,0.000000,114.002438,0.000000,37.724601,630.355162,15.252487,133.197022,19.302000,0.000000,38.131217,51.014800,0.000000,0.000000,0.000000,0.000000,18.520172,119.349695,36.207078,38.063544,149.293683,49.355890,0.904656,0.000000,0.000000,23.266631,43.43,94.907934,13.752675,14.477766,29.876601,366.979275,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,0.000000,17.685651,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,0.000000,0.000000,29.495000,662.811337,25.244121,81.641283,0.000000,40.910686,0.000000,0.000000,114.002438,0.000000,37.724601,630.355162,15.252487,133.197022,19.302000,0.000000,38.131217,51.014800,0.000000,0.000000,0.000000,0.000000,18.520172,119.349695,36.207078,38.063544,149.293683,49.355890,0.904656,0.000000,0.000000,23.266631,43.43,94.907934,13.752675,14.477766,29.876601,366.979275,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,0.000000,17.685651,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,0.000000,0.000000,29.495000,662.811337,25.244121,51.586525,0.000000,40.910686,0.000000,0.000000,114.002438,0.000000,37.724601,630.355162,15.252487,133.197022,19.302000,0.000000,38.131217,51.014800,0.000000,0.000000,0.000000,0.000000,18.520172,119.349695,36.207078,38.063544,149.293683,49.355890,0.923118,0.000000,0.000000,23.266631,38.60,94.907934,13.752675,14.477766,29.876601,366.979275,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,0.000000,17.685651,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,0.000000,0.000000,28.048516,662.811337,25.244121,51.586525,0.000000,40.910686,0.000000,0.000000,114.002438,0.000000,37.724601,630.355162,15.252487,133.197022,19.302000,0.000000,38.131217,47.711220,0.000000,0.000000,0.000000,0.000000,18.520172,119.349695,35.314650,34.257190,148.242641,49.355890,0.923118,0.000000,0.000000,23.266631,38.60,94.907934,13.752675,14.477766,29.876601,366.979275,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,0.000000,17.685651,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,0.000000,0.000000,28.048516,662.811337,25.244121,51.586525,0.000000,40.910686,0.000000,0.000000,114.002438,0.000000,37.724601,630.355162,15.252487,133.197022,19.302000,0.000000,38.131217,47.711220,0.000000,0.000000,0.000000,0.000000,18.520172,119.349695,35.314650,34.257190,148.242641,49.355890,0.923118,0.000000,0.000000,23.266631,62.73,94.907934,13.752675,14.477766,29.876601,366.979275,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,0.000000,17.685651,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,0.000000,0.000000,28.048516,662.811337,25.244121,51.586525,0.000000,40.910686,0.000000,0.000000,114.002438,0.000000,37.724601,630.355162,15.252487,133.197022,19.302000,0.000000,38.131217,47.711220,0.000000,0.000000,0.000000,0.000000,18.520172,119.349695,35.314650,34.257190,148.242641,49.355890,0.923118,0.000000,0.000000,23.266631,57.91,94.907934,13.752675,14.477766,29.876601,366.979275,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,0.000000,17.685651,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,0.000000,0.000000,28.048516,662.811337,25.244121,63.922433,0.000000,40.910686,0.000000,0.000000,114.002438,0.000000,37.724601,630.355162,15.252487,133.197022,19.302000,0.000000,38.131217,47.711220,0.000000,0.000000,0.000000,0.000000,18.520172,119.349695,35.314650,34.257190,148.242641,49.355890,0.923118,0.000000,0.000000,23.266631,57.91,94.907934,13.752675,14.477766,29.876601,366.979275,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,0.000000,17.685651,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,0.000000,0.000000,29.495000,662.811337,25.244121,63.922433,0.000000,40.910686,0.000000,0.000000,114.002438,0.000000,37.724601,630.355162,15.252487,133.197022,19.302000,0.000000,38.131217,51.014800,0.000000,0.000000,0.000000,0.000000,18.520172,119.349695,36.207078,38.063544,149.293683,49.355890,0.923118,0.000000,0.000000,23.266631,57.91,94.907934,13.752675,14.477766,29.876601,366.979275,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,0.000000,17.685651,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,3.708879,0.000000,29.495000,662.811337,25.244121,63.922433,0.000000,40.910686,0.000000,0.000000,114.002438,0.000000,37.724601,630.355162,15.252487,133.197022,19.302000,0.000000,38.131217,51.014800,0.000000,0.000000,0.000000,0.000000,18.520172,119.349695,36.207078,38.063544,149.293683,49.355890,0.923118,0.000000,0.000000,25.536546,57.91,94.907934,13.752675,14.477766,29.876601,376.479478,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,0.000000,17.685651,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,7.417759,0.000000,29.495000,662.811337,25.244121,63.922433,0.000000,40.910686,0.000000,0.000000,114.002438,0.000000,37.724601,630.355162,15.252487,133.197022,19.302000,0.000000,38.131217,51.014800,0.000000,0.000000,0.000000,0.000000,18.520172,119.349695,36.207078,38.063544,149.293683,49.355890,0.923118,0.000000,0.000000,25.536546,57.91,94.907934,13.752675,14.477766,29.876601,388.489978,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,0.000000,17.685651,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,11.621155,0.000000,29.495000,662.811337,25.244121,63.922433,0.000000,40.910686,0.000000,0.000000,114.002438,0.000000,37.724601,630.355162,15.252487,133.197022,19.302000,0.000000,38.131217,51.014800,0.000000,0.000000,0.000000,0.000000,18.520172,119.349695,36.207078,38.063544,149.293683,49.355890,0.923118,0.000000,0.000000,25.536546,57.91,94.907934,13.752675,14.477766,29.876601,395.540203,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,0.000000,17.685651,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,11.621155,0.000000,29.495000,662.811337,25.244121,63.922433,0.000000,40.910686,0.000000,0.000000,114.002438,0.000000,37.724601,630.355162,15.252487,133.197022,19.302000,0.000000,38.131217,51.014800,0.000000,0.000000,0.000000,0.000000,18.520172,119.349695,36.207078,38.063544,149.293683,49.355890,0.923118,0.000000,0.000000,25.536546,48.26,94.907934,13.752675,14.477766,29.876601,399.279966,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,0.000000,17.685651,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,11.621155,0.000000,28.048516,662.811337,25.244121,63.922433,0.000000,40.910686,0.000000,0.000000,114.002438,0.000000,37.724601,630.355162,15.252487,133.197022,19.302000,0.000000,38.131217,47.711220,0.000000,0.000000,0.000000,0.000000,18.520172,119.349695,35.314650,34.257190,148.242641,49.355890,0.923118,0.000000,0.000000,25.536546,48.26,94.907934,13.752675,14.477766,29.876601,399.551400,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,0.000000,17.685651,65.178994,0.000000,0.000000,88.789200,41.171166,0.000000,40.487875,30.508934,11.621155,0.000000,28.048516,662.811337,25.244121,63.922433,0.000000,40.910686,0.000000,0.000000,114.002438,0.000000,37.724601,630.355162,15.252487,133.197022,19.302000,0.000000,38.131217,47.711220,0.000000,0.000000,0.000000,0.000000,18.520172,119.349695,35.314650,34.257190,148.242641,49.355890,0.923118,0.000000,0.000000,25.536546,48.26,94.907934,13.752675,14.477766,29.876601,399.551400,0,0,0,0,0

