Block,Time,NR/22122023/22122023/HPX-TAMCTG-211223-05460,NR/20122023/29022024/IEX_LDC_231218_00502,NR/01102023/23072042/L_NR_2012_04,NR/16122023/22122023/HP-20,NR/20122023/29022024/IEX_LDC_231218_00501,NR/20122023/31122023/HPX-GTAMLDCRA-141223-05422,NR/01102023/06022042/L_NR_2012_07,NR/01122023/31122023/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,NR/01102023/31102037/L_NR_2019_11,NR/20122023/31122023/HPX-GTAMLDCRA-141223-05421,NR/01102023/05012040/L_NR_2020_02,NR/01102023/30042040/GNA_LT_35,L_NR_2019_19,WR/01102023/29112042/RUMS(L_NR_2019_07),WR/01102023/29112042/L_NR_2019_05,WR/01102023/31032046/L_NR_2020_05,NR/26072023/25122043/L_NR_2023_10,NR/22122023/22122023/DD20231222NR21878,WR/01102023/24112044/L_NR_2020_07,WR/01102023/01102023/L_NR_2022_09,NR/22122023/22122023/SJVN221223NR1308,NR/22122023/22122023/SJVN221223NR1307,NR/01102023/25072045/L_NR_2021_15,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01102023/22052037/LT-59,NR/30092023/31122025/SH-07,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01102023/13082046/L_NR_2021_12,NR/16122023/22122023/HP-16,NR/01102023/27052033/DIAPL(L_NR_2023_04),WR/01102023/01102023/L_NR_2020_06,NR/26072023/31072042/L_NR_2023_07,NR/22102023/11042047/L_NR_2021_16,NR/01102023/08032047/L_NR_2021_14,NR/22102023/11042047/L_NR_2021_17,WR/01102023/16072048/L_NR_2022_08,WR/01102023/30052048/L_NR_2022_10,NR/01102023/02122045/L_NR_2021_13,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/06022042/L_NR_2012_02,SR/01122023/31122023/BYPL_KSEB_DEC23,NR/30092023/26122029/SH-06,NR/01102023/19072037/LT-05,NR/01102023/31052040/LT-31,SR/01102023/07102043/L_NR_2018_61,NR/01102023/30042040/GNA_LT_36
62,15:15-15:30,0.000000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.300000,5.760000,1.710000,6.750000,49.488088,32.5,32.5,15,54,0.000000,5,0,28.81,24.01,26.32,0.000000,1.160000,30.730000,32.5,177.9,0.000000,22.090000,5,126,58,55.78,29,4,0,35.58,100.590000,259.880000,48.02,30.730000,117.550000,6.750000,13.31,6.920000

63,15:30-15:45,0.000000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.300000,5.760000,1.710000,6.180000,42.877344,32.5,32.5,15,45,0.000000,5,0,28.33,22.09,23.21,0.000000,1.160000,30.730000,32.5,161.13,0.000000,22.090000,5,105,52,40,26,4,0,32.23,100.590000,259.880000,48.02,30.730000,117.550000,6.180000,10.12,6.330000

64,15:45-16:00,0.000000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.300000,5.760000,1.710000,5.720000,36.188712,32.5,32.5,15,39,0.000000,5,0,24.68,20.17,19.85,0.000000,1.160000,30.730000,32.5,143.45,0.000000,22.090000,5,91,45,35,22,4,0,28.69,100.590000,259.880000,48.02,30.730000,117.550000,5.720000,10.14,5.860000

65,16:00-16:15,0.000000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.370000,5.760000,1.760000,4.560000,27.436048,26,25.95,15,33,0.000000,5,0,20.55,15.37,15.31,0.000000,1.160000,30.250000,33,124.07,0.000000,22.090000,5,77,35,30,17,4,0,24.81,100.590000,259.880000,48.02,30.250000,117.550000,4.560000,9.06,4.670000

66,16:15-16:30,0.000000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.370000,5.760000,1.760000,3.160000,19.598568,12.7,13.51,15,27,0.000000,5,0,15.65,12.49,13,0.000000,1.160000,30.250000,24.58,103.81,0.000000,23.050000,5,63,27,24,14,4,0,20.76,100.590000,259.880000,48.02,30.250000,117.550000,3.160000,9.18,3.240000

67,16:30-16:45,0.000000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.370000,5.760000,1.760000,2.200000,11.478744,4.3,2.05,15,21,0.000000,5,0,0,0,8,0.000000,1.160000,30.250000,10,70.09,0.000000,23.050000,5,49,22,18.44,11,4,0,14.02,100.590000,259.880000,48.02,30.250000,117.550000,2.200000,9,2.240000

68,16:45-17:00,0.000000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.370000,5.760000,1.760000,1.400000,5.763712,0.7,1,15,15,0.000000,5,0,0,0,5,0.000000,1.160000,30.250000,1,49.93,0.000000,23.050000,5,35,15,9.79,7,4,0,9.99,100.590000,259.880000,48.02,30.250000,117.550000,1.400000,8.82,1.430000

69,17:00-17:15,177.670000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.370000,5.760000,1.760000,0.790000,3.427072,0,0,15,9,117.170000,5,10,0,0,3,0.000000,1.160000,30.250000,0,25.39,0.000000,24.010000,5,21,11,1.77,6,4,10,5.08,100.590000,259.880000,48.02,30.250000,117.550000,0.790000,8.66,0.810000

70,17:15-17:30,177.670000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.370000,5.760000,1.760000,0.350000,0.603632,0,0,15,3,119.090000,5,10,0,0,1,0.000000,1.160000,30.250000,0,14.28,0.000000,24.010000,5,7,5,0.33,2,4,10,2.86,100.590000,259.880000,48.02,30.250000,117.550000,0.350000,8.46,0.360000

71,17:30-17:45,177.670000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.370000,5.760000,1.760000,0.090000,0,0,0,15,1,119.090000,5,10,0,0,0,0.000000,1.160000,30.250000,0,6.35,0.000000,24.970000,5,1,1,0,1,4,10,1.27,100.590000,259.880000,48.02,30.250000,117.550000,0.090000,8.47,0.090000

72,17:45-18:00,177.670000,11.520000,270.110000,257.150000,8.160000,14.410000,86.630000,96.040000,1.370000,5.760000,1.760000,0.000000,0,0,0,15,0,116.210000,5,10,0,0,0,0.000000,1.160000,30.250000,0,1.58,0.000000,24.970000,5,0,0,0,0,4,10,0.32,100.590000,259.880000,48.02,30.250000,117.550000,0.000000,9.06,0.000000

73,18:00-18:15,158.470000,11.520000,270.110000,127.710000,8.160000,14.410000,86.630000,96.040000,1.450000,5.760000,1.760000,0.000000,0,0,0,15,0,117.170000,5,10,0,0,0,0.000000,1.160000,30.250000,0,0,0.000000,24.970000,5,0,0,0,0,7.16,10,0,100.590000,259.880000,48.02,30.250000,117.550000,0.000000,9.71,0.000000

74,18:15-18:30,158.470000,11.520000,270.110000,127.710000,8.160000,14.410000,86.630000,96.040000,1.450000,5.760000,1.760000,0.000000,0,0,0,15,0,118.130000,5,10,0,0,0,0.000000,1.160000,30.250000,0,0,0.000000,24.970000,5,0,0,0,0,7.18,10,0,100.590000,259.880000,48.02,30.250000,117.550000,0.000000,10.31,0.000000

75,18:30-18:45,158.470000,11.520000,270.110000,127.710000,8.160000,14.410000,86.630000,96.040000,1.450000,5.760000,1.760000,0.000000,0,0,0,15.44,0,119.090000,5.15,10,0,0,0,0.000000,1.160000,30.250000,0,0,0.000000,24.970000,5.15,0,0,0,0,7.16,10,0,100.590000,259.880000,48.02,30.250000,117.550000,0.000000,7.41,0.000000

76,18:45-19:00,158.470000,11.520000,270.110000,127.710000,8.160000,14.410000,86.630000,96.040000,1.450000,5.760000,1.760000,0.000000,0,0,0,15.84,0,116.210000,5.28,10.82,0,0,0,0.000000,1.160000,30.250000,0,0,0.000000,24.970000,5.28,0,0,0,0,7.12,10.82,0,100.590000,259.880000,48.02,30.250000,117.550000,0.000000,7.41,0.000000

77,19:00-19:15,0.000000,11.520000,270.110000,127.710000,8.160000,14.410000,86.630000,96.040000,1.370000,5.760000,1.760000,0.000000,0,0,0,16.33,0,0.000000,5.44,11.13,0,0,0,0.000000,1.090000,30.250000,0,0,0.000000,24.010000,5.44,0,0,0,0,7.09,11.13,0,100.590000,259.880000,48.02,30.250000,117.550000,0.000000,7.41,0.000000

78,19:15-19:30,0.000000,11.520000,270.110000,127.710000,8.160000,14.410000,86.630000,96.040000,1.370000,5.760000,1.760000,0.000000,0,0,0,16.89,0,0.000000,5.63,12.53,0,0,0,0.000000,1.090000,30.250000,0,0,0.000000,24.010000,5.63,0,0,0,0,7.01,12.53,0,100.590000,259.880000,48.02,30.250000,117.550000,0.000000,7.41,0.000000

79,19:30-19:45,0.000000,11.520000,270.110000,127.710000,8.160000,14.410000,86.630000,96.040000,1.370000,5.760000,1.760000,0.000000,0,0,0,17.51,0,0.000000,5.84,12.89,0,0,0,0.000000,1.090000,30.250000,0,0,0.000000,24.010000,5.83,0,0,0,0,5.7,12.89,0,100.590000,259.880000,48.02,30.250000,117.550000,0.000000,7.41,0.000000

80,19:45-20:00,0.000000,11.520000,270.110000,127.710000,8.160000,14.410000,86.630000,96.040000,1.370000,5.760000,1.760000,0.000000,0,0,0,18.14,0,0.000000,6.05,13.1,0,0,0,0.000000,1.090000,30.250000,0,0,0.000000,24.010000,6.04,0,0,0,0,5.75,13.1,0,100.590000,259.880000,48.02,30.250000,117.550000,0.000000,7.41,0.000000

81,20:00-20:15,0.000000,11.520000,270.110000,127.710000,8.160000,14.410000,86.630000,96.040000,1.370000,5.760000,1.710000,0.000000,0,0,0,18.53,0,0.000000,6.18,13.11,0,0,0,0.000000,1.090000,0.000000,0,0,0.000000,24.010000,6.18,0,0,0,0,5.75,13.11,0,100.590000,259.880000,48.02,30.730000,117.550000,0.000000,7.41,0.000000

82,20:15-20:30,0.000000,11.520000,270.110000,127.710000,8.160000,14.410000,86.630000,96.040000,1.370000,5.760000,1.710000,0.000000,0,0,0,18.25,0,0.000000,6.08,13.33,0,0,0,0.000000,1.090000,0.000000,0,0,0.000000,24.010000,6.09,0,0,0,0,5.92,13.33,0,100.590000,259.880000,48.02,30.730000,117.550000,0.000000,8.41,0.000000

83,20:30-20:45,0.000000,11.520000,270.110000,127.710000,8.160000,14.410000,86.630000,96.040000,1.370000,5.760000,1.710000,0.000000,0,0,0,17.6,0,0.000000,5.87,13.96,0,0,0,0.000000,1.090000,16.700000,0,0,0.000000,24.010000,5.86,0,0,0,0,7.82,13.96,0,100.590000,259.880000,48.02,16.700000,117.550000,0.000000,8.66,0.000000

84,20:45-21:00,0.000000,11.520000,270.110000,127.710000,8.160000,14.410000,86.630000,96.040000,1.370000,5.760000,1.710000,0.000000,0,0,0,16.83,0,0.000000,5.61,15.29,0,0,0,0.000000,1.090000,16.700000,0,0,0.000000,24.010000,5.6,0,0,0,0,8.03,15.29,0,100.590000,259.880000,48.02,16.700000,117.550000,0.000000,9.66,0.000000

85,21:00-21:15,0.000000,11.520000,270.110000,127.710000,8.160000,14.410000,86.630000,96.040000,1.300000,5.760000,1.710000,0.000000,0,0,0,17.12,0,0.000000,5.71,17.49,0,0,0,0.000000,1.090000,24.560000,0,0,0.000000,24.010000,5.71,0,0,0,0,8.42,17.49,0,100.590000,259.880000,48.02,24.560000,117.550000,0.000000,10.26,0.000000

86,21:15-21:30,0.000000,11.520000,270.110000,127.710000,8.160000,14.410000,74.360000,96.040000,1.300000,5.760000,1.710000,0.000000,0,0,0,17.81,0,0.000000,5.94,18.27,0,0,0,0.000000,1.090000,25.920000,0,0,0.000000,24.010000,5.93,0,0,0,0,8.81,18.27,0,100.590000,259.880000,48.02,25.920000,67.230000,0.000000,10.86,0.000000

87,21:30-21:45,0.000000,11.520000,270.110000,127.710000,8.160000,14.410000,74.360000,96.040000,1.300000,5.760000,1.710000,0.000000,0,0,0,19.05,0,0.000000,6.35,19.41,0,0,0,0.000000,1.090000,25.920000,0,0,0.000000,24.010000,6.34,0,0,0,0,7.34,19.41,0,100.590000,259.880000,48.02,25.920000,67.230000,0.000000,11.86,0.000000

88,21:45-22:00,0.000000,11.520000,270.110000,127.710000,8.160000,14.410000,74.360000,96.040000,1.300000,5.760000,1.710000,0.000000,0,0,0,20.91,0,0.000000,6.97,20.5,0,0,0,0.000000,1.090000,25.920000,0,0,0.000000,24.010000,6.97,0,0,0,0,7.34,20.5,0,71.780000,259.880000,48.02,25.920000,67.230000,0.000000,12.65,0.000000

89,22:00-22:15,0.000000,11.520000,270.110000,127.710000,8.160000,14.410000,74.360000,96.040000,1.220000,5.760000,1.710000,0.000000,0,0,0,22.75,0,0.000000,7.58,21.22,0,0,0,0.000000,1.090000,25.920000,0,0,133.760000,24.010000,7.6,0,0,0,0,7.34,21.22,0,62.430000,259.880000,48.02,25.920000,67.230000,0.000000,13.05,0.000000

90,22:15-22:30,0.000000,11.520000,270.110000,127.710000,8.160000,14.410000,55.470000,96.040000,1.220000,5.760000,1.710000,0.000000,0,0,0,24.9,0,0.000000,8.3,21.99,0,0,0,0.000000,1.090000,25.920000,0,0,133.760000,24.010000,8.3,0,0,0,0,7.34,21.99,0,46.120000,259.880000,48.02,25.920000,67.230000,0.000000,13.9,0.000000

91,22:30-22:45,0.000000,11.520000,270.110000,127.710000,8.160000,14.410000,55.470000,96.040000,1.220000,5.760000,1.710000,0.000000,0,0,0,27.44,0,0.000000,9.15,23.02,0,0,0,0.000000,1.090000,25.920000,0,0,133.760000,24.010000,9.15,0,0,0,0,7.34,23.02,0,46.120000,235.220000,48.02,25.920000,67.230000,0.000000,16.13,0.000000

92,22:45-23:00,0.000000,11.520000,270.110000,127.710000,8.160000,14.410000,55.470000,96.040000,1.220000,5.760000,1.710000,0.000000,0,0,0,30.09,0,0.000000,10.03,24.64,0,0,0,0.000000,1.090000,25.920000,0,0,133.760000,24.010000,10.03,0,0,0,0,7.69,24.64,0,46.120000,224.280000,48.02,25.920000,67.230000,0.000000,15.83,0.000000

93,23:00-23:15,0.000000,11.520000,230.500000,127.710000,8.160000,14.410000,55.470000,96.040000,1.220000,5.760000,1.660000,0.000000,0,0,0,31.79,0,0.000000,10.6,24.85,0,0,0,0.000000,1.090000,25.920000,0,0,133.760000,23.050000,10.59,0,0,0,0,8.11,24.85,0,46.120000,224.280000,48.02,25.920000,67.230000,0.000000,15.63,0.000000

94,23:15-23:30,0.000000,11.520000,192.080000,127.710000,8.160000,14.410000,55.470000,96.040000,1.220000,5.760000,1.660000,0.000000,0,0,0,33.44,0,0.000000,11.15,24.94,0,0,0,0.000000,1.090000,25.920000,0,0,133.760000,23.050000,11.14,0,0,0,0,8.52,24.94,0,46.120000,224.280000,48.02,25.920000,71.450000,0.000000,15.5,0.000000

95,23:30-23:45,0.000000,11.520000,148.550000,127.710000,8.160000,14.410000,55.470000,96.040000,1.220000,5.760000,1.660000,0.000000,0,0,0,35.16,0,0.000000,11.72,25.39,0,0,0,0.000000,1.090000,25.920000,0,0,133.760000,23.050000,11.72,0,0,0,0,8.88,25.39,0,46.120000,224.280000,48.02,25.920000,71.450000,0.000000,15.25,0.000000

96,23:45-24:00,0.000000,11.520000,148.550000,127.710000,8.160000,14.410000,55.470000,96.040000,1.220000,5.760000,1.660000,0.000000,0,0,0,36.97,0,0.000000,12.32,25.88,0,0,0,0.000000,1.090000,25.920000,0,0,133.760000,23.050000,12.32,0,0,0,0,9.34,25.88,0,46.120000,224.280000,48.02,25.920000,71.450000,0.000000,15.05,0.000000

