Block,Time,KISHANGANGA,JHAJJAR,TANDA2,ANTA_GF,ANTA_RF,DADRT2,DADRI_RF,URI,ANTA_CRF,UNCHAHAR4,KOTESHWR,AURY_LF,CHAMERA3,AURY_CRF,AURY_RF,SINGRAULI_HYDRO,DADRI_GF,UNCHAHAR3,UNCHAHAR1,DHAULIGNGA,RIHAND3,RIHAND2,SINGRAULI,AURY_GF,SALAL,UNCHAHAR2,URI2,RAPPB,KOLDAM,RIHAND1,PARBATI3,SEWA2,NAPP,TANAKPUR,BSIUL,NJPC,RAMPUR,DADRI_LF,CHAMERA2,RAPPC,CHAMERA1,DULHASTI,DADRI_CRF,ANTA_LF,TEHRI,FSTPP I & II,KHSTPP-I,BRBCL,KHSTPP-II,TALA,KUDGI,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
1,00:00-00:15,0.000000,631.318115,0.000000,0.000000,0.000000,664.322252,0.000000,45.919666,10.282979,0.000000,25.751461,0.000000,18.722749,14.509500,0.000000,1.017745,0.000000,24.802032,19.331490,35.395151,119.621759,54.845910,134.754563,0.000000,83.176192,41.003944,31.749572,0.000000,0.000000,88.991600,0.000000,5.028703,17.562299,12.886758,6.307570,147.939346,0.000000,0.000000,38.218139,49.345649,0.000000,47.819981,11.870706,0.000000,43.876728,13.784025,42.274879,15.931094,142.691864,24.172827,48.36,402.638625,0,0,0,0,0

2,00:15-00:30,0.000000,631.792092,0.000000,0.000000,0.000000,664.322252,0.000000,45.919666,10.282979,0.000000,25.751461,0.000000,18.722749,14.509500,0.000000,1.017745,0.000000,25.527144,19.331490,35.395151,119.621759,54.845910,134.754563,0.000000,83.176192,41.003944,31.749572,0.000000,0.000000,88.991600,0.000000,5.028703,17.562299,12.886758,6.307570,147.939346,0.000000,0.000000,38.218139,49.345649,0.000000,47.819981,11.870706,0.000000,43.876728,13.784025,42.274879,15.520985,142.691864,24.172827,48.36,402.638625,0,0,0,0,0

3,00:30-00:45,0.000000,631.792092,0.000000,0.000000,0.000000,664.322252,0.000000,29.901178,10.282979,0.000000,25.751461,0.000000,18.722749,14.838382,0.000000,1.017745,0.000000,25.527144,19.331490,35.395151,119.621759,54.845910,134.754563,0.000000,83.176192,41.003944,31.749572,0.000000,0.000000,88.991600,0.000000,5.028703,17.562299,12.886758,6.307570,147.939346,0.000000,0.000000,38.218139,49.345649,0.000000,47.819981,11.870706,0.000000,43.876728,13.784025,42.274879,15.477502,142.691864,24.172827,38.69,402.638625,0,0,0,0,0

4,00:45-01:00,0.000000,631.792092,0.000000,0.000000,0.000000,664.322252,0.000000,29.901178,10.282979,0.000000,25.751461,0.000000,18.722749,14.509500,0.000000,1.017745,0.000000,25.527144,19.331490,35.395151,119.621759,54.845910,134.754563,0.000000,83.176192,41.003944,31.749572,0.000000,0.000000,88.991600,0.000000,5.028703,17.562299,12.886758,6.307570,147.939346,0.000000,0.000000,38.218139,49.345649,0.000000,47.819981,11.870706,0.000000,43.876728,13.784025,42.274879,16.629036,142.691864,24.172827,38.69,402.638625,0,0,0,0,0

5,01:00-01:15,0.000000,625.577189,0.000000,0.000000,0.000000,664.322252,0.000000,29.901178,10.282979,0.000000,25.751461,0.000000,18.722749,14.509500,0.000000,1.017745,0.000000,19.152153,14.713020,35.395151,119.621759,54.845910,134.754563,0.000000,83.176192,41.003944,31.749572,0.000000,0.000000,88.991600,0.000000,5.028703,17.562299,12.886758,6.307570,147.939346,0.000000,0.000000,38.218139,49.345649,0.000000,47.819981,11.870706,0.000000,43.876728,13.784025,42.860545,15.408898,142.691864,24.172827,33.86,402.638625,0,0,0,0,0

6,01:15-01:30,0.000000,625.577189,0.000000,0.000000,0.000000,664.322252,0.000000,29.901178,10.282979,0.000000,25.751461,0.000000,18.722749,14.509500,0.000000,1.017745,0.000000,19.152153,14.713020,35.395151,119.621759,54.845910,134.754563,0.000000,83.176192,41.003944,31.749572,0.000000,0.000000,88.991600,0.000000,5.028703,17.562299,12.886758,6.307570,147.939346,0.000000,0.000000,38.218139,49.345649,0.000000,47.819981,11.870706,0.000000,43.876728,13.784025,42.862030,15.700061,142.691864,24.172827,33.86,402.638625,0,0,0,0,0

7,01:30-01:45,0.000000,625.577189,0.000000,0.000000,0.000000,633.041843,0.000000,29.901178,10.282979,0.000000,25.751461,0.000000,18.722749,14.509500,0.000000,1.017745,0.000000,19.152153,14.713020,35.395151,119.621759,54.845910,134.754563,0.000000,83.176192,41.003944,31.749572,0.000000,0.000000,88.991600,0.000000,5.028703,17.562299,12.886758,6.307570,147.939346,0.000000,0.000000,38.218139,49.345649,0.000000,47.819981,11.870706,0.000000,43.876728,13.784025,42.862030,14.530065,142.691864,24.172827,29.02,402.638625,0,0,0,0,0

8,01:45-02:00,0.000000,625.577189,0.000000,0.000000,0.000000,604.022843,0.000000,29.901178,10.594643,0.000000,25.751461,0.000000,18.722749,14.509500,0.000000,1.017745,0.000000,19.152153,14.713020,35.395151,119.621759,54.845910,134.754563,0.000000,83.176192,41.003944,31.749572,0.000000,0.000000,88.991600,0.000000,5.028703,17.562299,12.886758,6.307570,147.939346,0.000000,0.000000,38.218139,49.345649,0.000000,47.819981,11.870706,0.000000,43.876728,13.784025,42.862030,14.836563,142.691864,24.172827,29.02,402.638625,0,0,0,0,0

9,02:00-02:15,0.000000,625.577189,0.000000,0.000000,0.000000,555.657843,0.000000,29.901178,1.493497,0.000000,25.751461,0.000000,18.722749,14.509500,0.000000,1.017745,0.000000,19.152153,14.713020,35.395151,119.621759,54.845910,134.754563,0.000000,83.176192,41.003944,22.120603,0.000000,0.000000,88.991600,0.000000,5.028703,17.562299,12.886758,6.307570,147.939346,0.000000,0.000000,38.218139,49.345649,0.000000,47.819981,11.870706,0.000000,43.876728,13.784025,42.862030,15.006558,142.691864,24.172827,29.02,402.638625,0,0,0,0,0

10,02:15-02:30,0.000000,625.577189,0.000000,0.000000,0.000000,507.292843,0.000000,29.901178,0.000000,0.000000,25.751461,0.000000,18.722749,14.509500,0.000000,1.017745,0.000000,19.152153,14.713020,35.395151,119.621759,54.845910,134.754563,0.000000,83.176192,41.003944,20.819391,0.000000,0.000000,88.991600,0.000000,5.028703,17.562299,12.886758,6.307570,147.939346,0.000000,0.000000,38.218139,49.345649,0.000000,47.819981,11.870706,0.000000,43.876728,13.784025,42.862030,15.636804,142.691864,24.172827,29.02,402.638625,0,0,0,0,0

11,02:30-02:45,0.000000,625.577189,0.000000,0.000000,0.000000,458.927843,0.000000,29.901178,0.000000,0.000000,25.751461,0.000000,18.722749,14.509500,0.000000,1.017745,0.000000,19.152153,14.713020,35.395151,119.621759,54.845910,134.754563,0.000000,83.176192,41.003944,20.819391,0.000000,0.000000,88.991600,0.000000,5.028703,17.562299,12.886758,6.307570,147.939346,0.000000,0.000000,30.945862,49.345649,0.000000,47.819981,11.870706,0.000000,43.876728,13.784025,42.862030,17.218086,142.691864,24.172827,24.18,402.638625,0,0,0,0,0

12,02:45-03:00,0.000000,625.577189,0.000000,0.000000,0.000000,458.927843,0.000000,29.901178,0.000000,0.000000,25.751461,0.000000,18.722749,14.509500,0.000000,1.017745,0.000000,19.152153,14.713020,35.395151,119.621759,54.845910,134.754563,0.000000,83.176192,41.003944,20.819391,0.000000,0.000000,88.991600,0.000000,5.028703,17.562299,12.886758,6.307570,147.939346,0.000000,0.000000,30.945862,49.345649,0.000000,47.819981,11.870706,0.000000,43.876728,13.784025,42.862030,17.535110,142.691864,24.172827,24.18,402.638625,0,0,0,0,0

13,03:00-03:15,0.000000,625.577189,0.000000,0.000000,0.000000,507.292843,0.000000,27.765379,0.000000,0.000000,25.751461,0.000000,18.722749,14.509500,0.000000,1.017745,0.000000,19.152153,14.713020,35.395151,119.621759,54.845910,134.754563,0.000000,80.928187,41.003944,20.819391,0.000000,0.000000,88.991600,0.000000,5.028703,17.562299,11.771557,6.307570,147.939346,0.000000,0.000000,30.945862,49.345649,0.000000,47.819981,11.870706,0.000000,43.876728,13.784025,42.862030,16.533697,142.691864,24.172827,24.18,402.638625,0,0,0,0,0

14,03:15-03:30,0.000000,625.577189,0.000000,0.000000,0.000000,481.730956,0.000000,27.765379,0.000000,0.000000,25.751461,0.000000,18.722749,14.509500,0.000000,1.017745,0.000000,19.152153,14.713020,35.395151,119.621759,54.845910,134.754563,0.000000,80.928187,41.003944,20.819391,0.000000,0.000000,88.991600,0.000000,5.028703,17.562299,11.771557,6.307570,147.939346,0.000000,0.000000,30.945862,49.345649,0.000000,47.819981,11.870706,0.000000,43.876728,13.784025,42.862030,17.605731,142.691864,24.172827,24.18,402.638625,0,0,0,0,0

15,03:30-03:45,0.000000,625.577189,0.000000,0.000000,0.000000,458.927843,0.000000,27.765379,0.000000,0.000000,25.751461,0.000000,18.722749,14.509500,0.000000,1.017745,0.000000,19.152153,14.713020,35.395151,119.621759,54.845910,134.754563,0.000000,80.928187,41.003944,20.819391,0.000000,0.000000,88.991600,0.000000,5.028703,17.562299,11.771557,6.307570,147.939346,0.000000,0.000000,30.945862,49.345649,0.000000,47.819981,11.870706,0.000000,43.876728,13.784025,42.861063,17.599879,142.691864,24.172827,24.18,402.638625,0,0,0,0,0

16,03:45-04:00,0.000000,625.577189,0.000000,0.000000,0.000000,429.908843,0.000000,27.765379,0.000000,0.000000,25.751461,0.000000,18.722749,14.509500,0.000000,1.017745,0.000000,19.152153,14.713020,35.395151,119.621759,54.845910,134.754563,0.000000,80.928187,41.003944,20.819391,0.000000,0.000000,88.991600,0.000000,5.028703,17.562299,11.771557,6.307570,147.939346,0.000000,0.000000,30.945862,49.345649,0.000000,47.819981,11.870706,0.000000,43.876728,13.784025,42.861063,19.056700,142.691864,24.172827,24.18,402.638625,0,0,0,0,0

17,04:00-04:15,0.000000,625.577189,0.000000,0.000000,0.000000,429.908843,0.000000,27.765379,0.000000,0.000000,25.751461,0.000000,18.722749,14.509500,0.000000,1.017745,0.000000,19.152153,14.713020,35.395151,119.621759,54.845910,134.754563,0.000000,80.928187,28.798843,20.819391,0.000000,0.000000,88.991600,0.000000,5.028703,17.562299,11.771557,6.307570,147.939346,0.000000,0.000000,30.945862,49.345649,0.000000,47.819981,11.870706,0.000000,43.876728,13.784025,42.861063,19.343904,142.691864,24.172827,14.51,402.638625,0,0,0,0,0

18,04:15-04:30,0.000000,625.577189,0.000000,0.000000,0.000000,429.908843,0.000000,27.765379,0.000000,0.000000,25.751461,0.000000,18.722749,14.509500,0.000000,1.017745,0.000000,19.152153,14.713020,35.395151,119.621759,54.845910,134.754563,0.000000,80.928187,28.798843,20.819391,0.000000,0.000000,88.991600,0.000000,5.028703,17.562299,11.771557,6.307570,147.939346,0.000000,0.000000,30.945862,49.345649,0.000000,47.819981,11.870706,0.000000,43.876728,13.784025,42.861063,19.346045,142.691864,24.172827,14.51,402.638625,0,0,0,0,0

19,04:30-04:45,0.000000,625.577189,0.000000,0.000000,0.000000,429.908843,0.000000,45.919666,0.000000,0.000000,25.751461,0.000000,18.722749,14.509500,0.000000,1.017745,0.000000,19.152153,14.713020,35.395151,119.621759,54.845910,134.754563,0.000000,80.928187,28.798843,20.819391,0.000000,0.000000,88.991600,0.000000,5.028703,17.562299,11.771557,6.307570,147.939346,0.000000,0.000000,30.945862,49.345649,0.000000,47.819981,11.870706,0.000000,43.876728,9.664681,42.861063,19.346045,142.691864,24.172827,14.51,402.638625,0,0,0,0,0

20,04:45-05:00,0.000000,625.577189,0.000000,0.000000,0.000000,429.908843,0.000000,45.919666,0.000000,0.000000,25.751461,0.000000,18.722749,14.509500,0.000000,1.017745,0.000000,19.152153,14.713020,35.395151,119.621759,54.845910,134.754563,0.000000,80.928187,28.798843,22.120603,0.000000,0.000000,88.991600,0.000000,5.028703,17.562299,11.771557,6.307570,147.939346,0.000000,0.000000,30.945862,49.345649,0.000000,47.819981,11.870706,0.000000,43.876728,9.664681,28.872938,19.346045,142.691864,24.172827,14.51,402.638625,0,0,0,0,0

21,05:00-05:15,0.000000,625.577189,0.000000,0.000000,0.000000,429.908843,0.000000,27.765379,0.000000,0.000000,18.121398,0.000000,18.722749,14.509500,0.000000,1.017745,0.000000,19.152153,14.713020,35.395151,119.621759,54.845910,134.754563,0.000000,80.928187,28.798843,20.168785,0.000000,0.000000,88.991600,0.000000,5.028703,17.562299,11.771557,6.307570,147.939346,0.000000,0.000000,30.945862,49.345649,0.000000,47.819981,11.870706,0.000000,43.876728,9.664681,28.872938,19.346045,118.715955,24.172827,14.51,402.638625,0,0,0,0,0

22,05:15-05:30,0.000000,625.577189,0.000000,0.000000,0.000000,429.908843,0.000000,27.765379,0.000000,0.000000,17.167640,0.000000,18.722749,14.509500,0.000000,1.017745,0.000000,19.152153,14.713020,35.395151,119.621759,54.845910,134.754563,0.000000,80.928187,28.798843,20.168785,0.000000,0.000000,88.991600,0.000000,5.028703,17.562299,11.771557,6.307570,147.939346,0.000000,0.000000,30.945862,49.345649,0.000000,47.819981,11.870706,0.000000,43.876728,9.664681,28.872938,19.346045,94.533455,24.172827,14.51,402.638625,0,0,0,0,0

23,05:30-05:45,0.000000,625.577189,0.000000,0.000000,0.000000,429.908843,0.000000,27.765379,0.000000,0.000000,17.167640,0.000000,18.722749,14.509500,0.000000,1.017745,0.000000,19.152153,14.713020,35.395151,119.621759,54.845910,134.754563,0.000000,80.928187,28.798843,20.168785,0.000000,0.000000,88.991600,0.000000,5.028703,17.562299,11.771557,6.307570,147.939346,0.000000,0.000000,30.945862,49.345649,0.000000,47.819981,11.870706,0.000000,43.876728,9.664681,28.872938,19.346045,94.533455,24.172827,14.51,402.638625,0,0,0,0,0

24,05:45-06:00,0.000000,625.577189,0.000000,0.000000,0.000000,429.908843,0.000000,27.765379,0.000000,0.000000,17.167640,0.000000,18.722749,14.509500,0.000000,1.017745,0.000000,19.152153,14.713020,35.395151,119.621759,54.845910,134.754563,0.000000,80.928187,28.798843,20.168785,0.000000,0.000000,88.991600,0.000000,5.028703,17.562299,11.771557,6.307570,147.939346,0.000000,0.000000,30.945862,49.345649,0.000000,47.819981,11.870706,0.000000,30.469950,9.664681,28.872938,19.346045,94.533455,24.172827,14.51,402.638625,0,0,0,0,0

25,06:00-06:15,0.000000,625.577189,0.000000,0.000000,0.000000,429.908843,0.000000,25.629581,0.000000,0.000000,17.167640,0.000000,18.722749,14.509500,0.000000,1.017745,0.000000,19.152153,14.713020,35.395151,119.621759,54.845910,134.754563,0.000000,80.928187,28.798843,20.168785,0.000000,0.000000,88.991600,0.000000,5.028703,17.562299,11.771557,6.307570,147.939346,0.000000,0.000000,30.945862,49.345649,0.000000,47.819981,11.870706,0.000000,29.251152,9.664681,28.872938,19.346045,94.533455,24.172827,14.51,402.638625,0,0,0,0,0

26,06:15-06:30,0.000000,625.577189,0.000000,0.000000,0.000000,429.908843,0.000000,25.629581,0.000000,0.000000,17.167640,0.000000,18.722749,14.509500,0.000000,1.017745,0.000000,19.152153,14.713020,35.395151,119.621759,54.845910,134.754563,0.000000,80.928187,28.798843,20.168785,0.000000,0.000000,88.991600,0.000000,0.000000,17.562299,11.771557,6.307570,147.939346,0.000000,0.000000,30.945862,49.345649,0.000000,47.819981,11.870706,0.000000,29.251152,9.664681,28.872938,19.346045,94.533455,24.172827,14.51,402.638625,0,0,0,0,0

27,06:30-06:45,0.000000,625.577189,0.000000,0.000000,0.000000,429.908843,0.000000,25.629581,0.000000,0.000000,17.167640,0.000000,18.722749,14.509500,0.000000,1.017745,0.000000,19.152153,14.713020,35.395151,119.621759,54.845910,134.754563,0.000000,80.928187,28.798843,20.168785,0.000000,0.000000,88.991600,0.000000,0.000000,17.562299,11.771557,6.307570,147.939346,0.000000,0.000000,30.945862,49.345649,0.000000,47.819981,11.870706,0.000000,29.251152,9.664681,28.872938,19.346045,94.533455,24.172827,14.51,402.638625,0,0,0,0,0

