Time,Block,NR/2023/10181/A,NR/2023/11097/F,NR/2023/11950/C,NR/2023/11343/F,NR/2023/11166/F,NR/2023/11095/F,NR/2023/11747/F,NR/2023/11100/F,NR/2023/11102/F,NR/2023/11341/F,NR/2023/11965/C,NR/2023/11368/F,NR/2023/11221/F,NR/2023/11944/D,NR/2023/11367/F,NR/2023/11096/F,NR/2023/10433/A,NR/2023/11949/C,NR/2023/10486/A,NR/2023/11099/F,NR/2023/11369/F,NR/2023/10197/A,NR/2023/10182/A,NR/2023/11154/F,NR/2023/11104/F,NR/2023/11943/D,Total
90,22:15-22:30,99.830000,0.420000,29.040000,48.220000,14.470000,2.890000,0.000000,0.620000,0.710000,115.740000,9.580000,0.410000,17.360000,0,0.340000,0.620000,24.110000,0,20.590000,0.420000,0.720000,49.910000,49.910000,9.640000,0.530000,0,496.08

91,22:30-22:45,99.830000,0.420000,29.040000,48.220000,14.470000,2.890000,0.000000,0.620000,0.710000,115.740000,9.580000,0.410000,17.360000,0,0.340000,0.620000,24.110000,0,20.590000,0.420000,0.720000,49.910000,49.910000,9.640000,0.530000,0,496.08

92,22:45-23:00,99.830000,0.420000,29.040000,48.220000,14.470000,2.890000,0.000000,0.620000,0.710000,115.740000,9.580000,0.410000,17.360000,0,0.340000,0.620000,24.110000,0,20.590000,0.420000,0.720000,49.910000,49.910000,9.640000,0.530000,0,496.08

93,23:00-23:15,99.830000,0.420000,29.040000,48.220000,14.470000,2.890000,0.000000,0.620000,0.710000,115.740000,9.660000,0.410000,17.360000,0,0.340000,0.620000,24.110000,0,20.590000,0.420000,0.720000,49.910000,49.910000,9.640000,0.530000,0,496.16

94,23:15-23:30,99.830000,0.420000,29.040000,48.220000,14.470000,2.890000,0.000000,0.620000,0.710000,115.740000,9.660000,0.410000,17.360000,0,0.340000,0.620000,24.110000,0,20.590000,0.420000,0.720000,49.910000,49.910000,9.640000,0.530000,0,496.16

95,23:30-23:45,99.830000,0.420000,29.040000,48.220000,14.470000,2.890000,0.000000,0.620000,0.710000,115.740000,9.660000,0.410000,17.360000,0,0.340000,0.620000,24.110000,0,20.590000,0.420000,0.720000,49.910000,49.910000,9.640000,0.530000,0,496.16

96,23:45-24:00,99.830000,0.420000,29.040000,48.220000,14.470000,2.890000,0.000000,0.620000,0.710000,115.740000,9.660000,0.410000,17.360000,0,0.340000,0.620000,24.110000,0,20.590000,0.420000,0.720000,49.910000,49.910000,9.640000,0.530000,0,496.16

