Block,Time,DADRI_GF,CHAMERA1,ANTA_LF,CHAMERA2,UNCHAHAR4,KOLDAM,RAMPUR,AURY_CRF,DADRI_LF,CHAMERA3,DULHASTI,RAPPB,NAPP,UNCHAHAR3,URI,RAPPC,RIHAND2,RIHAND3,SINGRAULI,ANTA_CRF,ANTA_GF,RIHAND1,AURY_LF,AURY_GF,BSIUL,ANTA_RF,SALAL,UNCHAHAR1,DADRT2,JHAJJAR,DHAULIGNGA,PARBATI3,AURY_RF,TEHRI,SINGRAULI_HYDRO,KISHANGANGA,KOTESHWR,NJPC,TANDA2,DADRI_RF,UNCHAHAR2,URI2,TANAKPUR,DADRI_CRF,SEWA2,FSTPP I & II,KHSTPP-I,KHSTPP-II,SASAN,TALA,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,40.597031,0.000000,42.591754,0.963200,5.152119,3.403335,0.000000,0.000000,30.903670,51.123934,0.000000,41.947046,0.000000,31.901184,57.876608,117.225336,122.906140,123.048896,0.000000,0.000000,91.165290,0.000000,0.000000,0.000000,0.000000,73.869734,14.927096,525.059584,115.584000,38.917401,0.000000,0.000000,62.464481,1.024462,4.208137,27.914705,160.945770,1.492112,0.000000,30.601346,15.655375,0.000000,0.000000,0.000000,13.773760,30.986240,142.842560,327.247200,1.982266,14.449300,0,0,0,0,0

49,12:00-12:15,0.000000,40.597031,0.000000,42.591754,0.963200,5.152119,3.403335,0.000000,0.000000,30.903670,51.123934,0.000000,41.947046,0.000000,37.218048,57.876608,117.225336,122.906140,123.048896,0.000000,0.000000,91.165290,0.000000,0.000000,0.000000,0.000000,73.869734,17.658731,582.471505,115.584000,38.917401,0.000000,0.000000,62.464481,1.024462,4.208137,27.914705,160.945770,1.492112,0.000000,36.243868,15.655375,0.000000,0.000000,0.000000,13.773760,30.986240,142.842560,327.247200,1.982266,14.449300,0,0,0,0,0

50,12:15-12:30,0.000000,40.597031,0.000000,42.591754,0.963200,5.152119,3.403335,0.000000,0.000000,30.903670,51.123934,0.000000,41.947046,0.000000,37.218048,57.876608,117.225336,122.906140,123.048896,0.000000,0.000000,91.165290,0.000000,0.000000,0.000000,0.000000,73.869734,17.658731,582.471505,115.584000,38.917401,0.000000,0.000000,62.464481,1.024462,4.208137,27.914705,160.945770,1.492112,0.000000,36.243868,15.655375,0.000000,0.000000,0.000000,13.773760,30.986240,142.842560,327.247200,1.982266,14.449300,0,0,0,0,0

51,12:30-12:45,0.000000,40.597031,0.000000,42.591754,0.963200,5.152119,3.403335,0.000000,0.000000,30.903670,51.123934,0.000000,41.947046,0.000000,31.901184,57.876608,117.225336,122.906140,123.048896,0.000000,0.000000,91.165290,0.000000,0.000000,0.000000,0.000000,73.869734,17.658731,582.471505,115.584000,38.917401,0.000000,0.000000,62.464481,1.024462,4.208137,27.914705,160.945770,1.492112,0.000000,36.243868,15.655375,0.000000,0.000000,0.000000,13.773760,30.986240,142.842560,327.247200,6.088387,14.449300,0,0,0,0,0

52,12:45-13:00,0.000000,40.597031,0.000000,42.591754,0.963200,5.152119,3.403335,0.000000,0.000000,30.903670,51.123934,0.000000,41.947046,0.000000,31.901184,57.876608,117.225336,122.906140,123.048896,0.000000,0.000000,91.165290,0.000000,0.000000,0.000000,0.000000,73.869734,17.658731,582.471505,115.584000,38.917401,0.000000,0.000000,62.464481,1.024462,4.208137,27.914705,160.945770,1.492112,0.000000,36.243868,15.655375,0.000000,0.000000,0.000000,13.773760,30.986240,142.842560,327.247200,6.088387,14.449300,0,0,0,0,0

53,13:00-13:15,0.000000,40.597031,0.000000,42.591754,0.963200,5.152119,3.403335,0.000000,0.000000,30.903670,51.123934,0.000000,41.947046,0.000000,31.901184,57.876608,117.225336,122.906140,123.048896,0.000000,0.000000,91.165290,0.000000,0.000000,0.000000,0.000000,80.585165,17.658731,582.471505,115.584000,38.917401,0.000000,0.000000,62.464481,0.000000,4.208137,27.914705,160.945770,1.492112,0.000000,36.243868,19.925023,0.000000,0.000000,0.000000,13.773760,30.986240,142.842560,327.247200,6.088387,14.449300,0,0,0,0,0

54,13:15-13:30,0.000000,40.597031,0.000000,42.591754,0.963200,5.152119,3.403335,0.000000,0.000000,30.903670,51.123934,0.000000,41.947046,0.000000,31.901184,57.876608,117.225336,122.906140,123.048896,0.000000,0.000000,91.165290,0.000000,0.000000,0.000000,0.000000,80.585165,17.658731,582.471505,115.584000,38.917401,0.000000,0.000000,62.464481,0.000000,4.208137,27.914705,160.945770,1.492112,0.000000,36.243868,19.925023,0.000000,0.000000,0.000000,13.773760,30.986240,142.842560,327.247200,6.088387,14.449300,0,0,0,0,0

55,13:30-13:45,0.000000,40.597031,0.000000,42.591754,1.560384,5.152119,3.403335,0.000000,0.000000,30.903670,51.123934,0.000000,41.947046,0.000000,19.140710,57.876608,117.225336,122.906140,123.048896,0.000000,0.000000,91.165290,0.000000,0.000000,0.000000,0.000000,80.585165,18.042181,585.293681,119.358396,38.917401,0.000000,0.000000,62.464481,0.000000,4.208137,27.914705,160.945770,1.492112,0.000000,36.879580,19.925023,0.000000,0.000000,0.000000,13.773760,30.986240,142.842560,327.247200,6.088387,14.449300,0,0,0,0,0

56,13:45-14:00,0.000000,40.597031,0.000000,42.591754,1.560384,5.152119,3.403335,0.000000,0.000000,30.903670,51.123934,0.000000,41.947046,0.000000,19.140710,57.876608,117.225336,122.906140,123.048896,0.000000,0.000000,91.165290,0.000000,0.000000,0.000000,0.000000,80.585165,18.042181,585.293681,119.358396,38.917401,0.000000,0.000000,62.464481,0.000000,4.208137,27.914705,160.945770,1.492112,0.000000,36.879580,19.925023,0.000000,0.000000,0.000000,13.773760,30.986240,142.842560,327.247200,6.088387,14.449300,0,0,0,0,0

57,14:00-14:15,0.000000,40.597031,0.000000,42.591754,1.560384,5.152119,3.403335,0.000000,0.000000,30.903670,51.123934,0.000000,41.947046,0.000000,31.901184,57.876608,117.225336,122.906140,123.048896,0.000000,0.000000,91.165290,0.000000,0.000000,0.000000,0.000000,80.585165,18.042181,589.349139,124.973392,38.917401,0.000000,0.000000,62.464481,0.000000,4.208137,27.914705,160.945770,1.492112,0.000000,36.879580,19.925023,0.000000,0.000000,0.000000,13.773760,30.986240,142.842560,327.247200,3.539760,14.449300,0,0,0,0,0

58,14:15-14:30,0.000000,40.597031,0.000000,42.591754,1.560384,5.152119,3.403335,0.000000,0.000000,30.903670,51.123934,0.000000,41.947046,0.000000,31.901184,57.876608,117.225336,122.906140,123.048896,0.000000,0.000000,91.165290,0.000000,0.000000,0.000000,0.000000,80.585165,20.179136,589.349139,233.333392,38.917401,0.000000,0.000000,62.464481,0.000000,4.208137,27.914705,160.945770,1.492112,0.000000,41.469998,19.925023,0.000000,0.000000,0.000000,13.773760,30.986240,142.842560,327.247200,3.539760,14.449300,0,0,0,0,0

59,14:30-14:45,0.000000,40.597031,0.000000,42.591754,1.560384,5.152119,3.403335,0.000000,0.000000,30.903670,51.123934,0.000000,41.947046,0.000000,31.901184,57.876608,117.225336,122.906140,123.048896,0.000000,0.000000,91.165290,0.000000,0.000000,0.000000,0.000000,80.585165,20.179136,589.349139,283.102396,38.917401,0.000000,0.000000,62.464481,0.000000,4.208137,27.914705,160.945770,1.492112,0.000000,41.469998,19.925023,0.000000,0.000000,0.000000,13.773760,30.986240,142.842560,327.247200,3.539760,14.449300,0,0,0,0,0

60,14:45-15:00,0.000000,40.597031,0.000000,42.591754,1.560384,5.152119,3.403335,0.000000,0.000000,30.903670,51.123934,0.000000,41.947046,0.000000,31.901184,57.876608,117.225336,122.906140,123.048896,0.000000,0.000000,91.165290,0.000000,0.000000,0.000000,0.000000,80.585165,20.179136,589.349139,283.102396,38.917401,0.000000,0.000000,62.464481,0.000000,4.208137,27.914705,160.945770,1.492112,0.000000,41.469998,19.925023,0.000000,0.000000,0.000000,13.773760,30.986240,142.842560,327.247200,3.539760,14.449300,0,0,0,0,0

61,15:00-15:15,0.000000,40.597031,0.000000,42.591754,1.560384,5.152119,3.403335,0.000000,0.000000,30.903670,51.123934,0.000000,41.947046,0.000000,31.901184,57.876608,117.225336,122.906140,123.048896,0.000000,0.000000,91.165290,0.000000,0.000000,0.000000,0.000000,80.585165,20.179136,589.349139,302.366396,38.917401,0.000000,0.000000,62.464481,0.000000,4.208137,27.914705,160.945770,1.492112,0.000000,41.469998,22.771455,0.000000,0.000000,0.000000,13.773760,30.986240,142.842560,327.247200,3.539760,14.449300,0,0,0,0,0

62,15:15-15:30,0.000000,40.597031,0.000000,42.591754,1.560384,5.152119,3.403335,0.000000,0.000000,30.903670,51.123934,0.000000,41.947046,0.000000,31.901184,57.876608,117.225336,122.906140,123.048896,0.000000,0.000000,91.165290,0.000000,0.000000,0.000000,0.000000,80.585165,20.179136,589.349139,302.366396,38.917401,0.000000,0.000000,62.464481,0.000000,4.208137,27.914705,160.945770,1.492112,0.000000,41.469998,22.771455,0.000000,0.000000,0.000000,13.773760,30.986240,142.842560,327.247200,3.539760,14.449300,0,0,0,0,0

63,15:30-15:45,0.000000,40.597031,0.000000,42.591754,0.866880,5.152119,3.403335,0.000000,0.000000,30.903670,51.123934,0.000000,41.947046,0.000000,31.901184,57.876608,117.225336,122.906140,123.048896,0.000000,0.000000,91.165290,0.000000,0.000000,0.000000,0.000000,80.585165,17.658731,586.526963,220.983220,38.917401,0.000000,0.000000,62.464481,0.000000,4.208137,27.914705,160.945770,1.492112,0.000000,36.243868,19.925023,0.000000,0.000000,0.000000,13.773760,30.986240,142.842560,327.247200,3.681350,14.449300,0,0,0,0,0

64,15:45-16:00,0.000000,40.597031,0.000000,42.591754,0.866880,5.152119,3.403335,0.000000,0.000000,30.903670,51.123934,0.000000,41.947046,0.000000,31.901184,57.876608,117.225336,122.906140,123.048896,0.000000,0.000000,91.165290,0.000000,0.000000,0.000000,0.000000,80.585165,17.658731,586.526963,192.087220,38.917401,0.000000,0.000000,62.464481,0.000000,4.208137,27.914705,160.945770,1.492112,0.000000,36.243868,19.925023,0.000000,0.000000,0.000000,13.773760,30.986240,142.842560,327.247200,3.681350,14.449300,0,0,0,0,0

65,16:00-16:15,0.000000,40.597031,0.000000,42.591754,0.866880,5.152119,3.403335,0.000000,0.000000,30.903670,51.805586,0.000000,41.947046,0.000000,37.218048,57.876608,117.225336,122.906140,123.048896,0.000000,0.000000,91.165290,0.000000,0.000000,0.000000,0.000000,76.108211,17.658731,586.526963,245.063220,38.917401,0.000000,0.000000,62.464481,0.000000,4.208137,27.914705,160.945770,1.492112,0.000000,36.243868,19.925023,0.000000,0.000000,0.000000,13.773760,30.986240,142.842560,327.247200,3.964531,14.449300,0,0,0,0,0

66,16:15-16:30,0.000000,40.597031,0.000000,42.591754,0.866880,5.152119,3.403335,0.000000,0.000000,30.903670,51.805586,0.000000,41.947046,0.000000,37.218048,57.876608,117.225336,122.906140,123.048896,0.000000,0.000000,91.165290,0.000000,0.000000,0.000000,0.000000,76.108211,17.658731,586.526963,245.063220,38.917401,0.000000,0.000000,62.464481,0.000000,4.208137,27.914705,160.945770,1.492112,0.000000,36.243868,19.925023,0.000000,0.000000,0.000000,13.773760,30.986240,142.842560,327.247200,3.964531,14.449300,0,0,0,0,0

67,16:30-16:45,0.000000,40.597031,0.000000,42.591754,0.963200,5.152119,3.403335,0.000000,0.000000,30.903670,51.805586,0.000000,41.947046,0.000000,31.901184,57.876608,117.225336,122.906140,123.048896,0.000000,0.000000,91.165290,0.000000,0.000000,0.000000,0.000000,76.108211,17.658731,516.591859,239.836800,38.917401,0.000000,0.000000,62.464481,0.000000,4.208137,27.914705,160.945770,1.492112,0.000000,36.243868,23.483063,0.000000,0.000000,0.000000,13.773760,30.986240,142.842560,327.247200,4.247712,14.449300,0,0,0,0,0

68,16:45-17:00,0.000000,40.597031,0.000000,42.591754,0.963200,5.152119,3.403335,0.000000,0.000000,30.903670,51.805586,0.000000,41.947046,0.000000,31.901184,57.876608,117.225336,122.906140,123.048896,0.000000,0.000000,91.165290,0.000000,0.000000,0.000000,0.000000,76.108211,17.658731,509.851041,239.836800,38.917401,0.000000,0.000000,62.464481,0.000000,4.208137,27.914705,160.945770,1.492112,0.000000,36.243868,23.483063,0.000000,0.000000,0.000000,13.773760,30.986240,142.842560,327.247200,4.247712,14.449300,0,0,0,0,0

69,17:00-17:15,0.000000,40.597031,0.000000,42.591754,0.963200,5.152119,3.403335,0.000000,0.000000,30.903670,51.805586,0.000000,41.947046,0.000000,31.901184,57.876608,117.225336,122.906140,123.048896,0.000000,0.000000,91.165290,0.000000,0.000000,0.000000,0.000000,76.108211,17.658731,509.851041,239.836800,38.917401,0.000000,0.000000,62.464481,0.000000,4.208137,27.914705,160.945770,1.492112,0.000000,36.243868,23.483063,0.000000,0.000000,0.000000,13.773760,30.986240,142.842560,327.247200,3.907895,14.449300,0,0,0,0,0

70,17:15-17:30,0.000000,40.597031,0.000000,42.591754,0.963200,5.152119,3.403335,0.000000,0.000000,30.903670,51.805586,0.000000,41.947046,0.000000,31.901184,57.876608,117.225336,122.906140,123.048896,0.000000,0.000000,91.165290,0.000000,0.000000,0.000000,0.000000,76.108211,17.658731,509.851041,239.836800,38.917401,0.000000,0.000000,62.464481,0.000000,4.208137,27.914705,160.945770,1.492112,0.000000,36.243868,23.483063,0.000000,0.000000,0.000000,13.773760,30.986240,142.842560,327.247200,3.879577,14.449300,0,0,0,0,0

71,17:30-17:45,0.000000,40.597031,0.000000,42.591754,0.963200,5.152119,3.403335,0.000000,0.000000,30.903670,51.805586,0.000000,41.947046,0.000000,31.901184,57.876608,117.225336,122.906140,123.048896,0.000000,0.000000,91.165290,0.000000,0.000000,0.000000,0.000000,76.108211,19.795686,509.851041,287.996800,38.917401,0.000000,0.000000,62.464481,0.000000,4.208137,27.914705,160.945770,1.492112,0.000000,40.834286,23.483063,0.000000,0.000000,0.000000,13.773760,30.986240,142.842560,327.247200,3.655298,14.449300,0,0,0,0,0

72,17:45-18:00,0.000000,40.597031,0.000000,42.591754,0.963200,5.152119,3.403335,0.000000,0.000000,30.903670,51.805586,0.000000,41.947046,0.000000,31.901184,57.876608,117.225336,122.906140,123.048896,0.000000,0.000000,91.165290,0.000000,0.000000,0.000000,0.000000,76.108211,19.795686,509.851041,354.945076,38.917401,0.000000,0.000000,62.464481,0.000000,4.208137,27.914705,160.945770,1.492112,0.000000,40.834286,23.483063,0.000000,0.000000,0.000000,13.773760,30.986240,142.842560,327.247200,3.548255,14.449300,0,0,0,0,0

73,18:00-18:15,0.000000,40.597031,0.000000,42.591754,1.560384,5.152119,3.403335,0.000000,0.000000,30.903670,51.805586,0.000000,41.947046,0.000000,31.901184,57.876608,117.225336,122.906140,123.048896,0.000000,0.000000,91.165290,0.000000,0.000000,0.000000,0.000000,76.108211,18.042181,512.673217,364.088252,38.917401,0.000000,0.000000,62.464481,0.000000,4.208137,37.219607,160.945770,1.492112,0.000000,36.879580,23.483063,0.000000,0.000000,5.589400,13.773760,30.986240,142.842560,327.247200,3.548255,14.449300,0,0,0,0,0

74,18:15-18:30,0.000000,40.597031,0.000000,42.591754,1.560384,5.152119,3.403335,0.000000,0.000000,30.903670,51.805586,0.000000,41.947046,0.000000,31.901184,57.876608,117.225336,122.906140,123.048896,0.000000,0.000000,91.165290,0.000000,0.000000,0.000000,0.000000,76.108211,18.042181,512.673217,364.088252,38.917401,0.000000,0.000000,62.464481,0.000000,4.208137,37.219607,160.945770,1.492112,0.000000,36.879580,23.483063,0.000000,0.000000,5.589400,13.773760,30.986240,142.842560,327.247200,3.184651,14.449300,0,0,0,0,0

75,18:30-18:45,0.000000,40.597031,0.000000,42.591754,1.560384,5.152119,3.403335,0.000000,0.000000,30.903670,51.805586,0.000000,41.947046,0.000000,31.901184,57.876608,117.225336,122.906140,123.048896,0.000000,0.000000,91.165290,0.000000,0.000000,0.000000,0.000000,77.227450,18.042181,568.113214,362.107527,38.917401,0.000000,0.000000,62.464481,0.689542,4.208137,37.219607,160.945770,1.492112,0.000000,36.879580,23.483063,0.000000,0.000000,11.178802,13.773760,30.986240,142.842560,327.247200,2.479531,14.449300,0,0,0,0,0

76,18:45-19:00,0.000000,40.597031,0.000000,43.971245,1.560384,5.152119,3.492693,0.000000,0.000000,30.903670,52.487239,0.000000,41.947046,0.000000,31.901184,57.876608,117.225336,122.906140,123.048896,0.000000,0.000000,91.165290,0.000000,0.000000,12.561669,0.000000,77.227450,18.042181,589.349139,362.107527,39.897335,0.000000,0.000000,62.464481,0.689542,4.284649,40.941568,162.789421,1.492112,0.000000,36.879580,23.483063,0.000000,0.000000,16.768202,13.773760,30.986240,142.842560,327.247200,2.190970,14.449300,0,0,0,0,0

77,19:00-19:15,0.000000,40.597031,0.000000,43.971245,1.560384,5.152119,3.492693,0.000000,0.000000,30.903670,52.487239,0.000000,41.947046,0.000000,31.901184,57.876608,117.225336,122.906140,117.047680,0.000000,0.000000,91.165290,0.000000,0.000000,12.561669,0.000000,77.227450,18.042181,589.349139,369.314671,39.897335,0.000000,0.000000,62.464481,0.985061,4.284649,40.941568,162.789421,2.229475,0.000000,36.879580,23.483063,0.000000,0.000000,16.768202,13.773760,30.986240,126.299600,327.247200,2.141980,14.449300,0,0,0,0,0

78,19:15-19:30,0.000000,40.597031,0.000000,43.971245,1.560384,5.152119,3.492693,0.000000,0.000000,30.903670,52.487239,0.000000,41.947046,0.000000,31.901184,57.876608,117.225336,122.906140,117.047680,0.000000,0.000000,91.165290,0.000000,0.000000,12.561669,0.000000,77.227450,18.042181,589.349139,369.314671,39.897335,0.000000,0.000000,62.464481,0.985061,4.284649,40.941568,162.789421,2.703344,0.000000,36.879580,23.483063,0.000000,0.000000,16.768202,13.773760,30.986240,126.299600,327.247200,2.220987,14.449300,0,0,0,0,0

79,19:30-19:45,0.000000,40.597031,0.000000,43.971245,1.560384,5.152119,3.492693,0.000000,0.000000,30.903670,52.487239,0.000000,41.947046,0.000000,31.901184,57.876608,117.225336,122.906140,117.047680,0.000000,0.000000,91.165290,0.000000,0.000000,12.561669,0.000000,77.227450,18.042181,589.349139,369.314671,39.897335,0.000000,0.000000,62.464481,0.985061,4.284649,40.941568,162.789421,2.703344,0.000000,36.879580,23.483063,0.000000,0.000000,16.768202,13.773760,30.986240,126.299600,327.247200,2.339640,14.449300,0,0,0,0,0

80,19:45-20:00,0.000000,40.597031,0.000000,43.971245,1.560384,5.152119,3.492693,0.000000,0.000000,30.903670,52.487239,0.000000,41.947046,0.000000,31.901184,57.876608,117.225336,122.906140,117.047680,0.000000,0.000000,91.165290,0.000000,0.000000,12.561669,0.000000,77.227450,18.042181,589.349139,369.314671,39.897335,0.000000,0.000000,62.464481,0.985061,4.284649,40.941568,162.789421,2.703344,0.000000,36.879580,23.483063,0.000000,0.000000,16.768202,13.773760,30.986240,126.299600,327.247200,2.482080,14.449300,0,0,0,0,0

81,20:00-20:15,0.000000,40.597031,0.000000,43.971245,1.560384,5.152119,3.492693,0.000000,0.000000,30.903670,52.487239,0.000000,41.947046,0.000000,31.901184,57.876608,117.225336,122.906140,117.047680,0.000000,0.000000,91.165290,0.000000,0.000000,12.561669,0.000000,77.227450,20.179136,589.349139,368.351471,39.897335,0.000000,0.000000,62.464481,0.985061,4.284649,40.941568,162.789421,2.703344,0.000000,41.469998,23.483063,0.000000,0.000000,16.768202,13.773760,30.986240,126.299600,327.247200,2.712872,14.449300,0,0,0,0,0

82,20:15-20:30,0.000000,40.597031,0.000000,43.971245,1.560384,5.152119,3.492693,0.000000,0.000000,30.903670,52.487239,0.000000,41.947046,0.000000,31.901184,57.876608,117.225336,122.906140,117.047680,0.000000,0.000000,91.165290,0.000000,0.000000,12.561669,0.000000,77.227450,20.179136,589.349139,368.351471,39.897335,0.000000,0.000000,62.464481,0.985061,4.284649,40.941568,162.789421,2.703344,0.000000,41.469998,23.483063,0.000000,0.000000,16.768202,13.773760,30.986240,126.299600,327.247200,2.971699,14.449300,0,0,0,0,0

83,20:30-20:45,0.000000,40.597031,0.000000,43.971245,1.560384,5.152119,3.492693,0.000000,0.000000,30.903670,52.487239,0.000000,41.947046,0.000000,31.901184,57.876608,117.225336,122.906140,117.047680,0.000000,0.000000,91.165290,0.000000,0.000000,12.561669,0.000000,77.227450,20.179136,589.349139,368.351471,39.897335,0.000000,0.000000,62.464481,0.985061,4.284649,40.941568,162.789421,2.703344,0.000000,41.469998,23.483063,0.000000,0.000000,16.768202,13.773760,30.986240,126.299600,327.247200,3.043061,14.449300,0,0,0,0,0

84,20:45-21:00,0.000000,40.597031,0.000000,42.591754,1.560384,5.152119,3.403335,0.000000,0.000000,30.903670,51.805586,0.000000,41.947046,0.000000,31.901184,57.876608,117.225336,122.906140,117.047680,0.000000,0.000000,91.165290,0.000000,0.000000,1.059520,0.000000,77.227450,20.179136,589.349139,368.351471,38.917401,0.000000,0.000000,62.464481,0.985061,4.208137,37.219607,160.945770,2.703344,0.000000,41.469998,23.483063,0.000000,0.000000,16.768202,13.773760,30.986240,126.299600,327.247200,3.209571,14.449300,0,0,0,0,0

85,21:00-21:15,0.000000,40.597031,0.000000,42.591754,1.560384,5.152119,3.403335,0.000000,0.000000,30.903670,51.805586,0.000000,41.947046,0.000000,31.901184,57.876608,117.225336,122.906140,117.047680,0.000000,0.000000,91.165290,0.000000,0.000000,1.059520,0.000000,77.227450,18.042181,589.349139,369.314671,38.917401,0.000000,0.000000,62.464481,0.985061,4.208137,37.219607,160.945770,2.703344,0.000000,36.879580,23.483063,8.143471,0.000000,10.487184,13.773760,30.986240,126.299600,327.247200,3.302454,14.449300,0,0,0,0,0

86,21:15-21:30,0.000000,40.597031,0.000000,42.591754,1.560384,5.152119,3.403335,0.000000,0.000000,30.903670,51.805586,0.000000,41.947046,0.000000,31.901184,57.876608,117.225336,122.906140,117.047680,0.000000,0.000000,91.165290,0.000000,0.000000,1.059520,0.000000,77.227450,18.042181,589.349139,369.314671,38.917401,0.000000,0.000000,62.464481,0.985061,4.208137,37.219607,160.945770,2.703344,0.000000,36.879580,23.483063,12.461978,0.000000,10.487184,13.773760,30.986240,126.299600,327.247200,3.442346,14.449300,0,0,0,0,0

87,21:30-21:45,0.000000,40.597031,0.000000,42.591754,1.560384,5.152119,3.403335,0.000000,0.000000,30.903670,51.805586,0.000000,41.947046,0.000000,31.901184,57.876608,117.225336,122.906140,117.047680,0.000000,0.000000,91.165290,0.000000,0.000000,1.059520,0.000000,77.227450,18.042181,589.349139,369.314671,38.917401,0.000000,0.000000,62.464481,0.985061,4.208137,37.219607,160.945770,2.703344,0.000000,35.561844,23.483063,12.461978,0.000000,11.178802,13.773760,30.986240,126.299600,327.247200,3.530132,14.449300,0,0,0,0,0

88,21:45-22:00,0.000000,40.597031,0.000000,43.971245,1.560384,5.152119,3.492693,0.000000,0.000000,30.903670,52.487239,0.000000,41.947046,0.000000,31.901184,57.876608,117.225336,122.906140,117.047680,0.000000,0.000000,91.165290,0.000000,0.000000,18.937860,0.000000,77.227450,18.042181,589.349139,369.314671,39.897335,0.000000,0.000000,62.464481,0.985061,4.284649,40.941568,162.789421,2.703344,0.000000,35.561844,23.483063,12.461978,0.000000,16.768202,13.773760,30.986240,126.299600,327.247200,3.685032,14.449300,0,0,0,0,0

89,22:00-22:15,0.000000,40.597031,0.000000,43.971245,1.560384,5.152119,3.492693,0.000000,0.000000,30.903670,52.487239,0.000000,41.947046,0.000000,31.901184,57.876608,117.225336,122.906140,117.047680,0.000000,0.000000,91.165290,0.000000,0.000000,18.937860,0.000000,77.227450,18.042181,589.349139,369.314671,39.897335,0.000000,0.000000,62.464481,0.985061,4.284649,40.941568,162.789421,2.703344,0.000000,35.561844,23.483063,12.461978,0.000000,16.768202,13.773760,30.986240,126.299600,335.073200,4.107254,14.449300,0,0,0,0,0

90,22:15-22:30,0.000000,40.597031,0.000000,43.971245,1.560384,5.152119,3.492693,0.000000,0.000000,30.903670,52.487239,0.000000,41.947046,0.000000,31.901184,57.876608,117.225336,122.906140,117.047680,0.000000,0.000000,91.165290,0.000000,0.000000,18.937860,0.000000,77.227450,18.042181,589.349139,369.314671,39.897335,0.000000,0.000000,62.464481,0.985061,4.284649,40.941568,162.789421,2.703344,0.000000,35.561844,23.483063,12.461978,0.000000,16.768202,13.773760,30.986240,126.299600,342.748700,4.107254,14.449300,0,0,0,0,0

91,22:30-22:45,0.000000,40.597031,0.000000,43.971245,1.560384,5.152119,3.492693,0.000000,0.000000,30.903670,52.487239,0.000000,41.947046,0.000000,31.901184,57.876608,117.225336,122.906140,117.047680,0.000000,0.000000,91.165290,0.000000,0.000000,18.937860,0.000000,77.227450,20.179136,645.214739,369.314671,39.897335,0.000000,0.000000,62.464481,0.985061,4.284649,40.941568,162.789421,2.703344,0.000000,35.126652,23.483063,12.461978,0.000000,16.768202,13.773760,30.986240,126.299600,343.501200,3.539760,14.449300,0,0,0,0,0

92,22:45-23:00,0.000000,40.597031,0.000000,42.591754,1.560384,5.152119,3.403335,0.000000,0.000000,30.903670,51.805586,0.000000,41.947046,0.000000,31.901184,57.876608,117.225336,122.906140,117.047680,0.000000,0.000000,91.165290,0.000000,0.000000,6.280835,0.000000,77.227450,20.179136,637.509139,369.314671,38.917401,0.000000,0.000000,62.464481,0.985061,4.208137,37.219607,160.945770,2.703344,0.000000,35.126652,23.483063,12.461978,0.000000,10.487184,13.773760,30.986240,126.299600,348.166700,3.539760,14.449300,0,0,0,0,0

93,23:00-23:15,0.000000,40.597031,0.000000,42.591754,1.560384,5.152119,3.403335,0.000000,0.000000,30.903670,51.805586,0.000000,41.947046,0.000000,31.901184,57.876608,117.225336,122.906140,117.047680,0.000000,0.000000,91.165290,0.000000,0.000000,12.561669,0.000000,77.227450,17.936229,589.349139,369.314671,38.917401,0.000000,0.000000,62.464481,0.985061,4.208137,37.219607,160.945770,2.703344,0.000000,32.147089,23.483063,12.461978,0.000000,5.589400,13.773760,30.986240,126.299600,348.919200,3.822941,14.449300,0,0,0,0,0

94,23:15-23:30,0.000000,40.597031,0.000000,42.591754,1.560384,5.152119,3.403335,0.000000,0.000000,30.903670,51.805586,0.000000,41.947046,0.000000,31.901184,57.876608,117.225336,122.906140,117.047680,0.000000,0.000000,91.165290,0.000000,0.000000,12.561669,0.000000,77.227450,17.936229,589.349139,369.314671,38.917401,0.000000,0.000000,62.464481,0.985061,4.208137,37.219607,160.945770,2.703344,0.000000,32.147089,23.483063,12.461978,0.000000,0.000000,13.773760,30.986240,126.299600,353.584700,3.822941,14.449300,0,0,0,0,0

95,23:30-23:45,0.000000,40.597031,0.000000,42.591754,1.560384,5.152119,3.403335,0.000000,0.000000,30.903670,51.805586,0.000000,41.947046,0.000000,31.901184,57.876608,117.225336,122.906140,117.047680,0.000000,0.000000,91.165290,0.000000,0.000000,12.561669,0.000000,77.227450,17.936229,589.349139,369.314671,38.917401,0.000000,0.000000,62.464481,0.985061,4.208137,37.219607,160.945770,2.703344,0.000000,32.147089,23.483063,11.721662,0.000000,0.000000,13.773760,30.986240,126.299600,354.337200,3.822941,14.449300,0,0,0,0,0

96,23:45-24:00,0.000000,40.597031,0.000000,42.591754,1.560384,5.152119,3.403335,0.000000,0.000000,30.903670,51.805586,0.000000,41.947046,0.000000,31.901184,57.876608,117.225336,122.906140,117.047680,0.000000,0.000000,91.165290,0.000000,0.000000,12.561669,0.000000,77.227450,17.936229,589.349139,369.314671,38.917401,0.000000,0.000000,62.464481,0.985061,4.208137,37.219607,160.945770,2.703344,0.000000,32.147089,23.483063,11.721662,0.000000,0.000000,13.773760,30.986240,126.299600,359.002700,3.822941,14.449300,0,0,0,0,0

