Time,Block,NR/2024/19352/C,NR/2024/19075/A/13837,NR/2024/18919/A/14386,NR/2024/18986/A/13842,NR/2024/19348/C,NR/2024/18936/A/13894,NR/2024/19322/C,NR/2024/18976/A/13902,NR/2024/19344/C,NR/2024/19290/A/14491,NR/2024/19327/C,NR/2024/19245/A/13964,NR/2024/19121/A/13966,NR/2024/19319/C,NR/2024/19030/A/13844,NR/2024/18978/A/13904,NR/2024/19115/A/13867,NR/2024/19043/A/13838,NR/2024/18935/A/13893,NR/2024/19172/A/14492,NR/2024/18855/A/13968,NR/2024/19318/C,NR/2024/18996/A/14348,NR/2024/19143/A/13863,NR/2024/18977/A/13903,NR/2024/19024/A/14134,NR/2024/19349/C,NR/2024/18934/A/13892,Total
80,19:45-20:00,0.000000,0.000000,0.000000,0.680000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.930000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,167.360000,0.000000,2.000000,0.000000,4.840000,0.000000,0.000000,243.74

81,20:00-20:15,0.000000,0.000000,0.000000,0.680000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.930000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,167.360000,0.000000,2.000000,0.000000,4.840000,0.000000,0.000000,243.74

82,20:15-20:30,0.000000,0.000000,0.000000,0.680000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.930000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,167.360000,0.000000,2.000000,0.000000,4.840000,0.000000,0.000000,243.74

83,20:30-20:45,0.000000,0.000000,0.000000,0.680000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.930000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,167.360000,0.000000,2.000000,0.000000,4.840000,0.000000,0.000000,243.74

84,20:45-21:00,0.000000,0.000000,0.000000,0.680000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.930000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,167.360000,0.000000,2.000000,0.000000,4.840000,0.000000,0.000000,243.74

85,21:00-21:15,0.000000,0.000000,0.000000,0.680000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.930000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,150.240000,0.000000,2.000000,0.000000,4.840000,0.000000,0.000000,226.62

86,21:15-21:30,0.000000,0.000000,0.000000,0.680000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.930000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,150.240000,0.000000,2.000000,0.000000,4.840000,0.000000,0.000000,226.62

87,21:30-21:45,0.000000,0.000000,0.000000,0.680000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.930000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,150.240000,0.000000,2.000000,0.000000,4.840000,0.000000,0.000000,226.62

88,21:45-22:00,0.000000,0.000000,0.000000,0.680000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.930000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,150.240000,0.000000,2.000000,0.000000,4.840000,0.000000,0.000000,226.62

89,22:00-22:15,19.350000,0.000000,9.670000,0.680000,145.110000,0.000000,52.240000,0.000000,48.370000,0.000000,96.740000,1.930000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,105.160000,0.000000,2.000000,0.000000,4.840000,43.530000,0.000000,596.55

90,22:15-22:30,19.350000,0.000000,9.670000,0.680000,145.110000,0.000000,52.240000,0.000000,48.370000,0.000000,96.740000,1.930000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,105.160000,0.000000,2.000000,0.000000,4.840000,43.530000,0.000000,596.55

91,22:30-22:45,19.350000,0.000000,9.670000,0.680000,145.110000,0.000000,52.240000,0.000000,48.370000,0.000000,96.740000,1.930000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,52.630000,0.000000,2.000000,0.000000,4.840000,43.530000,0.000000,544.02

92,22:45-23:00,19.350000,0.000000,9.670000,0.680000,145.110000,0.000000,52.240000,0.000000,48.370000,0.000000,96.740000,1.930000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,52.630000,0.000000,2.000000,0.000000,4.840000,43.530000,0.000000,544.02

93,23:00-23:15,19.350000,0.000000,9.670000,0.630000,145.110000,0.000000,52.240000,0.000000,48.370000,0.000000,96.740000,1.930000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,52.630000,0.000000,2.000000,0.000000,4.840000,43.530000,0.000000,543.97

94,23:15-23:30,19.350000,0.000000,9.670000,0.630000,145.110000,0.000000,52.240000,0.000000,48.370000,0.000000,96.740000,1.930000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,52.630000,0.000000,2.000000,0.000000,4.840000,43.530000,0.000000,543.97

95,23:30-23:45,19.350000,0.000000,9.670000,0.630000,145.110000,0.000000,52.240000,0.000000,48.370000,0.000000,96.740000,1.930000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,52.630000,0.000000,2.000000,0.000000,4.840000,43.530000,0.000000,543.97

96,23:45-24:00,19.350000,0.000000,9.670000,0.630000,145.110000,0.000000,52.240000,0.000000,48.370000,0.000000,96.740000,1.930000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.930000,52.630000,0.000000,2.000000,0.000000,4.840000,43.530000,0.000000,543.97

