Block,Time,URI,URI2,RIHAND2,RIHAND3,SEWA2,SINGRAULI,TANAKPUR,TEHRI,UNCHAHAR1,UNCHAHAR3,SALAL,SINGRAULI_HYDRO,UNCHAHAR2,UNCHAHAR4,TANDA2,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,CHAMERA1,CHAMERA2,DADRT2,DULHASTI,JHAJJAR,KISHANGANGA,KOTESHWR,KOLDAM,NJPC,RAPPC,CHAMERA3,DHAULIGNGA,BSIUL,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,NTPL,RSTPSU1TO6,RSTPSU7,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,SIMHST1,SIMHST2,TALST2,TelanganaSTPP,VALLURNTECL,FSTPP I & II,KHSTPP-I,KHSTPP-II,TALA,BRBCL,SASAN
23,05:30-05:45,35.88,37.89052,124.384996,130.580717,0,148.982313,12.1695,0,22.630299,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,50.556841,12.205976,5.621263,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,11.528131,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,52.788555,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.2316,15.00135,348.975

24,05:45-06:00,35.88,37.89052,124.384996,130.580717,0,148.982313,12.1695,0,22.630299,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,50.556841,78.386778,5.621263,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,11.528131,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,52.788555,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.9376,15.00135,348.975

25,06:00-06:15,35.88,37.89052,124.384996,130.580717,0,148.982313,12.1695,0,22.630299,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,50.556841,78.386778,5.621263,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,11.528131,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,51.87616,0,80.112914,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.7024,15.00135,348.975

26,06:15-06:30,35.88,37.89052,124.384996,130.580717,0,148.982313,12.1695,0,22.630299,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,50.556841,78.386778,5.621263,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,11.528131,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,51.87616,0,80.112914,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.7024,15.00135,348.975

27,06:30-06:45,35.88,37.89052,124.384996,130.580717,0,148.982313,12.1695,0,22.630299,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,50.556841,78.386778,5.621263,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,11.528131,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,51.87616,0,80.112914,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.7024,15.00135,348.975

28,06:45-07:00,35.88,37.89052,124.384996,130.580717,0,148.982313,12.1695,0,22.630299,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,50.556841,78.386778,5.621263,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,11.528131,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,51.87616,0,80.112914,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.7024,15.00135,348.975

29,07:00-07:15,35.88,37.89052,124.384996,130.580717,0,148.982313,10.248,0,22.630299,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,50.556841,78.386778,5.621263,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,11.528131,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,51.485133,0,80.112914,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.7024,15.00135,348.975

30,07:15-07:30,35.88,37.89052,124.384996,130.580717,0,148.982313,10.248,0,22.630299,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,50.556841,9.154482,5.621263,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,11.528131,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,51.485133,0,80.112914,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.7024,15.00135,348.975

31,07:30-07:45,35.88,37.89052,124.384996,130.580717,0,148.982313,12.1695,0,22.630299,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,50.556841,4.272092,5.621263,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,11.528131,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,51.485133,0,80.112914,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.2904,15.00135,348.975

32,07:45:08:00,35.88,37.89052,124.384996,130.580717,0,148.982313,12.1695,0,22.630299,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,50.556841,19.529562,5.621263,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,11.528131,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,51.485133,0,80.112914,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.2904,15.00135,348.975

33,08:00-08:15,35.88,37.89052,124.384996,130.580717,0,148.982313,12.1695,0,22.630299,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,50.556841,19.529562,5.621263,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,11.528131,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,50.833423,0,80.112914,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.9964,15.00135,348.975

34,08:15-08:30,35.88,37.89052,124.384996,130.580717,0,148.982313,12.1695,0,22.630299,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,50.556841,19.529562,5.621263,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,11.528131,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,50.833423,0,80.112914,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.9964,15.00135,348.975

35,08:30-08:45,35.88,37.89052,124.384996,130.580717,0,148.982313,10.8885,0,22.630299,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,50.556841,19.529562,5.621263,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,10.375318,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,50.833423,0,80.112914,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.9082,15.00135,348.975

36,08:45:09:00,35.88,37.89052,124.384996,130.580717,0,148.982313,10.8885,0,22.630299,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,50.556841,19.529562,5.621263,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,10.375318,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,50.833423,0,80.112914,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.9082,15.00135,348.975

37,09:00:09:15,35.88,37.89052,124.384996,130.580717,0,148.982313,12.1695,0,22.630299,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,50.556841,19.529562,5.621263,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,10.375318,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,50.833423,0,78.755068,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.9082,15.00135,348.975

38,09:15-09:30,35.88,37.89052,124.384996,130.580717,0,148.982313,12.1695,0,22.630299,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,50.556841,19.529562,5.621263,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,10.375318,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,50.833423,0,78.755068,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.9082,15.00135,348.975

39,09:30-09:45,35.88,37.89052,124.384996,130.580717,0,148.982313,11.529,0,22.630299,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,50.556841,19.529562,5.621263,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,10.375318,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,50.833423,0,78.755068,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.967,15.00135,348.975

40,09:45-10:00,35.88,37.89052,124.384996,130.580717,0,148.982313,11.529,0,22.630299,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,50.556841,19.529562,5.621263,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,10.375318,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,50.833423,0,78.755068,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.555,15.00135,348.975

41,10:00-10:15,41.4,37.89052,124.384996,130.580717,0,148.982313,11.529,0,22.630299,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,50.556841,16.783217,5.621263,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,10.375318,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,50.833423,0,78.755068,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.261,15.00135,348.975

42,10:15-10:30,41.4,37.89052,124.384996,130.580717,0,148.982313,11.529,0,22.630299,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,50.556841,16.783217,5.621263,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,10.375318,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,50.833423,0,78.755068,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.261,15.00135,348.975

43,10:30-10:45,41.4,37.89052,124.384996,130.580717,0,148.982313,11.529,0,22.630299,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,50.556841,16.783217,5.621263,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,10.375318,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,50.833423,0,78.755068,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.673,15.00135,348.975

44,10:45-11:00,41.4,37.89052,124.384996,130.580717,0,148.982313,11.529,0,22.630299,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,50.556841,16.783217,5.621263,0,97.055943,28.09872,48.499829,548.715948,59.175403,422.443785,8.340651,10.375318,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,50.833423,0,78.755068,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.673,15.00135,348.975

45,11:00-11:15,41.4,37.89052,124.384996,130.580717,0,148.982313,11.529,0,22.630299,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,50.556841,16.783217,5.621263,0,97.055943,28.09872,48.499829,548.715948,59.175403,422.443785,8.340651,10.375318,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,50.833423,0,78.755068,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.673,15.00135,348.975

46,11:15-11:30,41.4,37.89052,124.384996,130.580717,0,148.982313,11.529,0,22.630299,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,50.556841,16.783217,5.621263,0,97.055943,28.09872,48.499829,548.715948,59.175403,422.443785,8.340651,10.375318,10.211652,179.962454,67.990882,34.831253,43.536137,13.0416,0,0,0,50.833423,0,78.755068,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,10.143,15.00135,348.975

47,11:30-11:45,41.4,37.89052,124.384996,130.580717,0,148.982313,11.7852,0,22.630299,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,50.556841,16.783217,5.621263,0,97.055943,28.09872,48.499829,548.715948,59.175403,422.443785,8.340651,10.375318,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.833423,0,78.755068,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,10.437,15.00135,348.975

48,11:45-12:00,41.4,37.89052,124.384996,130.580717,0,148.982313,11.7852,0,22.630299,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,50.556841,16.783217,5.621263,0,97.055943,28.09872,48.499829,548.715948,59.175403,422.443785,8.340651,10.375318,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.833423,0,78.755068,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,10.437,15.00135,348.975

49,12:00-12:15,35.88,37.89052,124.384996,130.580717,0,148.982313,11.7852,0,22.630299,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,50.556841,0,5.621263,0,97.055943,28.09872,48.499829,548.715948,59.175403,422.443785,8.340651,10.375318,10.211652,179.962454,67.990882,34.831253,43.536137,6.5208,0,0,0,50.181712,0,78.755068,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,10.437,15.00135,348.975

