Block,Time,KUDGI,TALA,KHSTPP-I,SASAN,BRBCL,FSTPP I & II,KHSTPP-II,AURY_LF,KOTESHWR,KISHANGANGA,DADRI_GF,ANTA_LF,UNCHAHAR1,AURY_CRF,AURY_GF,ANTA_RF,RAPPB,SINGRAULI,KOLDAM,RIHAND3,URI,DADRI_LF,NAPP,UNCHAHAR3,PARBATI3,TANAKPUR,URI2,ANTA_CRF,JHAJJAR,RIHAND2,BSIUL,ANTA_GF,RAPPC,UNCHAHAR4,SALAL,UNCHAHAR2,CHAMERA3,RAMPUR,DADRI_RF,RIHAND1,SINGRAULI_HYDRO,AURY_RF,DHAULIGNGA,SEWA2,DADRT2,TEHRI,TANDA2,DULHASTI,DADRI_CRF,CHAMERA1,NJPC,CHAMERA2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,135.51,15.650943,42.594859,337.772902,14.518463,18.835237,142.780373,0.000000,8.589145,0.000000,0.000000,0.000000,10.775534,0.000000,0.000000,6.235986,0.000000,94.370250,0.000000,119.695958,11.754178,0.000000,38.971138,14.611902,0.000000,8.679159,30.873476,0.000000,583.154910,56.709261,0.000000,0.000000,25.056608,0.000000,12.934048,24.369302,0.000000,0.000000,16.923248,89.046800,0.759153,9.674644,0.000000,0.000000,531.724479,0.000000,0.000000,31.899762,0.000000,0.000000,38.497255,11.611896,0,0,0,0,0

48,11:45-12:00,135.51,15.650943,42.594859,337.772902,14.518463,18.835237,142.780373,0.000000,8.589145,0.000000,0.000000,0.000000,10.775534,0.000000,0.000000,6.235986,0.000000,94.370250,0.000000,119.695958,11.754178,0.000000,38.971138,14.611902,0.000000,8.679159,30.873476,0.000000,583.154910,56.709261,0.000000,0.000000,25.056608,0.000000,12.934048,24.369302,0.000000,0.000000,16.923248,89.046800,0.759153,9.674644,0.000000,0.000000,560.761479,0.000000,0.000000,31.899762,0.000000,0.000000,38.497255,11.611896,0,0,0,0,0

49,12:00-12:15,135.51,15.650943,42.594859,337.772902,14.518463,18.835237,142.780373,0.000000,8.589145,0.000000,0.000000,0.000000,10.775534,0.000000,0.000000,6.235986,0.000000,94.370250,0.000000,119.695958,11.754178,0.000000,38.971138,14.611902,0.000000,8.679159,30.873476,0.000000,583.154910,56.709261,0.000000,0.000000,25.056608,0.000000,12.934048,24.369302,0.000000,0.000000,16.923248,89.046800,0.759153,9.674644,0.000000,0.000000,604.316979,0.000000,0.000000,31.899762,0.000000,0.000000,38.497255,0.000000,0,0,0,0,0

50,12:15-12:30,135.51,15.650943,42.594859,337.772902,14.518463,18.835237,142.780373,0.000000,8.589145,0.000000,0.000000,0.000000,10.775534,0.000000,0.000000,6.235986,0.000000,94.370250,0.000000,119.695958,11.754178,0.000000,38.971138,14.611902,0.000000,8.679159,30.873476,0.000000,583.154910,56.709261,0.000000,0.000000,25.056608,0.000000,12.934048,24.369302,0.000000,0.000000,16.923248,89.046800,0.759153,9.674644,0.000000,0.000000,604.316979,0.000000,0.000000,31.899762,0.000000,0.000000,38.497255,0.000000,0,0,0,0,0

51,12:30-12:45,135.51,15.650943,42.594859,337.772902,14.518463,18.835237,142.780373,0.000000,8.589145,0.000000,0.000000,0.000000,11.743434,0.000000,0.000000,6.235986,0.000000,94.370250,0.000000,119.695958,11.754178,0.000000,38.971138,15.579802,0.000000,8.679159,11.067162,0.000000,582.187010,56.709261,0.000000,0.000000,25.056608,0.000000,12.934048,24.369302,0.000000,0.000000,16.923248,89.046800,0.759153,9.674644,0.000000,0.000000,599.477479,0.000000,0.000000,31.899762,0.000000,0.000000,38.497255,0.000000,0,0,0,0,0

52,12:45-13:00,135.51,15.650943,42.594859,337.772902,14.518463,18.835237,142.780373,0.000000,8.589145,0.000000,0.000000,0.000000,11.743434,0.000000,0.000000,6.235986,0.000000,94.370250,0.000000,119.695958,11.754178,0.000000,38.971138,15.579802,0.000000,8.679159,9.114134,0.000000,582.187010,56.709261,0.000000,0.000000,25.056608,0.000000,12.934048,24.369302,0.000000,0.000000,16.923248,89.046800,0.759153,9.674644,0.000000,0.000000,589.798479,0.000000,0.000000,31.899762,0.000000,0.000000,38.497255,0.000000,0,0,0,0,0

53,13:00-13:15,135.51,15.650943,42.594859,337.772902,14.518463,18.835237,142.780373,0.000000,8.589145,0.000000,0.000000,0.000000,11.743434,0.000000,0.000000,5.924226,0.000000,94.370250,0.000000,119.695958,11.754178,0.000000,38.971138,15.579802,0.000000,12.150823,9.114134,0.000000,582.187010,56.709261,0.000000,0.000000,25.056608,0.000000,12.934048,24.369302,0.000000,0.000000,16.923248,89.046800,0.759153,9.674644,0.000000,0.000000,565.600979,0.000000,0.000000,31.899762,0.000000,0.000000,22.640052,0.000000,0,0,0,0,0

54,13:15-13:30,135.51,15.650943,42.594859,337.772902,14.518463,18.835237,142.780373,0.000000,8.589145,0.000000,0.000000,0.000000,11.743434,0.000000,0.000000,5.612368,0.000000,94.370250,0.000000,119.695958,11.754178,0.000000,38.971138,15.579802,0.000000,12.150823,9.114134,0.000000,582.187010,56.709261,0.000000,0.000000,25.056608,0.000000,12.934048,24.369302,0.000000,0.000000,16.923248,89.046800,0.759153,9.674644,0.000000,0.000000,555.921979,0.000000,0.000000,31.899762,0.000000,0.000000,22.640052,0.000000,0,0,0,0,0

55,13:30-13:45,135.51,15.650943,42.594859,337.772902,14.518463,18.835237,142.780373,0.000000,8.589145,0.000000,0.000000,0.000000,11.743434,0.000000,0.000000,5.612368,0.000000,94.370250,0.000000,119.695958,11.754178,0.000000,38.971138,15.579802,0.000000,12.150823,9.114134,0.000000,582.187010,56.709261,0.000000,0.000000,25.056608,0.000000,12.934048,24.369302,0.000000,0.000000,16.923248,89.046800,0.759153,9.674644,0.000000,0.000000,565.600979,0.000000,0.000000,31.899762,0.000000,0.000000,22.640052,0.000000,0,0,0,0,0

56,13:45-14:00,135.51,15.650943,42.594859,337.772902,14.518463,18.835237,142.780373,0.000000,8.589145,0.000000,0.000000,0.000000,11.743434,0.000000,0.000000,4.834370,0.000000,94.370250,0.000000,119.695958,11.754178,0.000000,38.971138,15.579802,0.000000,12.150823,9.114134,0.000000,582.187010,56.709261,0.000000,0.000000,25.056608,0.000000,12.934048,24.369302,0.000000,0.000000,16.923248,89.046800,0.759153,9.674644,0.000000,0.000000,603.944338,0.000000,0.000000,31.899762,0.000000,0.000000,22.640052,0.000000,0,0,0,0,0

57,14:00-14:15,135.51,15.650943,42.594859,337.772902,14.518463,18.835237,142.780373,0.000000,8.589145,0.000000,0.000000,0.000000,11.685360,0.000000,0.000000,4.834370,0.000000,94.370250,0.000000,119.695958,11.754178,0.000000,38.971138,15.483012,0.000000,9.919039,9.114134,0.000000,581.596592,56.709261,0.000000,0.000000,25.056608,0.000000,12.934048,24.369302,0.000000,0.000000,16.923248,89.046800,0.759153,9.674644,0.000000,0.000000,587.877198,0.000000,0.000000,31.899762,0.000000,0.000000,22.640052,0.000000,0,0,0,0,0

58,14:15-14:30,135.51,15.650943,42.594859,337.772902,14.518463,18.835237,142.780373,0.000000,8.589145,0.000000,0.000000,0.000000,16.311535,0.000000,0.000000,4.834370,0.000000,94.370250,0.000000,119.695958,11.754178,0.000000,38.971138,21.861957,0.000000,9.919039,9.114134,0.000000,586.847449,56.709261,0.000000,0.000000,25.056608,0.000000,12.934048,24.369302,0.000000,0.000000,16.923248,89.046800,0.759153,9.674644,0.000000,0.000000,592.910278,0.000000,0.000000,31.899762,0.000000,0.000000,22.640052,0.000000,0,0,0,0,0

59,14:30-14:45,135.51,15.650943,42.594859,337.772902,14.518463,18.835237,142.780373,0.000000,8.589145,0.000000,0.000000,0.000000,16.311535,0.000000,0.000000,4.834370,0.000000,94.370250,0.000000,119.695958,11.754178,0.000000,38.971138,21.861957,0.000000,9.919039,9.114134,0.000000,586.847449,56.709261,0.000000,0.000000,25.056608,0.000000,12.934048,24.369302,0.000000,0.000000,16.923248,89.046800,0.759153,9.674644,0.000000,0.000000,602.976438,0.000000,0.000000,31.899762,0.000000,0.000000,22.640052,0.000000,0,0,0,0,0

60,14:45-15:00,135.51,15.650943,42.594859,337.772902,14.518463,18.835237,142.780373,0.000000,8.589145,0.000000,0.000000,0.000000,16.311535,0.000000,0.000000,4.834370,0.000000,94.370250,0.000000,119.695958,11.754178,0.000000,38.971138,21.861957,0.000000,9.919039,9.114134,0.000000,586.847449,56.709261,0.000000,0.000000,25.056608,0.000000,12.934048,24.369302,0.000000,0.000000,16.923248,89.046800,0.759153,9.674644,0.000000,0.000000,618.075678,0.000000,0.000000,31.899762,0.000000,0.000000,22.640052,0.000000,0,0,0,0,0

61,15:00-15:15,135.51,15.650943,42.594859,337.772902,14.518463,18.835237,142.780373,0.000000,8.589145,0.000000,0.000000,0.000000,16.311535,0.000000,0.000000,4.834370,0.000000,94.370250,0.000000,119.695958,12.822739,0.000000,38.971138,21.861957,0.000000,9.919039,9.114134,0.000000,586.847449,56.709261,0.000000,0.000000,25.056608,0.000000,12.934048,24.369302,0.000000,0.000000,16.923248,89.046800,0.759153,9.674644,1.278596,0.000000,623.108758,0.000000,0.000000,31.899762,0.000000,0.000000,22.640052,0.000000,0,0,0,0,0

62,15:15-15:30,135.51,15.650943,42.594859,337.772902,14.518463,18.835237,142.780373,0.000000,8.589145,0.000000,0.000000,0.000000,16.311535,0.000000,0.000000,4.834370,0.000000,94.370250,0.000000,119.695958,12.822739,0.000000,38.971138,21.861957,0.000000,9.919039,9.114134,0.000000,586.847449,56.709261,0.000000,0.000000,25.056608,0.000000,12.934048,24.369302,0.000000,0.000000,16.923248,89.046800,0.759153,9.674644,8.822312,0.000000,623.108758,0.000000,0.000000,31.899762,0.000000,0.000000,22.640052,0.000000,0,0,0,0,0

63,15:30-15:45,135.51,15.650943,42.594859,337.772902,14.518463,18.835237,142.780373,0.000000,8.589145,0.000000,0.000000,0.000000,16.311535,0.000000,0.000000,9.529087,0.000000,94.370250,0.000000,119.695958,12.822739,0.000000,38.971138,21.861957,0.000000,9.919039,9.114134,0.000000,586.847449,56.709261,6.311482,0.000000,25.056608,0.000000,12.934048,24.369302,0.000000,0.000000,45.960248,89.046800,0.759153,15.376357,8.822312,0.000000,623.108758,0.000000,0.000000,31.899762,0.000000,0.000000,38.497255,11.611896,0,0,0,0,0

64,15:45-16:00,135.51,15.650943,42.594859,337.772902,14.518463,18.835237,142.780373,0.000000,8.589145,0.000000,0.000000,0.000000,16.311535,0.000000,0.000000,14.513370,0.000000,94.370250,0.000000,119.695958,12.822739,0.000000,38.971138,21.861957,0.000000,9.919039,9.114134,0.000000,586.847449,56.709261,6.311482,0.000000,25.056608,0.000000,12.934048,24.369302,0.000000,0.000000,45.960248,89.046800,0.759153,19.353644,8.822312,0.000000,623.108758,0.000000,0.000000,31.899762,0.000000,0.000000,38.497255,11.611896,0,0,0,0,0

65,16:00-16:15,135.51,15.650943,36.132191,337.772902,14.518463,18.835237,142.780373,0.000000,8.589145,0.000000,0.000000,0.000000,19.343482,0.000000,0.000000,14.513370,0.000000,94.370250,0.000000,119.695958,12.822739,0.000000,38.971138,25.542978,0.000000,12.150823,9.114134,0.000000,627.464943,56.709261,6.311482,0.000000,25.056608,0.000000,2.249400,24.369302,0.000000,0.000000,45.960248,89.046800,0.759153,19.353644,8.822312,0.000000,661.200682,14.939536,0.000000,31.899762,0.000000,0.000000,0.000000,11.611896,0,0,0,0,0

66,16:15-16:30,135.51,15.650943,36.132191,337.772902,14.518463,18.835237,142.780373,0.000000,8.589145,0.000000,0.000000,0.000000,19.343482,0.000000,0.000000,14.513370,0.000000,94.370250,0.000000,119.695958,12.822739,0.000000,38.971138,25.542978,0.000000,9.919039,9.114134,0.000000,632.183982,56.709261,6.311482,0.000000,25.056608,0.000000,2.249400,24.369302,0.000000,0.000000,45.960248,89.046800,0.759153,19.353644,8.822312,0.000000,661.200682,30.122984,0.000000,31.899762,0.000000,0.000000,0.000000,11.611896,0,0,0,0,0

67,16:30-16:45,135.51,15.650943,36.132191,337.772902,14.518463,20.066358,142.780373,0.000000,8.589145,0.000000,0.000000,0.000000,19.343482,0.000000,0.000000,15.752572,0.000000,94.370250,0.000000,119.695958,12.822739,0.000000,38.971138,25.542978,0.000000,9.919039,9.114134,0.000000,632.183982,56.709261,0.000000,0.000000,25.056608,0.000000,2.249400,24.369302,0.000000,0.000000,45.960248,89.046800,0.759153,31.534182,8.822312,0.000000,661.200682,45.184476,0.000000,31.899762,0.000000,0.000000,0.000000,11.611896,0,0,0,0,0

68,16:45-17:00,135.51,15.650943,36.132191,337.772902,14.518463,20.066358,142.780373,0.000000,8.589145,0.000000,0.000000,0.000000,19.343482,0.000000,0.000000,15.752572,0.000000,94.370250,0.000000,119.695958,12.822739,0.000000,38.971138,25.542978,0.000000,9.919039,9.114134,0.000000,632.183982,56.709261,0.000000,0.000000,25.056608,0.000000,2.249400,24.369302,0.000000,0.000000,66.286148,89.046800,0.759153,31.534182,8.822312,0.000000,661.200682,45.184476,0.000000,31.899762,0.000000,0.000000,0.000000,11.611896,0,0,0,0,0

69,17:00-17:15,135.51,15.650943,36.132191,337.772902,14.518463,20.066358,142.780373,0.000000,8.589145,0.000000,0.000000,0.000000,19.343482,0.000000,0.000000,15.752572,0.000000,98.596670,0.000000,119.695958,14.959862,0.000000,38.971138,25.542978,0.000000,9.919039,9.114134,0.000000,632.183982,56.709261,0.000000,0.000000,25.056608,0.000000,2.249400,24.369302,0.000000,0.000000,75.318106,89.046800,0.759153,31.534182,8.822312,0.000000,661.200682,60.245968,0.000000,31.899762,0.000000,6.117128,20.165229,11.611896,0,0,0,0,0

70,17:15-17:30,135.51,15.650943,36.132191,337.772902,14.518463,20.066358,142.780373,0.000000,8.589145,0.000000,0.000000,0.000000,19.343482,0.000000,0.000000,15.752572,0.000000,99.451725,0.000000,119.695958,14.959862,0.000000,38.971138,25.542978,3.080342,9.919039,9.114134,0.000000,632.183982,56.709261,0.000000,0.000000,25.056608,0.000000,12.934048,24.369302,0.000000,0.000000,75.318106,89.046800,0.759153,31.534182,8.822312,0.000000,661.200682,60.245968,0.000000,31.899762,0.000000,9.175692,38.497255,11.611896,0,0,0,0,0

71,17:30-17:45,135.51,15.650943,36.132191,337.772902,14.518463,20.066358,142.780373,0.000000,8.589145,0.000000,0.000000,0.000000,19.343482,0.000000,0.000000,15.752572,0.000000,99.451725,0.000000,119.695958,14.959862,0.000000,38.971138,25.542978,6.160684,9.919039,9.114134,0.000000,632.183982,56.709261,0.000000,0.000000,25.056608,0.000000,34.865694,24.369302,0.000000,0.000000,75.318106,89.046800,0.759153,31.534182,26.466935,0.000000,661.200682,60.245968,0.000000,31.899762,0.000000,27.196751,54.996078,11.611896,0,0,0,0,0

72,17:45-18:00,135.51,15.650943,36.132191,337.772902,14.518463,20.066358,142.780373,0.000000,8.589145,0.000000,0.000000,0.000000,19.343482,0.000000,0.000000,15.752572,0.000000,99.451725,0.000000,119.695958,14.959862,0.000000,38.971138,25.542978,31.651128,9.919039,9.114134,0.000000,632.183982,56.709261,0.000000,0.000000,25.056608,0.000000,76.828243,24.369302,0.000000,0.000000,75.318106,89.046800,0.759153,31.534182,35.371077,0.000000,661.200682,60.245968,0.000000,31.899762,0.000000,27.196751,73.328104,11.611896,0,0,0,0,0

73,18:00-18:15,135.51,15.650943,36.132191,337.772902,14.518463,20.066358,142.780373,0.000000,8.589145,0.000000,0.000000,0.000000,19.343482,0.000000,0.000000,14.513370,0.000000,99.451725,0.000000,119.695958,14.959862,0.000000,38.971138,25.542978,47.476691,9.919039,9.114134,0.000000,632.183982,56.709261,0.000000,0.000000,25.056608,0.000000,76.828243,24.369302,9.367181,0.000000,75.318106,89.046800,0.759153,22.794337,35.371077,4.386716,661.200682,60.245968,0.000000,47.849643,0.000000,27.196751,100.826143,25.417151,0,0,0,0,0

74,18:15-18:30,120.99,15.650943,36.132191,337.772902,14.518463,20.066358,142.780373,0.000000,19.086988,0.000000,0.000000,0.000000,19.343482,0.000000,0.000000,14.513370,0.000000,99.451725,0.000000,119.695958,14.959862,0.000000,38.971138,25.542978,47.476691,9.299099,9.114134,0.000000,632.183982,56.709261,18.934447,0.000000,25.056608,0.000000,76.828243,24.369302,28.129892,0.000000,60.799606,89.046800,0.759153,19.353644,35.371077,15.296738,661.200682,60.245968,0.000000,47.849643,0.000000,40.795127,135.840313,38.241845,0,0,0,0,0

75,18:30-18:45,117.12,15.650943,36.132191,337.772902,14.518463,20.066358,142.780373,0.000000,19.086988,0.000000,0.000000,0.000000,19.343482,0.000000,0.000000,14.513370,0.000000,99.451725,0.000000,119.695958,21.371232,0.000000,38.971138,25.542978,47.476691,9.299099,9.114134,0.000000,632.183982,56.709261,18.934447,0.000000,25.056608,0.000000,76.828243,24.369302,28.129892,0.000000,45.960248,89.046800,0.759153,19.353644,35.371077,15.296738,661.200682,60.245968,0.000000,47.849643,0.000000,40.795127,135.840313,38.241845,0,0,0,0,0

76,18:45-19:00,113.24,15.650943,36.132191,337.772902,14.518463,20.066358,142.780373,0.000000,19.086988,0.000000,0.000000,0.000000,19.343482,0.000000,0.000000,14.513370,0.000000,99.451725,0.000000,119.695958,21.371232,0.000000,38.971138,25.542978,47.476691,9.299099,9.114134,0.000000,632.183982,56.709261,18.934447,0.000000,25.056608,0.000000,38.802143,24.369302,28.129892,0.000000,45.960248,89.046800,0.759153,19.353644,35.371077,15.296738,661.200682,60.245968,0.000000,47.849643,0.000000,40.795127,135.840313,38.241845,0,0,0,0,0

77,19:00-19:15,117.12,15.650943,36.132191,337.772902,14.518463,20.066358,142.780373,0.000000,19.086988,0.000000,0.000000,0.000000,19.343482,0.000000,0.000000,14.513370,0.000000,99.451725,0.000000,119.695958,21.371232,0.000000,38.971138,25.542978,31.651128,9.299099,9.114134,0.000000,632.183982,56.709261,18.934447,0.000000,25.056608,0.000000,24.743396,24.369302,28.129892,0.000000,45.960248,89.046800,0.759153,19.353644,35.371077,15.296738,661.200682,60.245968,0.000000,47.849643,0.000000,40.795127,135.840313,38.241845,0,0,0,0,0

78,19:15-19:30,114.21,15.650943,33.488372,337.772902,14.518463,20.066358,142.780373,0.000000,19.086988,0.000000,0.000000,0.000000,19.343482,0.000000,0.000000,14.513370,0.000000,99.451725,0.000000,119.695958,21.371232,0.000000,38.971138,25.542978,3.696410,9.299099,9.114134,0.000000,632.183982,56.709261,18.934447,0.000000,25.056608,0.000000,2.249400,24.369302,28.129892,0.000000,45.960248,89.046800,0.759153,19.353644,35.371077,15.296738,661.200682,60.245968,0.000000,47.849643,0.000000,40.795127,135.840313,38.241845,0,0,0,0,0

79,19:30-19:45,109.37,15.650943,33.488372,337.772902,14.518463,20.066358,142.780373,0.000000,19.086988,0.000000,0.000000,0.000000,19.343482,0.000000,0.000000,14.513370,0.000000,99.451725,0.000000,119.695958,21.371232,0.000000,38.971138,25.542978,0.000000,9.299099,9.114134,0.000000,632.183982,56.709261,18.934447,0.000000,25.056608,0.000000,2.249400,24.369302,28.129892,0.000000,45.960248,89.046800,0.759153,19.353644,35.371077,15.296738,661.200682,60.245968,0.000000,47.849643,0.000000,40.795127,135.840313,38.241845,0,0,0,0,0

80,19:45-20:00,106.47,15.650943,33.488372,337.772902,14.518463,20.066358,142.780373,0.000000,19.086988,0.000000,0.000000,0.000000,19.343482,0.000000,0.000000,14.513370,0.000000,99.451725,0.000000,119.695958,21.371232,0.000000,38.971138,25.542978,0.000000,9.299099,9.114134,0.000000,632.183982,56.709261,6.311482,0.000000,25.056608,0.000000,2.249400,24.369302,28.129892,0.000000,45.960248,89.046800,0.759153,19.353644,35.371077,15.296738,661.200682,60.245968,0.000000,47.849643,0.000000,40.795127,135.840313,38.241845,0,0,0,0,0

81,20:00-20:15,101.63,15.650943,33.488372,337.772902,14.518463,20.066358,142.780373,0.000000,19.086988,0.000000,0.000000,0.000000,19.343482,0.000000,0.000000,14.513370,0.000000,99.451725,0.000000,119.695958,17.096986,0.000000,38.971138,25.542978,0.000000,9.299099,9.114134,0.000000,632.183982,56.709261,6.311482,0.000000,25.056608,0.000000,2.249400,24.369302,28.129892,0.000000,45.960248,89.046800,0.759153,19.353644,35.371077,15.296738,661.200682,60.245968,0.000000,47.849643,0.000000,40.795127,135.840313,38.241845,0,0,0,0,0

82,20:15-20:30,97.76,15.650943,33.488372,337.772902,14.518463,20.066358,142.780373,0.000000,8.589145,0.000000,0.000000,0.000000,19.343482,0.000000,0.000000,14.513370,0.000000,99.451725,0.000000,119.695958,17.096986,0.000000,38.971138,25.542978,0.000000,9.299099,9.114134,0.000000,632.183982,56.709261,0.000000,0.000000,25.056608,0.000000,2.249400,24.369302,0.000000,0.000000,45.960248,89.046800,0.759153,19.353644,35.371077,8.128327,661.200682,60.245968,0.000000,31.790482,0.000000,27.196751,100.826143,25.494563,0,0,0,0,0

83,20:30-20:45,92.92,15.650943,33.488372,337.772902,14.518463,20.066358,142.780373,0.000000,8.589145,0.000000,0.000000,0.000000,19.343482,0.000000,0.000000,14.513370,0.000000,99.451725,0.000000,119.695958,17.096986,0.000000,38.971138,25.542978,0.000000,8.679159,9.114134,0.000000,632.183982,56.709261,0.000000,0.000000,25.056608,0.000000,2.249400,24.369302,0.000000,0.000000,45.960248,89.046800,0.759153,19.353644,17.644623,0.000000,661.200682,60.245968,0.000000,31.790482,0.000000,27.196751,90.560208,12.644065,0,0,0,0,0

84,20:45-21:00,95.82,15.650943,33.488372,337.772902,14.518463,20.066358,142.780373,0.000000,8.589145,0.000000,0.000000,0.000000,19.343482,0.000000,0.000000,14.513370,0.000000,99.451725,0.000000,119.695958,17.096986,0.000000,38.971138,25.542978,0.000000,8.679159,9.114134,0.000000,632.183982,56.709261,0.000000,0.000000,25.056608,0.000000,2.249400,24.369302,0.000000,0.000000,45.960248,89.046800,0.759153,19.353644,17.644623,0.000000,661.200682,46.830874,0.000000,31.790482,0.000000,27.196751,67.920156,12.644065,0,0,0,0,0

85,21:00-21:15,92.92,15.650943,33.488372,337.772902,14.518463,20.066358,142.780373,0.000000,8.589145,0.000000,0.000000,0.000000,19.343482,0.000000,0.000000,14.825131,0.000000,99.451725,0.000000,119.695958,17.096986,0.000000,38.971138,25.542978,0.000000,8.679159,9.114134,0.000000,632.183982,56.709261,0.000000,0.000000,25.056608,0.000000,2.249400,24.369302,0.000000,0.000000,45.960248,89.046800,0.759153,19.353644,17.644623,0.000000,661.200682,45.123498,0.000000,31.790482,0.000000,13.534146,38.497255,12.644065,0,0,0,0,0

86,21:15-21:30,91.95,15.650943,33.488372,337.772902,14.518463,20.066358,142.780373,0.000000,8.589145,0.000000,0.000000,0.000000,19.343482,0.000000,0.000000,14.825131,0.000000,99.451725,0.000000,119.695958,17.096986,0.000000,38.971138,25.542978,0.000000,8.679159,9.114134,0.000000,632.183982,56.709261,0.000000,0.000000,25.056608,0.000000,2.249400,24.369302,0.000000,0.000000,45.960248,89.046800,0.759153,19.353644,17.644623,0.000000,661.200682,45.123498,0.000000,31.790482,0.000000,13.534146,38.497255,12.644065,0,0,0,0,0

87,21:30-21:45,89.05,15.650943,33.488372,337.772902,14.518463,16.958528,142.780373,0.000000,8.589145,0.000000,0.000000,0.000000,19.343482,0.000000,0.000000,14.825131,0.000000,99.451725,0.000000,119.695958,17.096986,0.000000,38.971138,25.542978,0.000000,8.679159,9.114134,0.000000,632.183982,56.709261,0.000000,0.000000,25.056608,0.000000,2.249400,24.369302,0.000000,0.000000,45.960248,89.046800,0.759153,19.353644,17.644623,0.000000,661.200682,45.123498,0.000000,31.790482,0.000000,13.534146,38.497255,12.644065,0,0,0,0,0

88,21:45-22:00,88.08,15.650943,33.488372,337.772902,14.518463,16.951801,142.780373,0.000000,8.589145,0.000000,0.000000,0.000000,19.343482,0.000000,0.000000,14.825131,0.000000,99.451725,0.000000,119.695958,17.096986,0.000000,38.971138,25.542978,0.000000,8.679159,9.114134,0.000000,632.183982,56.709261,0.000000,0.000000,25.056608,0.000000,2.249400,24.369302,0.000000,0.000000,45.960248,89.046800,0.759153,19.353644,17.644623,0.000000,661.200682,32.562092,0.000000,31.790482,0.000000,13.534146,38.497255,12.644065,0,0,0,0,0

89,22:00-22:15,86.14,15.650943,33.488372,337.772902,14.518463,16.951801,142.780373,0.000000,8.589145,0.000000,0.000000,0.000000,19.343482,0.000000,0.000000,23.526923,0.000000,99.451725,0.000000,119.695958,17.096986,0.000000,38.971138,25.542978,0.000000,8.679159,9.114134,0.000000,632.183982,56.709261,0.000000,0.000000,25.056608,0.000000,12.934048,24.369302,0.000000,0.000000,66.286148,89.046800,0.759153,41.789373,8.822312,0.000000,661.200682,30.122984,0.000000,31.790482,0.000000,8.181659,38.497255,12.644065,0,0,0,0,0

90,22:15-22:30,84.21,15.650943,33.488372,337.772902,14.518463,16.951801,142.780373,0.000000,8.589145,0.000000,0.000000,0.000000,19.343482,0.000000,0.000000,26.437898,0.000000,99.451725,0.000000,119.695958,17.096986,0.000000,38.971138,25.542978,0.000000,8.679159,9.114134,0.000000,632.183982,56.709261,0.000000,0.000000,25.056608,0.000000,12.934048,24.369302,0.000000,0.000000,75.318106,89.046800,0.759153,51.633109,8.822312,0.000000,661.200682,30.122984,0.000000,31.790482,0.000000,8.181659,38.497255,12.644065,0,0,0,0,0

91,22:30-22:45,83.24,15.650943,37.013464,337.772902,14.518463,16.951801,142.780373,0.000000,8.589145,0.000000,0.000000,0.000000,19.343482,0.000000,0.000000,26.437898,0.000000,99.451725,0.000000,119.695958,17.096986,0.000000,38.971138,25.542978,0.000000,8.679159,9.114134,0.000000,632.183982,56.709261,0.000000,0.000000,25.056608,0.000000,12.934048,24.369302,0.000000,0.000000,75.318106,89.046800,0.759153,41.789373,8.822312,0.000000,661.200682,30.122984,0.000000,31.790482,0.000000,8.181659,38.497255,12.644065,0,0,0,0,0

92,22:45-23:00,83.24,15.650943,37.013464,337.772902,14.518463,16.951801,142.780373,0.000000,8.589145,0.000000,0.000000,0.000000,19.343482,0.000000,0.000000,26.437898,0.000000,99.451725,0.000000,119.695958,17.096986,0.000000,38.971138,25.542978,0.000000,8.679159,9.114134,0.000000,632.183982,56.709261,0.000000,0.000000,25.056608,0.000000,12.934048,24.369302,0.000000,0.000000,75.318106,89.046800,0.759153,41.789373,8.822312,0.000000,661.200682,15.061492,0.000000,31.790482,0.000000,6.881769,38.497255,12.644065,0,0,0,0,0

93,23:00-23:15,82.27,14.228130,37.013464,337.772902,14.518463,16.951801,142.780373,0.000000,8.589145,0.000000,0.000000,0.000000,19.343482,0.000000,0.000000,26.437898,0.000000,99.451725,0.000000,119.695958,17.096986,0.000000,38.971138,25.542978,0.000000,8.679159,9.114134,0.000000,632.183982,56.709261,0.000000,0.000000,25.056608,0.000000,12.934048,24.369302,0.000000,0.000000,75.318106,89.046800,0.759153,41.789373,8.822312,0.000000,661.200682,15.061492,0.000000,31.790482,0.000000,0.000000,38.497255,12.644065,0,0,0,0,0

94,23:15-23:30,79.37,14.228130,37.013464,337.772902,14.518463,16.951801,142.780373,0.000000,8.589145,0.000000,0.000000,0.000000,19.343482,0.000000,0.000000,26.437898,0.000000,99.451725,0.000000,119.695958,17.096986,0.000000,38.971138,25.542978,0.000000,8.679159,9.114134,0.000000,632.183982,56.709261,0.000000,0.000000,25.056608,0.000000,12.934048,24.369302,0.000000,0.000000,75.318106,89.046800,0.759153,41.789373,8.822312,0.000000,661.200682,15.061492,0.000000,31.790482,0.000000,0.000000,38.497255,12.644065,0,0,0,0,0

