Block,Time,RIHAND2,KOTESHWR,AURY_RF,AURY_LF,URI2,SASAN,URI,DHAULIGNGA,CHAMERA3,NJPC,KISHANGANGA,RIHAND1,CHAMERA2,RAPPB,PARBATI3,DADRI_LF,TANAKPUR,UNCHAHAR4,SINGRAULI,DADRI_RF,AURY_CRF,TALA,KHSTPP-II,UNCHAHAR1,DULHASTI,FSTPP I & II,KHSTPP-I,ANTA_LF,SINGRAULI_HYDRO,RIHAND3,DADRI_CRF,SEWA2,BRBCL,BSIUL,RAPPC,ANTA_CRF,UNCHAHAR3,AURY_GF,JHAJJAR,NAPP,TANDA2,DADRI_GF,DADRT2,KOLDAM,RAMPUR,UNCHAHAR2,SALAL,TEHRI,CHAMERA1,ANTA_RF,ANTA_GF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,82.450211,8.906173,0.000000,0.000000,36.590874,404.406189,33.583183,0.000000,11.200881,0.000000,5.369711,65.546598,15.612094,0.000000,0.000000,0.000000,0.618531,2.345202,96.011343,0.000000,0.000000,0.000000,97.535700,12.022965,38.097125,11.588400,30.646972,0.000000,0.752926,69.798478,0.000000,18.682542,18.026221,0.000000,32.748337,0.000000,15.144397,0.000000,361.669136,48.442305,4.110780,0.000000,367.007139,0.000000,0.000000,24.640705,50.496453,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

49,12:00-12:15,81.677651,8.906173,0.000000,0.000000,36.590874,404.406189,33.583183,0.000000,0.000000,0.000000,5.369711,65.063748,15.612094,0.000000,0.000000,0.000000,0.618531,2.354859,106.543212,0.000000,0.000000,0.000000,97.390845,12.022965,19.048563,11.202120,30.849769,0.000000,0.752926,69.798478,0.000000,18.682542,19.314039,0.000000,32.748337,0.000000,15.096112,0.000000,361.669136,48.442305,4.064031,0.000000,367.007139,0.000000,0.000000,24.544135,50.496453,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

50,12:15-12:30,81.677651,8.906173,0.000000,0.000000,36.590874,404.406189,33.583183,0.000000,0.000000,0.000000,5.369711,65.063748,15.612094,0.000000,0.000000,0.000000,0.618531,2.354859,106.543212,0.000000,0.000000,0.000000,97.390845,12.022965,19.048563,11.202120,30.849769,0.000000,0.752926,69.798478,0.000000,18.682542,19.314039,0.000000,32.748337,0.000000,15.096112,0.000000,361.669136,48.442305,4.064031,0.000000,367.007139,0.000000,0.000000,24.544135,50.496453,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

51,12:30-12:45,104.505929,8.906173,0.000000,0.000000,36.590874,404.406189,33.583183,0.000000,0.000000,0.000000,5.369711,92.586198,15.612094,0.000000,0.000000,0.000000,0.494825,2.354859,106.543212,0.000000,0.000000,0.000000,96.724512,12.022965,19.048563,11.202120,30.849769,0.000000,0.752926,126.101798,0.000000,18.682542,19.314039,0.000000,32.748337,0.000000,15.096112,0.000000,361.669136,48.442305,4.064031,0.000000,367.007139,0.000000,0.000000,24.544135,50.496453,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

52,12:45-13:00,104.505929,8.906173,0.000000,0.000000,36.590874,404.406189,39.446914,0.000000,0.000000,0.000000,5.369711,92.586198,15.612094,0.000000,0.000000,0.000000,0.494825,2.354859,106.543212,0.000000,0.000000,0.000000,96.724512,12.022965,19.048563,11.202120,30.849769,0.000000,0.752926,126.101798,0.000000,18.682542,19.314039,0.000000,32.748337,0.000000,15.096112,0.000000,361.669136,48.442305,4.064031,0.000000,367.007139,0.000000,0.000000,24.544135,50.496453,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

53,13:00-13:15,104.505929,0.000000,0.000000,0.000000,36.590874,404.406189,39.446914,0.000000,0.000000,0.000000,5.369711,92.586198,0.000000,0.000000,0.000000,0.000000,0.494825,2.354859,106.543212,0.000000,0.000000,0.000000,78.772149,12.022965,19.048563,11.202120,24.692949,0.000000,0.752926,126.101798,0.000000,18.682542,19.314039,0.000000,32.748337,0.000000,15.096112,0.000000,361.669136,48.442305,4.064031,0.000000,367.007139,0.000000,0.000000,24.544135,50.496453,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

54,13:15-13:30,120.113766,0.000000,0.000000,0.000000,36.590874,404.406189,39.446914,0.000000,0.000000,0.000000,5.369711,92.586198,0.000000,0.000000,0.000000,0.000000,0.494825,2.354859,106.543212,0.000000,0.000000,0.000000,78.772149,12.022965,19.048563,11.202120,24.692949,0.000000,0.752926,126.101798,0.000000,18.682542,19.314039,0.000000,32.748337,0.000000,15.096112,0.000000,361.669136,48.442305,4.064031,0.000000,367.007139,0.000000,0.000000,24.544135,50.496453,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

55,13:30-13:45,104.505929,0.000000,0.000000,0.000000,36.590874,404.406189,33.583183,0.000000,0.000000,0.000000,5.369711,92.586198,0.000000,0.000000,0.000000,0.000000,0.494825,2.354859,106.543212,0.000000,0.000000,0.000000,78.772149,12.022965,19.048563,11.202120,24.644664,0.000000,0.752926,115.814566,0.000000,18.682542,19.314039,0.000000,32.748337,0.000000,15.096112,0.000000,361.669136,48.442305,4.064031,0.000000,367.007139,0.000000,0.000000,24.544135,50.496453,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

56,13:45-14:00,104.505929,0.000000,0.000000,0.000000,36.590874,404.406189,33.583183,0.000000,0.000000,0.000000,5.369711,92.586198,0.000000,0.000000,0.000000,0.000000,0.494825,2.354859,106.543212,0.000000,0.000000,0.000000,96.425145,12.022965,19.048563,11.202120,30.366919,0.000000,0.752926,115.814566,0.000000,18.682542,19.314039,0.000000,32.748337,0.000000,15.096112,0.000000,361.669136,48.442305,4.064031,0.000000,367.007139,0.000000,0.000000,24.544135,50.496453,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

57,14:00-14:15,104.505929,0.000000,0.000000,0.000000,36.590874,404.406189,33.583183,0.000000,0.000000,0.000000,5.369711,65.063748,0.000000,0.000000,0.000000,0.000000,0.000000,2.354859,106.543212,0.000000,0.000000,0.000000,96.425145,12.022965,19.048563,11.202120,30.366919,0.000000,0.752926,115.814566,0.000000,18.682542,19.314039,0.000000,32.748337,0.000000,15.096112,0.000000,361.669136,48.442305,4.064031,0.000000,367.007139,0.000000,0.000000,24.544135,50.496453,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

58,14:15-14:30,104.505929,0.000000,0.000000,0.000000,36.590874,404.406189,33.583183,0.000000,0.000000,0.000000,5.369711,65.063748,0.000000,0.000000,0.000000,0.000000,0.000000,2.354859,106.543212,0.000000,0.000000,0.000000,96.425145,12.022965,19.048563,11.202120,30.366919,0.000000,0.752926,115.814566,0.000000,18.682542,19.314039,0.000000,32.748337,0.000000,15.096112,0.000000,361.669136,48.442305,4.064031,0.000000,367.007139,0.000000,0.000000,24.544135,50.496453,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

59,14:30-14:45,120.113766,0.000000,0.000000,0.000000,36.590874,404.406189,33.583183,0.000000,0.000000,0.000000,5.369711,93.726924,0.000000,0.000000,0.000000,0.000000,0.000000,2.354859,106.543212,0.000000,0.000000,0.000000,96.425145,12.022965,19.048563,11.202120,30.366919,0.000000,0.752926,126.101203,0.000000,18.682542,19.314039,0.000000,32.748337,0.000000,15.096112,0.000000,361.669136,48.442305,4.064031,0.000000,367.007139,0.000000,0.000000,24.544135,50.496453,0.000000,13.567467,0.000000,0.000000,0,0,0,0,0

60,14:45-15:00,120.113766,0.000000,0.000000,0.000000,36.590874,404.406189,33.583183,0.000000,0.000000,0.000000,5.369711,93.726924,0.000000,0.000000,0.000000,0.000000,0.000000,2.354859,106.543212,0.000000,0.000000,0.000000,96.425145,12.022965,19.048563,11.202120,30.366919,0.000000,0.752926,126.101203,0.000000,18.682542,19.314039,0.000000,32.748337,0.000000,15.096112,0.000000,361.669136,48.442305,4.064031,0.000000,367.007139,0.000000,0.000000,24.544135,50.496453,0.000000,13.567467,0.000000,0.000000,0,0,0,0,0

61,15:00-15:15,120.113766,0.000000,0.000000,0.000000,36.590874,404.406189,39.446914,0.000000,0.000000,0.000000,5.369711,93.726924,0.000000,0.000000,0.000000,0.000000,0.000000,2.354859,106.543212,0.000000,0.000000,0.000000,114.453026,12.022965,19.048563,11.202120,35.954073,0.000000,0.752926,126.101203,0.000000,18.682542,19.314039,0.000000,32.748337,0.000000,15.096112,0.000000,361.669136,48.442305,4.064031,0.000000,367.007139,0.000000,0.000000,24.544135,50.496453,0.000000,27.134934,0.000000,0.000000,0,0,0,0,0

62,15:15-15:30,120.113766,0.000000,0.000000,0.000000,36.590874,404.406189,39.446914,0.000000,0.000000,0.000000,5.369711,93.726924,0.000000,0.000000,0.000000,0.000000,0.000000,2.354859,106.543212,0.000000,0.000000,0.000000,114.453026,12.022965,19.048563,11.202120,35.954073,0.000000,0.752926,126.101203,0.000000,18.682542,19.314039,0.000000,32.748337,0.000000,15.096112,0.000000,361.669136,48.442305,4.064031,0.000000,367.007139,0.000000,0.000000,24.544135,50.496453,0.000000,40.702401,0.000000,0.000000,0,0,0,0,0

63,15:30-15:45,120.113766,0.000000,0.000000,0.000000,36.590874,404.406189,39.446914,0.000000,0.000000,0.000000,5.369711,93.726924,0.000000,0.000000,0.000000,0.000000,0.000000,2.354859,106.543212,0.000000,0.000000,0.000000,114.453026,12.022965,19.048563,11.202120,35.954073,0.000000,0.752926,126.101203,0.000000,18.682542,19.314039,0.000000,32.748337,0.000000,15.096112,0.000000,361.669136,48.442305,4.064031,0.000000,367.007139,0.000000,0.000000,24.544135,50.496453,0.000000,40.702401,0.000000,0.000000,0,0,0,0,0

64,15:45-16:00,120.113766,0.000000,0.000000,0.000000,36.590874,404.406189,33.583183,0.000000,0.000000,0.000000,5.369711,93.726924,0.000000,0.000000,0.000000,0.000000,0.000000,2.354859,106.543212,0.000000,0.000000,0.000000,114.453026,12.022965,19.048563,13.407006,35.954073,0.000000,0.752926,126.101203,0.000000,18.682542,19.314039,0.000000,32.748337,0.000000,15.096112,0.000000,361.669136,48.442305,4.064031,0.000000,367.007139,0.000000,0.000000,24.544135,50.496453,0.000000,40.702401,0.000000,0.000000,0,0,0,0,0

65,16:00-16:15,120.113766,0.000000,0.000000,0.000000,36.590874,404.406189,33.583183,10.486395,0.000000,21.521949,5.369711,93.726924,0.000000,0.000000,0.000000,0.000000,3.092654,2.354859,106.543212,0.000000,0.000000,0.000000,142.732005,12.022965,19.048563,13.407006,44.807592,0.000000,0.752926,126.101203,0.000000,18.682542,19.314039,0.000000,32.748337,0.000000,15.096112,0.000000,361.669136,48.442305,4.064031,0.000000,367.007139,0.000000,0.832858,24.544135,50.496453,0.000000,40.702401,0.000000,0.000000,0,0,0,0,0

66,16:15-16:30,120.113766,0.000000,0.000000,0.000000,36.590874,404.406189,33.583183,10.486395,0.000000,48.424386,5.369711,93.726924,0.000000,0.000000,0.000000,0.000000,3.092654,2.354859,106.543212,0.000000,0.000000,0.000000,142.732005,12.022965,19.048563,13.407006,44.807592,0.000000,0.752926,126.101203,0.000000,18.682542,19.314039,0.000000,32.748337,0.000000,15.096112,0.000000,361.669136,48.442305,4.064031,0.000000,367.007139,0.000000,1.873932,24.544135,50.496453,0.000000,40.702401,0.000000,0.000000,0,0,0,0,0

67,16:30-16:45,120.113766,0.000000,0.000000,0.000000,36.590874,404.406189,33.583183,10.486395,0.000000,48.424386,5.369711,93.726924,0.000000,0.000000,0.000000,0.000000,3.092654,2.354859,106.543212,0.000000,0.000000,0.000000,142.732005,12.022965,19.048563,20.086560,44.807592,0.000000,0.752926,126.101203,0.000000,18.682542,19.314039,0.000000,32.748337,0.000000,15.096112,0.000000,361.669136,48.442305,4.064031,0.000000,367.007139,0.000000,1.873932,24.544135,37.030732,0.000000,40.702401,0.000000,0.000000,0,0,0,0,0

68,16:45-17:00,120.113766,0.000000,0.000000,0.000000,36.590874,404.406189,33.583183,10.486395,0.000000,48.424386,5.369711,93.726924,3.950429,0.000000,0.000000,0.000000,3.092654,2.354859,106.543212,0.000000,0.000000,0.000000,142.732005,12.022965,19.048563,20.086560,44.807592,0.000000,0.752926,126.101203,0.000000,18.682542,19.314039,0.000000,32.748337,0.000000,15.096112,0.000000,361.669136,48.442305,4.064031,0.000000,367.007139,0.000000,1.873932,24.544135,37.030732,0.000000,40.702401,0.000000,0.000000,0,0,0,0,0

69,17:00-17:15,120.113766,8.906173,0.000000,0.000000,36.590874,404.406189,33.583183,10.486395,0.000000,48.424386,5.369711,93.726924,15.612094,0.000000,0.000000,0.000000,2.474123,2.984013,106.543212,0.000000,0.000000,0.000000,142.732005,12.022965,19.048563,20.086560,44.807592,0.000000,0.752926,126.101203,0.000000,18.682542,19.314039,0.000000,32.748337,0.000000,15.096112,0.000000,361.669136,48.442305,5.174307,0.000000,367.007139,0.000000,1.873932,33.157020,37.030732,0.000000,40.702401,0.000000,0.000000,0,0,0,0,0

70,17:15-17:30,120.113766,8.906173,0.000000,0.000000,36.590874,404.406189,33.583183,10.486395,11.200881,48.424386,5.369711,93.726924,15.612094,0.000000,0.000000,0.000000,2.474123,2.984013,106.543212,0.000000,0.000000,0.000000,142.732005,18.941047,19.048563,20.086560,44.807592,0.000000,0.752926,126.101203,0.000000,18.682542,19.314039,0.000000,32.748337,0.000000,23.219581,0.000000,369.542198,48.442305,5.174307,0.000000,367.007139,0.000000,1.873932,37.762829,37.030732,0.000000,40.702401,0.000000,0.000000,0,0,0,0,0

71,17:30-17:45,120.113766,8.906173,0.000000,0.000000,36.590874,404.406189,33.583183,10.486395,11.200881,48.424386,5.369711,93.726924,15.612094,0.000000,0.000000,0.000000,2.474123,2.984013,106.543212,0.000000,0.000000,0.000000,142.732005,16.486141,19.048563,20.086560,44.807592,0.000000,0.752926,126.101203,0.000000,18.682542,19.314039,0.000000,32.748337,0.000000,20.606879,0.000000,368.383358,48.442305,5.174307,0.000000,367.007139,1.809430,1.873932,37.762829,37.030732,11.157495,40.702401,0.000000,0.000000,0,0,0,0,0

72,17:45-18:00,120.113766,8.906173,0.000000,0.000000,36.590874,404.406189,33.583183,10.486395,22.401763,79.738822,5.369711,93.726924,31.224190,0.000000,0.000000,0.000000,1.855593,2.984013,106.543212,0.000000,0.000000,0.000000,142.732005,16.486141,19.048563,20.086560,44.807592,0.000000,0.752926,126.101203,0.000000,18.682542,19.314039,0.000000,32.748337,0.000000,20.606879,0.000000,368.383358,48.442305,5.174307,0.000000,367.007139,3.618859,3.078602,37.762829,37.030732,22.314990,40.702401,0.000000,0.000000,0,0,0,0,0

73,18:00-18:15,120.113766,8.906173,0.000000,0.000000,36.590874,404.406189,33.583183,10.486395,22.401763,106.318431,5.369711,93.726924,31.224190,0.000000,0.000000,0.000000,2.474123,2.984013,106.543212,0.000000,0.000000,0.000000,142.732005,16.486141,38.097125,20.086560,44.807592,0.000000,0.752926,126.101203,0.000000,18.682542,19.314039,0.000000,32.748337,0.000000,20.606879,0.000000,369.542198,48.442305,5.174307,0.000000,367.007139,3.618859,4.104803,38.763777,37.030732,44.629980,40.702401,0.000000,0.000000,0,0,0,0,0

74,18:15-18:30,120.113766,8.906173,0.000000,0.000000,36.590874,404.406189,33.583183,20.972792,22.401763,118.370722,5.369711,93.726924,31.224190,0.000000,0.000000,0.000000,2.474123,2.984013,106.543212,0.000000,0.000000,0.000000,142.732005,16.486141,38.097125,20.086560,44.807592,0.000000,0.752926,126.101203,0.000000,18.682542,19.314039,0.000000,32.748337,0.000000,20.606879,0.000000,369.542198,48.442305,5.174307,0.000000,367.007139,4.184307,4.565850,38.763777,50.496453,44.629980,40.702401,0.000000,0.000000,0,0,0,0,0

75,18:30-18:45,120.113766,10.019445,0.000000,0.000000,37.652552,404.406189,33.583183,31.459187,33.636541,153.881939,5.467342,93.726924,47.879197,0.000000,0.000000,0.000000,6.185308,2.984013,106.543212,0.000000,0.000000,0.000000,142.732005,16.486141,57.145687,20.086560,44.807592,0.000000,0.752926,126.101203,0.000000,19.295084,19.314000,0.000000,32.748337,0.000000,20.606879,0.000000,369.542198,48.442305,5.174307,0.000000,369.904239,8.956677,5.934117,43.366328,76.653616,44.629980,40.702401,0.000000,0.000000,0,0,0,0,0

76,18:45-19:00,120.113766,10.019445,0.000000,0.000000,37.652552,404.406189,33.583183,42.042848,33.636541,153.881939,5.467342,93.726924,47.879197,0.000000,3.683535,0.000000,6.185308,2.984013,106.543212,0.000000,0.000000,0.000000,142.732005,19.398885,57.145687,20.086560,44.807592,0.000000,0.752926,126.101203,0.000000,19.295084,19.314000,0.000000,32.748337,0.000000,22.711428,0.000000,369.542198,48.442305,5.174307,0.000000,369.904239,8.956677,5.934117,43.366328,76.653616,44.629980,40.702401,0.000000,0.000000,0,0,0,0,0

77,19:00-19:15,120.113766,10.019445,0.000000,0.000000,37.652552,404.406189,33.583183,42.042848,33.636541,153.881939,5.467342,93.726924,47.879197,0.000000,18.924528,0.000000,6.185308,2.984013,106.543212,0.000000,0.000000,0.000000,142.732005,19.398885,57.145687,20.086560,44.807592,0.000000,0.752926,126.101203,0.000000,19.295084,19.314000,0.000000,32.748337,0.000000,24.079343,0.000000,369.542198,48.442305,5.174307,0.000000,369.904239,8.956677,5.934117,43.366328,76.653616,44.629980,40.702401,0.000000,0.000000,0,0,0,0,0

78,19:15-19:30,120.113766,10.019445,0.000000,0.000000,37.652552,404.406189,33.583183,42.042848,33.636541,153.881939,5.467342,93.726924,47.879197,0.000000,37.849056,0.000000,6.185308,2.984013,106.543212,0.000000,0.000000,0.000000,142.732005,19.398885,57.145687,20.086560,44.807592,0.000000,0.752926,126.101203,0.000000,19.295084,19.314000,0.000000,32.748337,0.000000,24.079343,0.000000,369.542198,48.442305,5.174307,0.000000,369.904239,8.956677,5.934117,43.366328,76.653616,44.629980,40.702401,0.000000,0.000000,0,0,0,0,0

79,19:30-19:45,120.113766,10.019445,0.000000,0.000000,37.652552,404.406189,33.583183,42.042848,33.636541,153.881939,5.467342,93.726924,47.879197,0.000000,37.849056,0.000000,6.185308,2.984013,106.543212,0.000000,0.000000,0.000000,142.732005,19.398885,57.145687,20.086560,44.807592,0.000000,0.752926,126.101203,0.000000,19.295084,19.314000,0.000000,32.748337,0.000000,24.079343,0.000000,369.542198,48.442305,5.174307,0.000000,369.904239,8.956677,5.934117,43.366328,76.653616,44.629980,40.702401,0.000000,0.000000,0,0,0,0,0

80,19:45-20:00,120.113766,10.019445,0.000000,0.000000,37.652552,404.406189,33.583183,42.042848,33.636541,153.881939,5.467342,93.726924,47.879197,0.000000,37.849056,0.000000,6.185308,2.984013,106.543212,0.000000,0.000000,0.000000,142.732005,16.486141,57.145687,20.086560,44.807592,0.000000,0.752926,126.101203,0.000000,19.295084,19.314007,0.000000,32.748337,0.000000,20.606879,0.000000,369.542198,48.442305,5.174307,0.000000,413.360739,8.956677,5.934117,43.366328,76.653616,44.629980,40.702401,0.000000,0.000000,0,0,0,0,0

81,20:00-20:15,120.113766,10.019445,0.000000,0.000000,37.652552,404.406189,33.583183,42.042848,33.636541,153.881939,5.467342,93.726924,47.879197,0.000000,37.849056,0.000000,6.185308,2.984013,106.543212,0.000000,0.000000,0.000000,142.732005,16.486141,57.145687,16.779038,44.807592,0.000000,0.752926,126.101203,0.000000,19.295084,19.314013,0.000000,32.748337,0.000000,20.606879,0.000000,369.542198,48.442305,5.174307,0.000000,461.645739,8.956677,5.934117,43.366328,76.653616,44.629980,40.702401,0.000000,0.000000,0,0,0,0,0

82,20:15-20:30,120.113766,10.019445,0.000000,0.000000,37.652552,404.406189,33.583183,42.042848,33.636541,153.881939,5.467342,93.726924,47.879197,0.000000,18.924528,0.000000,6.185308,2.984013,106.543212,0.000000,0.000000,0.000000,142.732005,16.486141,57.145687,16.779038,44.807592,0.000000,0.752926,126.101203,0.000000,19.295084,19.314007,0.000000,32.748337,0.000000,20.606879,0.000000,369.542198,48.442305,5.174307,0.000000,461.645739,8.956677,5.934117,43.366328,76.653616,44.629980,40.702401,0.000000,0.000000,0,0,0,0,0

83,20:30-20:45,120.113766,8.906173,0.000000,0.000000,36.590874,404.406189,33.583183,31.459187,33.636541,132.898038,5.369711,93.726924,46.836284,0.000000,3.683535,0.000000,0.742237,2.984013,106.543212,0.000000,0.000000,0.000000,142.732005,16.486141,38.097125,16.779038,44.807592,0.000000,0.752926,126.101203,0.000000,18.682542,19.314009,0.000000,32.748337,0.000000,20.606879,0.000000,369.542198,48.442305,5.174307,0.000000,509.930739,8.956677,5.131004,43.366328,49.374310,44.629980,40.702401,0.000000,0.000000,0,0,0,0,0

84,20:45-21:00,120.113766,8.906173,0.000000,0.000000,36.590874,404.406189,33.583183,31.459187,33.636541,118.370722,5.369711,93.726924,46.836284,0.000000,0.000000,0.000000,0.742237,2.984013,106.543212,0.000000,0.000000,0.000000,142.732005,16.486141,38.097125,16.779038,44.807592,0.000000,0.752926,126.101203,0.000000,18.682542,19.314006,0.000000,32.748337,0.000000,20.606879,0.000000,369.542198,48.442305,5.174307,0.000000,558.215739,7.803166,4.565850,43.366328,49.374310,44.629980,40.702401,0.000000,0.000000,0,0,0,0,0

85,21:00-21:15,120.113766,8.906173,0.000000,0.000000,36.590874,404.406189,33.583183,31.459187,33.636541,118.370722,5.369711,93.726924,46.836284,0.000000,0.000000,0.000000,0.742237,2.984013,106.543212,0.000000,0.000000,0.000000,142.732005,18.941047,38.097125,16.779038,44.807592,0.000000,0.752926,126.101203,0.000000,18.682542,19.314003,0.000000,32.748337,0.000000,23.219581,0.000000,388.856198,48.442305,5.174307,0.000000,587.144148,7.871020,4.565850,37.762829,49.374310,44.629980,40.702401,0.000000,0.000000,0,0,0,0,0

86,21:15-21:30,120.113766,8.906173,0.000000,0.000000,36.590874,404.406189,33.583183,31.459187,33.636541,118.370722,5.369711,93.726924,46.836284,0.000000,0.000000,0.000000,0.742237,2.984013,106.543212,0.000000,0.000000,0.000000,142.732005,18.941047,38.097125,16.779038,44.807592,0.000000,0.752926,126.101203,0.000000,18.682542,19.314004,0.000000,32.748337,0.000000,23.219581,0.000000,495.655375,48.442305,5.174307,0.000000,589.378781,8.956677,4.565850,37.762829,49.374310,44.629980,40.702401,0.000000,0.000000,0,0,0,0,0

87,21:30-21:45,120.113766,8.906173,0.000000,0.000000,36.590874,404.406189,33.583183,31.459187,33.636541,132.898038,5.369711,93.726924,46.836284,0.000000,0.000000,0.000000,0.742237,2.984013,106.543212,0.000000,0.000000,0.000000,142.732005,21.834754,38.097125,16.779038,44.807592,0.000000,0.752926,126.101203,0.000000,18.682542,19.314001,0.000000,32.748337,0.000000,26.690964,0.000000,572.911375,48.442305,5.174307,0.000000,589.378781,8.956677,5.131004,43.117017,49.374310,44.629980,40.702401,0.000000,0.000000,0,0,0,0,0

88,21:45-22:00,120.113766,28.388426,0.000000,0.000000,37.652552,404.406189,33.583183,31.459187,33.636541,132.898038,5.467342,93.726924,47.879197,0.000000,0.000000,0.000000,2.968948,2.984013,106.543212,0.000000,0.000000,0.000000,142.732005,21.853791,57.145687,16.779038,44.807592,0.000000,0.752926,126.101203,0.000000,19.295084,19.314002,0.000000,32.748337,0.000000,26.690964,0.000000,572.911375,48.442305,5.174307,0.000000,589.378781,8.956677,5.131004,43.366328,50.496453,44.629980,40.702401,0.000000,0.000000,0,0,0,0,0

89,22:00-22:15,120.113766,28.388426,0.000000,0.000000,37.652552,404.406189,33.583183,31.459187,33.636541,153.881939,5.467342,93.726924,47.879197,0.000000,0.000000,0.000000,2.968948,2.984013,104.598992,0.000000,0.000000,0.000000,142.732005,21.853791,57.145687,16.779038,44.807592,0.000000,0.752926,126.101203,0.000000,19.295084,19.314001,0.000000,32.748337,0.000000,26.690964,0.000000,630.853375,48.442305,5.174307,0.000000,594.195886,8.956677,5.934117,43.366328,50.496453,44.629980,40.702401,0.000000,0.000000,0,0,0,0,0

90,22:15-22:30,120.113766,28.388426,0.000000,0.000000,37.652552,404.406189,33.583183,31.459187,33.636541,153.343889,5.467342,93.726924,47.879197,0.000000,0.000000,0.000000,2.968948,2.984013,104.598992,0.000000,0.000000,0.000000,142.732005,21.853791,57.145687,16.779038,44.807592,0.000000,0.752926,126.101203,0.000000,19.295084,19.314018,0.000000,32.748337,0.000000,26.690964,0.000000,651.671577,48.442305,5.174307,0.000000,594.195886,8.956677,5.919245,43.366328,50.496453,44.629980,40.702401,0.000000,0.000000,0,0,0,0,0

91,22:30-22:45,120.113766,28.388426,0.000000,0.000000,37.652552,404.406189,33.583183,31.459187,33.636541,132.898038,5.467342,93.726924,47.879197,0.000000,0.000000,0.000000,2.968948,2.984013,104.598992,0.000000,0.000000,0.000000,142.732005,21.853791,57.145687,16.779038,44.807592,0.000000,0.752926,126.101203,0.000000,19.295084,19.314014,0.000000,32.748337,0.000000,26.690964,0.000000,651.671577,48.442305,5.174307,0.000000,664.803280,8.956677,5.131004,43.366328,50.496453,44.629980,40.702401,0.000000,0.000000,0,0,0,0,0

92,22:45-23:00,120.113766,8.906173,0.000000,0.000000,36.590874,404.406189,33.583183,20.972792,22.401763,96.848772,5.369711,93.726924,46.836284,0.000000,0.000000,0.000000,0.000000,2.984013,104.598992,0.000000,0.000000,0.000000,142.732005,21.853791,38.097125,16.779038,44.807592,0.000000,0.752926,126.101203,0.000000,18.682542,19.314010,0.000000,32.748337,0.000000,26.690964,0.000000,651.671577,48.442305,5.174307,0.000000,664.803280,8.956677,3.732991,43.366328,49.374310,44.629980,40.702401,0.000000,0.000000,0,0,0,0,0

93,23:00-23:15,120.113766,8.906173,0.000000,0.000000,36.590874,404.406189,33.583183,10.486395,22.401763,92.651993,5.369711,93.726924,46.836284,0.000000,0.000000,0.000000,0.000000,2.984013,104.598992,0.000000,0.000000,0.000000,142.732005,21.853791,38.097125,16.779038,44.807592,0.000000,0.752926,126.101203,0.000000,18.682542,19.314011,0.000000,32.748337,0.000000,26.690964,0.000000,651.671577,48.442305,5.174307,0.000000,664.803280,8.956677,3.584266,43.366328,49.374310,44.629980,40.702401,0.000000,0.000000,0,0,0,0,0

94,23:15-23:30,120.113766,8.906173,0.000000,0.000000,36.590874,404.406189,33.583183,0.000000,22.401763,64.565848,5.369711,93.726924,46.836284,0.000000,0.000000,0.000000,0.000000,2.984013,104.598992,0.000000,0.000000,0.000000,142.732005,21.853791,38.097125,16.779038,44.807592,0.000000,0.752926,126.101203,0.000000,18.682542,19.314014,0.000000,32.748337,0.000000,26.690964,0.000000,651.671577,48.442305,5.174307,0.000000,664.803280,8.956677,2.498576,43.366328,49.374310,44.629980,40.702401,0.000000,0.000000,0,0,0,0,0

95,23:30-23:45,120.113766,8.906173,0.000000,0.000000,36.590874,404.406189,33.583183,0.000000,22.401763,43.043899,5.369711,93.726924,46.836284,0.000000,0.000000,0.000000,0.000000,2.984013,104.598992,0.000000,0.000000,0.000000,142.732005,21.853791,38.097125,16.779038,44.807592,0.000000,0.752926,126.101203,0.000000,18.682542,19.314016,0.000000,32.748337,0.000000,26.690964,0.000000,651.671577,48.442305,5.174307,0.000000,664.803280,6.717508,1.665718,43.366328,49.374310,44.629980,40.702401,0.000000,0.000000,0,0,0,0,0

96,23:45-24:00,120.113766,8.906173,0.000000,0.000000,36.590874,404.406189,33.583183,0.000000,22.401763,21.521949,5.369711,93.726924,46.836284,0.000000,0.000000,0.000000,0.000000,2.984013,104.598992,0.000000,0.000000,0.000000,142.732005,21.853791,38.097125,16.779038,44.807592,0.000000,0.752926,126.101203,0.000000,18.682542,18.249395,0.000000,32.748337,0.000000,26.690964,0.000000,651.671577,48.442305,5.174307,0.000000,664.803280,4.478339,0.832858,43.366328,49.374310,44.629980,40.702401,0.000000,0.000000,0,0,0,0,0

