Block,Time,DHAULIGNGA,ANTA_GF,AURY_LF,TANAKPUR,KISHANGANGA,DADRT2,CHAMERA1,RAMPUR,RAPPB,SINGRAULI_HYDRO,NJPC,ANTA_CRF,URI2,RAPPC,RIHAND2,TANDA2,RIHAND1,SINGRAULI,NAPP,TEHRI,UNCHAHAR3,DULHASTI,DADRI_GF,UNCHAHAR2,DADRI_LF,AURY_GF,SALAL,ANTA_LF,DADRI_RF,KOTESHWR,AURY_CRF,RIHAND3,CHAMERA3,DADRI_CRF,KOLDAM,JHAJJAR,UNCHAHAR4,BSIUL,AURY_RF,SEWA2,ANTA_RF,KHSTPP-I,BRBCL,KHSTPP-II,PARBATI3,CHAMERA2,KUDGI,URI,TALA,FSTPP I & II,UNCHAHAR1,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,26.529828,0.000000,0.000000,11.806849,0.000000,431.197725,0.000000,0.000000,0.000000,0.000000,147.004704,0.000000,24.014080,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,0.000000,9.560010,47.963347,0.000000,27.914982,0.000000,0.000000,51.859130,0.000000,0.000000,8.609555,0.000000,119.980389,9.389440,0.000000,0.000000,556.380691,0.000000,0.000000,0.000000,0.000000,0.000000,27.969314,19.403955,63.207657,0.000000,38.332718,135.83,14.995411,17.114328,12.528290,6.791400,406.290654,0,0,0,0,0

48,11:45-12:00,26.529828,0.000000,0.000000,11.806849,0.000000,431.197725,0.000000,0.000000,0.000000,0.000000,147.004704,0.000000,24.014080,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,0.000000,9.560010,47.963347,0.000000,27.914982,0.000000,0.000000,51.859130,0.000000,0.000000,8.609555,0.000000,119.980389,9.389440,0.000000,0.000000,564.802027,0.000000,0.000000,0.000000,0.000000,0.000000,27.969314,19.403955,63.207657,0.000000,38.332718,135.83,14.995411,17.114328,12.528290,6.791400,406.290654,0,0,0,0,0

49,12:00-12:15,26.529828,0.000000,0.000000,11.806849,0.000000,431.197725,0.000000,0.000000,0.000000,0.000000,147.004704,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,0.000000,11.636012,47.963347,0.000000,27.914982,0.000000,0.000000,51.859130,0.000000,0.000000,8.609555,0.000000,119.980389,9.389440,0.000000,0.000000,571.671043,0.000000,0.000000,0.000000,0.000000,0.000000,40.045975,19.403955,63.207657,0.000000,38.332718,135.83,14.995411,17.114328,18.879995,6.791400,406.290654,0,0,0,0,0

50,12:15-12:30,26.529828,0.000000,0.000000,11.806849,0.000000,431.197725,0.000000,0.000000,0.000000,0.000000,147.004704,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,0.000000,11.636012,47.963347,0.000000,27.914982,0.000000,0.000000,51.859130,0.000000,0.000000,8.609555,0.000000,119.980389,9.389440,0.000000,0.000000,581.935759,0.000000,0.000000,0.000000,0.000000,0.000000,40.045975,18.897801,95.409468,0.000000,25.555146,135.83,14.995411,17.114328,18.879995,6.791400,406.290654,0,0,0,0,0

51,12:30-12:45,26.529828,0.000000,0.000000,11.806849,0.000000,431.197725,0.000000,0.000000,0.000000,0.000000,147.004704,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,0.000000,13.020013,47.963347,0.000000,27.914982,0.000000,0.000000,64.260227,0.000000,0.000000,8.609555,0.000000,119.980389,9.389440,0.000000,0.000000,540.546930,0.000000,0.000000,0.000000,0.000000,0.000000,40.045975,19.403955,95.409468,0.000000,16.812596,135.83,14.995411,17.114328,18.879995,6.791400,406.290654,0,0,0,0,0

52,12:45-13:00,26.529828,0.000000,0.000000,11.806849,0.000000,431.197725,0.000000,0.000000,0.000000,0.000000,147.004704,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,0.000000,13.020013,47.963347,0.000000,27.914982,0.000000,0.000000,80.607127,0.000000,0.000000,8.609555,0.000000,119.980389,9.389440,0.000000,0.000000,537.325866,0.000000,0.000000,0.000000,0.000000,0.000000,40.045975,19.403955,95.409468,0.000000,16.812596,135.83,14.995411,17.114328,18.879995,6.791400,406.290654,0,0,0,0,0

53,13:00-13:15,26.529828,0.000000,0.000000,11.806849,0.000000,431.197725,0.000000,0.000000,0.000000,0.000000,147.004704,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,0.000000,13.020013,47.963347,0.000000,27.914982,0.000000,0.000000,80.607127,0.000000,0.000000,8.609555,0.000000,119.980389,9.389440,0.000000,0.000000,441.790272,0.000000,0.000000,0.000000,0.000000,0.000000,40.045975,19.403955,95.409468,0.000000,9.052936,135.83,18.208714,17.114328,18.879995,6.791400,406.290654,0,0,0,0,0

54,13:15-13:30,26.529828,0.000000,0.000000,11.806849,0.000000,431.197725,0.000000,0.000000,0.000000,0.000000,147.004704,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,0.000000,13.020013,47.963347,0.000000,27.914982,0.000000,0.000000,80.607127,0.000000,0.000000,8.609555,0.000000,119.980389,9.389440,0.000000,0.000000,427.227570,0.000000,6.326480,0.000000,0.000000,0.000000,40.045975,19.403955,95.409468,0.000000,9.052936,135.83,18.208714,17.114328,18.879995,6.791400,406.290654,0,0,0,0,0

55,13:30-13:45,26.529828,0.000000,0.000000,11.806849,0.000000,431.197725,0.000000,0.000000,0.000000,0.000000,147.004704,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,0.000000,13.020013,47.963347,0.000000,27.914982,0.000000,0.000000,80.607127,0.000000,0.000000,8.609555,0.000000,119.980389,9.389440,0.000000,0.000000,487.040400,0.000000,6.326480,0.000000,0.000000,0.000000,41.223798,19.403955,95.409468,0.000000,9.052936,135.83,14.995411,17.114328,18.879995,6.791400,406.290654,0,0,0,0,0

56,13:45-14:00,26.529828,0.000000,0.000000,11.806849,0.000000,431.197725,0.000000,0.000000,0.000000,0.000000,147.004704,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,0.000000,13.020013,47.963347,0.000000,27.914982,0.000000,0.000000,80.607127,0.000000,0.000000,8.609555,0.000000,119.980389,9.389440,0.000000,0.000000,535.550400,0.000000,6.326480,0.000000,0.000000,0.000000,41.223798,19.403955,95.409468,0.000000,9.052936,135.83,14.995411,17.114328,18.879995,6.791400,406.290654,0,0,0,0,0

57,14:00-14:15,26.529828,0.000000,0.000000,9.818327,0.000000,431.197725,0.000000,0.000000,0.000000,0.649597,147.004704,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,0.000000,13.020013,47.963347,0.000000,27.914982,0.000000,0.000000,80.043440,0.000000,0.000000,8.609555,0.000000,119.980389,9.389440,0.000000,0.000000,564.656400,0.000000,6.326480,0.000000,0.000000,0.000000,41.223798,19.403955,95.409468,0.000000,9.052936,135.83,14.995411,17.114328,18.879995,6.791400,406.290654,0,0,0,0,0

58,14:15-14:30,26.529828,0.000000,0.000000,9.818327,0.000000,431.197725,0.000000,0.000000,0.000000,0.649597,147.004704,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,0.000000,13.916361,47.963347,0.000000,27.914982,0.000000,0.000000,80.043440,0.000000,0.000000,8.609555,0.000000,119.980389,9.389440,0.000000,0.000000,627.452692,0.000000,6.326480,0.000000,0.000000,0.000000,41.223798,19.403955,95.409468,0.000000,9.052936,135.83,14.995411,17.114328,18.879995,10.238107,406.290654,0,0,0,0,0

59,14:30-14:45,26.529828,0.000000,0.000000,9.818327,0.000000,508.813725,0.000000,0.000000,0.000000,0.649597,147.004704,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,0.000000,16.844986,47.963347,0.000000,27.914982,0.000000,0.000000,80.043440,0.000000,0.000000,8.609555,0.000000,119.980389,9.389440,0.000000,0.000000,633.688556,0.000000,6.326480,0.000000,0.000000,0.000000,42.107165,19.403955,95.409468,0.000000,9.052936,135.83,19.279814,17.114328,18.879995,13.786930,406.290654,0,0,0,0,0

60,14:45-15:00,26.529828,0.000000,0.000000,9.818327,0.000000,508.813725,0.000000,0.000000,0.000000,0.649597,147.004704,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,0.000000,17.269172,47.963347,0.000000,41.126596,0.000000,0.000000,80.043440,0.000000,0.000000,8.609555,0.000000,119.980389,9.389440,0.000000,0.000000,633.688556,0.000000,6.326480,0.000000,0.000000,0.000000,42.107165,19.403955,95.409468,0.000000,9.052936,135.83,19.279814,17.114328,18.879995,13.786930,406.290654,0,0,0,0,0

61,15:00-15:15,26.529828,0.000000,0.000000,9.818327,0.000000,566.809763,13.566307,0.000000,0.000000,1.039356,147.004704,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,0.000000,17.269172,47.963347,0.000000,41.126875,0.000000,0.000000,80.043440,0.000000,0.000000,8.609555,0.000000,119.980389,9.389440,0.000000,0.000000,633.688556,0.000000,6.326480,0.000000,0.000000,0.000000,42.107165,19.403955,95.409468,0.000000,9.052936,135.83,19.279814,17.114328,18.879995,13.786930,406.290654,0,0,0,0,0

62,15:15-15:30,26.529828,0.000000,0.000000,9.818327,0.000000,625.237725,27.209259,0.000000,0.000000,1.039356,147.004704,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,0.000000,17.269172,47.963347,0.000000,41.126875,0.000000,0.000000,80.043440,0.000000,0.000000,8.609555,0.000000,119.980389,9.389440,0.000000,0.000000,633.688556,0.000000,6.326480,0.000000,0.000000,0.000000,42.107165,19.403955,94.254057,0.000000,9.052936,135.83,19.279814,17.114328,18.879995,13.786930,406.290654,0,0,0,0,0

63,15:30-15:45,26.529828,0.000000,0.000000,9.818327,0.000000,625.237725,27.209259,0.000000,0.000000,1.039356,147.004704,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,0.000000,17.269172,47.963347,0.000000,41.126875,0.000000,0.000000,80.607127,0.000000,0.000000,8.609555,0.000000,119.980389,9.389440,0.000000,0.000000,633.688556,0.000000,6.326480,0.000000,0.000000,0.000000,42.107165,19.403955,94.254057,0.000000,9.052936,135.83,19.279814,17.114328,18.879995,13.786930,406.290654,0,0,0,0,0

64,15:45-16:00,26.529828,0.000000,0.000000,9.818327,0.000000,625.237725,27.209259,0.000000,0.000000,1.039356,147.004704,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,0.000000,17.269172,47.963347,0.000000,41.126875,0.000000,0.000000,80.607127,0.000000,0.000000,8.609555,0.000000,119.980389,9.389440,0.000000,0.000000,633.688556,0.000000,6.326480,0.000000,0.000000,0.000000,42.107165,19.403955,94.254057,0.000000,9.052936,135.83,19.279814,17.114328,18.879995,13.786930,406.290654,0,0,0,0,0

65,16:00-16:15,26.529828,0.000000,0.000000,9.818327,0.000000,625.237725,27.209259,0.000000,0.000000,1.039356,147.004704,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,0.000000,17.269172,47.963347,0.000000,41.126875,0.000000,0.000000,80.607127,0.000000,0.000000,8.609555,0.000000,119.980389,9.389440,0.000000,0.000000,633.688556,0.000000,6.326480,0.000000,0.000000,0.000000,41.223798,19.403955,94.254057,0.000000,16.812596,135.83,19.279814,17.114328,18.879995,13.786930,406.290654,0,0,0,0,0

66,16:15-16:30,26.529828,0.000000,0.000000,9.818327,0.000000,666.313914,27.209259,0.000000,0.000000,1.039356,147.004704,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,0.000000,17.269172,47.963347,0.000000,41.126875,0.000000,0.000000,80.607127,0.000000,0.000000,8.609555,0.000000,119.980389,9.389440,0.000000,0.000000,633.688556,0.000000,6.326480,0.000000,0.000000,0.000000,41.223798,19.403955,94.254057,0.000000,16.812596,135.83,19.279814,17.114328,18.879995,13.786930,406.290654,0,0,0,0,0

67,16:30-16:45,26.529828,0.000000,0.000000,9.818327,0.000000,666.313914,27.209259,0.000000,0.000000,1.039356,147.004704,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,0.000000,17.269172,47.963347,0.000000,41.126875,0.000000,0.000000,80.607127,0.000000,0.000000,8.609555,0.000000,119.980389,9.389440,0.000000,0.000000,633.688556,0.000000,6.326480,0.000000,0.000000,0.000000,41.223798,19.403955,94.254057,0.000000,16.812596,135.83,14.995411,17.114328,18.879995,13.786930,406.290654,0,0,0,0,0

68,16:45-17:00,26.529828,0.000000,0.000000,9.818327,0.000000,666.313914,27.209259,0.000000,0.000000,1.039356,147.004704,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,14.669424,17.269172,47.963347,0.000000,41.126875,0.000000,0.000000,80.607127,0.000000,0.000000,8.609555,0.000000,119.980389,9.389440,0.000000,0.000000,633.688556,0.000000,6.326480,0.000000,0.000000,0.000000,41.223798,19.403955,94.254057,0.000000,16.812596,135.83,14.995411,17.114328,18.879995,13.786930,406.290654,0,0,0,0,0

69,17:00-17:15,26.529828,0.000000,0.000000,9.818327,0.000000,666.313914,27.209259,0.000000,0.000000,1.039356,147.004704,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,30.561300,17.269172,47.963347,0.000000,41.126875,0.000000,0.000000,80.607127,0.000000,0.000000,8.609555,0.000000,119.980389,9.389440,0.000000,0.000000,633.688556,0.000000,6.326480,0.000000,0.000000,0.000000,41.223798,19.403955,94.254057,0.000000,16.812596,135.83,14.995411,17.114328,18.879995,13.786930,404.937225,0,0,0,0,0

70,17:15-17:30,26.529828,0.000000,0.000000,9.818327,0.000000,666.313914,36.789984,0.000000,0.000000,1.039356,147.004704,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,30.561300,21.942430,47.963347,0.000000,41.126875,0.000000,0.000000,80.607127,0.000000,0.000000,8.609555,0.000000,119.980389,9.389440,0.000000,0.000000,633.688556,0.000000,6.326480,0.000000,0.000000,0.000000,41.223798,19.403955,94.254057,0.000000,16.812596,135.83,14.995411,17.114328,18.879995,17.727494,404.937225,0,0,0,0,0

71,17:30-17:45,26.529828,0.000000,0.000000,9.818327,0.000000,666.313914,40.892067,0.000000,0.000000,1.039356,147.004704,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,30.561300,24.390606,47.963347,0.000000,41.126875,0.000000,0.000000,80.607127,0.000000,0.000000,8.609555,0.000000,119.980389,18.778881,0.000000,0.000000,633.688556,0.000000,1.067220,0.000000,0.000000,0.000000,41.223798,19.403955,94.254057,0.000000,16.812596,130.98,21.422016,17.114328,18.879995,17.727494,404.937225,0,0,0,0,0

72,17:45-18:00,26.529828,0.000000,0.000000,9.818327,0.000000,666.313914,40.892067,0.000000,0.000000,1.039356,147.004704,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,44.008272,25.603675,47.963347,0.000000,41.126875,0.000000,0.000000,80.607127,0.000000,0.000000,8.609555,0.000000,119.980389,18.778881,0.000000,0.000000,633.688556,0.000000,1.067220,0.000000,0.000000,0.000000,41.223798,19.403955,94.254057,0.000000,16.812596,121.28,21.422016,17.114328,18.879995,17.727494,404.937225,0,0,0,0,0

73,18:00-18:15,26.529828,0.000000,0.000000,9.818327,0.000000,666.313914,40.892067,0.000000,0.000000,1.039356,147.004704,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,44.008272,25.603675,47.963347,0.000000,41.126875,0.000000,0.000000,80.607127,0.000000,0.000000,8.609555,0.000000,119.980389,28.196736,0.000000,0.000000,633.688556,0.000000,1.067220,0.000000,0.000000,0.000000,41.223798,19.403955,94.254057,0.000000,38.332718,121.28,21.422016,17.114328,18.879995,17.727494,404.937225,0,0,0,0,0

74,18:15-18:30,26.529828,0.000000,0.000000,9.818327,0.000000,666.313914,40.892067,0.000000,0.000000,1.039356,147.004704,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,44.008272,25.603675,47.963347,0.000000,41.126875,0.000000,0.000000,80.607127,0.000000,0.000000,8.609555,0.000000,119.980389,28.196736,0.000000,0.000000,633.688556,0.000000,1.067220,0.000000,0.000000,0.000000,41.223798,19.403955,94.254057,0.000000,38.332718,106.72,21.422016,17.114328,18.879995,17.727494,404.937225,0,0,0,0,0

75,18:30-18:45,26.529828,0.000000,0.000000,9.818327,0.000000,666.313914,40.892067,0.000000,0.000000,1.039356,147.004704,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,60.389129,25.604461,47.963347,0.000000,41.128909,0.000000,0.000000,80.607127,0.000000,0.000000,8.609555,0.000000,119.980389,28.196736,0.000000,0.000000,633.688556,0.000000,2.134440,0.000000,5.069644,0.000000,41.223798,19.403955,94.254057,0.000000,38.332718,106.72,11.782109,17.114328,18.879995,17.727494,404.937225,0,0,0,0,0

76,18:45-19:00,26.529828,0.000000,0.000000,9.818327,0.000000,666.313914,40.892067,0.000000,0.000000,1.039356,147.004704,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,60.389129,25.604461,47.963347,0.000000,41.128909,0.000000,0.000000,80.607127,0.000000,0.000000,17.219110,0.000000,119.980389,28.196736,0.000000,0.000000,633.688556,0.000000,3.201660,0.000000,10.242751,0.000000,41.223798,19.403955,94.254057,0.000000,38.332718,106.72,11.782109,17.114328,18.879995,17.727494,404.937225,0,0,0,0,0

77,19:00-19:15,35.455129,0.000000,0.000000,9.818327,0.000000,666.313914,40.892067,0.000000,0.000000,1.039356,150.082615,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,60.389129,25.604461,47.963347,0.000000,41.128909,0.000000,0.000000,80.607127,0.000000,0.000000,28.698516,0.000000,119.980389,28.196736,0.000000,0.000000,633.688556,0.000000,19.075490,0.000000,15.333087,0.000000,41.223798,19.403955,94.254057,0.000000,38.332718,106.72,11.782109,17.114328,19.184735,17.727494,404.937225,0,0,0,0,0

78,19:15-19:30,35.455129,0.000000,0.000000,9.818327,0.000000,666.313914,40.892067,0.000000,0.000000,1.039356,150.082615,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,60.389129,25.604461,47.963347,0.000000,41.128909,0.000000,0.000000,80.607127,0.000000,0.000000,28.698516,0.000000,119.980389,28.196736,0.000000,0.000000,633.688556,0.000000,19.075490,0.000000,15.333087,0.000000,41.223798,19.403955,94.254057,0.000000,38.332718,106.72,11.782109,17.114328,19.184735,17.727494,404.937225,0,0,0,0,0

79,19:30-19:45,35.455129,0.000000,0.000000,9.818327,0.000000,666.313914,40.892067,0.000000,0.000000,1.039356,150.082615,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,60.389129,25.604461,47.963347,0.000000,41.128909,0.000000,0.000000,80.607127,0.000000,0.000000,28.698516,0.000000,119.980389,28.196736,0.000000,0.000000,633.688556,0.000000,19.075490,0.000000,15.333087,0.000000,41.223798,19.403955,94.254057,0.000000,38.332718,106.72,11.782109,17.114328,19.184735,17.727494,404.937225,0,0,0,0,0

80,19:45-20:00,35.455129,0.000000,0.000000,9.818327,0.000000,666.313914,40.892067,0.000000,0.000000,1.039356,150.082615,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,60.389129,25.604461,47.963347,0.000000,41.128909,0.000000,0.000000,80.607127,0.000000,0.000000,28.698516,0.000000,119.980389,28.196736,0.000000,0.000000,633.688556,0.000000,19.075490,0.000000,15.333087,0.000000,41.223798,19.403955,94.254057,0.000000,38.332718,106.72,11.782109,17.114328,19.184735,17.727494,404.937225,0,0,0,0,0

81,20:00-20:15,35.455129,0.000000,0.000000,9.818327,0.000000,666.313914,40.892067,0.000000,0.000000,1.039356,150.082615,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,60.389129,25.604461,47.963347,0.000000,41.128909,0.000000,0.000000,80.607127,0.000000,0.000000,28.698516,0.000000,119.980389,28.196736,0.000000,0.000000,633.688556,0.000000,19.075490,0.000000,15.333087,0.000000,41.223798,19.403955,94.254057,0.000000,38.332718,106.72,47.128435,17.114328,19.184735,17.727494,404.937225,0,0,0,0,0

82,20:15-20:30,35.455129,0.000000,0.000000,9.818327,0.000000,666.313914,40.892067,0.000000,0.000000,1.039356,150.082615,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,60.389129,25.604461,47.963347,0.000000,41.128909,0.000000,0.000000,80.607127,0.000000,0.000000,28.698516,0.000000,119.980389,28.196736,0.000000,0.000000,633.688556,0.000000,19.075490,0.000000,15.333087,0.000000,41.223798,19.403955,94.254057,0.000000,38.332718,106.72,47.128435,17.114328,19.184735,17.727494,404.937225,0,0,0,0,0

83,20:30-20:45,35.455129,0.000000,0.000000,9.818327,0.000000,666.313914,40.892067,0.000000,0.000000,1.039356,150.082615,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,60.389129,25.604461,47.963347,0.000000,41.128909,0.000000,0.000000,80.607127,0.000000,0.000000,28.698516,0.000000,119.980389,28.196736,0.000000,0.000000,633.688556,0.000000,19.075490,0.000000,10.242751,0.000000,40.045975,19.403955,94.254057,0.000000,38.332718,106.72,16.066512,17.114328,19.184735,18.452838,404.937225,0,0,0,0,0

84,20:45-21:00,26.529828,0.000000,0.000000,9.818327,0.000000,666.313914,40.892067,0.000000,0.000000,1.039356,147.004704,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,44.008272,25.604461,47.963347,0.000000,41.128909,0.000000,0.000000,80.607127,0.000000,0.000000,25.828664,0.000000,119.980389,28.196736,0.000000,0.000000,633.688556,0.000000,1.067220,0.000000,9.052936,0.000000,40.045975,19.403955,94.254057,0.000000,38.332718,106.72,16.066512,17.114328,19.184735,18.558471,404.937225,0,0,0,0,0

85,21:00-21:15,26.529828,0.000000,0.000000,9.818327,0.000000,666.313914,40.892067,0.000000,0.000000,1.039356,147.004704,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,44.008272,25.604461,47.963347,0.000000,41.128909,0.000000,0.000000,80.607127,0.000000,0.000000,25.828664,0.000000,119.980389,28.196736,0.000000,0.000000,633.688556,0.000000,1.067220,0.000000,9.440919,0.000000,40.045975,19.403955,94.254057,0.000000,38.332718,87.32,16.066512,17.114328,19.184735,18.558471,404.937225,0,0,0,0,0

86,21:15-21:30,26.529828,0.000000,0.000000,9.818327,0.000000,666.313914,40.892067,0.000000,0.000000,1.039356,147.004704,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,44.008272,25.604461,47.963347,0.000000,41.128909,0.000000,0.000000,80.607127,0.000000,0.000000,25.828664,0.000000,119.980389,28.196736,0.000000,0.000000,633.688556,0.000000,1.067220,0.000000,10.242751,0.000000,40.045975,19.403955,94.254057,0.000000,38.332718,87.32,16.066512,17.114328,19.184735,18.558471,404.937225,0,0,0,0,0

87,21:30-21:45,26.529828,0.000000,0.000000,9.818327,0.000000,666.313914,40.892067,0.000000,0.000000,1.039356,147.004704,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,44.008272,25.604461,47.963347,0.000000,41.128909,0.000000,0.000000,80.607127,0.000000,0.000000,25.828664,0.000000,119.980389,28.196736,0.000000,0.000000,633.688556,0.000000,1.067220,0.000000,10.242751,0.000000,40.045975,19.403955,94.254057,0.000000,38.332718,87.32,16.066512,17.114328,19.184735,18.558471,404.937225,0,0,0,0,0

88,21:45-22:00,35.455129,0.000000,0.000000,9.818327,0.000000,666.313914,40.892067,0.000000,0.000000,1.039356,150.082615,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,60.389129,25.604461,47.963347,0.000000,41.128909,0.000000,0.000000,80.607127,0.000000,0.000000,28.698516,0.000000,119.980389,28.196736,0.000000,0.000000,633.688556,0.000000,12.652960,0.000000,15.333087,0.000000,40.045975,19.403955,94.254057,0.000000,38.332718,87.32,16.066512,17.114328,19.184735,18.558471,404.937225,0,0,0,0,0

89,22:00-22:15,35.455129,0.000000,0.000000,9.818327,0.000000,666.313914,40.892067,0.000000,0.000000,1.039356,150.082615,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,60.389129,25.604461,47.963347,0.000000,41.128909,0.000000,0.000000,80.607127,0.000000,0.000000,28.698516,0.000000,119.980389,28.196736,0.000000,0.000000,633.688556,0.000000,12.652960,0.000000,15.333087,0.000000,40.045975,19.403955,94.254057,0.000000,38.332718,87.32,16.602062,17.114328,19.184735,18.558471,404.937225,0,0,0,0,0

90,22:15-22:30,35.455129,0.000000,0.000000,9.818327,0.000000,666.313914,40.892067,0.000000,0.000000,1.039356,150.082615,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,60.389129,25.604461,47.963347,0.000000,41.128909,0.000000,0.000000,80.607127,0.000000,0.000000,28.698516,0.000000,119.980389,28.196736,0.000000,0.000000,633.688556,0.000000,12.652960,0.000000,15.333087,0.000000,40.045975,19.403955,94.254057,0.000000,38.332718,87.32,16.602062,17.114328,19.184735,18.558471,404.937225,0,0,0,0,0

91,22:30-22:45,35.455129,0.000000,0.000000,9.818327,0.000000,666.313914,40.892067,0.000000,0.000000,1.039356,150.082615,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,60.389129,25.604461,47.963347,0.000000,41.128909,0.000000,0.000000,80.607127,0.000000,0.000000,28.698516,0.000000,119.980389,28.196736,0.000000,0.000000,633.688556,0.000000,6.326480,0.000000,15.333087,0.000000,38.279241,19.403955,94.254057,0.000000,38.332718,87.32,16.602062,17.114328,19.184735,18.558471,404.937225,0,0,0,0,0

92,22:45-23:00,35.455129,0.000000,0.000000,9.818327,0.000000,666.313914,40.892067,0.000000,0.000000,1.039356,150.082615,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,60.389129,25.604461,47.963347,0.000000,41.128909,0.000000,0.000000,80.607127,0.000000,0.000000,28.698516,0.000000,119.980389,28.196736,0.000000,0.000000,633.688556,0.000000,6.326480,0.000000,15.333087,0.000000,38.279241,19.403955,94.254057,0.000000,38.332718,87.32,16.602062,17.114328,19.184735,18.558471,404.937225,0,0,0,0,0

93,23:00-23:15,33.322489,0.000000,0.000000,9.818327,0.000000,666.313914,40.892067,0.000000,0.000000,1.039356,147.004704,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,58.677696,25.604461,47.963347,0.000000,41.128909,0.000000,0.000000,80.607127,0.000000,0.000000,18.175727,0.000000,119.980389,28.196736,0.000000,0.000000,633.688556,0.000000,1.067220,0.000000,5.043779,0.000000,38.279241,19.403955,94.254057,0.000000,38.332718,87.32,12.853210,17.114328,19.184735,18.558471,404.937225,0,0,0,0,0

94,23:15-23:30,33.322489,0.000000,0.000000,9.818327,0.000000,666.313914,40.892067,0.000000,0.000000,1.039356,147.004704,0.000000,9.657836,24.746794,114.604875,0.000000,89.258400,135.158562,38.649275,58.677696,25.604461,47.963347,0.000000,41.128909,0.000000,0.000000,80.607127,0.000000,0.000000,17.219110,0.000000,119.980389,28.196736,0.000000,0.000000,633.688556,0.000000,1.067220,0.000000,0.000000,0.000000,38.279241,19.403955,94.254057,0.000000,38.332718,87.32,12.853210,17.114328,19.184735,18.558471,404.937225,0,0,0,0,0

