Block,Time,RIHAND3,DADRI_RF,CHAMERA3,TANDA2,ANTA_GF,KOLDAM,UNCHAHAR3,AURY_CRF,NJPC,CHAMERA2,BSIUL,DHAULIGNGA,RIHAND2,UNCHAHAR4,AURY_GF,SALAL,KOTESHWR,SINGRAULI_HYDRO,UNCHAHAR1,RAMPUR,ANTA_LF,TANAKPUR,RAPPB,CHAMERA1,AURY_LF,KISHANGANGA,DULHASTI,UNCHAHAR2,AURY_RF,PARBATI3,RAPPC,ANTA_RF,DADRI_CRF,URI2,TEHRI,SEWA2,RIHAND1,DADRI_LF,SINGRAULI,JHAJJAR,NAPP,DADRI_GF,DADRT2,URI,ANTA_CRF,KHSTPP-I,BRBCL,FSTPP I & II,TALA,SASAN,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,119.584659,0.000000,9.358471,0.000000,0.000000,0.000000,22.905329,0.000000,0.000000,12.735429,12.611227,0.000000,54.828900,0.000000,0.000000,25.844042,8.581158,0.647455,9.804316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.935050,32.846572,0.000000,0.000000,51.171029,0.000000,0.000000,29.918593,0.000000,15.282514,88.964000,0.000000,118.941000,457.434515,41.000413,0.000000,366.791803,33.094608,0.000000,33.650933,19.339956,20.045910,0.000000,404.950590,142.647609,0,0,0,0,0

49,12:00-12:15,119.584659,0.000000,9.358471,0.000000,0.000000,0.000000,22.905329,0.000000,0.000000,12.735429,12.611227,0.000000,54.828900,0.000000,0.000000,25.844042,8.581158,0.647455,9.804316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.935050,34.058610,0.000000,0.000000,51.171029,0.000000,0.000000,28.617785,0.000000,15.282514,88.964000,0.000000,133.446000,457.434515,41.000413,0.000000,366.791803,33.094608,0.000000,33.650933,19.339956,17.855268,0.000000,404.950590,142.647609,0,0,0,0,0

50,12:15-12:30,119.584659,0.000000,9.358471,0.000000,0.000000,0.000000,22.905329,0.000000,0.000000,0.000000,12.611227,0.000000,54.828900,0.000000,0.000000,25.844042,8.581158,0.647455,9.804316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.935050,34.058610,0.000000,0.000000,51.171029,0.000000,0.000000,28.617785,0.000000,15.282514,88.964000,0.000000,133.446000,457.434515,41.000413,0.000000,366.791803,33.094608,0.000000,33.650933,19.339956,17.855268,0.000000,404.950590,142.647609,0,0,0,0,0

51,12:30-12:45,119.584659,0.000000,9.358471,0.000000,0.000000,0.000000,22.905329,0.000000,0.000000,12.735429,6.305614,0.000000,54.828900,0.000000,0.000000,25.844042,8.581158,0.647455,9.804316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.935050,34.058610,0.000000,0.000000,51.171029,0.000000,0.000000,27.316976,0.000000,15.282514,88.964000,0.000000,133.446000,457.434515,41.000413,0.000000,366.791803,39.500016,0.000000,33.650933,19.339956,17.855268,0.000000,404.950590,142.647609,0,0,0,0,0

52,12:45-13:00,119.584659,0.000000,9.358471,0.000000,0.000000,0.000000,22.905329,0.000000,0.000000,12.735429,6.305614,0.000000,54.828900,0.000000,0.000000,25.844042,8.581158,0.647455,9.804316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.935050,34.058610,0.000000,0.000000,51.171029,0.000000,0.000000,27.316976,0.000000,15.282514,88.964000,0.000000,133.446000,427.921675,41.000413,0.000000,366.791803,39.500016,0.000000,33.650933,19.339956,17.855268,0.000000,404.950590,142.647609,0,0,0,0,0

53,13:00-13:15,119.584659,0.000000,9.358471,0.000000,0.000000,0.000000,18.944014,0.000000,0.000000,12.735429,6.305614,0.000000,54.828900,0.000000,0.000000,25.844042,8.581158,0.647455,8.501574,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.935050,34.058610,0.000000,0.000000,51.171029,0.000000,0.000000,28.617785,0.000000,15.282514,88.964000,0.000000,133.446000,348.260215,41.000413,0.000000,362.741040,33.094608,0.000000,33.650933,19.339956,17.855268,0.000000,404.950590,142.647609,0,0,0,0,0

54,13:15-13:30,119.584659,0.000000,9.358471,0.000000,0.000000,0.000000,18.944014,0.000000,0.000000,12.735429,6.305614,0.000000,54.828900,0.000000,0.000000,25.844042,8.581158,0.647455,8.501574,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.935050,34.058610,0.000000,0.000000,51.171029,0.000000,0.000000,28.617785,0.000000,15.282514,88.964000,0.000000,133.446000,348.260215,41.000413,0.000000,362.741040,33.094608,0.000000,33.650933,19.339956,17.855268,0.000000,404.950590,142.647609,0,0,0,0,0

55,13:30-13:45,119.584659,0.000000,0.000000,0.000000,0.000000,0.000000,22.905329,0.000000,0.000000,12.735429,6.305614,0.000000,54.828900,0.000000,0.000000,25.844042,8.581158,0.647455,9.804316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.935050,34.058610,0.000000,0.000000,51.171029,0.000000,0.000000,28.617785,0.000000,15.282514,88.964000,0.000000,134.675383,347.385080,41.000413,0.000000,362.741040,33.094608,0.000000,33.650933,19.339956,17.855268,0.000000,404.950590,142.647609,0,0,0,0,0

56,13:45-14:00,119.584659,0.000000,0.000000,0.000000,0.000000,0.000000,22.905329,0.000000,0.000000,0.000000,6.305614,0.000000,54.828900,0.000000,0.000000,25.844042,8.581158,0.647455,9.804316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.935050,34.058610,0.000000,0.000000,51.171029,0.000000,0.000000,28.617785,0.000000,15.282514,88.964000,0.000000,134.715188,396.619885,41.000413,0.000000,362.741040,33.094608,0.000000,33.650933,19.339956,17.855268,0.000000,404.950590,142.647609,0,0,0,0,0

57,14:00-14:15,119.584659,0.000000,0.000000,0.000000,0.000000,0.000000,22.905329,0.000000,0.000000,0.000000,6.305614,0.000000,54.828900,0.000000,0.000000,25.844042,8.581158,0.647455,9.804316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.935050,34.058610,0.000000,0.000000,51.171029,0.000000,0.000000,28.617785,11.453148,15.282514,88.964000,0.000000,134.715188,458.507885,41.000413,0.000000,362.741040,33.094608,0.000000,33.650933,19.339956,17.855268,0.000000,404.950590,142.647609,0,0,0,0,0

58,14:15-14:30,119.584659,0.000000,0.000000,0.000000,0.000000,0.000000,22.905329,0.000000,0.000000,0.000000,12.611227,0.000000,54.828900,0.000000,0.000000,25.844042,8.581158,0.647455,9.804316,0.000000,0.000000,0.867109,0.000000,0.000000,0.000000,0.000000,15.935050,34.058610,0.000000,0.000000,51.171029,0.000000,0.000000,28.617785,11.453148,15.282514,88.964000,0.000000,134.715188,471.078885,41.000413,0.000000,362.741040,34.162176,0.000000,33.650933,19.339956,17.855268,0.000000,404.950590,142.647609,0,0,0,0,0

59,14:30-14:45,119.584659,0.000000,0.000000,0.000000,0.000000,0.000000,22.905329,0.000000,0.000000,0.000000,12.611227,0.000000,54.828900,0.000000,0.000000,25.844042,8.581158,0.647455,9.804316,0.000000,0.000000,1.238727,0.000000,0.000000,0.000000,0.000000,15.935050,34.058610,0.000000,0.000000,51.171029,0.000000,0.000000,28.617785,22.906296,15.282514,88.964000,0.000000,134.715188,489.442215,41.000413,0.000000,362.741040,34.162176,0.000000,33.650933,19.339956,17.855268,0.000000,404.950590,142.647609,0,0,0,0,0

60,14:45-15:00,119.584659,0.000000,0.000000,0.000000,0.000000,0.000000,22.905329,0.000000,0.000000,0.000000,12.611227,0.000000,54.828900,0.000000,0.000000,25.844042,8.581158,0.647455,9.804316,0.000000,0.000000,1.238727,0.000000,0.000000,0.000000,0.000000,31.870100,34.058610,0.000000,0.000000,51.171029,0.000000,0.000000,28.617785,22.906296,15.282514,88.964000,0.000000,134.715188,500.059875,41.000413,0.000000,362.741040,34.162176,0.000000,33.650933,19.339956,17.855268,0.000000,404.950590,142.647609,0,0,0,0,0

61,15:00-15:15,119.584659,0.000000,0.000000,0.000000,0.000000,0.000000,22.905329,0.000000,0.000000,0.000000,12.611227,0.000000,54.828900,0.000000,0.000000,25.844042,8.581158,0.647455,9.804316,0.000000,0.000000,1.238727,0.000000,0.000000,0.000000,0.000000,31.870100,34.058610,0.000000,0.000000,51.171029,0.000000,0.000000,27.316976,22.906296,15.282514,88.964000,0.000000,134.712770,495.224875,41.000413,0.000000,366.840153,34.162176,0.000000,33.650933,19.339956,17.855268,0.000000,404.950590,142.647609,0,0,0,0,0

62,15:15-15:30,119.584659,0.000000,0.000000,0.000000,0.000000,0.000000,22.905329,0.000000,0.000000,0.000000,12.611227,0.000000,54.828900,0.000000,0.000000,25.844042,8.581158,0.647455,9.804316,0.000000,0.000000,1.238727,0.000000,0.000000,0.000000,0.000000,31.870100,34.058610,0.000000,0.000000,51.171029,0.000000,0.000000,27.316976,22.906296,15.282514,88.964000,0.000000,134.712770,507.002935,41.000413,0.000000,366.840153,34.162176,0.000000,33.650933,19.339956,17.855268,0.000000,404.950590,142.647609,0,0,0,0,0

63,15:30-15:45,119.584659,0.000000,0.000000,0.000000,0.000000,0.000000,22.905329,0.000000,0.000000,0.000000,12.611227,0.000000,54.828900,0.000000,0.000000,33.709620,8.581158,0.647455,9.804316,0.000000,0.000000,1.238727,0.000000,11.871472,0.000000,0.000000,31.870100,34.058610,0.000000,0.000000,51.171029,0.000000,0.000000,27.316976,22.906296,15.282514,88.964000,0.000000,134.712770,521.391895,41.000413,0.000000,404.504803,34.162176,0.000000,33.650933,19.339956,17.855268,0.000000,404.950590,142.647609,0,0,0,0,0

64,15:45-16:00,119.584659,0.000000,0.000000,0.000000,0.000000,0.000000,22.905329,0.000000,0.000000,0.000000,12.611227,0.000000,54.828900,0.000000,0.000000,33.709620,8.581158,0.647455,9.804316,0.000000,0.000000,1.238727,0.000000,11.871472,0.000000,0.000000,31.870100,34.058610,0.000000,0.000000,51.171029,0.000000,0.000000,27.316976,22.906296,15.282514,88.964000,0.000000,134.712770,535.074945,41.000413,0.000000,440.283803,34.162176,0.000000,33.650933,19.339956,17.855268,0.000000,404.950590,142.647609,0,0,0,0,0

65,16:00-16:15,119.584659,0.000000,0.000000,0.000000,0.000000,0.000000,22.905329,0.000000,18.314980,0.000000,12.611227,0.000000,54.828900,0.000000,0.000000,33.709620,8.581158,0.647455,9.804316,0.000000,0.000000,1.238727,0.000000,27.171462,0.000000,0.000000,31.870100,34.058610,0.000000,0.000000,51.171029,0.000000,0.000000,27.316976,34.359444,15.282514,88.964000,0.000000,134.712770,556.435975,41.000413,0.000000,443.184803,34.162176,0.000000,33.650933,19.339956,17.855268,0.000000,404.950590,142.647609,0,0,0,0,0

66,16:15-16:30,119.584659,0.000000,0.000000,0.000000,0.000000,0.000000,25.519227,0.000000,18.314980,0.000000,12.611227,0.000000,54.828900,0.000000,0.000000,33.709620,8.581158,0.647455,10.549970,0.000000,0.000000,1.238727,0.000000,27.171462,0.000000,0.000000,31.870100,37.872555,0.000000,0.000000,51.171029,0.000000,0.000000,27.316976,34.359444,15.282514,88.964000,0.000000,134.712770,591.470482,41.000413,0.000000,486.699803,34.162176,0.000000,33.650933,19.339956,20.045910,0.000000,404.950590,142.647609,0,0,0,0,0

67,16:30-16:45,119.584659,0.000000,9.358471,0.000000,0.000000,0.000000,25.519227,0.000000,36.629960,0.000000,12.611227,0.000000,54.828900,0.000000,0.000000,33.709620,8.581158,0.647455,10.549970,0.000000,0.000000,1.238727,0.000000,27.171462,0.000000,0.000000,31.870100,37.872555,0.000000,0.000000,51.171029,0.000000,0.000000,29.268189,34.359444,15.282514,88.964000,0.000000,134.712770,631.596147,41.000413,0.000000,534.082803,34.162176,0.000000,33.650933,19.339956,20.045910,0.000000,404.950590,142.647609,0,0,0,0,0

68,16:45-17:00,119.584659,0.000000,9.358471,0.000000,0.000000,0.000000,25.519227,0.000000,36.629960,3.222528,12.611227,0.000000,54.828900,0.000000,0.000000,33.709620,8.581158,0.647455,10.549970,0.000000,0.000000,1.238727,0.000000,27.171462,0.000000,0.000000,31.870100,37.872555,0.000000,0.000000,51.171029,0.000000,0.000000,29.268189,34.359444,15.282514,88.964000,0.000000,134.712770,631.596147,41.000413,0.000000,607.477620,34.162176,0.000000,33.650933,19.339956,20.045910,0.000000,404.950590,142.647609,0,0,0,0,0

69,17:00-17:15,119.584659,0.000000,9.358471,0.000000,0.000000,0.000000,25.519227,0.000000,58.607936,12.735429,12.611227,0.000000,54.828900,0.000000,0.000000,24.720388,8.581158,0.647455,10.549970,0.000000,0.000000,1.858090,0.000000,27.171462,0.000000,0.000000,31.870100,37.872555,0.000000,0.000000,51.171029,0.000000,0.000000,29.268189,45.812592,15.282514,88.964000,0.000000,134.712770,631.598468,41.000413,0.000000,657.069893,34.162176,0.000000,33.650933,19.339956,20.047699,0.000000,404.950590,142.647609,0,0,0,0,0

70,17:15-17:30,119.584659,0.000000,9.358471,0.000000,0.000000,0.000000,25.519227,0.000000,58.607936,12.735429,6.305614,8.686368,54.828900,0.000000,0.000000,24.720388,17.162316,0.647455,10.549970,0.000000,0.000000,1.858090,0.000000,40.757193,0.000000,0.000000,31.870100,37.872555,0.000000,0.000000,51.171029,0.000000,0.000000,29.268189,45.812592,15.282514,88.964000,0.000000,134.712770,631.598468,41.000413,0.000000,657.069893,34.162176,0.000000,33.650933,19.339956,20.047699,0.000000,404.950590,142.647609,0,0,0,0,0

71,17:30-17:45,119.584659,0.000000,18.716943,0.000000,0.000000,0.000000,25.519227,0.000000,85.714106,25.470857,6.305614,8.750238,54.828900,0.000000,0.000000,24.720388,25.743474,0.647455,10.549970,0.000000,0.000000,1.858090,0.000000,40.757193,0.000000,0.000000,31.870100,37.872555,0.000000,0.000000,51.171029,0.000000,0.000000,29.918593,45.812592,15.282514,88.964000,0.000000,134.712770,631.598468,41.000413,0.000000,657.069893,34.162176,0.000000,33.650933,19.339956,20.047699,0.000000,404.950590,142.647609,0,0,0,0,0

72,17:45-18:00,119.584659,0.000000,18.716943,0.000000,0.000000,0.000000,25.519227,0.000000,90.476001,38.206286,18.916841,17.628217,54.828900,0.000000,0.000000,76.756805,34.324632,0.647455,10.549970,0.000000,0.000000,1.858090,0.000000,40.757193,0.000000,0.000000,31.870100,37.872555,0.000000,0.000000,51.171029,0.000000,0.000000,29.918593,45.812592,15.282514,88.964000,0.000000,134.712770,631.598468,41.000413,0.000000,657.069893,34.162176,0.000000,33.650933,19.339956,20.047699,0.000000,404.950590,142.647609,0,0,0,0,0

73,18:00-18:15,119.584659,0.000000,18.716943,0.000000,0.000000,0.000000,25.519227,0.000000,113.095002,38.206286,18.916841,26.503640,54.828900,0.000000,0.000000,76.756805,34.324632,0.647455,10.549970,0.000000,0.000000,1.858090,0.000000,40.757193,0.000000,0.000000,31.870100,37.872555,0.000000,0.000000,51.171029,0.000000,0.000000,29.918593,45.812592,15.282514,88.964000,0.000000,134.712770,631.598468,41.000413,0.000000,657.069893,34.162176,0.000000,33.650933,19.339956,20.047699,0.000000,404.950590,142.647609,0,0,0,0,0

74,18:15-18:30,119.584659,0.000000,18.716943,0.000000,0.000000,0.000000,25.519227,0.000000,113.095002,38.206286,18.916841,35.338187,54.828900,0.000000,0.000000,76.756805,34.324632,0.647455,10.549970,0.000000,0.000000,1.858090,0.000000,40.757193,0.000000,0.000000,31.870100,37.872555,0.000000,0.000000,51.171029,0.000000,0.000000,29.918593,45.812592,15.282514,88.964000,0.000000,134.712770,631.598468,41.000413,0.000000,657.069893,34.162176,0.000000,33.650933,19.339956,20.047699,0.000000,404.950590,142.647609,0,0,0,0,0

75,18:30-18:45,119.584659,0.000000,18.716943,0.000000,0.000000,0.000000,25.519227,0.000000,113.095002,38.206286,18.916841,35.338187,54.828900,0.000000,0.000000,76.756805,34.324632,0.647455,10.549970,0.000000,0.000000,1.858090,0.000000,40.757193,0.000000,0.000000,31.870100,37.872555,0.000000,0.000000,51.171029,0.000000,0.000000,29.918593,45.812592,15.282514,88.964000,0.000000,134.712770,631.598468,41.000413,0.000000,657.069893,34.162176,0.000000,33.650933,19.339956,20.047699,0.000000,404.950590,142.647609,0,0,0,0,0

76,18:45-19:00,119.584659,0.000000,18.716943,0.000000,0.000000,0.000000,25.520010,0.000000,113.095002,38.206286,18.916841,35.338187,54.828900,0.000000,0.000000,24.720388,34.324632,0.647455,10.549970,0.000000,0.000000,1.858090,0.000000,40.757193,0.000000,0.000000,31.870100,37.872555,0.000000,0.000000,51.171029,0.000000,0.000000,29.918593,45.812592,15.282514,88.964000,0.000000,134.712770,631.598468,41.000413,0.000000,657.069893,34.162176,0.000000,33.650933,19.339956,20.047699,0.000000,404.950590,142.647609,0,0,0,0,0

77,19:00-19:15,119.584659,0.000000,18.716943,0.000000,0.000000,0.000000,25.519227,0.000000,90.476001,38.206286,18.916841,35.338187,54.828900,0.000000,0.000000,24.720388,34.324632,0.647455,10.549970,0.000000,0.000000,1.114854,0.000000,40.757193,0.000000,0.000000,31.870100,37.872555,0.000000,0.000000,51.171029,0.000000,0.000000,29.918593,45.812592,15.282514,88.964000,0.000000,134.712770,438.198468,41.000413,0.000000,657.069893,34.162176,0.000000,33.650933,19.339956,20.047699,0.000000,404.950590,142.647609,0,0,0,0,0

78,19:15-19:30,119.584659,0.000000,18.716943,0.000000,0.000000,0.000000,25.519227,0.000000,90.476001,25.470857,6.305614,26.503640,54.828900,0.000000,0.000000,24.720388,17.162316,0.647455,10.549970,0.000000,0.000000,1.114854,0.000000,40.757193,0.000000,0.000000,31.870100,37.872555,0.000000,0.000000,51.171029,0.000000,0.000000,29.918593,45.812592,15.282514,88.964000,0.000000,134.712770,438.198468,41.000413,0.000000,657.069893,34.162176,0.000000,33.650933,19.339956,20.047699,0.000000,404.950590,142.647609,0,0,0,0,0

79,19:30-19:45,119.584659,0.000000,18.716943,0.000000,0.000000,0.000000,25.519227,0.000000,58.607936,25.470857,6.305614,26.503640,54.828900,0.000000,0.000000,24.720388,17.162316,0.647455,10.549970,0.000000,0.000000,1.114854,0.000000,40.757193,0.000000,0.000000,31.870100,37.872555,0.000000,0.000000,51.171029,0.000000,0.000000,29.918593,45.812592,15.282514,88.964000,0.000000,134.712770,571.567108,41.000413,0.000000,657.069893,34.162176,0.000000,33.650933,19.339956,20.047699,0.000000,404.950590,142.647609,0,0,0,0,0

80,19:45-20:00,119.584659,0.000000,18.716943,0.000000,0.000000,0.000000,25.519227,0.000000,45.238001,25.470857,6.305614,17.628217,54.828900,0.000000,0.000000,24.720388,17.162316,0.647455,10.549970,0.000000,0.000000,1.114854,0.000000,40.757193,0.000000,0.000000,31.870100,37.872555,0.000000,0.000000,51.171029,0.000000,0.000000,29.918593,45.812592,15.282514,88.964000,0.000000,134.712770,631.598468,41.000413,0.000000,657.069893,34.162176,0.000000,33.650933,19.339956,20.047699,0.000000,404.950590,142.647609,0,0,0,0,0

81,20:00-20:15,119.584659,0.000000,18.716943,0.000000,0.000000,0.000000,25.519227,0.000000,22.619000,25.470857,6.305614,8.814108,54.828900,0.000000,0.000000,24.720388,17.162316,0.647455,10.549970,0.000000,0.000000,1.114854,0.000000,40.757193,0.000000,0.000000,15.935050,40.230533,0.000000,0.000000,51.171029,0.000000,0.000000,29.918593,45.812592,15.282514,88.964000,0.000000,134.712770,631.598468,41.000413,0.000000,657.069893,34.162176,0.000000,33.650933,19.339956,20.047699,0.000000,404.950590,142.647609,0,0,0,0,0

82,20:15-20:30,119.584659,0.000000,18.716943,0.000000,0.000000,0.000000,25.519227,0.000000,0.000000,25.470857,6.305614,0.000000,54.828900,0.000000,0.000000,24.720388,17.162316,0.647455,10.549970,0.000000,0.000000,1.114854,0.000000,27.171462,0.000000,0.000000,15.935050,40.993254,0.000000,0.000000,51.171029,0.000000,0.000000,29.918593,45.812592,15.282514,88.964000,0.000000,134.712770,631.598468,41.000413,0.000000,657.069893,34.162176,0.000000,33.650933,19.339956,20.047699,0.000000,404.950590,142.647609,0,0,0,0,0

83,20:30-20:45,119.584659,0.000000,9.358471,0.000000,0.000000,0.000000,25.519227,0.000000,0.000000,25.470857,12.611227,0.000000,54.828900,0.000000,0.000000,24.720388,17.162316,0.647455,10.549970,0.000000,0.000000,1.114854,0.000000,27.171462,0.000000,0.000000,15.935050,40.993254,0.000000,0.000000,51.171029,0.000000,0.000000,29.918593,45.812592,15.282514,88.964000,0.000000,134.712770,631.598468,41.000413,0.000000,657.069893,34.162176,0.000000,33.650933,19.339956,20.047699,0.000000,404.950590,142.647609,0,0,0,0,0

84,20:45-21:00,119.584659,0.000000,9.358471,0.000000,0.000000,0.000000,25.519227,0.000000,0.000000,25.470857,12.611227,0.000000,54.828900,0.000000,0.000000,24.720388,17.162316,0.647455,10.549970,0.000000,0.000000,1.114854,0.000000,27.171462,0.000000,0.000000,15.935050,40.993254,0.000000,0.000000,51.171029,0.000000,0.000000,29.918593,34.359444,15.282514,88.964000,0.000000,134.712770,631.598468,41.000413,0.000000,657.069893,34.162176,0.000000,33.650933,19.339956,20.047699,0.000000,404.950590,142.647609,0,0,0,0,0

85,21:00-21:15,119.584659,0.000000,9.358471,0.000000,0.000000,0.000000,25.519227,0.000000,0.000000,25.470857,12.611227,0.000000,54.828900,0.000000,0.000000,24.720388,17.162316,0.647455,10.549970,0.000000,0.000000,1.114854,0.000000,13.585731,0.000000,0.000000,15.935050,40.991227,0.000000,0.000000,51.171029,0.000000,0.000000,29.918593,34.359444,15.282514,88.964000,0.000000,134.712770,631.598468,41.000413,0.000000,657.069893,34.162176,0.000000,33.650933,19.339956,20.045910,0.000000,404.950590,142.647609,0,0,0,0,0

86,21:15-21:30,119.584659,0.000000,9.358471,0.000000,0.000000,0.000000,25.519227,0.000000,0.000000,12.735429,12.611227,0.000000,54.828900,0.000000,0.000000,24.720388,17.162316,0.647455,10.549970,0.000000,0.000000,1.114854,0.000000,13.585731,0.000000,0.000000,15.935050,40.991227,0.000000,0.000000,51.171029,0.000000,0.000000,29.918593,22.906296,15.282514,88.964000,0.000000,134.712770,631.598468,41.000413,0.000000,657.069893,34.162176,0.000000,33.650933,19.339956,20.045910,0.000000,404.950590,142.647609,0,0,0,0,0

87,21:30-21:45,119.584659,0.000000,9.358471,0.000000,0.000000,0.000000,25.519227,0.000000,0.000000,12.735429,12.611227,0.000000,54.828900,0.000000,0.000000,24.720388,17.162316,0.647455,10.549970,0.000000,0.000000,0.495491,0.000000,13.585731,0.000000,0.000000,15.935050,40.991227,0.000000,0.000000,51.171029,0.000000,0.000000,29.918593,22.906296,15.282514,88.964000,0.000000,134.712770,631.598468,41.000413,0.000000,657.069893,34.162176,0.000000,33.650933,19.339956,20.045910,0.000000,404.950590,142.647609,0,0,0,0,0

88,21:45-22:00,119.584659,0.000000,9.358471,0.000000,0.000000,0.000000,25.519227,0.000000,0.000000,12.735429,12.611227,0.000000,54.828900,0.000000,0.000000,24.720388,17.162316,0.647455,10.549970,0.000000,0.000000,0.495491,0.000000,0.000000,0.000000,0.000000,15.935050,40.991227,0.000000,0.000000,51.171029,0.000000,0.000000,29.918593,22.175244,15.282514,88.964000,0.000000,134.712770,631.598468,41.000413,0.000000,657.069893,34.162176,0.000000,33.650933,19.339956,20.045910,0.000000,404.950590,142.647609,0,0,0,0,0

89,22:00-22:15,119.584659,0.000000,9.358471,0.000000,0.000000,0.000000,25.519227,0.000000,0.000000,12.735429,12.611227,0.000000,55.960907,0.000000,0.000000,24.720388,17.162316,0.647455,10.549970,0.000000,0.000000,0.495491,0.000000,0.000000,0.000000,0.000000,0.000000,40.991227,0.000000,0.000000,51.171029,0.000000,0.000000,29.918593,21.931560,15.282514,88.964000,0.000000,134.712770,631.598468,41.000413,0.000000,657.069893,34.162176,0.000000,33.650933,19.339956,20.045910,0.000000,404.950590,142.647609,0,0,0,0,0

90,22:15-22:30,119.584659,0.000000,9.358471,0.000000,0.000000,0.000000,25.519227,0.000000,0.000000,12.735429,12.611227,0.000000,56.047320,0.000000,0.000000,24.720388,17.162316,0.647455,10.549970,0.000000,0.000000,0.495491,0.000000,0.000000,0.000000,0.000000,0.000000,40.991227,0.000000,0.000000,51.171029,0.000000,0.000000,29.918593,21.931560,15.282514,88.964000,0.000000,134.712770,631.598468,41.000413,0.000000,657.069893,34.162176,0.000000,33.650933,19.339956,20.045910,0.000000,404.950590,142.647609,0,0,0,0,0

91,22:30-22:45,119.584659,0.000000,9.358471,0.000000,0.000000,0.000000,25.519227,0.000000,0.000000,12.735429,12.611227,0.000000,56.047320,0.000000,0.000000,24.720388,17.162316,0.647455,10.549970,0.000000,0.000000,0.495491,0.000000,0.000000,0.000000,0.000000,0.000000,40.991227,0.000000,0.000000,51.171029,0.000000,0.000000,27.316976,21.931560,15.282514,88.964000,0.000000,134.712770,631.598468,41.000413,0.000000,657.069893,34.162176,0.000000,33.650933,19.339956,20.045910,0.000000,404.950590,142.647609,0,0,0,0,0

92,22:45-23:00,119.584659,0.000000,9.358471,0.000000,0.000000,0.000000,25.519227,0.000000,0.000000,12.735429,12.611227,0.000000,56.047320,0.000000,0.000000,24.720388,17.162316,0.647455,10.549970,0.000000,0.000000,0.495491,0.000000,0.000000,0.000000,0.000000,0.000000,40.991227,0.000000,0.000000,51.171029,0.000000,0.000000,27.316976,32.166288,15.282514,88.964000,0.000000,134.712770,631.598468,41.000413,0.000000,657.069893,34.162176,0.000000,33.650933,19.339956,20.045910,0.000000,404.950590,142.647609,0,0,0,0,0

93,23:00-23:15,119.584659,0.000000,9.358471,0.000000,0.000000,0.000000,25.519227,0.000000,0.000000,12.735429,18.916841,0.000000,56.047320,0.000000,0.000000,24.720388,17.162316,0.647455,10.549970,0.000000,0.000000,0.495491,0.000000,0.000000,0.000000,0.000000,0.000000,40.991227,0.000000,0.000000,51.171029,0.000000,0.000000,28.617785,34.359444,15.282514,88.964000,0.000000,134.712770,631.598468,41.000413,0.000000,657.069893,34.162176,0.000000,33.650933,19.339956,20.045910,0.000000,404.950590,142.647609,0,0,0,0,0

94,23:15-23:30,119.584659,0.000000,9.358471,0.000000,0.000000,0.000000,25.519227,0.000000,0.000000,12.735429,18.916841,0.000000,56.047320,0.000000,0.000000,24.720388,17.162316,0.647455,10.549970,0.000000,0.000000,0.495491,0.000000,0.000000,0.000000,0.000000,0.000000,40.991227,0.000000,0.000000,51.171029,0.000000,0.000000,28.617785,34.359444,15.282514,88.964000,0.000000,134.712770,631.598468,41.000413,0.000000,657.069893,34.162176,0.000000,33.650933,19.339956,20.045910,0.000000,404.950590,142.647609,0,0,0,0,0

95,23:30-23:45,119.584659,0.000000,9.358471,0.000000,0.000000,0.000000,25.519227,0.000000,0.000000,12.735429,18.916841,0.000000,56.047320,0.000000,0.000000,24.720388,8.581158,0.647455,10.549970,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.991227,0.000000,0.000000,51.171029,0.000000,0.000000,28.617785,21.931560,15.282514,88.964000,0.000000,134.712770,631.598468,41.000413,0.000000,657.069893,34.162176,0.000000,33.650933,19.339956,20.045910,0.000000,404.950590,142.647609,0,0,0,0,0

96,23:45-24:00,119.584659,0.000000,9.358471,0.000000,0.000000,0.000000,25.519227,0.000000,0.000000,12.735429,18.916841,0.000000,56.047320,0.000000,0.000000,24.720388,8.581158,0.647455,10.549970,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.991227,0.000000,0.000000,51.171029,0.000000,0.000000,28.617785,10.965780,15.282514,88.964000,0.000000,134.712770,631.598468,41.000413,0.000000,657.069893,34.162176,0.000000,33.650933,19.339956,20.045910,0.000000,404.950590,142.647609,0,0,0,0,0

