Block,Time,DADRI_RF,KISHANGANGA,TANDA2,RIHAND1,URI2,SINGRAULI_HYDRO,RAPPC,TANAKPUR,RAMPUR,RIHAND2,SEWA2,RIHAND3,UNCHAHAR4,ANTA_LF,CHAMERA3,AURY_CRF,AURY_LF,SINGRAULI,JHAJJAR,ANTA_RF,UNCHAHAR3,CHAMERA2,TEHRI,CHAMERA1,KOTESHWR,URI,AURY_GF,BSIUL,DADRT2,DADRI_LF,UNCHAHAR2,RAPPB,NAPP,NJPC,PARBATI3,DULHASTI,DADRI_GF,KOLDAM,SALAL,UNCHAHAR1,AURY_RF,DADRI_CRF,ANTA_CRF,ANTA_GF,DHAULIGNGA,KHSTPP-II,KHSTPP-I,BRBCL,FSTPP I & II,TALA,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,8.045392,2.895170,64.182169,16.955176,0.000000,65.745941,9.638090,6.506724,82.356294,0.000000,103.142845,1.649466,0.000000,33.598227,0.000000,0.000000,111.824342,115.752000,0.000000,14.903070,46.782935,31.974006,0.000000,20.016063,37.272144,0.000000,0.000000,363.634908,0.000000,23.825620,0.000000,47.373781,173.591783,36.793389,57.080594,0.000000,9.850160,77.339699,12.009270,0.000000,0.000000,0.000000,0.000000,0.000000,97.046863,21.664723,14.469000,10.019493,11.967599,336.621285,0,0,0,0,0

49,12:00-12:15,0.000000,8.045392,2.895170,64.182169,16.955176,0.000000,65.745941,9.638090,6.506724,82.356294,0.000000,103.142845,1.649466,0.000000,33.598227,0.000000,0.000000,111.824342,115.752000,0.000000,14.903070,46.782935,31.974006,0.000000,20.016063,37.272144,0.000000,0.000000,363.634908,0.000000,23.825620,0.000000,47.373781,173.591783,36.793389,57.080594,0.000000,9.850160,77.339699,12.009270,0.000000,0.000000,0.000000,0.000000,10.498740,97.046863,21.664723,14.469000,10.019493,11.882522,336.621285,0,0,0,0,0

50,12:15-12:30,0.000000,8.045392,2.895170,64.182169,16.955176,0.000000,65.745941,9.638090,6.506724,82.356294,0.000000,103.142845,1.649466,0.000000,33.598227,0.000000,0.000000,111.824342,115.752000,0.000000,14.903070,46.782935,31.974006,0.000000,20.016063,37.272144,0.000000,0.000000,363.634908,0.000000,23.825620,0.000000,47.373781,173.591783,36.793389,57.080594,0.000000,9.850160,77.339699,12.009270,0.000000,0.000000,0.000000,0.000000,20.997478,97.046863,21.664723,14.469000,10.019493,11.882522,336.621285,0,0,0,0,0

51,12:30-12:45,0.000000,8.045392,2.895170,64.182169,16.955176,0.000000,65.745941,9.638090,6.506724,82.356294,0.000000,103.142845,1.649466,0.000000,33.598227,0.000000,0.000000,85.319835,115.752000,0.000000,14.903070,46.782935,31.974006,0.000000,20.016063,31.947552,0.000000,0.000000,363.634908,0.000000,23.825620,0.000000,47.373781,173.591783,36.793389,57.080594,0.000000,9.850160,77.339699,12.009270,0.000000,0.000000,0.000000,0.000000,31.496219,97.046863,21.664723,14.469000,10.019493,12.024318,336.621285,0,0,0,0,0

52,12:45-13:00,0.000000,8.045392,2.895170,64.182169,16.955176,0.000000,65.745941,9.638090,6.506724,82.356294,0.000000,103.142845,1.649466,0.000000,33.598227,0.000000,0.000000,85.319835,115.752000,0.000000,14.903070,46.782935,31.974006,0.000000,20.016063,31.947552,0.000000,0.000000,363.634908,0.000000,23.825620,0.000000,47.373781,173.591783,36.793389,57.080594,0.000000,9.850160,77.339699,12.009270,0.000000,0.000000,0.000000,0.000000,41.994958,97.046863,21.664723,14.469000,10.019493,12.024318,336.621285,0,0,0,0,0

53,13:00-13:15,0.000000,8.045392,2.895170,92.601600,16.955176,0.000000,65.745941,9.638090,6.506724,106.316090,0.000000,103.142845,1.649466,0.000000,33.598227,0.000000,0.000000,98.204383,115.752000,0.000000,14.903070,46.782935,31.974006,0.000000,20.016063,37.272144,0.000000,0.000000,363.634908,0.000000,23.825620,0.000000,47.373781,173.591783,36.793389,57.080594,0.000000,9.850160,77.339699,12.009270,0.000000,0.000000,0.000000,0.000000,41.994958,97.046863,21.664723,14.469000,10.019493,12.137755,336.621285,0,0,0,0,0

54,13:15-13:30,0.000000,8.045392,2.895170,92.601600,16.955176,0.000000,65.745941,9.638090,6.506724,106.316090,0.000000,103.142845,1.649466,0.000000,33.598227,0.000000,0.000000,98.204383,115.752000,0.000000,14.903070,46.782935,49.113918,0.000000,20.016063,37.272144,0.000000,0.000000,363.634908,0.000000,23.825620,0.000000,47.373781,173.591783,36.793389,57.080594,0.000000,9.850160,77.339699,12.009270,0.000000,0.000000,0.000000,0.000000,41.994958,125.322568,27.798711,14.469000,10.019493,12.137755,336.621285,0,0,0,0,0

55,13:30-13:45,0.000000,8.045392,2.895170,63.217569,16.955176,0.000000,65.745941,9.638090,6.506724,82.356294,0.000000,69.718973,1.649466,0.000000,33.598227,0.000000,0.000000,112.719298,115.752000,0.000000,14.903070,46.782935,49.113918,0.000000,20.016063,37.272144,0.000000,0.000000,363.634908,0.000000,23.825620,0.000000,47.373781,173.591783,18.396695,57.080594,0.000000,9.850160,77.339699,12.009270,0.000000,0.000000,0.000000,0.000000,41.994958,96.255891,22.851181,14.469000,10.019493,11.825803,336.621285,0,0,0,0,0

56,13:45-14:00,0.000000,8.045392,2.895170,63.217569,16.955176,0.000000,65.745941,9.638090,6.506724,82.356294,0.000000,69.718973,1.649466,0.000000,33.598227,0.000000,0.000000,112.719298,115.752000,0.000000,18.419809,46.782935,49.113918,0.000000,20.016063,31.947552,0.000000,0.000000,363.634908,0.000000,27.979091,0.000000,47.373781,173.591783,18.396695,57.080594,0.000000,9.850160,77.339699,14.452795,0.000000,0.000000,0.000000,0.000000,41.994958,96.255891,22.851181,14.469000,10.019493,11.825803,336.621285,0,0,0,0,0

57,14:00-14:15,0.000000,8.045392,3.393326,93.298813,24.662075,0.000000,65.745941,9.638090,6.506724,119.976948,0.000000,125.957564,1.649466,0.000000,33.598227,0.000000,0.000000,125.603846,115.752000,0.000000,23.422707,46.782935,49.113918,12.192544,20.016063,31.947552,0.000000,0.000000,368.830822,0.000000,36.485706,0.000000,47.373781,173.591783,20.604298,57.080594,0.000000,9.850160,77.339699,18.457235,0.000000,0.000000,0.000000,0.000000,41.994958,124.666640,27.634729,14.469000,12.151838,11.825803,336.621285,0,0,0,0,0

58,14:15-14:30,0.000000,8.045392,3.393326,93.298813,36.993112,0.000000,65.745941,9.638090,6.506724,119.976948,0.000000,125.957564,1.649466,0.000000,33.598227,0.000000,0.000000,125.603846,115.752000,0.000000,23.422707,46.782935,49.113918,12.192544,20.016063,31.947552,0.000000,0.000000,368.830822,0.000000,36.485706,0.000000,47.373781,173.591783,20.604298,57.080594,0.000000,9.850160,77.339699,18.457235,0.000000,0.000000,0.000000,0.000000,41.994958,143.050180,31.031278,14.469000,12.219360,11.825803,336.621285,0,0,0,0,0

59,14:30-14:45,0.000000,8.045392,3.393326,93.298813,36.993112,0.000000,65.745941,9.638090,6.506724,119.976948,0.000000,125.957564,1.649466,0.000000,33.598227,0.000000,0.000000,125.603846,115.752000,0.000000,23.422707,46.782935,49.113918,12.192544,20.016063,31.947552,0.000000,0.000000,368.830822,0.000000,36.485706,0.000000,47.373781,173.591783,20.604298,57.080594,0.000000,9.850160,77.339699,18.457235,0.000000,0.000000,0.000000,0.000000,41.994958,143.050180,31.031278,14.469000,13.793780,11.825803,336.621285,0,0,0,0,0

60,14:45-15:00,0.000000,8.045392,3.393326,93.298813,24.662075,0.000000,65.745941,9.638090,6.506724,119.976948,0.000000,125.957564,1.649466,0.000000,33.598227,0.000000,0.000000,125.603846,115.752000,0.000000,23.422707,46.782935,49.113918,12.192544,20.016063,31.947552,0.000000,0.000000,368.830822,0.000000,36.485706,0.000000,47.373781,173.591783,20.604298,57.080594,0.000000,9.850160,77.339699,18.457235,0.000000,0.000000,0.000000,0.000000,41.994958,143.050180,31.031278,14.469000,13.793780,11.825803,336.621285,0,0,0,0,0

61,15:00-15:15,0.000000,8.045392,3.393326,93.298813,18.496556,0.000000,65.745941,9.638090,6.506724,119.976948,0.000000,125.957564,1.649466,0.000000,33.598227,0.000000,0.000000,125.603846,139.867000,0.000000,23.287663,46.782935,62.410801,24.385088,20.016063,29.817715,0.000000,0.000000,438.764322,0.000000,36.312078,0.000000,47.373781,173.591783,20.604298,57.080594,0.000000,9.850160,77.339699,18.351129,0.000000,0.000000,0.000000,0.000000,41.994958,143.050180,31.031278,14.469000,13.793780,11.825803,336.621285,0,0,0,0,0

62,15:15-15:30,0.000000,8.045392,3.393326,93.298813,18.496556,0.000000,65.745941,9.638090,6.506724,119.976948,0.000000,125.957564,1.649466,0.000000,33.598227,0.000000,0.000000,125.603846,139.867000,0.000000,23.287663,46.782935,62.410801,25.147122,20.016063,29.817715,0.000000,0.000000,463.361622,0.000000,36.312078,0.000000,47.373781,173.591783,20.604298,57.080594,0.000000,9.850160,77.339699,18.351129,0.000000,0.000000,0.000000,0.000000,41.994958,143.050180,31.031278,14.469000,13.793780,11.825803,336.621285,0,0,0,0,0

63,15:30-15:45,0.000000,8.045392,3.393326,93.298813,18.496556,0.000000,65.745941,9.638090,6.506724,119.976948,0.000000,125.957564,1.649466,0.000000,33.598227,0.000000,0.000000,125.603846,139.867000,0.000000,26.032432,46.782935,62.410801,27.097929,20.016063,29.817715,0.000000,0.000000,463.361622,0.000000,42.050869,0.000000,47.373781,173.591783,18.396695,57.080594,0.000000,9.850160,77.339699,20.739286,0.000000,0.000000,0.000000,0.000000,41.994958,143.050180,31.031278,14.469000,13.793780,11.627288,336.621285,0,0,0,0,0

64,15:45-16:00,0.000000,8.045392,3.393326,93.298813,18.496556,0.000000,65.745941,9.638090,6.506724,119.976948,0.000000,125.957564,1.649466,0.000000,33.598227,0.000000,0.000000,125.603846,139.867000,0.000000,26.032432,46.782935,62.410801,27.097929,20.016063,29.817715,0.000000,0.000000,463.361622,0.000000,42.050869,0.000000,47.373781,173.591783,18.396695,57.080594,0.000000,9.850160,77.339699,20.739286,0.000000,0.000000,0.000000,0.000000,41.994958,143.050180,31.031278,14.469000,13.793780,11.627288,336.621285,0,0,0,0,0

65,16:00-16:15,0.000000,8.045392,3.393326,93.298813,18.496556,0.000000,65.745941,9.267394,6.506724,119.976948,0.000000,125.957564,1.649466,0.000000,33.598227,0.000000,0.000000,125.603846,147.669264,0.000000,26.032432,46.782935,62.410801,27.097929,20.016063,31.947552,0.000000,0.000000,563.780916,0.000000,42.050869,0.000000,47.373781,173.591783,18.396695,57.080594,0.000000,9.850160,76.779266,20.739286,0.000000,0.000000,0.000000,0.000000,41.994958,143.050180,31.031278,14.469000,13.793780,8.791364,336.621285,0,0,0,0,0

66,16:15-16:30,0.000000,8.045392,3.393326,93.298813,18.496556,0.000000,65.745941,9.267394,6.506724,119.976948,0.000000,125.957564,1.649466,0.000000,33.598227,0.000000,0.000000,125.603846,147.669264,0.000000,26.032432,46.782935,62.410801,38.101700,20.016063,31.947552,0.000000,0.000000,589.984568,0.000000,42.050869,0.000000,47.373781,173.591783,18.396695,57.080594,0.000000,9.850160,76.779266,20.739286,0.000000,0.000000,0.000000,0.000000,41.994958,143.050180,31.031278,14.469000,13.793780,8.791364,336.621285,0,0,0,0,0

67,16:30-16:45,0.000000,8.045392,3.393326,93.298813,18.496556,0.000000,65.745941,9.267394,6.506724,119.976948,0.000000,125.957564,1.649466,0.000000,33.598227,0.000000,0.000000,125.603846,147.669264,0.000000,26.032432,46.782935,62.410801,38.101700,20.016063,31.947552,0.000000,0.000000,589.984568,0.000000,42.050869,0.000000,47.373781,173.591783,18.396695,57.080594,0.000000,9.850160,76.779266,20.739286,0.000000,0.000000,0.000000,0.000000,41.994958,143.050180,31.031278,14.469000,13.793780,8.791364,336.621285,0,0,0,0,0

68,16:45-17:00,0.000000,8.045392,3.393326,93.298813,18.496556,0.000000,65.745941,9.267394,6.506724,119.976948,0.000000,125.957564,1.649466,0.000000,33.598227,0.000000,0.000000,125.603846,244.129264,0.000000,26.032432,46.782935,62.410801,38.101700,20.016063,31.947552,0.000000,0.000000,589.984568,0.000000,42.050869,0.000000,47.373781,173.591783,18.396695,57.080594,0.000000,9.850160,76.779266,20.739286,0.000000,0.000000,0.000000,0.000000,41.994958,143.050180,31.031278,14.469000,13.793780,8.791364,336.621285,0,0,0,0,0

69,17:00-17:15,0.000000,8.045392,3.393326,93.298813,18.496556,0.000000,65.745941,9.267394,6.506724,119.976948,0.000000,125.957564,1.649466,0.000000,33.598227,0.000000,0.000000,125.603846,244.129264,0.000000,26.032432,46.782935,62.410801,38.101700,20.016063,31.947552,0.000000,0.000000,589.984568,0.000000,42.050869,0.000000,47.373781,173.591783,18.396695,57.080594,0.000000,9.850160,76.779266,20.739286,0.000000,0.000000,0.000000,0.000000,41.994958,143.050180,31.031278,14.469000,13.793780,8.791364,336.621285,0,0,0,0,0

70,17:15-17:30,0.000000,8.045392,3.393326,93.298813,18.496556,0.000000,65.745941,9.267394,6.506724,119.976948,0.000000,125.957564,1.649466,0.000000,33.598227,0.000000,0.000000,125.603846,244.129264,0.000000,26.032432,46.782935,62.410801,40.656038,20.016063,31.947552,0.000000,0.000000,589.984568,0.000000,42.050869,0.000000,47.373781,173.591783,18.396695,57.080594,0.000000,9.850160,76.779266,20.739286,0.000000,0.000000,0.000000,0.000000,41.994958,143.050180,31.031278,14.469000,13.793780,8.791364,336.621285,0,0,0,0,0

71,17:30-17:45,0.000000,8.045392,3.393326,93.298813,18.496556,0.000000,65.745941,9.267394,6.506724,119.976948,0.000000,125.957564,1.649466,0.000000,33.598227,0.000000,0.000000,125.603846,171.784264,0.000000,26.032432,46.782935,65.485224,40.656038,20.016063,31.947552,0.000000,0.000000,589.984568,0.000000,42.050869,0.000000,47.373781,173.591783,32.378182,57.080594,0.000000,9.850160,75.658401,20.739286,0.000000,0.000000,0.000000,0.000000,41.994958,143.050180,31.031278,14.469000,13.793780,9.074957,336.621285,0,0,0,0,0

72,17:45-18:00,0.000000,8.045392,3.393326,93.298813,18.496556,0.000000,65.745941,9.267394,6.506724,119.976948,0.000000,125.957564,1.649466,0.000000,33.598227,0.000000,0.000000,125.603846,171.784264,0.000000,26.032432,46.782935,65.485224,40.656038,20.016063,31.947552,0.000000,0.000000,589.984568,0.000000,42.050869,0.000000,47.373781,173.591783,32.378182,57.080594,0.000000,9.850160,75.658401,20.739286,0.000000,0.000000,0.000000,0.000000,41.994958,143.050180,31.031278,14.469000,13.793780,9.074957,336.621285,0,0,0,0,0

73,18:00-18:15,0.000000,8.045392,3.393326,93.298813,18.496556,0.000000,65.745941,9.267394,6.506724,119.976948,0.000000,125.957564,1.649466,0.000000,33.598227,0.000000,0.000000,125.603846,171.784264,0.000000,26.032432,46.782935,65.485224,40.656038,20.016063,31.947552,0.000000,0.000000,589.984568,0.000000,42.050869,0.000000,47.373781,173.591783,36.793389,57.080594,0.000000,9.850160,75.097968,20.739286,0.000000,0.000000,0.000000,0.000000,41.994958,143.050180,31.031278,14.469000,13.793780,9.074957,336.621285,0,0,0,0,0

74,18:15-18:30,0.000000,8.045392,3.393326,93.298813,18.496556,0.000000,65.745941,9.267394,6.506724,119.976948,0.000000,125.957564,1.649466,0.000000,33.598227,0.000000,0.000000,125.603846,171.784264,0.000000,26.032432,46.782935,65.485224,40.656038,30.024094,31.947552,0.000000,0.000000,589.984568,0.000000,42.050869,0.000000,47.373781,173.591783,75.611886,57.080594,0.000000,9.850160,75.097968,20.739286,0.000000,0.000000,0.000000,0.000000,41.994958,143.050180,31.031278,14.469000,13.793780,9.074957,336.621285,0,0,0,0,0

75,18:30-18:45,0.000000,8.045392,3.393326,93.298813,24.662075,0.000000,65.745941,9.267394,6.506724,119.976948,0.000000,125.957564,1.649466,0.000000,33.598227,0.000000,0.000000,125.603846,152.492264,0.000000,26.032432,46.782935,65.485224,40.656038,40.254527,31.947552,0.000000,0.000000,589.984568,0.000000,42.050869,0.000000,47.373781,173.591783,75.611886,57.080594,0.000000,9.850160,75.097968,20.739286,0.000000,0.000000,0.000000,0.000000,41.994958,143.050180,31.031278,14.469000,13.793780,8.649568,336.621285,0,0,0,0,0

76,18:45-19:00,0.000000,8.191672,3.393326,93.298813,24.662075,0.000000,65.745941,10.503047,6.677563,119.976948,7.648059,125.957564,1.649466,0.000000,33.598227,0.000000,0.000000,125.603846,215.191264,0.000000,26.032432,48.298171,65.485224,40.656038,44.035339,31.947552,0.000000,0.000000,589.984568,0.000000,42.050869,0.000000,47.373781,175.580295,75.611886,57.080594,0.000000,9.850160,75.097968,20.739286,0.000000,0.000000,0.000000,0.000000,41.994958,143.050180,31.031278,14.468978,13.793780,8.649568,336.621285,0,0,0,0,0

77,19:00-19:15,0.000000,8.191672,5.164609,93.298813,24.662075,0.000000,65.745941,10.503047,6.677563,119.976948,18.171785,125.957564,2.980614,0.000000,33.598227,0.000000,0.000000,125.603846,311.145041,0.000000,26.660560,48.298171,65.485224,40.656038,44.035339,31.947552,0.000000,0.000000,592.774770,0.000000,42.125722,0.000000,47.373781,175.580295,75.611886,57.080594,0.000000,9.850160,74.537536,21.132389,0.000000,0.000000,0.000000,0.000000,41.994958,143.050180,31.031278,14.468978,13.793780,8.365976,336.621285,0,0,0,0,0

78,19:15-19:30,0.000000,8.191672,5.164609,93.298813,24.662075,0.000000,65.745941,10.503047,6.677563,119.976948,18.171785,125.957564,2.980614,0.000000,33.598227,0.000000,0.000000,125.603846,407.479643,0.000000,26.660560,48.298171,65.485224,40.656038,44.035339,31.947552,0.000000,0.000000,655.071927,0.000000,42.125722,0.000000,47.373781,175.580295,75.611886,57.080594,0.000000,9.850160,74.537536,21.132389,0.000000,0.000000,0.000000,0.000000,41.994958,143.050180,31.031278,14.468978,13.793780,8.365976,336.621285,0,0,0,0,0

79,19:30-19:45,0.000000,8.191672,5.164609,93.298813,18.496556,0.752069,65.745941,10.008786,6.677563,119.976948,18.171785,125.957564,2.980614,0.000000,33.598227,0.000000,0.000000,125.603846,407.479643,0.000000,26.660560,48.298171,65.485224,40.656038,44.035339,31.947552,0.000000,0.000000,664.046023,0.000000,42.125722,0.000000,47.373781,175.580295,75.611886,57.080594,0.000000,9.850160,73.977103,21.132389,0.000000,0.000000,0.000000,0.000000,41.994958,143.050180,31.031278,14.468978,13.793780,7.940587,336.621285,0,0,0,0,0

80,19:45-20:00,0.000000,8.191672,5.164609,93.298813,18.496556,0.752069,65.745941,10.008786,6.677563,119.976948,18.171785,125.957564,2.980614,0.000000,33.598227,0.000000,0.000000,125.603846,407.479643,0.000000,26.660560,48.298171,65.485224,40.656038,44.035339,31.947552,0.000000,0.000000,664.046023,0.000000,42.125722,0.000000,47.373781,175.580295,22.076033,57.080594,0.000000,9.850160,73.977103,21.132389,0.000000,0.000000,0.000000,0.000000,41.994958,143.050180,31.031278,14.468978,13.793780,7.940587,336.621285,0,0,0,0,0

81,20:00-20:15,0.000000,8.191672,5.164609,93.298813,18.496556,1.086321,65.745941,10.008786,6.677563,119.976948,18.171785,125.957564,2.980614,0.000000,33.598227,0.000000,0.000000,125.603846,407.479643,0.000000,26.660560,48.298171,65.485224,40.656038,44.035339,31.947552,0.000000,0.000000,664.046023,0.000000,42.125722,0.000000,47.373781,175.580295,22.076033,57.080594,0.000000,9.850160,73.977103,21.132389,0.000000,0.000000,0.000000,0.000000,41.994958,143.050180,31.031278,14.468978,13.793780,7.656995,336.621285,0,0,0,0,0

82,20:15-20:30,0.000000,8.191672,5.164609,93.298813,18.496556,1.086321,65.745941,10.008786,6.677563,119.976948,18.171785,125.957564,2.980614,0.000000,33.598227,0.000000,0.000000,125.603846,407.479643,0.000000,26.660560,48.298171,65.485224,40.656038,44.035339,31.947552,0.000000,0.000000,664.046023,0.000000,42.125722,0.000000,47.373781,175.580295,22.076033,57.080594,0.000000,9.850160,73.977103,21.132389,0.000000,0.000000,0.000000,0.000000,41.994958,143.050180,31.031278,14.468978,13.793780,7.656995,336.621285,0,0,0,0,0

83,20:30-20:45,0.000000,8.191672,5.164609,93.298813,18.496556,1.086321,65.745941,10.008786,6.677563,119.976948,7.648059,125.957564,2.980614,0.000000,33.598227,0.000000,0.000000,125.603846,407.479643,0.000000,26.660560,48.298171,65.485224,40.656038,44.035339,29.817715,0.000000,0.000000,664.046023,0.000000,42.125722,0.000000,47.373781,175.580295,22.076033,57.080594,0.000000,9.850160,73.977103,21.132389,0.000000,0.000000,0.000000,0.000000,41.994958,143.050180,31.031278,14.468978,13.793780,7.656995,336.621285,0,0,0,0,0

84,20:45-21:00,0.000000,8.045392,5.164609,93.298813,18.496556,1.086321,65.745941,9.267394,6.506724,119.976948,7.648059,125.957564,2.980614,0.000000,33.598227,0.000000,0.000000,125.603846,407.479643,0.000000,26.660560,46.782935,65.485224,40.656038,37.808120,29.817715,0.000000,0.000000,664.046023,0.000000,42.125722,0.000000,47.373781,173.591783,22.076033,57.080594,0.000000,9.850160,73.977103,21.132389,0.000000,0.000000,0.000000,0.000000,41.994958,143.050180,31.031278,14.468978,13.793780,7.656995,336.621285,0,0,0,0,0

85,21:00-21:15,0.000000,8.045392,5.164609,93.298813,18.496556,1.086321,65.745941,9.267394,6.506724,119.976948,7.648059,125.957564,2.980614,0.000000,33.598227,0.000000,0.000000,125.603846,407.479643,0.000000,26.660560,46.782935,65.485224,40.656038,37.808120,29.817715,0.000000,0.000000,664.046023,0.000000,42.125722,0.000000,47.373781,173.591783,32.378182,57.080594,0.000000,9.850160,73.977103,21.132389,0.000000,0.000000,0.000000,0.000000,41.994958,138.119627,31.031278,14.468986,13.793780,7.515199,336.621285,0,0,0,0,0

86,21:15-21:30,0.000000,8.045392,5.164609,93.298813,18.496556,1.086321,65.745941,9.267394,6.506724,119.976948,7.648059,125.957564,2.980614,0.000000,33.598227,0.000000,0.000000,125.603846,407.479643,0.000000,26.660560,46.782935,65.485224,40.656038,37.808120,31.947552,0.000000,0.000000,664.046023,0.000000,42.125722,0.000000,47.373781,173.591783,32.378182,57.080594,0.000000,9.850160,73.977103,21.132389,0.000000,0.000000,0.000000,0.000000,41.994958,138.119627,31.031278,14.468986,13.793780,7.515199,336.621285,0,0,0,0,0

87,21:30-21:45,0.000000,8.045392,5.164609,93.298813,18.496556,1.086321,65.745941,9.267394,6.506724,119.976948,7.648059,125.957564,2.980614,0.000000,33.598227,0.000000,0.000000,125.603846,407.479643,0.000000,26.660560,46.782935,65.485224,40.656038,37.808120,31.947552,0.000000,0.000000,664.046023,0.000000,42.125722,0.000000,47.373781,173.591783,35.321653,57.080594,0.000000,9.850160,73.977103,21.132389,0.000000,0.000000,0.000000,0.000000,41.994958,138.119627,31.031278,14.468986,13.793780,7.940587,336.621285,0,0,0,0,0

88,21:45-22:00,0.000000,8.191672,5.164609,93.298813,18.496556,1.086321,65.745941,10.008786,6.677563,119.976948,18.171785,125.957564,2.980614,0.000000,33.598227,0.000000,0.000000,125.603846,407.479643,0.000000,26.660560,48.298171,65.485224,40.656038,44.035339,31.947552,0.000000,0.000000,664.046023,0.000000,42.125722,0.000000,47.373781,175.580295,35.321653,57.080594,0.000000,9.850160,73.977103,21.132389,0.000000,0.000000,0.000000,0.000000,41.994958,138.119627,31.031278,14.468986,13.793780,7.940587,336.621285,0,0,0,0,0

89,22:00-22:15,0.000000,8.191672,5.164609,93.298813,18.496556,1.086321,65.745941,10.008786,6.677563,119.976948,18.171785,125.957564,2.980614,0.000000,33.598227,0.000000,0.000000,125.603846,407.479643,0.000000,26.660560,48.298171,65.485224,40.656038,44.035339,31.947552,0.000000,0.000000,664.046023,0.000000,42.125722,0.000000,47.373781,175.580295,35.321653,57.080594,0.000000,9.850160,73.977103,21.132389,0.000000,0.000000,0.000000,0.000000,41.994958,138.119627,31.031278,14.468986,13.793780,7.940587,336.621285,0,0,0,0,0

90,22:15-22:30,0.000000,8.191672,5.164609,93.298813,18.496556,1.086321,65.745941,10.008786,6.677563,119.976948,18.171785,125.957564,2.980614,0.000000,33.598227,0.000000,0.000000,125.603846,407.479643,0.000000,26.660560,48.298171,65.485224,40.656038,44.035339,31.947552,0.000000,0.000000,664.046023,0.000000,42.125722,0.000000,47.373781,175.580295,35.321653,57.080594,0.000000,9.850160,73.977103,21.132389,0.000000,0.000000,0.000000,0.000000,41.994958,138.119627,31.031278,14.468985,13.793780,7.940587,336.621285,0,0,0,0,0

91,22:30-22:45,0.000000,8.191672,5.164609,93.298813,16.955176,1.086321,65.745941,10.008786,6.677563,119.976948,16.825727,125.957564,2.980614,0.000000,33.598227,0.000000,0.000000,125.603846,407.479643,0.000000,26.660560,48.298171,65.485224,40.656038,44.035339,25.558042,0.000000,0.000000,664.046023,0.000000,42.125722,0.000000,47.373781,175.580295,35.321653,57.080594,0.000000,9.850160,73.977103,21.132389,0.000000,0.000000,0.000000,0.000000,41.994958,138.119627,31.031278,14.468976,13.793780,8.224180,336.621285,0,0,0,0,0

92,22:45-23:00,0.000000,8.045392,5.164609,93.298813,16.955176,1.086321,65.745941,9.267394,6.506724,119.976948,7.648059,125.957564,2.980614,0.000000,33.598227,0.000000,0.000000,125.603846,407.479643,0.000000,26.660560,46.782935,65.485224,40.656038,37.808120,25.558042,0.000000,0.000000,664.046023,0.000000,42.125722,0.000000,47.373781,173.591783,35.321653,57.080594,0.000000,9.850160,72.856238,21.132389,0.000000,0.000000,0.000000,0.000000,41.994958,138.119627,31.031278,14.468979,13.793780,8.507772,336.621285,0,0,0,0,0

93,23:00-23:15,0.000000,8.045392,5.164609,93.298813,16.955176,1.086321,65.745941,9.267394,6.506724,119.976948,0.000000,125.957564,2.980614,0.000000,33.598227,0.000000,0.000000,125.603846,407.479643,0.000000,26.660560,46.782935,65.485224,40.656038,37.808120,31.947552,0.000000,0.000000,664.046023,0.000000,42.125722,0.000000,47.373781,173.591783,22.076033,57.080594,0.000000,9.850160,72.856238,21.132389,0.000000,0.000000,0.000000,0.000000,41.994958,138.119627,31.031278,14.468986,13.139781,8.791364,336.621285,0,0,0,0,0

94,23:15-23:30,0.000000,8.045392,5.164609,93.298813,16.955176,1.086321,65.745941,9.267394,6.506724,119.976948,0.000000,125.957564,2.980614,0.000000,33.598227,0.000000,0.000000,125.603846,407.479643,0.000000,26.660560,46.782935,65.485224,40.656038,37.808120,31.947552,0.000000,0.000000,664.046023,0.000000,42.125722,0.000000,47.373781,173.591783,22.076033,57.080594,0.000000,9.850160,72.856238,21.132389,0.000000,0.000000,0.000000,0.000000,41.994958,138.119627,31.031278,14.468986,13.139781,9.074957,336.621285,0,0,0,0,0

95,23:30-23:45,0.000000,8.045392,5.164609,93.298813,16.955176,1.086321,65.745941,9.267394,6.506724,119.976948,0.000000,125.957564,2.980614,0.000000,33.598227,0.000000,0.000000,125.603846,407.479643,0.000000,26.660560,46.782935,65.485224,40.656038,37.808120,31.947552,0.000000,0.000000,664.046023,0.000000,42.125722,0.000000,47.373781,173.591783,22.076033,57.080594,0.000000,9.850160,72.856238,21.132389,0.000000,0.000000,0.000000,0.000000,41.994958,138.119627,31.031278,14.468986,13.139781,9.216753,336.621285,0,0,0,0,0

96,23:45-24:00,0.000000,8.045392,5.164609,93.298813,18.496556,1.086321,65.745941,9.267394,6.506724,119.976948,0.000000,125.957564,2.980614,0.000000,33.598227,0.000000,0.000000,125.603846,407.479643,0.000000,26.660560,46.782935,65.485224,40.656038,37.808120,31.947552,0.000000,0.000000,664.046023,0.000000,42.125722,0.000000,47.373781,173.591783,22.076033,57.080594,0.000000,9.850160,72.856238,21.132389,0.000000,0.000000,0.000000,0.000000,41.994958,138.119627,31.031278,14.468986,13.139781,9.216753,336.621285,0,0,0,0,0

