Block,Time,AURY_GF,AURY_RF,UNCHAHAR2,TEHRI,BSIUL,ANTA_RF,AURY_CRF,CHAMERA2,PARBATI3,NAPP,JHAJJAR,DADRT2,SINGRAULI,UNCHAHAR1,RAPPB,UNCHAHAR3,RIHAND2,KOLDAM,ANTA_LF,AURY_LF,KOTESHWR,RIHAND3,NJPC,DADRI_LF,DHAULIGNGA,SALAL,ANTA_CRF,SINGRAULI_HYDRO,SEWA2,CHAMERA3,RAPPC,URI2,KISHANGANGA,CHAMERA1,TANDA2,DADRI_RF,URI,UNCHAHAR4,RIHAND1,ANTA_GF,TANAKPUR,RAMPUR,DADRI_GF,DADRI_CRF,FSTPP I & II,KHSTPP-II,KHSTPP-I,SASAN,BRBCL,DULHASTI,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,0.000000,38.080702,0.000000,12.603402,0.000000,0.000000,46.870234,18.431024,46.320047,191.174118,486.012224,143.744172,19.274558,0.000000,23.959279,119.571996,9.891175,0.000000,0.000000,0.000000,125.421808,173.915716,0.000000,42.073323,50.533056,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,4.887371,0.000000,37.341696,2.804010,93.178742,0.000000,9.779871,6.518867,0.000000,0.000000,16.119552,136.856736,31.089185,337.249440,19.327956,57.187109,0.000000,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,43.037754,0.000000,12.603402,0.000000,0.000000,46.870234,18.431024,46.320047,251.802519,521.127818,143.972726,21.740907,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,0.000000,125.574016,173.915716,0.000000,42.073323,50.533056,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,4.887371,0.000000,37.341696,2.804010,93.330756,0.000000,9.779871,6.518867,0.000000,0.000000,16.119552,136.856736,31.089185,337.249440,19.327956,57.187109,0.000000,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,43.279354,0.000000,12.603402,0.000000,0.000000,46.870234,18.431024,46.320047,291.897448,521.127818,143.972726,21.740908,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,0.000000,125.574016,173.915716,0.000000,42.073323,50.533056,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,4.887371,0.000000,32.007168,2.804010,93.330756,0.000000,5.447017,6.518867,0.000000,0.000000,16.119552,136.856736,31.089185,337.249440,19.327956,57.187109,0.000000,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,43.279354,0.000000,12.603402,0.000000,0.000000,46.870234,18.431024,46.320047,310.813568,592.825807,143.972726,21.740908,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,0.000000,125.574016,173.915716,0.000000,42.073323,50.533056,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,4.887371,0.000000,32.007168,2.804010,93.330756,0.000000,9.779871,6.518867,0.000000,0.000000,16.119552,136.856736,31.089185,337.249440,19.327956,57.187109,0.000000,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,43.279354,0.000000,12.603402,0.000000,0.000000,46.870234,18.431024,46.320047,310.813568,592.825807,143.972726,21.740908,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,0.000000,125.574016,173.915716,0.000000,42.073323,50.533056,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,4.887371,0.000000,32.007168,2.804010,93.330756,0.000000,9.779871,6.518867,0.000000,0.000000,16.119552,136.856736,31.089185,337.249440,19.327956,57.187109,0.000000,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,43.279354,0.000000,12.603402,0.000000,0.000000,46.870234,4.128549,46.320047,310.813568,592.825807,143.972726,21.740908,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,0.000000,125.574016,173.915716,0.000000,42.073323,50.533056,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,4.887371,0.000000,37.341696,2.804010,93.330756,0.000000,9.779871,6.518867,0.000000,0.000000,16.119552,136.856736,31.089185,337.249440,19.327956,57.187109,0.000000,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,43.279354,0.000000,12.603402,0.000000,0.000000,46.870234,0.000000,46.320047,310.813568,592.825807,143.972726,21.789228,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,0.000000,125.574016,173.915716,0.000000,42.073323,50.533056,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,4.887371,0.000000,37.341696,2.804010,93.330756,0.000000,7.303955,6.518867,0.000000,0.000000,16.119552,136.856736,31.089185,337.249440,19.327956,57.187109,0.000000,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,43.279354,0.000000,12.603402,0.000000,0.000000,46.870234,0.000000,46.320047,310.813568,592.787151,143.972726,21.789228,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,0.000000,125.574016,173.915716,0.000000,42.073323,64.008538,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,4.887371,0.000000,37.341696,2.804010,93.330756,0.000000,8.541913,6.518867,0.000000,0.000000,16.119552,136.856736,31.089185,337.249440,19.327956,57.187109,0.000000,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,43.279354,0.000000,12.603402,0.000000,0.000000,46.870234,0.000000,46.320047,310.813568,592.825807,143.972726,21.789228,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,0.000000,125.574016,173.915716,0.000000,42.073323,64.008538,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,4.887371,0.000000,32.007168,2.804010,93.330756,0.000000,8.541913,6.518867,0.000000,0.000000,16.119552,136.856736,31.089185,337.249440,19.327956,57.187109,0.000000,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,43.279354,0.000000,12.603402,0.000000,0.000000,46.870234,0.000000,46.320047,310.813568,592.825807,143.972726,21.789228,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,0.000000,125.574016,173.915716,0.000000,42.073323,64.008538,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,4.887371,0.000000,32.007168,2.804010,93.330756,0.000000,8.541913,6.518867,0.000000,0.000000,16.119552,136.856736,31.089185,337.249440,19.327956,57.187109,0.000000,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,43.279354,0.000000,12.603402,0.000000,0.000000,46.870234,0.000000,46.320047,310.813568,592.825807,143.972726,21.789228,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,0.000000,125.574016,173.915716,0.000000,42.073323,64.008538,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,4.887371,0.000000,32.007168,2.804010,93.330756,0.000000,8.541913,6.518867,0.000000,0.000000,16.119552,136.856736,31.089185,337.249440,19.327956,57.187109,0.000000,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,43.279354,0.000000,12.603402,0.000000,0.000000,46.870234,0.000000,46.320047,310.813568,592.825807,143.972726,21.789228,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,0.000000,125.574016,173.915716,0.000000,42.073323,64.008538,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,4.887371,0.000000,32.007168,2.804010,93.330756,0.000000,7.675342,6.518867,0.000000,0.000000,16.119552,136.856736,31.089185,337.249440,19.327956,57.187109,0.000000,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,43.279354,0.000000,12.603402,0.000000,0.000000,46.870234,0.000000,46.320047,310.813568,592.825807,143.972726,21.789228,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,0.000000,125.574016,173.915716,0.000000,42.073323,64.008538,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,4.887371,0.000000,32.007168,2.804010,93.330756,0.000000,7.675342,6.518867,0.000000,0.000000,16.119552,136.856736,31.089185,337.249440,19.327956,57.187109,0.000000,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,43.279354,0.000000,12.603402,0.000000,0.000000,46.870234,0.000000,46.320047,310.813568,592.825807,143.972726,21.789228,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,0.000000,125.574016,173.915716,0.000000,42.073323,64.008538,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,4.887371,0.000000,32.007168,2.804010,93.330756,0.000000,7.675342,6.518867,0.000000,0.000000,16.119552,136.856736,31.089185,337.249440,19.327956,57.187109,0.000000,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,43.279354,0.000000,12.603402,0.000000,0.000000,46.870234,0.000000,46.320047,310.813568,592.825807,143.972726,21.789228,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,0.000000,125.574016,173.915716,0.000000,42.073323,64.008538,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,4.887371,0.000000,32.007168,2.804010,93.330756,0.000000,7.675342,6.518867,0.000000,0.000000,16.119552,136.856736,31.089185,337.249440,19.327956,57.187109,0.000000,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,43.279354,0.000000,12.603402,0.000000,0.000000,46.870234,0.000000,46.320047,310.813568,592.825807,143.972726,21.789228,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,0.000000,125.574016,173.915716,0.000000,31.554992,50.533056,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,4.887371,0.000000,32.007168,2.804010,93.330756,0.000000,7.675342,6.518867,0.000000,0.000000,16.119552,136.856736,31.089185,337.249440,19.327956,57.187109,0.000000,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,43.279354,0.000000,12.603402,0.000000,0.000000,46.870234,0.000000,46.320047,310.813568,592.825807,143.972726,21.789228,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,0.000000,125.574016,173.915716,0.000000,31.554992,50.533056,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,4.887371,0.000000,32.007168,2.804010,93.330756,0.000000,7.675342,6.518867,0.000000,0.000000,16.119552,136.856736,31.089185,337.249440,19.327956,57.187109,0.000000,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,43.279354,0.000000,12.603402,0.000000,0.000000,46.870234,3.686205,46.320047,310.813568,592.825807,143.972726,21.789228,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,0.000000,125.574016,173.915716,0.000000,31.554992,64.008538,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,4.887371,0.000000,32.007168,2.804010,93.330756,0.000000,7.675342,6.518867,0.000000,0.000000,16.119552,136.856736,31.089185,337.249440,19.327956,57.187109,0.000000,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,43.279354,0.000000,12.603402,0.000000,0.000000,46.870234,18.431024,46.320047,310.813568,592.825807,143.972726,21.789228,0.000000,26.593202,119.629980,9.891175,0.000000,0.000000,0.000000,125.574016,173.915716,0.000000,31.554992,64.008538,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,4.887371,0.000000,32.007168,2.804010,93.330756,0.000000,7.675342,6.518867,0.000000,0.000000,16.119552,136.856736,31.089185,337.249440,19.327956,57.187109,0.000000,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,43.279354,0.000000,12.603402,0.000000,0.000000,46.870234,18.431024,46.320047,313.165109,592.584207,143.972726,21.789228,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,0.000000,125.574016,173.915716,0.000000,21.036662,64.008538,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,4.887371,0.000000,32.007168,2.804010,93.330756,0.000000,7.675342,6.518867,0.000000,0.000000,16.119552,136.856736,31.089185,337.249440,19.327956,57.187109,0.000000,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,43.279354,0.000000,12.603402,0.000000,0.000000,46.870234,18.431024,46.320047,313.165109,592.671183,143.972726,21.789228,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,0.000000,125.574016,173.915716,0.000000,21.036662,64.008538,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,4.887371,0.000000,32.007168,2.804010,93.330756,0.000000,7.675342,6.518867,0.000000,0.000000,16.119552,136.856736,31.089185,337.249440,19.327956,57.187109,0.000000,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,43.279354,0.000000,12.603402,0.000000,0.000000,46.870234,18.431024,46.320047,313.635456,592.825807,143.972726,21.789228,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,0.000000,125.574016,173.915716,0.000000,21.036662,64.008538,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,4.887371,0.000000,32.007168,2.804010,93.330756,0.000000,5.447017,6.518867,0.000000,0.000000,16.119552,136.856736,31.089185,337.249440,19.327956,57.187109,0.000000,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,43.279354,0.000000,12.603402,0.000000,0.000000,46.870234,18.431024,46.320047,313.635456,592.825807,143.972726,21.789228,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,0.000000,125.574016,173.915716,0.000000,21.036662,64.008538,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,4.887371,0.000000,32.007168,2.804010,93.330756,0.000000,5.447017,6.518867,0.000000,0.000000,16.119552,136.856736,31.089185,337.249440,19.327956,57.187109,0.000000,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,43.279354,0.000000,12.603402,0.000000,0.000000,46.870234,18.431024,46.320047,314.440950,592.825807,143.972726,21.789228,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,0.000000,125.574016,173.915716,0.000000,21.036662,64.008538,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,4.887371,0.000000,32.007168,2.804010,93.330756,0.000000,5.447017,6.518867,0.000000,0.000000,16.119552,136.856736,31.089185,337.249440,19.327956,57.187109,0.000000,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,43.279354,10.010522,6.301701,0.000000,0.000000,46.870234,18.431024,46.320047,314.440950,592.825807,143.972726,21.789228,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,0.000000,125.574016,173.915716,0.000000,21.036662,64.008538,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,4.887371,0.000000,32.007168,2.804010,93.330756,0.000000,5.447017,6.518867,0.000000,0.000000,16.119552,136.856736,31.089185,337.249440,19.327956,57.187109,0.000000,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,43.279354,20.021045,6.301701,0.000000,0.000000,46.870234,3.686205,46.320047,393.116217,575.942895,143.972726,21.789228,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,0.000000,125.574016,173.915716,0.000000,21.036662,64.008538,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,4.887371,0.000000,32.007168,2.833002,93.330756,0.000000,6.065996,6.518867,0.000000,0.000000,16.119552,136.856736,31.089185,269.799552,19.327956,57.187109,0.000000,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,43.279354,30.339583,6.301701,0.000000,0.000000,46.870234,3.686205,46.320047,393.116217,576.107183,143.972726,21.789228,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,0.000000,125.574016,173.915716,0.000000,21.036662,64.008538,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,4.887371,0.000000,32.007168,2.833002,93.330756,0.000000,6.065996,6.518867,0.000000,0.000000,16.119552,136.856736,31.089185,269.799552,19.327956,57.187109,0.000000,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,43.185613,40.350105,6.301701,0.000000,0.000000,46.870234,3.686205,46.320047,409.583956,636.906097,143.972726,21.789228,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,9.469669,125.574016,173.915716,0.000000,31.554992,64.008538,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,4.887371,0.000000,32.007168,2.786904,93.330756,0.000000,6.065996,6.518867,0.000000,0.000000,16.119552,136.856736,31.089185,269.799552,19.327956,57.187109,0.000000,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,43.185613,41.890185,19.535486,0.000000,0.000000,48.230167,11.795855,46.320047,369.768276,664.423449,143.972726,21.789228,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,9.469669,125.574016,175.907939,0.000000,42.914363,65.131494,0.000000,1.172068,12.259727,33.660923,66.517578,37.679845,5.471305,41.608352,4.887371,0.000000,32.007168,2.786904,93.330756,0.000000,6.065996,6.690024,0.000000,0.000000,16.119552,136.856736,31.089185,269.799552,19.327956,57.187109,0.000000,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,43.185613,43.122250,19.535486,0.000000,0.000000,48.230167,56.814736,46.320047,320.801320,627.048361,143.972726,21.789228,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,9.469669,125.574016,175.907939,0.000000,42.914363,65.131494,0.000000,1.172068,12.259727,33.660923,66.517578,37.679845,5.471305,41.608352,4.887371,0.000000,32.007168,2.786904,93.330756,0.000000,6.065996,6.690024,0.000000,0.000000,16.119552,136.856736,31.089185,284.476237,19.327956,57.187109,0.000000,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,43.185613,43.122250,19.535486,0.000000,0.000000,48.230167,75.752982,46.320047,282.423249,575.917092,143.972726,21.789228,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,9.469669,125.574016,175.907939,0.000000,42.914363,65.131494,0.000000,1.172068,12.259727,33.660923,66.517578,37.679845,5.471305,41.608352,4.887371,0.000000,32.007168,2.786904,93.330756,0.000000,6.065996,6.690024,0.000000,0.000000,16.119552,136.856736,31.089185,299.547352,19.327956,57.187109,0.000000,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,43.185613,43.122250,19.535486,0.000000,0.000000,48.230167,75.752982,46.320047,278.169639,575.917092,143.972726,21.789228,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,9.469669,125.574016,175.907939,0.000000,42.914363,65.131494,0.000000,1.172068,12.259727,33.660923,66.517578,37.679845,5.471305,41.608352,4.887371,0.000000,32.007168,2.786904,93.330756,0.000000,6.065996,6.690024,0.000000,0.000000,16.119552,136.856736,31.089185,308.946000,19.327956,57.187109,0.000000,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,43.185613,41.890185,19.535486,0.000000,0.000000,48.230167,75.752982,46.320047,272.038894,604.909092,143.972726,21.789228,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,9.469669,125.574016,175.907939,0.000000,42.914363,65.131494,0.000000,1.172068,12.259727,33.660923,66.517578,37.679845,5.471305,41.608352,4.887371,0.000000,32.007168,2.786904,93.330756,0.000000,6.065996,6.690024,0.000000,0.000000,16.119552,136.856736,31.089185,317.100000,19.327956,57.187109,0.000000,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,43.185613,41.890185,19.535486,0.000000,0.000000,48.230167,75.752982,46.320047,419.907607,563.837092,143.972726,21.789228,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,9.469669,125.574016,175.907939,0.000000,42.914363,65.131494,0.000000,1.172068,12.259727,33.660923,66.517578,37.679845,5.471305,41.608352,4.887371,0.000000,32.007168,2.786904,93.330756,0.000000,6.065996,6.690024,0.000000,0.000000,16.119552,136.856736,31.089185,327.972000,19.327956,57.187109,0.000000,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,43.185613,41.890185,19.535486,0.000000,0.000000,48.230167,75.752982,46.320047,451.556682,508.269092,143.972726,21.789228,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,9.469669,125.574016,175.907939,0.000000,42.914363,65.131494,0.000000,1.172068,12.259727,33.660923,66.517578,37.679845,5.471305,41.608352,4.887371,0.000000,32.007168,2.786904,93.330756,0.000000,6.065996,6.690024,0.000000,0.000000,16.119552,136.856736,31.089185,331.596000,19.327956,57.187109,0.000000,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,43.185613,41.890185,19.535486,0.000000,0.000000,48.230167,22.117229,46.320047,451.556682,556.589092,143.972726,21.789228,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,9.469669,125.574016,175.907939,0.000000,42.914363,65.131494,0.000000,1.172068,12.259727,33.660923,66.517578,37.679845,5.471305,41.608352,4.887371,0.000000,32.007168,2.786904,93.330756,0.000000,6.065996,6.690024,0.000000,0.000000,16.119552,136.856736,31.089185,331.596000,19.327956,57.187109,0.000000,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,43.185613,41.890185,12.603402,0.000000,0.000000,46.870234,22.117229,46.320047,451.556682,556.589092,143.972726,21.789228,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,18.939336,125.574016,173.915716,0.000000,42.073323,65.131494,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,4.887371,0.000000,32.007168,2.786904,93.330756,0.000000,6.065996,6.518867,0.000000,0.000000,16.119552,136.856736,31.089185,331.596000,19.327956,57.187109,0.000000,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,43.185613,41.890185,12.603402,0.000000,0.000000,46.870234,22.117229,46.320047,451.556682,508.269092,143.972726,21.789228,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,18.939336,125.574016,173.915716,0.000000,42.073323,65.131494,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,4.887371,0.000000,32.007168,2.786904,93.330756,0.000000,6.065996,6.518867,0.000000,0.000000,16.119552,136.856736,31.089185,331.596000,19.327956,57.187109,0.000000,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,43.185613,41.890185,12.603402,0.000000,0.000000,46.870234,22.117229,46.320047,451.556682,556.341452,143.972726,21.789228,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,18.939336,125.574016,173.915716,0.000000,42.073323,65.131494,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,4.887371,0.000000,32.007168,2.786904,93.330756,0.000000,6.065996,6.518867,0.000000,0.000000,16.119552,136.856736,31.089185,331.596000,19.327956,57.187109,0.000000,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,43.185613,41.890185,12.603402,0.000000,0.000000,46.870234,22.117229,46.320047,451.556682,633.901092,143.972726,21.789228,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,18.939336,125.574016,173.915716,0.000000,42.073323,65.131494,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,4.887371,0.000000,32.007168,2.786904,93.330756,0.000000,6.684975,6.518867,0.000000,0.000000,16.119552,136.856736,31.089185,331.596000,19.327956,57.187109,0.000000,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,43.185613,41.890185,19.535486,0.000000,0.000000,48.230167,22.117229,46.320047,451.556682,664.439816,143.972726,21.789228,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,18.939336,125.574016,175.907939,0.000000,42.914363,65.131494,0.000000,1.172068,12.259727,33.660923,66.517578,37.679845,5.471305,41.608352,4.887371,0.000000,32.007168,2.786904,93.330756,0.000000,6.684975,6.690024,0.000000,0.000000,16.119552,136.856736,31.089185,331.596000,19.327956,57.187109,0.000000,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,43.185613,41.890185,19.535486,9.219456,14.940544,48.230167,22.117229,46.320047,460.826004,664.439816,143.972726,21.789228,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,18.939336,125.574016,175.907939,0.000000,42.914363,65.131494,0.000000,1.172068,12.259727,33.660923,66.517578,37.679845,5.471305,41.608352,4.887371,18.125417,32.007168,2.786904,93.330756,0.000000,6.684975,6.690024,0.000000,0.000000,16.119552,136.856736,31.089185,331.596000,19.327956,57.187109,0.000000,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,43.185613,41.890185,19.535486,9.219456,14.940544,48.230167,22.117229,46.320047,460.826004,664.439816,143.972726,21.789228,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,18.939336,125.574016,175.907939,0.000000,42.914363,65.131494,0.000000,1.172068,12.259727,33.660923,66.517578,37.679845,5.471305,41.608352,4.887371,18.680512,32.007168,2.786904,93.330756,0.000000,6.684975,6.690024,0.000000,0.000000,16.119552,136.856736,31.089185,331.596000,19.327956,57.187109,0.000000,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,43.185613,41.890185,19.535486,9.219456,14.940544,48.230167,22.117229,46.320047,460.826004,664.439816,143.972726,21.789228,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,18.939336,125.574016,175.907939,0.000000,42.914363,65.131494,0.000000,1.172068,12.259727,33.660923,66.517578,37.679845,5.471305,41.608352,4.887371,18.680512,32.007168,2.786904,93.330756,0.000000,6.684975,6.690024,0.000000,0.000000,16.119552,142.348185,31.089185,331.596000,19.327956,57.187109,0.000000,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,43.185613,41.890185,6.301701,9.219456,14.940544,46.870234,22.117229,46.320047,460.826004,664.439816,143.972726,21.789228,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,18.939336,125.574016,173.915716,0.000000,42.073323,65.131494,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,4.887371,18.680512,32.007168,2.786904,93.330756,0.000000,6.684975,6.518867,0.000000,0.000000,16.119552,143.319415,31.089185,331.596000,19.327956,57.187109,0.000000,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,43.185613,41.890185,6.301701,9.219456,14.940544,46.870234,22.117229,46.320047,460.826004,664.439816,143.972726,21.789228,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,18.939336,125.574016,173.915716,0.000000,42.073323,65.131494,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,4.887371,18.680512,32.007168,2.786904,93.330756,0.000000,6.684975,6.518867,0.000000,0.000000,16.119552,143.319415,31.089185,331.596000,19.327956,57.187109,0.000000,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,43.185613,41.890185,6.301701,9.219456,14.940544,46.870234,22.117229,46.320047,460.826004,664.439816,143.972726,21.789228,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,18.939336,125.574016,173.915716,0.000000,42.073323,65.131494,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,4.887371,18.680512,32.007168,2.786904,93.330756,0.000000,6.684975,6.518867,0.000000,0.000000,16.119552,143.319415,31.089185,331.596000,19.327956,57.187109,0.000000,0,0,0,0,0

95,23:30-23:45,0.000000,0.000000,43.185613,41.582169,6.301701,9.219456,14.940544,46.870234,22.117229,46.320047,460.826004,664.439816,143.972726,21.789228,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,26.737886,125.574016,173.915716,0.000000,42.073323,64.008538,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,4.887371,18.680512,32.007168,2.786904,93.330756,0.000000,3.590079,6.518867,0.000000,0.000000,16.119552,143.319415,31.089185,331.596000,19.327956,57.187109,0.000000,0,0,0,0,0

96,23:45-24:00,0.000000,0.000000,43.185613,41.582169,6.301701,9.219456,14.940544,46.870234,22.117229,46.320047,460.826004,664.439816,143.972726,21.789228,0.000000,26.651186,119.629980,9.891175,0.000000,0.000000,26.737886,125.574016,173.915716,0.000000,42.073323,64.008538,0.000000,1.172068,12.259727,33.660923,66.517578,36.617398,5.373603,40.731905,4.887371,18.680512,32.007168,2.786904,93.330756,0.000000,3.590079,6.518867,0.000000,0.000000,16.119552,143.319415,31.089185,331.596000,19.327956,57.187109,0.000000,0,0,0,0,0

