Block,Time,SASAN,TALA,FSTPP I & II,KHSTPP-I,KHSTPP-II,BRBCL,CHAMERA3,PARBATI3,ANTA_RF,RAPPC,JHAJJAR,KISHANGANGA,SEWA2,UNCHAHAR1,DHAULIGNGA,RIHAND3,DADRT2,DULHASTI,TANAKPUR,DADRI_LF,AURY_CRF,SINGRAULI_HYDRO,RIHAND1,UNCHAHAR4,DADRI_CRF,DADRI_GF,CHAMERA2,TANDA2,RAMPUR,AURY_GF,BSIUL,SALAL,NJPC,ANTA_CRF,UNCHAHAR3,AURY_LF,URI2,TEHRI,SINGRAULI,CHAMERA1,KOTESHWR,ANTA_LF,NAPP,DADRI_RF,URI,AURY_RF,RIHAND2,KOLDAM,UNCHAHAR2,RAPPB,ANTA_GF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,403.987419,0.000000,6.752900,24.947142,94.702863,19.293970,22.378566,0.000000,0.000000,33.200284,360.329920,5.364151,18.136955,12.370541,0.000000,125.970622,367.447091,57.086511,0.617890,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,46.787784,4.097183,0.000000,0.000000,12.581232,49.323182,0.000000,0.000000,14.673087,0.000000,36.552984,0.000000,144.694340,0.000000,8.896951,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,24.219662,0.000000,0.000000,0,0,0,0,0

49,12:00-12:15,403.987419,0.000000,6.752900,25.815372,78.687685,19.293970,22.378566,0.000000,0.000000,33.200284,360.329920,5.364151,18.136955,12.370541,0.000000,125.970622,367.447091,57.086511,8.032575,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,46.787784,4.097183,0.000000,0.000000,12.581232,49.323182,0.000000,0.000000,14.673087,0.000000,36.552984,0.000000,144.694340,0.000000,8.896951,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,24.219662,0.000000,0.000000,0,0,0,0,0

50,12:15-12:30,403.987419,0.000000,6.752900,25.815372,78.687685,19.293970,22.378566,0.000000,0.000000,33.200284,360.329920,5.364151,18.136955,12.370541,0.000000,125.970622,367.447091,57.086511,8.032575,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,46.787784,4.097183,0.000000,0.000000,12.581232,49.323182,0.000000,0.000000,14.673087,0.000000,36.552984,0.000000,144.694340,0.000000,8.896951,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,24.219662,0.000000,0.000000,0,0,0,0,0

51,12:30-12:45,403.987419,0.000000,6.752900,25.815372,78.687685,19.293970,11.189282,0.000000,0.000000,33.200284,360.329920,5.364151,18.136955,12.370541,0.000000,125.970622,367.447091,57.086511,0.000000,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,46.787784,4.097183,0.000000,0.000000,12.581232,49.323182,0.000000,0.000000,14.673087,0.000000,36.552984,0.000000,144.694340,0.000000,8.896951,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,24.219662,0.000000,0.000000,0,0,0,0,0

52,12:45-13:00,403.987419,0.000000,6.752900,25.815372,78.687685,19.293970,11.189282,0.000000,0.000000,33.200284,360.329920,5.364151,18.136955,12.370541,0.000000,125.970622,367.447091,57.086511,0.000000,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,31.191856,4.097183,0.000000,0.000000,12.581232,49.323182,0.000000,0.000000,14.673087,0.000000,36.552984,0.000000,144.694340,0.000000,8.896951,0.000000,49.912314,0.000000,39.406066,0.000000,119.989386,0.000000,24.219662,0.000000,0.000000,0,0,0,0,0

53,13:00-13:15,403.987419,0.000000,6.752900,25.815372,78.687685,19.293970,11.189282,0.000000,0.000000,33.200284,360.329920,5.364151,18.136955,12.370541,0.000000,125.970622,367.447091,38.057675,0.000000,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,31.191856,4.097183,0.000000,0.000000,12.581232,49.323182,0.000000,0.000000,14.673087,0.000000,36.552984,0.000000,144.694340,12.955921,0.000000,0.000000,49.912314,0.000000,39.406066,0.000000,119.989386,0.000000,24.219662,0.000000,0.000000,0,0,0,0,0

54,13:15-13:30,403.987419,0.000000,6.752900,25.815372,78.687685,19.293970,11.189282,0.000000,0.000000,33.200284,360.329920,5.364151,18.136955,12.370541,0.000000,125.970622,367.447091,38.057675,0.000000,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,31.191856,4.097183,0.000000,0.000000,12.581232,49.323182,0.000000,0.000000,14.673087,0.000000,36.552984,0.000000,144.694340,25.149729,0.000000,0.000000,49.912314,0.000000,39.406066,0.000000,119.989386,0.000000,24.219662,0.000000,0.000000,0,0,0,0,0

55,13:30-13:45,403.987419,0.000000,6.752900,25.815372,78.687685,19.293970,0.000000,0.000000,0.000000,33.200284,360.329920,5.364151,18.136955,12.274071,0.000000,125.970622,367.447091,38.057675,0.000000,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,31.191856,4.097183,0.000000,0.000000,12.581232,49.323182,0.000000,0.000000,14.673087,0.000000,36.552984,0.000000,144.694340,40.645011,0.000000,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,24.017075,0.000000,0.000000,0,0,0,0,0

56,13:45-14:00,403.987419,0.000000,6.752900,25.815372,78.687685,19.293970,0.000000,0.000000,0.000000,33.200284,360.329920,5.364151,18.136955,12.274071,0.000000,125.970622,367.447091,38.057675,0.000000,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,15.595928,4.097183,0.000000,0.000000,12.581232,49.323182,0.000000,0.000000,14.673087,0.000000,36.552984,0.000000,144.694340,40.660253,0.000000,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,24.017075,0.000000,0.000000,0,0,0,0,0

57,14:00-14:15,403.987419,0.000000,7.719819,35.714255,96.470000,19.293970,0.000000,0.000000,0.000000,33.200284,360.329920,5.364151,18.136955,12.274071,0.000000,125.970622,367.447091,38.057675,0.000000,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,15.595928,4.097183,0.000000,0.000000,12.581232,49.323182,0.000000,0.000000,14.673087,0.000000,36.552984,0.000000,144.694340,40.660253,0.000000,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,24.017075,0.000000,0.000000,0,0,0,0,0

58,14:15-14:30,403.987419,0.000000,7.719819,35.714255,96.470000,19.293970,0.000000,0.000000,0.000000,33.200284,360.329920,5.364151,18.136955,12.274071,0.000000,125.970622,367.447091,38.057675,0.000000,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,15.595928,4.097183,0.000000,0.000000,12.581232,49.323182,0.000000,0.000000,14.673087,0.000000,36.552984,0.000000,144.694340,40.660253,0.000000,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,24.017075,0.000000,0.000000,0,0,0,0,0

59,14:30-14:45,403.987419,0.000000,7.719819,44.761192,142.455513,19.293970,0.000000,0.000000,0.000000,33.200284,370.124230,5.364151,18.136955,16.681303,0.000000,125.970622,367.447091,38.057675,0.000000,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,0.000000,4.097183,0.000000,0.000000,18.871847,49.323182,0.000000,0.000000,19.968132,0.000000,36.552984,0.000000,144.694340,40.660253,0.000000,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,32.727158,0.000000,0.000000,0,0,0,0,0

60,14:45-15:00,403.987419,0.000000,9.833766,44.761192,142.455513,19.293970,0.000000,0.000000,0.000000,33.200284,370.124230,5.364151,18.136955,16.681303,0.000000,125.970622,367.447091,38.057675,0.000000,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,0.000000,4.097183,0.000000,0.000000,18.871847,49.323182,0.000000,0.000000,19.968132,0.000000,36.552984,0.000000,144.694340,40.660253,0.000000,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,32.727158,0.000000,0.000000,0,0,0,0,0

61,15:00-15:15,403.987419,0.000000,10.458161,44.761192,142.455513,19.293970,0.000000,0.000000,0.000000,33.200284,370.124230,5.364151,18.136955,16.469069,0.000000,125.970622,367.447091,57.086511,0.000000,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,0.000000,4.097183,0.000000,0.000000,18.871847,49.323182,0.000000,0.000000,20.585540,0.000000,36.552984,0.000000,144.694340,40.660253,0.000000,0.000000,49.912314,0.000000,39.406066,0.000000,119.989386,0.000000,38.723637,0.000000,0.000000,0,0,0,0,0

62,15:15-15:30,403.987419,0.000000,10.459277,44.761192,142.455513,19.293970,0.000000,0.000000,0.000000,33.200284,370.124230,5.364151,18.136955,16.469069,0.000000,125.970622,367.447091,57.086511,0.000000,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,0.000000,5.168948,0.000000,0.000000,18.871847,49.323182,0.000000,0.000000,20.585540,0.000000,36.552984,0.000000,144.694340,40.660253,0.000000,0.000000,49.912314,0.000000,39.406066,0.000000,119.989386,0.000000,38.723637,0.000000,0.000000,0,0,0,0,0

63,15:30-15:45,403.987419,0.000000,10.459277,44.761192,142.455513,19.293970,0.000000,0.000000,0.000000,33.200284,418.156643,5.364151,18.136955,19.378797,0.000000,125.970622,422.115539,57.086511,0.000000,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,0.000000,5.168948,0.000000,0.000000,18.871847,49.323182,0.000000,0.000000,22.940858,0.000000,36.552984,0.000000,144.694340,40.660253,0.000000,0.000000,49.912314,0.000000,39.406066,0.000000,119.989386,0.000000,38.723637,0.000000,0.000000,0,0,0,0,0

64,15:45-16:00,403.987419,0.000000,10.459277,44.761192,142.455513,19.293970,0.000000,0.000000,0.000000,33.200284,418.156643,5.364151,18.136955,19.378797,10.475536,125.970622,433.046691,57.086511,0.000000,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,0.000000,5.168948,0.831996,0.000000,18.871847,49.323182,21.499663,0.000000,24.054409,0.000000,36.552984,0.000000,144.694340,40.660253,0.000000,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,38.723637,0.000000,0.000000,0,0,0,0,0

65,16:00-16:15,403.987419,0.000000,9.788811,44.761192,142.455513,19.293970,0.000000,0.000000,0.000000,33.200284,418.156643,5.364151,18.136955,19.378797,10.475536,125.970622,481.281691,57.086511,0.000000,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,0.000000,5.168948,1.663993,0.000000,18.871847,49.323182,42.999326,0.000000,24.054409,0.000000,36.552984,0.000000,144.694340,40.660253,0.000000,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,43.051883,0.000000,0.000000,0,0,0,0,0

66,16:15-16:30,403.987419,0.000000,9.788811,44.761192,142.455513,19.293970,0.000000,0.000000,0.000000,33.200284,418.156643,5.364151,18.136955,19.378797,10.475536,125.970622,505.399191,57.086511,0.000000,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,0.000000,5.168948,1.663993,0.000000,12.581232,49.323182,42.999326,0.000000,24.054409,0.000000,36.552984,0.000000,144.694340,40.660253,0.000000,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,43.321421,0.000000,0.000000,0,0,0,0,0

67,16:30-16:45,403.987419,0.000000,9.788811,44.761192,142.455513,19.293970,0.000000,0.000000,0.000000,33.200284,435.521243,5.364151,18.136955,19.378797,10.475536,125.970622,600.603716,57.086511,0.000000,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,0.000000,5.168948,1.663993,0.000000,12.581232,51.565144,42.999326,0.000000,24.054409,0.000000,36.552984,0.000000,144.694340,40.660253,0.000000,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,43.321421,0.000000,0.000000,0,0,0,0,0

68,16:45-17:00,403.987419,0.000000,9.788811,44.761192,142.455513,19.293970,0.000000,0.000000,0.000000,33.200284,446.704528,5.364151,18.136955,21.831161,10.475536,125.970622,612.741264,57.086511,0.000000,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,0.000000,5.168948,1.663993,0.000000,12.581232,51.565144,42.999326,0.000000,26.663325,0.000000,36.552984,0.000000,144.694340,40.660253,0.000000,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,43.321421,0.000000,0.000000,0,0,0,0,0

69,17:00-17:15,403.987419,0.000000,9.788811,44.761192,142.455513,19.293970,0.000000,0.000000,0.000000,33.200284,446.704528,5.364151,18.136955,21.831161,10.475536,125.970622,637.823464,57.086511,0.000000,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,0.000000,5.168948,1.663993,0.000000,18.871847,51.565144,42.999326,0.000000,26.663325,0.000000,36.552984,0.000000,144.694340,40.660253,8.896951,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,43.321421,0.000000,0.000000,0,0,0,0,0

70,17:15-17:30,403.987419,0.000000,9.788811,44.761192,142.455513,19.293970,0.000000,0.000000,0.000000,33.200284,477.738927,5.364151,18.136955,21.831161,10.475536,125.970622,649.399864,57.086511,0.000000,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,3.946338,5.168948,1.663993,0.000000,18.871847,51.565144,42.999326,0.000000,26.663325,0.000000,36.552984,0.000000,144.694340,40.660253,8.896951,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,0.000000,43.321421,0.000000,0.000000,0,0,0,0,0

71,17:30-17:45,403.987419,0.000000,9.788811,44.761192,142.455513,19.293970,11.189282,0.000000,0.000000,33.200284,543.377115,5.364151,18.136955,21.831161,10.475536,125.970622,661.160329,57.086511,0.000000,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,15.595928,5.168948,1.663993,0.000000,18.871847,51.565144,42.999326,0.000000,26.663325,0.000000,36.552984,10.607861,144.694340,40.660253,8.896951,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,1.807556,43.321421,0.000000,0.000000,0,0,0,0,0

72,17:45-18:00,403.987419,0.000000,9.788811,44.761192,142.455513,19.293970,11.189282,0.000000,0.000000,33.200284,610.906115,5.364151,18.136955,21.831161,10.475536,125.970622,661.160329,57.086511,0.000000,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,15.595928,5.168948,2.659416,0.000000,18.871847,51.565144,68.798922,0.000000,26.663325,0.000000,36.552984,21.215723,144.694340,40.660253,8.896951,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,3.615112,43.321421,0.000000,0.000000,0,0,0,0,0

73,18:00-18:15,403.987419,0.000000,9.788811,44.761192,142.455513,19.293970,11.189282,0.000000,0.000000,33.200284,650.996760,5.364151,18.136955,21.831161,20.951074,125.970622,661.160329,57.086511,0.000000,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,15.595928,5.168948,3.105128,0.000000,8.805589,51.565144,80.623737,0.000000,26.663325,0.000000,36.552984,31.823583,144.694340,40.660253,8.896951,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,3.615112,43.321421,0.000000,0.000000,0,0,0,0,0

74,18:15-18:30,403.987419,0.000000,9.788811,44.761192,142.455513,19.293970,22.378566,0.000000,0.000000,33.200284,650.996760,5.364151,18.136955,21.831161,31.426610,125.970622,664.404274,57.086511,0.494312,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,31.191856,5.168948,4.561122,0.000000,8.805589,51.565144,118.248147,0.000000,26.663325,0.000000,36.552984,42.431445,144.694340,40.660253,8.896951,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,4.179974,43.321421,0.000000,0.000000,0,0,0,0,0

75,18:30-18:45,403.987419,0.000000,9.788811,44.761192,142.455513,19.293970,33.601710,0.000000,0.000000,33.200284,650.996760,5.461681,18.136955,21.831161,31.426610,125.970622,664.404274,57.086511,7.538262,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,47.829618,5.168948,5.927972,0.000000,18.871847,76.574239,153.722591,0.000000,26.663325,0.000000,37.613562,42.431445,144.694340,40.660253,10.009069,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,8.947402,43.321421,0.000000,0.000000,0,0,0,0,0

76,18:45-19:00,403.987419,0.000000,9.788811,44.761192,142.455513,19.293970,33.601710,3.679721,0.000000,33.200284,650.996760,5.461681,18.136955,21.831161,41.999311,125.970622,664.114864,57.086511,7.538262,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,47.829618,5.168948,5.927972,0.000000,18.871847,76.574239,153.722591,0.000000,26.663325,0.000000,37.613562,42.431445,144.694340,40.660253,10.009069,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,8.947402,43.321421,0.000000,0.000000,0,0,0,0,0

77,19:00-19:15,403.987419,0.000000,9.788811,44.761192,142.455513,19.293970,33.601710,18.904932,0.000000,33.200284,650.996760,5.461681,18.136955,21.831161,41.999311,125.970622,664.114864,57.086511,7.538262,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,47.829618,5.168948,5.927972,0.000000,18.871847,76.574239,153.722591,0.000000,26.663325,0.000000,37.613562,42.431445,144.694340,40.660253,10.009069,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,8.947402,43.321421,0.000000,0.000000,0,0,0,0,0

78,19:15-19:30,403.987419,0.000000,9.788811,44.761192,142.455513,19.293970,33.601710,37.809862,0.000000,33.200284,650.996760,5.461681,18.136955,21.831161,41.999311,125.970622,664.114864,57.086511,7.538262,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,47.829618,5.168948,5.927972,0.000000,18.871847,76.574239,153.722591,0.000000,26.663325,0.000000,37.613562,42.431445,144.694340,40.660253,10.009069,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,8.947402,43.321421,0.000000,0.000000,0,0,0,0,0

79,19:30-19:45,403.987419,0.000000,9.788811,44.761192,142.455513,19.293970,33.601710,37.809862,0.000000,33.200284,650.996760,5.461681,18.136955,21.831161,41.999311,125.970622,664.114864,57.086511,6.178904,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,47.829618,5.168948,5.927972,0.000000,0.000000,76.574239,153.722591,0.000000,26.663325,0.000000,37.613562,42.431445,144.694340,40.660253,10.009069,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,8.947402,43.321421,0.000000,0.000000,0,0,0,0,0

80,19:45-20:00,403.987419,0.000000,9.788811,44.761192,142.455513,19.293970,33.601710,37.809862,0.000000,33.200284,650.996760,5.461681,18.136955,21.831161,41.999311,125.970622,664.114864,57.086511,6.178904,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,47.829618,5.168948,5.927972,0.000000,0.000000,76.574239,153.722591,0.000000,26.663325,0.000000,37.613562,42.431445,144.694340,40.660253,10.009069,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,8.947402,43.321421,0.000000,0.000000,0,0,0,0,0

81,20:00-20:15,403.987419,0.000000,9.788811,44.761192,142.455513,19.293970,33.601710,18.904932,0.000000,33.200284,650.996760,5.461681,18.136955,21.831161,41.999311,125.970622,664.114864,57.086511,6.178904,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,47.829618,5.168948,5.927972,0.000000,0.000000,76.574239,153.722591,0.000000,26.663325,0.000000,37.613562,42.431445,144.694340,40.660253,10.009069,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,8.947402,43.321421,0.000000,0.000000,0,0,0,0,0

82,20:15-20:30,403.987419,0.000000,9.788811,44.761192,142.455513,19.293970,33.601710,18.904932,0.000000,33.200284,650.996760,5.461681,18.136955,21.831161,41.999311,125.970622,664.114864,57.086511,6.178904,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,47.829618,5.168948,5.927972,0.000000,0.000000,76.574239,153.722591,0.000000,26.663325,0.000000,37.613562,42.431445,144.694340,40.660253,10.009069,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,8.947402,43.321421,0.000000,0.000000,0,0,0,0,0

83,20:30-20:45,403.987419,0.000000,9.788811,44.761192,142.455513,19.293970,33.601710,3.679721,0.000000,33.200284,650.996760,5.364151,18.136955,21.831161,31.426610,125.970622,664.114864,57.086511,0.000000,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,46.787784,5.168948,5.125690,0.000000,0.000000,49.323182,132.760419,0.000000,26.663325,0.000000,36.552984,42.431445,144.694340,40.660253,8.896951,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,6.710552,43.321421,0.000000,0.000000,0,0,0,0,0

84,20:45-21:00,403.987419,0.000000,9.788811,44.761192,142.455513,19.293970,33.601710,0.000000,0.000000,33.200284,650.996760,5.364151,18.136955,21.831161,31.426610,125.970622,664.114864,57.086511,0.000000,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,46.787784,5.168948,3.729125,0.000000,0.000000,49.323182,96.748484,0.000000,26.663325,0.000000,36.552984,42.431445,144.694340,40.660253,8.896951,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,6.710552,43.321421,0.000000,0.000000,0,0,0,0,0

85,21:00-21:15,403.987419,0.000000,9.788811,44.761192,142.455513,19.293970,33.601710,0.000000,0.000000,33.200284,650.996760,5.364151,18.136955,21.831161,31.426610,125.970622,664.114864,57.086511,0.000000,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,46.787784,5.168948,3.729125,0.000000,0.000000,62.774958,96.748484,0.000000,26.663325,0.000000,36.552984,42.431445,144.694340,40.660253,8.896951,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,6.710552,43.321421,0.000000,0.000000,0,0,0,0,0

86,21:15-21:30,403.987419,0.000000,9.788811,44.761192,142.455513,18.665490,33.601710,0.000000,0.000000,33.200284,650.996760,5.364151,18.136955,21.831161,31.426610,125.970622,664.114864,57.086511,0.000000,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,46.787784,5.168948,3.729125,0.000000,0.000000,62.774958,96.748484,0.000000,26.663325,0.000000,36.552984,42.431445,144.694340,40.660253,8.896951,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,6.710552,43.321421,0.000000,0.000000,0,0,0,0,0

87,21:30-21:45,403.987419,0.000000,9.788811,44.761192,142.455513,19.293970,33.601710,0.000000,0.000000,33.200284,650.996760,5.364151,18.136955,21.831161,31.426610,125.970622,664.114864,57.086511,0.000000,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,46.787784,5.168948,5.125690,0.000000,0.000000,62.774958,132.760419,0.000000,26.663325,0.000000,36.552984,42.431445,144.694340,40.660253,8.896951,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,6.710552,43.321421,0.000000,0.000000,0,0,0,0,0

88,21:45-22:00,403.987419,0.000000,9.788811,44.761192,142.455513,19.293970,33.601710,0.000000,0.000000,33.200284,650.996760,5.461681,18.136955,21.831161,41.999311,125.970622,664.114864,57.086511,1.730093,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,47.829618,5.168948,5.125690,0.000000,0.000000,76.574239,132.760419,0.000000,26.663325,0.000000,37.613562,42.431445,144.694340,40.660253,28.359029,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,8.947402,43.321421,0.000000,0.000000,0,0,0,0,0

89,22:00-22:15,403.987419,0.000000,9.788811,44.761192,142.455513,19.293970,33.601710,0.000000,0.000000,33.200284,650.996760,5.461681,18.136955,21.831161,41.999311,125.970622,664.114864,57.086511,1.730093,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,47.829618,5.168948,5.927972,0.000000,0.000000,76.574239,153.722591,0.000000,26.663325,0.000000,37.613562,42.431445,144.694340,40.660253,28.359029,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,8.947402,43.321421,0.000000,0.000000,0,0,0,0,0

90,22:15-22:30,403.987419,0.000000,9.788811,44.761192,142.455513,19.293970,33.601710,0.000000,0.000000,33.200284,650.996760,5.461681,18.136955,21.831161,41.999311,125.970622,664.114864,57.086511,1.730093,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,47.829618,5.168948,5.913115,0.000000,0.000000,76.574239,153.185099,0.000000,26.663325,0.000000,37.613562,42.431445,144.694340,40.660253,28.359029,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,8.947402,43.321421,0.000000,0.000000,0,0,0,0,0

91,22:30-22:45,403.987419,0.000000,9.788811,44.761192,142.584204,19.293970,33.601710,0.000000,0.000000,33.200284,650.996760,5.461681,18.136955,21.831161,41.999311,125.970622,664.114864,57.086511,1.730093,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,47.829618,5.168948,5.125690,0.000000,0.000000,38.673858,132.760419,0.000000,26.663325,0.000000,37.613562,42.431445,144.694340,40.660253,28.359029,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,8.947402,43.321421,0.000000,0.000000,0,0,0,0,0

92,22:45-23:00,403.987419,0.000000,9.788811,44.761192,142.584204,18.162263,22.378566,0.000000,0.000000,33.200284,650.996760,5.364151,18.136955,21.831161,20.951074,125.970622,664.114864,57.086511,0.000000,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,46.787784,5.168948,3.729125,0.000000,0.000000,38.673858,96.748484,0.000000,26.663325,0.000000,36.552984,42.431445,144.694340,40.660253,18.906020,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,6.710552,43.321421,0.000000,0.000000,0,0,0,0,0

93,23:00-23:15,403.987419,0.000000,9.788811,44.761192,142.584204,19.293970,22.378566,0.000000,0.000000,33.200284,650.996760,5.364151,18.136955,21.831161,20.951074,125.970622,664.114864,57.086511,0.000000,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,46.787784,5.168948,3.729125,0.000000,0.000000,38.673858,96.748484,0.000000,26.663325,0.000000,36.552984,42.431445,144.694340,40.660253,18.906020,0.000000,49.912314,0.000000,33.548407,0.000000,119.989386,4.473702,43.321421,0.000000,0.000000,0,0,0,0,0

94,23:15-23:30,403.987419,0.000000,9.788811,44.761192,142.584204,19.293970,22.378566,0.000000,19.294000,33.200284,650.996760,5.364151,18.136955,21.831161,10.020078,125.970622,664.114864,57.086511,0.000000,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,46.787784,5.168948,2.495989,0.000000,0.000000,38.673858,64.498989,0.000000,26.663325,0.000000,36.552984,42.431445,144.694340,40.660253,18.906020,0.000000,49.912314,19.294000,33.548407,19.294000,119.989386,4.473702,43.321421,0.000000,0.000000,0,0,0,0,0

95,23:30-23:45,403.987419,0.000000,9.788811,44.761192,142.584204,19.293970,22.378566,0.000000,21.049754,33.200284,650.996760,5.364151,18.136955,21.831161,0.000000,125.970622,664.114864,57.086511,1.112203,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,46.787784,5.168948,1.663993,0.000000,0.000000,38.673858,42.999326,0.000000,26.663325,0.000000,36.552984,42.431445,144.694340,40.660253,18.906020,0.000000,49.912314,32.153162,33.548407,28.941000,119.989386,4.473702,43.321421,0.000000,0.000000,0,0,0,0,0

96,23:45-24:00,403.987419,0.000000,9.788811,44.761192,142.584204,19.293970,22.378566,0.000000,21.049754,33.200284,650.996760,5.364151,18.136955,21.831161,0.000000,125.970622,664.114864,57.086511,1.112203,0.000000,0.000000,0.752147,93.629868,0.000000,0.000000,0.000000,46.787784,5.168948,0.831996,0.000000,0.000000,38.673858,21.499663,0.000000,26.663325,0.000000,36.552984,42.431445,144.694340,40.660253,18.906020,0.000000,49.912314,32.153162,33.548407,28.941000,119.989386,4.473702,43.321421,0.000000,0.000000,0,0,0,0,0

