Block,Time,SALAL,AURY_GF,DADRI_RF,ANTA_LF,NAPP,KOTESHWR,CHAMERA1,ANTA_RF,SINGRAULI,URI,BSIUL,KOLDAM,ANTA_CRF,DADRI_GF,JHAJJAR,PARBATI3,KHSTPP-I,FSTPP I & II,UNCHAHAR4,RIHAND3,AURY_LF,CHAMERA3,SINGRAULI_HYDRO,RAMPUR,BRBCL,RIHAND2,TANAKPUR,TALA,AURY_CRF,DHAULIGNGA,RIHAND1,KISHANGANGA,DADRT2,NJPC,SEWA2,RAPPC,URI2,AURY_RF,DADRI_CRF,DADRI_LF,KHSTPP-II,DULHASTI,TEHRI,UNCHAHAR3,CHAMERA2,RAPPB,TANDA2,UNCHAHAR1,UNCHAHAR2,ANTA_GF,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,1.335277,0.000000,0.000000,0.000000,0.000000,8.497742,0.000000,0.000000,118.143900,4.228762,0.000000,0.000000,0.000000,0.000000,369.142734,0.000000,33.323819,17.370960,0.000000,118.422202,0.000000,0.000000,0.567886,0.000000,14.363958,113.116500,0.245337,0.000000,0.000000,0.000000,84.268800,0.000000,595.258524,0.000000,0.000000,52.010320,23.702209,0.000000,0.000000,0.000000,141.260962,0.000000,0.000000,13.878593,0.000000,0.000000,0.000000,0.000000,40.592760,0.000000,397.523700,0,0,0,0,0

49,12:00-12:15,1.335277,0.000000,0.000000,0.000000,0.000000,8.497742,0.000000,0.000000,118.143900,4.228762,0.000000,0.000000,0.000000,0.000000,369.142734,0.000000,33.323819,17.370960,0.000000,118.422202,0.000000,0.000000,0.567886,0.000000,14.363958,113.116500,0.245337,0.000000,0.000000,0.000000,84.268800,0.000000,538.171200,0.000000,0.000000,52.010320,5.152654,0.000000,0.000000,0.000000,141.260962,0.000000,0.000000,13.878593,0.000000,0.000000,0.000000,0.000000,40.592760,0.000000,397.523700,0,0,0,0,0

50,12:15-12:30,1.335277,0.000000,0.000000,0.000000,0.000000,8.497742,0.000000,0.000000,118.143900,4.228762,0.000000,0.000000,0.000000,0.000000,321.262734,0.000000,33.323819,17.370960,0.000000,118.422202,0.000000,0.000000,0.567886,0.000000,14.363958,113.116500,0.245337,0.000000,0.000000,0.000000,84.268800,0.000000,458.316936,0.000000,0.000000,52.010320,5.152654,0.000000,0.000000,0.000000,141.260962,0.000000,0.000000,13.878593,0.000000,0.000000,0.000000,0.000000,40.592760,0.000000,397.523700,0,0,0,0,0

51,12:30-12:45,1.335277,0.000000,0.000000,0.000000,0.000000,8.497742,0.000000,0.000000,118.143900,4.228762,0.000000,0.000000,0.000000,0.000000,321.262734,0.000000,33.323819,17.370960,0.000000,118.422202,0.000000,0.000000,0.567886,0.000000,14.363958,113.116500,0.245337,0.000000,0.000000,0.000000,84.268800,0.000000,458.316936,0.000000,0.000000,52.010320,5.152654,0.000000,0.000000,0.000000,141.260962,0.000000,0.000000,13.878593,0.000000,0.000000,0.000000,0.000000,40.592760,0.000000,397.523700,0,0,0,0,0

52,12:45-13:00,1.335277,0.000000,0.000000,0.000000,0.000000,8.497742,0.000000,0.000000,118.143900,4.228762,0.000000,0.000000,0.000000,0.000000,275.297934,0.000000,33.323819,17.370960,0.000000,118.422202,0.000000,0.000000,0.567886,0.000000,14.363958,113.116500,0.245337,0.000000,0.000000,0.000000,84.268800,0.000000,458.316936,0.000000,0.000000,52.010320,5.152654,0.000000,0.000000,0.000000,141.260962,0.000000,0.000000,13.878593,0.000000,0.000000,0.000000,0.000000,40.592760,0.000000,397.523700,0,0,0,0,0

53,13:00-13:15,1.335277,0.000000,0.000000,0.000000,0.000000,8.497742,0.000000,0.000000,118.143900,4.228762,0.000000,0.000000,0.000000,0.000000,224.183736,0.000000,33.323819,12.057732,0.000000,118.422202,0.000000,0.000000,0.567886,0.000000,14.363958,113.116500,0.245337,0.000000,0.000000,0.000000,84.268800,0.000000,410.436936,0.000000,0.000000,52.010320,5.152654,0.000000,0.000000,0.000000,141.260962,0.000000,0.000000,9.381614,0.000000,0.000000,0.000000,0.000000,33.884484,0.000000,397.523700,0,0,0,0,0

54,13:15-13:30,1.335277,0.000000,0.000000,0.000000,0.000000,8.497742,0.000000,0.000000,118.143900,4.228762,0.000000,0.000000,0.000000,0.000000,224.183736,0.000000,33.323819,8.586895,0.000000,118.422202,0.000000,0.000000,0.567886,0.000000,14.363958,113.116500,0.245337,0.000000,0.000000,0.000000,84.268800,0.000000,362.556936,0.000000,0.000000,52.010320,5.152654,0.000000,0.000000,0.000000,141.260962,0.000000,0.000000,9.288720,0.000000,0.000000,0.000000,0.000000,33.884484,0.000000,397.523700,0,0,0,0,0

55,13:30-13:45,1.335277,0.000000,0.000000,0.000000,0.000000,8.497742,0.000000,0.000000,118.143900,4.228762,0.000000,0.000000,0.000000,0.000000,224.183736,0.000000,33.323819,8.586895,0.000000,118.422202,0.000000,0.000000,0.567886,0.000000,14.363958,113.116500,6.010759,0.000000,0.000000,0.000000,84.268800,0.000000,362.556936,0.000000,0.000000,52.010320,5.152654,0.000000,0.000000,0.000000,141.260962,0.000000,0.000000,9.288720,0.000000,0.000000,0.000000,0.000000,33.884484,0.000000,397.523700,0,0,0,0,0

56,13:45-14:00,1.335277,0.000000,0.000000,0.000000,0.000000,8.497742,0.000000,0.000000,118.143900,4.228762,0.000000,0.000000,0.000000,0.000000,224.183736,0.000000,33.323819,8.586895,0.000000,118.422202,0.000000,0.000000,0.567886,0.000000,14.363958,113.116500,6.010759,0.000000,0.000000,0.000000,84.268800,0.000000,362.556936,0.000000,0.000000,52.010320,5.152654,0.000000,0.000000,0.000000,141.260962,0.000000,0.000000,9.288720,0.000000,0.000000,0.000000,0.000000,27.969294,0.000000,397.523700,0,0,0,0,0

57,14:00-14:15,1.112731,0.000000,0.000000,0.000000,0.000000,8.497742,0.000000,0.000000,118.143900,4.228762,0.000000,0.000000,0.000000,0.000000,236.632536,0.000000,33.323819,12.554452,0.000000,118.422202,0.000000,0.000000,0.567886,0.000000,14.363958,113.116500,6.010759,0.000000,0.000000,0.000000,84.268800,0.000000,410.436936,0.000000,0.000000,52.010320,5.152654,0.000000,0.000000,0.000000,141.260962,0.000000,0.000000,9.288720,0.000000,0.000000,0.000000,0.000000,27.969294,0.000000,397.523700,0,0,0,0,0

58,14:15-14:30,1.112731,0.000000,0.000000,0.000000,0.000000,8.497742,0.000000,0.000000,118.143900,4.228762,0.000000,0.000000,0.000000,0.000000,250.996536,0.000000,33.323819,12.958722,0.000000,118.422202,0.000000,0.000000,0.567886,0.000000,14.363958,113.116500,6.010759,0.000000,0.000000,0.000000,84.268800,0.000000,429.588936,0.000000,0.000000,52.010320,5.152654,0.000000,0.000000,0.000000,141.260962,0.000000,0.000000,9.288720,0.000000,0.000000,0.000000,0.000000,34.557077,0.000000,397.523700,0,0,0,0,0

59,14:30-14:45,1.112731,0.000000,0.000000,0.000000,0.000000,8.497742,0.000000,0.000000,118.143900,4.228762,0.000000,0.000000,0.000000,0.000000,298.876536,0.000000,33.323819,17.370960,0.000000,118.422202,0.000000,0.000000,0.567886,0.000000,14.363958,113.116500,0.245337,0.000000,0.000000,0.000000,84.268800,0.000000,448.740936,0.000000,0.000000,52.010320,5.152654,0.000000,0.000000,0.000000,141.260962,0.000000,0.000000,9.288720,0.000000,0.000000,0.000000,0.000000,40.592760,0.000000,397.523700,0,0,0,0,0

60,14:45-15:00,1.112731,0.000000,0.000000,0.000000,0.000000,8.497742,0.000000,0.000000,118.143900,4.228762,0.000000,0.000000,0.000000,0.000000,318.028536,0.000000,33.323819,17.370960,0.000000,118.422202,0.000000,0.000000,0.567886,0.000000,14.363958,113.116500,0.245337,0.000000,0.000000,0.000000,84.268800,0.000000,467.892936,0.000000,0.000000,52.010320,5.152654,0.000000,0.000000,0.000000,141.260962,0.000000,0.000000,9.288720,0.000000,0.000000,0.000000,0.000000,40.592760,0.000000,397.523700,0,0,0,0,0

61,15:00-15:15,1.335277,0.000000,0.000000,0.000000,0.000000,8.497742,0.000000,0.000000,118.143900,4.228762,0.000000,0.000000,0.000000,0.000000,318.028536,0.000000,33.323819,17.370960,0.000000,118.422202,0.000000,0.000000,0.567886,0.000000,14.363958,113.116500,0.245337,0.000000,0.000000,0.000000,84.268800,0.000000,491.832936,0.000000,0.000000,52.010320,5.152654,0.000000,0.000000,0.000000,141.260962,0.000000,0.000000,9.288720,0.000000,0.000000,0.000000,0.000000,40.592760,0.000000,397.523700,0,0,0,0,0

62,15:15-15:30,1.335277,0.000000,0.000000,0.000000,0.000000,8.497742,0.000000,0.000000,118.143900,4.228762,0.000000,0.000000,0.000000,0.000000,356.332536,0.000000,33.323819,17.370960,0.000000,118.422202,0.000000,0.000000,0.567886,0.000000,14.363958,113.116500,0.245337,0.000000,0.000000,0.000000,84.268800,0.000000,515.772936,0.000000,0.000000,52.010320,5.152654,0.000000,0.000000,0.000000,141.260962,0.000000,0.000000,9.288720,0.000000,0.000000,0.000000,0.000000,40.592760,0.000000,397.523700,0,0,0,0,0

63,15:30-15:45,1.335277,0.000000,0.000000,0.000000,0.000000,8.497742,0.000000,0.000000,118.143900,6.343142,0.000000,0.000000,0.000000,0.000000,356.332536,0.000000,33.323819,17.370960,0.000000,118.422202,0.000000,0.000000,0.567886,0.000000,14.363958,113.116500,0.245337,0.000000,0.000000,0.000000,84.268800,0.000000,534.924936,0.000000,0.000000,52.010320,5.152654,0.000000,0.000000,0.000000,141.260962,0.000000,14.901214,9.288720,0.000000,0.000000,0.000000,0.000000,40.592760,0.000000,397.523700,0,0,0,0,0

64,15:45-16:00,1.335277,0.000000,0.000000,0.000000,0.000000,8.497742,0.000000,0.000000,118.143900,6.343142,0.000000,0.000000,0.000000,0.000000,390.489362,0.000000,33.323819,17.370960,0.000000,118.422202,0.000000,0.000000,0.567886,0.000000,14.363958,113.116500,0.245337,0.000000,0.000000,0.000000,84.268800,0.000000,563.273463,0.000000,0.000000,52.010320,5.152654,0.000000,0.000000,0.000000,141.260962,0.000000,14.901214,14.169128,0.000000,0.000000,0.000000,0.000000,40.592760,0.000000,397.523700,0,0,0,0,0

65,16:00-16:15,1.335277,0.000000,0.000000,0.000000,0.000000,8.497742,0.000000,0.000000,118.143900,4.228762,6.244318,0.000000,0.000000,0.000000,416.664668,0.000000,33.323819,17.371184,0.000000,118.422202,0.000000,0.000000,0.567886,0.000000,14.363958,113.116500,0.245337,0.000000,0.000000,0.000000,84.268800,0.000000,604.834524,0.000000,0.000000,52.010320,5.152654,0.000000,0.000000,0.000000,141.260962,15.780149,29.802427,20.681287,0.000000,0.000000,0.000000,0.000000,40.594767,0.000000,397.523700,0,0,0,0,0

66,16:15-16:30,1.335277,0.000000,0.000000,0.000000,0.000000,8.497742,0.000000,0.000000,118.143900,4.228762,6.244318,0.000000,0.000000,0.000000,416.972556,0.000000,33.323819,17.371184,0.000000,118.422202,0.000000,0.000000,0.567886,0.000000,14.363958,113.116500,0.245337,0.000000,0.000000,0.000000,84.268800,0.000000,604.834524,0.000000,0.000000,52.010320,5.152654,0.000000,0.000000,0.000000,141.260962,15.780149,29.802427,20.690863,12.611630,0.000000,0.000000,0.000000,40.594767,0.000000,397.523700,0,0,0,0,0

67,16:30-16:45,1.335277,0.000000,0.000000,0.000000,0.000000,8.497742,0.000000,0.000000,118.143900,4.228762,6.244318,0.000000,0.000000,0.000000,416.972556,0.000000,33.323819,17.371184,0.000000,118.422202,0.000000,0.000000,0.567886,0.000000,14.363958,113.116500,0.245337,0.000000,0.000000,0.000000,84.268800,0.000000,650.185407,21.764333,0.000000,52.010320,5.152654,0.000000,0.000000,0.000000,141.260962,31.560297,29.802427,25.271160,12.611630,0.000000,0.000000,0.000000,40.594767,0.000000,397.523700,0,0,0,0,0

68,16:45-17:00,1.335277,0.000000,0.000000,0.000000,0.000000,8.497742,0.000000,0.000000,118.143900,4.228762,2.106720,0.000000,0.000000,0.000000,416.972556,0.000000,33.323819,17.371184,0.000000,118.422202,0.000000,0.000000,0.567886,0.000000,14.363958,113.116500,0.245337,0.000000,0.000000,0.000000,84.268800,0.000000,653.877172,44.798252,0.000000,52.010320,5.152654,0.000000,0.000000,0.000000,141.260962,31.560297,44.703641,25.271160,12.611630,0.000000,0.000000,0.000000,40.594767,0.000000,397.523700,0,0,0,0,0

69,17:00-17:15,1.335277,0.000000,0.000000,0.000000,0.000000,8.497742,0.000000,0.000000,118.143900,4.228762,2.106720,0.000000,0.000000,0.000000,416.972556,0.000000,33.323819,17.371184,0.000000,118.422202,0.000000,0.000000,0.567886,0.000000,14.363958,113.116500,6.010759,0.000000,0.000000,0.000000,84.268800,0.000000,653.877172,67.197378,0.000000,52.010320,5.152654,0.000000,0.000000,0.000000,141.260962,31.560297,44.703641,25.271160,12.611630,0.000000,0.000000,0.000000,40.594767,0.000000,397.523700,0,0,0,0,0

70,17:15-17:30,1.335277,0.000000,0.000000,0.000000,0.000000,8.497742,0.000000,0.000000,118.143900,4.228762,2.106720,0.000000,0.000000,0.000000,416.972556,0.000000,33.323819,17.371184,0.000000,118.422202,0.000000,9.267500,0.567886,0.000000,14.363958,113.116500,6.010759,0.000000,0.000000,0.000000,84.268800,0.000000,653.877172,89.596503,4.340035,52.010320,5.152654,0.000000,0.000000,0.000000,141.260962,31.560297,44.703641,25.271160,12.611630,0.000000,0.000000,0.000000,40.594767,0.000000,397.523700,0,0,0,0,0

71,17:30-17:45,1.335277,0.000000,0.000000,0.000000,0.000000,16.995485,6.732886,0.000000,118.143900,8.457523,2.106720,0.000000,0.000000,0.000000,416.972556,3.657074,33.323819,17.371184,0.000000,118.422202,0.000000,18.534999,0.567886,0.000000,14.363958,113.116500,0.490674,0.000000,0.000000,7.589938,84.268800,0.000000,653.877172,113.355900,10.089304,52.010320,5.152654,0.000000,0.000000,0.000000,141.260962,31.560297,44.703641,25.271160,25.223261,0.000000,0.000000,0.000000,40.594767,0.000000,397.523700,0,0,0,0,0

72,17:45-18:00,1.335277,0.000000,0.000000,0.000000,0.000000,25.493227,13.314470,0.000000,118.143900,10.571904,12.488636,0.000000,0.000000,0.000000,416.972556,15.657155,33.323819,17.371184,0.000000,118.422202,0.000000,27.830545,0.567886,0.000000,14.363958,113.116500,0.490674,0.000000,0.000000,17.497336,84.268800,0.000000,653.877172,113.355900,10.089304,52.010320,5.152654,0.000000,0.000000,0.000000,141.260962,47.340446,44.703641,25.271160,25.223261,0.000000,0.000000,0.000000,40.594767,0.000000,397.523700,0,0,0,0,0

73,18:00-18:15,15.578237,0.000000,0.000000,0.000000,0.000000,25.493227,21.182112,0.000000,118.143900,38.058854,12.488636,0.000000,0.000000,0.000000,416.972556,15.657155,33.323819,17.371184,0.000000,118.422202,0.000000,27.830545,0.567886,0.000000,14.363958,113.116500,0.490674,0.000000,0.000000,26.246004,84.268800,0.000000,653.877172,134.394755,10.089304,52.010320,5.152654,0.000000,0.000000,0.000000,141.260962,47.340446,44.703641,25.271160,25.223261,0.000000,0.000000,0.000000,40.594767,0.000000,397.523700,0,0,0,0,0

74,18:15-18:30,67.876603,0.000000,0.000000,0.000000,0.000000,25.493227,24.964632,0.000000,118.143900,38.058854,12.488636,0.000000,0.000000,0.000000,416.972556,15.657155,33.323819,17.371184,0.000000,118.422202,0.000000,27.830545,0.567886,0.000000,14.363958,113.116500,0.490674,0.000000,0.000000,34.994672,84.268800,0.000000,653.877172,134.394755,10.089304,52.010320,5.152654,0.000000,0.000000,0.000000,141.260962,47.340446,44.703641,25.271160,25.223261,0.000000,0.000000,0.000000,40.594767,0.000000,397.523700,0,0,0,0,0

75,18:30-18:45,67.876603,0.000000,0.000000,0.000000,0.000000,25.493227,24.964632,0.000000,118.143900,6.343142,12.488636,0.000000,0.000000,0.000000,416.972556,15.657155,33.323819,17.371184,0.000000,118.422202,0.000000,27.830545,0.567886,0.000000,14.363958,113.116500,0.490674,0.000000,0.000000,34.994672,84.268800,0.000000,653.877172,134.394755,10.089304,52.010320,5.152654,0.000000,0.000000,0.000000,141.260962,47.340446,44.703641,25.271160,25.223261,0.000000,0.000000,0.000000,40.594767,0.000000,397.523700,0,0,0,0,0

76,18:45-19:00,67.876603,0.000000,0.000000,0.000000,0.000000,25.493227,24.964632,0.000000,118.143900,4.228762,12.488636,0.000000,0.000000,0.000000,416.972556,15.657155,33.323819,17.371184,0.000000,118.422202,0.000000,27.830545,0.567886,0.000000,14.363958,113.116500,0.490674,0.000000,0.000000,34.994672,84.268800,0.000000,653.877172,126.958608,10.089304,52.010320,5.152654,0.000000,0.000000,0.000000,141.260962,47.340446,44.703641,25.271160,25.223261,0.000000,0.000000,0.000000,40.594767,0.000000,397.523700,0,0,0,0,0

77,19:00-19:15,67.876603,0.000000,0.000000,0.000000,0.000000,25.493227,24.964632,0.000000,118.143900,4.228762,12.488636,0.000000,0.000000,0.000000,416.972556,15.657155,33.323819,17.371184,0.000000,118.422202,0.000000,27.830545,0.567886,0.000000,14.363958,113.116500,0.490674,0.000000,0.000000,34.994672,84.268800,0.000000,653.877172,108.821664,10.089304,52.010320,5.152654,0.000000,0.000000,0.000000,141.260962,47.340446,44.703641,25.271160,25.223261,0.000000,0.000000,0.000000,40.594767,0.000000,397.523700,0,0,0,0,0

78,19:15-19:30,2.225462,0.000000,0.000000,0.000000,0.000000,16.995485,13.453667,0.000000,118.143900,4.228762,1.053360,0.000000,0.000000,0.000000,416.972556,3.657074,33.323819,17.371184,0.000000,118.422202,0.000000,9.267500,0.567886,0.000000,14.363958,113.116500,0.490674,0.000000,0.000000,16.191867,84.268800,0.000000,653.877172,89.596503,4.467683,52.010320,5.152654,0.000000,0.000000,0.000000,141.260962,47.340446,44.703641,25.271160,25.223261,0.000000,0.000000,0.000000,40.594767,0.000000,397.523700,0,0,0,0,0

79,19:30-19:45,2.225462,0.000000,0.000000,0.000000,0.000000,8.497742,6.052032,0.000000,118.143900,4.228762,6.244318,0.000000,0.000000,0.000000,416.972556,0.000000,33.323819,17.371184,0.000000,118.422202,0.000000,0.000000,0.567886,0.000000,14.363958,113.116500,0.490674,0.000000,0.000000,7.589938,84.268800,0.000000,653.877172,54.410832,4.467683,52.010320,5.152654,0.000000,0.000000,0.000000,141.260962,31.560297,44.703641,20.767471,25.223261,0.000000,0.000000,0.000000,40.594767,0.000000,397.523700,0,0,0,0,0

80,19:45-20:00,2.225462,0.000000,0.000000,0.000000,0.000000,8.497742,0.000000,0.000000,118.143900,10.571904,6.244318,0.000000,0.000000,0.000000,416.972556,0.000000,33.323819,17.371184,0.000000,118.422202,0.000000,0.000000,0.567886,0.000000,14.363958,113.116500,0.490674,0.000000,0.000000,0.000000,84.268800,0.000000,653.877172,29.019110,0.000000,52.010320,5.152654,0.000000,0.000000,0.000000,141.260962,31.560297,44.703641,20.767471,25.223261,0.000000,0.000000,0.000000,40.594767,0.000000,397.523700,0,0,0,0,0

81,20:00-20:15,2.225462,0.000000,0.000000,0.000000,0.000000,8.497742,0.000000,0.000000,118.143900,38.058854,6.244318,0.000000,0.000000,0.000000,416.705960,0.000000,33.323819,17.370960,0.000000,118.422202,0.000000,0.000000,0.567886,0.000000,14.363958,113.116500,0.490674,0.000000,0.000000,0.000000,87.544070,0.000000,626.245407,22.217756,0.000000,52.010320,5.152654,0.000000,0.000000,0.000000,139.742472,31.560297,44.703641,20.767471,12.611630,0.000000,0.000000,0.000000,35.070185,0.000000,397.523700,0,0,0,0,0

82,20:15-20:30,2.225462,0.000000,0.000000,0.000000,0.000000,8.497742,0.000000,0.000000,118.143900,38.058854,0.000000,0.000000,0.000000,0.000000,363.397134,0.000000,33.323819,17.370960,0.000000,118.422202,0.000000,0.000000,0.567886,0.000000,14.363958,113.116500,0.490674,0.000000,0.000000,0.000000,88.099200,0.000000,616.669407,18.136944,0.000000,52.010320,5.152654,0.000000,0.000000,0.000000,139.742472,31.560297,44.703641,20.767471,12.611630,0.000000,0.000000,0.000000,35.070185,0.000000,397.523700,0,0,0,0,0

83,20:30-20:45,2.225462,0.000000,0.000000,0.000000,0.000000,8.497742,0.000000,0.000000,118.143900,8.457523,0.000000,0.000000,0.000000,0.000000,283.554936,0.000000,33.323819,17.370960,0.000000,118.422202,0.000000,0.000000,0.567886,0.000000,14.363958,113.116500,0.490674,0.000000,0.000000,0.000000,88.099200,0.000000,561.809556,0.000000,0.000000,52.010320,5.152654,0.000000,0.000000,0.000000,139.742472,31.560297,44.703641,15.590207,0.000000,0.000000,0.000000,0.000000,35.070185,0.000000,397.523700,0,0,0,0,0

84,20:45-21:00,2.225462,0.000000,0.000000,0.000000,0.000000,8.497742,0.000000,0.000000,118.143900,6.343142,0.000000,0.000000,0.000000,0.000000,228.014136,0.000000,33.323819,17.370960,0.000000,118.422202,0.000000,0.000000,0.567886,0.000000,14.363958,113.116500,0.490674,0.000000,0.000000,0.000000,88.099200,0.000000,560.172060,0.000000,0.000000,52.010320,5.152654,0.000000,0.000000,0.000000,139.742472,15.780149,29.802427,15.590207,0.000000,0.000000,0.000000,0.000000,35.070185,0.000000,397.523700,0,0,0,0,0

85,21:00-21:15,2.225462,0.000000,0.000000,0.000000,0.000000,8.497742,0.000000,0.000000,118.143900,6.343142,0.000000,0.000000,0.000000,0.000000,224.183736,0.000000,27.888568,11.469001,0.000000,118.422202,0.000000,0.000000,0.567886,0.000000,14.363958,113.116500,0.490674,0.000000,0.000000,0.000000,88.099200,0.000000,560.172060,0.000000,0.000000,52.010320,5.152654,0.000000,0.000000,0.000000,139.742472,15.780149,29.802427,9.068472,0.000000,0.000000,0.000000,0.000000,27.605406,0.000000,397.523700,0,0,0,0,0

86,21:15-21:30,2.225462,0.000000,0.000000,0.000000,0.000000,8.497742,0.000000,0.000000,118.143900,6.343142,0.000000,0.000000,0.000000,0.000000,224.183736,0.000000,27.888568,8.586895,0.000000,118.422202,0.000000,0.000000,0.567886,0.000000,14.363958,113.116500,0.490674,0.000000,0.000000,0.000000,88.099200,0.000000,560.172060,0.000000,0.000000,52.010320,5.152654,0.000000,0.000000,0.000000,139.742472,15.780149,14.901214,9.068472,0.000000,0.000000,0.000000,0.000000,27.605406,0.000000,397.523700,0,0,0,0,0

87,21:30-21:45,2.225462,0.000000,0.000000,0.000000,0.000000,8.497742,0.000000,0.000000,118.143900,6.343142,0.000000,0.000000,0.000000,0.000000,224.183736,0.000000,23.254550,8.586895,0.000000,118.422202,0.000000,0.000000,0.567886,0.000000,14.363958,113.116500,0.490674,0.000000,0.000000,0.000000,88.099200,0.000000,560.172060,0.000000,0.000000,52.010320,5.152654,0.000000,0.000000,0.000000,122.620584,15.780149,0.000000,9.068472,0.000000,0.000000,0.000000,0.000000,27.605406,0.000000,397.523700,0,0,0,0,0

88,21:45-22:00,2.225462,0.000000,0.000000,0.000000,0.000000,8.497742,0.000000,0.000000,118.143900,11.629094,0.000000,0.000000,0.000000,0.000000,224.183736,0.000000,23.254550,8.586895,0.000000,118.422202,0.000000,0.000000,0.567886,0.000000,14.363958,113.116500,0.490674,0.000000,0.000000,0.000000,88.099200,0.000000,560.172060,0.000000,0.000000,52.010320,5.152654,0.000000,0.000000,0.000000,122.620584,15.780149,0.000000,9.068472,0.000000,0.000000,0.000000,0.000000,27.605406,0.000000,397.523700,0,0,0,0,0

89,22:00-22:15,2.225462,0.000000,0.000000,0.000000,0.000000,8.497742,0.000000,0.000000,118.143900,11.629094,0.000000,0.000000,0.000000,0.000000,224.183736,0.000000,23.254550,8.586895,0.000000,118.422202,0.000000,0.000000,0.567886,0.000000,14.363958,113.116500,0.490674,0.000000,0.000000,0.000000,88.099200,0.000000,507.738672,0.000000,0.000000,52.010320,5.152654,0.000000,0.000000,0.000000,122.620584,15.780149,0.000000,9.068472,0.000000,0.000000,0.000000,0.000000,27.605406,0.000000,397.523700,0,0,0,0,0

90,22:15-22:30,2.225462,0.000000,0.000000,0.000000,0.000000,8.497742,0.000000,0.000000,118.143900,11.629094,0.000000,0.000000,0.000000,0.000000,224.183736,0.000000,23.254550,8.586895,0.000000,118.422202,0.000000,0.000000,0.567886,0.000000,14.363958,113.116500,0.490674,0.000000,0.000000,0.000000,88.099200,0.000000,507.738672,0.000000,0.000000,52.010320,5.152654,0.000000,0.000000,0.000000,122.620584,0.000000,0.000000,9.068472,0.000000,0.000000,0.000000,0.000000,27.605406,0.000000,397.523700,0,0,0,0,0

91,22:30-22:45,2.225462,0.000000,0.000000,0.000000,0.000000,8.497742,0.000000,0.000000,118.143900,6.343142,0.000000,0.000000,0.000000,0.000000,224.183736,0.000000,23.254550,8.586895,0.000000,118.422202,0.000000,0.000000,0.567886,0.000000,14.363958,113.116500,0.490674,0.000000,0.000000,0.000000,88.099200,0.000000,507.738672,0.000000,0.000000,52.010320,5.152654,0.000000,0.000000,0.000000,122.620584,0.000000,0.000000,9.068472,0.000000,0.000000,0.000000,0.000000,27.605406,0.000000,397.523700,0,0,0,0,0

92,22:45-23:00,2.225462,0.000000,0.000000,0.000000,0.000000,8.497742,0.000000,0.000000,118.143900,6.343142,0.000000,0.000000,0.000000,0.000000,224.183736,0.000000,23.254550,8.586895,0.000000,118.422202,0.000000,0.000000,0.567886,0.000000,14.363958,113.116500,0.490674,0.000000,0.000000,0.000000,88.099200,0.000000,507.738672,0.000000,0.000000,52.010320,5.152654,0.000000,0.000000,0.000000,122.620584,0.000000,0.000000,9.068472,0.000000,0.000000,0.000000,0.000000,27.605406,0.000000,397.523700,0,0,0,0,0

93,23:00-23:15,1.335277,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.143900,4.228762,0.000000,0.000000,0.000000,0.000000,224.183736,0.000000,23.254550,8.586895,0.000000,118.422202,0.000000,0.000000,0.567886,0.000000,14.363958,113.116500,0.490674,0.000000,0.000000,0.000000,88.099200,0.000000,448.128072,0.000000,0.000000,52.010320,5.152654,0.000000,0.000000,0.000000,122.620584,0.000000,0.000000,9.068472,0.000000,0.000000,0.000000,0.000000,27.605406,0.000000,397.523700,0,0,0,0,0

94,23:15-23:30,1.335277,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.143900,4.228762,0.000000,0.000000,0.000000,0.000000,224.183736,0.000000,23.254550,8.586895,0.000000,118.422202,0.000000,0.000000,0.567886,0.000000,14.363958,113.116500,0.490674,0.000000,0.000000,0.000000,88.099200,0.000000,416.038896,0.000000,0.000000,52.010320,5.152654,0.000000,0.000000,0.000000,122.620584,0.000000,0.000000,9.068472,0.000000,0.000000,0.000000,0.000000,27.605406,0.000000,397.523700,0,0,0,0,0

95,23:30-23:45,1.335277,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.143900,3.171571,0.000000,0.000000,0.000000,0.000000,224.183736,0.000000,23.254550,8.586895,0.000000,118.422202,0.000000,0.000000,0.567886,0.000000,14.363958,113.116500,0.490674,0.000000,0.000000,0.000000,88.099200,0.000000,388.527048,0.000000,0.000000,52.010320,4.508572,0.000000,0.000000,0.000000,93.644470,0.000000,0.000000,9.068472,0.000000,0.000000,0.000000,0.000000,27.605406,0.000000,397.523700,0,0,0,0,0

96,23:45-24:00,1.335277,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.143900,3.171571,0.000000,0.000000,0.000000,0.000000,224.183736,0.000000,23.254550,8.586895,0.000000,118.422202,0.000000,0.000000,0.567886,0.000000,14.363958,113.116500,0.490674,0.000000,0.000000,0.000000,88.099200,0.000000,365.602104,0.000000,0.000000,52.010320,5.152654,0.000000,0.000000,0.000000,93.644470,0.000000,0.000000,9.068472,0.000000,0.000000,0.000000,0.000000,27.605406,0.000000,397.523700,0,0,0,0,0

