Block,Time,KISHANGANGA,AURY_RF,RAPPB,UNCHAHAR1,TEHRI,ANTA_GF,NJPC,KOLDAM,RAPPC,CHAMERA1,AURY_LF,DULHASTI,DADRI_LF,RAMPUR,BSIUL,SEWA2,RIHAND2,SINGRAULI_HYDRO,DADRI_RF,NAPP,SINGRAULI,KOTESHWR,UNCHAHAR3,RIHAND1,ANTA_CRF,RIHAND3,DHAULIGNGA,UNCHAHAR2,DADRI_CRF,DADRI_GF,ANTA_LF,UNCHAHAR4,TANAKPUR,AURY_GF,AURY_CRF,PARBATI3,CHAMERA2,TANDA2,JHAJJAR,URI,URI2,SALAL,ANTA_RF,DADRT2,CHAMERA3,FSTPP I & II,KHSTPP-I,KHSTPP-II,SASAN,TALA,KUDGI,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,9.345182,0.000000,8.780666,0.000000,0.000000,147.939346,0.000000,49.591149,0.000000,0.000000,47.819981,0.000000,0.000000,0.000000,0.000000,114.259894,1.017745,19.346000,30.579061,134.754563,6.199426,11.320409,88.991600,0.000000,119.620284,26.450528,25.948887,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,21.919985,0.000000,631.794413,27.765379,14.963938,77.556179,0.000000,429.906328,7.390559,9.664681,27.554798,94.528038,402.638625,25.594758,127.49,18.865013,0,0,0,0,0

48,11:45-12:00,0.000000,9.345182,0.000000,14.713020,0.000000,0.000000,147.939346,0.000000,49.591149,0.000000,0.000000,47.819981,0.000000,0.000000,0.000000,0.000000,114.259894,1.017745,19.346000,30.579061,134.754563,6.199426,19.152153,88.991600,0.000000,119.620284,26.450528,25.948887,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,21.919985,0.000000,631.794413,27.765379,14.963938,77.556179,0.000000,429.906328,7.390559,9.664681,27.554798,94.528038,402.638625,25.594758,127.49,19.346045,0,0,0,0,0

49,12:00-12:15,0.000000,9.044255,0.000000,14.713020,0.000000,0.000000,147.939346,0.000000,49.591149,0.000000,0.000000,47.819981,0.000000,0.000000,0.000000,0.000000,114.262312,1.017745,18.717255,30.579061,134.754563,6.199426,19.152153,88.991600,0.000000,119.620284,26.450528,25.948887,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,21.919985,0.000000,631.794413,21.357984,14.963938,78.680182,0.000000,429.906522,7.390559,9.664681,27.554798,94.530940,402.638625,25.594758,127.49,18.682305,0,0,0,0,0

50,12:15-12:30,0.000000,9.044255,0.000000,14.713020,0.000000,0.000000,147.939346,0.000000,49.591149,0.000000,0.000000,47.819981,0.000000,0.000000,0.000000,0.000000,114.262312,1.017745,18.717255,30.579061,134.754563,6.199426,19.152153,88.991600,0.000000,119.620284,26.450528,25.948887,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,21.919985,0.000000,631.794413,21.357984,14.963938,78.680182,0.000000,429.906522,7.390559,9.664681,27.554798,94.530940,402.638625,25.594758,127.49,17.864407,0,0,0,0,0

51,12:30-12:45,0.000000,9.044255,0.000000,14.713020,0.000000,0.000000,147.939346,0.000000,49.591149,0.000000,0.000000,47.819981,0.000000,0.000000,0.000000,0.000000,114.262312,1.017745,18.717255,30.579061,134.754563,6.199426,19.152153,88.991600,0.000000,119.620284,26.450528,32.472261,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,12.739380,0.000000,631.794413,21.357984,14.963938,78.680182,0.000000,473.435022,7.390559,13.784025,35.623557,142.691864,402.638625,25.594758,127.49,17.998285,0,0,0,0,0

52,12:45-13:00,0.000000,9.044255,0.000000,14.713020,0.000000,0.000000,147.939346,0.000000,49.591149,0.000000,0.000000,47.819981,0.000000,0.000000,0.000000,0.000000,114.262312,1.017745,18.717255,30.579061,134.754563,6.199426,19.152153,88.991600,0.000000,119.620284,26.450528,32.472261,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,12.739380,0.000000,631.794413,21.357984,14.963938,78.680182,0.000000,521.800022,7.390559,13.784025,38.164822,142.691864,402.638625,25.594758,127.49,16.263620,0,0,0,0,0

53,13:00-13:15,0.000000,9.044255,0.000000,14.713020,0.000000,0.000000,147.939346,0.000000,49.591149,0.000000,0.000000,44.739705,0.000000,0.000000,0.000000,0.000000,114.262312,1.017745,18.717255,30.579061,134.754563,6.199426,19.152153,88.991600,0.000000,119.620284,26.450528,32.472261,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,12.739380,0.000000,631.794413,45.919666,31.229087,78.680182,0.000000,575.001522,9.361375,13.784025,38.164822,142.691864,402.638625,25.594758,127.49,19.346045,0,0,0,0,0

54,13:15-13:30,0.000000,9.044255,0.000000,14.713020,0.000000,0.000000,147.939346,0.000000,49.591149,0.000000,0.000000,44.739705,0.000000,0.000000,0.000000,0.000000,114.262312,1.017745,18.717255,30.579061,134.754563,6.199426,19.152153,88.991600,0.000000,119.620284,26.450528,32.472261,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,12.739380,0.000000,631.794413,45.919666,31.229087,78.680182,0.000000,623.366522,9.361375,13.784025,38.164822,142.691864,402.638625,25.594758,127.49,19.346045,0,0,0,0,0

55,13:30-13:45,0.000000,9.044255,0.000000,19.331490,0.000000,0.000000,147.939346,0.000000,49.591149,0.000000,0.000000,44.739705,0.000000,0.000000,0.000000,0.000000,114.262312,1.017745,18.717255,30.579061,134.754563,6.199426,25.527144,88.991600,0.000000,119.620284,26.450528,32.472261,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,25.478759,0.000000,631.794413,25.629581,31.229087,78.680182,0.000000,664.319972,9.361375,13.784025,38.164822,142.691864,402.638625,25.594758,127.49,19.346045,0,0,0,0,0

56,13:45-14:00,0.000000,9.044255,0.000000,19.331490,0.000000,0.000000,147.939346,0.000000,49.591149,0.000000,0.000000,44.739705,0.000000,0.000000,0.000000,0.000000,114.262312,1.017745,18.717255,30.579061,134.754563,6.199426,25.527144,88.991600,0.000000,119.620284,26.450528,32.472261,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,25.478759,0.000000,631.794413,25.629581,31.229087,78.680182,0.000000,664.319972,9.361375,13.784025,38.164822,142.691864,402.638625,25.594758,127.49,19.346045,0,0,0,0,0

57,14:00-14:15,0.000000,30.464146,0.000000,19.331490,0.000000,0.000000,147.939346,0.000000,49.591149,13.589946,0.000000,47.819981,0.000000,0.000000,0.000000,5.106067,114.262312,1.017745,39.030555,30.062523,134.754563,6.199426,25.527144,88.991600,19.346000,119.620284,26.450528,32.472261,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,25.478759,0.000000,631.794413,25.629581,16.915755,78.680182,0.000000,664.319972,9.361375,13.784025,38.164822,142.691864,402.638625,25.594758,136.02,19.346045,0,0,0,0,0

58,14:15-14:30,0.000000,30.464146,0.000000,19.331490,0.000000,0.000000,147.939346,0.000000,49.591149,13.589946,0.000000,47.819981,0.000000,0.000000,0.000000,5.106067,114.262312,1.017745,76.331578,30.062523,134.754563,6.199426,25.527144,88.991600,20.821132,119.620284,26.450528,32.472261,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,25.478759,0.000000,631.794413,25.629581,14.963938,78.680182,0.000000,664.319972,14.781118,13.784025,38.164822,142.691864,402.638625,25.594758,136.02,19.346045,0,0,0,0,0

59,14:30-14:45,0.000000,30.464146,0.000000,19.331490,0.000000,0.000000,147.939346,0.000000,49.591149,13.589946,0.000000,47.819981,0.000000,0.000000,6.307570,5.106067,114.262312,1.017745,76.331578,30.062523,134.754563,6.199426,25.527144,88.991600,20.821132,119.620284,26.450528,32.472261,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,30.945862,0.000000,631.794413,25.629581,14.963938,78.680182,0.000000,664.319972,17.860517,13.784025,38.164822,142.691864,402.638625,25.594758,136.02,19.346045,0,0,0,0,0

60,14:45-15:00,0.000000,30.464146,0.000000,19.331490,0.000000,0.000000,147.939346,0.000000,49.591149,13.589946,0.000000,47.819981,0.000000,0.000000,6.307570,5.106067,114.262312,1.017745,76.331578,30.062523,134.754563,6.199426,25.527144,88.991600,20.821132,119.620284,26.450528,32.472261,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,30.945862,0.000000,631.794413,25.629581,14.963938,78.680182,0.000000,664.319972,17.860517,13.784025,38.164822,142.691864,402.638625,25.594758,136.02,19.346045,0,0,0,0,0

61,15:00-15:15,0.000000,30.464146,0.000000,19.331490,0.000000,0.000000,147.939346,0.000000,49.591149,13.589946,0.000000,47.819981,0.000000,0.000000,6.307570,0.000000,114.262312,1.017745,76.331578,30.062523,134.754563,6.199426,25.527144,88.991600,20.821132,119.620284,26.450528,32.472261,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,30.945862,0.000000,631.310763,25.629581,14.963938,78.680182,0.000000,664.319972,17.860517,13.784025,38.164822,142.691864,402.638625,25.594758,136.02,18.867232,0,0,0,0,0

62,15:15-15:30,0.000000,30.464146,0.000000,19.331490,0.000000,0.000000,147.939346,0.000000,49.591149,12.799797,0.000000,47.819981,0.000000,0.000000,6.307570,0.000000,114.262312,1.017745,76.331578,30.062523,134.754563,6.199426,25.527144,88.991600,20.821132,119.620284,26.450528,32.472261,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,30.945862,0.000000,631.310763,25.629581,14.963938,78.680182,0.000000,664.319972,17.860517,13.784025,38.164822,142.691864,402.638625,25.594758,136.02,19.346045,0,0,0,0,0

63,15:30-15:45,0.000000,30.464146,0.000000,19.331490,0.000000,0.000000,135.756105,0.000000,49.591149,12.799797,0.000000,47.819981,0.000000,0.000000,6.307570,0.000000,114.262312,1.017745,76.331578,30.062523,134.754563,6.199426,25.527144,88.991600,20.821132,119.620284,18.911489,32.472261,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,19.341164,0.000000,631.310763,45.919666,14.963938,73.060169,0.000000,664.319972,17.860517,13.784025,38.164822,142.691864,402.638625,25.594758,136.02,19.346045,0,0,0,0,0

64,15:45-16:00,0.000000,30.464146,0.000000,19.331490,0.000000,0.000000,135.756105,0.000000,49.591149,12.799797,0.000000,47.819981,0.000000,0.000000,6.307570,0.000000,114.262312,1.017745,76.331578,30.062523,134.754563,6.199426,25.527144,88.991600,20.821132,119.620284,18.911489,32.472261,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,19.341164,0.000000,631.310763,45.919666,14.963938,73.060169,0.000000,664.319972,17.860517,13.784025,38.164822,142.691864,402.638625,25.594758,136.02,19.346045,0,0,0,0,0

65,16:00-16:15,0.000000,30.043951,0.000000,19.331490,0.000000,0.000000,135.756105,0.000000,49.591149,12.799797,0.000000,47.819981,0.000000,0.000000,5.777683,0.000000,114.262312,1.017745,76.331578,30.062523,134.754563,6.199426,25.527144,88.991600,20.821132,119.620284,18.911489,32.472261,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,19.341164,0.000000,631.310763,28.833278,14.963938,73.060169,0.000000,664.319972,9.361375,13.784025,38.164822,142.691864,403.696609,25.594758,136.02,19.346045,0,0,0,0,0

66,16:15-16:30,0.000000,30.043951,0.000000,19.331490,0.000000,0.000000,135.756105,0.000000,49.591149,12.799797,0.000000,47.819981,0.000000,0.000000,5.777683,0.000000,114.262312,1.017745,76.331578,30.062523,134.754563,6.199426,25.527144,88.991600,20.821132,119.620284,18.911489,32.472261,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,19.341164,0.000000,631.310763,28.833278,14.963938,73.060169,0.000000,664.319972,9.361375,13.784025,38.164822,142.691864,403.726838,25.594758,135.42,19.346045,0,0,0,0,0

67,16:30-16:45,0.000000,30.043951,0.000000,19.331490,14.930276,0.000000,135.756105,0.000000,49.591149,13.589946,0.000000,47.819981,0.000000,0.000000,5.777683,0.000000,114.262312,1.017745,76.331578,30.062523,134.754563,6.199426,25.527144,88.991600,20.821132,119.620284,18.911489,32.472261,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,19.341164,0.000000,631.310763,28.833278,31.229087,73.060169,0.000000,664.319972,9.361375,13.784025,38.164822,142.691864,403.726838,25.594758,135.42,19.346045,0,0,0,0,0

68,16:45-17:00,0.000000,30.043951,0.000000,19.331490,15.052155,0.000000,135.756105,0.000000,49.591149,13.589946,0.000000,47.819981,0.000000,0.000000,5.777683,0.000000,114.262312,1.017745,76.331578,30.062523,134.754563,6.199426,25.527144,88.991600,20.821132,119.620284,18.911489,32.472261,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,19.341164,0.000000,631.310763,28.833278,31.229087,73.060169,0.000000,664.319972,9.361375,13.784025,38.164822,142.691864,403.726838,25.594758,135.42,19.346045,0,0,0,0,0

69,17:00-17:15,0.000000,30.043951,0.000000,19.331490,15.052155,0.000000,135.756105,0.000000,49.591149,13.589946,0.000000,47.819981,0.000000,0.000000,5.777683,0.000000,114.262312,1.017745,76.331578,30.062523,134.754563,6.199426,25.527144,88.991600,20.821132,119.620284,18.911489,32.472261,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,19.341164,0.000000,631.310763,28.833278,31.229087,67.440156,0.000000,664.319972,9.361375,13.784025,38.164822,142.691864,403.726838,25.594758,135.42,19.346045,0,0,0,0,0

70,17:15-17:30,0.000000,30.043951,0.000000,19.331490,15.052155,0.000000,135.756105,0.000000,49.591149,13.589946,0.000000,47.819981,0.000000,0.000000,5.777683,0.000000,114.262312,1.017745,76.331578,30.062523,134.754563,6.199426,25.527144,88.991600,20.821132,119.620284,18.911489,32.472261,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,19.341164,0.000000,631.310763,28.833278,19.518179,67.440156,0.000000,664.319972,9.361375,13.784025,38.164822,142.691864,403.726838,25.594758,135.42,19.346045,0,0,0,0,0

71,17:30-17:45,0.000000,30.043951,0.000000,19.331490,15.052155,0.000000,135.756105,0.000000,49.591149,13.589946,0.000000,47.819981,0.000000,0.000000,5.777683,0.000000,114.262312,1.017745,76.331578,30.269139,134.754563,6.199426,25.527144,88.991600,20.821132,119.620284,18.911489,32.472261,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,19.341164,0.000000,631.310763,28.833278,14.963938,82.052190,0.000000,664.319972,9.361375,13.784025,38.164822,142.691864,403.726838,25.594758,133.97,19.346045,0,0,0,0,0

72,17:45-18:00,0.000000,30.043951,0.000000,19.331490,15.052155,0.000000,135.756105,0.000000,49.591149,13.589946,0.000000,40.954515,0.000000,0.000000,5.777683,0.000000,114.262312,1.017745,76.331578,30.269139,134.754563,6.199426,25.527144,88.991600,20.821132,119.620284,18.911489,32.472261,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,19.341164,0.000000,631.310763,28.833278,14.963938,82.052190,0.000000,664.319972,9.361375,13.784025,38.164822,142.691864,403.726838,25.594758,119.67,19.346045,0,0,0,0,0

73,18:00-18:15,0.000000,30.043951,0.000000,19.331490,15.052155,0.000000,135.756105,0.000000,49.591149,13.589946,0.000000,40.954515,0.000000,0.000000,5.777683,0.000000,114.262312,1.017745,76.331578,30.475754,134.754563,6.199426,25.527144,88.991600,20.821132,119.620284,18.911489,32.472261,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,28.367040,0.000000,631.310763,28.833278,14.963938,82.052190,0.000000,664.319972,9.361375,13.784025,40.810290,142.691864,403.726838,25.594758,108.45,19.346045,0,0,0,0,0

74,18:15-18:30,0.000000,30.043951,0.000000,19.331490,30.104311,0.000000,135.756105,0.000000,49.591149,27.179892,0.000000,40.954515,0.000000,0.000000,5.777683,0.000000,114.262312,1.017745,76.331578,30.475754,134.754563,6.199426,25.527144,88.991600,20.821132,119.620284,18.911489,32.472261,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,28.367040,0.000000,631.310763,28.833278,14.963938,82.052190,0.000000,664.319972,9.361375,13.784025,40.810290,142.691864,403.726838,25.594758,99.26,19.346045,0,0,0,0,0

75,18:30-18:45,0.000000,30.043951,0.000000,19.331490,45.156466,0.000000,135.756105,0.000000,49.591149,27.179892,0.000000,40.954515,0.000000,0.000000,3.192090,5.106067,114.262312,1.036249,76.331578,30.682369,134.754563,12.398851,25.527144,88.991600,20.821132,119.620284,18.911489,32.472261,0.000000,0.000000,0.000000,0.000000,10.532446,0.000000,0.000000,0.000000,38.218139,0.000000,631.310763,26.697480,14.963938,67.440156,0.000000,664.319972,17.860517,13.784025,40.810290,142.691864,402.638625,25.594758,89.98,19.346045,0,0,0,0,0

76,18:45-19:00,0.000000,30.043951,0.000000,19.331490,60.208621,0.000000,135.756105,0.000000,49.591149,40.769838,0.000000,47.819981,0.000000,0.000000,3.192090,10.212134,114.262312,1.036249,76.331578,30.682369,134.754563,18.884404,25.527144,88.991600,20.821132,119.620284,35.395151,32.472261,0.000000,0.000000,0.000000,0.000000,10.532446,0.000000,0.000000,0.000000,38.218139,0.000000,631.310763,26.697480,14.963938,67.440156,0.000000,664.319972,17.860517,13.784025,40.810290,142.691864,402.638625,25.594758,83.40,19.346045,0,0,0,0,0

77,19:00-19:15,0.000000,30.043951,0.000000,19.331490,60.208621,0.000000,149.634007,0.000000,49.591149,40.769838,0.000000,51.131091,0.000000,0.000000,19.018472,15.318201,114.262312,1.036249,76.331578,30.888984,134.754563,38.150312,25.527144,88.991600,20.821132,119.620284,36.034053,32.472261,0.000000,0.000000,0.000000,0.000000,10.532446,0.000000,0.000000,0.000000,39.069150,0.000000,631.310763,26.697480,14.963938,73.060169,0.000000,664.319972,29.562236,13.784025,40.810290,142.691864,402.638625,25.594758,77.21,19.346045,0,0,0,0,0

78,19:15-19:30,0.000000,30.043951,0.000000,19.331490,60.208621,0.000000,149.634007,0.000000,49.591149,40.769838,0.000000,51.131091,0.000000,0.000000,19.018472,15.318201,114.262312,1.036249,76.331578,30.888984,134.754563,38.150312,25.527144,88.991600,20.821132,119.620284,36.034053,32.472261,0.000000,0.000000,0.000000,0.000000,10.532446,0.000000,0.000000,0.000000,39.069150,0.000000,631.310763,26.697480,14.963938,73.060169,0.000000,664.319972,29.562236,13.784025,40.810290,142.691864,402.638625,25.594758,73.34,19.346045,0,0,0,0,0

79,19:30-19:45,0.000000,30.043951,0.000000,19.331490,60.208621,0.000000,149.634007,0.000000,49.591149,40.769838,0.000000,51.131091,0.000000,0.000000,19.018472,15.318201,114.262312,1.036249,76.331578,31.095600,134.754563,38.150312,25.527144,88.991600,20.821132,119.620284,36.034053,32.472261,0.000000,0.000000,0.000000,0.000000,10.532446,0.000000,0.000000,0.000000,39.069150,0.000000,631.310763,26.697480,14.963938,82.052190,0.000000,664.319972,29.562236,13.784025,40.810290,142.691864,402.638625,25.594758,31.57,19.346045,0,0,0,0,0

80,19:45-20:00,0.000000,30.043951,0.000000,19.331490,60.208621,0.000000,149.634007,0.000000,49.591149,40.769838,0.000000,51.131091,0.000000,0.000000,19.018472,15.318201,114.262312,1.036249,76.331578,31.095600,134.754563,38.150312,25.527144,88.991600,20.821132,119.620284,36.034053,32.472261,0.000000,0.000000,0.000000,0.000000,10.532446,0.000000,0.000000,0.000000,39.069150,0.000000,631.310763,26.697480,14.963938,82.052190,0.000000,664.319972,29.562236,13.784025,40.810290,142.691864,402.638625,25.594758,26.83,19.346045,0,0,0,0,0

81,20:00-20:15,0.000000,30.254049,0.000000,19.331490,60.208621,0.000000,149.634007,0.000000,49.591149,40.769838,0.000000,51.131091,0.000000,0.000000,19.018472,15.318201,114.262312,1.036249,76.331578,31.302215,134.754563,38.150312,25.527144,88.991600,20.821132,119.620284,36.034053,32.472261,0.000000,0.000000,0.000000,0.000000,10.532446,0.000000,0.000000,0.000000,39.069150,0.000000,631.310763,28.833278,16.915755,82.052190,0.000000,664.319972,29.562236,13.784025,40.810290,142.691864,402.638625,25.594758,27.17,19.346045,0,0,0,0,0

82,20:15-20:30,0.000000,30.254049,0.000000,19.331490,60.208621,0.000000,149.634007,0.000000,49.591149,40.769838,0.000000,51.131091,0.000000,0.000000,19.018472,15.318201,114.262312,1.036249,76.331578,31.302215,134.754563,38.150312,25.527144,88.991600,20.821132,119.620284,36.034053,32.472261,0.000000,0.000000,0.000000,0.000000,10.532446,0.000000,0.000000,0.000000,39.069150,0.000000,631.310763,28.833278,16.915755,82.052190,0.000000,664.319972,29.562236,13.784025,40.810290,142.691864,402.638625,25.594758,37.12,19.346045,0,0,0,0,0

83,20:30-20:45,0.000000,30.464146,0.000000,19.331490,60.208621,0.000000,149.634007,0.000000,49.591149,40.769838,0.000000,51.131091,0.000000,0.000000,19.018472,15.318201,114.262312,1.036249,74.741336,31.508830,134.754563,38.150312,25.527144,88.991600,20.821132,119.620284,36.034053,32.472261,0.000000,0.000000,0.000000,0.000000,10.532446,0.000000,0.000000,0.000000,39.069150,0.000000,631.310763,28.833278,16.915755,77.556179,0.000000,664.319972,29.562236,13.784025,40.513426,142.691864,402.638625,25.594758,46.30,19.346045,0,0,0,0,0

84,20:45-21:00,0.000000,30.464146,0.000000,19.331490,60.208621,0.000000,135.756105,0.000000,49.591149,40.769838,0.000000,47.819981,0.000000,0.000000,2.128060,15.287256,114.262312,1.036249,74.741336,31.508830,134.754563,24.797703,25.527144,88.991600,20.821132,119.620284,35.395151,32.472261,0.000000,0.000000,0.000000,0.000000,10.532446,0.000000,0.000000,0.000000,38.218139,0.000000,631.310763,28.833278,16.915755,77.556179,0.000000,664.319972,28.112454,13.784025,40.513426,142.691864,402.638625,25.594758,52.88,19.346045,0,0,0,0,0

85,21:00-21:15,0.000000,30.464146,0.000000,19.331490,60.208621,0.000000,135.756105,0.000000,49.591149,40.769838,0.000000,47.819981,0.000000,0.000000,2.128060,15.287256,114.262312,1.036249,74.741336,31.715445,134.754563,24.797703,25.527144,88.991600,20.821132,119.620284,35.395151,32.472261,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,38.218139,0.000000,631.310763,28.833278,14.963938,77.556179,0.000000,664.319972,28.112454,13.784025,40.513426,142.691864,402.638625,25.594758,48.49,19.346045,0,0,0,0,0

86,21:15-21:30,0.000000,30.464146,0.000000,19.331490,60.208621,0.000000,135.756105,0.000000,49.591149,40.769838,0.000000,47.819981,0.000000,0.000000,2.128060,15.287256,114.262312,1.036249,74.741336,31.715445,134.754563,24.797703,25.527144,88.991600,20.821132,119.620284,35.395151,32.472261,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,38.218139,0.000000,631.310763,28.833278,14.963938,77.556179,0.000000,664.319972,28.112454,13.784025,40.513426,142.691864,402.638625,25.594758,48.48,19.346045,0,0,0,0,0

87,21:30-21:45,0.000000,30.464146,0.000000,19.331490,60.208621,0.000000,135.756105,0.000000,49.591149,40.769838,0.000000,47.819981,0.000000,0.000000,2.128060,15.287256,114.262312,1.036249,74.741336,31.922061,134.754563,24.797703,25.527144,88.991600,20.821132,119.620284,35.395151,34.903436,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,38.218139,0.000000,631.310763,28.833278,14.963938,78.680182,0.000000,664.319972,28.112454,13.784025,40.513426,142.691864,402.638625,25.594758,48.48,19.346045,0,0,0,0,0

88,21:45-22:00,0.000000,30.464146,0.000000,19.331490,60.208621,0.000000,135.756105,0.000000,49.591149,40.769838,0.000000,51.131091,0.000000,0.000000,12.615140,15.318201,114.262312,1.036249,74.741336,31.922061,134.754563,38.150312,25.527144,88.991600,20.821132,119.620284,36.034053,38.150662,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,39.069150,0.000000,631.310763,28.833278,14.963938,78.680182,0.000000,664.319972,29.562236,13.784025,40.513426,142.691864,402.638625,25.594758,48.48,19.346045,0,0,0,0,0

89,22:00-22:15,0.000000,30.464146,0.000000,19.331490,60.208621,0.000000,135.756105,0.000000,49.591149,40.769838,0.000000,51.131091,0.000000,0.000000,12.615140,15.318201,114.262312,1.036249,74.741336,32.128676,134.754563,38.150312,25.527144,88.991600,20.821132,119.620284,36.034053,40.681846,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,39.069150,0.000000,631.310763,28.833278,14.963938,78.680182,0.000000,664.319972,29.562236,13.784025,40.513426,142.691864,402.638625,25.594758,48.48,19.346045,0,0,0,0,0

90,22:15-22:30,0.000000,30.464146,0.000000,19.331490,60.208621,0.000000,135.756105,0.000000,49.591149,40.769838,0.000000,51.131091,0.000000,0.000000,12.615140,15.318201,114.262312,1.036249,74.741336,32.128676,134.754563,38.150312,25.527144,88.991600,20.821132,119.620284,36.034053,41.005971,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,39.069150,0.000000,631.310763,28.833278,14.963938,78.680182,0.000000,664.319972,29.562236,13.784025,40.513426,142.691864,402.638625,25.594758,48.48,19.346045,0,0,0,0,0

91,22:30-22:45,0.000000,30.464146,0.000000,19.331490,60.208621,0.000000,135.756105,0.000000,49.591149,40.769838,0.000000,51.131091,0.000000,0.000000,6.307570,15.318201,114.262312,1.036249,74.741336,32.335291,134.754563,38.150312,25.527144,88.991600,20.821132,119.620284,36.034053,41.005971,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,39.069150,0.000000,631.310763,28.833278,16.915755,78.680182,0.000000,664.319972,29.562236,11.280346,39.926275,142.691864,402.638625,24.172827,40.16,19.346045,0,0,0,0,0

92,22:45-23:00,0.000000,30.464146,0.000000,19.331490,60.208621,0.000000,135.756105,0.000000,49.591149,40.769838,0.000000,51.131091,0.000000,0.000000,6.307570,15.318201,114.262312,1.036249,74.741336,32.335291,134.754563,38.150312,25.527144,88.991600,20.821132,119.620284,36.034053,41.005971,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,39.069150,0.000000,631.310763,28.833278,16.915755,78.680182,0.000000,664.319972,29.562236,11.280346,39.926275,142.691864,402.638625,24.172827,38.14,19.346045,0,0,0,0,0

93,23:00-23:15,0.000000,30.464146,0.000000,19.331490,60.208621,0.000000,135.756105,0.000000,49.591149,40.769838,0.000000,47.819981,0.000000,0.000000,2.128060,15.287256,114.262312,1.036249,74.741336,32.541907,134.754563,25.751461,25.527144,88.991600,20.821132,119.620284,35.395151,41.005971,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,38.218139,0.000000,631.310763,28.833278,16.915755,78.680182,0.000000,664.319972,18.722749,11.280346,39.339124,142.691864,402.638625,24.172827,34.36,19.346045,0,0,0,0,0

94,23:15-23:30,0.000000,30.464146,0.000000,19.331490,60.208621,0.000000,135.756105,0.000000,49.591149,40.769838,0.000000,47.819981,0.000000,0.000000,2.128060,15.287256,114.262312,1.036249,74.741336,32.541907,134.754563,17.167640,25.527144,88.991600,20.821132,119.620284,35.395151,41.005971,0.000000,0.000000,0.000000,0.000000,11.771557,0.000000,0.000000,0.000000,38.218139,0.000000,631.310763,28.833278,16.915755,78.680182,0.000000,664.319972,18.722749,11.280346,39.339124,142.691864,402.638625,24.172827,33.87,19.346045,0,0,0,0,0

