Block,Time,BSIUL,ANTA_CRF,CHAMERA1,KOTESHWR,TANDA2,RAPPB,SINGRAULI_HYDRO,DULHASTI,UNCHAHAR4,URI,SINGRAULI,AURY_GF,DADRT2,ANTA_LF,RIHAND1,RAPPC,TANAKPUR,RIHAND2,ANTA_RF,KISHANGANGA,ANTA_GF,RIHAND3,TEHRI,DADRI_RF,DADRI_LF,DADRI_CRF,UNCHAHAR3,PARBATI3,URI2,RAMPUR,JHAJJAR,KOLDAM,UNCHAHAR2,SEWA2,SALAL,NAPP,NJPC,AURY_CRF,CHAMERA3,AURY_RF,DADRI_GF,UNCHAHAR1,DHAULIGNGA,AURY_LF,CHAMERA2,KHSTPP-I,BRBCL,TALA,FSTPP I & II,KHSTPP-II,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,34.038528,121.003556,0.000000,553.164620,0.000000,43.357500,51.963964,0.740546,113.813438,0.000000,0.000000,0.000000,59.573205,0.000000,0.000000,0.000000,0.000000,22.822424,0.000000,22.033703,0.000000,350.023556,0.000000,36.249760,15.540581,38.625752,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,9.768830,0.000000,0.000000,0.000000,33.529135,18.311316,0.000000,19.973355,142.131305,403.484895,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,23.401488,121.003556,0.000000,504.989620,0.000000,43.357500,51.963964,0.740546,113.813438,0.000000,0.000000,0.000000,59.573205,0.000000,0.000000,0.000000,0.000000,22.822424,0.000000,22.033703,0.000000,330.753556,0.000000,36.249760,15.540581,38.625752,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,9.768830,0.000000,0.000000,0.000000,33.529135,19.269968,0.000000,19.973355,142.131305,403.484895,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,23.401488,121.003556,0.000000,456.814620,0.000000,43.357500,51.963964,0.740546,113.813438,0.000000,0.000000,0.000000,59.573205,0.000000,0.000000,0.000000,0.000000,22.822424,0.000000,22.033703,0.000000,320.155056,0.000000,36.249760,15.540581,38.625752,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,9.768830,0.000000,0.000000,12.689334,33.529135,19.269968,0.000000,19.973355,142.131305,403.484895,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,29.783712,121.003556,0.000000,408.639620,0.000000,43.357500,51.963964,0.740546,113.813438,0.000000,0.000000,0.000000,59.573205,0.000000,0.000000,0.000000,0.000000,22.822424,0.000000,22.033703,0.000000,279.688056,0.000000,36.249760,15.540581,38.625752,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,9.768830,0.000000,0.000000,12.689334,33.529135,19.269968,0.000000,19.973355,142.131305,403.484895,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,29.783712,121.003556,0.000000,360.464620,0.000000,43.357500,51.963964,0.740546,113.813438,0.000000,0.000000,0.000000,59.573205,0.000000,0.000000,0.000000,0.000000,14.934250,0.000000,22.033703,0.000000,267.853000,0.000000,36.249760,15.540581,38.625752,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,9.768830,0.000000,0.000000,0.000000,33.529135,19.269968,0.000000,19.973355,142.131305,403.484895,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,34.038528,121.003556,0.000000,360.464620,0.000000,43.357500,51.963964,0.740546,113.813438,0.000000,0.000000,0.000000,59.573205,0.000000,0.000000,0.000000,0.000000,14.934250,0.000000,22.033703,0.000000,232.203500,0.000000,24.719145,15.540581,25.190708,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,8.497672,0.000000,0.000000,0.000000,33.529135,19.269968,0.000000,17.217745,141.885877,403.484895,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,34.038528,121.003556,0.000000,360.464620,0.000000,43.357500,51.963964,0.740546,113.813438,0.000000,0.000000,0.000000,59.573205,0.000000,0.000000,0.000000,0.000000,14.934250,0.000000,22.033703,0.000000,232.203500,0.000000,24.087500,15.540581,25.190708,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,7.033550,0.000000,0.000000,0.000000,29.681388,19.269968,0.000000,13.262963,141.885877,403.484895,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,34.038528,121.003556,0.000000,360.464620,0.000000,43.357500,51.963964,0.740546,113.813438,0.000000,0.000000,0.000000,59.573205,0.000000,0.000000,0.000000,0.000000,14.934250,0.000000,23.589024,0.000000,232.203500,0.000000,24.087500,15.540581,25.190708,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,7.033550,0.000000,0.000000,0.000000,29.681388,19.269968,0.000000,13.262963,141.885877,403.484895,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,34.038528,121.003556,0.000000,360.464620,0.000000,43.357500,51.963964,0.740546,113.813438,0.000000,0.000000,0.000000,59.573205,0.000000,0.000000,0.000000,0.000000,14.934250,0.000000,23.589024,0.000000,232.203500,0.000000,24.087500,15.540581,25.190708,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,7.033550,0.000000,0.000000,0.000000,29.681388,19.269968,0.000000,16.018573,126.671441,403.484895,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,34.038528,121.003556,0.000000,360.464620,0.000000,43.357500,51.963964,0.740546,113.813438,0.000000,0.000000,0.000000,59.573205,13.111308,0.000000,0.000000,0.000000,14.934250,0.000000,23.589024,0.000000,232.203500,0.000000,24.087500,15.540581,25.190708,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,7.033550,0.000000,0.000000,0.000000,29.401973,19.269968,0.000000,16.500323,116.072941,403.484895,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,34.038528,121.003556,0.000000,360.464620,0.000000,43.357500,51.963964,0.740546,113.813438,0.000000,0.000000,0.000000,59.573205,13.111308,0.000000,0.000000,0.000000,14.934250,0.000000,23.589024,0.000000,232.203500,0.000000,29.873607,15.540581,25.190708,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,7.033550,0.000000,0.000000,0.000000,29.401973,19.269968,0.000000,16.500323,116.072941,403.484895,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,34.038528,121.003556,0.000000,360.464620,0.000000,55.780165,51.963964,0.740546,113.813438,0.000000,0.000000,0.000000,59.573205,13.111308,0.000000,0.000000,0.000000,14.934250,0.000000,23.589024,0.000000,232.203500,0.000000,29.873607,15.540581,25.190708,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,7.033550,0.000000,0.000000,0.000000,29.401973,19.269968,0.000000,16.500323,116.072941,403.484895,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,34.038528,121.003556,0.000000,360.464620,0.000000,64.554500,51.963964,0.740546,113.813438,0.000000,0.000000,0.000000,59.573205,26.222616,0.000000,0.000000,0.000000,18.399478,0.000000,23.589024,0.000000,232.203500,0.000000,29.873607,15.540581,25.190708,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,8.042527,0.000000,0.000000,0.000000,29.401973,19.269968,0.000000,16.500323,116.072941,403.484895,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,35.102232,121.003556,0.000000,360.464620,0.000000,69.372000,51.963964,0.740546,113.813438,0.000000,0.000000,0.000000,59.573205,26.222616,0.000000,0.000000,0.000000,18.399478,0.000000,23.589024,0.000000,232.203500,0.000000,29.873607,15.540581,25.190708,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,8.042527,0.000000,0.000000,0.000000,29.401973,19.269968,0.000000,16.500323,116.072941,403.484895,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,35.102232,121.003556,0.000000,360.464620,0.000000,69.372000,51.963964,0.740546,113.813438,0.000000,0.000000,0.000000,59.573205,39.333924,0.000000,0.000000,0.000000,18.399478,0.000000,23.589024,0.000000,232.203500,0.000000,29.873607,15.540581,25.190708,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,8.042527,0.000000,0.000000,0.000000,29.401973,19.269968,0.000000,16.500323,116.072941,403.484895,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,36.165936,121.003556,0.000000,360.464620,0.000000,73.845924,51.963964,0.740546,113.813438,0.000000,0.000000,0.000000,59.573205,39.333924,0.000000,0.000000,0.000000,18.399478,0.000000,23.589024,0.000000,258.218000,0.000000,29.873607,15.540581,25.190708,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,8.042527,0.000000,0.000000,0.000000,29.401973,19.269968,0.000000,16.500323,116.072941,403.484895,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,36.165936,121.003556,0.000000,360.464620,0.000000,78.887740,51.963964,0.740546,113.813438,0.000000,0.000000,0.000000,59.573205,39.333924,0.000000,0.000000,0.000000,18.399478,0.000000,23.589024,0.000000,232.203500,0.000000,29.873607,15.540581,25.190708,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,8.042527,0.000000,0.000000,0.000000,29.401973,19.269968,0.000000,16.500323,116.072941,403.484895,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,39.357048,121.003556,0.000000,365.282120,0.000000,79.007000,51.963964,0.740546,113.813438,0.000000,0.000000,0.000000,59.573205,39.333924,0.000000,0.000000,0.000000,18.399478,0.000000,23.589024,0.000000,232.203500,0.000000,29.873607,15.540581,25.190708,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,8.042527,0.000000,0.000000,0.000000,29.401973,19.269968,0.000000,16.500323,116.072941,403.484895,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,39.357048,121.003556,0.000000,365.282120,0.000000,83.824500,51.963964,0.740546,113.813438,0.000000,0.000000,0.000000,59.573205,39.333924,0.000000,0.000000,0.000000,22.822424,0.000000,23.589024,0.000000,234.403556,0.000000,36.249760,15.155277,25.190708,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,9.768830,0.000000,0.000000,0.000000,33.529135,19.269968,0.000000,19.973355,141.885877,403.484895,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,39.357048,121.003556,0.000000,365.282120,0.000000,86.272065,51.963964,0.740546,113.813438,0.000000,0.000000,0.000000,59.573205,39.333924,0.000000,0.000000,0.000000,22.822424,0.000000,23.589024,0.000000,234.403556,0.000000,40.842861,15.155277,25.190708,41.675229,21.898428,0.000000,0.000000,0.000000,0.000000,9.768830,0.000000,0.000000,0.000000,33.529135,19.269968,0.000000,19.973355,141.885877,403.484895,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,35.102232,121.003556,0.000000,365.282120,0.000000,88.642000,51.963964,0.740546,113.813438,0.000000,0.000000,0.000000,59.573205,39.333924,0.000000,0.000000,0.000000,22.822424,0.000000,23.589024,0.000000,234.403556,0.000000,40.842861,15.155277,25.190708,41.675229,40.147118,0.000000,0.000000,0.000000,0.000000,9.768830,0.000000,0.000000,0.000000,33.529135,19.269968,0.000000,19.973355,141.885877,403.484895,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,13.548737,16.150187,0.000000,0.000000,0.792565,1.854256,0.000000,35.102232,121.003556,0.000000,432.998804,0.000000,88.642000,51.963964,0.740546,113.813438,0.000000,0.000000,0.000000,59.573205,39.333924,0.000000,0.000000,0.000000,22.822424,0.000000,23.589024,0.000000,286.432556,0.000000,40.842861,15.155277,25.190708,41.675229,67.520153,0.000000,0.000000,0.000000,0.000000,9.768830,0.000000,0.000000,3.210864,33.529135,19.269968,0.000000,19.973355,141.885877,403.484895,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,13.548737,24.225280,0.000000,0.000000,0.792565,15.877374,0.000000,35.102232,121.003556,0.000000,504.989620,0.000000,88.642000,51.963964,0.740546,113.813438,0.000000,0.000000,0.000000,59.573205,39.333924,0.000000,0.000000,0.000000,22.822424,0.000000,23.589024,0.000000,296.067556,0.000000,40.842861,15.155277,25.190708,41.675229,90.148529,0.000000,1.226921,0.000000,0.000000,9.768830,8.802571,0.000000,12.689334,33.529135,19.269968,0.000000,19.973355,141.885877,403.484895,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,40.570094,34.200396,0.000000,0.000000,0.792565,31.754748,0.000000,35.102232,121.003556,0.000000,579.082288,0.000000,88.642000,51.963964,0.000000,113.813438,0.000000,0.000000,0.000000,59.573205,39.333924,0.000000,0.000000,0.000000,22.822424,0.000000,23.589024,0.000000,250.783056,0.000000,40.842861,16.182753,54.299970,41.675229,109.492140,0.000000,28.002016,0.000000,0.000000,9.768830,17.605141,0.000000,38.068001,33.529135,19.269968,0.000000,19.973355,141.885877,403.484895,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,40.570094,34.200396,0.000000,0.000000,0.792565,31.754748,0.000000,39.357048,121.003556,0.000000,579.082288,0.000000,88.642000,51.963964,0.000000,113.813438,0.000000,0.000000,0.000000,59.573205,39.333924,0.000000,0.000000,0.000000,22.822424,0.000000,23.589024,0.000000,277.761056,0.000000,40.842861,16.182753,54.299970,41.675229,112.685661,0.000000,28.002016,0.000000,0.000000,9.768830,26.407712,0.000000,38.068001,33.529135,19.269968,0.000000,19.973355,141.885877,403.484895,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,40.570094,34.200396,0.000000,0.000000,0.792565,31.754748,0.000000,39.357048,121.003556,0.000000,524.259620,0.000000,88.642000,51.963964,0.000000,113.813438,0.000000,0.000000,0.000000,59.573205,39.333924,0.000000,0.000000,0.000000,22.822424,0.000000,23.589024,0.000000,279.688056,0.000000,40.842861,16.182753,54.299970,41.675229,112.685661,0.000000,28.002016,0.000000,0.000000,9.768830,26.407712,0.000000,38.068001,33.529135,19.269968,0.000000,19.973355,141.885877,403.484895,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,40.570094,34.200396,0.000000,0.000000,0.792565,31.754748,0.000000,39.357048,121.003556,0.000000,479.938620,0.000000,88.642000,51.963964,0.000000,113.813438,0.000000,0.000000,0.000000,59.573205,39.333924,0.000000,0.000000,0.000000,19.357197,0.000000,23.589024,0.000000,327.863056,0.000000,40.842861,16.182753,54.299970,41.675229,112.685661,0.000000,28.002016,0.000000,0.000000,8.759853,26.407712,0.000000,38.068001,33.529135,19.269968,0.000000,19.973355,141.885877,403.484895,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,40.570094,34.200396,0.000000,0.000000,0.792565,31.754748,0.000000,35.102232,121.003556,0.000000,483.974722,0.000000,88.642000,51.963964,5.060398,113.813438,0.000000,0.000000,0.000000,59.573205,39.333924,0.000000,0.000000,0.000000,25.426861,0.000000,23.589024,0.000000,403.736217,0.000000,40.842861,16.182753,54.299970,41.675229,112.685661,0.000000,28.002016,0.000000,0.000000,10.511785,26.407712,0.000000,38.068001,33.529135,19.269968,0.000000,19.973355,141.885877,403.484895,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,40.570094,34.200396,0.000000,0.000000,0.792565,31.754748,0.000000,35.102232,121.003556,0.000000,483.974722,0.000000,88.642000,51.963964,5.060398,113.813438,0.000000,0.000000,0.000000,59.573205,39.333924,0.000000,0.000000,0.000000,25.426861,0.000000,23.589024,0.000000,419.541622,0.000000,40.842861,16.182753,54.299970,41.675229,90.148529,0.000000,28.002016,0.000000,0.000000,10.511785,15.273402,0.000000,38.068001,33.529135,19.269968,0.000000,19.973355,141.885877,403.484895,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,40.570094,17.100198,0.000000,0.000000,0.792565,15.877374,0.000000,35.102232,121.003556,0.000000,528.291771,0.000000,88.642000,51.963964,5.800944,113.813438,0.000000,0.000000,0.000000,59.573205,39.333924,0.000000,0.000000,0.000000,25.426861,0.000000,23.329804,0.000000,419.541622,0.000000,40.842861,15.155277,38.625752,41.675229,67.520153,0.000000,1.226921,0.000000,0.000000,10.511785,7.636701,0.000000,12.689334,33.529135,19.269968,0.000000,19.973355,141.885877,403.484895,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,25.118445,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,35.102232,121.003556,0.000000,583.118390,0.000000,88.642000,51.963964,5.800944,113.813438,0.000000,0.000000,0.000000,59.573205,39.333924,0.000000,0.000000,0.000000,25.426861,0.000000,23.329804,0.000000,419.541622,0.000000,40.842861,15.155277,38.625752,41.675229,36.497380,0.000000,0.000000,0.000000,0.000000,10.511785,0.000000,0.000000,12.689334,33.529135,19.269968,0.000000,19.973355,141.885877,403.484895,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,12.939805,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,39.357048,121.003556,0.000000,654.688519,0.000000,88.642000,51.963964,5.800944,113.813438,0.000000,0.000000,0.000000,59.573205,39.333924,0.000000,0.000000,0.000000,25.426861,0.000000,23.329804,0.000000,419.541622,0.000000,40.842861,15.155277,38.625752,41.675229,18.248690,0.000000,0.000000,0.000000,0.000000,10.511785,0.000000,0.000000,0.000000,33.529135,19.269968,0.000000,19.973355,141.885877,403.484895,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.792565,1.854256,0.000000,39.357048,121.003556,0.000000,654.688519,0.000000,88.642000,51.963964,5.800944,113.813438,0.000000,0.000000,0.000000,59.573205,26.222616,0.000000,0.000000,0.000000,25.426861,0.000000,23.329804,0.000000,419.541622,0.000000,40.842861,15.155277,38.625752,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,10.511785,0.000000,0.000000,0.000000,33.529135,19.269968,0.000000,19.973355,141.885877,403.484895,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.792565,1.854256,0.000000,39.357048,121.003556,0.000000,595.829749,0.000000,88.642000,51.963964,0.000000,113.813438,0.000000,0.000000,0.000000,59.573205,26.222616,0.000000,0.000000,0.000000,25.426861,0.000000,23.329804,0.000000,337.004166,0.000000,40.842861,15.155277,38.625752,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,10.511785,0.000000,0.000000,0.000000,33.529135,19.269968,0.000000,19.973355,141.885877,403.484895,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.792565,1.854256,0.000000,35.102232,121.003556,0.000000,595.829749,0.000000,88.642000,51.963964,0.000000,113.813438,0.000000,0.000000,0.000000,59.573205,26.222616,0.000000,0.000000,0.000000,25.426861,0.000000,23.329804,0.000000,288.829166,0.000000,40.842861,15.155277,38.625752,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,10.511785,0.000000,0.000000,0.000000,33.529135,19.269968,0.000000,19.973355,141.885877,403.484895,0,0,0,0,0

83,20:30-20:45,1.059850,0.000000,0.000000,0.000000,0.000000,0.000000,0.792565,1.854256,0.000000,35.102232,121.003556,0.000000,485.150535,0.000000,88.642000,51.963964,0.000000,113.813438,0.000000,0.000000,0.000000,59.573205,26.222616,0.000000,0.000000,0.000000,25.426861,0.000000,23.329804,0.000000,279.194166,0.000000,40.842861,15.155277,38.625752,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,10.511785,0.000000,0.000000,0.000000,33.529135,19.269968,0.000000,19.973355,141.885877,403.484895,0,0,0,0,0

84,20:45-21:00,6.282791,0.000000,0.000000,0.000000,0.000000,0.000000,0.792565,1.854256,0.000000,35.102232,121.003556,0.000000,426.946120,0.000000,88.642000,51.963964,0.000000,113.813438,0.000000,0.000000,0.000000,59.573205,26.222616,0.000000,0.000000,0.000000,22.677900,0.000000,23.329804,0.000000,249.935176,0.000000,36.249760,15.155277,38.625752,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,9.701385,0.000000,0.000000,0.000000,33.529135,19.269968,0.000000,19.973355,141.885877,403.484895,0,0,0,0,0

85,21:00-21:15,6.282791,0.000000,0.000000,0.000000,0.000000,0.000000,0.792565,1.854256,0.000000,39.357048,121.003556,0.000000,360.088855,0.000000,88.642000,51.963964,0.000000,113.813438,0.000000,0.000000,0.000000,59.573205,26.222616,0.000000,0.000000,0.000000,22.677900,0.000000,23.329804,0.000000,233.555676,0.000000,36.249760,15.155277,38.625752,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,9.701385,0.000000,0.000000,0.000000,33.529135,19.269968,0.000000,19.973355,141.885877,403.484895,0,0,0,0,0

86,21:15-21:30,6.282791,0.000000,0.000000,0.000000,0.000000,0.000000,0.792565,1.854256,0.000000,39.357048,121.003556,0.000000,360.088855,0.000000,88.642000,51.963964,0.000000,113.813438,0.000000,0.000000,0.000000,59.573205,26.222616,0.000000,0.000000,0.000000,22.677900,0.000000,23.329804,0.000000,233.555676,0.000000,36.249760,15.155277,38.625752,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,9.701385,0.000000,0.000000,0.000000,33.529135,19.269968,0.000000,19.973355,141.885877,403.484895,0,0,0,0,0

87,21:30-21:45,6.282791,0.000000,0.000000,0.000000,0.000000,0.000000,0.792565,1.854256,0.000000,39.357048,121.003556,0.000000,360.088855,0.000000,88.642000,51.963964,0.000000,113.813438,0.000000,0.000000,0.000000,59.573205,26.222616,0.000000,0.000000,0.000000,22.677900,0.000000,23.329804,0.000000,233.555676,0.000000,36.249760,15.155277,25.750501,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,9.701385,0.000000,0.000000,0.000000,33.529135,19.269968,0.000000,19.973355,141.885877,403.484895,0,0,0,0,0

88,21:45-22:00,6.282791,0.000000,0.000000,0.000000,0.000000,0.000000,0.792565,1.854256,0.000000,35.102232,121.003556,0.000000,360.088855,0.000000,88.642000,51.963964,0.000000,113.813438,0.000000,0.000000,0.000000,59.573205,13.111308,0.000000,0.000000,0.000000,22.677900,0.000000,23.329804,0.000000,233.555676,0.000000,36.249760,15.155277,25.750501,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,9.701385,0.000000,0.000000,0.000000,33.529135,19.269968,0.000000,19.973355,141.885877,403.484895,0,0,0,0,0

89,22:00-22:15,6.282791,0.000000,0.000000,0.000000,0.000000,0.000000,0.792565,1.854256,0.000000,35.102232,121.003556,0.000000,360.088855,0.000000,88.642000,51.963964,0.000000,113.813438,0.000000,0.000000,0.000000,59.573205,13.111308,0.000000,0.000000,0.000000,19.212672,0.000000,28.514204,0.000000,233.555676,0.000000,30.463654,15.155277,25.750501,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,8.692408,0.000000,0.000000,0.000000,33.529135,19.269968,0.000000,19.973355,141.885877,403.484895,0,0,0,0,0

90,22:15-22:30,6.282791,0.000000,0.000000,0.000000,0.000000,0.000000,0.792565,1.854256,0.000000,35.102232,121.003556,0.000000,360.088855,0.000000,88.642000,51.963964,0.000000,113.813438,0.000000,0.000000,0.000000,59.573205,13.111308,0.000000,0.000000,0.000000,19.212672,0.000000,28.514204,0.000000,233.555676,0.000000,30.463654,15.155277,25.750501,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,8.692408,0.000000,0.000000,0.000000,33.529135,19.269968,0.000000,19.973355,141.885877,403.484895,0,0,0,0,0

91,22:30-22:45,6.282791,0.000000,0.000000,0.000000,0.000000,0.000000,0.792565,1.854256,0.000000,35.102232,121.003556,0.000000,360.088855,0.000000,88.642000,51.963964,0.000000,113.813438,0.000000,0.000000,0.000000,59.573205,0.000000,0.000000,0.000000,0.000000,19.212672,0.000000,28.514204,0.000000,233.555676,0.000000,30.463654,15.155277,25.750501,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,8.692408,0.000000,0.000000,0.000000,33.529135,19.269968,0.000000,19.973355,141.885877,403.484895,0,0,0,0,0

92,22:45-23:00,6.282791,0.000000,0.000000,0.000000,0.000000,0.000000,0.792565,1.854256,0.000000,35.102232,121.003556,0.000000,360.088855,0.000000,88.642000,51.963964,0.000000,113.813438,0.000000,0.000000,0.000000,59.573205,0.000000,0.000000,0.000000,0.000000,19.212672,0.000000,28.514204,0.000000,233.555676,0.000000,30.463654,15.155277,25.750501,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,8.692408,0.000000,0.000000,0.000000,33.529135,19.269968,0.000000,19.973355,141.885877,403.484895,0,0,0,0,0

93,23:00-23:15,6.282791,0.000000,0.000000,0.000000,0.000000,0.000000,0.792565,1.854256,0.000000,35.102232,121.003556,0.000000,360.088855,0.000000,88.642000,51.963964,0.000000,113.813438,0.000000,0.000000,0.000000,59.573205,0.000000,0.000000,0.000000,0.000000,19.212672,0.000000,28.514204,0.000000,233.555676,0.000000,30.463654,15.155277,25.750501,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,8.692408,0.000000,0.000000,0.000000,33.529135,19.269968,0.000000,19.973355,141.885877,403.484895,0,0,0,0,0

94,23:15-23:30,6.282791,0.000000,0.000000,0.000000,0.000000,0.000000,0.792565,1.854256,0.000000,35.102232,121.003556,0.000000,360.088855,0.000000,88.642000,51.963964,0.000000,113.813438,0.000000,0.000000,0.000000,59.573205,0.000000,0.000000,0.000000,0.000000,22.677900,0.000000,28.514204,0.000000,233.555676,0.000000,36.249760,15.155277,25.750501,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,9.701385,0.000000,0.000000,0.000000,33.529135,19.269968,0.000000,19.973355,141.885877,403.484895,0,0,0,0,0

95,23:30-23:45,6.282791,0.000000,0.000000,0.000000,0.000000,0.000000,0.792565,1.854256,0.000000,35.102232,121.003556,0.000000,360.088855,0.000000,88.642000,51.963964,0.000000,113.813438,0.000000,0.000000,0.000000,59.573205,0.000000,0.000000,0.000000,0.000000,18.254953,0.000000,28.514204,0.000000,231.355620,0.000000,29.873607,15.155277,25.750501,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,7.975082,0.000000,0.000000,0.000000,34.739763,19.269968,0.000000,19.973355,141.885877,403.484895,0,0,0,0,0

96,23:45-24:00,6.282791,0.000000,0.000000,0.000000,0.000000,0.000000,0.792565,1.854256,0.000000,35.102232,121.003556,0.000000,360.088855,0.000000,88.642000,51.963964,0.000000,113.813438,0.000000,0.000000,0.000000,59.573205,0.000000,0.000000,0.000000,0.000000,18.254953,0.000000,28.514204,0.000000,231.355620,0.000000,29.873607,15.155277,25.750501,41.675229,0.000000,0.000000,0.000000,0.000000,0.000000,7.975082,0.000000,0.000000,0.000000,34.739763,19.269968,0.000000,19.973355,141.885877,403.484895,0,0,0,0,0

