Block,Time,BSIUL,URI,FSTPP I & II,NJPC,TALA,TANAKPUR,RAMPUR,KHSTPP-I,KHSTPP-II,BRBCL,ANTA_CRF,SASAN,SINGRAULI,RIHAND2,AURY_GF,ANTA_RF,RIHAND3,URI2,DADRI_GF,AURY_CRF,RAPPC,ANTA_GF,KISHANGANGA,AURY_RF,PARBATI3,UNCHAHAR2,DADRI_RF,UNCHAHAR1,CHAMERA3,CHAMERA2,DULHASTI,CHAMERA1,RIHAND1,DADRT2,KOLDAM,JHAJJAR,ANTA_LF,AURY_LF,NAPP,SEWA2,KOTESHWR,RAPPB,SALAL,DADRI_CRF,SINGRAULI_HYDRO,TANDA2,DADRI_LF,DHAULIGNGA,UNCHAHAR3,UNCHAHAR4,TEHRI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,12.589056,37.299192,11.052685,173.717757,0.000000,2.349444,6.511447,28.413316,95.070659,19.305970,0.000000,394.204388,109.914271,93.286109,0.000000,0.000000,89.371721,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,18.410045,23.842910,0.000000,12.017985,33.622609,46.816884,57.122017,40.685542,63.570797,325.827362,9.879916,149.621500,0.000000,0.000000,47.154641,0.000000,10.015294,0.000000,49.353858,0.000000,1.170734,5.172163,0.000000,42.025433,14.682213,1.650663,0.000000,0,0,0,0,0

49,12:00-12:15,12.589056,37.299192,11.052685,173.717757,0.000000,2.473099,6.511447,28.413316,95.070659,19.305970,0.000000,394.204388,110.058583,93.286109,0.000000,0.000000,89.409175,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,18.410045,23.842910,0.000000,12.017985,33.622609,46.816884,57.122017,40.685542,63.570797,325.827362,9.879916,149.621500,0.000000,0.000000,47.154641,0.000000,0.000000,0.000000,49.353858,0.000000,1.170734,5.172163,0.000000,42.025433,14.682213,1.650663,0.000000,0,0,0,0,0

50,12:15-12:30,12.589056,32.503582,11.052685,173.717757,0.000000,9.892394,6.511447,28.413316,95.070659,19.305970,0.000000,394.204388,110.058583,93.286109,0.000000,0.000000,89.409175,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,18.410045,23.842910,0.000000,12.017985,33.622609,46.816884,57.122017,40.685542,63.570797,325.827362,9.879916,149.621500,0.000000,0.000000,47.154641,0.000000,0.000000,0.000000,49.353858,0.000000,1.170734,5.172163,0.000000,42.025433,14.682213,1.650663,0.000000,0,0,0,0,0

51,12:30-12:45,12.589056,32.503582,11.052685,173.717757,0.000000,9.892394,6.511447,34.315450,114.838459,19.305970,0.000000,394.204388,110.058583,93.286109,0.000000,0.000000,89.409175,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,18.410045,23.842910,0.000000,12.017985,33.622609,46.816884,57.122017,40.685542,62.315907,325.827362,9.879916,149.621500,0.000000,0.000000,47.154641,0.000000,0.000000,0.000000,49.353858,0.000000,1.170734,5.172163,0.000000,42.025433,14.682213,1.650663,0.000000,0,0,0,0,0

52,12:45-13:00,12.589056,32.503582,11.052685,173.717757,0.000000,9.892394,6.511447,34.315450,114.838459,19.305970,0.000000,394.204388,110.058583,93.286109,0.000000,0.000000,89.409175,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,18.410045,23.842910,0.000000,12.017985,33.622609,46.816884,57.122017,40.685542,62.315907,325.827362,9.879916,149.621500,0.000000,0.000000,47.154641,0.000000,0.000000,0.000000,49.353858,0.000000,1.170734,5.172163,0.000000,42.025433,14.682213,1.650663,0.000000,0,0,0,0,0

53,13:00-13:15,12.589056,37.299192,11.052685,173.717757,0.000000,9.768739,6.511447,34.315450,114.838459,19.305970,0.000000,394.204388,119.808210,93.286109,0.000000,0.000000,104.844322,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,4.123849,23.842910,0.000000,12.017985,33.622609,46.816884,57.122017,40.685542,62.315907,325.827362,9.879916,149.621500,0.000000,0.000000,47.154641,0.000000,0.000000,0.000000,65.057359,0.000000,1.045297,5.172163,0.000000,42.025433,14.682213,1.650663,0.000000,0,0,0,0,0

54,13:15-13:30,12.589056,37.299192,11.052685,173.717757,0.000000,2.349444,6.511447,34.315450,114.838459,19.305970,0.000000,394.204388,119.808210,93.286109,0.000000,0.000000,122.790986,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,0.000000,23.842910,0.000000,12.017985,33.622609,46.816884,57.122017,40.685542,62.315907,325.827362,9.879916,135.142000,0.000000,0.000000,47.154641,0.000000,0.000000,0.000000,65.057359,0.000000,1.045297,5.172163,0.000000,42.025433,14.682213,1.650663,0.000000,0,0,0,0,0

55,13:30-13:45,12.589056,37.299192,11.052685,173.717757,0.000000,2.349444,6.511447,34.315450,114.838459,19.305970,0.000000,394.204388,119.808210,115.294949,0.000000,0.000000,120.221551,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,0.000000,23.842910,0.000000,12.017985,33.622609,46.816884,57.122017,40.685542,88.832698,325.827362,9.879916,135.142000,0.000000,0.000000,47.154641,5.969814,0.000000,0.000000,76.621865,0.000000,1.045297,5.172163,0.000000,42.025433,14.682213,1.650663,0.000000,0,0,0,0,0

56,13:45-14:00,12.589056,32.503582,11.052685,173.717757,0.000000,2.349444,6.511447,41.873749,140.969130,19.305970,0.000000,394.204388,119.808210,115.294949,0.000000,0.000000,120.221551,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,0.000000,23.842910,0.000000,12.017985,33.622609,46.816884,57.122017,40.685542,88.832698,325.827362,9.879916,135.142000,0.000000,0.000000,47.154641,5.969814,0.000000,0.000000,76.621865,0.000000,1.045297,5.172163,0.000000,42.025433,14.682213,1.650663,0.000000,0,0,0,0,0

57,14:00-14:15,12.589056,32.503582,11.363125,173.717757,0.000000,4.204268,6.511447,41.873749,140.969130,19.305970,0.000000,394.204388,119.808210,115.294949,0.000000,0.000000,120.221551,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,0.000000,27.806335,0.000000,14.572362,33.622609,46.816884,57.122017,40.685542,88.832698,325.827362,9.879916,135.142000,0.000000,0.000000,47.154641,12.092701,0.000000,0.000000,76.621865,0.000000,1.045297,5.172163,0.000000,42.025433,17.178286,1.650663,0.000000,0,0,0,0,0

58,14:15-14:30,12.589056,32.503582,11.363125,173.717757,0.000000,4.204268,6.511447,41.873749,140.969130,19.305970,0.000000,394.204388,119.808210,115.294949,0.000000,0.000000,120.221551,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,0.000000,27.806335,0.000000,14.572362,33.622609,46.816884,57.122017,40.685542,88.832698,325.827362,9.879916,135.142000,0.000000,0.000000,47.154641,18.148236,0.000000,0.000000,76.621865,0.000000,1.045297,5.172163,0.000000,42.025433,17.178286,1.650663,0.000000,0,0,0,0,0

59,14:30-14:45,18.883585,32.503582,11.363125,173.717757,0.000000,4.204268,6.511447,41.873749,140.969130,19.305970,0.000000,394.204388,119.808210,115.294949,0.000000,0.000000,120.221551,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,0.000000,27.806335,0.000000,14.572362,33.622609,46.816884,57.122017,40.685542,88.832698,325.827362,9.879916,135.142000,0.000000,0.000000,47.154641,18.148236,0.000000,0.000000,76.621865,0.000000,1.045297,5.172163,0.000000,42.025433,17.178286,1.650663,0.000000,0,0,0,0,0

60,14:45-15:00,18.883585,32.503582,11.363125,173.717757,0.000000,4.204268,6.511447,41.873749,140.969130,19.305970,0.000000,394.204388,119.808210,115.294949,0.000000,0.000000,120.221551,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,0.000000,26.403871,0.000000,14.572362,33.622609,46.816884,57.122017,40.685542,88.832698,325.827362,9.879916,135.142000,0.000000,0.000000,47.154641,18.148236,0.000000,0.000000,76.621865,0.000000,1.045297,5.172163,0.000000,42.025433,17.178286,1.650663,0.000000,0,0,0,0,0

61,15:00-15:15,18.883585,32.503582,11.363125,173.717757,0.000000,9.768739,6.511447,41.873749,140.969130,19.305970,0.000000,394.204388,119.617764,115.294949,0.000000,0.000000,120.221551,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,0.000000,28.734430,0.000000,14.572362,33.622609,46.816884,57.122017,40.685542,88.832698,325.827362,9.879916,135.142000,0.000000,0.000000,47.154641,18.148236,0.000000,0.000000,76.621865,0.000000,1.045297,5.172163,0.000000,42.025433,17.178286,1.650663,0.000000,0,0,0,0,0

62,15:15-15:30,18.883585,32.503582,11.363125,173.717757,0.000000,9.768739,6.511447,41.873749,140.969130,19.305970,0.000000,394.204388,114.953571,115.294949,0.000000,0.000000,120.221551,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,0.000000,33.889032,0.000000,18.575704,33.622609,46.816884,57.122017,40.685542,88.832698,325.827362,9.879916,135.142000,0.000000,0.000000,47.154641,18.148236,0.000000,0.000000,76.621865,0.000000,1.045297,5.172163,0.000000,42.025433,22.474404,1.650663,0.000000,0,0,0,0,0

63,15:30-15:45,18.883585,32.503582,11.363125,173.717757,0.000000,9.768739,6.511447,41.873749,140.969130,19.305970,0.000000,394.204388,110.289378,115.294949,0.000000,0.000000,120.221551,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,17.673643,36.512183,0.000000,18.575704,33.622609,46.816884,57.122017,40.685542,88.832698,457.696995,9.879916,135.142000,0.000000,0.000000,47.154641,18.148236,0.000000,0.000000,56.083930,0.000000,1.045297,5.172163,0.000000,42.025433,22.474404,1.650663,10.076045,0,0,0,0,0

64,15:45-16:00,18.883585,32.503582,11.363125,173.717757,0.000000,2.967718,6.511447,41.873749,140.969130,19.305970,0.000000,394.204388,106.791234,115.294949,0.000000,0.000000,120.221551,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,18.851885,36.512183,0.000000,18.575704,33.622609,46.816884,57.122017,40.685542,88.832698,494.378395,9.879916,135.142000,0.000000,0.000000,47.154641,18.148236,0.000000,0.000000,56.083930,0.000000,1.045297,5.172163,0.000000,42.025433,22.474404,1.650663,17.690764,0,0,0,0,0

65,16:00-16:15,18.883585,32.503582,11.363125,173.717757,0.000000,2.967718,6.511447,41.873749,140.969130,19.305970,0.000000,394.204388,106.791234,115.294949,0.000000,0.000000,120.221551,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,18.851885,42.081385,0.000000,18.575704,33.622609,46.816884,57.122017,40.685542,88.832698,544.758174,9.879916,162.170400,0.000000,0.000000,47.154641,18.148236,0.000000,0.000000,57.205609,0.000000,1.045297,5.172163,0.000000,42.025433,26.051323,1.650663,30.228133,0,0,0,0,0

66,16:15-16:30,18.883585,32.503582,11.363125,173.717757,0.000000,2.967718,6.511447,41.873749,140.969130,19.305970,0.000000,394.204388,106.791234,115.294949,0.000000,0.000000,120.221551,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,18.851885,42.081385,0.000000,18.575704,33.622609,46.816884,57.122017,40.685542,88.832698,486.840174,9.879916,162.170400,0.000000,0.000000,47.154641,18.148236,0.000000,0.000000,57.205609,0.000000,1.045297,5.172163,0.000000,42.025433,26.051323,1.650663,40.919508,0,0,0,0,0

67,16:30-16:45,12.589056,30.905045,11.363125,173.717757,0.000000,2.967718,6.511447,41.873749,140.969130,19.305970,0.000000,394.204388,106.791234,115.294949,0.000000,0.000000,120.221551,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,18.851885,42.081385,0.000000,18.575704,33.622609,46.816884,57.122017,40.685542,88.832698,481.334007,9.879916,162.170400,0.000000,0.000000,47.154641,18.148236,0.000000,0.000000,57.205609,0.000000,1.045297,5.172163,0.000000,42.025433,26.051323,1.650663,40.919508,0,0,0,0,0

68,16:45-17:00,12.589056,30.905045,11.363125,173.717757,0.000000,2.967718,6.511447,41.873749,140.969130,19.305970,0.000000,394.204388,106.791234,115.294949,0.000000,0.000000,120.221551,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,18.851885,42.081385,0.000000,18.575704,33.622609,46.816884,57.122017,40.685542,88.832698,479.202431,9.879916,162.170400,0.000000,0.000000,47.154641,18.148236,0.000000,0.000000,57.205609,0.000000,1.045297,5.172163,0.000000,42.025433,26.051323,1.650663,40.919508,0,0,0,0,0

69,17:00-17:15,12.589056,30.905045,11.363125,173.717757,0.000000,8.532190,6.511447,41.873749,140.969130,19.305970,0.000000,394.204388,106.791234,115.294949,0.000000,0.000000,120.221551,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,18.851885,42.081385,0.000000,18.575704,33.622609,46.816884,57.122017,40.685542,88.832698,478.152474,9.879916,162.170400,0.000000,0.000000,47.154641,18.148236,0.000000,0.000000,57.205609,0.000000,1.045297,5.172163,0.000000,42.025433,26.051323,1.650663,40.919508,0,0,0,0,0

70,17:15-17:30,12.589056,30.905045,11.363125,173.717757,0.000000,8.532190,6.511447,41.873749,140.969130,19.305970,0.000000,394.204388,106.791234,115.294949,0.000000,0.000000,120.221551,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,18.851885,42.081385,0.000000,18.575704,33.622609,46.816884,57.122017,40.685542,88.832698,490.701374,9.879916,162.170400,0.000000,0.000000,47.154641,18.148236,0.000000,0.000000,57.205609,0.000000,1.045297,5.172163,0.000000,42.025433,26.051323,1.650663,41.227174,0,0,0,0,0

71,17:30-17:45,12.589056,30.905045,11.363125,173.717757,0.000000,8.532190,6.511447,41.873749,140.969130,19.305970,0.000000,394.204388,106.791234,115.294949,0.000000,0.000000,120.221551,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,18.851885,42.081385,0.000000,18.575704,33.622609,46.816884,57.122017,40.685542,88.832698,494.562574,9.879916,162.170400,0.000000,0.000000,47.154641,18.148236,0.000000,0.000000,57.205609,0.000000,1.045297,5.172163,0.000000,42.025433,26.051323,1.650663,41.227174,0,0,0,0,0

72,17:45-18:00,18.883585,30.905045,11.363125,173.717757,0.000000,8.532190,6.511447,41.873749,140.969130,19.305970,0.000000,394.204388,106.791234,115.294949,0.000000,0.000000,120.221551,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,18.851885,42.081385,0.000000,18.575704,33.622609,46.816884,57.122017,40.685542,88.832698,486.840174,9.879916,162.170400,0.000000,0.000000,47.154641,18.148236,0.000000,0.000000,57.205609,0.000000,1.045297,5.172163,0.000000,42.025433,26.051323,1.650663,41.227174,0,0,0,0,0

73,18:00-18:15,18.883585,30.905045,11.363125,173.717757,0.000000,8.532190,6.511447,41.873749,140.969130,19.305970,0.000000,394.204388,106.791234,115.294949,0.000000,0.000000,120.221551,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,18.851885,42.081385,0.000000,18.575704,33.622609,46.816884,57.122017,40.685542,88.832698,520.533681,9.879916,206.043092,0.000000,0.000000,47.154641,18.148236,8.902484,0.000000,57.205609,0.000000,1.045297,5.172163,0.000000,42.025433,26.051323,1.650663,41.227174,0,0,0,0,0

74,18:15-18:30,18.883585,30.905045,11.363125,173.717757,0.000000,8.532190,6.511447,41.873749,140.969130,19.305970,0.000000,394.204388,106.791234,115.294949,0.000000,0.000000,120.221551,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,18.851885,42.081385,0.000000,18.575704,33.622609,46.816884,57.122017,40.685542,88.832698,522.570678,9.879916,206.007183,0.000000,0.000000,47.154641,18.148236,18.917779,0.000000,57.205609,0.000000,1.045297,5.172163,0.000000,42.025433,26.051323,1.650663,41.227174,0,0,0,0,0

75,18:30-18:45,18.883585,30.905045,11.363125,173.717757,0.000000,8.532190,6.511447,41.873749,140.969130,19.305970,0.000000,394.204388,86.579729,115.294949,0.000000,0.000000,120.221551,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,22.092054,42.081385,0.000000,18.575704,33.622609,46.816884,57.122017,40.685542,88.832698,534.251753,9.879916,206.007183,0.000000,0.000000,47.154641,18.148236,27.263856,0.000000,57.205609,0.000000,1.045297,5.172163,0.000000,42.025433,26.051323,1.650663,41.227174,0,0,0,0,0

76,18:45-19:00,19.513250,30.905045,11.363125,175.707713,0.000000,8.532190,6.682409,41.873749,140.969130,19.305970,0.000000,394.204388,86.579729,115.294949,0.000000,0.000000,120.221551,37.636956,0.000000,0.000000,65.793651,0.000000,5.465078,0.000000,26.510464,42.081385,0.000000,18.575704,33.622609,46.816884,57.122017,40.685542,88.832698,582.516753,9.879916,272.906514,0.000000,0.000000,47.154641,18.148236,27.263856,0.000000,57.205609,0.000000,1.045297,5.172163,0.000000,42.025433,26.051323,1.650663,41.227174,0,0,0,0,0

77,19:00-19:15,19.513250,30.905045,11.363125,175.707713,0.000000,8.532190,6.682409,41.873749,140.969130,19.305970,0.000000,395.260184,86.577660,117.921136,0.000000,0.000000,123.156063,37.636956,0.000000,0.000000,65.793651,0.000000,5.465078,0.000000,56.750067,43.268704,0.000000,18.572372,33.622609,46.816884,57.122017,40.685542,91.153837,600.466023,9.879916,428.402087,0.000000,0.000000,47.154641,18.148236,27.263856,0.000000,57.205609,0.000000,1.045297,5.172163,0.000000,42.025433,26.640156,2.878042,41.227174,0,0,0,0,0

78,19:15-19:30,19.513250,30.905045,11.363125,175.707713,0.000000,8.532190,6.682409,41.873749,140.969130,19.305970,0.000000,395.290350,86.577660,117.949524,0.000000,0.000000,123.156063,37.636956,0.000000,0.000000,65.793651,0.000000,5.465078,0.000000,56.750067,43.268704,0.000000,18.572372,33.622609,46.816884,57.122017,40.685542,91.188030,631.328981,9.879916,432.773818,0.000000,0.000000,47.154641,18.148236,27.263856,0.000000,57.205609,0.000000,1.045297,5.172163,0.000000,42.025433,26.640156,2.878042,41.227174,0,0,0,0,0

79,19:30-19:45,19.513250,30.905045,11.363125,175.707713,0.000000,8.532190,6.682409,41.873749,140.969130,19.305970,0.000000,395.290350,86.577660,117.949524,0.000000,0.000000,123.156063,37.636956,0.000000,0.000000,65.793651,0.000000,5.465078,0.000000,56.750067,43.268704,0.000000,18.572372,33.622609,46.816884,57.122017,40.685542,91.188030,544.478623,9.879916,424.973615,0.000000,0.000000,47.154641,18.148236,27.263856,0.000000,57.205609,0.000000,1.045297,5.172163,0.000000,42.025433,26.640156,2.878042,41.227174,0,0,0,0,0

80,19:45-20:00,19.513250,30.905045,11.363125,175.707713,0.000000,8.532190,6.682409,41.873749,140.969130,19.305970,0.000000,395.290350,86.577660,117.949524,0.000000,0.000000,123.156063,37.636956,0.000000,0.000000,65.793651,0.000000,5.465078,0.000000,56.750067,43.268704,0.000000,18.572372,33.622609,46.816884,57.122017,40.685542,91.188030,486.560623,9.879916,424.973615,0.000000,0.000000,47.154641,18.148236,27.263856,0.000000,57.205609,0.000000,1.045297,5.172163,0.000000,42.025433,26.640156,2.878042,41.227174,0,0,0,0,0

81,20:00-20:15,19.513250,30.905045,11.363125,175.707713,0.000000,8.532190,6.682409,41.873749,140.969130,19.305970,0.000000,395.290350,86.577660,117.949524,0.000000,0.000000,123.156063,37.636956,0.000000,0.000000,65.793651,0.000000,5.465078,0.000000,56.750067,43.268704,0.000000,18.572372,33.622609,46.816884,57.122017,40.685542,91.188030,459.624410,9.879916,454.253094,0.000000,0.000000,47.154641,18.148236,27.263856,0.000000,57.205609,0.000000,1.170734,5.172163,0.000000,42.025433,26.640156,2.878042,41.227174,0,0,0,0,0

82,20:15-20:30,19.513250,30.905045,11.363125,175.707713,0.000000,8.532190,6.682409,41.873749,140.969130,19.305970,0.000000,395.290350,86.577660,117.949524,0.000000,0.000000,123.156063,37.636956,0.000000,0.000000,65.793651,0.000000,5.465078,0.000000,56.750067,43.268704,0.000000,18.572372,33.622609,46.816884,57.122017,40.685542,91.188030,459.624410,9.879916,454.253094,0.000000,0.000000,47.154641,18.148236,27.263856,0.000000,57.205609,0.000000,1.170734,5.172163,0.000000,42.025433,26.640156,2.878042,41.227174,0,0,0,0,0

83,20:30-20:45,19.513250,30.905045,11.363125,175.707713,0.000000,9.521430,6.682409,41.873749,140.969130,19.305970,0.000000,395.290350,86.577660,117.949524,0.000000,0.000000,123.156063,37.636956,0.000000,0.000000,65.793651,0.000000,5.465078,0.000000,36.820089,43.268704,0.000000,18.572372,33.622609,46.816884,57.122017,40.685542,91.188030,459.624410,9.879916,454.253094,0.000000,0.000000,47.154641,18.148236,27.263856,0.000000,57.205609,0.000000,1.170734,5.172163,0.000000,42.025433,26.640156,2.878042,41.227174,0,0,0,0,0

84,20:45-21:00,18.883585,30.905045,11.363125,173.717757,0.000000,6.430056,6.511447,41.873749,140.969130,19.305970,0.000000,395.290350,86.577660,117.949524,0.000000,0.000000,123.156063,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,36.820089,43.268704,0.000000,18.572372,33.622609,46.816884,57.122017,40.685542,91.188030,536.848410,9.879916,454.253094,0.000000,0.000000,47.154641,18.148236,18.917779,0.000000,57.205609,0.000000,1.170734,5.172163,0.000000,42.025433,26.640156,2.878042,41.227174,0,0,0,0,0

85,21:00-21:15,18.883585,30.905045,11.363125,173.717757,0.000000,6.430056,6.511447,41.873749,95.437522,19.305970,0.000000,395.290350,105.425223,117.949524,0.000000,0.000000,123.156063,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,36.820089,43.268704,0.000000,21.783539,33.622609,46.816884,57.122017,40.685542,91.188030,604.403904,9.879916,454.253094,0.000000,0.000000,47.154641,18.148236,18.917779,0.000000,57.205609,0.000000,1.170734,5.172163,0.000000,42.025433,26.640156,2.878042,41.227174,0,0,0,0,0

86,21:15-21:30,18.883585,30.905045,11.363125,173.717757,0.000000,6.430056,6.511447,41.873749,95.437522,19.305970,0.000000,395.290350,105.691180,117.949524,0.000000,0.000000,123.156063,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,36.820089,43.268704,0.000000,21.783539,33.622609,46.816884,57.122017,40.685542,91.188030,664.241367,9.879916,454.253094,0.000000,0.000000,47.154641,18.148236,18.917779,0.000000,57.205609,0.000000,1.170734,5.172163,0.000000,42.025433,26.640156,2.878042,41.227174,0,0,0,0,0

87,21:30-21:45,18.883585,30.905045,11.363125,173.717757,0.000000,6.430056,6.511447,41.873749,95.437522,19.305970,0.000000,395.290350,105.691180,117.949524,0.000000,0.000000,123.156063,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,36.820089,43.268704,0.000000,21.783539,33.622609,46.816884,57.122017,40.685542,91.188030,664.241367,9.879916,462.053297,0.000000,0.000000,47.154641,18.148236,18.917779,0.000000,57.205609,0.000000,1.170734,5.172163,0.000000,42.025433,26.640156,2.878042,41.227174,0,0,0,0,0

88,21:45-22:00,19.513250,30.905045,11.363125,175.707713,0.000000,7.295641,6.682409,41.873749,95.437522,19.305970,0.000000,395.290350,105.691180,117.949524,0.000000,0.000000,123.156063,37.636956,0.000000,0.000000,65.793651,0.000000,5.465078,0.000000,36.820089,43.268704,0.000000,21.783539,33.622609,46.816884,57.122017,40.685542,91.188030,664.241367,9.879916,462.053297,0.000000,0.000000,47.154641,18.148236,27.263856,0.000000,57.205609,0.000000,1.170734,5.172163,0.000000,42.025433,26.640156,2.878042,41.227174,0,0,0,0,0

89,22:00-22:15,19.513250,30.905045,11.363125,175.707713,0.000000,7.295641,6.682409,41.873749,95.437522,19.305970,0.000000,324.702788,105.691180,117.949524,0.000000,0.000000,123.156063,37.636956,0.000000,0.000000,65.793651,0.000000,5.465078,0.000000,36.820089,43.268704,0.000000,21.783539,33.622609,46.816884,57.122017,40.685542,91.188030,664.241367,9.879916,462.053297,0.000000,0.000000,47.154641,18.148236,27.263856,0.000000,57.205609,0.000000,1.170734,5.172163,0.000000,42.025433,26.640156,2.878042,41.227174,0,0,0,0,0

90,22:15-22:30,19.513250,30.905045,11.363125,175.707713,0.000000,7.295641,6.682409,41.873749,95.437522,19.305970,0.000000,324.702788,105.691180,117.949524,0.000000,0.000000,123.156063,37.636956,0.000000,0.000000,65.793651,0.000000,5.465078,0.000000,36.820089,43.268704,0.000000,21.783539,33.622609,46.816884,57.122017,40.685542,91.188030,664.241367,9.879916,462.053297,0.000000,0.000000,47.154641,18.148236,27.263856,0.000000,57.205609,0.000000,1.170734,5.172163,0.000000,42.025433,26.640156,2.878042,41.227174,0,0,0,0,0

91,22:30-22:45,19.513250,30.905045,11.363125,175.707713,0.000000,7.295641,6.682409,41.873749,95.437522,19.305970,0.000000,324.702788,105.691180,117.949524,0.000000,0.000000,123.156063,37.636956,0.000000,0.000000,65.793651,0.000000,5.465078,0.000000,36.820089,40.048379,0.000000,21.783539,33.622609,46.816884,57.122017,40.685542,91.188030,664.241367,9.879916,462.053297,0.000000,0.000000,47.154641,18.148236,27.263856,0.000000,57.205609,0.000000,1.170734,5.172163,0.000000,42.025433,26.640156,2.878042,41.227174,0,0,0,0,0

92,22:45-23:00,18.883585,30.905045,11.363125,173.717757,0.000000,3.956958,6.511447,41.873749,95.437522,19.305970,0.000000,324.702788,105.691180,117.949524,0.000000,0.000000,123.156063,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,36.820089,40.048379,0.000000,21.783539,33.622609,46.816884,57.122017,40.685542,91.188030,664.241367,9.879916,462.053297,0.000000,0.000000,47.154641,18.148236,27.263856,0.000000,57.205609,0.000000,1.170734,5.172163,0.000000,42.025433,26.640156,2.878042,41.227174,0,0,0,0,0

93,23:00-23:15,18.883585,30.905045,11.363125,173.717757,0.000000,3.956958,6.511447,41.873749,95.437522,19.305970,0.000000,324.702788,105.691180,117.949524,0.000000,0.000000,123.156063,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,36.820089,40.048379,0.000000,21.783539,33.622609,46.816884,57.122017,40.685542,91.188030,664.241367,9.879916,462.053297,0.000000,0.000000,47.154641,18.148236,27.263856,0.000000,57.205609,0.000000,1.170734,5.172163,0.000000,42.025433,26.640156,2.878042,41.227174,0,0,0,0,0

94,23:15-23:30,18.883585,30.905045,11.363125,173.717757,0.000000,3.956958,6.511447,41.873749,95.437522,19.305970,0.000000,324.702788,105.691180,117.949524,0.000000,0.000000,123.156063,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,36.820089,40.048379,0.000000,21.783539,33.622609,46.816884,57.122017,40.685542,91.188030,664.241367,9.879916,462.053297,0.000000,0.000000,47.154641,18.148236,27.263856,0.000000,57.205609,0.000000,1.170734,5.172163,0.000000,42.025433,26.640156,2.878042,41.227174,0,0,0,0,0

95,23:30-23:45,18.883585,30.905045,11.363125,173.717757,0.000000,6.430056,6.511447,41.873749,95.437522,19.305970,0.000000,324.702788,105.691180,117.949524,0.000000,0.000000,123.156063,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,36.820089,40.048379,0.000000,21.783539,33.622609,46.816884,57.122017,40.685542,91.188030,664.241367,9.879916,462.053297,0.000000,0.000000,47.154641,18.148236,27.263856,0.000000,57.205609,0.000000,1.170734,5.172163,0.000000,42.025433,26.640156,2.878042,41.227174,0,0,0,0,0

96,23:45-24:00,18.883585,30.905045,11.363125,173.717757,0.000000,6.430056,6.511447,41.873749,95.437522,18.534086,0.000000,324.702788,105.691180,117.949524,0.000000,0.000000,123.156063,36.575718,0.000000,0.000000,65.793651,0.000000,5.367487,0.000000,36.820089,40.048379,0.000000,21.783539,33.622609,46.816884,57.122017,40.685542,91.188030,664.241367,9.879916,462.053297,0.000000,0.000000,47.154641,18.148236,27.263856,0.000000,57.205609,0.000000,1.170734,5.172163,0.000000,42.025433,26.640156,2.878042,41.227174,0,0,0,0,0

