Block,Time,KISHANGANGA,UNCHAHAR3,ANTA_RF,SINGRAULI,PARBATI3,DADRI_CRF,TANAKPUR,URI,ANTA_CRF,ANTA_GF,ANTA_LF,URI2,DADRT2,NAPP,RIHAND1,RIHAND2,CHAMERA2,UNCHAHAR4,CHAMERA1,TANDA2,DHAULIGNGA,AURY_LF,DADRI_GF,KOLDAM,DADRI_LF,JHAJJAR,UNCHAHAR1,RAMPUR,UNCHAHAR2,SALAL,DADRI_RF,TEHRI,KOTESHWR,RIHAND3,AURY_RF,SEWA2,RAPPC,AURY_CRF,AURY_GF,BSIUL,NJPC,CHAMERA3,RAPPB,SASAN,SINGRAULI_HYDRO,KHSTPP-II,FSTPP I & II,TALA,BRBCL,DULHASTI,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,25.321301,0.000000,112.261500,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,4.517518,648.402370,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,570.350788,9.861741,0.000000,40.673301,1.337927,0.000000,0.000000,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.679144,141.296834,19.890435,0.000000,14.392497,0.000000,44.519917,0,0,0,0,0

49,12:00-12:15,0.000000,25.321301,0.000000,112.261500,0.000000,0.000000,0.000000,24.363624,0.000000,0.000000,0.000000,16.004921,639.617092,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,570.350788,9.861741,0.000000,40.673301,1.337927,0.000000,0.000000,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.679144,141.296834,19.890435,0.000000,14.392497,0.000000,44.519917,0,0,0,0,0

50,12:15-12:30,0.000000,25.321301,0.000000,112.261500,0.000000,0.000000,0.000000,24.363624,0.000000,0.000000,0.000000,16.004921,625.224592,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,541.565788,9.861741,0.000000,40.673301,1.337927,0.000000,0.000000,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.679144,141.296834,19.890435,0.000000,14.392497,0.000000,44.519917,0,0,0,0,0

51,12:30-12:45,0.000000,25.321301,0.000000,112.261500,0.000000,0.000000,0.000000,4.766796,0.000000,0.000000,0.000000,16.004921,615.629592,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,522.375788,9.861741,0.000000,40.673301,1.337927,0.000000,0.000000,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.679144,141.296834,19.890435,0.000000,14.392497,0.000000,44.519917,0,0,0,0,0

52,12:45-13:00,0.000000,25.321301,0.000000,112.261500,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,16.004921,596.439592,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,474.400788,9.861741,0.000000,40.673301,1.337927,0.000000,0.000000,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.679144,141.296834,19.890435,0.000000,14.392497,0.000000,44.519917,0,0,0,0,0

53,13:00-13:15,0.000000,25.321301,0.000000,112.261500,0.000000,0.000000,0.000000,1.588932,0.000000,0.000000,0.000000,4.517518,558.429000,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,347.746788,9.861741,0.000000,40.673301,1.337927,0.000000,0.000000,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.679144,141.296834,19.890435,0.000000,14.392497,0.000000,44.519917,0,0,0,0,0

54,13:15-13:30,0.000000,17.837585,0.000000,112.261500,0.000000,0.000000,0.000000,1.588932,0.000000,0.000000,0.000000,4.517518,520.049000,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,347.746788,9.129642,0.000000,35.139768,1.337927,0.000000,0.000000,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.679144,141.296834,14.838284,0.000000,14.392497,0.000000,44.519917,0,0,0,0,0

55,13:30-13:45,0.000000,21.768176,0.000000,112.261500,0.000000,0.000000,0.000000,1.588932,0.000000,0.000000,0.000000,4.517518,477.831000,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,347.746788,9.277310,0.000000,35.139768,1.337927,0.000000,0.000000,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.679144,141.296834,14.838284,0.000000,14.392497,0.000000,44.519917,0,0,0,0,0

56,13:45-14:00,0.000000,21.768176,0.000000,112.261500,0.000000,0.000000,0.000000,1.588932,0.000000,0.000000,0.000000,4.517518,450.965000,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,347.746788,9.277310,0.000000,35.139768,1.337927,0.000000,0.000000,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.679144,141.296834,14.838284,0.000000,14.392497,0.000000,44.519917,0,0,0,0,0

57,14:00-14:15,0.000000,21.768176,0.000000,112.261500,0.000000,0.000000,0.000000,1.588932,0.000000,0.000000,0.000000,4.517518,454.749796,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,347.746788,9.277310,0.000000,35.139768,1.337927,0.000000,0.000000,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.679144,141.296834,14.838284,0.000000,14.392497,0.000000,44.519917,0,0,0,0,0

58,14:15-14:30,0.000000,21.768176,0.000000,112.261500,0.000000,0.000000,0.000000,1.588932,0.000000,0.000000,0.000000,4.517518,508.629291,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,347.746788,9.277310,0.000000,35.139768,1.337927,0.000000,0.000000,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.679144,141.296834,14.838284,0.000000,14.392497,0.000000,44.519917,0,0,0,0,0

59,14:30-14:45,0.000000,17.837585,0.000000,112.261500,0.000000,0.000000,0.000000,1.588932,0.000000,0.000000,0.000000,4.517518,510.454000,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,347.746788,9.129642,0.000000,35.139768,1.337927,0.000000,0.000000,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.679144,141.296834,14.838284,0.000000,14.392497,0.000000,44.519917,0,0,0,0,0

60,14:45-15:00,0.000000,17.837585,0.000000,112.261500,0.000000,0.000000,0.000000,1.588932,0.000000,0.000000,0.000000,4.517518,510.454000,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,347.746788,9.129642,0.000000,35.139768,1.337927,0.000000,0.000000,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.679144,141.296834,14.838284,0.000000,14.392497,0.000000,44.519917,0,0,0,0,0

61,15:00-15:15,0.000000,17.837585,0.000000,112.261500,0.000000,0.000000,0.000000,1.588932,0.000000,0.000000,0.000000,4.517518,510.454000,20.904818,88.274000,56.668070,3.197534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,347.746788,9.129642,0.000000,35.139768,1.337927,0.000000,14.930780,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.679144,141.296834,14.838284,0.000000,14.392497,15.811458,44.519917,0,0,0,0,0

62,15:15-15:30,0.000000,17.837585,0.000000,112.261500,0.000000,0.000000,0.000000,1.588932,0.000000,0.000000,0.000000,4.517518,510.454000,20.904818,88.274000,56.668070,3.197534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,347.746788,9.129642,0.000000,35.139768,1.337927,0.000000,14.930780,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.679144,141.296834,14.838284,0.000000,14.392497,15.811458,44.519917,0,0,0,0,0

63,15:30-15:45,0.000000,17.837585,0.000000,112.261500,0.000000,0.000000,0.000000,1.588932,0.000000,0.000000,0.000000,4.517518,520.049000,20.904818,88.274000,56.668070,3.197534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,347.746788,9.129642,0.000000,35.139768,1.337927,0.000000,14.930780,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.679144,141.296834,14.838284,0.000000,14.392497,15.811458,44.519917,0,0,0,0,0

64,15:45-16:00,0.000000,17.837585,0.000000,112.261500,0.000000,0.000000,0.000000,1.588932,0.000000,0.000000,0.000000,4.517518,520.049000,20.904818,88.274000,56.668070,3.197534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,347.746788,9.129642,0.000000,35.139768,1.337927,0.000000,29.861559,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.679144,141.296834,14.838284,0.000000,14.392497,15.811458,44.519917,0,0,0,0,0

65,16:00-16:15,0.000000,21.767963,0.000000,112.261500,0.000000,0.000000,0.368736,2.118576,0.000000,0.000000,0.000000,4.517518,567.654592,20.904818,88.274000,56.668070,3.197534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,397.640788,9.277310,0.000000,35.139768,1.337927,0.000000,29.861559,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.679144,141.296834,14.838284,0.000000,14.392497,15.811458,44.519917,0,0,0,0,0

66,16:15-16:30,0.000000,21.768176,0.000000,112.261500,0.000000,0.000000,0.368736,2.118576,0.000000,0.000000,0.000000,4.517518,567.654592,20.904818,88.274000,56.668070,3.197534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,436.020788,9.277310,0.000000,40.673301,1.337927,0.000000,29.861559,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.679144,141.296834,19.890435,0.000000,14.392497,31.622917,44.519917,0,0,0,0,0

67,16:30-16:45,0.000000,25.321301,0.000000,112.261500,0.000000,0.000000,0.368736,2.118576,0.000000,0.000000,0.000000,4.517518,634.819592,20.904818,88.274000,56.668070,3.197534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,507.983288,9.861741,0.000000,40.673301,1.337927,0.000000,44.792338,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.679144,141.296834,19.890435,0.000000,14.392497,31.622917,44.519917,0,0,0,0,0

68,16:45-17:00,0.000000,25.321301,0.000000,112.261500,0.000000,0.000000,0.368736,2.118576,0.000000,0.000000,0.000000,4.517518,655.174547,20.904818,88.274000,56.668070,3.197534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,610.846364,9.861741,0.000000,40.673301,1.337927,0.000000,44.792338,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,19.081576,0.000000,0.000000,401.809815,0.679144,141.296834,19.890435,0.000000,14.392497,31.622917,44.519917,0,0,0,0,0

69,17:00-17:15,0.000000,25.321301,0.000000,112.261500,0.000000,0.000000,6.760157,2.118576,0.000000,0.000000,0.000000,4.517518,655.174547,20.904818,88.274000,56.668070,12.636653,0.000000,0.000000,0.000000,8.653219,0.000000,0.000000,0.000000,0.000000,626.697521,9.861741,0.000000,40.673301,1.337927,0.000000,44.792338,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,35.437214,0.000000,0.000000,401.809815,0.679144,141.296834,19.890435,0.000000,14.392497,31.622917,44.519917,0,0,0,0,0

70,17:15-17:30,0.000000,25.321301,0.000000,112.261500,0.000000,0.000000,6.760157,2.118576,0.000000,0.000000,0.000000,4.517518,655.174547,20.904818,88.274000,56.668070,12.636653,0.000000,0.000000,0.000000,17.532053,0.000000,0.000000,0.000000,0.000000,626.697521,9.861741,0.000000,40.673301,6.689634,0.000000,44.792338,17.029206,118.657167,0.000000,5.064893,52.357036,0.000000,0.000000,1.055450,61.787962,0.000000,0.000000,401.809815,0.679144,141.296834,19.890435,0.000000,14.392497,31.622917,44.519917,0,0,0,0,0

71,17:30-17:45,0.000000,25.321301,0.000000,112.261500,0.000000,0.000000,6.760157,2.118576,0.000000,0.000000,0.000000,4.517518,655.174547,20.904818,88.274000,56.668070,25.273307,0.000000,6.746244,0.000000,17.532053,0.000000,0.000000,0.000000,0.000000,626.697521,9.861741,0.000000,40.673301,40.137804,0.000000,44.792338,25.543809,118.657167,0.000000,10.109323,52.357036,0.000000,0.000000,12.513415,75.417660,0.000000,0.000000,401.809815,0.679144,141.296834,19.890435,0.000000,14.392497,31.622917,44.519917,0,0,0,0,0

72,17:45-18:00,0.000000,25.321301,0.000000,112.261500,0.000000,0.000000,6.391421,2.118576,0.000000,0.000000,0.000000,4.517518,655.174547,20.904818,88.274000,56.668070,25.273307,0.000000,13.340888,0.000000,26.298080,0.000000,0.000000,0.000000,0.000000,626.697521,9.861741,0.000000,40.673301,40.137804,0.000000,44.792338,25.543809,118.657167,0.000000,10.109323,52.357036,0.000000,0.000000,12.513415,109.037580,0.000000,0.000000,401.809815,0.679144,141.296834,19.890435,0.000000,14.392497,31.622917,44.519917,0,0,0,0,0

73,18:00-18:15,0.000000,25.321301,0.000000,112.261500,0.000000,0.000000,6.391421,2.118576,0.000000,0.000000,0.000000,4.517518,655.174547,20.904818,88.274000,56.668070,25.273307,0.000000,21.224140,0.000000,26.298080,0.000000,0.000000,0.000000,0.000000,626.697521,10.112850,0.000000,40.673301,40.137804,0.000000,44.792338,25.543809,118.657167,0.000000,10.109323,52.357036,0.000000,0.000000,12.513415,127.210510,0.000000,0.000000,401.809815,0.679144,141.296834,19.890435,0.000000,14.392497,31.622917,44.519917,0,0,0,0,0

74,18:15-18:30,0.000000,25.321301,0.000000,112.261500,0.000000,0.000000,6.391421,2.118576,0.000000,0.000000,0.000000,4.517518,655.174547,20.904818,88.274000,56.668070,25.273307,0.000000,25.014165,0.000000,26.298080,0.000000,0.000000,0.000000,0.000000,626.697521,10.135678,0.000000,40.673301,40.137804,0.000000,44.792338,25.543809,118.657167,0.000000,10.109323,52.357036,0.000000,0.000000,12.513415,127.210510,0.000000,0.000000,401.809815,0.679144,141.296834,19.890435,0.000000,14.392497,31.622917,44.519917,0,0,0,0,0

75,18:30-18:45,0.000000,25.321301,0.000000,112.261500,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,4.517518,655.174547,20.904818,88.274000,56.668070,25.273307,0.000000,25.014165,0.000000,26.298080,0.000000,0.000000,0.000000,0.000000,626.697521,10.135678,0.000000,40.673301,6.689634,0.000000,44.792338,25.543809,118.657167,0.000000,10.109323,52.357036,0.000000,0.000000,12.513415,105.766453,0.000000,0.000000,401.809815,0.679144,141.296834,19.890435,0.000000,14.392497,31.622917,44.519917,0,0,0,0,0

76,18:45-19:00,0.000000,25.321301,0.000000,112.261500,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,4.517518,655.174547,20.904818,88.274000,56.668070,25.273307,0.000000,25.014165,0.000000,17.532053,0.000000,0.000000,0.000000,0.000000,626.697521,10.135678,0.000000,40.673301,1.337927,0.000000,44.792338,25.543809,118.657167,0.000000,10.109323,52.357036,0.000000,0.000000,12.513415,72.691720,0.000000,0.000000,401.809815,0.679144,141.296834,19.890435,0.000000,14.392497,31.622917,44.519917,0,0,0,0,0

77,19:00-19:15,0.000000,25.321301,0.000000,112.261500,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,4.517518,655.174547,20.904818,88.274000,56.668070,25.273307,0.000000,25.014165,0.000000,17.532053,0.000000,0.000000,0.000000,0.000000,626.697521,10.135678,0.000000,40.673301,1.337927,0.000000,44.792338,17.029206,118.657167,0.000000,5.064893,52.357036,0.000000,0.000000,6.256708,59.062022,0.000000,0.000000,401.809815,0.697499,141.296834,19.890435,0.000000,14.392497,31.622917,44.519917,0,0,0,0,0

78,19:15-19:30,0.000000,25.321301,0.000000,112.261500,0.000000,0.000000,0.000000,4.237152,0.000000,0.000000,0.000000,4.517518,655.174547,20.904818,88.274000,56.668070,12.636653,0.000000,13.480361,0.000000,8.653219,0.000000,0.000000,0.000000,0.000000,626.697521,10.135678,0.000000,40.673301,1.337927,0.000000,44.792338,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,6.256708,40.889092,0.000000,0.000000,401.809815,0.697499,141.296834,19.890435,0.000000,14.392497,15.811458,44.519917,0,0,0,0,0

79,19:30-19:45,0.000000,25.321301,0.000000,112.261500,0.000000,0.000000,0.000000,34.956504,0.000000,0.000000,0.000000,4.517518,655.174547,20.904818,88.274000,56.668070,0.000000,0.000000,6.064040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,626.697521,10.135678,0.000000,40.673301,1.337927,0.000000,44.792338,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,6.256708,19.081576,0.000000,0.000000,401.809815,0.697499,141.296834,19.890435,0.000000,14.392497,15.811458,44.519917,0,0,0,0,0

80,19:45-20:00,0.000000,25.321301,0.000000,112.261500,0.000000,0.000000,0.000000,34.956504,0.000000,0.000000,0.000000,4.517518,655.174547,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,626.697521,10.135678,0.000000,40.673301,1.337927,0.000000,44.792338,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,6.256708,0.000000,0.000000,0.000000,401.809815,0.697499,141.296834,19.890435,0.000000,14.392497,15.811458,44.519917,0,0,0,0,0

81,20:00-20:15,0.000000,25.321301,0.000000,112.261500,0.000000,0.000000,0.000000,4.237152,0.000000,0.000000,0.000000,8.002460,655.174547,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,626.697521,10.135678,0.000000,40.673301,1.337927,0.000000,44.792338,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.697499,141.296834,19.890435,0.000000,14.392497,15.811458,44.519917,0,0,0,0,0

82,20:15-20:30,0.000000,25.321301,0.000000,112.261500,0.000000,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,8.002460,655.174547,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,626.697521,10.135678,0.000000,40.673301,1.337927,0.000000,44.792338,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.697499,141.296834,19.890435,0.000000,14.392497,15.811458,44.519917,0,0,0,0,0

83,20:30-20:45,0.000000,25.321301,0.000000,112.261500,0.000000,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,4.517518,655.174547,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,626.697521,10.135678,0.000000,40.673301,1.337927,0.000000,43.643817,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.697499,141.296834,19.890435,0.000000,14.392497,15.811458,44.519917,0,0,0,0,0

84,20:45-21:00,0.000000,25.321301,0.000000,112.261500,0.000000,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,4.517518,634.819592,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,560.755788,10.135678,0.000000,40.673301,1.337927,0.000000,41.709465,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.697499,141.296834,19.890435,0.000000,14.392497,15.811458,44.519917,0,0,0,0,0

85,21:00-21:15,0.000000,17.837585,0.000000,112.261500,0.000000,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,4.517518,567.654592,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,407.235788,9.129642,0.000000,28.418183,1.337927,0.000000,27.806310,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.697499,141.296834,10.654864,0.000000,14.392497,15.811458,44.519917,0,0,0,0,0

86,21:15-21:30,0.000000,17.837585,0.000000,112.261500,0.000000,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,4.517518,567.654592,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,378.450788,9.129642,0.000000,35.128814,1.337927,0.000000,27.806310,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.697499,141.296834,14.838284,0.000000,14.392497,15.811458,44.519917,0,0,0,0,0

87,21:30-21:45,0.000000,21.745125,0.000000,112.261500,0.000000,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,4.517518,567.654592,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,347.746788,9.277310,0.000000,35.139768,1.337927,0.000000,27.806310,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.697499,141.296834,14.838284,0.000000,14.392497,15.811458,44.519917,0,0,0,0,0

88,21:45-22:00,0.000000,21.768176,0.000000,112.261500,0.000000,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,4.517518,567.654592,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,347.746788,9.277310,0.000000,35.139768,1.337927,0.000000,13.903155,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.697499,141.296834,14.838284,0.000000,14.392497,15.811458,44.519917,0,0,0,0,0

89,22:00-22:15,0.000000,19.243901,0.000000,112.261500,0.000000,0.000000,0.000000,25.422912,0.000000,0.000000,0.000000,4.517518,567.654592,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,347.746788,9.247661,0.000000,35.139768,1.337927,0.000000,13.903155,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.697499,141.296834,14.838284,0.000000,14.392497,15.811458,44.519917,0,0,0,0,0

90,22:15-22:30,0.000000,17.837585,0.000000,112.261500,0.000000,0.000000,0.000000,25.422912,0.000000,0.000000,0.000000,4.517518,567.654592,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,347.746788,9.247661,0.000000,35.139768,1.337927,0.000000,13.903155,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.697499,141.296834,14.838284,0.000000,14.392497,0.000000,44.519917,0,0,0,0,0

91,22:30-22:45,0.000000,17.837585,0.000000,112.261500,0.000000,0.000000,0.000000,4.237152,0.000000,0.000000,0.000000,4.517518,567.654592,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,335.398022,9.247661,0.000000,35.139768,1.337927,0.000000,0.000000,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.697499,141.296834,14.838284,0.000000,14.392497,0.000000,44.519917,0,0,0,0,0

92,22:45-23:00,0.000000,17.837585,0.000000,112.261500,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,4.517518,510.454000,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,335.398022,9.247661,0.000000,28.418183,1.337927,0.000000,0.000000,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.697499,141.296834,10.654864,0.000000,14.392497,0.000000,44.519917,0,0,0,0,0

93,23:00-23:15,0.000000,17.837585,0.000000,112.261500,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,4.517518,462.479000,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,335.398022,9.247661,0.000000,28.418183,1.337927,0.000000,0.000000,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.697499,141.296834,10.654864,0.000000,14.392497,0.000000,44.519917,0,0,0,0,0

94,23:15-23:30,0.000000,17.837585,0.000000,112.261500,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,4.517518,414.504000,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,335.398022,9.247661,0.000000,28.418183,6.689634,0.000000,0.000000,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.697499,141.296834,10.654864,0.000000,14.392497,0.000000,44.519917,0,0,0,0,0

95,23:30-23:45,0.000000,17.837585,0.000000,112.261500,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,4.517518,366.529000,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,335.398022,9.247661,0.000000,28.418183,53.517072,0.000000,0.000000,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.697499,141.296834,10.654864,0.000000,14.392497,0.000000,44.519917,0,0,0,0,0

96,23:45-24:00,0.000000,11.514000,0.000000,112.261500,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,4.517518,337.744000,20.904818,88.274000,56.668070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,329.223640,6.716500,0.000000,19.190000,53.517072,0.000000,0.000000,8.514603,118.657167,0.000000,0.000000,52.357036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,401.809815,0.697499,141.296834,10.654864,0.000000,14.392497,0.000000,44.519917,0,0,0,0,0

