Block,Time,PARBATI3,URI,KOLDAM,UNCHAHAR2,SEWA2,TANAKPUR,SINGRAULI,AURY_RF,SINGRAULI_HYDRO,NJPC,RIHAND2,AURY_GF,TEHRI,ANTA_LF,DULHASTI,DADRT2,DADRI_GF,RAPPB,ANTA_GF,UNCHAHAR3,DADRI_RF,ANTA_CRF,AURY_CRF,RAPPC,URI2,FSTPP I & II,KHSTPP-II,KHSTPP-I,SASAN,BRBCL,TALA,UNCHAHAR4,CHAMERA2,ANTA_RF,NAPP,DHAULIGNGA,RIHAND1,DADRI_LF,RAMPUR,RIHAND3,CHAMERA1,DADRI_CRF,UNCHAHAR1,BSIUL,JHAJJAR,CHAMERA3,AURY_LF,SALAL,KISHANGANGA,KOTESHWR,TANDA2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,34.010266,0.000000,36.219662,15.214557,0.000000,134.113737,0.000000,0.626159,0.000000,113.718938,0.000000,0.000000,0.000000,15.864191,437.065800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,19.956771,141.768068,44.668394,369.315788,14.440501,0.000000,0.000000,0.000000,0.000000,41.949075,0.000000,88.568400,0.000000,0.000000,119.052897,0.000000,0.000000,9.760719,0.000000,451.915448,0.000000,0.000000,12.305231,0.000000,8.068389,0.000000,0,0,0,0,0

49,12:00-12:15,0.000000,34.010266,0.000000,36.007868,15.214557,0.246644,134.113737,0.000000,0.626159,0.000000,113.718938,0.000000,0.000000,0.000000,15.864191,384.244318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,17.775870,124.949603,39.099483,369.315788,14.440501,0.000000,0.000000,0.000000,0.000000,41.949075,0.000000,88.568400,0.000000,0.000000,119.052897,0.000000,0.000000,9.760719,0.000000,439.400348,0.000000,0.000000,24.610463,0.000000,8.068389,0.000000,0,0,0,0,0

50,12:15-12:30,0.000000,34.010266,0.000000,36.007868,15.214557,0.246644,134.113737,0.000000,0.626159,0.000000,113.718938,0.000000,0.000000,0.000000,15.864191,360.049800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,17.775870,124.949603,39.099483,369.315788,14.440501,0.000000,0.000000,0.000000,0.000000,41.949075,0.000000,88.568400,0.000000,0.000000,119.052897,0.000000,0.000000,7.689277,0.000000,417.985086,0.000000,0.000000,24.610463,0.000000,8.068389,0.000000,0,0,0,0,0

51,12:30-12:45,0.000000,34.010266,0.000000,27.942656,15.214557,6.166094,134.113737,0.000000,0.626159,0.000000,113.718938,0.000000,0.000000,0.000000,15.864191,360.049800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,17.775870,124.949603,39.099483,369.315788,14.440501,0.000000,0.000000,0.000000,0.000000,41.949075,0.000000,88.568400,0.000000,0.000000,119.052897,0.000000,0.000000,6.392328,6.277574,413.961000,0.000000,0.000000,24.610463,0.000000,8.068389,0.000000,0,0,0,0,0

52,12:45-13:00,0.000000,34.010266,0.000000,22.738974,15.214557,6.166094,134.113737,0.000000,0.626159,0.000000,113.718938,0.000000,0.000000,0.000000,15.864191,360.049800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,17.775870,124.949603,30.272583,369.315788,14.440501,0.000000,0.000000,0.000000,0.000000,41.949075,0.000000,88.568400,0.000000,0.000000,119.052897,0.000000,0.000000,6.392328,6.277574,345.840348,0.000000,0.000000,24.610463,0.000000,8.068389,0.000000,0,0,0,0,0

53,13:00-13:15,0.000000,34.010266,0.000000,22.450164,15.214557,6.166094,134.113737,0.000000,0.644576,0.000000,113.718938,0.000000,0.000000,0.000000,15.864191,360.049800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,15.022548,105.695603,25.030200,369.315788,14.440501,0.000000,0.000000,0.000000,0.000000,41.949075,0.000000,88.568400,0.000000,0.000000,119.052897,0.000000,0.000000,6.392328,6.277574,345.840348,0.000000,0.000000,24.610463,0.000000,8.068389,0.000000,0,0,0,0,0

54,13:15-13:30,0.000000,34.010266,0.000000,22.450164,15.214557,6.166094,134.113737,0.000000,0.644576,0.000000,113.718938,0.000000,0.000000,0.000000,15.864191,360.049800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,10.984407,105.695603,25.030200,369.315788,14.440501,0.000000,0.000000,0.000000,0.000000,41.949075,0.000000,88.568400,0.000000,0.000000,119.052897,0.000000,0.000000,6.392328,6.277574,345.840348,0.000000,0.000000,24.610463,0.000000,8.068389,0.000000,0,0,0,0,0

55,13:30-13:45,0.000000,34.010266,0.000000,22.450164,15.214557,6.166094,134.113737,0.000000,0.644576,0.000000,113.718938,0.000000,0.000000,0.000000,15.864191,360.049800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,10.984407,124.949603,25.030200,369.315788,14.440501,0.000000,0.000000,0.000000,0.000000,41.949075,0.000000,88.568400,0.000000,0.000000,119.052897,0.000000,0.000000,6.392328,12.555148,345.840348,0.000000,0.000000,24.610463,0.000000,8.068389,0.000000,0,0,0,0,0

56,13:45-14:00,0.000000,34.010266,0.000000,22.450164,15.214557,0.246644,134.113737,0.000000,0.644576,0.000000,113.718938,0.000000,0.000000,0.000000,15.864191,360.049800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,10.984407,97.107549,30.339972,369.315788,14.440501,0.000000,0.000000,0.000000,0.000000,41.949075,0.000000,88.568400,0.000000,0.000000,119.052897,0.000000,0.000000,6.392328,12.555148,345.840348,0.000000,0.000000,24.610463,0.000000,8.068389,0.000000,0,0,0,0,0

57,14:00-14:15,0.000000,34.010266,0.000000,22.450164,15.214557,0.000000,122.188098,0.000000,0.644576,0.000000,91.242107,0.000000,0.000000,0.000000,15.864191,360.049800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,10.984407,97.107549,30.339972,369.315788,14.440501,0.000000,0.000000,0.000000,0.000000,41.949075,0.000000,60.944301,0.000000,0.000000,87.310344,0.000000,0.000000,6.392328,12.555148,345.840348,0.000000,0.000000,24.610463,0.000000,8.068389,0.000000,0,0,0,0,0

58,14:15-14:30,0.000000,34.010266,0.000000,22.450164,15.214557,0.000000,122.188098,0.000000,0.644576,0.000000,91.242107,0.000000,0.000000,0.000000,15.864191,360.049800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,10.984407,97.107549,30.339972,369.315788,14.440501,0.000000,0.000000,0.000000,0.000000,41.949075,0.000000,60.944301,0.000000,0.000000,87.310344,0.000000,0.000000,6.392328,12.555148,345.840348,0.000000,0.000000,24.610463,0.000000,8.068389,0.000000,0,0,0,0,0

59,14:30-14:45,0.000000,34.010266,0.000000,22.450164,15.214557,0.000000,122.188098,0.000000,0.644576,0.000000,91.242107,0.000000,0.000000,0.000000,15.864191,360.049800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,10.984407,97.107549,24.568104,369.315788,14.440501,0.000000,0.000000,0.000000,0.000000,41.949075,0.000000,60.944301,0.000000,0.000000,87.310344,0.000000,0.000000,6.392328,12.555148,345.840348,0.000000,0.000000,24.610463,0.000000,8.068389,0.000000,0,0,0,0,0

60,14:45-15:00,0.000000,34.010266,0.000000,22.450164,15.214557,0.000000,122.188098,0.000000,0.644576,18.233538,91.242107,0.000000,12.372620,0.000000,15.864191,360.049800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,10.984407,97.107549,24.568104,369.315788,14.440501,0.000000,0.000000,0.000000,0.000000,41.949075,0.000000,60.944301,0.000000,0.000000,87.310344,0.000000,0.000000,6.392328,12.555148,345.840348,0.000000,0.000000,24.610463,0.000000,8.068389,0.000000,0,0,0,0,0

61,15:00-15:15,0.000000,34.010266,0.000000,22.450164,15.214557,0.000000,122.188098,0.000000,0.644576,18.233538,91.242107,0.000000,12.372620,0.000000,0.000000,360.049800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,10.984407,97.107549,24.568104,369.315788,14.440501,0.000000,0.000000,0.000000,0.000000,41.949075,0.000000,60.944301,0.000000,0.000000,87.310344,0.000000,0.000000,6.392328,12.555148,345.840348,0.000000,0.000000,24.610463,0.000000,8.068389,0.000000,0,0,0,0,0

62,15:15-15:30,0.000000,34.010266,0.000000,22.450164,15.214557,0.000000,122.188098,0.000000,0.644576,18.233538,91.242107,0.000000,12.372620,0.000000,0.000000,360.049800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,10.984407,97.107549,24.568104,369.315788,14.440501,0.000000,0.000000,0.000000,0.000000,41.949075,0.000000,60.944301,0.000000,0.000000,87.310344,0.000000,0.000000,6.392328,12.555148,345.840348,9.316857,0.000000,24.610463,0.000000,8.068389,0.000000,0,0,0,0,0

63,15:30-15:45,0.000000,34.010266,0.000000,22.450164,15.214557,0.000000,122.188098,0.000000,0.644576,18.233538,91.242107,0.000000,12.372620,0.000000,0.000000,360.049800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,11.588309,113.926014,35.842380,369.315788,14.440501,0.000000,0.000000,12.678798,0.000000,41.949075,0.000000,60.944301,0.000000,0.000000,87.310344,0.000000,0.000000,6.392328,12.555148,345.840348,9.316857,0.000000,24.610463,0.000000,8.068389,0.000000,0,0,0,0,0

64,15:45-16:00,0.000000,34.010266,0.000000,22.450164,15.214557,0.000000,122.188098,0.000000,0.644576,18.233538,91.242107,0.000000,24.745241,0.000000,0.000000,360.049800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,11.588309,113.926014,35.842380,369.315788,14.440501,0.000000,0.000000,12.678798,0.000000,41.949075,0.000000,60.944301,0.000000,0.000000,87.310344,0.000000,0.000000,6.392328,6.277574,345.840348,9.316857,0.000000,24.610463,0.000000,8.068389,0.000000,0,0,0,0,0

65,16:00-16:15,0.000000,34.010266,0.000000,22.450164,15.214557,0.000000,122.188098,0.000000,0.644576,18.233538,91.242107,0.000000,24.745241,0.000000,0.000000,360.049800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,11.588309,113.926014,35.842380,369.315788,14.440501,0.000000,0.000000,12.678798,0.000000,41.949075,0.000000,60.944301,0.000000,0.000000,87.310344,0.000000,0.000000,6.392328,6.277574,345.840348,9.316857,0.000000,24.610463,0.000000,8.068389,0.000000,0,0,0,0,0

66,16:15-16:30,0.000000,34.010266,0.000000,22.450164,15.214557,0.000000,122.188098,0.000000,0.644576,18.233538,91.242107,0.000000,24.745241,0.000000,15.864191,360.049800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,11.588309,113.926014,35.842380,369.315788,14.440501,0.000000,0.000000,12.678798,0.000000,41.949075,0.000000,60.944301,0.000000,0.000000,87.310344,0.000000,0.000000,6.392328,6.277574,345.840348,9.316857,0.000000,24.610463,0.000000,8.068389,0.000000,0,0,0,0,0

67,16:30-16:45,0.000000,34.010266,0.000000,22.450164,15.214557,0.000000,134.113737,0.000000,0.644576,41.937137,113.718938,0.000000,24.745241,0.000000,15.864191,360.049800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,10.194512,113.926014,35.842380,369.315788,14.440501,0.000000,0.000000,12.678798,0.000000,41.949075,0.000000,88.568400,0.000000,0.000000,119.052897,0.000000,0.000000,6.392328,6.277574,345.840348,9.316857,0.000000,12.305231,0.000000,8.068389,0.000000,0,0,0,0,0

68,16:45-17:00,0.000000,34.010266,0.000000,22.450164,15.214557,0.000000,134.113737,0.000000,0.644576,42.028305,113.718938,0.000000,24.745241,0.000000,15.864191,360.049800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,10.194512,113.926014,35.842380,369.315788,14.440501,0.000000,0.000000,12.678798,0.000000,41.949075,0.000000,88.568400,0.000000,0.000000,119.052897,13.525319,0.000000,6.392328,6.277574,345.840348,9.316857,0.000000,12.305231,0.000000,8.068389,0.000000,0,0,0,0,0

69,17:00-17:15,0.000000,34.010266,0.000000,22.450164,15.214557,0.000000,134.113737,0.000000,0.644576,67.555258,113.718938,0.000000,37.117861,0.000000,15.864191,360.049800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,13.925167,113.926014,35.842380,369.315788,14.440501,0.000000,0.000000,12.678798,0.000000,41.949075,0.000000,88.568400,0.000000,0.000000,119.052897,13.525319,0.000000,6.392328,6.277574,345.840348,9.316857,0.000000,12.305231,0.000000,8.068389,0.000000,0,0,0,0,0

70,17:15-17:30,0.000000,34.010266,0.000000,22.450164,15.214557,0.000000,134.113737,0.000000,0.644576,67.555258,113.718938,0.000000,37.117861,0.000000,15.864191,360.049800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,18.599364,137.485012,44.668394,369.315788,14.440501,0.000000,0.000000,25.357595,0.000000,41.949075,0.000000,88.568400,0.000000,0.000000,119.052897,27.050638,0.000000,6.392328,6.277574,348.906548,9.316857,0.000000,12.305231,0.000000,8.068389,0.000000,0,0,0,0,0

71,17:30-17:45,0.000000,34.010266,0.000000,22.450164,15.214557,0.000000,134.113737,0.000000,0.644576,67.555258,113.718938,0.000000,37.299812,0.000000,15.864191,360.049800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,18.599364,141.768068,44.668394,369.315788,14.440501,0.000000,0.000000,38.036393,0.000000,41.949075,7.630360,88.568400,0.000000,0.000000,119.052897,40.575957,0.000000,6.392328,6.277574,348.906548,18.633713,0.000000,12.305231,0.000000,16.136777,0.000000,0,0,0,0,0

72,17:45-18:00,0.000000,34.010266,0.000000,22.450164,15.214557,0.000000,134.113737,0.000000,0.644576,90.073678,113.718938,0.000000,49.490482,0.000000,31.728382,360.049800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,18.599364,141.768068,44.668394,369.315788,14.440501,0.000000,0.000000,38.036393,0.000000,41.949075,17.549828,88.568400,0.000000,0.000000,119.052897,40.575957,0.000000,6.392328,18.832722,348.906548,27.978765,0.000000,53.695555,0.000000,24.205166,0.000000,0,0,0,0,0

73,18:00-18:15,0.000000,34.010266,0.000000,40.808949,15.214557,0.000000,134.113737,0.000000,0.644576,90.073678,113.718938,0.000000,49.490482,0.000000,31.728382,395.188350,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,13.111974,141.768068,44.668394,369.315788,14.440501,0.000000,0.000000,38.036393,0.000000,41.949075,26.385786,88.568400,0.000000,0.000000,119.052897,40.575957,0.000000,9.760719,18.832722,348.906548,27.978765,0.000000,53.695555,0.000000,24.205166,0.000000,0,0,0,0,0

74,18:15-18:30,0.000000,34.010266,0.000000,40.808949,15.214557,0.000000,134.113737,0.000000,0.644576,90.073678,113.718938,0.000000,49.490482,0.000000,31.728382,465.465450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,13.111974,141.768068,44.668394,369.315788,14.440501,0.000000,0.000000,38.036393,0.000000,41.949075,26.385786,88.568400,0.000000,0.000000,119.052897,40.575957,0.000000,9.760719,18.832722,348.906548,27.978765,0.000000,53.695555,0.000000,24.205166,0.000000,0,0,0,0,0

75,18:30-18:45,0.000000,34.010266,0.000000,40.808949,15.214557,0.000000,134.113737,0.000000,0.644576,90.073678,113.718938,0.000000,49.490482,0.000000,31.728382,465.946800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,13.111974,141.768068,44.668394,369.315788,14.440501,0.000000,0.000000,38.036393,0.000000,41.949075,26.385786,88.568400,0.000000,0.000000,119.052897,40.575957,0.000000,9.760719,18.832722,412.444748,27.978765,0.000000,53.695555,0.000000,24.205166,0.000000,0,0,0,0,0

76,18:45-19:00,0.000000,34.010266,0.000000,40.808949,15.214557,0.000000,134.113737,0.000000,0.644576,90.073678,113.718938,0.000000,49.490482,0.000000,31.728382,465.946800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,13.111974,141.768068,44.668394,369.315788,14.440501,0.000000,0.000000,38.036393,0.000000,41.949075,26.385786,88.568400,0.000000,0.000000,119.052897,40.575957,0.000000,9.760719,18.832722,412.444748,27.978765,0.000000,53.695555,0.000000,24.205166,0.000000,0,0,0,0,0

77,19:00-19:15,0.000000,34.010266,0.000000,40.808949,15.214557,0.000000,134.113737,0.000000,0.644576,90.073678,113.718938,0.000000,49.490482,0.000000,31.728382,465.946800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,13.111974,141.768068,44.668394,369.315788,14.440501,0.000000,0.000000,38.036393,0.000000,41.949075,17.549828,88.568400,0.000000,0.000000,119.052897,40.575957,0.000000,9.760719,18.832722,412.444748,27.978765,0.000000,53.695555,0.000000,24.205166,0.000000,0,0,0,0,0

78,19:15-19:30,0.000000,34.010266,0.000000,40.808949,15.214557,0.000000,134.113737,0.000000,0.644576,72.934152,113.718938,0.000000,37.117861,0.000000,15.864191,465.946800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,13.111974,141.768068,44.668394,369.315788,14.440501,0.000000,0.000000,38.036393,0.000000,41.949075,7.630360,88.568400,0.000000,0.000000,119.052897,40.575957,0.000000,9.760719,6.277574,462.981587,9.316857,0.000000,12.305231,0.000000,16.231700,0.000000,0,0,0,0,0

79,19:30-19:45,0.000000,34.010266,0.000000,40.808949,15.214557,0.000000,134.113737,0.000000,0.644576,54.700614,113.718938,0.000000,37.117861,0.000000,15.864191,465.946800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,13.111974,141.768068,44.668394,369.315788,14.440501,0.000000,0.000000,38.036393,0.000000,41.949075,0.000000,88.568400,0.000000,0.000000,119.052897,40.575957,0.000000,9.760719,6.277574,475.020248,9.316857,0.000000,12.305231,0.000000,8.068389,0.000000,0,0,0,0,0

80,19:45-20:00,0.000000,34.010266,0.000000,40.808949,15.214557,0.000000,134.113737,0.000000,0.644576,54.700614,113.718938,0.000000,37.117861,0.000000,15.864191,465.946800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,13.111974,141.768068,44.668394,369.315788,14.440501,0.000000,0.000000,12.678798,0.000000,41.949075,0.000000,88.568400,0.000000,0.000000,119.052897,27.050638,0.000000,9.760719,6.277574,475.020248,0.000000,0.000000,12.305231,0.000000,0.000000,0.000000,0,0,0,0,0

81,20:00-20:15,0.000000,34.010266,0.000000,40.808949,15.214557,0.000000,134.113737,0.000000,0.644576,36.467076,113.718938,0.000000,24.745241,0.000000,15.864191,465.946800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,13.111974,141.768068,44.668394,369.315788,14.440501,0.000000,0.000000,0.000000,0.000000,41.949075,0.000000,88.568400,0.000000,0.000000,119.052897,27.050638,0.000000,9.760719,6.277574,446.139248,0.000000,0.000000,12.305231,0.000000,0.000000,0.000000,0,0,0,0,0

82,20:15-20:30,0.000000,34.010266,0.000000,40.808949,15.214557,0.000000,134.113737,0.000000,0.644576,36.467076,113.718938,0.000000,24.745241,0.000000,15.864191,465.946800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,13.111974,141.768068,44.668394,369.315788,14.440501,0.000000,0.000000,0.000000,0.000000,41.949075,0.000000,88.568400,0.000000,0.000000,119.052897,13.525319,0.000000,9.760719,6.277574,426.885248,0.000000,0.000000,12.305231,0.000000,0.000000,0.000000,0,0,0,0,0

83,20:30-20:45,0.000000,34.010266,0.000000,35.282854,15.214557,0.000000,134.113737,0.000000,0.644576,18.233538,113.718938,0.000000,24.745241,0.000000,15.864191,465.946800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,13.111974,141.768068,44.668394,369.315788,14.440501,0.000000,0.000000,0.000000,0.000000,41.949075,0.000000,88.568400,0.000000,0.000000,119.052897,13.525319,0.000000,8.463770,6.277574,426.885248,0.000000,0.000000,12.305231,0.000000,0.000000,0.000000,0,0,0,0,0

84,20:45-21:00,0.000000,34.010266,0.000000,35.220187,15.214557,0.000000,134.113737,0.000000,0.644576,0.000000,113.718938,0.000000,24.745241,0.000000,15.864191,465.946800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,13.111974,141.768068,44.668394,369.315788,14.440501,0.000000,0.000000,0.000000,0.000000,41.949075,0.000000,88.568400,0.000000,0.000000,119.052897,13.525319,0.000000,8.463770,6.277574,398.004248,0.000000,0.000000,12.305231,0.000000,0.000000,0.000000,0,0,0,0,0

85,21:00-21:15,0.000000,34.010266,0.000000,35.220187,15.214557,0.616609,134.113737,0.000000,0.644576,0.000000,113.718938,0.000000,24.745241,0.000000,15.864191,465.946800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,13.111974,141.768068,44.668394,369.315788,14.440501,0.000000,0.000000,0.000000,0.000000,41.949075,0.000000,88.568400,0.000000,0.000000,119.052897,0.000000,0.000000,8.463770,6.277574,348.906548,0.000000,0.000000,12.305231,0.000000,0.000000,0.000000,0,0,0,0,0

86,21:15-21:30,0.000000,34.010266,0.000000,35.220187,15.214557,0.616609,134.113737,0.000000,0.644576,0.000000,113.718938,0.000000,12.372620,0.000000,15.864191,465.946800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,13.111974,141.768068,44.668394,369.315788,14.440501,0.000000,0.000000,0.000000,0.000000,41.949075,0.000000,88.568400,0.000000,0.000000,119.052897,0.000000,0.000000,8.463770,6.277574,348.906548,0.000000,0.000000,12.305231,0.000000,0.000000,0.000000,0,0,0,0,0

87,21:30-21:45,0.000000,34.010266,0.000000,35.220187,15.214557,0.616609,134.113737,0.000000,0.644576,0.000000,113.718938,0.000000,12.372620,0.000000,15.864191,465.946800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,13.111974,141.768068,44.668394,369.315788,14.440501,0.000000,0.000000,0.000000,0.000000,41.949075,0.000000,88.568400,0.000000,0.000000,119.052897,0.000000,0.000000,8.463770,6.277574,348.906548,0.000000,0.000000,12.305231,0.000000,0.000000,0.000000,0,0,0,0,0

88,21:45-22:00,0.000000,34.010266,0.000000,35.220187,15.214557,0.616609,134.113737,0.000000,0.644576,0.000000,113.718938,0.000000,12.372620,0.000000,15.864191,465.946800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,13.111974,141.768068,44.668394,369.315788,14.440501,0.000000,0.000000,0.000000,0.000000,41.949075,0.000000,88.568400,0.000000,0.000000,119.052897,0.000000,0.000000,8.463770,6.277574,348.906548,0.000000,0.000000,12.305231,0.000000,0.000000,0.000000,0,0,0,0,0

89,22:00-22:15,0.000000,34.010266,0.000000,35.220187,15.214557,0.616609,134.113737,0.000000,0.644576,0.000000,113.718938,0.000000,0.000000,0.000000,0.000000,465.946800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,13.111974,141.768068,44.668394,369.315788,14.440501,0.000000,0.000000,0.000000,0.000000,41.949075,0.000000,88.568400,0.000000,0.000000,119.052897,0.000000,0.000000,8.463770,6.277574,348.906548,0.000000,0.000000,12.305231,0.000000,0.000000,0.000000,0,0,0,0,0

90,22:15-22:30,0.000000,34.010266,0.000000,35.220187,15.214557,0.616609,134.113737,0.000000,0.644576,0.000000,113.718938,0.000000,0.000000,0.000000,0.000000,465.946800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,13.111974,141.768068,44.668394,369.315788,14.440501,0.000000,0.000000,0.000000,0.000000,41.949075,0.000000,88.568400,0.000000,0.000000,119.052897,0.000000,0.000000,8.463770,6.277574,348.906548,0.000000,0.000000,12.305231,0.000000,0.000000,0.000000,0,0,0,0,0

91,22:30-22:45,0.000000,34.010266,0.000000,30.630900,15.214557,0.616609,134.113737,0.000000,0.644576,0.000000,113.718938,0.000000,0.000000,0.000000,0.000000,430.808250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,11.706913,141.768068,40.062183,369.315788,14.440501,0.000000,0.000000,0.000000,0.000000,41.949075,0.000000,88.568400,0.000000,0.000000,119.052897,0.000000,0.000000,8.463770,6.277574,348.906548,0.000000,0.000000,12.305231,0.000000,0.000000,0.000000,0,0,0,0,0

92,22:45-23:00,0.000000,34.010266,0.000000,30.630900,15.214557,0.616609,134.113737,0.000000,0.644576,0.000000,113.718938,0.000000,0.000000,0.000000,0.000000,398.557800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,11.706913,141.768068,40.062183,369.315788,14.440501,0.000000,0.000000,0.000000,0.000000,41.949075,0.000000,88.568400,0.000000,0.000000,119.052897,0.000000,0.000000,8.463770,6.277574,348.906548,0.000000,0.000000,12.305231,0.000000,0.000000,0.000000,0,0,0,0,0

93,23:00-23:15,0.000000,34.010266,0.000000,36.219662,15.214557,0.616609,134.113737,0.000000,0.644576,0.000000,113.718938,0.000000,0.000000,0.000000,0.000000,360.049800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,11.706913,141.768068,40.062183,369.315788,14.440501,0.000000,0.000000,0.000000,0.000000,41.949075,0.000000,88.568400,0.000000,0.000000,119.052897,0.000000,0.000000,7.679650,6.277574,346.572000,0.000000,0.000000,12.305231,0.000000,0.000000,0.000000,0,0,0,0,0

94,23:15-23:30,0.000000,34.010266,0.000000,36.219662,15.214557,0.616609,134.113737,0.000000,0.644576,0.000000,113.718938,0.000000,0.000000,0.000000,0.000000,360.049800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,12.987304,141.768068,44.668394,369.315788,14.440501,0.000000,0.000000,0.000000,0.000000,41.949075,0.000000,88.568400,0.000000,0.000000,119.052897,0.000000,0.000000,7.679650,6.277574,346.572000,0.000000,0.000000,12.305231,0.000000,0.000000,0.000000,0,0,0,0,0

95,23:30-23:45,0.000000,34.010266,0.000000,28.164077,15.214557,0.616609,134.113737,0.000000,0.644576,0.000000,113.718938,0.000000,0.000000,0.000000,0.000000,360.049800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,12.987304,141.768068,44.668394,369.315788,14.440501,0.000000,0.000000,0.000000,0.000000,41.949075,0.000000,88.568400,0.000000,0.000000,119.052897,0.000000,0.000000,7.679650,6.277574,346.572000,0.000000,0.000000,12.305231,0.000000,0.000000,0.000000,0,0,0,0,0

96,23:45-24:00,0.000000,34.010266,0.000000,28.164077,15.214557,0.616609,134.113737,0.000000,0.644576,0.000000,113.718938,0.000000,0.000000,0.000000,0.000000,360.049800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.920818,30.707610,12.987304,141.768068,44.668394,369.315788,14.440501,0.000000,0.000000,0.000000,0.000000,41.949075,0.000000,88.568400,0.000000,0.000000,119.052897,0.000000,0.000000,7.679650,6.277574,346.572000,0.000000,0.000000,12.305231,0.000000,0.000000,0.000000,0,0,0,0,0

