Block,Time,CHAMERA2,DADRT2,CHAMERA3,DHAULIGNGA,URI2,UNCHAHAR2,UNCHAHAR1,UNCHAHAR4,UNCHAHAR3,SEWA2,NJPC,RIHAND1,KISHANGANGA,RAPPC,NAPP,JHAJJAR,KOTESHWR,SINGRAULI_HYDRO,DULHASTI,RIHAND3,TEHRI,KOLDAM,PARBATI3,SINGRAULI,RAMPUR,RIHAND2,TANDA2,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,NTPL,MAPS,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,VALLURNTECL,NLCIIST1,RSTPSU1TO6,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
50,12:15-12:30,0,688.249014,0,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,40.759553,657.89409,8.443451,1.068766,51.987209,125.295291,0,2.680619,33.479892,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,10.8885,52.29,0,0,24.456152,64.051829,0,0,41.305771,0,0,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,14.7,147.515625,42.49,416.25

51,12:30-12:45,0,688.249014,0,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,40.759553,657.89409,8.443451,1.068766,51.987209,125.295291,0,2.680619,33.479892,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,10.8885,52.29,0,0,24.456152,64.051829,0,0,41.305771,0,0,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,14.7,147.515625,42.49,416.25

52,12:45-13:00,0,688.249014,0,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,40.759553,657.89409,8.443451,1.068766,51.987209,125.295291,0,2.680619,33.479892,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,10.8885,52.29,0,0,24.456152,64.051829,0,0,41.305771,0,0,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,14.7,147.515625,42.49,416.25

53,13:00-13:15,0,688.249014,0,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,40.759553,657.89409,8.443451,1.068766,51.987209,125.295291,0,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,10.8885,40.67,0,0,24.456152,64.051829,0,0,41.305771,0,0,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,14.7,147.515625,44.311,416.25

54,13:15-13:30,0,688.249014,0,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,40.759553,657.89409,8.443451,1.068766,51.987209,125.295291,0,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,10.8885,0,0,0,24.456152,64.051829,0,0,41.305771,0,0,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,14.7,147.515625,44.311,416.25

55,13:30-13:45,0,688.249014,0,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,40.759553,657.89409,8.443451,1.068766,51.987209,125.295291,0,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,10.8885,0,0,0,24.456152,64.051829,0,0,41.305771,0,0,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,14.7,147.515625,44.311,416.25

56,13:45-14:00,0,688.249014,0,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,40.759553,657.89409,8.443451,1.068766,51.987209,125.295291,0,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,10.8885,0,0,0,24.456152,64.051829,0,0,41.305771,0,0,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,14.7,147.515625,44.311,416.25

57,14:00-14:15,0,688.249014,0,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,40.759553,657.89409,8.443451,1.068766,51.987209,125.295291,0,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,10.8885,0,0,0,24.456152,64.051829,0,0,41.305771,0,0,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,14.7,147.515625,44.311,416.25

58,14:15-14:30,0,688.249014,0,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,40.759553,657.89409,8.443451,1.068766,51.987209,125.295291,8.757959,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,10.8885,0,0,0,24.456152,64.051829,0,0,41.305771,0,0,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,14.7,147.515625,44.311,416.25

59,14:30-14:45,0,688.249014,0,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,40.759553,657.89409,8.443451,1.068766,51.987209,125.295291,17.515916,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,10.8885,0,0,0,24.456152,64.051829,0,0,41.305771,0,0,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,11.76,147.515625,44.311,416.25

60,14:45-15:00,0,688.249014,0,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,40.759553,657.89409,8.443451,1.068766,51.987209,125.295291,26.273875,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,10.8885,0,0,0,24.456152,64.051829,0,0,41.305771,0,0,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,11.76,147.515625,44.311,416.25

61,15:00-15:15,0,688.249014,0,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,40.759553,657.89409,8.443451,1.068766,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,10.8885,0,0,0,24.456152,64.051829,0,0,41.305771,0,0,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,11.76,147.515625,44.311,416.25

62,15:15-15:30,0,688.249014,0,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,40.759553,657.89409,8.443451,1.068766,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,10.8885,0,0,0,24.456152,64.051829,0,0,41.305771,0,0,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,11.76,147.515625,44.311,416.25

63,15:30-15:45,0,688.249014,0,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,40.759553,657.89409,8.443451,1.068766,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,7.9422,0,0,0,24.456152,64.051829,0,0,41.305771,0,0,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,11.76,147.515625,44.311,416.25

64,15:45-16:00,0,688.249014,0,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,40.759553,657.89409,8.443451,1.068766,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,7.9422,0,0,0,24.456152,64.051829,0,0,41.305771,0,0,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,11.76,147.515625,44.311,416.25

65,16:00-16:15,0,688.249014,0,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,40.759553,657.89409,8.443451,1.068766,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,7.9422,0,0,0,24.456152,64.051829,0,0,41.305771,0,0,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,11.76,147.515625,44.311,418.77

66,16:15-16:30,0,688.249014,0,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,40.759553,657.89409,8.443451,1.068766,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,10.8885,0,0,0,24.456152,64.051829,0,0,41.305771,0,0,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,11.76,147.515625,44.311,418.77

67,16:30-16:45,0,688.249014,0,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,40.759553,657.89409,8.443451,1.068766,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,10.8885,0,0,0,24.456152,64.051829,0,0,41.305771,0,0,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,10.29,147.515625,44.311,418.77

68,16:45-17:00,0,688.249014,0,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,40.759553,657.89409,8.443451,1.068766,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,19.6614,47.472,10.8885,0,0,0,24.456152,64.051829,0,0,41.305771,0,0,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,10.29,147.515625,44.311,418.77

69,17:00-17:15,0,688.249014,0,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,40.759553,657.89409,8.443451,1.068766,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,0,51.888,10.8885,0,0,0,24.456152,64.051829,0,0,41.305771,0,0,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,10.29,147.515625,44.311,418.77

70,17:15-17:30,0,688.249014,0,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,40.759553,657.89409,8.443451,1.068766,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,0,51.888,10.8885,0,0,0,24.456152,64.051829,0,0,41.305771,0,0,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,10.29,147.515625,44.311,418.77

71,17:30-17:45,0,688.249014,0,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,40.759553,657.89409,8.443451,1.068766,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,0,47.472,12.1695,0,0,0,24.456152,64.051829,0,0,41.305771,0,0,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,10.29,147.515625,44.311,418.77

72,17:45-18:00,0,688.249014,0,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,40.759553,657.89409,8.443451,1.068766,51.987209,125.295291,35.301309,2.680619,20.087936,142.003256,1.766682,119.5917,1.44175,42.66,0,47.472,12.1695,0,0,0,24.456152,64.051829,0,0,41.305771,0,0,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,10.29,147.515625,44.311,418.77

73,18:00-18:15,0,688.249014,0,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,40.759553,657.89409,8.443451,1.068766,51.987209,125.295291,35.301309,2.680619,30.801501,111.614941,1.766682,119.5917,1.44175,42.66,0,47.472,12.1695,0,0,0,24.456152,64.051829,0,0,41.305771,0,0,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,10.29,147.515625,44.311,418.77

74,18:15-18:30,0,688.249014,0,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,40.759553,657.89409,8.443451,1.068766,51.987209,125.295291,35.301309,2.680619,30.801501,111.614941,1.766682,119.5917,1.44175,42.66,0,51.888,12.1695,0,0,0,24.456152,64.051829,0,0,41.305771,0,0,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,10.29,147.515625,44.311,418.77

75,18:30-18:45,13.841861,688.249014,0,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,40.759553,657.89409,8.443451,1.068766,51.987209,125.295291,35.301309,2.680619,24.105522,111.614941,1.766682,119.5917,1.44175,42.66,0,51.888,12.1695,0,0,0,24.456152,64.051829,0,0,41.305771,0,0,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,10.29,147.515625,44.311,418.77

76,18:45-19:00,13.841861,688.249014,0,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,40.759553,657.89409,8.443451,1.068766,51.987209,125.295291,35.301309,2.680619,24.105522,111.614941,1.766682,119.5917,1.44175,42.66,0,47.472,12.1695,0,0,0,24.456152,64.051829,0,0,41.305771,0,0,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,10.29,147.515625,44.311,418.77

77,19:00-19:15,41.864567,688.249014,0,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,161.850692,93.324175,2.237415,55.190641,40.759553,657.89409,17.504714,1.068766,51.987209,125.295291,35.301309,2.680619,68.802518,142.003256,1.813068,119.5917,1.44175,42.66,0,47.472,10.8885,0,0,0,24.456152,64.051829,0,0,41.305771,0,0,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,10.29,147.515625,44.311,418.77

78,19:15-19:30,41.864567,688.249014,0,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,161.850692,93.324175,2.237415,55.190641,40.759553,657.89409,17.504714,1.068766,51.987209,125.295291,35.301309,2.680619,68.802518,142.003256,1.813068,119.5917,1.44175,42.66,0,47.472,10.8885,0,0,0,24.456152,64.051829,0,0,41.305771,0,0,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,10.29,147.515625,44.311,418.77

79,19:30-19:45,41.864567,688.249014,0,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,161.850692,93.324175,2.237415,55.190641,40.759553,657.89409,17.504714,1.068766,51.987209,125.295291,35.301309,2.680619,68.802518,142.003256,1.813068,119.5917,1.44175,42.66,0,47.472,10.8885,0,0,0,24.456152,64.051829,0,0,41.305771,0,0,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,10.29,147.515625,42.49,418.77

80,19:45-20:00,41.864567,688.249014,0,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,161.850692,93.324175,2.237415,55.190641,40.759553,657.89409,17.504714,1.068766,51.987209,125.295291,35.301309,2.680619,68.802518,142.003256,1.813068,119.5917,1.44175,42.66,0,47.472,10.8885,0,0,0,24.456152,64.051829,0,0,41.305771,0,0,0,69.689145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,10.29,147.515625,42.49,418.77

81,20:00-20:15,41.864567,688.249014,0,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,161.850692,93.324175,2.237415,55.190641,40.759553,657.89409,17.504714,1.068766,51.987209,125.295291,35.301309,2.680619,68.802518,142.003256,1.813068,119.5917,1.44175,42.66,0,47.472,10.8885,25.564,0,0,24.456152,64.051829,0,0,41.305771,0,0,0,70.265089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,10.29,147.515625,42.49,418.77

82,20:15-20:30,41.864567,688.249014,0,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,161.850692,93.324175,2.237415,55.190641,40.759553,657.89409,17.504714,1.068766,51.987209,125.295291,35.301309,2.680619,68.802518,142.003256,1.813068,119.5917,1.44175,42.66,0,47.472,10.8885,51.128,0,0,24.456152,64.051829,0,0,41.305771,0,0,0,70.265089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,10.29,147.515625,42.49,418.77

83,20:30-20:45,41.864567,688.249014,0,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,161.850692,93.324175,2.237415,55.190641,40.759553,657.89409,17.504714,1.068766,51.987209,125.295291,35.301309,2.680619,37.497479,142.003256,1.813068,119.5917,1.44175,42.66,0,47.472,10.8885,63.91,0,0,24.456152,64.051829,0,0,41.305771,0,0,0,70.265089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,10.29,147.515625,41.5795,418.77

84,20:45-21:00,41.864567,688.249014,0,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,40.759553,657.89409,17.092839,1.068766,51.987209,125.295291,35.301309,2.680619,37.497479,142.003256,1.766682,119.5917,1.44175,42.66,0,47.472,10.8885,79.3646,0,0,24.456152,64.051829,0,0,41.305771,0,0,0,70.265089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,10.29,147.515625,41.5795,418.77

85,21:00-21:15,41.864567,688.249014,0,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,40.759553,657.89409,16.886902,1.068766,51.987209,125.295291,35.301309,2.680619,37.497479,142.003256,1.766682,119.5917,1.44175,42.66,0,47.472,10.8885,84.9422,0,0,24.456152,64.051829,0,0,41.305771,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,10.29,147.515625,41.5795,418.77

86,21:15-21:30,41.864567,688.249014,10.180927,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,40.759553,657.89409,16.886902,1.068766,51.987209,125.295291,35.301309,2.680619,37.497479,142.003256,1.766682,119.5917,1.44175,42.66,0,47.472,10.8885,84.9422,0,0,24.456152,64.051829,0,0,41.305771,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,10.29,147.515625,41.5795,418.77

87,21:30-21:45,41.864567,688.249014,20.361854,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,40.759553,657.89409,16.886902,1.068766,51.987209,125.295291,35.301309,2.680619,33.479892,142.003256,1.766682,119.5917,1.44175,42.66,0,47.472,10.8885,84.9422,0,0,24.456152,64.051829,0,0,41.305771,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,10.29,147.515625,41.5795,418.77

88,21:45-22:00,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,161.850692,93.324175,2.237415,55.190641,40.759553,657.89409,25.330352,1.068766,51.987209,125.295291,35.301309,2.680619,33.479892,142.003256,1.813068,119.5917,1.44175,42.66,0,47.472,10.8885,84.9422,0,0,24.456152,64.051829,0,0,41.305771,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,10.29,147.515625,41.5795,418.77

89,22:00-22:15,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,161.850692,93.324175,2.237415,55.190641,40.759553,657.89409,25.330352,1.068766,51.987209,125.295291,35.301309,2.680619,33.479892,142.003256,1.813068,119.5917,1.44175,42.66,0,47.472,10.8885,84.9422,0,0,24.456152,64.051829,0,0,41.305771,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,10.29,147.515625,41.5795,418.77

90,22:15-22:30,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,161.850692,93.324175,2.237415,55.190641,40.759553,657.89409,25.330352,1.068766,51.987209,125.295291,35.301309,2.680619,33.479892,142.003256,1.813068,119.5917,1.44175,42.66,0,47.472,10.8885,84.9422,0,0,24.456152,64.051829,0,0,41.305771,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,10.29,147.515625,41.5795,418.77

91,22:30-22:45,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,161.850692,93.324175,2.237415,55.190641,40.759553,657.89409,25.330352,1.068766,51.987209,125.295291,35.301309,2.680619,33.479892,142.003256,1.813068,119.5917,1.44175,42.66,0,47.472,10.8885,84.9422,0,0,24.456152,64.051829,0,0,41.305771,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,7.35,147.515625,41.883,418.77

92,22:45-23:00,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,161.850692,93.324175,2.237415,55.190641,40.759553,657.89409,25.330352,1.068766,51.987209,125.295291,35.301309,2.680619,33.479892,142.003256,1.813068,119.5917,1.44175,42.66,0,47.472,10.8885,84.9422,0,0,24.456152,64.051829,0,0,42.422143,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,7.35,147.515625,42.1865,418.77

93,23:00-23:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,40.759553,657.89409,25.330352,1.068766,51.987209,125.295291,35.301309,2.680619,33.479892,142.003256,1.766682,119.5917,1.44175,42.66,0,47.472,10.8885,84.9422,0,0,24.456152,64.051829,0,0,42.422143,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,7.35,147.515625,42.49,418.77

94,23:15-23:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,40.759553,657.89409,25.330352,1.068766,51.987209,125.295291,35.301309,2.680619,33.479892,142.003256,1.472234,119.5917,1.44175,42.66,0,47.472,10.8885,84.9422,0,0,24.456152,64.051829,0,0,42.422143,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,7.35,147.515625,42.49,418.77

95,23:30-23:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,40.759553,657.89409,25.330352,1.068766,51.987209,125.295291,35.301309,2.680619,33.479892,142.003256,1.472234,119.5917,1.44175,42.66,0,47.472,10.8885,84.9422,0,0,24.456152,64.051829,0,0,42.422143,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,7.35,147.515625,42.49,418.77

96,23:45-24:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,21.619792,0.814833,26.717787,16.588865,160.017672,93.324175,2.184458,55.190641,40.759553,657.89409,25.330352,1.068766,51.987209,125.295291,35.301309,2.680619,33.479892,142.003256,1.766682,119.5917,1.44175,42.66,0,47.472,10.8885,84.9422,0,0,24.456152,64.051829,0,0,42.422143,0,0,0,70.841032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,20.0018,20.73185,7.35,147.515625,42.49,418.77

