Block,Time,UNCHAHAR3,URI2,TANDA2,RIHAND3,SINGRAULI,UNCHAHAR2,SEWA2,UNCHAHAR1,UNCHAHAR4,TEHRI,SINGRAULI_HYDRO,RIHAND2,CHAMERA3,DHAULIGNGA,NAPP,KISHANGANGA,CHAMERA2,JHAJJAR,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,DADRT2,DULHASTI,KOLDAM,NJPC,RAPPC,URI,TANAKPUR,SALAL,BSIUL,RAPPB,CHAMERA1,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,KGSU3AND4,KKNP,KKNPPU2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,KHSTPP-I,KHSTPP-II,FSTPP I & II,TALA,BRBCL,SASAN
10,02:15-02:30,26.39091,21.5232,0,61.832812,125.5875,42.392196,16.1293,10.91181,0,0,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,35.328,0,25.564,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.3748,147.515625,20.73185,0,20.0018,346.5

11,02:30-02:45,26.39091,21.5232,0,61.832812,125.5875,42.392196,16.1293,10.91181,0,0,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,41.952,0,25.564,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,346.5

12,02:45-03:00,26.39091,21.5232,0,61.832812,125.5875,42.392196,16.1293,10.91181,0,0,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,41.952,0,25.564,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,346.5

13,03:00-03:15,26.39091,31.897382,0,61.832812,125.5875,42.392196,16.1293,10.91181,0,0,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,35.328,0,25.564,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,346.5

14,03:15-03:30,26.39091,31.897382,0,61.832812,125.5875,42.392196,16.1293,10.91181,0,0,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,35.328,0,25.564,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,346.5

15,03:30-03:45,26.39091,31.897382,0,61.832812,125.5875,42.392196,16.1293,10.91181,0,0,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,35.328,0,25.564,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,346.5

16,03:45-04:00,26.39091,31.897382,0,61.832812,125.5875,42.392196,16.1293,10.91181,0,0,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,41.952,0,25.564,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,346.5

17,04:00-04:15,26.39091,21.5232,0,61.832812,125.5875,42.392196,16.1293,10.91181,0,0,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,41.952,0,25.564,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,346.5

18,04:15-04:30,26.39091,21.5232,0,61.832812,125.5875,42.392196,16.1293,10.91181,0,1.008,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,35.328,0,25.564,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,346.5

19,04:30-04:45,26.39091,21.5232,0,61.832812,125.5875,42.392196,16.1293,10.91181,0,13.608,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,35.328,0,13.944,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,346.5

20,04:45-05:00,26.39091,21.5232,0,61.832812,125.5875,42.392196,16.1293,10.91181,0,13.608,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,35.328,0,13.944,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,346.5

21,05:00-05:15,26.39091,24.2136,0,61.832812,125.5875,42.392196,16.1293,10.91181,0,13.608,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,41.952,0,13.944,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,346.5

22,05:15-05:30,26.39091,24.2136,0,61.832812,125.5875,42.392196,16.1293,10.91181,0,27.216,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,41.952,0,13.944,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,346.5

23,05:30-05:45,26.39091,24.2136,0,61.832812,125.5875,42.392196,16.1293,10.91181,0,27.216,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,35.328,0,13.944,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,346.5

24,05:45-06:00,26.39091,24.2136,0,61.832812,125.5875,42.392196,16.1293,10.91181,0,27.216,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,35.328,0,13.944,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,346.5

25,06:00-06:15,26.39091,24.2136,0,61.832812,125.5875,42.392196,16.1293,10.91181,0,27.216,0.82259,118.125,0,0,43.0404,0,3.3325,435.435,8.381,0,0,92,679.493168,1.9245,0,23.3909,53.9325,35.328,0,13.944,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,346.5

26,06:15-06:30,26.39091,24.2136,0,61.832812,125.5875,42.392196,16.1293,10.91181,0,40.824,0.82259,118.125,0,0,43.0404,0,13.17004,435.435,16.762,0,0,92,679.493168,1.9245,0,46.7818,53.9325,35.328,0,25.564,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,346.5

27,06:30-06:45,26.39091,24.2136,0,61.832812,125.5875,42.392196,16.1293,10.91181,0,40.824,0.82259,118.125,1.2734,7.926,43.0404,0,13.17004,435.435,25.143,0,0,92,679.493168,16.478852,0,70.1727,53.9325,41.952,5.7645,25.564,6.5208,0,11.455,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,346.5

28,06:45-07:00,26.39091,24.2136,0,61.832812,125.5875,42.392196,16.7958,10.91181,0,40.824,0.82259,118.125,29.062808,16.3804,43.0404,0,39.51012,435.435,35.496,0,0,92,679.493168,32.957704,0,93.5636,53.9325,41.952,5.7645,56.357,19.5624,0,14.062,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,346.5

29,07:00-07:15,26.39091,24.2136,0,61.832812,125.5875,42.392196,16.7958,10.91181,0,40.824,0.82259,118.125,29.062808,27.408108,43.0404,0,39.51012,435.435,35.496,0,0,92,679.493168,32.957704,0,93.5636,53.9325,35.328,5.7645,56.357,19.5624,0,27.571,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,346.5

30,07:15-07:30,26.39091,24.2136,0,61.832812,125.5875,42.392196,16.7958,10.91181,0,40.824,0.82259,118.125,29.062808,27.408108,43.0404,0,39.51012,435.435,35.496,0,0,92,679.493168,32.957704,0,93.5636,53.9325,35.328,5.7645,56.357,19.5624,0,42.14808,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,346.5

31,07:30-07:45,26.39091,24.2136,0,61.832812,125.5875,42.392196,16.7958,10.91181,0,40.824,0.82259,118.125,29.062808,27.408108,43.0404,0,39.51012,435.435,35.496,0,0,92,679.193168,32.957704,0,93.5636,53.9325,35.328,5.7645,56.357,19.5624,0,42.14808,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,346.5

32,07:45:08:00,26.39091,24.2136,0,61.832812,125.5875,42.392196,16.7958,10.91181,0,40.824,0.82259,118.125,29.062808,27.408108,43.0404,0,39.51012,435.435,35.496,0,0,92,679.193168,32.957704,0,93.5636,53.9325,35.328,5.7645,56.357,13.0416,0,42.14808,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,346.5

33,08:00-08:15,26.39091,24.2136,0,61.832812,125.5875,42.392196,16.7958,10.91181,0,40.824,0.82259,118.125,29.062808,18.272072,43.0404,0,39.51012,435.435,35.496,0,0,92,679.193168,32.957704,0,93.5636,53.9325,35.328,5.7645,56.357,13.0416,0,42.14808,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

34,08:15-08:30,26.39091,24.2136,0,61.832812,125.5875,42.392196,16.1293,10.91181,0,40.824,0.82259,118.125,1.2734,9.136036,43.0404,0,26.34008,435.435,17.748,0,0,92,679.193168,16.478852,0,83.336,53.9325,35.328,5.7645,13.363,0,0,26.07,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

35,08:30-08:45,26.39091,24.2136,0,61.832812,125.5875,42.392196,16.1293,10.91181,0,40.824,0.82259,118.125,0,7.926,43.0404,0,13.0634,435.435,8.381,0,0,92,679.193168,1.9245,0,70.1727,53.9325,36.432,0,13.363,0,0,14.062,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

36,08:45:09:00,26.39091,24.2136,0,61.832812,125.5875,42.392196,16.1293,10.91181,0,40.824,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,70.1727,53.9325,36.432,0,13.363,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

37,09:00:09:15,26.39091,26.904,0,61.832812,125.5875,42.392196,16.1293,10.91181,0,27.216,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,46.7818,53.9325,34.776,0,13.363,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

38,09:15-09:30,26.39091,26.904,0,61.832812,125.5875,42.392196,16.1293,10.91181,0,27.216,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,23.3909,53.9325,34.776,0,13.363,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

39,09:30-09:45,26.39091,29.5944,0,61.832812,125.5875,42.392196,16.1293,10.91181,0,27.216,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,19.9817,53.9325,35.328,0,25.564,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

40,09:45-10:00,26.39091,29.5944,0,61.832812,125.5875,42.392196,16.1293,10.91181,0,27.216,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,35.328,0,25.564,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

41,10:00-10:15,26.39091,29.5944,0,61.832812,125.5875,42.392196,16.1293,10.91181,0,27.216,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,37.536,0,25.564,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

42,10:15-10:30,26.39091,29.5944,0,61.832812,125.5875,42.392196,16.1293,10.91181,0,26.712,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,37.536,0,25.564,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

43,10:30-10:45,26.39091,29.5944,0,61.832812,125.5875,42.392196,16.1293,10.91181,0,13.608,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,37.536,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

44,10:45-11:00,26.39091,29.5944,0,61.832812,125.5875,42.392196,16.1293,10.91181,0,0,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,35.328,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

45,11:00-11:15,26.39091,29.5944,0,61.832812,125.5875,40.713696,16.1293,10.91181,0,0,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,36.432,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

46,11:15-11:30,26.39091,29.5944,0,61.832812,125.5875,40.713696,16.1293,10.91181,0,0,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,36.432,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

47,11:30-11:45,26.39091,29.86344,0,61.832812,125.5875,40.713696,16.1293,10.91181,0,0,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,36.432,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

48,11:45-12:00,26.39091,29.86344,0,61.832812,125.5875,40.713696,16.1293,10.91181,0,0,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,36.432,0,12.782,0,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

49,12:00-12:15,26.39091,29.86344,0,61.832812,125.5875,40.713696,16.1293,10.91181,0,0,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,36.432,0,12.782,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

50,12:15-12:30,26.39091,29.86344,0,61.832812,125.5875,40.713696,16.1293,10.91181,0,0,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,36.432,0,12.782,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

51,12:30-12:45,26.39091,29.86344,0,61.832812,125.5875,40.713696,16.1293,10.91181,0,0,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,38.088,0,12.782,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

52,12:45-13:00,26.39091,29.86344,0,61.832812,125.5875,40.713696,16.1293,10.91181,0,0,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,38.088,0,12.782,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

53,13:00-13:15,26.39091,29.86344,0,61.832812,125.5875,40.713696,16.1293,10.91181,0,0,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,35.328,0,12.782,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

54,13:15-13:30,26.39091,29.86344,0,61.832812,125.5875,40.713696,16.1293,10.91181,0,0,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,35.328,0,12.782,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

55,13:30-13:45,26.39091,29.86344,0,61.832812,125.5875,40.713696,16.1293,10.91181,0,0,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,33.12,0,12.782,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

56,13:45-14:00,26.39091,29.86344,0,61.832812,125.5875,40.713696,16.1293,10.91181,0,0,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,33.12,0,12.782,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

57,14:00-14:15,26.39091,29.86344,0,61.832812,125.5875,40.713696,16.1293,10.91181,0,13.608,0.82259,118.125,0,0,43.0404,0,0,435.435,8.381,0,0,92,679.493168,1.9245,0,0,53.9325,33.12,0,12.782,6.5208,0,0,0,71.2416,0,0,0,29.4,15.225,0,0,46.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,20.73185,0,20.0018,348.975

