Block,Time,NR/20122023/29022024/IEX_LDC_231218_00502,NR/01102023/30042040/GNA_LT_36,NR/01102023/19072037/LT-05,NR/30092023/31122025/SH-07,NR/20122023/29022024/IEX_LDC_231218_00501,NR/25122023/27122023/IEX_231223_05926,NR/27122023/27122023/DD20231227NR21943,NR/20122023/31122023/HPX-GTAMLDCRA-141223-05421,NR/23122023/31122023/HP-17,NR/20122023/31122023/HPX-GTAMLDCRA-141223-05422,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01102023/06022042/L_NR_2012_07,NR/23122023/31122023/HP-21,NR/01102023/22052037/LT-59,NR/01102023/31102037/L_NR_2019_11,NR/01102023/05012040/L_NR_2020_02,NR/01102023/31052040/LT-31,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01102023/30042040/GNA_LT_35,NR/01102023/23072042/L_NR_2012_04,NR/27122023/27122023/IEX_231226_05949,NR/01102023/06022042/L_NR_2012_02,NR/30092023/26122029/SH-06,NR/01122023/31122023/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/23122023/31122023/SJVN231223NR1309,WR/01102023/24112044/L_NR_2020_07,WR/01102023/29112042/L_NR_2019_05,NR/26072023/31072042/L_NR_2023_07,NR/01102023/25072045/L_NR_2021_15,NR/23122023/31122023/SJVN231223NR1310,SR/01122023/31122023/BYPL_KSEB_DEC23,NR/22102023/11042047/L_NR_2021_16,NR/26072023/25122043/L_NR_2023_10,NR/01102023/02122045/L_NR_2021_13,WR/01102023/30052048/L_NR_2022_10,WR/01102023/29112042/RUMS(L_NR_2019_07),WR/01102023/31032046/L_NR_2020_05,NR/22102023/11042047/L_NR_2021_17,WR/01102023/01102023/L_NR_2022_09,WR/01102023/01102023/L_NR_2020_06,NR/01102023/13082046/L_NR_2021_12,WR/01102023/16072048/L_NR_2022_08,L_NR_2019_19,SR/01102023/07102043/L_NR_2018_61,NR/01102023/08032047/L_NR_2021_14
60,14:45-15:00,11.560000,10.510000,86.680000,25.450000,8.190000,192.620000,0.000000,5.780000,0.000000,14.450000,0.000000,86.870000,251.460000,0.000000,1.220000,1.710000,10.270000,100.880000,0.000000,10.270000,270.870000,0.000000,260.610000,30.820000,96.310000,32.5,24.08,5,32.5,137,31.05,28.89,48.16,64,58,38.46,13.88,32.5,15,32,13.88,5,192.28,6.34,93.972115,33.93,60.55

61,15:00-15:15,11.560000,9.570000,86.680000,30.820000,8.190000,192.620000,0.000000,5.780000,0.000000,14.450000,22.150000,86.870000,251.460000,0.930000,1.300000,1.710000,9.330000,100.880000,0.000000,9.330000,270.870000,0.000000,260.610000,30.820000,96.310000,32.5,24.08,5,32.5,123,28.84,28.89,48.16,56,52,32.65,14.52,32.5,15,28,14.52,5,163.24,6.34,85.630934,30.86,56.14

62,15:15-15:30,11.560000,8.540000,86.680000,30.820000,8.190000,192.620000,0.000000,5.780000,0.000000,14.450000,22.150000,86.870000,251.460000,0.000000,1.300000,1.710000,8.330000,100.880000,0.000000,8.330000,270.870000,0.000000,260.610000,30.820000,96.310000,32.5,24.08,5,32.5,109,26.52,28.89,48.16,50,46,29.27,15.12,32.5,15,25,15.12,5,146.35,6.34,75.265289,30.53,51.32

63,15:30-15:45,11.560000,7.440000,86.680000,30.820000,8.190000,192.620000,0.000000,5.780000,0.000000,14.450000,22.150000,86.870000,251.460000,0.000000,1.300000,1.710000,7.260000,100.880000,0.000000,7.260000,270.870000,0.000000,260.610000,30.820000,96.310000,32.5,0,5.83,32.5,102,23.81,0,48.16,47,43,27.22,15.17,32.5,17.5,23,15.17,5.84,136.1,6.34,64.286465,30.07,45.8

64,15:45-16:00,11.560000,6.350000,86.680000,30.820000,8.190000,192.620000,0.000000,5.780000,0.000000,14.450000,23.110000,86.870000,251.460000,0.930000,1.300000,1.710000,6.190000,100.880000,0.000000,6.190000,270.870000,0.000000,260.610000,30.820000,96.310000,32.5,0,5.83,32.5,88,20.54,0,48.16,40,37,24.23,15.22,32.5,17.5,20,15.22,5.84,121.14,6.34,52.519268,29.93,39.37

65,16:00-16:15,11.560000,5.220000,99.680000,30.820000,8.190000,192.620000,0.000000,5.780000,0.000000,14.450000,23.110000,86.870000,251.460000,0.000000,1.300000,1.710000,5.100000,100.880000,0.000000,5.100000,270.870000,0.000000,260.610000,30.820000,96.310000,21.6,0,8,21.33,74,16.5,0,48.16,33,31,21.28,15.74,26,24.01,17,15.74,8.01,106.39,6.34,41.287386,32.12,32.33

66,16:15-16:30,11.560000,3.970000,104.010000,30.820000,8.190000,192.620000,0.000000,5.780000,0.000000,14.450000,23.110000,86.870000,251.460000,0.000000,1.300000,1.710000,3.880000,100.880000,0.000000,3.880000,270.870000,0.000000,260.610000,30.820000,96.310000,11,0,8.25,5.94,56,12.08,0,48.16,27,24,17.58,16.26,12.7,24.76,13,16.26,8.26,87.89,6.34,29.014073,31.53,24.9

67,16:30-16:45,11.560000,2.730000,108.350000,30.700000,8.190000,192.620000,0.000000,5.780000,0.000000,14.450000,23.110000,86.870000,251.460000,0.930000,1.300000,1.710000,2.660000,100.880000,0.000000,2.660000,270.870000,0.000000,260.610000,30.700000,96.310000,5,0,8.31,2.22,42,9.5,0,48.16,20,18,14.31,16.86,4.3,24.92,10,16.86,8.31,71.53,9.07,18.541365,30.75,16.96

68,16:45-17:00,11.560000,1.640000,112.680000,30.700000,8.190000,192.620000,0.000000,5.780000,0.000000,14.450000,23.110000,86.870000,251.460000,0.000000,1.300000,1.710000,1.600000,100.880000,0.000000,1.600000,270.870000,0.000000,260.610000,30.700000,96.310000,1,0,8.34,1,25,8,0,48.16,11,10,11.1,17.16,0.7,25.01,6,17.16,8.33,55.52,7.93,11.046955,30.09,9.01

69,17:00-17:15,11.560000,0.860000,117.880000,30.700000,8.190000,192.620000,145.430000,5.780000,0.000000,14.450000,23.110000,86.870000,251.460000,0.000000,1.380000,1.710000,0.830000,100.880000,0.000000,0.830000,270.870000,0.000000,260.610000,30.700000,96.310000,0,0,8.47,0,14,4,0,48.16,8,6,6.77,18.27,0,25.42,4,18.27,8.49,33.86,7.81,5.469946,29.68,1.63

70,17:15-17:30,11.560000,0.360000,117.880000,30.700000,8.190000,192.620000,135.800000,5.780000,0.000000,14.450000,24.080000,86.870000,251.460000,0.930000,1.380000,1.710000,0.350000,100.880000,0.000000,0.350000,270.870000,0.000000,260.610000,30.700000,96.310000,0,0,8.5,0,7,2,0,48.16,5,3,3.7,19.63,0,25.49,2,19.63,8.49,18.53,7.68,2.082862,29.18,0.31

71,17:30-17:45,11.560000,0.110000,117.880000,30.700000,8.190000,192.620000,118.460000,5.780000,0.000000,14.450000,25.040000,86.870000,251.460000,0.000000,1.380000,1.710000,0.110000,100.880000,0.000000,0.110000,270.870000,0.000000,260.610000,30.700000,96.310000,0,0,10.94,0,2,1,0,48.16,1,1,1.64,31.88,0,32.83,1,31.88,10.94,8.21,10.77,0.175194,30.86,0

72,17:45-18:00,11.560000,0.010000,117.880000,30.700000,8.190000,192.620000,118.460000,5.780000,0.000000,14.450000,25.040000,86.870000,251.460000,0.000000,1.380000,1.710000,0.010000,100.880000,0.000000,0.010000,270.870000,0.000000,260.610000,30.700000,96.310000,0,0,11.61,0,1,0,0,48.16,0,0,0.38,33.22,0,34.83,0,33.22,11.6,1.89,11.1,0,30.68,0

73,18:00-18:15,11.560000,0.000000,117.880000,30.700000,8.190000,192.620000,121.350000,5.780000,0.000000,14.450000,25.040000,86.870000,147.720000,1.090000,1.380000,1.710000,0.000000,100.880000,0.000000,0.000000,270.870000,0.000000,260.610000,30.700000,96.310000,0,0,11.89,0,1,0,0,48.16,0,0,0,35.22,0,35.68,0,35.22,11.9,0,11.44,0,30.21,0

74,18:15-18:30,11.560000,0.000000,117.880000,30.700000,8.190000,192.620000,115.570000,5.780000,0.000000,14.450000,25.040000,86.870000,147.720000,1.090000,1.380000,1.710000,0.000000,100.880000,0.000000,0.000000,270.870000,0.000000,260.610000,30.700000,96.310000,0,0,12.78,0,1,0,0,48.16,0,0,0,37.27,0,38.35,0,37.27,12.79,0,11.77,0,29.89,0

75,18:30-18:45,11.560000,0.000000,117.880000,30.700000,8.190000,192.620000,121.350000,5.780000,0.000000,14.450000,25.040000,86.870000,147.720000,1.090000,1.380000,1.710000,0.000000,100.880000,0.000000,0.000000,270.870000,0.000000,260.610000,30.700000,96.310000,0,0,13.04,0,1,0,0,48.16,0,0,0,49.88,0,39.12,0,49.88,13.05,0,11.88,0,29.66,0

76,18:45-19:00,11.560000,0.000000,117.880000,30.700000,8.190000,192.620000,121.350000,5.780000,0.000000,14.450000,25.040000,86.870000,147.720000,1.090000,1.380000,1.710000,0.000000,100.880000,0.000000,0.000000,270.870000,0.000000,260.610000,30.700000,96.310000,0,0,13.1,0,0,0,0,48.16,0,0,0,51.9,0,39.31,0,51.9,13.12,0,12.21,0,29.27,0

77,19:00-19:15,11.560000,0.000000,117.880000,30.700000,8.190000,192.620000,0.000000,5.780000,0.000000,14.450000,25.040000,86.870000,147.720000,1.090000,1.380000,1.670000,0.000000,100.880000,0.000000,0.000000,270.870000,0.000000,260.610000,30.700000,96.310000,0,0,13.59,0,0,0,0,48.16,0,0,0,53.64,0,40.76,0,53.64,13.57,0,12.55,0,26.02,0

78,19:15-19:30,11.560000,0.000000,117.880000,30.700000,8.190000,192.620000,0.000000,5.780000,0.000000,14.450000,25.040000,86.870000,147.720000,1.090000,1.380000,1.670000,0.000000,100.880000,0.000000,0.000000,270.870000,0.000000,260.610000,30.700000,96.310000,0,0,13.94,0,0,0,0,48.16,0,0,0,54.82,0,41.83,0,54.82,13.95,0,12.88,0,25.8,0

79,19:30-19:45,11.560000,0.000000,117.880000,30.340000,8.190000,192.620000,0.000000,5.780000,0.000000,14.450000,24.080000,86.870000,147.720000,1.010000,1.380000,1.670000,0.000000,100.880000,0.000000,0.000000,270.870000,0.000000,260.610000,30.340000,96.310000,0,0,20.24,0,0,0,0,48.16,0,0,0,61.18,0,60.72,0,61.18,20.23,0,13.21,0,25.32,0

80,19:45-20:00,11.560000,0.000000,117.880000,32.210000,8.190000,192.620000,0.000000,5.780000,0.000000,14.450000,24.080000,86.870000,147.720000,1.010000,1.380000,1.670000,0.000000,100.880000,0.000000,0.000000,270.870000,0.000000,260.610000,32.210000,96.310000,0,0,20.17,0,0,0,0,48.16,0,0,0,61.88,0,60.51,0,61.88,20.16,0,13.44,0,25.02,0

81,20:00-20:15,11.560000,0.000000,110.760000,30.820000,8.190000,192.620000,0.000000,5.780000,0.000000,14.450000,24.080000,86.870000,147.720000,1.010000,1.300000,1.670000,0.000000,100.880000,0.000000,0.000000,270.870000,0.000000,260.610000,30.820000,96.310000,0,0,19.83,0,0,0,0,48.16,0,0,0,68.63,0,59.48,0,68.63,19.82,0,18.12,0,24.92,0

82,20:15-20:30,11.560000,0.000000,110.760000,30.820000,8.190000,192.620000,0.000000,5.780000,0.000000,14.450000,24.080000,86.870000,147.720000,1.010000,1.300000,1.670000,0.000000,100.880000,0.000000,0.000000,270.870000,0.000000,260.610000,30.820000,96.310000,0,0,19.75,0,0,0,0,48.16,0,0,0,67.48,0,59.26,0,67.48,19.75,0,18.07,0,24.72,0

83,20:30-20:45,11.560000,0.000000,110.760000,30.820000,8.190000,192.620000,0.000000,5.780000,0.000000,14.450000,24.080000,86.870000,147.720000,1.010000,1.300000,1.670000,0.000000,100.880000,0.000000,0.000000,270.870000,0.000000,260.610000,30.820000,96.310000,0,0,19.07,0,0,0,0,48.16,0,0,0,66.88,0,57.22,0,66.88,19.08,0,17.77,0,24.42,0

84,20:45-21:00,11.560000,0.000000,110.760000,30.820000,8.190000,192.620000,0.000000,5.780000,0.000000,14.450000,24.080000,86.870000,147.720000,1.010000,1.300000,1.670000,0.000000,100.880000,0.000000,0.000000,270.870000,0.000000,260.610000,30.820000,96.310000,0,0,19.03,0,0,0,0,48.16,0,0,0,66.55,0,57.08,0,66.55,19.03,0,17.44,0,24.22,0

85,21:00-21:15,11.560000,0.000000,86.680000,30.820000,8.190000,192.620000,0.000000,5.780000,0.000000,14.450000,24.080000,86.870000,147.720000,1.010000,1.220000,1.670000,0.000000,100.880000,0.000000,0.000000,270.870000,0.000000,260.610000,30.820000,96.310000,0,0,23.55,0,0,0,0,48.16,0,0,0,66.22,0,70.65,0,66.22,23.55,0,19.01,0,26.11,0

86,21:15-21:30,11.560000,0.000000,86.680000,30.820000,8.190000,192.620000,0.000000,5.780000,0.000000,14.450000,24.080000,74.080000,147.720000,1.010000,1.220000,1.670000,0.000000,72.230000,0.000000,0.000000,270.870000,0.000000,260.610000,30.820000,96.310000,0,0,23.25,0,0,0,0,48.16,0,0,0,65.88,0,69.76,0,65.88,23.27,0,18.28,0,26.72,0

87,21:30-21:45,11.560000,0.000000,86.680000,30.820000,8.190000,192.620000,0.000000,5.780000,0.000000,14.450000,24.080000,74.080000,147.720000,1.010000,1.220000,1.670000,0.000000,48.160000,0.000000,0.000000,270.870000,0.000000,260.610000,30.820000,96.310000,0,0,22.61,0,0,0,0,48.16,0,0,0,65.55,0,67.83,0,65.55,22.61,0,23.57,0,29.34,0

88,21:45-22:00,11.560000,0.000000,86.680000,30.820000,8.190000,192.620000,0.000000,5.780000,0.000000,14.450000,24.080000,74.080000,147.720000,1.010000,1.220000,1.670000,0.000000,52.970000,0.000000,0.000000,270.870000,0.000000,260.610000,30.820000,96.310000,0,0,22.48,0,0,0,0,48.16,0,0,0,65.22,0,67.44,0,65.22,22.49,0,23.29,0,29.81,0

89,22:00-22:15,11.560000,0.000000,86.680000,30.820000,8.190000,192.620000,0.000000,5.780000,114.950000,14.450000,24.080000,74.080000,147.720000,0.930000,1.220000,1.670000,0.000000,48.160000,0.000000,0.000000,270.870000,0.000000,260.610000,25.450000,96.310000,0,0,22.21,0,0,0,0,48.16,0,0,0,65.55,0,66.64,0,65.55,22.22,0,23.29,0,30.34,0

90,22:15-22:30,11.560000,0.000000,67.420000,30.820000,8.190000,192.620000,0.000000,5.780000,114.950000,14.450000,24.080000,74.080000,147.720000,0.930000,1.220000,1.670000,0.000000,44.670000,0.000000,0.000000,270.870000,0.000000,260.610000,25.450000,96.310000,0,0,21.78,0,0,0,0,48.16,0,0,0,65.88,0,65.34,0,65.88,21.78,0,23.27,0,30.98,0

91,22:30-22:45,11.560000,0.000000,86.680000,25.990000,8.190000,192.620000,0.000000,5.780000,114.950000,14.450000,24.080000,74.080000,147.720000,0.930000,1.220000,1.670000,0.000000,44.670000,0.000000,0.000000,270.870000,0.000000,231.070000,25.990000,96.310000,0,0,21.11,0,0,0,0,48.16,0,0,0,66.22,0,63.33,0,66.22,21.12,0,22.57,0,26.95,0

92,22:45-23:00,11.560000,0.000000,67.420000,25.990000,8.190000,192.620000,0.000000,5.780000,114.950000,14.450000,24.080000,55.140000,147.720000,0.930000,1.220000,1.670000,0.000000,44.670000,0.000000,0.000000,231.140000,0.000000,224.080000,25.990000,96.310000,0,0,20.65,0,0,0,0,48.16,0,0,0,66.44,0,61.94,0,66.44,20.65,0,22.44,0,27.05,0

93,23:00-23:15,11.560000,0.000000,67.420000,25.990000,8.190000,192.620000,0.000000,5.780000,114.950000,14.450000,24.080000,55.140000,147.720000,1.010000,1.150000,1.570000,0.000000,44.670000,0.000000,0.000000,192.620000,0.000000,224.080000,25.990000,96.310000,0,0,25.94,0,0,0,0,48.16,0,0,0,66.77,0,77.83,0,66.77,25.94,0,22.07,0,27.25,0

94,23:15-23:30,11.560000,0.000000,67.420000,25.990000,8.190000,192.620000,0.000000,5.780000,114.950000,14.450000,23.110000,55.140000,147.720000,0.930000,1.150000,1.570000,0.000000,44.670000,0.000000,0.000000,192.620000,0.000000,224.080000,25.990000,96.310000,0,0,25.77,0,0,0,0,48.16,0,0,0,67.07,0,77.33,0,67.07,25.78,0,21.73,0,27.58,0

95,23:30-23:45,11.560000,0.000000,67.420000,25.990000,8.190000,192.620000,0.000000,5.780000,114.950000,14.450000,23.110000,55.140000,147.720000,0.930000,1.150000,1.570000,0.000000,44.670000,0.000000,0.000000,192.620000,0.000000,224.080000,25.990000,96.310000,0,0,25.39,0,0,0,0,48.16,0,0,0,67.4,0,76.16,0,67.4,25.38,0,21.7,0,27.66,0

96,23:45-24:00,11.560000,0.000000,67.420000,25.990000,8.190000,192.620000,0.000000,5.780000,114.950000,14.450000,23.110000,55.140000,147.720000,0.930000,1.150000,1.570000,0.000000,44.670000,0.000000,0.000000,192.620000,0.000000,224.080000,25.990000,96.310000,0,0,25.08,0,0,0,0,48.16,0,0,0,67.77,0,75.25,0,67.77,25.1,0,21.42,0,27.72,0

