Block,Time,CHAMERA3,DHAULIGNGA,CHAMERA2,DADRT2,JHAJJAR,DULHASTI,UNCHAHAR3,URI2,UNCHAHAR4,KOLDAM,PARBATI3,SINGRAULI,RAMPUR,RIHAND2,TANDA2,SEWA2,UNCHAHAR2,NJPC,RIHAND1,KISHANGANGA,RAPPC,NAPP,UNCHAHAR1,KOTESHWR,SINGRAULI_HYDRO,RIHAND3,TEHRI,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN
38,09:15-09:30,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,13.0416,41.952,12.1695,83.664,0,0,0,0,32.55,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,32.171,147.515625,26.46,15.00135,14.253199,418.77

39,09:30-09:45,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,13.0416,41.952,12.1695,83.664,0,0,0,0,32.55,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.957,147.515625,23.52,15.00135,14.253199,418.77

40,09:45-10:00,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,13.0416,41.952,12.1695,83.664,0,0,0,0,32.55,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.957,147.515625,23.52,15.00135,14.253199,418.77

41,10:00-10:15,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,13.0416,41.952,12.1695,83.664,0,0,0,0,32.55,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.957,147.515625,23.52,15.00135,13.761,418.77

42,10:15-10:30,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,13.0416,41.952,12.1695,83.664,0,0,0,0,32.55,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.957,147.515625,23.52,15.00135,13.761,418.77

43,10:30-10:45,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,13.0416,47.472,12.1695,83.664,0,0,0,0,32.55,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.957,147.515625,23.52,15.00135,13.761,418.77

44,10:45-11:00,29.062808,27.3447,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,13.0416,47.472,12.1695,83.664,0,0,0,0,32.55,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,30.957,147.515625,23.52,15.00135,13.761,418.77

45,11:00-11:15,29.062808,27.3447,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,13.0416,41.952,12.1695,83.664,0,0,0,0,32.55,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,24.99,15.00135,13.761,418.77

46,11:15-11:30,29.062808,27.3447,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,13.0416,41.952,12.1695,83.664,0,0,0,0,32.55,0,0,0,63.531,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,31.564,147.515625,24.99,15.00135,13.761,418.77

47,11:30-11:45,29.062808,27.3447,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,6.5538,41.952,12.1695,83.664,0,0,0,0,32.55,0,0,0,70.047,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,27.922,147.515625,26.46,15.00135,13.761,418.77

48,11:45-12:00,29.062808,27.3447,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,6.5538,41.952,12.1695,83.664,0,0,0,0,32.55,0,0,0,61.902,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,27.922,147.515625,26.46,15.00135,13.761,418.77

49,12:00-12:15,29.062808,27.3447,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,6.5538,41.952,12.1695,83.664,0,0,0,0,32.55,0,0,0,62.988,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,27.922,147.515625,26.46,15.00135,13.761,418.77

50,12:15-12:30,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,6.5538,41.952,12.1695,83.664,0,0,0,0,32.55,0,0,0,62.988,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,27.922,147.515625,26.46,15.00135,13.761,418.77

51,12:30-12:45,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,6.5538,48.576,12.1695,83.664,0,0,0,0,32.55,0,0,0,62.988,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,27.922,147.515625,26.46,15.00135,13.761,418.77

52,12:45-13:00,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,35.496,0.9565,123.665625,62.244,42.66,6.5538,48.576,12.1695,83.664,0,0,0,0,32.55,0,0,0,62.988,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,27.922,147.515625,26.46,15.00135,13.761,418.77

53,13:00-13:15,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,26.622,0.9565,123.665625,62.244,42.66,6.5538,48.576,12.1695,83.664,0,0,0,0,32.55,0,0,0,62.988,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,27.922,147.515625,26.46,15.00135,13.761,418.77

54,13:15-13:30,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,26.622,0.9565,123.665625,62.244,42.66,6.5538,41.952,12.1695,83.664,0,0,0,0,32.55,0,0,0,62.988,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,27.922,147.515625,26.46,15.00135,13.761,418.77

55,13:30-13:45,29.062808,36.544144,39.51012,686.779957,653.1525,49.436556,26.39091,0,0,0,0,139.3125,0,118.125,0,0,42.392196,153.6034,92,0,51.1407,39.0888,19.414,26.622,0.9565,123.665625,62.244,42.66,6.5538,41.952,12.1695,83.664,0,0,0,0,32.55,0,0,0,62.988,0,0,0,78.912,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,27.315,147.515625,26.46,15.00135,13.761,418.77

