Block,Time,KHSTPP-II,BRBCL,FSTPP I & II,KHSTPP-I,TALA,SASAN,KOLDAM,RIHAND1,ANTA_RF,ANTA_LF,UNCHAHAR1,KISHANGANGA,JHAJJAR,SINGRAULI_HYDRO,NJPC,RAPPC,DADRI_GF,SEWA2,TEHRI,ANTA_GF,DADRT2,DHAULIGNGA,CHAMERA3,UNCHAHAR4,CHAMERA2,AURY_CRF,RIHAND3,PARBATI3,SINGRAULI,TANAKPUR,RAPPB,AURY_RF,UNCHAHAR3,BSIUL,NAPP,CHAMERA1,URI2,ANTA_CRF,DADRI_RF,KOTESHWR,AURY_GF,TANDA2,DULHASTI,SALAL,RIHAND2,DADRI_CRF,RAMPUR,URI,AURY_LF,DADRI_LF,UNCHAHAR2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,114.702025,19.341861,10.841771,35.951942,0.000000,404.992467,0.000000,52.718749,0.000000,0.000000,12.088750,5.377496,361.081292,0.754018,0.000000,67.052826,0.000000,18.709627,0.000000,0.000000,368.515969,0.000000,11.217119,2.358273,15.634728,0.000000,90.653923,0.000000,127.014659,0.000000,0.000000,0.000000,15.050300,18.918797,49.655497,0.000000,33.998240,0.000000,0.000000,8.919085,0.000000,4.069922,38.152355,47.198348,94.175714,0.000000,0.000000,33.631870,0.000000,0.000000,12.173661,0,0,0,0,0

49,12:00-12:15,115.081612,19.341973,10.841771,36.006197,0.000000,404.992467,0.000000,52.718749,0.000000,0.000000,12.088750,5.377496,361.081292,0.754018,0.000000,67.052826,0.000000,18.709627,0.000000,0.000000,368.515969,0.000000,0.000000,2.358273,15.634728,0.000000,90.653923,0.000000,127.014659,0.000000,0.000000,0.000000,15.050300,18.918797,49.655497,0.000000,33.998240,0.000000,0.000000,8.919085,0.000000,4.069922,38.152355,47.198348,94.175714,0.000000,0.000000,33.631870,0.000000,0.000000,12.173661,0,0,0,0,0

50,12:15-12:30,115.081612,19.341973,10.841771,36.006197,0.000000,404.992467,0.000000,52.718749,0.000000,0.000000,12.088750,5.377496,361.081292,0.754018,0.000000,67.052826,0.000000,18.709627,0.000000,0.000000,368.515969,0.000000,0.000000,2.358273,15.634728,0.000000,90.653923,0.000000,127.014659,0.000000,0.000000,0.000000,15.050300,18.918797,49.655497,0.000000,33.998240,0.000000,0.000000,8.919085,0.000000,4.069922,38.152355,47.198348,94.175714,0.000000,0.000000,33.631870,0.000000,0.000000,12.173661,0,0,0,0,0

51,12:30-12:45,115.081612,19.341973,10.841771,36.006197,0.000000,404.992467,0.000000,52.718749,0.000000,0.000000,12.088750,5.377496,361.081292,0.754018,0.000000,67.052826,0.000000,18.709627,0.000000,0.000000,368.515969,0.000000,0.000000,2.358273,15.634728,0.000000,90.653923,0.000000,127.014659,0.000000,0.000000,0.000000,15.050300,18.918797,49.655497,0.000000,33.998240,0.000000,0.000000,8.919085,0.000000,4.069922,38.152355,47.198348,94.175714,0.000000,0.000000,33.631870,0.000000,0.000000,12.173661,0,0,0,0,0

52,12:45-13:00,115.081612,19.341973,10.841771,33.023274,0.000000,404.992467,0.000000,52.718749,0.000000,0.000000,12.088750,5.377496,361.081292,0.754018,0.000000,67.052826,0.000000,18.709627,0.000000,0.000000,368.515969,0.000000,0.000000,2.358273,15.634728,0.000000,90.653923,0.000000,127.014659,0.000000,0.000000,0.000000,15.050300,18.918797,49.655497,0.000000,33.998240,0.000000,0.000000,8.919085,0.000000,4.069922,38.152355,47.198348,94.175714,0.000000,0.000000,39.504101,0.000000,0.000000,12.173661,0,0,0,0,0

53,13:00-13:15,115.081612,19.341973,10.841771,33.023274,0.000000,404.992467,0.000000,52.718749,0.000000,0.000000,12.088750,5.377496,361.081292,0.754018,0.000000,67.052826,0.000000,18.709627,0.000000,0.000000,368.515969,0.000000,0.000000,2.358273,15.634728,0.000000,90.653923,0.000000,127.014659,0.000000,0.000000,0.000000,15.050300,18.918797,49.655497,0.000000,33.998240,0.000000,0.000000,0.000000,0.000000,4.069922,38.152355,47.198348,94.175714,0.000000,0.000000,39.504101,0.000000,0.000000,12.173661,0,0,0,0,0

54,13:15-13:30,105.753255,19.341973,10.841771,33.023274,0.000000,404.992467,0.000000,52.718749,0.000000,0.000000,12.088750,5.377496,361.081292,0.754018,0.000000,67.052826,0.000000,18.709627,0.000000,0.000000,368.515969,0.000000,0.000000,2.358273,15.634728,0.000000,90.653923,0.000000,127.014659,0.000000,0.000000,0.000000,15.050300,18.918797,49.655497,0.000000,33.998240,0.000000,0.000000,0.000000,0.000000,4.069922,38.152355,47.198348,94.175714,0.000000,0.000000,39.504101,0.000000,0.000000,12.173661,0,0,0,0,0

55,13:30-13:45,114.268087,19.304659,10.841771,35.951942,0.000000,404.992467,0.000000,52.718749,0.000000,0.000000,12.088750,5.377496,361.081292,0.754018,0.000000,67.052826,0.000000,18.709627,0.000000,0.000000,368.515969,0.000000,0.000000,2.358273,15.634728,0.000000,90.653923,0.000000,127.014659,0.000000,0.000000,0.000000,15.050300,12.612531,49.655497,0.000000,33.998240,0.000000,0.000000,0.000000,0.000000,4.069922,38.152355,47.198348,94.175714,0.000000,0.000000,33.631870,0.000000,0.000000,12.173661,0,0,0,0,0

56,13:45-14:00,115.081612,19.341973,14.539865,36.006197,0.000000,404.992467,0.000000,52.718749,0.000000,0.000000,12.088750,5.377496,361.081292,0.754018,0.000000,67.052826,0.000000,18.709627,0.000000,0.000000,368.515969,0.000000,0.000000,2.358273,15.634728,0.000000,90.653923,0.000000,127.014659,0.000000,0.000000,0.000000,15.050300,12.612531,49.655497,0.000000,33.998240,0.000000,0.000000,0.000000,0.000000,4.069922,38.152355,47.198348,94.175714,0.000000,0.000000,33.631870,0.000000,0.000000,12.173661,0,0,0,0,0

57,14:00-14:15,115.081612,19.257563,14.539865,36.006197,0.000000,346.966467,0.000000,52.718749,0.000000,0.000000,12.088750,5.377496,361.081292,0.754018,0.000000,67.052826,0.000000,18.709627,0.000000,0.000000,368.515969,0.000000,0.000000,2.358273,15.634728,0.000000,90.653923,0.000000,127.014659,0.000000,0.000000,0.000000,15.050300,12.612531,49.655497,0.000000,33.998240,0.000000,0.000000,0.000000,0.000000,4.069922,38.152355,61.807361,94.175714,0.000000,0.000000,33.631870,0.000000,0.000000,14.999044,0,0,0,0,0

58,14:15-14:30,115.081612,19.341973,14.539865,36.006197,0.000000,346.966467,0.000000,52.718749,0.000000,0.000000,14.899336,5.377496,361.081292,0.754018,0.000000,67.052826,0.000000,18.709627,0.000000,0.000000,368.515969,0.000000,0.000000,2.358273,0.000000,0.000000,90.653923,0.000000,127.014659,0.000000,0.000000,0.000000,18.566483,12.612531,49.655497,0.000000,33.998240,0.000000,0.000000,0.000000,0.000000,4.069922,38.152355,61.807361,94.175714,0.000000,0.000000,33.631870,0.000000,0.000000,14.999044,0,0,0,0,0

59,14:30-14:45,115.081612,19.341973,14.539865,36.006197,0.000000,346.966467,0.000000,52.718749,0.000000,0.000000,14.899336,5.377496,361.081292,0.754018,0.000000,67.052826,0.000000,18.709627,0.000000,0.000000,368.515969,0.000000,0.000000,2.358273,0.000000,0.000000,90.653923,0.000000,127.014659,0.000000,0.000000,0.000000,18.566483,12.612531,49.655497,12.988153,33.998240,0.000000,0.000000,0.000000,0.000000,4.069922,38.152355,61.807361,94.175714,0.000000,0.000000,33.631870,0.000000,0.000000,14.999044,0,0,0,0,0

60,14:45-15:00,115.081612,19.185559,14.539865,36.006197,0.000000,346.966467,0.000000,52.718749,0.000000,0.000000,14.899336,5.377496,390.094292,0.754018,0.000000,67.052826,0.000000,18.709627,0.000000,0.000000,368.515969,0.000000,0.000000,2.358273,0.000000,0.000000,90.653923,0.000000,127.014659,0.000000,0.000000,0.000000,18.566483,12.612531,49.655497,12.988153,33.998240,0.000000,0.000000,0.000000,0.000000,4.069922,38.152355,61.807361,94.175714,0.000000,0.000000,33.631870,0.000000,0.000000,14.999044,0,0,0,0,0

61,15:00-15:15,115.081612,19.158431,14.539865,36.006197,0.000000,346.966467,0.000000,53.202084,0.000000,0.000000,15.392557,5.377496,409.436292,0.754018,0.000000,67.052826,0.000000,18.709627,0.000000,0.000000,368.515969,0.000000,0.000000,2.329260,0.000000,0.000000,91.495300,0.000000,139.928684,0.000000,0.000000,0.000000,18.846942,12.612531,49.655497,12.988153,33.998240,0.000000,0.000000,0.000000,0.000000,4.069922,38.152355,61.807361,94.697948,0.000000,0.000000,39.504101,0.000000,0.000000,18.899842,0,0,0,0,0

62,15:15-15:30,143.291919,19.341973,17.988834,44.872550,0.000000,346.966467,0.000000,53.202299,0.000000,0.000000,15.392557,5.377496,423.942792,0.754018,0.000000,67.052826,0.000000,18.709627,0.000000,0.000000,368.515969,0.000000,0.000000,2.329260,0.000000,0.000000,91.495300,0.000000,139.928684,0.000000,0.000000,0.000000,18.846942,12.612531,49.655497,25.976306,33.998240,0.000000,0.000000,0.000000,0.000000,4.069922,38.152355,61.807361,94.697948,0.000000,0.000000,39.504101,0.000000,0.000000,18.899842,0,0,0,0,0

63,15:30-15:45,143.291919,19.341973,17.988834,44.872550,0.000000,346.966467,0.000000,76.043073,0.000000,0.000000,15.392557,5.377496,433.613792,0.754018,21.553150,67.052826,0.000000,18.709627,0.000000,0.000000,368.515969,0.000000,0.000000,2.329260,0.000000,0.000000,123.182299,0.000000,139.928684,0.000000,0.000000,0.000000,18.846942,12.612531,49.655497,25.976306,33.998240,0.000000,0.000000,0.000000,0.000000,4.069922,19.076178,61.807361,117.483308,0.000000,0.834066,39.504101,0.000000,0.000000,18.899842,0,0,0,0,0

64,15:45-16:00,143.291919,19.042054,17.988834,44.872550,0.000000,346.966467,0.000000,76.043073,0.000000,0.000000,18.044442,5.377496,438.449292,0.754018,21.553150,67.052826,0.000000,18.709627,0.000000,0.000000,368.515969,0.000000,0.000000,2.329260,0.000000,0.000000,123.189198,0.000000,139.928684,0.000000,0.000000,0.000000,21.714877,12.612531,49.655497,39.728468,33.998240,0.000000,0.000000,0.000000,0.000000,4.069922,19.076178,61.807361,117.483308,0.000000,0.834066,33.631870,0.000000,0.000000,18.899842,0,0,0,0,0

65,16:00-16:15,143.291919,19.238706,17.988834,44.872550,0.000000,346.966467,0.000000,76.043073,0.000000,0.000000,18.044442,5.377496,420.792463,0.754018,21.553150,67.052826,0.000000,18.709627,0.000000,0.000000,368.515969,0.000000,0.000000,2.329260,0.000000,0.000000,123.189198,0.000000,139.928684,0.000000,0.000000,0.000000,21.714877,6.306266,49.655497,39.728468,33.998240,0.000000,0.000000,0.000000,0.000000,5.181808,19.076178,61.807361,117.483308,0.000000,0.834066,33.631870,0.000000,0.000000,18.575670,0,0,0,0,0

66,16:15-16:30,143.291919,19.341973,17.988834,44.872550,0.000000,346.966467,0.000000,76.043073,0.000000,0.000000,18.044442,5.377496,469.147463,0.754018,21.553150,67.052826,0.000000,18.709627,0.000000,0.000000,368.515969,0.000000,0.000000,2.329260,0.000000,0.000000,123.189198,0.000000,139.928684,0.000000,0.000000,0.000000,21.714877,6.306266,49.655497,39.728468,33.998240,0.000000,0.000000,0.000000,0.000000,5.181808,19.076178,61.807361,117.483308,0.000000,0.834066,33.631870,0.000000,0.000000,18.575670,0,0,0,0,0

67,16:30-16:45,143.291919,19.341973,17.988834,44.872550,0.000000,346.966467,0.000000,76.043073,0.000000,0.000000,18.044442,5.377496,541.679963,0.754018,43.106301,67.052826,0.000000,18.709627,0.000000,0.000000,438.630719,0.000000,0.000000,1.437860,0.000000,0.000000,123.189198,0.000000,139.928684,1.858283,0.000000,0.000000,19.606018,6.306266,49.655497,39.728468,33.998240,0.000000,0.000000,0.000000,0.000000,5.181808,19.076178,61.807361,117.483308,0.000000,1.668132,33.631870,0.000000,0.000000,18.575670,0,0,0,0,0

68,16:45-17:00,143.291919,19.341973,17.988834,44.872550,0.000000,346.966467,0.000000,76.043073,0.000000,0.000000,16.370102,5.377496,513.546734,0.754018,43.106301,67.052826,0.000000,18.709627,0.000000,0.000000,439.298792,0.000000,0.000000,1.440979,0.000000,0.000000,123.189198,0.000000,139.928684,1.858283,0.000000,0.000000,19.606018,6.306266,49.655497,40.761408,33.998240,0.000000,0.000000,0.000000,0.000000,5.181808,19.076178,61.807361,117.483308,0.000000,1.668132,33.631870,0.000000,0.000000,18.575670,0,0,0,0,0

69,17:00-17:15,143.291919,19.341973,17.988834,44.872550,0.000000,395.321467,0.000000,76.043073,0.000000,0.000000,21.882378,5.377496,652.616322,0.754018,43.106301,67.052826,0.000000,18.709627,0.000000,0.000000,476.048592,0.000000,0.000000,1.440979,0.000000,0.000000,123.189198,0.000000,139.928684,1.114970,0.000000,0.000000,22.957969,12.612531,49.655497,40.761408,33.998240,0.000000,0.000000,8.919085,0.000000,5.181808,19.076178,61.807361,117.483308,0.000000,1.668132,33.631870,0.000000,0.000000,21.131135,0,0,0,0,0

70,17:15-17:30,143.291919,19.341973,17.988834,44.872550,0.000000,404.992467,0.000000,76.043073,0.000000,0.000000,21.882378,5.377496,652.616322,0.754018,43.106301,67.052826,0.000000,18.709627,0.000000,0.000000,505.061592,0.000000,0.000000,1.440979,0.000000,0.000000,123.189198,0.000000,139.928684,1.114970,0.000000,0.000000,22.957969,12.612531,49.655497,40.761408,33.998240,0.000000,0.000000,8.919085,0.000000,5.181808,19.076178,61.807361,117.483308,0.000000,1.668132,33.631870,0.000000,0.000000,21.131135,0,0,0,0,0

71,17:30-17:45,143.291919,19.341973,17.988834,44.872550,0.000000,404.992467,0.000000,76.043073,0.000000,0.000000,21.882378,5.377496,652.616322,0.754018,43.106301,67.052826,0.000000,18.709627,0.000000,0.000000,547.813795,0.000000,0.000000,1.440979,3.956156,0.000000,123.189198,0.000000,139.928684,1.114970,0.000000,0.000000,22.957969,12.612531,49.655497,40.761408,33.998240,0.000000,0.000000,8.919085,0.000000,5.181808,19.076178,61.807361,117.483308,0.000000,1.668132,33.631870,0.000000,0.000000,21.131135,0,0,0,0,0

72,17:45-18:00,143.291919,19.341973,17.988834,44.872550,0.000000,404.992467,0.000000,76.043073,0.000000,0.000000,18.887463,5.377496,614.512582,0.754018,65.629343,67.052826,0.000000,18.709627,9.555414,0.000000,538.142795,0.000000,11.217119,1.440979,15.634728,0.000000,123.189198,0.000000,139.928684,1.114970,0.000000,0.000000,22.957969,12.612531,49.655497,40.761408,33.998240,0.000000,0.000000,8.919085,0.000000,5.181808,19.076178,61.807361,117.483308,0.000000,2.531987,33.631870,0.000000,0.000000,21.131135,0,0,0,0,0

73,18:00-18:15,143.291919,19.341973,17.988834,44.872550,0.000000,404.992467,2.242416,76.043073,0.000000,0.000000,21.882378,5.377496,652.616322,0.754018,80.824314,67.052826,0.000000,18.709627,20.035547,0.000000,524.403592,9.131824,11.217119,1.440979,15.634728,0.000000,123.189198,0.000000,139.928684,1.114970,0.000000,0.000000,22.957969,12.612531,49.655497,40.761408,33.998240,0.000000,0.000000,8.919085,0.000000,5.181808,19.076178,61.807361,117.483308,0.000000,3.112853,33.631870,0.000000,0.000000,21.131135,0,0,0,0,0

74,18:15-18:30,143.291919,19.341973,17.988834,44.872550,0.000000,404.992467,4.484831,76.043073,0.000000,0.000000,18.887463,5.377496,546.235322,0.754018,118.542327,67.052826,0.000000,18.709627,30.053320,0.000000,511.675122,18.263649,22.434239,1.440979,31.269456,0.000000,123.189198,0.000000,139.928684,1.114970,0.000000,0.000000,22.957969,12.612531,49.655497,40.761408,33.998240,0.000000,0.000000,8.919085,0.000000,5.181808,19.076178,61.807361,117.483308,0.000000,4.572469,33.631870,0.000000,0.000000,21.131135,0,0,0,0,0

75,18:30-18:45,143.291919,19.341973,19.148483,44.872550,0.000000,308.282467,6.727246,81.105707,0.000000,0.000000,18.887463,5.377496,517.802582,0.754018,154.105025,67.052826,0.000000,18.709627,40.071093,0.000000,486.784853,27.395473,33.685305,1.440979,31.269456,0.000000,123.189198,0.000000,139.928684,5.698733,0.000000,0.000000,22.957969,12.612531,49.655497,40.761408,33.998240,0.000000,0.000000,8.919085,0.000000,5.181808,38.152355,61.807361,117.483308,0.000000,5.942720,33.631870,0.000000,0.000000,21.131135,0,0,0,0,0

76,18:45-19:00,143.291919,19.341973,19.148483,44.872550,0.000000,308.282467,8.969662,81.145864,0.000000,0.000000,21.498633,5.475269,517.802582,0.754018,154.105025,67.052826,0.000000,19.323056,40.995811,0.000000,486.784853,36.527297,33.685305,1.440979,46.904184,0.000000,123.189198,3.688875,139.928684,5.698733,0.000000,0.000000,26.149399,18.918797,49.655497,40.761408,36.643921,0.000000,0.000000,10.033970,0.000000,5.181808,57.228532,76.764742,117.483308,0.000000,5.942720,33.631870,0.000000,0.000000,21.131135,0,0,0,0,0

77,19:00-19:15,143.291919,19.341973,19.148483,44.872550,0.000000,308.282467,8.969662,81.145864,0.000000,0.000000,21.498633,5.475269,546.718872,0.754018,154.105025,67.052826,0.000000,19.323056,40.995811,0.000000,489.828510,42.103798,33.685305,1.440979,46.904184,0.000000,123.189198,18.951964,139.928684,5.698733,0.000000,0.000000,26.149399,18.918797,49.655497,40.761408,36.643921,0.000000,0.000000,10.033970,0.000000,5.181808,57.228532,76.764742,117.483308,0.000000,5.942720,33.631870,0.000000,0.000000,21.131135,0,0,0,0,0

78,19:15-19:30,143.291919,19.341973,19.148483,44.872550,0.000000,308.282467,8.969662,81.145864,0.000000,0.000000,21.498633,5.475269,546.718872,0.754018,154.105025,67.052826,0.000000,19.323056,40.995811,0.000000,489.828510,42.103798,33.685305,1.440979,46.904184,0.000000,123.189198,37.903927,139.928684,5.698733,0.000000,0.000000,26.149399,18.918797,49.655497,40.761408,36.643921,0.000000,0.000000,10.033970,0.000000,5.181808,57.228532,76.764742,117.483308,0.000000,5.942720,33.631870,0.000000,0.000000,21.131135,0,0,0,0,0

79,19:30-19:45,143.291919,19.341973,19.148483,44.872550,0.000000,308.282467,8.969662,81.145864,0.000000,0.000000,21.498633,5.475269,546.718872,0.754018,154.105025,67.052826,0.000000,19.323056,40.995811,0.000000,508.337063,42.103798,33.685305,1.440979,46.904184,0.000000,123.189198,37.903927,139.928684,5.698733,0.000000,0.000000,26.149399,18.918797,49.655497,40.761408,36.643921,0.000000,0.000000,10.033970,0.000000,5.181808,57.228532,76.764742,117.483308,0.000000,5.942720,33.631870,0.000000,0.000000,21.131135,0,0,0,0,0

80,19:45-20:00,143.291919,19.341973,19.148483,44.872550,0.000000,308.282467,8.969662,81.145864,0.000000,0.000000,21.498633,5.475269,546.718872,0.754018,154.105025,67.052826,0.000000,19.323056,40.995811,0.000000,508.337063,42.103798,33.685305,1.440979,46.904184,0.000000,123.189198,37.903927,139.928684,5.698733,0.000000,0.000000,26.149399,18.918797,49.655497,40.761408,36.643921,0.000000,0.000000,10.033970,0.000000,5.181808,57.228532,76.764742,117.483308,0.000000,5.942720,33.631870,0.000000,0.000000,21.131135,0,0,0,0,0

81,20:00-20:15,143.291919,19.341973,19.148483,44.872550,0.000000,308.282467,8.969662,81.145864,0.000000,0.000000,21.498633,5.475269,546.718872,0.754018,154.105025,67.052826,0.000000,19.323056,40.995811,0.000000,508.337063,42.103798,33.685305,1.440979,46.904184,0.000000,123.189198,18.951964,139.928684,5.698733,0.000000,0.000000,26.149399,18.918797,49.655497,40.761408,36.643921,0.000000,0.000000,10.033970,0.000000,5.181808,57.228532,76.764742,117.483308,0.000000,5.942720,33.631870,0.000000,0.000000,21.131135,0,0,0,0,0

82,20:15-20:30,143.291919,19.341973,19.148483,44.872550,0.000000,308.282467,8.969662,81.145864,0.000000,0.000000,21.498633,5.475269,546.815582,0.754018,154.105025,67.052826,0.000000,19.323056,40.995811,0.000000,508.337063,42.103798,33.685305,1.440979,46.904184,0.000000,123.189198,18.951964,139.928684,5.698733,0.000000,0.000000,26.149399,18.918797,49.655497,40.761408,36.643921,0.000000,0.000000,10.033970,0.000000,5.181808,57.228532,76.764742,117.483308,0.000000,5.942720,33.631870,0.000000,0.000000,21.131135,0,0,0,0,0

83,20:30-20:45,143.291919,19.341973,19.148483,44.872550,0.000000,346.966467,8.969662,81.145864,0.000000,0.000000,21.498633,5.475269,546.718872,0.754018,133.090703,67.052826,0.000000,19.323056,40.995811,0.000000,556.692063,42.103798,33.685305,1.440979,46.904184,0.000000,123.189198,3.688875,139.928684,0.495542,0.000000,0.000000,26.149399,18.918797,49.655497,40.761408,36.643921,0.000000,0.000000,10.033970,0.000000,5.181808,57.228532,76.764742,117.483308,0.000000,5.138442,33.631870,0.000000,0.000000,21.131135,0,0,0,0,0

84,20:45-21:00,143.291919,19.341973,19.148483,44.872550,0.000000,346.966467,7.248211,81.145864,0.000000,0.000000,21.498633,5.377496,546.718872,0.754018,118.542327,67.052826,0.000000,18.709627,40.071093,0.000000,605.047063,21.051900,33.685305,1.440979,46.904184,0.000000,123.189198,0.000000,139.928684,0.495542,0.000000,0.000000,26.149399,12.612531,49.655497,40.761408,33.998240,0.000000,0.000000,8.919085,0.000000,5.181808,57.228532,38.770072,117.483308,0.000000,4.572469,33.631870,0.000000,0.000000,21.131135,0,0,0,0,0

85,21:00-21:15,143.291919,19.341973,19.148483,44.872550,0.000000,346.966467,7.248211,81.145864,0.000000,0.000000,21.498633,5.377496,643.428872,0.754018,118.542327,67.052826,0.000000,18.709627,40.071093,0.000000,662.962472,21.051900,33.685305,1.440979,46.904184,0.000000,123.189198,0.000000,139.928684,0.495542,0.000000,0.000000,26.149399,18.918797,49.655497,40.761408,33.998240,0.000000,0.000000,8.919085,0.000000,5.181808,57.228532,38.770072,117.483308,0.000000,4.572469,33.631870,0.000000,0.000000,21.131135,0,0,0,0,0

86,21:15-21:30,143.291919,19.341973,19.148483,44.872550,0.000000,346.966467,7.248211,81.145864,0.000000,0.000000,21.498633,5.377496,643.428872,0.754018,118.542327,67.052826,0.000000,18.709627,40.071093,0.000000,662.962472,21.051900,33.685305,1.440979,46.904184,0.000000,123.189198,0.000000,139.928684,0.495542,0.000000,0.000000,26.149399,18.918797,49.655497,40.761408,33.998240,0.000000,0.000000,8.919085,0.000000,5.181808,57.228532,38.770072,117.483308,0.000000,4.572469,33.631870,0.000000,0.000000,21.131135,0,0,0,0,0

87,21:30-21:45,143.291919,19.341973,19.148483,44.872550,0.000000,346.966467,7.837129,81.145864,0.000000,0.000000,21.498633,5.377496,643.428872,0.754018,133.090703,67.052826,0.000000,18.709627,40.071093,0.000000,662.962472,21.051900,33.685305,1.440979,46.904184,0.000000,123.189198,0.000000,139.928684,0.000000,0.000000,0.000000,26.149399,18.918797,49.655497,40.761408,33.998240,0.000000,0.000000,8.919085,0.000000,5.181808,57.228532,38.770072,117.483308,0.000000,5.138442,33.631870,0.000000,0.000000,21.131135,0,0,0,0,0

88,21:45-22:00,143.291919,19.341973,19.148483,44.872550,0.000000,346.966467,8.969662,81.145864,0.000000,0.000000,21.498633,5.475269,643.525582,0.754018,133.090703,67.052826,0.000000,19.323056,40.995811,0.000000,662.962472,31.577849,33.685305,1.440979,46.904184,0.000000,123.189198,0.000000,139.928684,1.734397,0.000000,0.000000,26.149399,18.918797,49.655497,40.761408,36.643921,0.000000,0.000000,20.067940,0.000000,5.181808,57.228532,76.764742,117.483308,0.000000,5.138442,33.631870,0.000000,0.000000,21.131135,0,0,0,0,0

89,22:00-22:15,143.291919,19.341973,19.148483,44.872550,0.000000,346.966467,8.969662,81.145864,0.000000,0.000000,21.498633,5.475269,643.428872,0.754018,133.090703,67.052826,0.000000,19.323056,40.995811,0.000000,662.962472,42.103798,33.685305,1.440979,46.904184,0.000000,123.189198,0.000000,139.928684,1.734397,0.000000,0.000000,26.149399,18.918797,49.655497,40.761408,36.643921,0.000000,0.000000,20.067940,0.000000,5.181808,57.228532,76.764742,117.483308,0.000000,5.138442,33.631870,0.000000,0.000000,21.131135,0,0,0,0,0

90,22:15-22:30,143.291919,19.341973,19.148483,44.872550,0.000000,346.966467,8.969662,81.145864,0.000000,0.000000,21.498633,5.475269,643.428872,0.754018,133.090703,67.052826,0.000000,19.323056,40.995811,0.000000,662.962472,42.103798,33.685305,1.440979,46.904184,0.000000,123.189198,0.000000,139.928684,1.734397,0.000000,0.000000,26.149399,18.918797,49.655497,40.761408,36.643921,0.000000,0.000000,20.067940,0.000000,5.181808,57.228532,76.764742,117.483308,0.000000,5.138442,33.631870,0.000000,0.000000,21.131135,0,0,0,0,0

91,22:30-22:45,143.291919,19.341973,19.148483,44.872550,0.000000,346.966467,8.969662,81.145864,0.000000,0.000000,21.498633,5.475269,643.428872,0.754018,133.090703,67.052826,0.000000,19.323056,40.995811,0.000000,662.962472,31.577849,33.685305,1.440979,46.904184,0.000000,123.189198,0.000000,139.928684,1.734397,0.000000,0.000000,26.149399,18.918797,49.655497,40.761408,36.643921,0.000000,0.000000,20.067940,0.000000,5.181808,57.228532,76.764742,117.483308,0.000000,5.138442,33.631870,0.000000,0.000000,21.131135,0,0,0,0,0

92,22:45-23:00,143.291919,19.341973,19.148483,44.872550,0.000000,346.966467,8.969662,81.145864,0.000000,0.000000,21.498633,5.377496,643.428872,0.754018,133.090703,67.052826,0.000000,18.709627,40.071093,0.000000,662.962472,18.263649,33.685305,1.440979,46.904184,0.000000,123.189198,0.000000,139.928684,1.858283,0.000000,0.000000,26.149399,12.612531,49.655497,40.761408,33.998240,0.000000,0.000000,8.919085,0.000000,5.181808,38.152355,38.770072,117.483308,0.000000,5.138442,33.631870,0.000000,0.000000,21.131135,0,0,0,0,0

93,23:00-23:15,143.291919,19.341973,19.148483,44.872550,0.000000,346.966467,6.727246,81.145864,0.000000,0.000000,21.498633,5.377496,643.428872,0.754018,96.989177,67.052826,0.000000,18.709627,40.071093,0.000000,662.962472,9.131824,22.434239,1.440979,46.904184,0.000000,123.189198,0.000000,139.928684,1.858283,0.000000,0.000000,26.149399,18.918797,49.655497,40.761408,33.998240,0.000000,0.000000,8.919085,0.000000,5.181808,38.152355,38.770072,117.483308,0.000000,3.738402,33.631870,0.000000,0.000000,21.131135,0,0,0,0,0

94,23:15-23:30,143.291919,19.341973,19.148483,44.872550,0.000000,346.966467,4.484831,81.145864,0.000000,0.000000,21.498633,5.377496,643.428872,0.754018,64.659451,67.052826,0.000000,18.709627,40.071093,0.000000,662.962472,0.000000,22.434239,1.440979,46.904184,0.000000,123.189198,0.000000,139.928684,1.858283,0.000000,0.000000,26.149399,18.918797,49.655497,40.761408,33.998240,0.000000,0.000000,8.919085,0.000000,5.181808,38.152355,38.770072,117.483308,0.000000,2.502198,33.631870,0.000000,0.000000,21.131135,0,0,0,0,0

95,23:30-23:45,143.291919,19.341973,19.148483,44.872550,0.000000,346.966467,1.812053,81.145864,0.000000,0.000000,21.498633,5.377496,643.428872,0.754018,43.106301,67.052826,0.000000,18.709627,40.071093,0.000000,662.962472,0.000000,22.434239,1.440979,46.904184,0.000000,123.189198,0.000000,139.928684,1.858283,0.000000,0.000000,26.149399,18.918797,49.655497,40.761408,33.998240,0.000000,0.000000,8.919085,0.000000,5.181808,38.152355,46.074578,117.483308,0.000000,1.668132,33.631870,0.000000,0.000000,21.131135,0,0,0,0,0

96,23:45-24:00,143.291919,19.341973,19.148483,44.872550,0.000000,346.966467,1.812053,81.145864,0.000000,0.000000,21.498633,5.377496,643.428872,0.754018,21.553150,67.052826,0.000000,18.709627,40.071093,0.000000,662.962472,0.000000,22.434239,1.440979,46.904184,0.000000,123.189198,0.000000,139.928684,1.858283,0.000000,0.000000,26.149399,18.918797,49.655497,40.761408,33.998240,0.000000,0.000000,8.919085,0.000000,5.181808,38.152355,46.074578,117.483308,0.000000,0.834066,33.631870,0.000000,0.000000,21.131135,0,0,0,0,0

