Block,Time,NR/01022024/29022024/HPX-GTAMLDCRA-090124-05713,NR/01022024/29022024/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,NR/01022024/29022024/79,NR/30092023/26122029/SH-06,NR/01022024/29022024/HPX-GTAMLDCRA-090124-05718,NR/16022024/29022024/HP-36,NR/30092023/31122025/SH-07,NR/01012024/31032024/ ChanjuII,NR/16022024/29022024/HP-38,NR/16022024/29022024/HP-40,NR/16022024/29022024/HP-45,NR/01102023/06022042/L_NR_2012_07,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01102023/31102037/L_NR_2019_11,NR/20122023/29022024/IEX_LDC_231218_00502,NR/01102023/23072042/L_NR_2012_04,NR/01102023/30042040/GNA_LT_35,NR/01102023/05012040/L_NR_2020_02,NR/20122023/29022024/IEX_LDC_231218_00501,NR/01102023/06022042/L_NR_2012_02,NR/01102023/30042040/GNA_LT_36,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01102023/19072037/LT-05,NR/01102023/31052040/LT-31,NR/01022024/29022024/HPX-GTAMLDCRA-141223-05420,NR/01022024/29022024/HPX-GTAMLDCRA-090124-05714,NR/01022024/29022024/HPX-GTAMLDCRA-141223-05406,NR/19022024/29022024/NVVN/OA/16907,NR/01102023/22052037/LT-59,NR/01102023/15082037/GNA_NR_2012_01,WR/01102023/01102023/L_NR_2020_06,NR/01102023/25072045/L_NR_2021_15,WR/01102023/29112042/L_NR_2019_05,NR/22102023/11042047/L_NR_2021_17,NR/01102023/14082046/L_NR_2021_16,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01102023/13082046/L_NR_2021_12,WR/01102023/31032046/L_NR_2020_05,NR/26072023/25122043/L_NR_2023_10,L_NR_2019_19,NR/01102023/02122045/L_NR_2021_13,SR/01102023/07102043/L_NR_2018_61,WR/01102023/24112044/L_NR_2020_07,SR/14022024/29022024/SJVN140224NR1518,NR/01022024/29022024/SJVN010224NR1468,NR/01022024/29022024/SJVN010224NR1469,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/01102023/02012046/L_NR_2021_17,NR/01102023/08032047/L_NR_2021_14,WR/01102023/16072048/L_NR_2022_08,NR/22102023/11042047/L_NR_2021_16,WR/01102023/01102023/L_NR_2022_09,NR/26072023/31072042/L_NR_2023_07,WR/01102023/30052048/L_NR_2022_10
51,12:30-12:45,18.310000,96.350000,96.350000,24.920000,6.740000,0.000000,30.830000,2.120000,0.000000,39.110000,0.000000,76.400000,0.000000,0.950000,11.560000,270.980000,16.680000,1.390000,8.190000,227.310000,17.100000,0.000000,57.790000,16.680000,6.740000,5.780000,4.820000,48.180000,0.770000,52.030000,14.16,46.5,32.5,47,0,32.5,237.5,42.5,84,101.813642,47.5,6.61,14.17,24.09,0,0,32.5,0,91.98,16.26,93,26.67,196,26.67

52,12:45-13:00,18.310000,96.350000,96.350000,24.920000,6.740000,0.000000,30.830000,2.120000,0.000000,39.110000,0.000000,57.440000,0.000000,0.950000,11.560000,270.980000,16.690000,1.390000,8.190000,231.160000,17.110000,0.000000,47.210000,16.690000,6.740000,5.780000,4.820000,48.180000,0.770000,52.030000,14.16,46.5,32.5,47,0,32.5,237.5,42.5,87,105.320762,47.5,6.61,14.17,24.09,0,0,32.5,0,91.99,16.34,93,26.85,203,26.85

53,13:00-13:15,18.310000,96.350000,96.350000,25.570000,6.740000,0.000000,25.570000,2.020000,0.000000,39.110000,0.000000,33.720000,0.000000,0.990000,11.560000,231.240000,16.640000,1.390000,8.190000,140.670000,17.060000,0.000000,33.050000,16.640000,6.740000,5.780000,4.820000,48.180000,0.770000,52.030000,14.34,46.5,32.5,47,0,32.5,237.5,43,84,104.424498,47.5,6.61,14.33,24.09,0,0,32.5,0,91.98,12.86,93,25.21,196,25.21

54,13:15-13:30,18.310000,96.350000,96.350000,25.570000,6.740000,0.000000,25.570000,2.020000,0.000000,39.110000,0.000000,33.720000,0.000000,0.990000,11.560000,209.080000,16.480000,1.390000,8.190000,111.770000,16.900000,0.000000,33.050000,16.480000,6.740000,5.780000,4.820000,48.180000,0.770000,52.030000,14.5,46.5,32.5,47,0,32.5,237.5,43.5,87,99.592466,47.5,6.61,14.5,24.09,0,0,32.5,0,91.98,13.35,93,25.58,203,25.58

55,13:30-13:45,18.310000,96.350000,96.350000,25.570000,6.740000,0.000000,25.570000,2.020000,0.000000,39.110000,0.000000,33.720000,0.000000,0.990000,11.560000,231.240000,16.270000,1.390000,8.190000,111.770000,16.680000,0.000000,33.050000,16.270000,6.740000,5.780000,4.820000,48.180000,0.770000,52.030000,12.23,47,32.5,47,0,32.5,237.5,36.69,90,150.679514,47.5,6.61,12.23,24.09,0,0,32.5,0,91.98,9.66,93,26.45,210,26.45

56,13:45-14:00,18.310000,96.350000,96.350000,25.570000,6.740000,0.000000,25.570000,2.020000,0.000000,39.110000,0.000000,33.720000,0.000000,0.990000,11.560000,270.980000,16.020000,1.390000,8.190000,140.670000,16.420000,0.000000,33.050000,16.020000,6.740000,5.780000,4.820000,48.180000,0.770000,52.030000,12.96,47,32.5,46,0,32.5,237.5,38.86,90,147.484138,47.5,6.61,12.95,24.09,0,0,32.5,0,91.98,10,92,27.49,210,27.49

57,14:00-14:15,18.310000,96.350000,96.350000,25.930000,6.740000,0.000000,25.930000,2.020000,0.000000,39.110000,0.000000,33.720000,0.000000,1.030000,11.560000,270.980000,15.730000,1.440000,8.190000,140.670000,16.120000,0.000000,47.210000,15.730000,6.740000,5.780000,4.820000,48.180000,0.770000,52.030000,13.74,46,32.5,46,0,32.5,237.5,41.24,87,143.178174,47.5,6.61,13.75,24.09,0,0,32.5,0,91.96,10.34,92,26.22,203,26.22

58,14:15-14:30,18.310000,96.350000,96.350000,25.930000,6.740000,0.000000,25.930000,2.020000,0.000000,39.110000,0.000000,33.720000,0.000000,1.030000,11.560000,270.980000,15.360000,1.440000,8.190000,167.350000,15.740000,0.000000,57.790000,15.360000,6.740000,5.780000,4.820000,48.180000,0.770000,52.030000,14.57,45.42,32.5,47,0,32.5,237.5,43.73,84,137.761622,47.5,6.61,14.58,24.09,0,0,32.5,0,91.98,10.6,93,26.88,196,26.88

59,14:30-14:45,18.310000,96.350000,96.350000,25.930000,6.740000,0.000000,25.930000,2.020000,0.000000,39.110000,0.000000,52.670000,0.000000,1.030000,11.560000,270.980000,14.870000,1.440000,8.190000,167.350000,15.240000,0.000000,57.790000,14.870000,6.740000,5.780000,4.820000,48.180000,0.770000,52.030000,11.63,44.05,32.5,46,0,32.5,237.5,34.9,82,131.331902,47.5,6.61,11.63,24.09,0,0,32.5,0,91.27,11.27,92,21.88,193,21.88

60,14:45-15:00,18.310000,96.350000,96.350000,25.930000,6.740000,0.000000,25.930000,2.020000,0.000000,39.110000,0.000000,52.670000,0.000000,1.030000,11.560000,270.980000,14.220000,1.440000,8.190000,167.350000,14.570000,0.000000,57.790000,14.220000,6.740000,5.780000,4.820000,48.180000,0.770000,52.030000,12.25,42.18,32.5,44,0,32.5,237.38,36.74,81,123.509076,47.48,6.61,12.25,24.09,0,0,32.5,0,87.99,12.31,88,23.52,189,23.52

61,15:00-15:15,18.310000,96.350000,96.350000,25.930000,6.740000,0.000000,25.930000,2.020000,0.000000,39.110000,0.000000,52.670000,0.000000,1.030000,11.560000,270.980000,13.440000,1.440000,8.190000,200.760000,13.780000,0.000000,47.210000,13.440000,6.740000,5.780000,4.820000,48.180000,0.770000,52.030000,12.81,40.36,32.5,40,0,32.5,229.98,38.44,78,105.388956,45.99,6.61,12.81,24.09,0,0,32.5,0,83.86,14.03,80,26.87,182,26.87

62,15:15-15:30,18.310000,96.350000,96.350000,25.930000,6.740000,0.000000,25.930000,2.020000,0.000000,39.110000,0.000000,52.670000,0.000000,1.030000,11.560000,270.980000,12.540000,1.440000,8.190000,200.760000,12.850000,0.000000,57.790000,12.540000,6.740000,5.780000,4.820000,48.180000,0.770000,52.030000,13.54,38.22,32.5,37,0,32.5,220.02,40.67,75,95.71515,44,6.61,13.56,24.09,0,0,32.5,0,78.97,14.54,75,30.21,175,30.21

63,15:30-15:45,18.310000,96.350000,96.350000,25.930000,6.740000,0.000000,25.930000,2.020000,0.000000,39.110000,0.000000,52.670000,0.000000,1.030000,11.560000,270.980000,11.560000,1.440000,8.190000,200.760000,11.840000,0.000000,57.790000,11.560000,6.740000,5.780000,4.820000,48.180000,0.770000,52.030000,14.46,35.67,32.5,34,0,32.5,206.49,43.36,69,85.671148,41.3,6.61,14.45,24.09,0,0,32.5,0,73.62,10.44,68,28.55,161,28.55

64,15:45-16:00,18.310000,96.350000,96.350000,25.930000,6.740000,0.000000,25.930000,2.020000,0.000000,39.110000,0.000000,52.670000,0.000000,1.030000,11.560000,270.980000,10.490000,1.440000,8.190000,200.760000,10.740000,0.000000,57.790000,10.490000,6.740000,5.780000,4.820000,48.180000,0.770000,52.030000,15.46,33,32.5,31,0,32.5,189.79,46.38,63,75.705082,37.96,6.61,15.46,24.09,0,0,32.5,0,68.26,10.77,61,30.55,147,30.55

65,16:00-16:15,18.310000,96.350000,96.350000,25.930000,6.740000,0.000000,25.930000,2.020000,0.000000,39.110000,0.000000,52.670000,23.120000,0.990000,11.560000,270.980000,9.350000,1.440000,8.190000,167.350000,9.580000,0.000000,47.210000,9.350000,6.740000,5.780000,4.820000,48.180000,0.770000,52.030000,10.94,30.38,32.5,27,0,32.5,149.7,32.83,57,66.138438,29.94,6.61,10.94,24.09,0,0,32.5,0,61.68,11.64,55,31.73,133,31.73

66,16:15-16:30,18.310000,96.350000,96.350000,25.930000,6.740000,0.000000,25.930000,2.020000,0.000000,39.110000,0.000000,76.400000,24.090000,0.990000,11.560000,270.980000,8.130000,1.440000,8.190000,227.310000,8.330000,0.000000,33.050000,8.130000,6.740000,5.780000,4.820000,48.180000,0.770000,52.030000,11.26,26.98,32.5,24,0,32.5,130.94,33.83,51,56.84457,26.19,6.61,11.28,24.09,0,0,32.5,0,54.42,13.12,47,33.92,119,33.92

67,16:30-16:45,18.310000,96.350000,96.350000,25.930000,6.740000,0.000000,25.930000,2.020000,0.000000,39.110000,0.000000,76.400000,24.090000,0.990000,11.560000,270.980000,6.820000,1.440000,8.190000,227.310000,6.990000,0.000000,33.050000,6.820000,6.740000,5.780000,4.820000,48.180000,0.770000,52.030000,11.6,23.36,32.5,20,0,32.5,112.9,34.83,43,39.240776,22.58,6.61,11.61,24.09,0,0,32.5,0,46.72,10.66,40,36.97,102,36.97

68,16:45-17:00,18.310000,96.350000,96.350000,25.930000,6.740000,0.000000,25.930000,2.020000,0.000000,39.110000,0.000000,76.400000,24.090000,0.990000,11.560000,270.980000,5.430000,1.440000,8.190000,227.310000,5.570000,0.000000,33.050000,5.430000,6.740000,5.780000,4.820000,48.180000,0.770000,52.030000,12.1,18.54,29.86,19,0,33,94.16,36.33,36,30.97956,18.83,6.61,12.11,24.09,0,0,33,0,38.83,11,38,40.82,84,40.82

69,17:00-17:15,18.310000,96.350000,96.350000,30.830000,6.740000,0.000000,24.920000,2.020000,0.000000,39.110000,0.000000,76.400000,25.050000,0.990000,11.560000,270.980000,3.990000,1.440000,8.190000,260.720000,4.090000,0.000000,47.210000,3.990000,6.740000,5.780000,4.820000,48.180000,0.850000,80.930000,10,13.93,17.64,12,0,14.82,77.3,30,22,22.767054,15.46,6.61,10,0,0,0,20,0,30.26,11.34,23,36.67,53,36.67

70,17:15-17:30,18.310000,96.350000,96.350000,30.830000,6.740000,0.000000,24.920000,2.020000,0.000000,39.110000,0.000000,76.400000,25.050000,0.990000,11.560000,270.980000,2.740000,1.440000,8.190000,260.720000,2.810000,0.000000,57.790000,2.740000,6.740000,5.780000,4.820000,48.180000,0.850000,99.840000,10.34,10,10.24,7,0,10.98,59.99,31,16,14.671452,12,6.81,10.33,0,0,0,7,0,21.36,12,13,38.33,39,38.33

71,17:30-17:45,18.310000,96.350000,96.350000,30.830000,6.740000,0.000000,24.920000,2.020000,0.000000,39.110000,0.000000,76.400000,25.050000,0.990000,11.560000,270.980000,1.770000,1.440000,8.190000,260.720000,1.810000,0.000000,57.790000,1.770000,6.740000,5.780000,4.820000,48.180000,0.850000,99.840000,10.66,5,5.25,3,0,4.83,43.33,32,10,9.030834,8.67,9.34,10.67,0,0,0,1,0,14.95,12.66,7,40,25,40

72,17:45-18:00,18.310000,96.350000,96.350000,30.830000,6.740000,0.000000,24.920000,2.020000,0.000000,39.110000,0.000000,76.400000,25.050000,0.990000,11.560000,270.980000,1.130000,1.440000,8.190000,260.720000,1.160000,0.000000,57.790000,1.130000,6.740000,5.780000,4.820000,48.180000,0.850000,99.840000,11,3,1.12,1,0,1.06,27.75,33,7,4.3839,5.55,9.75,11,0,0,0,0,0,10.63,12.66,1,42.67,18,42.67

73,18:00-18:15,18.310000,96.350000,96.350000,30.830000,6.740000,0.000000,24.920000,2.020000,0.000000,0.000000,0.000000,76.400000,26.010000,0.990000,11.560000,270.980000,0.650000,1.440000,8.190000,260.720000,0.670000,0.000000,57.790000,0.650000,6.740000,5.780000,4.820000,48.180000,0.850000,99.840000,15.44,2,0,1,0,0,18.14,46.31,3,1.344396,3.63,9.73,15.44,0,0,0,0,0,3.99,16.92,1,47.77,7,47.77

74,18:15-18:30,18.310000,96.350000,96.350000,30.830000,6.740000,0.000000,24.920000,2.020000,0.000000,0.000000,0.000000,57.440000,25.050000,0.990000,11.560000,270.980000,0.300000,1.440000,8.190000,260.720000,0.310000,0.000000,57.790000,0.300000,6.740000,5.780000,4.820000,48.180000,0.850000,99.840000,16.35,1,0,0,0,0,10.3,49.03,1,0,2.06,9.69,16.34,0,0,0,0,0,0,18.26,0,49.88,1,49.88

75,18:30-18:45,18.310000,96.350000,96.350000,30.830000,6.740000,0.000000,30.830000,2.020000,0.000000,0.000000,0.000000,86.910000,25.050000,0.990000,11.560000,270.980000,0.010000,1.440000,8.190000,260.720000,0.010000,0.000000,57.790000,0.010000,6.740000,5.780000,4.820000,48.180000,0.850000,99.840000,17.46,0,0,0,0,0,4.28,52.38,0,0,0.86,8.01,17.46,0,0,0,0,0,0,19.86,0,51.99,1,51.99

76,18:45-19:00,18.310000,96.350000,96.350000,30.830000,6.740000,0.000000,30.830000,2.020000,0.000000,0.000000,0.000000,86.910000,25.050000,0.990000,11.560000,270.980000,0.000000,1.440000,8.190000,260.720000,0.000000,0.000000,57.790000,0.000000,6.740000,5.780000,4.820000,48.180000,0.850000,99.840000,17.89,0,0,0,0,0,0,53.64,0,0,0,8.01,17.88,0,0,0,0,0,0,20.66,0,52.65,0,52.65

77,19:00-19:15,18.310000,96.350000,96.350000,30.830000,6.740000,0.000000,30.830000,2.020000,0.000000,0.000000,0.000000,86.910000,25.050000,0.950000,11.560000,270.980000,0.000000,1.390000,8.190000,260.720000,0.000000,0.000000,57.790000,0.000000,6.740000,5.780000,4.820000,48.180000,0.770000,99.840000,20.94,0,0,0,0,0,0,62.83,0,0,0,8.01,20.94,0,0,0,0,0,0,21.32,0,57.44,0,57.44

78,19:15-19:30,18.310000,96.350000,96.350000,30.830000,6.740000,0.000000,30.830000,2.020000,0.000000,0.000000,0.000000,86.910000,25.050000,0.950000,11.560000,270.980000,0.000000,1.390000,8.190000,260.720000,0.000000,0.000000,57.790000,0.000000,6.740000,5.780000,4.820000,48.180000,0.770000,99.840000,21.61,0,0,0,0,0,0,64.82,0,0,0,8.01,21.61,0,0,0,0,0,0,21.58,0,58.55,0,58.55

79,19:30-19:45,18.310000,96.350000,96.350000,30.830000,6.740000,0.000000,30.830000,2.020000,0.000000,0.000000,0.000000,86.910000,25.050000,0.950000,11.560000,270.980000,0.000000,1.390000,8.190000,260.720000,0.000000,0.000000,57.790000,0.000000,6.740000,5.780000,4.820000,48.180000,0.770000,99.840000,22.06,0,0,0,0,0,0,66.16,0,0,0,7.92,22.05,0,0,0,0,0,0,21.14,0,59.52,0,59.52

80,19:45-20:00,18.310000,96.350000,96.350000,30.830000,6.740000,0.000000,30.830000,2.020000,0.000000,0.000000,0.000000,76.400000,25.050000,0.950000,11.560000,270.980000,0.000000,1.390000,8.190000,260.720000,0.000000,0.000000,57.790000,0.000000,6.740000,5.780000,4.820000,48.180000,0.770000,99.840000,22.95,0,0,0,0,0,0,68.82,0,0,0,7.41,22.94,0,0,0,0,0,0,20.34,0,57.07,0,57.07

81,20:00-20:15,18.310000,96.350000,0.000000,30.830000,6.740000,0.000000,30.830000,2.020000,0.000000,0.000000,0.000000,86.910000,25.050000,0.950000,11.560000,270.980000,0.000000,1.390000,8.190000,260.720000,0.000000,0.000000,57.790000,0.000000,6.740000,5.780000,4.820000,48.180000,0.770000,99.840000,23.56,0,0,0,0,0,0,70.66,0,0,0,7.41,23.55,0,0,0,0,0,0,19.53,0,52.55,0,52.55

82,20:15-20:30,18.310000,96.350000,0.000000,30.830000,6.740000,0.000000,30.830000,2.020000,0.000000,0.000000,0.000000,86.910000,25.050000,0.950000,11.560000,270.980000,0.000000,1.390000,8.190000,260.720000,0.000000,0.000000,57.790000,0.000000,6.740000,5.780000,4.820000,48.180000,0.770000,99.840000,23.88,0,0,0,0,0,0,71.66,0,0,0,7.41,23.89,0,0,0,0,0,0,18.92,0,49.37,0,49.37

83,20:30-20:45,18.310000,96.350000,0.000000,30.830000,6.740000,0.000000,30.830000,2.020000,0.000000,0.000000,0.000000,86.910000,25.050000,0.950000,11.560000,270.980000,0.000000,1.390000,8.190000,260.720000,0.000000,0.000000,57.790000,0.000000,6.740000,5.780000,4.820000,48.180000,0.770000,99.840000,17.76,0,0,0,0,0,0,53.33,0,0,0,7.41,17.78,0,0,0,0,0,0,18.78,0,43.44,0,43.44

84,20:45-21:00,18.310000,96.350000,0.000000,30.830000,6.740000,0.000000,30.830000,2.020000,0.000000,0.000000,0.000000,86.910000,25.050000,0.950000,11.560000,270.980000,0.000000,1.390000,8.190000,260.720000,0.000000,0.000000,57.790000,0.000000,6.740000,5.780000,4.820000,48.180000,0.770000,70.930000,17.72,0,0,0,0,0,0,53.14,0,0,0,7.41,17.71,0,0,0,0,0,0,18.44,0,42.88,0,42.88

85,21:00-21:15,18.310000,96.350000,0.000000,30.830000,6.740000,0.000000,30.830000,2.020000,0.000000,0.000000,0.000000,77.360000,25.050000,0.950000,11.560000,270.980000,0.000000,1.390000,8.190000,260.720000,0.000000,0.000000,47.210000,0.000000,6.740000,5.780000,4.820000,48.180000,0.690000,52.990000,17.6,0,0,0,0,0,0,52.83,0,0,0,7.41,17.61,0,0,0,0,0,0,17.18,0,41.88,0,41.88

86,21:15-21:30,18.310000,96.350000,0.000000,30.830000,6.740000,0.000000,30.830000,2.020000,0.000000,0.000000,0.000000,77.360000,25.050000,0.950000,11.560000,270.980000,0.000000,1.390000,8.190000,260.720000,0.000000,0.000000,33.050000,0.000000,6.740000,5.780000,4.820000,48.180000,0.690000,52.990000,17.44,0,0,0,0,0,0,52.33,0,0,0,7.41,17.44,0,0,0,0,0,0,15.8,0,40.77,0,40.77

87,21:30-21:45,18.310000,96.350000,0.000000,30.830000,6.740000,0.000000,30.830000,2.020000,0.000000,0.000000,0.000000,77.360000,25.050000,0.950000,11.560000,270.980000,0.000000,1.390000,8.190000,260.720000,0.000000,0.000000,33.050000,0.000000,6.740000,5.780000,4.820000,48.180000,0.690000,52.990000,17.19,0,0,0,0,0,0,51.54,0,0,0,7.41,17.18,0,0,0,0,0,0,14.93,0,41.1,0,41.1

88,21:45-22:00,18.310000,96.350000,0.000000,30.830000,6.740000,0.000000,30.830000,2.020000,0.000000,0.000000,0.000000,77.360000,25.050000,0.950000,11.560000,270.980000,0.000000,1.390000,8.190000,260.720000,0.000000,0.000000,33.050000,0.000000,6.740000,5.780000,4.820000,48.180000,0.690000,52.990000,16.66,0,0,0,0,0,0,49.98,0,0,0,7.41,16.66,0,0,0,0,0,0,14.05,0,41.13,0,41.13

89,22:00-22:15,18.310000,96.350000,0.000000,25.570000,6.740000,38.170000,25.570000,2.020000,128.130000,0.000000,16.320000,58.410000,25.050000,0.950000,11.560000,270.980000,0.000000,1.390000,8.190000,227.310000,0.000000,0.000000,33.050000,0.000000,6.740000,5.780000,4.820000,48.180000,0.690000,52.990000,18.38,0,0,0,0,0,0,55.16,0,0,0,7.41,18.39,0,0,0,0,0,0,16.88,0,46.55,0,46.55

90,22:15-22:30,18.310000,96.350000,0.000000,25.570000,6.740000,38.170000,25.570000,2.020000,128.130000,0.000000,16.320000,58.410000,25.050000,0.950000,11.560000,270.980000,0.000000,1.390000,8.190000,200.630000,0.000000,0.000000,33.050000,0.000000,6.740000,5.780000,4.820000,48.180000,0.690000,52.990000,18.69,0,0,0,0,0,0,56.05,0,0,0,7.41,18.68,0,0,0,0,0,0,16.55,0,46.21,0,46.21

91,22:30-22:45,18.310000,96.350000,0.000000,25.570000,6.740000,38.170000,25.570000,2.020000,128.130000,0.000000,16.320000,58.410000,25.050000,0.950000,11.560000,270.980000,0.000000,1.390000,8.190000,200.630000,0.000000,0.000000,33.050000,0.000000,6.740000,5.780000,4.820000,48.180000,0.690000,52.990000,19.37,0,0,0,0,0,0,58.08,0,0,0,7.41,19.36,0,0,0,0,0,0,16.2,0,45.74,0,45.74

92,22:45-23:00,18.310000,96.350000,0.000000,25.570000,6.740000,38.170000,25.570000,2.020000,128.130000,0.000000,16.320000,58.410000,25.050000,0.950000,11.560000,270.980000,0.000000,1.390000,8.190000,200.630000,0.000000,0.000000,33.050000,0.000000,6.740000,5.780000,4.820000,48.180000,0.690000,52.990000,19.55,0,0,0,0,0,0,58.65,0,0,0,7.41,19.55,0,0,0,0,0,0,15.88,0,44.68,0,44.68

93,23:00-23:15,18.310000,96.350000,0.000000,25.570000,6.740000,38.170000,25.570000,2.020000,128.130000,0.000000,16.320000,58.410000,25.050000,0.950000,11.560000,270.980000,0.000000,1.390000,8.190000,200.630000,0.000000,0.000000,47.210000,0.000000,6.740000,5.780000,4.820000,48.180000,0.690000,52.990000,19.99,0,0,0,0,0,0,59.92,0,0,0,7.41,19.97,0,0,0,0,0,0,15.54,0,44.68,0,44.68

94,23:15-23:30,18.310000,96.350000,0.000000,25.570000,6.740000,38.170000,25.570000,2.020000,128.130000,0.000000,16.320000,77.360000,24.090000,0.950000,11.560000,270.980000,0.000000,1.390000,8.190000,227.310000,0.000000,0.000000,57.790000,0.000000,6.740000,5.780000,4.820000,48.180000,0.690000,52.990000,20.1,0,0,0,0,0,0,60.3,0,0,0,7.41,20.1,0,0,0,0,0,0,15.2,0,45.74,0,45.74

95,23:30-23:45,18.310000,96.350000,0.000000,25.570000,6.740000,38.170000,25.570000,2.020000,128.130000,0.000000,16.320000,53.640000,24.090000,0.950000,11.560000,270.980000,0.000000,1.390000,8.190000,179.130000,0.000000,0.000000,57.790000,0.000000,6.740000,5.780000,4.820000,48.180000,0.690000,52.990000,20.54,0,0,0,0,0,0,61.67,0,0,0,7.41,20.56,0,0,0,0,0,0,14.88,0,45.78,0,45.78

96,23:45-24:00,18.310000,96.350000,0.000000,25.570000,6.740000,38.170000,25.570000,2.020000,128.130000,0.000000,16.320000,53.640000,24.090000,0.950000,11.560000,270.980000,0.000000,1.390000,8.190000,167.350000,0.000000,0.000000,57.790000,0.000000,6.740000,5.780000,4.820000,48.180000,0.690000,52.990000,20.94,0,0,0,0,0,0,62.8,0,0,0,7.41,20.93,0,0,0,0,0,0,15.01,0,45.93,0,45.93

