Block,Time,RIHAND2,ANTA_CRF,KOLDAM,UNCHAHAR3,NJPC,URI,RAMPUR,RAPPC,ANTA_LF,DADRI_LF,SINGRAULI_HYDRO,JHAJJAR,DADRI_CRF,ANTA_RF,TANDA2,ANTA_GF,UNCHAHAR1,DADRI_GF,AURY_CRF,NAPP,AURY_GF,RIHAND3,AURY_LF,CHAMERA2,TANAKPUR,CHAMERA1,KOTESHWR,DADRT2,DADRI_RF,BSIUL,SALAL,KISHANGANGA,UNCHAHAR2,RAPPB,CHAMERA3,AURY_RF,URI2,SINGRAULI,DULHASTI,SEWA2,TEHRI,UNCHAHAR4,RIHAND1,DHAULIGNGA,PARBATI3,KUDGI,BRBCL,KHSTPP-I,FSTPP I & II,TALA,KHSTPP-II,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,114.037875,0.000000,0.000000,13.297886,147.648759,45.829469,0.000000,49.371232,0.000000,0.000000,0.978809,343.488971,0.000000,0.000000,0.000000,0.000000,11.082457,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,10.759093,41.183964,7.615075,298.279638,0.000000,12.654077,77.964739,0.000000,20.027338,0.000000,28.397762,0.000000,30.793733,133.225200,47.726051,15.257228,0.000000,0.000000,88.816800,35.325627,15.361928,90.51,11.140233,8.688600,8.420219,26.963622,123.619373,325.822500,0,0,0,0,0

48,11:45-12:00,114.037875,0.000000,0.000000,13.297886,147.648759,45.829469,0.000000,49.371232,0.000000,0.000000,0.978809,343.488971,0.000000,0.000000,0.000000,0.000000,11.082457,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,10.759093,41.183964,7.615075,298.279638,0.000000,12.654077,77.964739,0.000000,20.027338,0.000000,28.397762,0.000000,30.793733,133.225200,47.726051,15.257228,0.000000,0.000000,88.816800,35.325627,15.361928,90.51,11.140233,8.688600,8.420219,26.963622,123.619373,325.822500,0,0,0,0,0

49,12:00-12:15,114.037875,0.000000,0.000000,13.515112,147.648759,45.829469,0.000000,49.371232,0.000000,0.000000,0.978809,321.478200,0.000000,0.000000,0.000000,0.000000,11.341817,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,10.759093,41.183964,7.615075,298.279638,0.000000,12.654077,77.964739,0.000000,20.461663,0.000000,28.397762,0.000000,30.793733,133.225200,47.726051,15.257228,0.000000,0.000000,88.816800,35.325627,15.361928,90.51,11.140233,8.688600,8.420219,26.963622,123.619373,327.994650,0,0,0,0,0

50,12:15-12:30,114.037875,0.000000,0.000000,13.515112,147.648759,45.829469,0.000000,49.371232,0.000000,0.000000,0.978809,321.478200,0.000000,0.000000,0.000000,0.000000,11.341817,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,10.759093,41.183964,7.615075,298.279638,0.000000,12.654077,77.964739,0.000000,20.461663,0.000000,28.397762,0.000000,30.793733,133.225200,47.726051,15.257228,0.000000,0.000000,88.816800,35.325627,15.361928,90.51,11.140233,8.688600,8.420219,26.963622,123.619373,327.994650,0,0,0,0,0

51,12:30-12:45,114.037875,0.000000,0.000000,13.332527,147.648759,45.829469,0.000000,49.371232,0.000000,0.000000,0.978809,333.661548,0.000000,0.000000,0.000000,0.000000,11.339298,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,10.759093,41.183964,7.615075,298.279638,0.000000,12.654077,77.964739,0.000000,20.072194,0.000000,28.397762,0.000000,30.793733,133.225200,47.726051,15.257228,0.000000,0.000000,88.816800,35.325627,15.361928,90.51,11.140233,18.371369,8.420219,26.963622,124.314461,327.994650,0,0,0,0,0

52,12:45-13:00,114.037875,0.000000,0.000000,13.332527,147.648759,45.829469,0.000000,49.371232,0.000000,0.000000,0.978809,333.661548,0.000000,0.000000,0.000000,0.000000,11.339298,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,10.759093,41.183964,7.615075,298.279638,0.000000,12.654077,77.964739,0.000000,20.072194,0.000000,28.397762,0.000000,30.793733,133.225200,47.726051,15.257228,0.000000,0.000000,88.816800,35.325627,15.361928,90.51,11.140233,23.385463,8.420219,26.963622,124.314461,327.994650,0,0,0,0,0

53,13:00-13:15,114.037875,0.000000,0.000000,13.758661,147.648759,45.829469,0.000000,49.371232,0.000000,0.000000,0.978809,333.661548,0.000000,0.000000,0.000000,0.000000,11.445721,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,10.759093,41.183964,7.615075,298.279638,0.000000,12.654077,77.964739,0.000000,21.034015,0.000000,28.397762,0.000000,30.793733,133.225200,47.726051,15.257228,0.000000,0.000000,88.816800,35.325627,15.361928,90.51,11.140233,17.656297,8.420219,26.963622,124.314461,327.994650,0,0,0,0,0

54,13:15-13:30,114.037875,0.000000,0.000000,13.758661,147.648759,45.829469,0.000000,49.371232,0.000000,0.000000,0.978809,333.661548,0.000000,0.000000,0.000000,0.000000,11.445721,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,10.759093,41.183964,7.615075,298.279638,0.000000,12.654077,77.964739,0.000000,22.993608,0.000000,28.397762,0.000000,30.793733,133.225200,47.726051,15.257228,0.000000,0.000000,88.816800,35.325627,15.361928,90.51,11.140233,17.656297,8.420219,26.963622,124.314461,327.994650,0,0,0,0,0

55,13:30-13:45,114.037875,0.000000,0.000000,13.758661,147.648759,45.829469,0.000000,49.371232,0.000000,0.000000,0.978809,346.277441,0.000000,0.000000,0.000000,0.000000,11.445721,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,10.759093,41.183964,7.615075,298.279638,0.000000,12.654077,77.964739,0.000000,22.993608,0.000000,28.397762,0.000000,30.793733,133.225200,47.726051,15.257228,0.000000,0.000000,88.816800,35.325627,3.072386,90.51,11.140233,17.656297,8.420219,26.963622,142.411584,327.994650,0,0,0,0,0

56,13:45-14:00,114.037875,0.000000,0.000000,16.016469,147.648759,45.829469,0.000000,49.371232,0.000000,0.000000,0.978809,346.277441,0.000000,0.000000,0.000000,0.000000,12.579162,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,10.759093,41.183964,7.615075,298.279638,0.000000,12.654077,77.964739,0.000000,35.548924,0.000000,28.397762,0.000000,30.793733,133.225200,47.726051,15.257228,0.000000,0.000000,88.816800,35.325627,3.072386,90.51,11.140233,27.184602,8.420219,26.963622,142.411584,327.994650,0,0,0,0,0

57,14:00-14:15,114.037875,0.000000,0.000000,16.016469,147.648759,45.829469,0.000000,49.371232,0.000000,0.000000,0.978809,346.277441,0.000000,0.000000,0.000000,0.000000,12.579162,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,6.801726,41.183964,7.615075,298.279638,0.000000,12.654077,77.964739,0.000000,35.548924,0.000000,28.397762,0.000000,30.793733,133.225200,47.726051,15.257228,0.000000,0.000000,88.816800,35.325627,3.072386,90.51,11.140233,27.184602,8.420219,26.963622,142.411584,327.994650,0,0,0,0,0

58,14:15-14:30,114.037875,0.000000,0.000000,16.016469,147.648759,45.829469,0.000000,49.371232,0.000000,0.000000,0.978809,371.790021,0.000000,0.000000,0.000000,0.000000,12.579162,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,6.801726,41.183964,7.615075,298.279638,0.000000,12.654077,77.964739,0.000000,35.548924,0.000000,28.397762,0.000000,30.793733,133.225200,47.726051,15.257228,0.000000,0.000000,88.816800,35.325627,3.072386,90.51,11.140233,27.184602,8.420219,26.963622,142.411584,327.994650,0,0,0,0,0

59,14:30-14:45,114.037875,0.000000,0.000000,16.016469,147.648759,45.829469,0.000000,49.371232,0.000000,0.000000,0.978809,417.984411,0.000000,0.000000,0.000000,0.000000,12.579162,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,6.801726,41.183964,7.615075,312.760638,0.000000,12.654077,77.964739,0.000000,35.568232,0.000000,28.397762,0.000000,30.793733,133.225200,47.726051,15.257228,0.000000,0.000000,88.816800,35.325627,3.072386,90.51,11.140233,27.203910,8.420219,26.963622,142.411584,327.994650,0,0,0,0,0

60,14:45-15:00,114.037875,0.000000,0.000000,16.016469,147.648759,45.829469,0.000000,49.371232,0.000000,0.000000,0.978809,450.209463,0.000000,0.000000,0.000000,0.000000,12.579162,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,6.801726,41.183964,7.615075,336.895638,0.000000,12.654077,77.964739,0.000000,35.568232,0.000000,28.397762,0.000000,30.793733,133.225200,47.726051,15.257228,0.000000,0.000000,88.816800,35.325627,3.072386,90.51,11.140233,27.203910,8.420219,26.963622,142.411584,327.994650,0,0,0,0,0

61,15:00-15:15,114.037875,0.000000,0.000000,16.016469,147.648759,45.829469,0.000000,49.371232,0.000000,0.000000,0.978809,355.940485,0.000000,0.000000,0.000000,0.000000,12.579162,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,6.801726,41.183964,7.615075,389.992638,0.000000,18.981116,77.964739,0.000000,35.568232,0.000000,28.397762,0.000000,30.793733,133.225200,47.726051,15.257228,0.000000,0.000000,88.816800,35.325627,3.072386,90.51,11.140233,27.203910,8.420219,26.963622,124.314461,327.994650,0,0,0,0,0

62,15:15-15:30,114.037875,0.000000,0.000000,16.016469,147.648759,45.829469,0.000000,49.371232,0.000000,0.000000,0.978809,346.277441,0.000000,0.000000,0.000000,0.000000,12.579162,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,6.183387,41.183964,7.615075,414.127638,0.000000,18.981116,77.964739,0.000000,35.568232,0.000000,28.397762,0.000000,30.793733,133.225200,47.726051,15.257228,0.000000,0.000000,88.816800,35.325627,3.072386,90.51,11.140233,27.203910,8.420219,26.963622,124.314461,327.994650,0,0,0,0,0

63,15:30-15:45,114.037875,0.000000,0.000000,16.016469,147.648759,45.829469,0.000000,49.371232,0.000000,0.000000,0.978809,346.277441,0.000000,0.000000,0.000000,0.000000,12.579162,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,6.183387,41.183964,7.615075,443.089638,0.000000,18.981116,77.964739,0.000000,35.568232,0.000000,28.397762,0.000000,30.793733,133.225200,47.726051,10.192075,0.000000,0.000000,88.816800,35.325627,3.072386,90.51,11.140233,31.057015,12.868396,26.963622,142.386749,327.994650,0,0,0,0,0

64,15:45-16:00,114.037875,0.000000,0.000000,16.016469,147.648759,45.829469,0.000000,49.371232,0.000000,0.000000,0.978809,346.277441,0.000000,0.000000,0.000000,0.000000,12.579162,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,6.183387,41.183964,7.615075,443.089638,0.000000,18.981116,77.964739,0.000000,35.568232,0.000000,28.397762,0.000000,30.793733,133.225200,47.726051,10.192075,0.000000,0.000000,88.816800,35.325627,3.072386,90.51,11.140233,31.057015,12.868396,26.963622,142.386749,327.994650,0,0,0,0,0

65,16:00-16:15,114.037875,0.000000,0.000000,16.016469,147.648759,45.829469,0.000000,49.371232,0.000000,0.000000,0.978809,346.277441,0.000000,0.000000,0.000000,0.000000,12.579162,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,6.183387,41.183964,7.615075,472.051638,0.000000,18.981116,77.964739,0.000000,35.568232,0.000000,28.397762,0.000000,30.793733,132.501150,47.726051,10.192075,0.000000,0.000000,88.816800,35.325627,3.072386,90.51,11.140233,31.057015,12.868396,26.963622,142.386749,330.166800,0,0,0,0,0

66,16:15-16:30,114.037875,0.000000,0.000000,16.016469,147.648759,45.829469,0.000000,49.371232,0.000000,0.000000,0.978809,346.277441,0.000000,0.000000,0.000000,0.000000,12.579162,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,6.183387,41.183964,7.615075,472.051638,0.000000,18.981116,77.964739,0.000000,35.568232,0.000000,28.397762,0.000000,30.793733,132.501150,47.726051,10.192075,0.000000,0.000000,88.816800,35.325627,3.072386,90.51,11.140233,31.057015,12.868396,26.963622,142.386749,330.166800,0,0,0,0,0

67,16:30-16:45,114.037875,0.000000,0.000000,16.016469,147.648759,45.829469,0.000000,49.371232,0.000000,0.000000,0.978809,346.277441,0.000000,0.000000,0.000000,0.000000,12.579162,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,6.183387,41.183964,7.615075,472.051638,0.000000,18.981116,77.964739,0.000000,35.568232,0.000000,28.397762,0.000000,30.793733,132.501150,47.726051,10.192075,0.000000,0.000000,88.816800,35.325627,3.072386,90.51,11.140233,31.057015,12.868396,26.963622,142.386749,330.166800,0,0,0,0,0

68,16:45-17:00,114.037875,0.000000,0.000000,16.016469,147.648759,45.829469,0.000000,49.371232,0.000000,0.000000,0.978809,346.277441,0.000000,0.000000,0.000000,0.000000,12.579162,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,6.183387,41.183964,7.615075,472.051638,0.000000,12.654077,77.964739,0.000000,35.568232,0.000000,28.397762,0.000000,30.793733,132.501150,47.726051,10.192075,0.000000,0.000000,88.816800,35.325627,3.072386,90.51,11.140233,31.057015,12.868396,26.963622,142.386749,330.166800,0,0,0,0,0

69,17:00-17:15,114.037875,0.000000,0.000000,16.016469,147.648759,50.092675,0.000000,49.371232,0.000000,0.000000,0.978809,346.277441,0.000000,0.000000,0.000000,0.000000,12.579162,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,6.183387,41.183964,7.615075,491.359638,0.000000,12.654077,78.525636,0.000000,40.923403,0.000000,28.397762,0.000000,30.793733,132.501150,47.726051,10.192075,0.000000,0.000000,88.816800,35.325627,3.072386,90.51,11.140233,31.051920,12.742959,25.544484,142.411584,330.166800,0,0,0,0,0

70,17:15-17:30,114.037875,0.000000,0.000000,16.016469,147.648759,50.092675,0.000000,49.371232,0.000000,0.000000,0.978809,346.277441,0.000000,0.000000,0.000000,0.000000,12.579162,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,6.183387,41.183964,7.615075,491.359638,0.000000,12.654077,78.525636,0.000000,40.923403,0.000000,28.397762,0.000000,30.793733,132.501150,47.726051,10.192075,0.000000,0.000000,88.816800,35.325627,3.072386,90.51,11.140233,31.057015,11.227827,25.544484,142.411584,330.166800,0,0,0,0,0

71,17:30-17:45,114.037875,0.000000,0.000000,16.016469,147.648759,45.829469,0.000000,49.371232,0.000000,0.000000,0.978809,345.290929,0.000000,0.000000,0.000000,0.000000,12.579162,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,6.183387,41.183964,7.615075,491.359638,0.000000,12.654077,78.525636,0.000000,40.923403,0.000000,28.397762,0.000000,30.793733,132.501150,47.726051,10.192075,0.000000,0.000000,88.816800,35.325627,15.361928,90.51,11.140233,31.057015,11.171609,25.544484,142.411584,330.166800,0,0,0,0,0

72,17:45-18:00,114.037875,0.000000,0.000000,16.016469,147.648759,45.829469,0.000000,49.371232,0.000000,0.000000,0.978809,345.290929,0.000000,0.000000,0.000000,0.000000,12.579162,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,6.183387,41.183964,7.615075,491.359638,0.000000,12.654077,78.525636,0.000000,40.923403,0.000000,28.397762,0.000000,30.793733,132.501150,47.726051,10.192075,0.000000,0.000000,88.816800,35.325627,15.361928,90.51,11.140233,31.057015,11.171609,25.544484,142.411584,330.166800,0,0,0,0,0

73,18:00-18:15,114.037875,0.000000,0.000000,16.016469,147.648759,45.829469,0.000000,49.371232,0.000000,0.000000,0.978809,345.290929,0.000000,0.000000,0.000000,0.000000,12.579162,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,6.183387,41.183964,7.615075,491.359638,0.000000,12.654077,78.525636,0.000000,40.923403,0.000000,28.397762,0.000000,30.793733,132.501150,47.726051,10.192075,8.514828,0.000000,88.816800,35.325627,15.361928,90.51,11.140233,30.471886,11.171609,25.544484,142.411584,330.166800,0,0,0,0,0

74,18:15-18:30,114.037875,0.000000,0.000000,16.016469,147.648759,50.092675,0.000000,49.371232,0.000000,0.000000,0.978809,426.750243,0.000000,0.000000,0.000000,0.000000,12.579162,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,6.183387,41.183964,7.615075,491.359638,0.000000,12.654077,78.525636,0.000000,40.923403,0.000000,28.397762,0.000000,30.793733,132.501150,47.726051,10.192075,16.421454,0.000000,88.816800,35.325627,15.361928,90.51,11.140233,30.471886,11.171609,25.544484,142.411584,330.166800,0,0,0,0,0

75,18:30-18:45,114.037875,0.000000,0.000000,16.016469,147.648759,50.092675,0.000000,49.371232,0.000000,0.000000,0.978809,543.187234,0.000000,0.000000,0.000000,0.000000,12.579162,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,6.183387,41.183964,7.615075,491.359638,0.000000,18.981116,78.525636,0.000000,40.923403,0.000000,28.397762,0.000000,30.793733,132.501150,47.726051,10.192075,26.639248,0.000000,88.816800,35.325627,15.361928,90.51,11.140233,30.471886,11.171609,25.544484,142.411584,330.166800,0,0,0,0,0

76,18:45-19:00,114.037875,0.000000,0.000000,25.477003,147.648759,45.829469,0.000000,49.371232,0.000000,0.000000,0.978809,630.551107,0.000000,0.000000,0.000000,0.000000,19.844762,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,6.183387,41.183964,7.615075,565.888518,0.000000,18.981116,78.525636,0.000000,40.923403,0.000000,28.397762,0.000000,30.793733,132.501150,47.726051,10.192075,34.059312,0.000000,88.816800,35.325627,22.121176,90.51,11.140233,30.471886,11.171609,25.544484,142.411584,330.166800,0,0,0,0,0

77,19:00-19:15,114.037875,0.000000,0.000000,21.902030,149.340091,45.829469,0.000000,49.371232,0.000000,0.000000,0.978809,586.885968,0.000000,0.000000,0.000000,0.000000,16.737912,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,6.183387,41.183964,8.091017,580.926361,0.000000,18.981116,77.964739,0.000000,40.923403,0.000000,29.504169,0.000000,30.793733,132.501150,47.726051,15.257228,36.248839,0.000000,88.816800,36.218333,63.138751,90.51,11.140233,30.471886,11.171609,25.544484,142.411584,330.166800,0,0,0,0,0

78,19:15-19:30,114.037875,0.000000,0.000000,21.902030,149.340091,45.829469,0.000000,49.371232,0.000000,0.000000,0.978809,586.885968,0.000000,0.000000,0.000000,0.000000,16.737912,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,6.183387,41.183964,8.091017,580.926361,0.000000,18.981116,77.964739,0.000000,40.923403,0.000000,29.504169,0.000000,30.793733,132.501150,47.726051,15.257228,36.248839,0.000000,88.816800,36.218333,63.138751,90.51,11.140233,30.471886,11.171609,25.544484,142.411584,330.166800,0,0,0,0,0

79,19:30-19:45,114.037875,0.000000,0.000000,21.902030,149.340091,45.829469,0.000000,49.371232,0.000000,0.000000,0.978809,586.885968,0.000000,0.000000,0.000000,0.000000,16.537302,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,6.183387,41.183964,8.091017,580.926361,0.000000,18.981116,77.964739,0.000000,40.923403,0.000000,29.504169,0.000000,30.793733,132.501150,47.726051,15.257228,36.248839,0.000000,88.816800,36.218333,63.138751,90.51,11.140233,30.471886,11.171609,25.544484,142.411584,330.166800,0,0,0,0,0

80,19:45-20:00,114.037875,0.000000,0.000000,21.902030,149.340091,45.829469,0.000000,49.371232,0.000000,0.000000,0.978809,586.885968,0.000000,0.000000,0.000000,0.000000,16.537302,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,6.183387,41.183964,8.091017,580.926361,0.000000,18.981116,77.964739,0.000000,40.923403,0.000000,29.504169,0.000000,30.793733,132.501150,47.726051,15.257228,36.248839,0.000000,88.816800,36.218333,63.138751,90.51,11.140233,30.471886,11.171609,25.544484,142.411584,330.166800,0,0,0,0,0

81,20:00-20:15,114.037875,0.000000,0.000000,25.477003,149.340091,45.829469,0.000000,49.371232,0.000000,0.000000,0.978809,630.551107,0.000000,0.000000,0.000000,0.000000,16.537302,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,6.183387,41.183964,8.091017,644.081657,0.000000,18.981116,77.964739,0.000000,40.923403,0.000000,29.504169,0.000000,30.793733,132.501150,47.726051,15.257228,36.248839,0.000000,88.816800,36.218333,63.138751,90.51,11.140233,30.471886,11.171609,25.544484,142.411584,330.166800,0,0,0,0,0

82,20:15-20:30,114.037875,0.000000,0.000000,25.477003,149.340091,45.829469,0.000000,49.371232,0.000000,0.000000,0.978809,630.551107,0.000000,0.000000,0.000000,0.000000,16.537302,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,6.183387,41.183964,8.091017,663.017371,0.000000,18.981116,77.964739,0.000000,40.923403,0.000000,29.504169,0.000000,30.793733,132.501150,47.726051,15.257228,36.248839,0.000000,88.816800,36.218333,63.138751,90.51,11.140233,30.471886,11.171609,25.544484,142.411584,330.166800,0,0,0,0,0

83,20:30-20:45,114.037875,0.000000,0.000000,25.477003,149.340091,45.829469,0.000000,49.371232,0.000000,0.000000,0.978809,630.551107,0.000000,0.000000,0.000000,0.000000,16.537302,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,6.183387,41.183964,8.091017,663.017371,0.000000,18.981116,77.964739,0.000000,40.923403,0.000000,29.504169,0.000000,30.793733,132.501150,47.726051,15.257228,36.248839,0.000000,88.816800,36.218333,17.205359,67.58,11.140233,30.471886,11.171609,25.544484,142.411584,330.166800,0,0,0,0,0

84,20:45-21:00,114.037875,0.000000,0.000000,25.477003,147.648759,45.829469,0.000000,49.371232,0.000000,0.000000,0.978809,630.551107,0.000000,0.000000,0.000000,0.000000,16.537302,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,6.183387,41.183964,7.615075,663.017371,0.000000,12.654077,77.964739,0.000000,40.923403,0.000000,28.397762,0.000000,30.793733,132.501150,47.726051,10.192075,35.518997,0.000000,88.816800,35.325627,15.361928,67.58,11.140233,30.471886,11.171609,25.544484,142.411584,330.166800,0,0,0,0,0

85,21:00-21:15,114.037875,0.000000,0.000000,25.477003,147.648759,45.829469,0.000000,49.371232,0.000000,0.000000,0.978809,630.551107,0.000000,0.000000,0.000000,0.000000,16.537302,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,6.183387,41.183964,7.615075,663.017371,0.000000,6.327039,77.964739,0.000000,40.923403,0.000000,28.397762,0.000000,30.793733,132.501150,47.726051,10.192075,35.518997,0.000000,88.816800,35.325627,18.434313,67.58,11.140233,30.764884,11.171609,25.544484,142.411584,330.166800,0,0,0,0,0

86,21:15-21:30,114.037875,0.000000,0.000000,25.477003,147.648759,45.829469,0.000000,49.371232,0.000000,0.000000,0.978809,630.551107,0.000000,0.000000,0.000000,0.000000,16.537302,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,6.183387,41.183964,7.615075,663.017371,0.000000,6.327039,77.964739,0.000000,40.923403,0.000000,28.397762,0.000000,30.793733,132.501150,47.726051,10.192075,35.518997,0.000000,88.816800,35.325627,18.434313,57.92,11.140233,30.764884,11.171609,25.544484,142.411584,330.166800,0,0,0,0,0

87,21:30-21:45,114.037875,0.000000,0.000000,25.477003,147.648759,45.829469,0.000000,49.371232,0.000000,0.000000,0.978809,630.551107,0.000000,0.000000,0.000000,0.000000,16.537302,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,6.183387,41.183964,7.615075,663.017371,0.000000,6.327039,77.964739,0.000000,40.923403,0.000000,28.397762,0.000000,30.793733,132.501150,47.726051,10.192075,35.518997,0.000000,88.816800,35.325627,18.434313,57.92,11.140233,30.764884,11.171609,25.544484,142.411584,330.166800,0,0,0,0,0

88,21:45-22:00,114.037875,0.000000,0.000000,25.477003,149.340091,45.829469,0.000000,49.371232,0.000000,0.000000,0.978809,630.551107,0.000000,0.000000,0.000000,0.000000,16.537302,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,6.183387,41.183964,15.610904,663.017371,0.000000,18.981116,77.964739,0.000000,40.923403,0.000000,29.504169,0.000000,30.793733,132.501150,47.726051,15.257228,35.518997,0.000000,88.816800,36.218333,18.434313,57.92,11.140233,30.764884,11.171609,25.544484,142.411584,330.166800,0,0,0,0,0

89,22:00-22:15,114.037875,0.000000,0.000000,25.477003,149.340091,45.829469,0.000000,49.371232,0.000000,0.000000,0.978809,630.551107,0.000000,0.000000,0.000000,0.000000,16.537302,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,6.183387,41.183964,15.610904,663.017371,0.000000,18.981116,77.964739,0.000000,40.923403,0.000000,29.504169,0.000000,30.793733,132.501150,47.726051,15.257228,35.518997,0.000000,88.816800,36.218333,18.434313,57.92,11.140233,30.764884,11.171609,25.544484,142.411584,330.166800,0,0,0,0,0

90,22:15-22:30,114.037875,0.000000,0.000000,25.477003,149.340091,45.829469,0.000000,49.371232,0.000000,0.000000,0.978809,630.551107,0.000000,0.000000,0.000000,0.000000,16.537302,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,6.183387,41.183964,15.610904,663.017371,0.000000,18.981116,77.964739,0.000000,40.923403,0.000000,29.504169,0.000000,30.793733,132.501150,47.726051,15.257228,35.518997,0.000000,88.816800,36.218333,18.434313,57.92,11.140233,30.764884,11.171609,25.544484,142.411584,330.166800,0,0,0,0,0

91,22:30-22:45,114.037875,0.000000,0.000000,25.477003,149.340091,45.829469,0.000000,49.371232,0.000000,0.000000,0.978809,630.551107,0.000000,0.000000,0.000000,0.000000,18.208980,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,6.183387,41.183964,15.610904,663.017371,0.000000,18.981116,77.964739,0.000000,40.923403,0.000000,29.504169,0.000000,30.793733,132.501150,47.726051,15.257228,35.518997,0.000000,88.816800,36.218333,18.434313,48.27,11.140233,30.764884,11.171609,25.544484,142.411584,330.166800,0,0,0,0,0

92,22:45-23:00,114.037875,0.000000,0.000000,25.477003,149.340091,45.829469,0.000000,49.371232,0.000000,0.000000,0.978809,630.551107,0.000000,0.000000,0.000000,0.000000,19.780494,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,6.183387,41.183964,15.610904,663.017371,0.000000,18.981116,77.964739,0.000000,40.923403,0.000000,29.504169,0.000000,30.793733,132.501150,47.726051,15.257228,35.518997,0.000000,88.816800,36.218333,15.361928,48.27,11.140233,30.764884,11.171609,25.544484,142.411584,330.166800,0,0,0,0,0

93,23:00-23:15,114.037875,0.000000,0.000000,25.477003,147.648759,45.829469,0.000000,49.371232,0.000000,0.000000,0.978809,630.551107,0.000000,0.000000,0.000000,0.000000,19.844762,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,6.183387,41.183964,8.091017,663.017371,0.000000,12.654077,77.964739,0.000000,40.923403,0.000000,28.397762,0.000000,30.793733,132.501150,47.726051,10.192075,35.518997,0.000000,88.816800,35.325627,18.434313,48.27,11.140233,30.764884,11.171609,25.544484,142.411584,330.166800,0,0,0,0,0

94,23:15-23:30,114.037875,0.000000,0.000000,25.477003,147.648759,45.829469,0.000000,49.371232,0.000000,0.000000,0.978809,630.551107,0.000000,0.000000,0.000000,0.000000,19.844762,0.000000,0.000000,37.427013,0.000000,119.386794,0.000000,38.143070,6.183387,41.183964,5.711306,663.017371,0.000000,12.654077,77.964739,0.000000,40.923403,0.000000,28.397762,0.000000,30.793733,132.501150,47.726051,10.192075,35.518997,0.000000,88.816800,35.325627,18.434313,48.27,11.140233,30.764884,11.171609,25.544484,142.411584,330.166800,0,0,0,0,0

