Time,Block,NR/2023/10181/A,NR/2023/11095/F,NR/2023/11154/F,NR/2023/11341/F,NR/2023/11221/F,NR/2023/11802/D,NR/2023/10182/A,WR/2023/14513/C,NR/2023/11367/F,NR/2023/11369/F,NR/2023/10486/A,NR/2023/11102/F,NR/2023/11166/F,NR/2023/11097/F,NR/2023/11801/D,NR/2023/10197/A,NR/2023/11099/F,NR/2023/11100/F,NR/2023/11810/C,NR/2023/11368/F,NR/2023/11799/D,NR/2023/11096/F,NR/2023/11104/F,NR/2023/11807/C,NR/2023/11800/D,NR/2023/11343/F,Total
90,22:15-22:30,99.660000,2.890000,9.630000,115.550000,17.330000,0,49.830000,0.000000,0.340000,0.720000,20.560000,0.710000,14.440000,0.420000,0,49.830000,0.420000,0.620000,7.360000,0.400000,0.000000,0.620000,0.530000,29.550000,0,48.140000,469.55

91,22:30-22:45,99.660000,2.890000,9.630000,115.550000,17.330000,0,49.830000,0.000000,0.340000,0.720000,20.560000,0.710000,14.440000,0.420000,0,49.830000,0.420000,0.620000,7.360000,0.400000,0.000000,0.620000,0.530000,29.550000,0,48.140000,469.55

92,22:45-23:00,99.660000,2.890000,9.630000,115.550000,17.330000,0,49.830000,0.000000,0.340000,0.720000,20.560000,0.710000,14.440000,0.420000,0,49.830000,0.420000,0.620000,7.360000,0.400000,0.000000,0.620000,0.530000,29.550000,0,48.140000,469.55

93,23:00-23:15,99.660000,2.890000,9.630000,115.550000,17.330000,0,49.830000,0.000000,0.340000,0.720000,20.560000,0.710000,14.440000,0.420000,0,49.830000,0.420000,0.620000,7.360000,0.400000,0.000000,0.620000,0.530000,29.550000,0,48.140000,469.55

94,23:15-23:30,99.660000,2.890000,9.630000,115.550000,17.330000,0,49.830000,0.000000,0.340000,0.720000,20.560000,0.710000,14.440000,0.420000,0,49.830000,0.420000,0.620000,7.360000,0.400000,0.000000,0.620000,0.530000,29.550000,0,48.140000,469.55

95,23:30-23:45,99.660000,2.890000,9.630000,115.550000,17.330000,0,49.830000,0.000000,0.340000,0.720000,20.560000,0.710000,14.440000,0.420000,0,49.830000,0.420000,0.620000,7.360000,0.400000,0.000000,0.620000,0.530000,29.550000,0,48.140000,469.55

96,23:45-24:00,99.660000,2.890000,9.630000,115.550000,17.330000,0,49.830000,0.000000,0.340000,0.720000,20.560000,0.710000,14.440000,0.420000,0,49.830000,0.420000,0.620000,7.360000,0.400000,0.000000,0.620000,0.530000,29.550000,0,48.140000,469.55

