Block,Time,UNCHAHAR2,ANTA_LF,ANTA_GF,DADRI_LF,AURY_GF,KOLDAM,UNCHAHAR4,RAPPB,DADRI_CRF,PARBATI3,URI2,CHAMERA3,SEWA2,BSIUL,SINGRAULI,AURY_RF,TANAKPUR,RAPPC,TEHRI,URI,RAMPUR,SALAL,SASAN,BRBCL,KHSTPP-II,FSTPP I & II,TALA,KHSTPP-I,AURY_CRF,RIHAND2,ANTA_CRF,DADRT2,TANDA2,DADRI_RF,RIHAND1,NJPC,DULHASTI,DHAULIGNGA,UNCHAHAR3,ANTA_RF,DADRI_GF,AURY_LF,CHAMERA2,CHAMERA1,SINGRAULI_HYDRO,RIHAND3,KOTESHWR,NAPP,JHAJJAR,KISHANGANGA,UNCHAHAR1,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
37,09:00:09:15,23.825620,0.000000,0.000000,0.000000,0.000000,9.850160,1.649466,0.000000,0.000000,18.396695,36.993112,33.598227,0.000000,6.289964,95.927155,0.000000,10.503047,65.584005,62.718243,39.934440,6.506724,62.768451,332.063550,14.469000,114.467346,8.326620,11.485492,25.119149,0.000000,95.963135,0.000000,365.583400,5.168424,0.000000,64.507336,173.591783,57.080594,41.994958,14.671566,0.000000,0.000000,0.000000,46.782935,40.656038,1.107212,105.033558,30.024094,47.373781,115.752000,8.045392,12.009270,0,0,0,0,0

38,09:15-09:30,23.825620,0.000000,0.000000,0.000000,0.000000,9.850160,1.649466,0.000000,0.000000,18.396695,36.993112,33.598227,0.000000,6.289964,93.494144,0.000000,10.503047,65.584005,62.718243,39.934440,6.506724,62.768451,332.063550,14.469000,114.467346,8.326620,11.485492,25.119149,0.000000,119.880488,0.000000,365.583400,5.168424,0.000000,64.507336,173.591783,57.080594,41.994958,14.671566,0.000000,0.000000,0.000000,46.782935,40.656038,1.107212,125.861008,30.024094,47.373781,115.752000,8.045392,12.009270,0,0,0,0,0

39,09:30-09:45,23.825620,0.000000,0.000000,0.000000,0.000000,9.850160,1.649466,0.000000,0.000000,18.396695,36.993112,33.598227,0.000000,6.289964,97.780571,0.000000,10.503047,65.584005,62.718243,39.934440,6.506724,62.768451,332.063550,14.469000,114.467346,7.716800,11.854162,25.119149,0.000000,119.880488,0.000000,365.583400,5.168424,0.000000,93.620163,173.591783,57.080594,41.994958,14.671566,0.000000,0.000000,0.000000,46.782935,40.656038,1.107212,125.861008,30.024094,47.373781,115.752000,8.045392,12.009270,0,0,0,0,0

40,09:45-10:00,23.825620,0.000000,0.000000,0.000000,0.000000,9.850160,1.649466,0.000000,0.000000,18.396695,36.993112,33.598227,0.000000,6.289964,97.780571,0.000000,10.503047,65.584005,62.718243,39.934440,6.506724,62.768451,332.063550,14.469000,114.467346,7.716800,11.854162,25.119149,0.000000,119.880488,0.000000,365.583400,5.168424,0.000000,93.620163,173.591783,57.080594,41.994958,14.671566,0.000000,0.000000,0.000000,46.782935,40.656038,1.107212,125.861008,30.024094,47.373781,115.752000,8.045392,12.009270,0,0,0,0,0

41,10:00-10:15,23.825620,0.000000,0.000000,0.000000,0.000000,9.850160,1.649466,0.000000,0.000000,16.189091,36.993112,33.598227,0.000000,6.289964,97.780571,0.000000,10.503047,65.584005,62.718243,39.934440,6.506724,62.768451,332.063550,14.469000,114.467346,7.716800,12.279551,25.119149,0.000000,119.880488,0.000000,365.583400,5.168424,0.000000,93.620163,173.591783,57.080594,41.994958,14.671566,0.000000,0.000000,0.000000,46.782935,40.656038,1.107212,125.861008,30.024094,47.373781,115.752000,8.045392,12.009270,0,0,0,0,0

42,10:15-10:30,23.825620,0.000000,0.000000,0.000000,0.000000,9.850160,1.649466,0.000000,0.000000,16.189091,36.993112,33.598227,0.000000,6.289964,97.780571,0.000000,10.503047,65.584005,62.718243,39.934440,6.506724,62.768451,332.063550,14.469000,114.467346,10.019493,12.279551,25.119149,0.000000,119.880488,0.000000,365.583400,5.168424,0.000000,93.620163,173.591783,57.080594,41.994958,14.671566,0.000000,0.000000,0.000000,46.782935,40.656038,1.107212,125.861008,30.024094,47.373781,115.752000,8.045392,12.009270,0,0,0,0,0

43,10:30-10:45,23.825620,0.000000,0.000000,0.000000,0.000000,9.850160,1.649466,0.000000,0.000000,16.189091,36.993112,33.598227,0.000000,6.289964,97.780571,0.000000,10.503047,65.584005,62.718243,39.934440,6.506724,62.768451,332.063550,14.469000,114.467346,10.019493,12.279551,25.119149,0.000000,119.880488,0.000000,365.583400,5.168424,0.000000,93.620163,173.591783,57.080594,41.994958,14.671566,0.000000,0.000000,0.000000,46.782935,40.656038,1.107212,125.861008,30.024094,47.373781,115.752000,8.045392,12.009270,0,0,0,0,0

44,10:45-11:00,23.825620,0.000000,0.000000,0.000000,0.000000,9.850160,1.649466,0.000000,0.000000,16.189091,36.993112,33.598227,0.000000,6.289964,97.780571,0.000000,10.503047,65.584005,62.718243,39.934440,6.506724,62.768451,332.063550,14.469000,114.467346,10.019493,12.279551,25.119149,0.000000,119.880488,0.000000,365.583400,5.168424,0.000000,93.620163,173.591783,57.080594,41.994958,14.671566,0.000000,0.000000,0.000000,46.782935,40.656038,1.107212,125.861008,30.024094,47.373781,115.752000,8.045392,12.009270,0,0,0,0,0

45,11:00-11:15,23.825620,0.000000,0.000000,0.000000,0.000000,9.850160,1.649466,0.000000,0.000000,16.189091,36.993112,33.598227,0.000000,6.289964,97.780571,0.000000,10.503047,65.584005,62.718243,39.934440,6.506724,36.988552,332.063550,14.469000,142.569423,10.019493,11.995959,31.031278,0.000000,119.880488,0.000000,365.583400,5.168424,0.000000,93.620163,173.591783,57.080594,41.994958,14.671566,0.000000,0.000000,0.000000,46.782935,40.656038,1.107212,125.861008,30.024094,47.373781,115.752000,8.045392,12.009270,0,0,0,0,0

46,11:15-11:30,23.825620,0.000000,0.000000,0.000000,0.000000,9.850160,1.649466,0.000000,0.000000,16.189091,36.993112,33.598227,0.000000,6.289964,97.780571,0.000000,10.503047,65.584005,62.718243,39.934440,6.506724,36.988552,332.063550,14.469000,142.569423,10.019493,11.995959,31.031278,0.000000,119.880488,0.000000,365.583400,5.168424,0.000000,93.620163,173.591783,57.080594,41.994958,14.671566,0.000000,0.000000,0.000000,46.782935,40.656038,1.107212,125.861008,30.024094,47.373781,115.752000,8.045392,12.009270,0,0,0,0,0

47,11:30-11:45,23.825620,0.000000,0.000000,0.000000,0.000000,9.850160,1.649466,0.000000,0.000000,16.189091,26.203454,33.598227,0.000000,6.289964,97.780571,0.000000,10.503047,65.584005,62.718243,28.752797,6.506724,36.988552,332.063550,14.469000,142.569423,10.019493,11.910881,31.031278,0.000000,119.880488,0.000000,365.583400,5.168424,0.000000,93.620163,173.591783,57.080594,41.994958,14.671566,0.000000,0.000000,0.000000,46.782935,40.656038,1.107212,125.861008,30.024094,47.373781,115.752000,8.045392,12.009270,0,0,0,0,0

48,11:45-12:00,23.825620,0.000000,0.000000,0.000000,0.000000,9.850160,1.649466,0.000000,0.000000,16.189091,26.203454,33.598227,0.000000,6.289964,97.877031,0.000000,10.503047,65.584005,62.718243,28.752797,6.506724,36.988552,332.063550,14.469000,142.569423,10.019493,11.910881,31.031278,0.000000,119.976948,0.000000,365.583400,5.168424,0.000000,93.620163,173.591783,57.080594,41.994958,14.671566,0.000000,0.000000,0.000000,46.782935,40.656038,1.107212,125.957564,30.024094,47.373781,115.752000,8.045392,12.009270,0,0,0,0,0

49,12:00-12:15,27.598935,0.000000,0.000000,0.000000,0.000000,9.850160,1.649466,0.000000,0.000000,16.189091,26.203454,33.598227,0.000000,6.289964,97.877031,0.000000,10.503047,65.584005,62.718243,28.752797,6.506724,36.988552,333.609924,14.469000,142.569423,10.019493,11.910881,31.031278,0.000000,119.976948,0.000000,365.583400,5.168424,0.000000,93.620163,173.591783,57.080594,41.994958,17.070951,0.000000,0.000000,0.000000,46.782935,40.656038,0.981867,125.957564,30.024094,47.373781,115.752000,8.045392,14.455689,0,0,0,0,0

50,12:15-12:30,27.979091,0.000000,0.000000,0.000000,0.000000,9.850160,1.649466,0.000000,0.000000,14.717356,26.203454,33.598227,0.000000,6.289964,97.877031,0.000000,10.503047,65.584005,62.718243,28.752797,6.506724,36.988552,333.691312,14.469000,142.569423,10.347457,11.910881,31.031278,0.000000,119.976948,0.000000,365.583400,5.168424,0.000000,93.620163,173.591783,57.080594,41.994958,17.638483,0.000000,0.000000,0.000000,46.782935,40.656038,0.981867,125.957564,30.024094,47.373781,115.752000,8.045392,14.272415,0,0,0,0,0

51,12:30-12:45,27.979091,0.000000,0.000000,0.000000,0.000000,9.850160,1.649466,0.000000,0.000000,16.189091,18.496556,33.598227,0.000000,6.289964,97.877031,0.000000,10.503047,65.584005,62.718243,15.973776,6.506724,49.318069,333.691312,14.469000,142.569423,10.347457,11.854162,31.031278,0.000000,119.976948,0.000000,365.583400,5.168424,0.000000,93.620163,173.591783,57.080594,41.994958,17.638483,0.000000,0.000000,0.000000,46.782935,40.656038,0.981867,125.957564,30.024094,47.373781,115.752000,8.045392,14.272415,0,0,0,0,0

52,12:45-13:00,27.979091,0.000000,0.000000,0.000000,0.000000,9.850160,1.649466,0.000000,0.000000,14.717356,18.496556,33.598227,0.000000,6.289964,97.877031,0.000000,10.503047,65.584005,62.718243,15.973776,6.506724,62.768451,333.691312,14.469000,142.569423,10.347457,11.854162,31.031278,0.000000,119.976948,0.000000,365.583400,5.168424,0.000000,93.620163,173.591783,57.080594,41.994958,17.638483,0.000000,0.000000,0.000000,46.782935,40.656038,0.981867,125.957564,30.024094,47.373781,115.752000,8.045392,14.272415,0,0,0,0,0

53,13:00-13:15,24.115000,0.000000,0.000000,0.000000,0.000000,9.850160,1.929200,0.000000,0.000000,0.000000,18.496556,33.598227,0.000000,12.579927,97.877031,0.000000,10.503047,65.584005,62.718243,45.791491,6.506724,62.768451,333.691312,14.469000,125.526678,10.347457,11.854162,28.301285,0.000000,119.976948,0.000000,365.583400,5.168424,0.000000,93.620163,173.591783,57.080594,41.994958,14.739088,0.000000,0.000000,0.000000,46.782935,40.656038,0.981867,125.957564,30.024094,47.373781,115.752000,8.045392,12.057500,0,0,0,0,0

54,13:15-13:30,24.115000,0.000000,0.000000,0.000000,0.000000,9.850160,1.929200,0.000000,0.000000,0.000000,18.496556,33.598227,0.000000,12.579927,97.877031,0.000000,10.503047,65.584005,62.718243,45.791491,6.506724,62.768451,333.691312,14.469000,125.526678,10.347457,11.854162,27.972339,0.000000,119.976948,0.000000,365.583400,5.168424,0.000000,93.620163,173.591783,57.080594,41.994958,14.739088,0.000000,0.000000,0.000000,46.782935,40.656038,0.981867,125.957564,30.024094,47.373781,115.752000,8.045392,12.057500,0,0,0,0,0

55,13:30-13:45,28.538559,0.000000,0.000000,0.000000,0.000000,9.850160,1.929200,0.000000,0.000000,0.000000,18.496556,33.598227,0.000000,12.579927,97.877031,0.000000,10.503047,65.584005,62.718243,33.012470,6.506724,62.768451,333.691312,14.469000,97.424600,10.347457,11.910881,22.060209,0.000000,119.976948,0.000000,367.866222,5.168424,0.000000,93.620163,173.591783,57.080594,41.994958,18.149721,0.000000,0.000000,0.000000,46.782935,40.656038,0.981867,125.957564,30.024094,47.373781,160.605900,8.045392,14.455689,0,0,0,0,0

56,13:45-14:00,28.538559,0.000000,0.000000,0.000000,0.000000,9.850160,1.929200,0.000000,0.000000,0.000000,18.496556,33.598227,0.000000,12.579927,97.780571,0.000000,10.503047,65.584005,62.718243,33.012470,6.506724,62.768451,333.691312,14.469000,97.424600,10.957277,11.910881,22.060209,0.000000,119.880488,0.000000,367.866222,5.168424,0.000000,93.620163,173.591783,57.080594,41.994958,18.149721,0.000000,0.000000,0.000000,46.782935,40.656038,0.981867,125.861008,30.024094,47.373781,189.543900,8.045392,14.455689,0,0,0,0,0

57,14:00-14:15,27.979091,0.000000,0.000000,0.000000,0.000000,9.850160,1.929200,0.000000,0.000000,0.000000,18.496556,33.598227,0.000000,12.579927,97.780571,0.000000,10.503047,65.584005,62.718243,33.012470,6.506724,62.768451,333.691312,14.469000,142.569423,13.580989,11.910881,31.031278,0.000000,119.880488,0.000000,367.866222,5.168424,0.000000,93.620163,173.591783,57.080594,41.994958,18.419809,0.000000,0.000000,0.000000,46.782935,40.656038,0.981867,125.861008,30.024094,47.373781,189.543900,8.045392,14.658255,0,0,0,0,0

58,14:15-14:30,27.811540,0.000000,0.000000,0.000000,0.000000,9.850160,1.929200,0.000000,0.000000,0.000000,18.496556,33.598227,0.000000,12.579927,97.780571,0.000000,10.503047,65.584005,62.718243,33.012470,6.506724,62.768451,333.691312,14.469000,142.569423,13.580989,11.910881,31.031278,0.000000,119.880488,0.000000,367.866222,5.168424,0.000000,93.620163,173.591783,57.080594,41.994958,18.419809,0.000000,0.000000,0.000000,46.782935,40.656038,0.981867,125.861008,30.024094,47.373781,271.534900,8.045392,14.658255,0,0,0,0,0

59,14:30-14:45,27.811540,0.000000,0.000000,0.000000,0.000000,9.850160,1.929200,0.000000,0.000000,0.000000,18.496556,33.598227,0.000000,6.289964,97.780571,0.000000,10.503047,65.584005,62.718243,33.012470,6.506724,62.768451,333.691312,14.469000,142.569423,13.580989,11.854162,31.031278,0.000000,119.880488,0.000000,309.032732,5.168424,0.000000,93.620163,173.591783,57.080594,41.994958,18.419809,0.000000,0.000000,0.000000,46.782935,40.656038,0.981867,125.861008,30.024094,47.373781,288.861238,8.045392,14.658255,0,0,0,0,0

60,14:45-15:00,27.811540,0.000000,0.000000,0.000000,0.000000,9.850160,1.929200,0.000000,0.000000,0.000000,18.496556,33.598227,0.000000,6.289964,97.780571,0.000000,10.503047,65.584005,62.718243,33.012470,6.506724,62.768451,333.691312,14.469000,142.569423,13.580989,11.854162,31.031278,0.000000,119.880488,0.000000,366.194956,5.168424,0.000000,93.620163,173.591783,57.080594,41.994958,18.419809,0.000000,0.000000,0.000000,46.782935,40.656038,0.981867,125.861008,30.024094,47.373781,183.553059,8.045392,14.658255,0,0,0,0,0

61,15:00-15:15,27.811540,0.000000,0.000000,0.000000,0.000000,9.850160,1.929200,0.000000,0.000000,0.000000,26.203454,33.598227,0.000000,6.289964,97.780571,0.000000,10.503047,65.584005,62.718243,33.012470,6.506724,62.768451,333.691312,14.469000,142.569423,13.580989,9.642142,31.031278,0.000000,119.880488,0.000000,406.312698,5.168424,0.000000,93.620163,173.591783,57.080594,41.994958,18.419809,0.000000,0.000000,0.000000,46.782935,40.656038,0.981867,125.861008,30.024094,47.373781,212.731437,8.045392,14.658255,0,0,0,0,0

62,15:15-15:30,27.811540,0.000000,0.000000,0.000000,0.000000,9.850160,1.929200,0.000000,0.000000,0.000000,26.203454,33.598227,0.000000,6.289964,97.780571,0.000000,10.503047,65.584005,62.718243,33.012470,6.506724,62.768451,333.691312,14.469000,142.569423,13.580989,9.642142,31.031278,0.000000,119.880488,0.000000,367.539609,5.168424,0.000000,93.620163,173.591783,57.080594,41.994958,18.419809,0.000000,0.000000,0.000000,46.782935,40.656038,0.981867,125.861008,30.024094,47.373781,212.731437,8.045392,14.658255,0,0,0,0,0

63,15:30-15:45,27.811540,0.000000,0.000000,0.000000,0.000000,9.850160,1.929200,0.000000,0.000000,0.000000,26.203454,33.598227,0.000000,6.289964,97.780571,0.000000,2.471305,65.584005,62.718243,33.012470,6.506724,62.768451,333.691312,14.469000,142.569423,13.580989,9.642142,31.031278,0.000000,119.880488,0.000000,367.857059,5.168424,0.000000,93.620163,173.591783,57.080594,41.994958,18.419809,0.000000,0.000000,0.000000,46.782935,40.656038,0.981867,125.861008,30.024094,47.373781,212.731437,8.045392,14.658255,0,0,0,0,0

64,15:45-16:00,27.811540,0.000000,0.000000,0.000000,0.000000,9.850160,1.929200,0.000000,0.000000,0.000000,26.203454,33.598227,0.000000,6.289964,97.780571,0.000000,2.471305,65.584005,62.718243,33.012470,6.506724,62.768451,333.691312,14.469000,142.569423,13.580989,9.642142,31.031278,0.000000,119.880488,0.000000,367.858313,5.168424,0.000000,93.620163,173.591783,57.080594,41.994958,18.419809,0.000000,0.000000,0.000000,46.782935,40.656038,0.981867,125.861008,30.024094,47.373781,221.127508,8.045392,14.658255,0,0,0,0,0

65,16:00-16:15,35.202736,0.000000,0.000000,0.000000,0.000000,9.850160,1.929200,0.000000,0.000000,0.000000,26.203454,33.598227,0.000000,6.289964,97.780571,0.000000,2.471305,65.584005,62.718243,33.012470,6.506724,62.768451,333.691312,14.469000,142.569423,13.580989,9.642142,31.031278,0.000000,119.880488,0.000000,365.583400,5.168424,0.000000,93.620163,173.591783,57.080594,41.994958,22.312901,0.000000,0.000000,0.000000,46.782935,40.656038,0.981867,125.861008,30.024094,47.373781,258.274868,8.045392,18.968570,0,0,0,0,0

66,16:15-16:30,36.485706,0.000000,0.000000,0.000000,0.000000,9.850160,1.929200,0.000000,0.000000,4.120860,26.203454,33.598227,0.000000,6.289964,97.780571,0.000000,4.942610,65.584005,62.718243,33.012470,6.506724,62.768451,333.691312,14.469000,142.569423,13.580989,9.642142,31.031278,0.000000,119.880488,0.000000,367.866222,5.168424,0.000000,93.620163,173.591783,57.080594,41.994958,23.422707,0.000000,0.000000,0.000000,46.782935,40.656038,0.981867,125.861008,30.024094,47.373781,115.752000,8.045392,18.968570,0,0,0,0,0

67,16:30-16:45,36.485706,0.000000,0.000000,0.000000,0.000000,9.850160,1.929200,0.000000,0.000000,16.189091,26.203454,33.598227,0.000000,6.289964,97.780571,0.000000,11.120873,65.584005,62.718243,33.012470,6.506724,62.768451,333.691312,14.469000,142.569423,13.580989,9.642142,31.031278,0.000000,119.880488,0.000000,367.866222,5.168424,0.000000,93.620163,173.591783,57.080594,41.994958,23.422707,0.000000,0.000000,0.000000,46.782935,40.656038,0.981867,125.861008,30.024094,47.373781,115.752000,8.045392,18.968570,0,0,0,0,0

68,16:45-17:00,36.485706,0.000000,0.000000,0.000000,0.000000,9.850160,1.929200,0.000000,0.000000,16.189091,26.203454,33.598227,0.000000,6.289964,97.780571,0.000000,11.120873,65.584005,62.718243,33.012470,6.506724,62.768451,333.691312,14.469000,142.569423,13.580989,9.642142,31.031278,0.000000,119.880488,0.000000,367.866222,5.168424,0.000000,93.620163,173.591783,57.080594,41.994958,23.422707,0.000000,0.000000,0.000000,46.782935,40.656038,0.981867,125.861008,30.024094,47.373781,115.752000,8.045392,18.968570,0,0,0,0,0

69,17:00-17:15,37.122342,0.000000,0.000000,0.000000,0.000000,9.850160,2.930937,0.000000,0.000000,16.189091,26.203454,33.598227,0.000000,0.000000,97.780571,0.000000,11.120873,65.584005,62.718243,33.012470,6.506724,62.768451,333.691312,14.469000,142.569423,13.580989,9.642142,31.031278,0.000000,119.880488,0.000000,370.656424,5.168424,0.000000,93.620163,173.591783,57.080594,41.994958,24.051915,0.000000,0.000000,0.000000,46.782935,40.656038,0.981867,125.861008,30.024094,47.373781,116.698658,8.045392,18.204124,0,0,0,0,0

70,17:15-17:30,37.122342,0.000000,0.000000,0.000000,0.000000,9.850160,2.930937,0.000000,0.000000,16.189091,26.203454,33.598227,0.000000,0.000000,97.780571,0.000000,11.120873,65.584005,62.718243,33.012470,6.506724,62.768451,333.691312,14.469000,142.569423,13.580989,9.642142,31.031278,0.000000,119.880488,0.000000,370.656424,5.168424,0.000000,93.620163,173.591783,57.080594,41.994958,24.051915,0.000000,0.000000,0.000000,46.782935,40.656038,0.981867,125.861008,30.024094,47.373781,116.698658,8.045392,18.204124,0,0,0,0,0

71,17:30-17:45,37.122342,0.000000,0.000000,0.000000,0.000000,9.850160,2.930937,0.000000,0.000000,16.189091,26.203454,33.598227,0.000000,0.000000,97.780571,0.000000,11.120873,65.584005,62.718243,33.012470,6.506724,62.768451,333.691312,14.469000,142.569423,13.580989,9.642142,31.031278,0.000000,119.880488,0.000000,370.656424,5.168424,0.000000,93.620163,173.591783,57.080594,41.994958,24.051915,0.000000,0.000000,0.000000,46.782935,40.656038,0.981867,125.861008,30.024094,47.373781,116.698658,8.045392,18.204124,0,0,0,0,0

72,17:45-18:00,37.122342,0.000000,0.000000,0.000000,0.000000,9.850160,2.930937,0.000000,0.000000,17.660827,26.203454,33.598227,0.000000,0.000000,97.780571,0.000000,11.120873,65.584005,62.718243,33.012470,6.506724,62.768451,333.691312,14.469000,142.569423,13.580989,9.642142,31.031278,0.000000,119.880488,0.000000,370.656424,5.168424,0.000000,93.620163,173.591783,57.080594,41.994958,24.051915,0.000000,0.000000,0.000000,46.782935,40.656038,0.981867,125.861008,30.024094,47.373781,116.698658,8.045392,18.204124,0,0,0,0,0

73,18:00-18:15,37.122342,0.000000,0.000000,0.000000,0.000000,9.850160,2.930937,0.000000,0.000000,22.076033,26.203454,33.598227,0.000000,6.289964,97.780571,0.000000,11.120873,65.584005,62.718243,33.012470,6.506724,63.889316,333.691312,14.469000,142.569423,13.580989,8.791364,31.031278,0.000000,119.880488,0.000000,383.951892,5.168424,0.000000,93.620163,173.591783,57.080594,41.994958,24.051915,0.000000,0.000000,0.000000,46.782935,40.656038,0.981867,125.861008,40.032126,47.373781,116.698658,8.045392,18.204124,0,0,0,0,0

74,18:15-18:30,37.122342,0.000000,0.000000,0.000000,0.000000,9.850160,2.930937,0.000000,0.000000,75.611886,26.203454,33.598227,0.000000,6.289964,97.780571,0.000000,11.120873,65.584005,62.718243,33.012470,6.506724,63.889316,333.691312,14.469000,142.569423,13.580989,8.507772,31.031278,0.000000,119.880488,0.000000,432.181892,5.168424,0.000000,93.620163,173.591783,57.080594,41.994958,24.051915,0.000000,0.000000,0.000000,46.782935,40.656038,0.981867,125.861008,40.032126,47.373781,116.698658,8.045392,18.204124,0,0,0,0,0

75,18:30-18:45,37.122342,0.000000,0.000000,0.000000,0.000000,9.850160,2.930937,0.000000,0.000000,75.611886,26.203454,33.598227,0.000000,6.289964,100.499377,0.000000,11.120873,65.584005,62.718243,45.791491,6.506724,63.889316,333.691312,14.469000,142.569423,13.580989,8.224180,31.031278,0.000000,119.880488,0.000000,480.411892,5.168424,0.000000,93.620163,173.591783,57.080594,41.994958,24.051915,0.000000,0.000000,0.000000,46.782935,40.656038,0.981867,125.861008,40.032126,47.373781,213.158658,8.045392,18.204124,0,0,0,0,0

76,18:45-19:00,37.122342,0.000000,0.000000,0.000000,0.000000,9.850160,2.930937,0.000000,0.000000,75.611886,26.203454,33.598227,9.177669,18.965386,100.499377,0.000000,12.480091,65.584005,62.718243,45.791491,6.677563,63.889316,333.691312,14.469000,142.569423,13.580989,7.940587,31.031278,0.000000,119.880488,0.000000,484.479224,5.168424,0.000000,93.620163,175.580295,57.080594,41.994958,24.051915,0.000000,0.000000,0.000000,48.298171,40.656038,0.981867,125.861008,44.035339,47.373781,309.618658,8.191672,18.204124,0,0,0,0,0

77,19:00-19:15,42.125722,0.000000,0.000000,0.000000,0.000000,9.850160,2.930937,0.000000,0.000000,75.611886,26.203454,33.598227,18.171785,18.965386,100.499377,0.000000,12.480091,65.584005,62.718243,36.207226,6.677563,63.889316,333.691312,14.469000,142.569423,13.580989,7.940587,31.031278,0.000000,119.880488,0.000000,540.757896,5.168424,0.000000,93.620163,175.580295,57.080594,41.994958,26.660560,0.000000,0.000000,0.000000,48.298171,40.656038,0.981867,125.861008,44.035339,47.373781,393.866630,8.191672,20.264061,0,0,0,0,0

78,19:15-19:30,42.125722,0.000000,0.000000,0.000000,0.000000,9.850160,2.930937,0.000000,0.000000,75.611886,26.203454,33.598227,18.171785,18.965386,103.218183,0.000000,12.480091,65.584005,62.718243,36.207226,6.677563,63.889316,333.691312,14.469000,142.569423,13.580989,7.940587,31.031278,0.000000,119.880488,0.000000,604.174895,5.168424,0.000000,93.620163,175.580295,57.080594,41.994958,26.660560,0.000000,0.000000,0.000000,48.298171,40.656038,0.981867,125.861008,44.035339,47.373781,393.866630,8.191672,20.275670,0,0,0,0,0

79,19:30-19:45,42.125722,0.000000,0.000000,0.000000,0.000000,9.850160,2.930937,0.000000,0.000000,75.611886,26.203454,33.598227,18.171785,18.965386,103.218183,0.000000,12.480091,65.584005,62.718243,36.207226,6.677563,63.889316,333.691312,14.469000,142.569423,13.580989,8.082383,31.031278,0.000000,119.880488,0.000000,663.935580,5.168424,0.000000,93.620163,175.580295,57.080594,41.994958,26.660560,0.000000,0.000000,0.000000,48.298171,40.656038,0.981867,125.861008,44.035339,47.373781,393.866630,8.191672,20.275670,0,0,0,0,0

80,19:45-20:00,42.125722,0.000000,0.000000,0.000000,0.000000,9.850160,2.930937,0.000000,0.000000,8.830413,26.203454,33.598227,18.171785,18.965386,103.218183,0.000000,12.480091,65.584005,62.718243,36.207226,6.677563,63.889316,333.691312,14.469000,142.569423,13.580989,8.082383,31.031278,0.000000,119.880488,0.000000,663.949563,5.168424,0.000000,93.620163,175.580295,57.080594,41.994958,26.660560,0.000000,0.000000,0.000000,48.298171,40.656038,0.981867,125.861008,44.035339,47.373781,404.977568,8.191672,20.275670,0,0,0,0,0

81,20:00-20:15,42.125722,0.000000,0.000000,0.000000,0.000000,9.850160,2.985038,0.000000,0.000000,17.660827,26.203454,33.598227,18.171785,18.965386,103.218183,0.000000,12.480091,65.584005,62.718243,36.207226,6.677563,63.889316,333.691312,14.469000,142.569423,13.793780,8.365976,31.031278,0.000000,119.880488,0.000000,663.949563,5.002666,0.000000,93.620163,175.580295,57.080594,41.994958,26.660560,0.000000,0.000000,0.000000,48.298171,40.656038,0.981867,125.861008,44.035339,47.373781,404.977568,8.191672,20.275670,0,0,0,0,0

82,20:15-20:30,42.125722,0.000000,0.000000,0.000000,0.000000,9.850160,2.985038,0.000000,0.000000,17.660827,26.203454,33.598227,18.171785,18.965386,103.218183,0.000000,12.480091,65.584005,62.718243,36.207226,6.677563,63.889316,333.691312,14.469000,142.569423,13.793780,8.507772,31.031278,0.000000,119.880488,0.000000,663.949563,5.002666,0.000000,93.620163,175.580295,57.080594,41.994958,26.660560,0.000000,0.000000,0.000000,48.298171,40.656038,0.981867,125.861008,44.035339,47.373781,404.977568,8.191672,20.275670,0,0,0,0,0

83,20:30-20:45,42.125722,0.000000,0.000000,0.000000,0.000000,9.850160,2.985038,0.000000,0.000000,17.660827,26.203454,33.598227,18.171785,18.965386,103.218183,0.000000,11.120873,65.584005,62.718243,36.207226,6.677563,63.889316,333.691312,14.469000,142.569423,13.793780,8.507772,31.031278,0.000000,119.880488,0.000000,663.949563,5.002666,0.000000,93.620163,175.580295,57.080594,41.994958,26.660560,0.000000,0.000000,0.000000,48.298171,40.656038,0.981867,125.861008,44.035339,47.373781,404.977568,8.191672,20.275670,0,0,0,0,0

84,20:45-21:00,42.125722,0.000000,0.000000,0.000000,0.000000,9.850160,2.985038,0.000000,0.000000,17.660827,26.203454,33.598227,9.177669,1.061060,103.218183,0.000000,11.120873,65.584005,62.718243,36.207226,6.506724,63.889316,333.691312,14.469000,142.569423,13.793780,8.507772,31.031278,0.000000,119.880488,0.000000,663.949563,5.002666,0.000000,93.620163,173.591783,57.080594,41.994958,26.660560,0.000000,0.000000,0.000000,46.782935,40.656038,0.981867,125.861008,37.808120,47.373781,404.977568,8.045392,20.275670,0,0,0,0,0

85,21:00-21:15,42.125722,0.000000,0.000000,0.000000,0.000000,9.850160,2.985038,0.000000,0.000000,17.660827,26.203454,33.598227,9.177669,1.061060,103.218183,0.000000,11.120873,65.584005,62.718243,29.817715,6.506724,63.889316,333.691312,14.469000,142.569423,13.793780,8.507772,31.031278,0.000000,119.880488,0.000000,663.949563,5.002666,0.000000,93.620163,173.591783,57.080594,41.994958,26.660560,0.000000,0.000000,0.000000,46.782935,40.656038,0.981867,125.861008,37.808120,47.373781,404.977568,8.045392,20.275670,0,0,0,0,0

