Block,Time,DADRI_LF,UNCHAHAR4,UNCHAHAR3,RIHAND1,RIHAND2,BSIUL,RIHAND3,DADRI_RF,AURY_GF,NJPC,TANAKPUR,ANTA_CRF,PARBATI3,SINGRAULI_HYDRO,CHAMERA3,TANDA2,ANTA_RF,URI,AURY_CRF,URI2,SALAL,SEWA2,JHAJJAR,RAPPC,DADRI_GF,ANTA_LF,CHAMERA1,TEHRI,UNCHAHAR2,DADRI_CRF,CHAMERA2,RAPPB,UNCHAHAR1,RAMPUR,KOLDAM,KISHANGANGA,DADRT2,AURY_RF,DHAULIGNGA,ANTA_GF,KOTESHWR,NAPP,FSTPP I & II,AURY_LF,BRBCL,KUDGI,SINGRAULI,DULHASTI,KHSTPP-I,KHSTPP-II,SASAN,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,0.267868,12.692499,90.274411,115.727243,0.000000,121.248253,0.000000,0.000000,118.414019,3.099059,0.000000,0.000000,0.000000,29.586066,1.347745,0.000000,44.870314,0.000000,32.779383,80.399419,16.053045,323.670587,53.407983,0.000000,0.000000,27.139146,0.000000,20.160578,0.000000,40.512341,0.000000,11.538047,1.346616,0.587665,2.113900,355.587713,0.000000,0.000000,0.000000,5.978580,39.333455,16.088206,0.000000,16.487010,116.12,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

48,11:45-12:00,0.000000,0.267868,12.692499,90.274411,115.727243,0.000000,121.248253,0.000000,0.000000,118.414019,3.099059,0.000000,0.000000,0.000000,29.586066,1.347745,0.000000,44.870314,0.000000,32.779383,80.399419,16.053045,323.670587,53.407983,0.000000,0.000000,27.139146,0.000000,30.805278,0.000000,40.512341,0.000000,11.538047,1.346616,0.587665,2.113900,355.564274,0.000000,0.000000,0.000000,5.978580,39.333455,16.088206,0.000000,17.012126,111.29,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

49,12:00-12:15,0.000000,0.267868,12.692499,90.274411,115.727243,0.000000,121.248253,0.000000,0.000000,118.414019,3.099059,0.000000,0.000000,0.000000,29.586066,1.347745,0.000000,47.006995,0.000000,32.779383,80.399419,16.053045,323.670587,53.407983,0.000000,0.000000,27.139146,0.000000,41.653969,0.000000,40.512341,0.000000,11.538047,1.346616,0.587665,2.113900,355.587713,0.000000,0.000000,0.000000,5.978580,39.333455,20.026887,0.000000,17.012126,113.22,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

50,12:15-12:30,0.000000,0.267868,12.692499,90.274411,115.727243,0.000000,121.248253,0.000000,0.000000,118.414019,3.099059,0.000000,0.000000,0.000000,29.586066,1.347745,0.000000,47.006995,0.000000,32.779383,80.399419,16.053045,323.670587,53.407983,0.000000,0.000000,27.139146,0.000000,41.653969,0.000000,40.512341,0.000000,11.538047,1.346616,0.587665,2.113900,355.564274,0.000000,0.000000,0.000000,5.978580,39.333455,20.060421,0.000000,17.012126,114.19,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

51,12:30-12:45,0.000000,0.267868,12.692499,90.274411,115.727243,0.000000,121.248253,0.000000,0.000000,118.414019,3.099059,0.000000,0.000000,0.000000,29.586066,1.347745,0.000000,44.870314,0.000000,32.779383,80.399419,16.053045,323.670587,53.407983,0.000000,0.000000,27.139146,0.000000,41.653969,0.000000,40.512341,0.000000,11.538047,1.346616,1.175330,2.113900,355.587713,0.000000,0.000000,0.000000,5.978580,39.333455,20.060421,0.000000,17.012126,111.29,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

52,12:45-13:00,0.000000,0.267868,12.692499,90.274411,115.727243,0.000000,121.248253,0.000000,0.000000,118.414019,3.099059,0.000000,0.000000,0.000000,29.586066,1.347745,0.000000,44.870314,0.000000,32.779383,80.399419,16.053045,323.670587,53.407983,0.000000,0.000000,27.139146,0.000000,41.653969,0.000000,40.512341,0.000000,11.538047,1.346616,1.175330,2.113900,355.564274,0.000000,0.000000,0.000000,5.978580,39.333455,20.060421,0.000000,15.947665,117.09,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

53,13:00-13:15,0.000000,0.267868,12.692499,90.274411,115.727243,0.000000,121.248253,0.000000,0.000000,118.414019,3.099059,0.000000,0.000000,0.000000,29.586066,1.347745,0.000000,44.870314,0.000000,32.779383,80.399419,16.053045,323.670587,53.407983,0.000000,0.000000,27.139146,0.000000,41.653969,0.000000,40.512341,0.000000,13.770371,1.346616,1.175330,2.113900,355.587713,0.000000,0.000000,0.000000,5.978580,39.333455,20.060421,0.000000,17.012126,119.03,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

54,13:15-13:30,0.000000,0.267868,12.692499,90.274411,115.727243,0.000000,121.248253,0.000000,0.000000,118.414019,3.099059,0.000000,0.000000,0.000000,29.586066,1.347745,0.000000,44.870314,0.000000,32.779383,80.399419,16.053045,332.082125,53.407983,0.000000,0.000000,27.139146,0.000000,41.653969,0.000000,40.512341,0.000000,13.770371,1.346616,1.762995,2.113900,355.564274,0.000000,0.000000,0.000000,5.978580,39.333455,20.060421,0.000000,15.250172,119.99,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

55,13:30-13:45,0.000000,0.783837,18.310142,90.274411,115.727243,0.000000,121.248253,0.000000,0.000000,118.414019,3.099059,0.000000,0.000000,0.000000,29.586066,1.347745,0.000000,44.870314,0.000000,32.779383,80.399419,16.053045,361.113125,53.407983,0.000000,0.000000,13.531349,0.000000,41.653969,0.000000,40.512341,0.000000,13.770371,1.346616,1.762995,2.113900,363.805331,0.000000,0.000000,0.000000,5.978580,39.333455,20.060421,0.000000,17.012126,120.96,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

56,13:45-14:00,0.000000,0.783837,18.310142,90.274411,115.727243,0.000000,121.248253,0.000000,0.000000,118.414019,3.099059,0.000000,0.000000,0.000000,29.586066,1.347745,0.000000,44.870314,0.000000,32.779383,80.399419,16.053045,467.560125,53.407983,0.000000,0.000000,13.531349,0.000000,41.653969,0.000000,40.512341,0.000000,13.770371,1.346616,1.762995,2.113900,397.866855,0.000000,0.000000,0.000000,5.978580,39.333455,20.060421,0.000000,16.742607,120.96,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

57,14:00-14:15,0.000000,0.783837,18.310142,90.274411,115.727243,0.000000,121.248253,0.000000,0.000000,118.414019,3.099059,0.000000,0.000000,0.000000,29.586066,1.347745,0.000000,44.870314,0.000000,32.779383,80.399419,16.053045,555.620825,53.407983,0.000000,0.000000,13.531349,0.000000,41.653969,0.000000,40.512341,0.000000,13.770371,1.346616,1.762995,2.113900,420.123955,0.000000,0.000000,0.000000,5.978580,39.333455,20.060421,0.000000,17.012126,130.64,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

58,14:15-14:30,0.000000,0.783837,21.897696,90.274411,115.727243,0.000000,121.248253,0.000000,0.000000,118.414019,3.099059,0.000000,0.000000,0.000000,29.586066,1.347745,0.000000,44.870314,0.000000,32.779383,80.399419,16.053045,636.640056,53.407983,0.000000,0.000000,13.531349,0.000000,41.653969,0.000000,40.512341,0.000000,16.887623,1.346616,1.762995,2.113900,498.507655,0.000000,0.000000,0.000000,5.978580,39.333455,20.060421,0.000000,17.012126,130.64,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

59,14:30-14:45,0.000000,0.783837,21.897696,90.274411,115.727243,0.000000,121.248253,0.000000,0.000000,118.414019,3.099059,0.000000,0.000000,0.000000,29.586066,1.347745,0.000000,44.870314,0.000000,32.779383,80.399419,16.053045,636.640056,53.407983,0.000000,0.000000,13.531349,0.000000,41.653969,0.000000,40.512341,0.000000,16.887623,1.346616,1.762995,2.113900,534.312555,0.000000,0.000000,0.000000,5.978580,39.333455,20.060421,0.000000,17.012126,133.54,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

60,14:45-15:00,0.000000,0.783837,21.897696,90.274411,115.727243,0.000000,121.248253,0.000000,0.000000,118.414019,3.099059,0.000000,0.000000,0.000000,29.586066,1.347745,0.000000,44.870314,0.000000,32.779383,80.399419,16.053045,636.640056,53.407983,0.000000,0.000000,13.531349,0.000000,41.653969,0.000000,40.512341,0.000000,16.887623,1.346616,1.762995,2.113900,605.922355,0.000000,9.262486,0.000000,5.978580,39.333455,20.060421,0.000000,17.012126,133.54,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

61,15:00-15:15,0.000000,0.783837,21.897696,90.274411,115.727243,0.000000,121.248253,0.000000,0.000000,118.414019,3.099059,0.000000,0.000000,0.000000,29.586066,1.347745,0.000000,44.870314,0.000000,32.779383,80.399419,16.053045,636.640056,53.407983,0.000000,0.000000,13.531349,0.000000,41.653969,0.000000,40.512341,0.000000,16.887623,1.346616,1.762995,2.113900,642.366615,0.000000,9.283964,0.000000,5.978580,39.333455,20.060421,0.000000,17.012126,130.64,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

62,15:15-15:30,0.000000,0.783837,21.897696,90.274411,115.727243,0.000000,121.248253,0.000000,0.000000,118.414019,3.099059,0.000000,0.000000,0.000000,29.586066,1.347745,0.000000,44.870314,0.000000,32.779383,80.399419,16.053045,636.640056,53.407983,0.000000,0.000000,13.531349,0.000000,41.653969,0.000000,40.512341,0.000000,16.887623,1.346616,1.762995,2.113900,661.753032,0.000000,9.283964,0.000000,5.978580,39.333455,20.060421,0.000000,17.012126,130.64,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

63,15:30-15:45,0.000000,0.783837,21.897696,90.274411,115.727243,0.000000,121.248253,0.000000,0.000000,118.414019,3.099059,0.000000,0.000000,0.000000,29.586066,1.347745,0.000000,44.870314,0.000000,32.779383,80.399419,16.053045,636.640056,53.407983,0.000000,0.000000,13.531349,0.000000,41.653969,0.000000,40.512341,0.000000,16.887623,1.346616,1.762995,2.113900,661.753032,0.000000,18.567929,0.000000,5.978580,39.333455,20.060421,0.000000,17.012126,130.64,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

64,15:45-16:00,0.000000,0.783837,21.897696,90.274411,115.727243,6.342112,121.248253,0.000000,0.000000,118.414019,3.099059,0.000000,0.000000,0.000000,29.586066,1.347745,0.000000,44.870314,0.000000,32.779383,80.399419,16.053045,636.640056,53.407983,0.000000,0.000000,13.531349,0.000000,41.653969,0.000000,40.512341,0.000000,16.887623,1.346616,1.762995,2.113900,661.753032,0.000000,18.567929,0.000000,5.978580,39.333455,20.060421,0.000000,17.012126,130.64,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

65,16:00-16:15,0.000000,0.783837,21.897696,90.274411,115.727243,12.684225,121.248253,0.000000,0.000000,118.414019,3.099059,0.000000,0.000000,0.000000,29.586066,1.347745,0.000000,44.870314,0.000000,32.779383,80.399419,16.053045,636.640056,53.407983,0.000000,0.000000,13.531349,0.000000,41.653969,0.000000,40.512341,0.000000,16.887623,1.346616,1.762995,2.113900,661.753032,0.000000,18.567929,0.000000,8.170728,39.333455,20.060421,0.000000,17.012126,125.80,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

66,16:15-16:30,0.000000,0.783837,21.897696,90.274411,115.727243,12.684225,121.248253,0.000000,0.000000,118.414019,3.099059,0.000000,0.000000,0.000000,29.586066,1.347745,0.000000,44.870314,0.000000,32.779383,80.399419,16.053045,636.640056,53.407983,0.000000,0.000000,13.531349,0.000000,41.653969,0.000000,40.512341,0.000000,16.887623,1.346616,1.762995,2.113900,661.753032,0.000000,18.567929,0.000000,8.170728,39.333455,20.060421,0.000000,17.012126,122.90,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

67,16:30-16:45,0.000000,0.783837,21.897696,90.274411,115.727243,12.684225,121.248253,0.000000,0.000000,118.414019,3.099059,0.000000,0.000000,0.000000,29.586066,1.347745,0.000000,44.870314,0.000000,32.779383,80.399419,16.053045,636.640056,53.407983,0.000000,0.000000,24.463456,0.000000,41.653969,0.000000,40.512341,0.000000,16.887623,1.346616,1.762995,2.113900,661.753032,0.000000,18.567929,0.000000,8.170728,39.333455,20.060421,0.000000,17.012126,119.99,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

68,16:45-17:00,0.000000,0.783837,21.897696,90.274411,115.727243,12.684225,121.248253,0.000000,0.000000,118.414019,3.099059,0.000000,0.000000,0.000000,29.586066,1.347745,0.000000,44.870314,0.000000,32.779383,80.399419,16.053045,618.743800,53.407983,0.000000,0.000000,40.786697,0.000000,41.653969,0.000000,40.512341,0.000000,16.887623,1.346616,1.762995,2.113900,661.753032,0.000000,18.567929,0.000000,8.170728,39.333455,20.060421,0.000000,17.012126,114.19,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

69,17:00-17:15,0.000000,0.783837,21.897696,90.274411,115.727243,12.684225,121.248253,0.000000,0.000000,118.414019,3.099059,0.000000,0.000000,0.000000,29.586066,1.347745,0.000000,47.006995,0.000000,32.779383,80.399419,16.053045,609.066800,53.407983,0.000000,0.000000,40.786697,0.000000,41.653969,0.000000,40.512341,0.000000,16.887623,1.346616,1.762995,2.113900,661.753032,0.000000,18.567929,0.000000,8.170728,39.333455,20.060421,0.000000,17.012126,127.74,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

70,17:15-17:30,0.000000,0.783837,21.897696,90.274411,115.727243,12.684225,121.248253,0.000000,0.000000,118.414019,3.099059,0.000000,0.000000,0.000000,29.586066,1.347745,0.000000,47.006995,0.000000,32.779383,80.399419,16.053045,609.066800,53.407983,0.000000,0.000000,40.786697,0.000000,41.653969,0.000000,40.512341,0.000000,16.887623,1.346616,1.762995,2.113900,661.753032,0.000000,18.567929,0.000000,8.170728,39.333455,20.060421,0.000000,17.012126,116.12,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

71,17:30-17:45,0.000000,0.783837,21.897696,90.274411,115.727243,12.684225,121.248253,0.000000,0.000000,118.414019,3.470946,0.000000,0.000000,0.000000,29.586066,1.347745,0.000000,44.870314,0.000000,32.779383,80.399419,16.053045,589.712800,53.407983,0.000000,0.000000,40.786697,8.344690,41.653969,0.000000,40.512341,0.000000,16.887623,1.346616,1.762995,2.113900,661.753032,0.000000,18.567929,0.000000,8.170728,39.333455,20.060421,0.000000,17.012126,103.54,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

72,17:45-18:00,0.000000,0.783837,21.897696,90.274411,115.727243,12.684225,121.248253,0.000000,0.000000,118.414019,3.470946,0.000000,0.000000,0.000000,29.586066,1.347745,0.000000,44.870314,0.000000,32.779383,80.399419,16.053045,551.004800,53.407983,0.000000,0.000000,40.786697,8.344690,41.653969,0.000000,40.512341,0.000000,16.887623,1.346616,1.762995,2.113900,661.753032,0.000000,18.567929,0.000000,8.170728,39.333455,20.060421,0.000000,17.012126,90.96,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

73,18:00-18:15,0.000000,0.783837,21.897696,90.274411,115.727243,8.515760,121.248253,0.000000,0.000000,105.469976,3.470946,0.000000,0.000000,0.000000,29.586066,1.347745,0.000000,44.870314,0.000000,32.779383,80.399419,16.053045,492.942800,53.407983,0.000000,0.000000,36.695184,16.689381,41.653969,0.000000,40.512341,0.000000,16.887623,1.198293,1.424641,2.113900,661.753032,0.000000,16.108672,0.000000,8.170728,39.333455,20.060421,0.000000,17.012126,76.45,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

74,18:15-18:30,0.000000,0.783837,21.897696,90.274411,115.727243,9.580230,121.248253,0.000000,0.000000,105.469976,3.470946,0.000000,0.000000,0.000000,29.586066,1.347745,0.000000,44.870314,0.000000,32.779383,80.399419,16.053045,463.911800,53.407983,0.000000,0.000000,36.695184,16.689381,41.653969,0.000000,40.512341,0.000000,16.887623,1.198293,1.424641,2.113900,661.753032,0.000000,16.108672,0.000000,8.170728,39.333455,20.060421,0.000000,17.012126,64.84,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

75,18:30-18:45,0.000000,0.783837,21.897696,90.274411,115.727243,19.026337,121.248253,0.000000,0.000000,114.770510,3.470946,0.000000,3.239850,0.000000,29.586066,1.347745,0.000000,44.870314,0.000000,32.779383,80.399419,16.053045,512.296800,53.407983,0.000000,0.000000,40.786697,25.034071,41.653969,0.000000,40.512341,0.000000,16.887623,1.303682,1.762995,2.113900,637.528115,0.000000,27.851892,0.000000,8.170728,39.333455,20.060421,0.000000,17.012126,52.26,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

76,18:45-19:00,0.000000,0.783837,21.897696,90.274411,115.727243,19.026337,121.248253,0.000000,0.000000,129.440425,3.470946,0.000000,9.071578,0.000000,29.586066,1.347745,0.000000,44.870314,0.000000,32.779383,80.399419,16.053045,560.681800,53.407983,0.000000,0.000000,40.786697,25.034071,41.653969,0.000000,40.512341,0.000000,16.887623,1.471521,2.350658,2.113900,618.174115,0.000000,37.135857,0.000000,8.170728,39.333455,20.060421,0.000000,17.012126,44.51,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

77,19:00-19:15,0.000000,0.783837,21.897696,90.274411,115.727243,19.026337,121.248253,0.000000,0.000000,142.096822,3.470946,0.000000,50.671242,0.000000,29.586066,1.347745,0.000000,44.870314,0.000000,32.779383,80.399419,16.053045,636.640056,53.407983,0.000000,0.000000,40.786697,25.034071,41.653969,0.000000,40.512341,0.000000,16.887623,1.592521,2.350658,2.165146,579.466115,0.000000,37.135857,0.000000,8.469656,39.333455,20.060421,0.000000,17.012126,74.51,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

78,19:15-19:30,0.000000,0.783837,21.897696,90.274411,115.727243,19.026337,121.248253,0.000000,0.000000,142.096822,3.470946,0.000000,50.671242,0.000000,29.586066,1.347745,0.000000,44.870314,0.000000,32.779383,80.399419,16.053045,636.640056,53.407983,0.000000,0.000000,40.786697,25.034071,41.653969,0.000000,40.512341,0.000000,16.887623,1.592521,2.350658,2.165146,579.466115,0.000000,37.135857,0.000000,8.469656,39.333455,20.060421,0.000000,17.012126,74.51,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

79,19:30-19:45,0.000000,0.783837,21.897696,90.274411,115.727243,19.026337,121.248253,0.000000,0.000000,142.096822,7.685667,0.000000,50.671242,0.000000,29.586066,1.347745,0.000000,44.870314,0.000000,32.779383,80.399419,16.053045,636.640056,53.407983,0.000000,0.000000,40.786697,25.034071,41.653969,0.000000,40.512341,0.000000,16.887623,1.592521,2.350658,2.165146,654.366095,0.000000,37.135857,0.000000,8.469656,39.333455,20.060421,0.000000,17.012126,74.51,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

80,19:45-20:00,0.000000,0.783837,21.897696,90.274411,115.727243,19.026337,121.248253,0.000000,0.000000,142.096822,7.685667,0.000000,50.671242,0.000000,29.586066,1.347745,0.000000,44.870314,0.000000,32.779383,80.399419,16.053045,636.640056,53.407983,0.000000,0.000000,40.786697,25.034071,41.653969,0.000000,40.512341,0.000000,16.887623,1.592521,2.350658,2.165146,656.591805,0.000000,37.135857,0.000000,8.469656,39.333455,20.060421,0.000000,17.012126,74.51,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

81,20:00-20:15,0.000000,0.783837,21.897696,90.274411,115.727243,19.026337,121.248253,0.000000,0.000000,142.096822,7.685667,0.000000,50.671242,0.000000,29.586066,1.347745,0.000000,44.870314,0.000000,32.779383,80.399419,16.053045,636.640056,53.407983,0.000000,0.000000,40.786697,25.034071,41.653969,0.000000,40.512341,0.000000,16.887623,1.592521,2.350658,2.165146,656.591805,0.000000,37.135857,0.000000,8.469656,39.333455,20.060421,0.000000,17.012126,74.51,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

82,20:15-20:30,0.000000,0.783837,21.897696,90.274411,115.727243,19.026337,121.248253,0.000000,0.000000,142.096822,7.685667,0.000000,50.671242,0.000000,29.586066,1.347745,0.000000,44.870314,0.000000,32.779383,80.399419,16.053045,636.640056,53.407983,0.000000,0.000000,40.786697,25.034071,41.653969,0.000000,40.512341,0.000000,16.887623,1.592521,2.350658,2.165146,656.591805,0.000000,37.135857,0.000000,8.469656,39.333455,20.060421,0.000000,17.012126,74.51,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

83,20:30-20:45,0.000000,0.783837,21.897696,90.274411,115.727243,19.026337,121.248253,0.000000,0.000000,142.096822,7.685667,0.000000,6.479698,0.000000,29.586066,1.347745,0.000000,44.870314,0.000000,32.779383,80.399419,16.053045,636.640056,53.407983,0.000000,0.000000,40.786697,25.034071,41.653969,0.000000,40.512341,0.000000,16.887623,1.592521,2.350658,2.165146,656.591805,0.000000,37.135857,0.000000,8.469656,39.333455,20.060421,0.000000,17.012126,74.51,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

84,20:45-21:00,0.000000,0.783837,21.897696,90.274411,115.727243,19.026337,121.248253,0.000000,0.000000,142.096822,7.685667,0.000000,3.239850,0.000000,29.586066,1.347745,0.000000,44.870314,0.000000,32.779383,80.399419,16.053045,636.640056,53.407983,0.000000,0.000000,40.786697,25.034071,41.653969,0.000000,40.512341,0.000000,16.887623,1.592521,2.350658,2.113900,656.591805,0.000000,37.135857,0.000000,8.170728,39.333455,20.060421,0.000000,17.012126,74.51,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

85,21:00-21:15,0.000000,0.783837,21.897696,90.274411,115.727243,19.026337,121.248253,0.000000,0.000000,142.096822,3.470946,0.000000,3.239850,0.000000,29.586066,1.347745,0.000000,47.006995,0.000000,32.779383,80.399419,16.053045,636.640056,53.407983,0.000000,0.000000,40.786697,25.034071,41.653969,0.000000,40.512341,0.000000,16.887623,1.592521,2.350658,2.113900,656.591805,0.000000,37.135857,0.000000,8.170728,39.333455,20.060421,0.000000,16.996056,74.51,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

86,21:15-21:30,0.000000,0.783837,21.897696,90.274411,115.727243,19.026337,121.248253,0.000000,0.000000,142.096822,3.470946,0.000000,3.239850,0.000000,29.586066,1.347745,0.000000,47.006995,0.000000,32.779383,80.399419,16.053045,636.640056,53.407983,0.000000,0.000000,40.786697,25.034071,41.653969,0.000000,40.512341,0.000000,16.887623,1.592521,2.350658,2.113900,656.591805,0.000000,37.135857,0.000000,8.170728,39.333455,20.060421,0.000000,17.012126,74.51,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

87,21:30-21:45,0.000000,0.783837,21.897696,90.274411,115.727243,19.026337,121.248253,0.000000,0.000000,142.096822,3.470946,0.000000,3.239850,0.000000,29.586066,1.347745,0.000000,44.870314,0.000000,32.779383,80.399419,16.053045,636.640056,53.407983,0.000000,0.000000,40.786697,25.034071,41.653969,0.000000,40.512341,0.000000,16.887623,1.592521,2.350658,2.113900,656.591805,0.000000,37.135857,0.000000,8.170728,39.333455,20.060421,0.000000,15.299613,74.51,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

88,21:45-22:00,0.000000,0.783837,21.897696,90.274411,115.727243,19.026337,121.248253,0.000000,0.000000,142.096822,3.470946,0.000000,3.239850,0.000000,29.586066,1.347745,0.000000,44.870314,0.000000,32.779383,80.399419,16.053045,636.640056,53.407983,0.000000,0.000000,40.786697,25.034071,41.653969,0.000000,40.512341,0.000000,16.887623,1.592521,2.350658,2.165146,656.591805,0.000000,37.135857,0.000000,8.469656,39.333455,20.060421,0.000000,14.022648,74.51,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

89,22:00-22:15,0.000000,0.783837,21.897696,90.274411,115.727243,19.026337,121.248253,0.000000,0.000000,142.096822,3.470946,0.000000,3.239850,0.000000,29.586066,1.347745,0.000000,44.870314,0.000000,32.779383,80.399419,16.053045,636.640056,53.407983,0.000000,0.000000,40.786697,25.034071,41.653969,0.000000,40.512341,0.000000,16.887623,1.592521,2.350658,2.165146,656.591805,0.000000,37.135857,0.000000,8.469656,39.333455,20.060421,0.000000,17.000764,74.51,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

90,22:15-22:30,0.000000,0.783837,21.897696,90.274411,115.727243,19.026337,121.248253,0.000000,0.000000,142.096822,3.470946,0.000000,3.239850,0.000000,29.586066,1.347745,0.000000,44.870314,0.000000,32.779383,80.399419,16.053045,636.640056,53.407983,0.000000,0.000000,40.786697,25.034071,41.653969,0.000000,40.512341,0.000000,16.887623,1.592521,2.350658,2.165146,656.591805,0.000000,37.135857,0.000000,8.469656,39.333455,20.060421,0.000000,15.105637,74.51,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

91,22:30-22:45,0.000000,0.783837,25.854802,90.274411,115.727243,19.026337,121.248253,20.321700,0.000000,142.096822,3.470946,0.000000,0.000000,0.000000,29.586066,1.347745,0.000000,44.870314,0.000000,32.779383,80.399419,16.053045,636.640056,53.407983,0.000000,0.000000,40.786697,25.034071,41.653969,0.000000,40.512341,0.000000,20.089452,1.592521,2.350658,2.165146,660.858297,18.701577,37.135857,0.000000,8.469656,39.333455,20.060421,0.000000,13.846075,74.51,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

92,22:45-23:00,0.000000,0.783837,25.854802,90.274411,115.727243,19.026337,121.248253,23.435372,0.000000,142.096822,3.470946,0.000000,0.000000,0.000000,29.586066,1.347745,0.000000,44.870314,0.000000,32.779383,80.399419,16.053045,636.640056,53.407983,0.000000,0.000000,40.786697,25.034071,41.653969,0.000000,40.512341,0.000000,20.089452,1.592521,2.350658,2.165146,660.858297,18.701577,37.135857,0.000000,8.469656,39.333455,20.060421,0.000000,16.947946,74.51,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

93,23:00-23:15,0.000000,0.783837,25.854802,90.274411,115.727243,12.684225,121.248253,23.435372,0.000000,142.096822,3.470946,0.000000,0.000000,0.000000,29.586066,1.347745,0.000000,44.870314,0.000000,32.779383,80.399419,16.053045,636.640056,53.407983,0.000000,0.000000,40.786697,25.034071,41.653969,0.000000,40.512341,0.000000,20.089452,1.592521,2.350658,2.113900,660.858297,18.701577,37.135857,0.000000,8.170728,39.333455,20.060421,0.000000,17.012126,74.51,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

94,23:15-23:30,0.000000,0.783837,25.854802,90.274411,115.727243,12.684225,121.248253,23.435372,0.000000,142.096822,3.470946,0.000000,0.000000,0.000000,29.586066,1.347745,0.000000,44.870314,0.000000,32.779383,80.399419,16.053045,636.640056,53.407983,0.000000,0.000000,40.786697,25.034071,41.653969,0.000000,40.512341,0.000000,20.089452,1.592521,2.350658,2.113900,660.858297,18.701577,37.135857,0.000000,8.170728,39.333455,20.060421,0.000000,14.965810,74.51,130.939584,50.308022,40.530179,142.750749,405.243729,0.000000,0,0,0,0,0

