Block,Time,KOLDAM,RIHAND1,CHAMERA3,RAMPUR,RIHAND2,DADRI_LF,NJPC,TANAKPUR,ANTA_GF,TANDA2,PARBATI3,AURY_GF,ANTA_LF,CHAMERA1,SALAL,DHAULIGNGA,TEHRI,RIHAND3,DADRI_RF,BSIUL,KOTESHWR,AURY_LF,DULHASTI,SEWA2,ANTA_CRF,NAPP,RAPPB,AURY_CRF,JHAJJAR,DADRI_CRF,UNCHAHAR3,DADRT2,KISHANGANGA,DADRI_GF,URI,AURY_RF,SINGRAULI,UNCHAHAR4,UNCHAHAR1,UNCHAHAR2,RAPPC,ANTA_RF,SINGRAULI_HYDRO,URI2,TALA,SASAN,CHAMERA2,FSTPP I & II,KHSTPP-I,BRBCL,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,9.865587,61.906478,33.573845,6.502002,80.419045,0.000000,173.465809,10.495425,0.000000,5.164674,18.824545,0.000000,0.000000,40.626534,48.162227,41.964482,0.000000,69.400800,0.000000,6.285399,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,115.668000,0.000000,15.422400,230.372100,8.039553,0.000000,39.373387,0.000000,138.432234,1.735020,12.530700,14.458500,65.698230,0.000000,1.127284,36.522672,7.368052,268.928100,46.748985,7.711200,25.061400,14.458500,26.989200,0,0,0,0,0

49,12:00-12:15,9.865587,61.906478,33.573845,6.502002,79.831066,0.000000,173.465809,10.495425,0.000000,5.164674,18.824545,0.000000,0.000000,40.626534,48.162227,41.964482,0.000000,100.641281,0.000000,6.285399,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,115.668000,0.000000,14.660919,230.179320,8.039553,0.000000,39.373387,0.000000,107.453259,1.648269,12.000555,11.904165,65.698230,0.000000,1.127284,36.522672,7.368052,268.928100,46.748985,7.585893,24.598728,14.458500,26.536167,0,0,0,0,0

50,12:15-12:30,9.865587,61.906478,33.573845,6.502002,79.831066,0.000000,173.465809,10.495425,0.000000,5.164674,18.824545,0.000000,0.000000,40.626534,48.162227,41.964482,0.000000,100.641281,0.000000,6.285399,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,115.668000,0.000000,14.660919,230.179320,8.039553,0.000000,39.373387,0.000000,107.453259,1.648269,12.000555,11.904165,65.698230,0.000000,1.127284,36.522672,7.368052,268.928100,46.748985,7.585893,24.598728,14.458500,26.536167,0,0,0,0,0

51,12:30-12:45,9.865587,61.906478,33.573845,6.502002,79.831066,0.000000,173.465809,10.495425,0.000000,5.164674,18.824545,0.000000,0.000000,40.626534,48.162227,41.964482,0.000000,69.227298,0.000000,6.285399,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,115.668000,0.000000,14.660919,230.179320,8.039553,0.000000,39.373387,0.000000,107.453259,1.648269,12.000555,11.904165,65.698230,0.000000,1.127284,36.522672,7.368052,268.928100,46.748985,7.585893,24.598728,14.458500,26.536167,0,0,0,0,0

52,12:45-13:00,9.865587,61.906478,33.573845,6.502002,79.831066,0.000000,173.465809,10.495425,0.000000,5.164674,18.824545,0.000000,0.000000,40.626534,48.162227,41.964482,0.000000,69.227298,0.000000,6.285399,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,115.668000,0.000000,14.660919,230.179320,8.039553,0.000000,39.373387,0.000000,107.453259,1.648269,12.000555,11.904165,65.698230,0.000000,1.127284,36.522672,7.368052,268.928100,46.748985,7.585893,24.598728,14.458500,26.536167,0,0,0,0,0

53,13:00-13:15,9.865587,61.906478,33.573845,6.502002,79.831066,0.000000,173.465809,10.495425,0.000000,5.164674,4.117869,0.000000,0.000000,40.626534,48.162227,41.964482,0.000000,69.227298,0.000000,6.285399,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,115.668000,0.000000,14.660919,230.179320,8.039553,0.000000,33.520586,0.000000,92.721011,1.648269,12.000555,11.904165,65.698230,0.000000,1.127284,36.522672,6.659585,268.928100,46.748985,7.585893,24.598728,14.458500,26.989200,0,0,0,0,0

54,13:15-13:30,9.865587,61.906478,33.573845,6.502002,79.831066,0.000000,173.465809,10.495425,0.000000,5.164674,0.000000,0.000000,0.000000,40.626534,48.162227,41.964482,0.000000,69.227298,0.000000,6.285399,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,115.668000,0.000000,14.660919,230.179320,8.039553,0.000000,33.520586,0.000000,92.721011,1.648269,12.000555,11.904165,65.698230,0.000000,1.127284,36.522672,6.659585,268.928100,46.748985,7.585893,24.598728,14.458500,26.989200,0,0,0,0,0

55,13:30-13:45,9.865587,61.878524,33.573845,6.502002,79.831066,0.000000,173.465809,10.495425,0.000000,5.164674,0.000000,0.000000,0.000000,40.626534,48.162227,41.964482,0.000000,69.227298,0.000000,6.285399,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,115.668000,0.000000,14.660919,230.179320,8.039553,0.000000,33.520586,0.000000,92.721011,1.648269,12.000555,11.904165,65.698230,0.000000,1.127284,36.522672,6.659585,268.928100,46.748985,7.585893,24.598728,14.458500,26.989200,0,0,0,0,0

56,13:45-14:00,9.865587,61.878524,33.573845,6.502002,79.831066,0.000000,173.465809,10.495425,0.000000,5.164674,0.000000,0.000000,0.000000,40.626534,48.162227,41.964482,0.000000,69.227298,0.000000,6.285399,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,115.668000,0.000000,14.660919,230.179320,8.039553,0.000000,33.520586,0.000000,92.721011,1.648269,12.000555,11.904165,65.698230,0.000000,1.127284,36.522672,6.659585,268.928100,46.748985,7.585893,24.598728,14.458500,26.989200,0,0,0,0,0

57,14:00-14:15,9.865587,61.878524,33.573845,6.502002,79.831066,0.000000,173.465809,10.495425,0.000000,5.164674,0.000000,0.000000,0.000000,40.626534,48.162227,41.964482,0.000000,69.227298,0.000000,6.285399,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,115.668000,0.000000,14.660919,230.179320,8.039553,0.000000,33.520586,0.000000,92.721011,1.648269,12.000555,11.904165,65.698230,0.000000,1.127284,36.522672,6.659585,268.928100,46.748985,7.585893,24.598728,14.458500,26.989200,0,0,0,0,0

58,14:15-14:30,9.865587,61.878524,33.573845,6.502002,79.831066,0.000000,173.465809,10.495425,0.000000,5.164674,0.000000,0.000000,0.000000,40.626534,48.162227,41.964482,0.000000,69.227298,0.000000,6.285399,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,115.668000,0.000000,14.660919,230.179320,8.039553,0.000000,33.520586,0.000000,92.721011,1.648269,12.000555,11.904165,65.698230,0.000000,1.127284,36.522672,6.659585,268.928100,46.748985,7.585893,24.598728,14.458500,26.989200,0,0,0,0,0

59,14:30-14:45,9.865587,90.055262,33.573845,6.502002,103.773474,0.000000,173.465809,10.495425,0.000000,5.164674,0.000000,0.000000,0.000000,40.626534,76.163522,41.964482,0.000000,100.641281,0.000000,6.285399,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,115.668000,0.000000,14.660919,230.179320,8.039553,0.000000,33.520586,0.000000,107.453259,1.648269,12.000555,11.904165,65.698230,0.000000,1.127284,36.522672,5.951119,268.928100,46.748985,7.585893,24.598728,14.458500,26.989200,0,0,0,0,0

60,14:45-15:00,9.865587,90.908301,33.573845,6.502002,103.773474,0.000000,173.465809,10.495425,0.000000,5.164674,0.000000,0.000000,0.000000,40.626534,76.163522,41.964482,0.000000,100.641281,0.000000,6.285399,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,115.668000,0.000000,14.660919,230.179320,8.039553,0.000000,33.520586,0.000000,107.453259,1.648269,12.000555,11.904165,65.698230,0.000000,1.127284,36.522672,4.250799,268.928100,46.748985,7.585893,31.009627,14.458500,37.312280,0,0,0,0,0

61,15:00-15:15,9.865587,79.682947,33.573845,6.502002,94.094288,0.000000,173.465809,7.408535,0.000000,5.164674,0.000000,0.000000,0.000000,40.626534,76.163522,41.964482,0.000000,122.706880,0.000000,6.285399,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,115.668000,0.000000,14.853699,230.179320,8.039553,0.000000,33.520586,0.000000,138.432234,1.648269,12.231891,13.012650,65.698230,0.000000,1.127284,36.522672,4.250799,268.928100,46.748985,7.711200,24.598728,14.458500,42.520521,0,0,0,0,0

62,15:15-15:30,9.865587,60.914624,33.573845,6.502002,93.106089,0.000000,173.465809,7.408535,0.000000,5.164674,0.000000,0.000000,0.000000,40.626534,76.163522,41.964482,0.000000,122.706880,0.000000,6.285399,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,115.668000,0.000000,14.853699,230.179320,8.039553,0.000000,33.520586,0.000000,138.432234,1.648269,12.231891,13.012650,65.698230,0.000000,1.127284,36.522672,4.250799,268.928100,46.748985,7.711200,24.598728,14.458500,42.520521,0,0,0,0,0

63,15:30-15:45,9.865587,60.914624,33.573845,6.502002,104.393921,0.000000,173.465809,7.408535,0.000000,5.164674,0.000000,0.000000,0.000000,40.626534,76.163522,41.964482,0.000000,89.307263,0.000000,6.285399,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,115.668000,0.000000,14.853699,230.179320,8.039553,0.000000,33.520586,0.000000,123.699986,1.648269,12.231891,13.012650,65.698230,0.000000,1.127284,36.522672,4.250799,268.928100,46.748985,7.711200,24.598728,14.458500,42.520521,0,0,0,0,0

64,15:45-16:00,9.865587,60.914624,33.573845,6.502002,116.169099,0.000000,173.465809,7.408535,0.000000,5.164674,0.000000,0.000000,0.000000,40.626534,76.163522,41.964482,0.000000,89.307263,0.000000,6.285399,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,115.668000,0.000000,14.853699,230.179320,8.039553,0.000000,33.520586,0.000000,123.699986,1.648269,12.231891,13.012650,65.698230,0.000000,1.127284,36.522672,4.250799,268.928100,46.748985,7.711200,24.598728,14.458500,42.520521,0,0,0,0,0

65,16:00-16:15,9.865587,90.908301,33.573845,6.502002,117.048498,0.000000,173.465809,7.408535,0.000000,5.164674,16.177343,0.000000,0.000000,40.626534,76.163522,41.964482,0.000000,122.706880,0.000000,6.285399,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,115.668000,0.000000,14.853699,230.179320,8.039553,0.000000,33.520586,0.000000,138.432234,1.648269,12.231891,13.012650,65.698230,0.000000,1.127284,36.522672,4.250799,268.928100,46.748985,7.711200,26.190320,14.458500,42.520521,0,0,0,0,0

66,16:15-16:30,9.865587,90.908301,33.573845,6.502002,117.048498,0.000000,173.465809,7.408535,0.000000,5.164674,16.177343,0.000000,0.000000,40.626534,76.163522,41.964482,0.000000,122.706880,0.000000,6.285399,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,115.668000,0.000000,14.853699,230.179320,8.039553,0.000000,33.520586,0.000000,138.432234,1.648269,12.231891,13.012650,65.698230,0.000000,1.127284,36.522672,4.250799,268.928100,46.748985,7.711200,26.190320,14.458500,42.520521,0,0,0,0,0

67,16:30-16:45,9.865587,90.908301,33.573845,6.502002,117.048498,0.000000,173.465809,7.408535,0.000000,5.164674,16.177343,0.000000,0.000000,40.626534,80.643730,41.964482,0.000000,122.706880,0.000000,6.285399,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,115.668000,0.000000,14.853699,230.179320,8.039553,0.000000,33.520586,0.000000,138.432234,1.648269,12.231891,13.012650,65.698230,0.000000,1.127284,36.522672,4.250799,268.928100,46.748985,7.711200,26.190320,14.458500,42.520521,0,0,0,0,0

68,16:45-17:00,9.865587,90.908301,33.573845,6.502002,117.048498,0.000000,173.465809,7.408535,0.000000,5.164674,16.177343,0.000000,0.000000,40.626534,80.643730,41.964482,0.000000,122.706880,0.000000,6.285399,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,115.668000,0.000000,14.853699,230.179320,8.039553,0.000000,33.520586,0.000000,138.432234,1.648269,12.231891,13.012650,65.698230,0.000000,1.127284,36.522672,4.250799,268.928100,46.748985,7.711200,26.190320,14.458500,42.520521,0,0,0,0,0

69,17:00-17:15,9.865587,90.908301,33.573845,6.502002,117.048498,0.000000,173.465809,7.408535,0.000000,5.164674,17.648010,0.000000,0.000000,40.626534,80.643730,41.964482,0.000000,122.706880,0.000000,6.285399,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,115.668000,0.000000,14.853699,230.179320,8.039553,0.000000,33.520586,0.000000,138.432234,1.648269,12.231891,13.012650,65.698230,0.000000,1.127284,36.522672,4.675879,268.928100,46.748985,8.365789,28.242559,14.458500,60.447603,0,0,0,0,0

70,17:15-17:30,9.865587,90.908301,33.573845,6.502002,117.048498,0.000000,173.465809,7.408535,0.000000,5.164674,17.648010,0.000000,0.000000,40.626534,80.643730,41.964482,0.000000,122.706880,0.000000,6.285399,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,115.668000,0.000000,14.853699,230.179320,8.039553,0.000000,33.520586,0.000000,138.432234,1.648269,12.231891,13.012650,65.698230,0.000000,1.127284,36.522672,4.675879,268.928100,46.748985,9.329492,28.242559,14.458500,69.918125,0,0,0,0,0

71,17:30-17:45,9.865587,90.908301,33.573845,6.502002,117.048498,0.000000,173.465809,7.408535,0.000000,5.164674,16.177343,0.000000,0.000000,40.626534,80.643730,41.964482,0.000000,122.706880,0.000000,6.285399,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,115.668000,0.000000,18.339500,230.198598,8.039553,0.000000,33.520586,0.000000,138.432234,1.648269,16.057128,15.335067,65.698230,0.000000,1.127284,36.522672,4.675879,268.928100,46.748985,9.329492,28.242559,14.458500,69.918125,0,0,0,0,0

72,17:45-18:00,9.865587,90.908301,33.573845,6.502002,117.048498,0.000000,173.465809,7.408535,0.000000,5.164674,16.177343,0.000000,0.000000,40.626534,80.643730,41.964482,0.000000,122.706880,0.000000,6.285399,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,115.668000,0.000000,19.852966,230.198598,8.039553,0.000000,33.520586,0.000000,138.432234,1.648269,16.057128,15.593685,65.698230,0.000000,1.127284,36.522672,4.675879,268.928100,46.748985,9.329492,28.242559,14.458500,69.918125,0,0,0,0,0

73,18:00-18:15,9.865587,90.908301,33.573845,6.502002,117.048498,0.000000,173.465809,7.408535,0.000000,5.164674,17.648010,0.000000,0.000000,40.626534,80.643730,41.964482,0.000000,122.706880,0.000000,6.285399,0.000000,0.000000,57.039171,0.000000,0.000000,47.719131,0.000000,0.000000,153.260100,0.000000,19.852966,282.147216,8.039553,0.000000,33.520586,0.000000,138.432234,1.648269,16.057128,15.593685,65.698230,0.000000,1.127284,36.522672,4.250799,268.928100,46.748985,10.567332,31.008759,14.458500,105.736746,0,0,0,0,0

74,18:15-18:30,9.865587,90.908301,33.573845,6.502002,117.048498,0.000000,173.465809,7.408535,0.000000,5.164674,76.474712,0.000000,0.000000,40.626534,80.643730,41.964482,0.000000,122.706880,0.000000,12.570798,0.000000,0.000000,57.039171,5.961157,0.000000,47.719131,0.000000,0.000000,115.668000,0.000000,23.405709,271.276478,8.039553,0.000000,33.520586,0.000000,138.432234,1.648269,18.954804,18.341668,65.698230,0.000000,1.127284,36.522672,3.967412,268.928100,46.748985,12.460335,31.008759,14.458500,109.244667,0,0,0,0,0

75,18:30-18:45,9.865587,90.908301,33.573845,6.502002,117.048498,0.000000,173.465809,7.408535,0.000000,5.164674,76.474712,0.000000,0.000000,40.626534,80.643730,41.964482,0.000000,122.706880,0.000000,6.285399,0.000000,0.000000,57.039171,10.852361,0.000000,47.719131,0.000000,0.000000,115.668000,0.000000,26.013540,267.446200,8.039553,0.000000,33.520586,0.000000,138.432234,1.648269,21.405135,20.518925,65.698230,0.000000,1.127284,36.522672,3.400639,268.928100,46.748985,12.460335,32.803734,14.458500,113.708102,0,0,0,0,0

76,18:45-19:00,9.865587,90.908301,33.573845,6.672717,117.048498,0.000000,175.452879,7.408535,0.000000,5.164674,76.474712,0.000000,0.000000,40.626534,80.643730,42.803347,0.000000,122.706880,0.000000,18.951623,0.000000,0.000000,57.039171,18.158598,0.000000,47.719131,0.000000,0.000000,115.668000,0.000000,26.013540,277.085200,8.185727,0.000000,33.520586,0.000000,138.432234,1.648269,21.405135,20.518925,65.698230,0.000000,1.127284,38.044450,3.400639,268.928100,48.263122,12.460335,33.164522,14.458500,113.708102,0,0,0,0,0

77,19:00-19:15,9.865587,93.455833,33.573845,6.672717,119.889882,0.000000,175.452879,7.408535,0.000000,5.164674,76.474712,0.000000,0.000000,40.626534,80.643730,42.803347,0.000000,125.866158,0.000000,18.951623,0.000000,0.000000,57.039171,18.158598,0.000000,47.719131,0.000000,0.000000,161.732404,0.000000,26.641213,318.971532,8.185727,0.000000,33.520586,0.000000,143.601918,2.978451,20.260956,21.137727,65.698230,0.000000,1.127284,38.044450,3.400639,268.928100,48.263122,12.460335,34.949279,14.458500,113.708102,0,0,0,0,0

78,19:15-19:30,9.865587,93.455833,33.573845,6.672717,119.889882,0.000000,175.452879,7.408535,0.000000,5.164674,76.474712,0.000000,0.000000,40.626534,80.643730,42.803347,0.000000,125.866158,0.000000,18.951623,0.000000,0.000000,57.039171,18.158598,0.000000,47.719131,0.000000,0.000000,232.148182,0.000000,26.641213,454.979314,8.185727,0.000000,33.520586,0.000000,143.601918,2.978451,20.260956,21.137727,65.698230,0.000000,1.127284,38.044450,3.400639,268.928100,48.263122,12.460335,36.587234,14.458500,113.708102,0,0,0,0,0

79,19:30-19:45,9.865587,93.455833,33.573845,6.672717,119.889882,0.000000,175.452879,7.408535,0.000000,5.164674,76.474712,0.000000,0.000000,40.626534,76.510738,42.803347,0.000000,125.866158,0.000000,18.951623,0.000000,0.000000,57.039171,18.158598,0.000000,47.719131,0.000000,0.000000,328.538182,0.000000,26.641213,505.609889,8.185727,0.000000,33.520586,0.000000,143.601918,2.978451,20.260956,21.137727,65.698230,0.000000,1.127284,38.044450,3.400639,268.928100,48.263122,12.460335,36.587234,14.458500,113.708102,0,0,0,0,0

80,19:45-20:00,9.865587,93.455833,33.573845,6.672717,119.889882,0.000000,175.452879,7.408535,0.000000,5.164674,22.060013,0.000000,0.000000,40.626534,76.510738,42.803347,0.000000,125.866158,0.000000,18.951623,0.000000,0.000000,57.039171,18.158598,0.000000,47.719131,0.000000,0.000000,407.189916,0.000000,26.641213,527.075846,8.185727,0.000000,33.520586,0.000000,143.601918,2.978451,20.260956,21.137727,65.698230,0.000000,1.127284,38.044450,3.400639,268.928100,48.263122,12.460335,37.570991,14.458500,113.708102,0,0,0,0,0

81,20:00-20:15,9.865587,93.455833,33.573845,6.672717,119.889882,0.000000,175.452879,7.408535,0.000000,5.164674,22.060013,0.000000,0.000000,40.626534,76.510738,42.803347,0.000000,125.866158,0.000000,18.951623,0.000000,0.000000,57.039171,18.158598,0.000000,47.719131,0.000000,0.000000,407.189916,0.000000,26.641213,492.279056,8.185727,0.000000,33.520586,0.000000,143.601918,2.978451,20.260956,21.137727,65.698230,0.000000,1.127284,38.044450,3.117253,268.928100,48.263122,12.460335,37.570991,14.458500,113.708102,0,0,0,0,0

82,20:15-20:30,9.865587,93.455833,33.573845,6.672717,119.889882,0.000000,175.452879,7.408535,0.000000,5.164674,22.060013,0.000000,0.000000,40.626534,76.510738,42.803347,0.000000,125.866158,0.000000,18.951623,0.000000,0.000000,57.039171,18.158598,0.000000,47.719131,0.000000,0.000000,407.189916,0.000000,26.641213,492.279056,8.185727,0.000000,33.520586,0.000000,143.601918,2.978451,20.260956,21.137727,65.698230,0.000000,1.127284,38.044450,3.117253,268.928100,48.263122,12.460335,37.570991,14.458500,113.708102,0,0,0,0,0

83,20:30-20:45,9.865587,93.455833,33.573845,6.672717,119.889882,0.000000,175.452879,7.408535,0.000000,5.164674,22.060013,0.000000,0.000000,40.626534,76.510738,42.803347,0.000000,125.866158,0.000000,18.951623,0.000000,0.000000,57.039171,18.158598,0.000000,47.719131,0.000000,0.000000,407.189916,0.000000,26.641213,492.279056,8.185727,0.000000,33.520586,0.000000,143.601918,2.978451,20.260956,21.137727,65.698230,0.000000,1.127284,38.044450,3.117253,268.928100,48.263122,12.460335,37.570991,14.458500,113.708102,0,0,0,0,0

84,20:45-21:00,9.865587,46.679721,33.573845,6.502002,119.889882,0.000000,173.465809,7.408535,0.000000,5.164674,22.060013,0.000000,0.000000,40.626534,76.510738,41.964482,0.000000,125.866158,0.000000,3.180870,0.000000,0.000000,57.039171,18.121914,0.000000,47.719131,0.000000,0.000000,407.189916,0.000000,26.641213,492.279056,8.039553,0.000000,33.520586,0.000000,143.601918,2.978451,20.260956,21.137727,65.698230,0.000000,1.127284,36.522672,3.117253,268.928100,46.748985,12.460335,37.570991,14.458500,113.708102,0,0,0,0,0

85,21:00-21:15,9.865587,46.679721,33.573845,6.502002,119.889882,0.000000,173.465809,5.432926,0.000000,5.164674,22.060013,0.000000,0.000000,40.626534,76.510738,41.964482,0.000000,125.866158,0.000000,3.180870,0.000000,0.000000,57.039171,18.121914,0.000000,47.719131,0.000000,0.000000,407.189916,0.000000,26.641213,492.279056,8.039553,0.000000,33.520586,0.000000,143.601918,2.978451,20.260956,21.137727,65.698230,0.000000,1.127284,36.522672,3.400639,268.928100,46.748985,12.460335,37.570991,14.458500,113.708102,0,0,0,0,0

86,21:15-21:30,9.865587,46.679721,33.573845,6.502002,119.889882,0.000000,173.465809,5.432926,0.000000,5.164674,22.060013,0.000000,0.000000,40.626534,76.510738,41.964482,0.000000,125.866158,0.000000,3.180870,0.000000,0.000000,57.039171,18.121914,0.000000,47.719131,0.000000,0.000000,407.189916,0.000000,26.641213,492.279056,8.039553,0.000000,33.520586,0.000000,143.601918,2.978451,20.260956,21.137727,65.698230,0.000000,1.127284,36.522672,3.400639,268.928100,46.748985,12.460335,37.570991,14.458500,113.708102,0,0,0,0,0

87,21:30-21:45,9.865587,44.645978,33.573845,6.502002,119.889882,0.000000,173.465809,5.432926,0.000000,5.164674,22.060013,0.000000,0.000000,40.626534,76.510738,41.964482,0.000000,125.866158,0.000000,3.180870,0.000000,0.000000,57.039171,18.121914,0.000000,47.719131,0.000000,0.000000,407.189916,0.000000,26.641213,492.279056,8.039553,0.000000,33.520586,0.000000,143.601918,2.978451,20.260956,21.137727,65.698230,0.000000,1.127284,36.522672,3.825719,268.928100,46.748985,12.460335,37.570991,14.458500,113.708102,0,0,0,0,0

88,21:45-22:00,9.865587,44.645978,33.573845,6.672717,119.889882,0.000000,175.452879,5.432926,0.000000,5.164674,22.060013,0.000000,0.000000,40.626534,76.510738,42.803347,0.000000,125.866158,0.000000,18.951623,0.000000,0.000000,57.039171,18.158598,0.000000,47.719131,0.000000,0.000000,407.189916,0.000000,26.641213,492.279056,8.185727,0.000000,33.520586,0.000000,143.601918,2.978451,20.260956,21.137727,65.698230,0.000000,1.127284,38.044450,3.967412,268.928100,48.263122,12.460335,37.570991,14.458500,113.708102,0,0,0,0,0

89,22:00-22:15,9.865587,44.645978,33.573845,6.672717,119.889882,0.000000,175.452879,5.432926,0.000000,5.164674,22.060013,0.000000,0.000000,40.626534,76.510738,42.803347,0.000000,125.866158,0.000000,18.951623,0.000000,0.000000,57.039171,18.158598,0.000000,47.719131,0.000000,0.000000,407.189916,0.000000,26.641213,492.279056,8.185727,0.000000,33.520586,0.000000,143.601918,2.978451,20.260956,21.137727,65.698230,0.000000,1.127284,38.044450,3.967412,268.928100,48.263122,12.460335,37.570991,14.458500,113.708102,0,0,0,0,0

90,22:15-22:30,9.865587,44.645978,33.573845,6.672717,119.889882,0.000000,175.452879,5.432926,0.000000,5.164674,22.060013,0.000000,0.000000,40.626534,76.510738,42.803347,0.000000,125.866158,0.000000,18.951623,0.000000,0.000000,57.039171,18.158598,0.000000,47.719131,0.000000,0.000000,407.189916,0.000000,26.641213,492.279056,8.185727,0.000000,33.520586,0.000000,143.601918,2.978451,20.260956,21.137727,65.698230,0.000000,1.127284,38.044450,3.967412,268.928100,48.263122,12.460335,37.570991,14.458500,113.708102,0,0,0,0,0

91,22:30-22:45,9.865587,44.645978,33.573845,6.672717,119.889882,0.000000,175.452879,5.432926,0.000000,5.164674,18.824545,0.000000,0.000000,40.626534,75.043471,42.803347,0.000000,125.866158,0.000000,18.951623,0.000000,0.000000,57.039171,18.158598,0.000000,47.719131,0.000000,0.000000,407.189916,0.000000,26.641213,492.279056,8.185727,0.000000,33.520586,0.000000,143.601918,2.978451,20.260956,21.137727,65.698230,0.000000,1.127284,38.044450,4.250799,268.928100,48.263122,12.460335,37.570991,14.458500,113.708102,0,0,0,0,0

92,22:45-23:00,9.865587,44.645978,33.573845,6.502002,119.889882,0.000000,173.465809,5.432926,0.000000,5.164674,18.824545,0.000000,0.000000,40.626534,75.043471,41.964482,0.000000,125.866158,0.000000,6.285399,0.000000,0.000000,57.039171,11.922312,0.000000,47.719131,0.000000,0.000000,407.189916,0.000000,26.641213,492.279056,8.039553,0.000000,33.520586,0.000000,143.601918,2.978451,20.260956,21.137727,65.698230,0.000000,1.127284,36.522672,4.250799,268.928100,46.748985,12.460335,37.570991,14.458500,113.708102,0,0,0,0,0

93,23:00-23:15,9.865587,44.645978,33.573845,6.502002,119.889882,0.000000,173.465809,9.137194,0.000000,5.164674,18.824545,0.000000,0.000000,40.626534,75.043471,41.964482,0.000000,125.866158,0.000000,6.285399,0.000000,0.000000,57.039171,11.922312,0.000000,47.719131,0.000000,0.000000,407.189916,0.000000,26.641213,492.279056,8.039553,0.000000,33.520586,0.000000,143.601918,2.978451,18.834128,21.137727,65.698230,0.000000,1.127284,36.522672,4.534186,268.928100,46.748985,12.460335,37.570991,14.458500,113.708102,0,0,0,0,0

94,23:15-23:30,9.865587,44.645978,33.573845,6.502002,119.889882,0.000000,173.465809,9.137194,0.000000,5.164674,18.824545,0.000000,0.000000,40.626534,75.043471,41.964482,0.000000,125.866158,0.000000,6.285399,0.000000,0.000000,57.039171,11.922312,0.000000,47.719131,0.000000,0.000000,407.189916,0.000000,26.641213,492.279056,8.039553,0.000000,33.520586,0.000000,143.601918,2.978451,18.834128,21.137727,65.698230,0.000000,1.127284,36.522672,4.534186,268.928100,46.748985,12.460335,37.570991,14.458500,113.708102,0,0,0,0,0

95,23:30-23:45,9.865587,44.645978,33.573845,6.502002,119.889882,0.000000,173.465809,8.519816,0.000000,5.164674,18.824545,0.000000,0.000000,40.626534,75.043471,41.964482,0.000000,125.866158,0.000000,6.285399,0.000000,0.000000,57.039171,11.922312,0.000000,47.719131,0.000000,0.000000,407.189916,0.000000,26.641213,492.279056,8.039553,0.000000,33.520586,0.000000,143.601918,2.978451,18.834128,21.137727,65.698230,0.000000,1.127284,36.522672,4.534186,268.928100,46.748985,13.380779,37.570991,14.458500,113.708102,0,0,0,0,0

96,23:45-24:00,9.865587,44.645978,33.573845,6.502002,119.889882,0.000000,173.465809,8.519816,0.000000,5.164674,18.824545,0.000000,0.000000,40.626534,75.043471,41.964482,0.000000,125.866158,0.000000,6.285399,0.000000,0.000000,57.039171,11.922312,0.000000,47.719131,0.000000,0.000000,407.189916,0.000000,26.641213,492.279056,8.039553,0.000000,33.520586,0.000000,143.601918,2.978451,18.834128,21.137727,65.698230,0.000000,1.127284,36.522672,4.534186,268.928100,46.748985,13.784480,37.570991,14.458500,113.708102,0,0,0,0,0

