Block,Time,UNCHAHAR2,KISHANGANGA,DADRI_CRF,ANTA_CRF,AURY_RF,RIHAND2,RAPPB,RIHAND3,UNCHAHAR4,JHAJJAR,URI,KOTESHWR,ANTA_LF,UNCHAHAR1,NJPC,AURY_LF,DULHASTI,CHAMERA2,RIHAND1,CHAMERA3,RAMPUR,RAPPC,KOLDAM,SEWA2,DADRI_RF,PARBATI3,NAPP,ANTA_RF,AURY_GF,AURY_CRF,URI2,DHAULIGNGA,FSTPP I & II,CHAMERA1,DADRI_LF,BSIUL,BRBCL,ANTA_GF,SINGRAULI_HYDRO,KHSTPP-I,TALA,SALAL,UNCHAHAR3,DADRI_GF,DADRT2,SASAN,TANDA2,KHSTPP-II,TANAKPUR,SINGRAULI,TEHRI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,34.344134,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,198.604600,4.789649,8.555423,0.000000,7.712800,0.000000,0.000000,15.887261,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,13.046683,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,33.550015,0.000000,2.240568,10.698136,0.000000,440.100948,390.460500,0.000000,142.219814,2.470024,118.945838,0.000000,0,0,0,0,0

49,12:00-12:15,40.868295,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,198.604600,4.789649,8.555423,0.000000,7.712800,0.000000,0.000000,15.887261,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,17.488870,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,33.550015,0.000000,2.240568,10.698136,0.000000,406.357448,390.460500,0.000000,142.219814,2.470024,118.945838,0.000000,0,0,0,0,0

50,12:15-12:30,40.868295,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,175.466200,4.789649,8.555423,0.000000,7.712800,0.000000,0.000000,15.887261,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,17.488870,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,33.550015,0.000000,2.240568,10.698136,0.000000,377.434448,390.460500,0.000000,142.219814,2.470024,118.945838,0.000000,0,0,0,0,0

51,12:30-12:45,34.652646,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,156.184200,4.789649,8.555423,0.000000,7.712800,0.000000,0.000000,15.887261,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,17.488870,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,33.550015,0.000000,2.240568,10.698136,0.000000,343.690948,390.460500,0.000000,142.219814,2.470024,118.945838,0.000000,0,0,0,0,0

52,12:45-13:00,34.652646,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,4.789649,8.555423,0.000000,7.712800,0.000000,0.000000,15.887261,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,17.488870,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,33.550015,0.000000,2.240568,10.698136,0.000000,343.690948,390.460500,0.000000,142.219814,2.470024,118.945838,0.000000,0,0,0,0,0

53,13:00-13:15,27.369000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,6.386198,8.555423,0.000000,7.712800,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,14.051468,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,29.931858,0.000000,2.240568,6.219086,0.000000,336.596233,390.460500,0.000000,122.826244,2.470024,118.945838,0.000000,0,0,0,0,0

54,13:15-13:30,25.970637,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,6.386198,8.555423,0.000000,7.712800,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,9.609281,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,29.675769,0.000000,2.240568,5.784600,0.000000,336.596233,390.460500,0.000000,122.826244,2.470024,118.945838,0.000000,0,0,0,0,0

55,13:30-13:45,25.970637,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,7.982748,8.555423,0.000000,7.712800,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,9.609281,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,29.675769,0.000000,2.240568,5.784600,0.000000,336.596233,390.460500,0.000000,122.826244,2.470024,118.945838,0.000000,0,0,0,0,0

56,13:45-14:00,34.652646,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,7.982748,8.555423,0.000000,7.712800,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,12.964540,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,29.675769,0.000000,2.240568,5.784600,0.000000,336.596233,390.460500,0.000000,122.826244,2.470024,118.945838,0.000000,0,0,0,0,0

57,14:00-14:15,28.700225,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,7.982748,8.555423,0.000000,7.712800,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,8.257902,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,29.675769,0.000000,2.240568,5.784600,0.000000,343.690948,390.460500,0.000000,122.826244,2.470024,118.945838,0.000000,0,0,0,0,0

58,14:15-14:30,24.416122,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,7.982748,8.555423,0.000000,7.712800,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,8.257902,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,29.675769,0.000000,2.240568,5.784600,0.000000,343.690948,390.460500,0.000000,122.826244,2.470024,118.945838,0.000000,0,0,0,0,0

59,14:30-14:45,24.416122,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,7.982748,8.555423,0.000000,7.712800,0.000000,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,8.257902,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,29.675769,0.000000,2.240568,5.784600,0.000000,343.690948,390.460500,0.000000,122.826244,2.470024,118.945838,0.000000,0,0,0,0,0

60,14:45-15:00,24.416122,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,7.982748,8.555423,0.000000,7.712800,18.260054,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,8.257902,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,29.675769,0.000000,2.240568,5.784600,0.000000,343.690948,390.460500,0.000000,122.826244,2.470024,118.945838,0.000000,0,0,0,0,0

61,15:00-15:15,24.416122,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,7.982748,8.555423,0.000000,7.712800,18.260054,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,8.257902,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,29.675769,0.000000,12.323126,5.784600,0.000000,343.690948,390.460500,0.000000,122.826244,6.792567,118.945838,0.000000,0,0,0,0,0

62,15:15-15:30,24.416122,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,7.982748,8.555423,0.000000,7.712800,18.260054,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,8.257902,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,29.675769,0.000000,68.337336,5.784600,0.000000,343.690948,390.460500,0.000000,122.826244,6.792567,118.945838,0.000000,0,0,0,0,0

63,15:30-15:45,34.652646,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,6.386198,8.555423,0.000000,7.712800,18.260054,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,13.046683,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,29.675769,0.000000,68.337336,5.784600,0.000000,343.690948,390.460500,0.000000,122.826244,2.470024,118.945838,15.002360,0,0,0,0,0

64,15:45-16:00,34.652646,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,6.386198,8.555423,0.000000,7.712800,18.260054,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,13.046683,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,29.675769,0.000000,68.337336,5.784600,0.000000,343.690948,390.460500,0.000000,122.826244,2.470024,118.945838,15.002360,0,0,0,0,0

65,16:00-16:15,34.652646,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,6.386198,8.555423,0.000000,7.712800,18.260054,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,13.046683,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,29.675769,0.000000,68.337336,5.784600,0.000000,343.690948,390.460500,0.000000,122.826244,2.470024,118.945838,30.976533,0,0,0,0,0

66,16:15-16:30,34.652646,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,6.386198,8.555423,0.000000,7.712800,18.260054,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,17.488870,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,29.675769,0.000000,12.323126,5.784600,0.000000,343.690948,390.460500,0.000000,130.245200,2.470024,118.945838,45.007080,0,0,0,0,0

67,16:30-16:45,34.652646,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,127.261200,6.386198,8.555423,0.000000,7.712800,20.268660,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,17.488870,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,33.550015,0.000000,12.323126,9.651900,0.000000,387.075448,390.460500,0.000000,142.219814,2.470024,118.945838,45.007080,0,0,0,0,0

68,16:45-17:00,40.868295,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,198.604600,6.386198,8.555423,0.000000,7.712800,36.520108,0.000000,0.000000,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,17.488870,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,33.550015,0.000000,12.323126,10.698136,0.000000,433.226915,390.460500,0.000000,142.219814,2.470024,118.945838,45.007080,0,0,0,0,0

69,17:00-17:15,40.868295,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,198.604600,6.386198,8.555423,0.000000,7.712800,63.910189,0.000000,15.887261,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,17.488870,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,33.550015,0.000000,12.323126,10.698136,0.000000,519.966992,390.460500,0.000000,142.219814,2.223022,118.945838,45.007080,0,0,0,0,0

70,17:15-17:30,40.868295,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,198.604600,6.386198,17.110847,0.000000,7.712800,91.300270,0.000000,15.887261,3.212863,88.697200,9.330406,0.000000,51.751635,0.000000,4.369494,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,17.488870,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,33.550015,0.000000,12.323126,10.698136,0.000000,534.602030,390.460500,0.000000,142.219814,2.223022,118.945838,45.007080,0,0,0,0,0

71,17:30-17:45,40.868295,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,198.604600,6.386198,25.666270,0.000000,7.712800,109.560324,0.000000,15.887261,16.064316,88.697200,9.330406,0.000000,51.751635,0.000000,4.369494,0.000000,3.681898,0.000000,0.000000,0.000000,0.000000,7.132990,8.660317,17.488870,6.778587,0.000000,2.121020,14.461477,0.000000,0.571740,33.550015,0.000000,12.323126,10.698136,0.000000,508.426715,368.768250,0.000000,142.219814,2.223022,118.945838,45.007080,0,0,0,0,0

72,17:45-18:00,40.868295,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,198.604600,6.386198,28.518078,0.000000,7.712800,135.307000,0.000000,47.661784,38.091707,88.697200,19.642959,0.000000,51.751635,0.000000,10.157788,0.000000,15.954891,0.000000,0.000000,0.000000,0.000000,7.132990,15.282913,17.488870,13.404846,0.000000,12.573407,14.461477,0.000000,0.571740,33.550015,0.000000,12.323126,10.698136,0.000000,528.287175,347.076000,0.000000,142.219814,2.223022,118.945838,45.007080,0,0,0,0,0

73,18:00-18:15,40.868295,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,198.604600,9.579298,28.518078,0.000000,7.712800,135.307000,0.000000,47.661784,38.091707,88.697200,19.642959,0.000000,51.751635,0.000000,10.157788,0.000000,15.954891,0.000000,0.000000,0.000000,0.000000,7.132990,26.424157,17.488870,21.325892,0.000000,12.573407,14.461477,0.000000,0.571740,33.550015,0.000000,12.323126,10.698136,0.000000,553.112750,319.960688,0.000000,142.219814,2.223022,118.945838,45.007080,0,0,0,0,0

74,18:15-18:30,40.868295,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,175.466200,38.317190,28.518078,0.000000,7.712800,135.307000,0.000000,47.661784,38.091707,88.697200,19.642959,0.000000,51.751635,0.000000,10.157788,0.000000,15.954891,0.000000,0.000000,0.000000,0.000000,7.132990,35.232209,17.488870,25.134087,0.000000,12.573407,14.461477,0.000000,0.571740,33.550015,0.000000,12.323126,10.698136,0.000000,558.077865,319.960688,0.000000,142.219814,2.223022,118.945838,45.007080,0,0,0,0,0

75,18:30-18:45,40.868295,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,156.184200,38.317190,28.518078,0.000000,7.712800,135.307000,0.000000,47.661784,38.091707,88.697200,19.642959,0.000000,51.751635,0.000000,10.157788,0.000000,15.954891,0.000000,0.000000,0.000000,0.000000,7.132990,35.232209,17.488870,25.134087,0.000000,12.573407,14.461477,0.000000,0.571740,33.550015,0.000000,12.323126,10.698136,0.000000,553.112750,319.960688,0.000000,142.219814,2.223022,118.945838,45.007080,0,0,0,0,0

76,18:45-19:00,40.868295,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,127.261200,6.386198,28.518078,0.000000,7.712800,135.307000,0.000000,47.661784,38.091707,88.697200,19.642959,0.000000,51.751635,0.000000,10.157788,0.000000,15.954891,0.000000,0.000000,0.000000,0.000000,7.132990,35.232209,17.488870,25.134087,0.000000,12.573407,14.461477,0.000000,0.571740,33.550015,0.000000,12.323126,10.698136,0.000000,533.252290,319.960688,0.000000,142.219814,2.223022,118.945838,45.007080,0,0,0,0,0

77,19:00-19:15,40.868295,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,6.386198,28.518078,0.000000,7.712800,135.307000,0.000000,47.661784,38.091707,88.697200,19.642959,0.000000,51.751635,0.000000,10.157788,0.000000,15.954891,0.000000,0.000000,0.000000,0.000000,7.132990,35.232209,17.488870,25.134087,0.000000,12.573407,14.461477,0.000000,0.571740,33.550015,0.000000,12.323126,5.784600,0.000000,503.461600,319.960688,0.000000,142.219814,2.223022,118.945838,45.007080,0,0,0,0,0

78,19:15-19:30,40.868295,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,6.386198,19.012052,0.000000,7.712800,118.690351,0.000000,47.661784,12.594424,88.697200,9.330406,0.000000,51.751635,0.000000,4.369494,0.000000,3.681898,0.000000,0.000000,0.000000,0.000000,7.132990,35.232209,17.488870,13.544988,0.000000,12.573407,14.461477,0.000000,0.571740,33.550015,0.000000,2.240568,5.784600,0.000000,518.356945,319.960688,0.000000,142.219814,4.199041,118.945838,45.007080,0,0,0,0,0

79,19:30-19:45,40.868295,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,6.386198,8.555423,0.000000,7.712800,100.430297,0.000000,31.774522,0.000000,88.697200,9.330406,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.132990,35.232209,17.488870,6.093112,0.000000,6.286703,14.461477,0.000000,0.571740,33.550015,0.000000,2.240568,5.784600,0.000000,499.364175,319.960688,0.000000,142.219814,3.705036,118.945838,45.007080,0,0,0,0,0

80,19:45-20:00,40.868295,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,6.386198,8.555423,0.000000,7.712800,63.910189,0.000000,31.774522,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.132990,7.641457,17.488870,0.000000,0.000000,6.286703,14.461477,0.000000,0.571740,33.550015,0.000000,2.240568,5.784600,0.000000,509.294405,319.960688,0.000000,142.219814,3.705036,118.945838,45.007080,0,0,0,0,0

81,20:00-20:15,40.868295,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,9.579298,8.555423,0.000000,7.712800,36.520108,0.000000,15.887261,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,17.488870,0.000000,0.000000,6.286703,14.461477,0.000000,0.571740,33.550015,0.000000,2.240568,5.784600,0.000000,447.691578,319.960688,0.000000,142.219814,3.705036,118.945838,45.007080,0,0,0,0,0

82,20:15-20:30,40.868295,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,38.317190,8.555423,0.000000,7.712800,18.260054,0.000000,15.887261,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,17.488870,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,33.550015,0.000000,2.240568,5.784600,0.000000,374.416815,319.960688,0.000000,142.219814,3.705036,118.945838,45.007080,0,0,0,0,0

83,20:30-20:45,24.698025,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,38.317190,8.555423,0.000000,7.712800,0.000000,0.000000,15.887261,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,9.609281,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,33.550015,0.000000,2.240568,5.784600,0.000000,374.416815,319.960688,0.000000,125.381109,3.705036,118.945838,45.007080,0,0,0,0,0

84,20:45-21:00,24.698025,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,8.514931,8.555423,0.000000,7.712800,0.000000,0.000000,15.887261,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,9.609281,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,33.550015,0.000000,2.240568,5.784600,0.000000,386.604100,319.960688,0.000000,130.201609,3.705036,118.945838,45.007080,0,0,0,0,0

85,21:00-21:15,24.698025,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,14.901130,8.555423,0.000000,7.712800,0.000000,0.000000,15.887261,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,9.609281,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,29.511872,0.000000,2.240568,5.784600,0.000000,376.963100,319.960688,0.000000,120.560609,3.705036,118.945838,45.007080,0,0,0,0,0

86,21:15-21:30,24.698025,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,14.901130,8.555423,0.000000,7.712800,0.000000,0.000000,15.887261,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,9.609281,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,29.511872,0.000000,2.240568,5.784600,0.000000,376.963100,319.960688,0.000000,120.560609,3.705036,118.945838,45.007080,0,0,0,0,0

87,21:30-21:45,24.698025,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,14.901130,8.555423,0.000000,7.712800,0.000000,0.000000,15.887261,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,9.609281,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,24.039062,0.000000,2.240568,5.784600,0.000000,367.322100,319.960688,0.000000,91.387810,3.705036,118.945838,45.007080,0,0,0,0,0

88,21:45-22:00,24.698025,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,14.901130,8.555423,0.000000,7.712800,0.000000,0.000000,15.887261,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.132990,0.000000,9.609281,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,24.039062,0.000000,2.240568,5.784600,0.000000,367.322100,319.960688,0.000000,91.387810,3.705036,118.945838,30.004720,0,0,0,0,0

89,22:00-22:15,24.698025,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,17.029862,8.555423,0.000000,7.712800,0.000000,0.000000,15.887261,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.726805,0.000000,9.609281,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,24.039062,0.000000,2.240568,5.784600,0.000000,367.322100,319.960688,0.000000,91.387810,3.705036,118.945838,30.004720,0,0,0,0,0

90,22:15-22:30,24.698025,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,17.029862,8.555423,0.000000,7.712800,0.000000,0.000000,15.887261,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.726805,0.000000,9.609281,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,24.039062,0.000000,2.240568,5.784600,0.000000,357.681100,319.960688,0.000000,91.387810,3.705036,118.945838,30.004720,0,0,0,0,0

91,22:30-22:45,24.698025,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,17.029862,8.555423,0.000000,7.712800,0.000000,0.000000,15.887261,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.726805,0.000000,9.609281,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,24.039062,0.000000,2.240568,5.784600,0.000000,338.399100,319.960688,0.000000,91.387810,3.705036,118.945838,15.002360,0,0,0,0,0

92,22:45-23:00,24.698025,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,17.029862,8.555423,0.000000,7.712800,0.000000,0.000000,15.887261,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.726805,0.000000,9.609281,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,24.039062,0.000000,2.240568,5.784600,0.000000,338.399100,319.960688,0.000000,91.387810,3.705036,118.945838,15.002360,0,0,0,0,0

93,23:00-23:15,12.533300,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,4.257466,0.000000,0.000000,7.712800,0.000000,0.000000,15.887261,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.726805,0.000000,4.820500,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,24.039062,0.000000,2.240568,5.784600,0.000000,338.399100,319.960688,0.000000,91.387810,3.705036,118.945838,15.002360,0,0,0,0,0

94,23:15-23:30,12.533300,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,4.257466,0.000000,0.000000,7.712800,0.000000,0.000000,15.887261,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.726805,0.000000,4.820500,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,24.039062,0.000000,2.240568,5.784600,0.000000,338.399100,319.960688,0.000000,91.387810,3.705036,118.945838,0.000000,0,0,0,0,0

95,23:30-23:45,12.533300,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,4.257466,0.000000,0.000000,7.712800,0.000000,0.000000,15.887261,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.726805,0.000000,4.820500,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,24.039062,0.000000,2.240568,5.784600,0.000000,338.399100,319.960688,0.000000,91.387810,3.705036,118.945838,0.000000,0,0,0,0,0

96,23:45-24:00,12.533300,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,119.226029,0.000000,113.763800,4.257466,0.000000,0.000000,7.712800,0.000000,0.000000,15.887261,0.000000,88.697200,0.000000,0.000000,51.751635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.726805,0.000000,4.820500,0.000000,0.000000,0.000000,14.461477,0.000000,0.571740,24.039062,0.000000,2.240568,5.784600,0.000000,338.399100,319.960688,0.000000,91.387810,3.705036,118.945838,0.000000,0,0,0,0,0

