Block,Time,RSTPSU7,SIPAT II,NLCTS2EXP,TALA,KHSTPP-II,LARA-I,VSTPS II,KGSU3AND4,VSTPS I,NNTPP,KHSTPP-I,NTPL,RSTPSU1TO6,SIPAT I,MAPS,KAWAS-NAPM,KAWAS-zLIQ,KSTPS I&II,KUDGI,BRBCL,SASAN,KKNP,TAPS-II,VSTPS III,GANDHAR-ComGas,NLCEXP,GANDHAR-APM,SIMHST2,KAPS,MOUDA,TALST2,FSTPP I & II,GANDHAR-RLNG,VSTPS IV,VALLURNTECL,KAWAS-RLNG,SOLAPUR,GANDHAR-NAPM,KAWAS-APM,NLCIIST1,KGSU1AND2,KSTPS7,VSTPS V,KAWAS-ComGas,MOUDA_II,KHARGONE-I,GADARWARA-I,NLCIIST2,DADRI_LF,CHAMERA1,SALAL,CHAMERA3,UNCHAHAR3,UNCHAHAR1,DADRI_GF,AURY_RF,JHAJJAR,TEHRI,AURY_GF,AURY_LF,ANTA_GF,DADRI_RF,RIHAND3,DHAULIGNGA,UNCHAHAR2,CHAMERA2,KOLDAM,TANDA2,RAPPC,RIHAND1,DULHASTI,BSIUL,DADRT2,SINGRAULI,KISHANGANGA,SEWA2,ANTA_RF,AURY_CRF,RIHAND2,DADRI_CRF,KOTESHWR,ANTA_CRF,UNCHAHAR4,RAPPB,SINGRAULI_HYDRO,PARBATI3,TANAKPUR,ANTA_LF,URI,NAPP,NJPC,RAMPUR,URI2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
55,13:30-13:45,1.87,0.900795,0.85,0.000000,142.101802,4.101852,1.871655,1.06,2.286724,0.19,30.405601,3.64,5.11,5.118688,0.23,0.000000,0.000000,2.637288,6.23,14.449498,336.167618,1.55,2.690880,1.887764,0.000000,1.76,0.000000,1.55,0.799115,1.866975,2.88,17.269753,0.007159,2.585197,2.29,0.006927,3.412458,0.000000,0.000000,0.85,1.93,1.292598,1.278811,0.002770,3.382812,3.412459,4.136314,0.42,0.000000,0.000000,64.922567,10.171734,8.179091,7.438795,0.000000,0.000000,354.776936,0.000000,0.000000,0.000000,0.000000,0.000000,121.876716,0.000000,33.275079,13.897799,0.000000,1.962432,56.844293,90.858440,51.927025,12.626551,357.245180,132.203292,2.457837,16.548590,0.000000,0.000000,116.260677,0.000000,8.393101,0.000000,1.085446,0.000000,1.055437,0.000000,0.616994,0.000000,48.920227,20.355391,0.000000,0.000000,33.781225,0,0,0,0,0

56,13:45-14:00,1.87,0.900795,0.85,0.000000,142.101802,4.101852,1.871655,1.06,2.286724,0.19,30.405601,3.64,5.11,5.118688,0.23,0.000000,0.000000,2.637288,6.32,14.449498,336.167618,1.55,2.690880,1.887764,0.000000,1.76,0.000000,1.55,0.799115,1.866975,2.88,17.269753,0.007159,2.585197,2.29,0.006927,3.412458,0.000000,0.000000,0.85,1.93,1.292598,1.278811,0.002770,3.382812,3.412459,4.136314,0.42,0.000000,0.000000,64.922567,10.171734,8.179091,7.438795,0.000000,0.000000,354.776936,0.000000,0.000000,0.000000,0.000000,0.000000,121.876716,0.000000,40.862178,13.897799,0.000000,1.962432,56.844293,90.858440,51.927025,12.626551,357.245180,132.203292,2.457837,16.548590,0.000000,0.000000,116.260677,0.000000,8.393101,0.000000,1.085446,0.000000,1.055437,0.000000,0.616994,0.000000,48.920227,20.355391,0.000000,0.000000,33.781225,0,0,0,0,0

57,14:00-14:15,1.87,0.900795,0.85,0.000000,142.101802,4.101852,1.871655,1.06,2.286724,0.19,30.405601,3.64,5.11,5.118688,0.23,0.000000,0.000000,2.637288,6.47,14.449498,336.167618,1.55,2.690880,1.887764,0.000000,1.76,0.000000,1.55,0.799115,1.866975,2.88,17.269753,0.006981,2.585197,2.29,0.006927,3.412458,0.000000,0.000000,0.85,1.93,1.292598,1.278811,0.002770,3.382812,3.412459,4.136314,0.42,0.000000,0.000000,66.041921,10.171734,13.824337,11.563453,0.000000,0.000000,361.910943,0.000000,0.000000,0.000000,0.000000,0.000000,121.876716,0.000000,41.947839,13.897799,0.000000,2.350549,56.844293,90.858440,51.927025,12.626551,388.605335,132.203292,2.457837,16.548590,0.000000,0.000000,116.260677,0.000000,8.393101,0.000000,1.260153,0.000000,1.055437,0.000000,0.616994,0.000000,48.920227,20.355391,0.000000,0.000000,33.781225,0,0,0,0,0

58,14:15-14:30,1.87,0.900795,0.85,0.000000,142.101802,4.101852,1.871655,1.06,2.286724,0.19,30.405601,3.64,5.11,5.118688,0.23,0.000000,0.000000,2.637288,6.64,14.449498,336.167618,1.55,2.690880,1.887764,0.000000,1.76,0.000000,1.55,0.799115,1.866975,2.88,17.269753,0.006981,2.585197,2.29,0.006927,3.412458,0.000000,0.000000,0.85,1.93,1.292598,1.278811,0.002770,3.382812,3.412459,4.136314,0.42,0.000000,0.000000,66.041921,10.171734,17.726261,14.597848,0.000000,0.000000,392.746176,0.000000,0.000000,0.000000,0.000000,0.000000,121.876716,0.000000,41.947839,13.897799,0.000000,2.350549,56.844293,90.858440,51.927025,12.626551,409.528211,132.203292,2.457837,16.548590,0.000000,0.000000,116.260677,0.000000,8.393101,0.000000,1.375213,0.000000,1.055437,0.000000,0.616994,0.000000,48.920227,20.355391,0.000000,0.000000,33.781225,0,0,0,0,0

59,14:30-14:45,1.87,0.900795,0.85,0.000000,142.101802,4.101852,1.871655,1.06,2.286724,0.19,30.405601,3.64,5.11,5.118688,0.23,0.000000,0.000000,2.637288,6.75,14.449498,336.167618,1.55,2.690880,1.887764,0.000000,1.76,0.000000,1.55,0.799115,1.866975,2.88,17.269753,0.006981,2.585197,2.29,0.006927,3.412458,0.000000,0.000000,0.85,1.93,1.292598,1.278811,0.002770,3.382812,3.412459,4.136314,0.42,0.000000,0.000000,66.041921,10.171734,25.522634,20.587840,0.000000,0.000000,449.338606,0.000000,0.000000,0.000000,0.000000,0.000000,121.876716,0.000000,41.947839,13.897799,0.000000,2.350549,56.844293,90.858440,51.927025,12.626551,518.802453,132.203292,2.457837,16.548590,0.000000,0.000000,116.260677,0.000000,8.393101,0.000000,1.375213,0.000000,1.055437,0.000000,0.616994,0.000000,48.920227,20.355391,0.000000,0.000000,33.781225,0,0,0,0,0

60,14:45-15:00,1.87,0.900795,0.85,0.000000,142.101802,4.101852,1.871655,1.06,2.286724,0.19,30.405601,3.64,5.11,5.118688,0.23,0.000000,0.000000,2.637288,6.84,14.449498,336.167618,1.55,2.690880,1.887764,0.000000,1.76,0.000000,1.55,0.799115,1.866975,2.88,17.269753,0.006981,2.585197,2.29,0.006927,3.412458,0.000000,0.000000,0.81,1.93,1.292598,1.278811,0.002770,3.382812,3.412459,4.136314,0.40,0.000000,0.000000,66.041921,10.171734,25.541900,20.607106,0.000000,0.000000,449.849155,0.000000,0.000000,0.000000,0.000000,0.000000,121.876716,0.000000,41.947839,13.897799,0.828215,2.350549,56.844293,90.858440,51.927025,12.626551,525.548063,132.203292,2.457837,16.548590,0.000000,0.000000,116.260677,0.000000,8.393101,0.000000,1.375213,0.000000,1.055437,0.000000,0.616994,0.000000,48.920227,20.355391,0.000000,0.000000,33.781225,0,0,0,0,0

61,15:00-15:15,1.87,0.900795,0.85,0.000000,142.101802,4.101852,1.871655,1.06,2.286724,0.19,30.405601,3.64,5.11,5.118688,0.23,0.000000,0.000000,2.637288,6.92,14.449498,336.167618,1.55,2.690880,1.887764,0.000000,1.76,0.000000,1.55,0.799115,1.866975,2.92,17.269753,0.006981,2.585197,2.29,0.006927,3.412458,0.000000,0.000000,0.81,1.93,1.292598,1.278811,0.002770,3.382812,3.412459,4.136314,0.40,0.000000,0.000000,66.041921,10.171734,25.522634,20.155704,0.000000,0.000000,449.338606,0.000000,0.000000,0.000000,0.000000,0.000000,121.876716,0.000000,41.947839,27.937412,0.890332,2.350549,56.844293,90.858440,51.927025,12.626551,621.878063,132.203292,2.457837,16.548590,0.000000,0.000000,116.260677,0.000000,8.393101,0.000000,1.375213,0.000000,1.055437,0.000000,0.616994,0.000000,48.920227,20.355391,0.000000,0.000000,34.344245,0,0,0,0,0

62,15:15-15:30,1.87,0.900795,0.85,0.000000,142.101802,4.101852,1.871655,1.06,2.286724,0.19,30.405601,3.64,5.11,5.118688,0.23,0.000000,0.000000,2.637288,6.92,14.449498,336.167618,1.55,2.690880,1.887764,0.000000,1.76,0.000000,1.55,0.799115,1.866975,2.92,17.269753,0.006981,2.585197,2.29,0.006927,3.412458,0.000000,0.000000,0.81,1.93,1.292598,1.278811,0.002770,3.382812,3.412459,4.136314,0.40,0.000000,0.000000,66.041921,10.171734,25.970568,20.243750,0.000000,0.000000,449.791357,0.000000,0.000000,0.000000,0.000000,0.000000,121.876716,0.000000,41.947839,27.937412,1.024917,2.350549,56.844293,90.858440,51.927025,12.626551,621.878063,132.203292,2.457837,16.548590,0.000000,0.000000,116.260677,0.000000,8.393101,0.000000,1.375213,0.000000,1.055437,0.000000,0.616994,0.000000,48.920227,20.355391,7.692389,0.149764,34.344245,0,0,0,0,0

63,15:30-15:45,1.87,0.900795,0.85,0.000000,142.101802,4.101852,1.871655,1.06,2.286724,0.19,30.405601,3.64,5.11,5.118688,0.23,0.000000,0.000000,2.637288,6.99,14.449498,336.167618,1.55,2.690880,1.887764,0.000000,1.76,0.000000,1.55,0.799115,1.866975,2.92,17.269753,0.006981,2.585197,2.29,0.006927,3.412458,0.000000,0.000000,0.81,1.93,1.292598,1.278811,0.002770,3.382812,3.412459,4.136314,0.40,0.000000,13.533748,63.803212,10.171734,25.970568,20.243750,0.000000,0.000000,449.849155,0.000000,0.000000,0.000000,0.000000,0.000000,121.876716,0.000000,41.947839,27.937412,2.049835,2.350549,56.844293,90.858440,51.927025,12.626551,664.050759,132.203292,2.457837,16.548590,0.000000,0.000000,116.260677,0.000000,8.393101,0.000000,1.375213,0.000000,1.055437,0.000000,8.020917,0.000000,48.920227,20.355391,24.359231,0.469716,34.344245,0,0,0,0,0

64,15:45-16:00,1.87,0.900795,0.85,0.000000,142.101802,4.101852,1.871655,1.06,2.286724,0.19,30.405601,3.64,5.11,5.118688,0.23,0.000000,0.000000,2.637288,6.99,14.449498,336.167618,1.55,2.690880,1.887764,0.000000,1.76,0.000000,1.55,0.799115,1.866975,2.92,17.269753,0.006981,2.585197,2.29,0.006927,3.412458,0.000000,0.000000,0.81,1.93,1.292598,1.278811,0.002770,3.382812,3.412459,4.136314,0.40,0.000000,27.067497,63.803212,10.171734,25.970568,20.243750,0.000000,0.000000,449.849155,0.000000,0.000000,0.000000,0.000000,0.000000,121.876716,0.000000,41.947839,27.937412,2.049835,2.350549,56.844293,90.858440,51.927025,12.626551,664.050759,132.203292,2.457837,16.548590,0.000000,0.000000,116.260677,0.000000,8.393101,0.000000,1.375213,0.000000,1.055437,0.000000,8.020917,0.000000,48.920227,20.355391,48.718464,0.939430,34.344245,0,0,0,0,0

65,16:00-16:15,1.87,0.900795,0.85,0.000000,142.101802,4.101852,1.871655,1.06,2.276330,0.19,30.405601,3.64,5.11,5.118688,0.23,0.000000,0.000000,2.637288,7.11,14.449498,336.167618,1.55,2.690880,1.887764,0.000000,1.76,0.000000,1.55,0.799115,1.866975,2.92,17.269753,0.006801,2.585197,2.29,0.006927,3.412458,0.000000,0.000000,0.81,1.93,1.292598,1.278811,0.002770,3.382812,3.412459,4.136314,0.40,0.000000,27.067497,63.803212,10.171734,25.970568,20.243750,0.000000,0.000000,449.849155,0.000000,0.000000,0.000000,0.000000,0.000000,121.876716,0.000000,41.947839,13.897799,2.049835,2.350549,56.844293,90.858440,51.927025,12.626551,664.050759,132.203292,2.457837,16.548590,0.000000,0.000000,116.260677,0.000000,8.393101,0.000000,1.375213,0.000000,1.055437,0.000000,8.020917,0.000000,48.920227,20.355391,48.718464,0.939430,33.781225,0,0,0,0,0

66,16:15-16:30,1.87,0.900795,0.85,0.000000,142.101802,4.101852,1.871655,1.06,2.276330,0.19,30.405601,3.64,5.11,5.118688,0.23,0.000000,0.000000,2.637288,7.22,14.449498,336.167618,1.55,2.690880,1.887764,0.000000,1.76,0.000000,1.55,0.799115,1.866975,2.92,17.269753,0.006801,2.585197,2.29,0.006927,3.412458,0.000000,0.000000,0.81,1.93,1.292598,1.278811,0.002770,3.382812,3.412459,4.136314,0.40,0.000000,27.067497,63.803212,10.171734,25.970568,20.243750,0.000000,0.000000,449.849155,17.695967,0.000000,0.000000,0.000000,0.000000,121.876716,0.000000,41.947839,0.000000,2.049835,2.350549,56.844293,90.858440,51.927025,12.626551,664.050759,132.203292,2.457837,16.548590,0.000000,0.000000,116.260677,0.000000,8.393101,0.000000,1.375213,0.000000,1.055437,0.000000,8.020917,0.000000,51.047194,20.355391,48.718464,0.939430,33.781225,0,0,0,0,0

67,16:30-16:45,1.87,0.900795,0.85,0.000000,142.101802,4.101852,1.871655,1.06,2.276330,0.19,30.405601,3.64,5.11,5.118688,0.23,0.000000,0.000000,2.637288,7.23,14.449498,336.167618,1.55,2.690880,1.887764,0.000000,1.76,0.000000,1.55,0.799115,1.866975,2.92,17.269753,0.006801,2.585197,2.29,0.006927,3.412458,0.000000,0.000000,0.81,1.93,1.292598,1.278811,0.002770,3.382812,3.412459,4.136314,0.40,0.000000,27.067497,63.803212,10.171734,25.970568,20.137455,0.000000,0.000000,449.849155,26.543951,0.000000,0.000000,0.000000,0.000000,121.876716,0.000000,41.947839,0.000000,2.049835,2.350549,56.844293,90.858440,51.927025,12.626551,664.050759,132.203292,2.457837,16.548590,0.000000,0.000000,116.260677,0.000000,8.393101,0.000000,1.375213,0.000000,1.055437,0.000000,8.020917,0.000000,51.047194,20.355391,48.718464,0.939430,33.781225,0,0,0,0,0

68,16:45-17:00,1.87,0.900795,0.85,0.000000,142.101802,4.101852,1.871655,1.06,2.276330,0.19,30.405601,3.64,5.11,5.118688,0.23,0.000000,0.000000,2.637288,7.23,14.449498,336.167618,1.55,2.690880,1.887764,0.000000,1.76,0.000000,1.55,0.799115,1.866975,2.92,17.269753,0.006801,2.585197,2.29,0.006927,3.412458,0.000000,0.000000,0.81,1.93,1.292598,1.278811,0.002770,3.382812,3.412459,4.136314,0.40,0.000000,27.067497,63.803212,10.171734,25.970568,20.137455,0.000000,0.000000,449.849155,26.543951,0.000000,0.000000,0.000000,0.000000,121.876716,0.000000,41.947839,0.000000,2.049835,2.350549,56.844293,90.858440,51.927025,12.626551,664.050759,132.203292,2.457837,16.548590,0.000000,0.000000,116.260677,0.000000,8.393101,0.000000,1.375213,0.000000,1.055437,0.000000,8.020917,0.000000,48.920227,20.355391,48.718464,0.939430,33.781225,0,0,0,0,0

69,17:00-17:15,1.87,0.900795,0.85,0.000000,142.101802,4.101852,1.871655,1.06,2.276330,0.18,30.405601,3.29,5.11,5.118688,0.23,0.000000,0.000000,2.637288,7.38,14.449498,336.167618,1.55,2.690880,1.887764,0.000000,1.76,0.000000,1.55,0.799115,1.866975,2.92,17.269753,0.006801,2.585197,2.29,0.006927,3.412458,0.000000,0.000000,0.81,1.93,1.292598,1.278811,0.002770,3.382812,3.412459,4.136314,0.40,0.000000,27.067497,63.803212,10.171734,25.970568,20.137455,0.000000,0.000000,449.849155,26.543951,0.000000,0.000000,0.000000,0.000000,121.876716,0.000000,41.947839,0.000000,2.049835,2.350549,56.844293,90.858440,51.927025,12.626551,664.050759,132.203292,2.457837,16.548590,0.000000,0.000000,116.260677,0.000000,8.393101,0.000000,1.361336,0.000000,1.055437,0.000000,0.370196,0.000000,48.920227,20.355391,48.718464,0.939430,33.781225,0,0,0,0,0

70,17:15-17:30,1.87,0.900795,0.85,0.000000,142.101802,4.101852,1.871655,1.06,2.276330,0.18,30.405601,3.29,5.11,5.118688,0.23,0.000000,0.000000,2.637288,7.57,14.449498,336.167618,1.55,2.690880,1.887764,0.000000,1.76,0.000000,1.55,0.799115,1.866975,2.92,17.269753,0.006801,2.585197,2.29,0.006927,3.412458,0.000000,0.000000,0.81,1.93,1.292598,1.278811,0.002770,3.382812,3.412459,4.136314,0.40,0.000000,27.067497,63.803212,0.000000,25.970568,20.137455,0.000000,0.000000,449.849155,26.543951,0.000000,0.000000,0.000000,0.000000,121.876716,0.000000,41.947839,0.000000,2.049835,2.350549,56.844293,90.858440,51.927025,6.251817,664.050759,132.203292,2.457837,16.548590,0.000000,0.000000,116.260677,0.000000,8.393101,0.000000,1.361336,0.000000,1.055437,0.000000,0.370196,0.000000,48.920227,20.355391,48.718464,0.939430,33.781225,0,0,0,0,0

71,17:30-17:45,1.87,0.900795,0.85,0.000000,142.101802,4.101852,1.871655,1.06,2.276330,0.18,30.405601,3.29,5.11,5.118688,0.23,0.000000,0.000000,2.637288,7.64,14.449498,336.167618,1.55,2.690880,1.887764,0.000000,1.76,0.000000,1.55,0.799115,1.866975,2.92,17.269753,0.006801,2.585197,2.29,0.006927,3.412458,0.000000,0.000000,0.81,1.93,1.292598,1.278811,0.002770,3.382812,3.412459,4.136314,0.40,0.000000,13.533748,63.803212,0.000000,25.970568,20.137455,0.000000,0.000000,449.849155,26.543951,0.000000,0.000000,0.000000,0.000000,121.876716,0.000000,41.947839,0.000000,2.049835,2.350549,56.844293,90.858440,51.927025,6.251817,664.050759,132.203292,2.457837,16.548590,0.000000,0.000000,116.260677,0.000000,8.393101,0.000000,1.361336,0.000000,1.055437,0.000000,0.000000,0.000000,48.920227,20.355391,71.006667,1.368301,33.781225,0,0,0,0,0

72,17:45-18:00,1.87,0.900795,0.85,0.000000,142.101802,4.101852,1.871655,1.06,2.276330,0.18,30.405601,3.29,5.11,5.118688,0.23,0.000000,0.000000,2.637288,7.74,14.449498,336.167618,1.55,2.690880,1.887764,0.000000,1.76,0.000000,1.55,0.799115,1.866975,2.92,17.269753,0.006801,2.585197,2.29,0.006927,3.412458,0.000000,0.000000,0.81,1.93,1.292598,1.278811,0.002770,3.382812,3.412459,4.136314,0.40,0.000000,13.533748,63.803212,0.000000,25.970568,20.137455,0.000000,0.000000,449.849155,26.543951,0.000000,0.000000,0.000000,0.000000,121.876716,0.000000,41.947839,0.000000,2.049835,2.350549,56.844293,90.858440,51.927025,6.251817,664.050759,132.203292,2.457837,16.548590,0.000000,0.000000,116.260677,0.000000,8.393101,0.000000,1.361336,0.000000,1.055437,0.000000,0.000000,0.000000,48.920227,20.355391,69.034260,1.334264,33.781225,0,0,0,0,0

73,18:00-18:15,1.87,0.900795,0.85,0.000000,142.101802,4.101852,1.871655,1.06,2.276330,0.18,30.401748,3.29,5.11,5.118688,0.23,0.000000,0.000000,2.637288,7.88,14.449498,336.167618,1.55,2.690880,1.887764,0.000000,1.76,0.000000,1.55,0.799115,1.866975,2.92,17.578106,0.006801,2.585197,2.29,0.006927,3.412458,0.000000,0.000000,0.81,1.93,1.292598,1.278811,0.002770,3.382812,3.412459,4.136314,0.40,0.000000,12.176112,63.803212,0.000000,25.970568,20.048585,0.000000,0.000000,450.571630,26.543951,0.000000,0.000000,0.000000,0.000000,121.876716,8.305435,41.947839,4.254428,1.656432,2.350549,56.844293,90.858440,44.471915,6.251817,664.050759,132.203292,2.457837,16.548590,0.000000,0.000000,116.260677,0.000000,8.393101,0.000000,1.361336,0.000000,1.055437,0.000000,0.000000,0.000000,48.920227,20.355391,57.199816,1.102810,33.781225,0,0,0,0,0

74,18:15-18:30,1.87,0.900795,0.85,0.000000,142.101802,4.101852,1.871655,1.06,2.276330,0.18,30.401748,3.29,5.11,5.118688,0.23,0.000000,0.000000,2.637288,8.03,14.449498,336.167618,1.55,2.690880,1.887764,0.000000,1.76,0.000000,1.55,0.799115,1.866975,2.92,17.578106,0.006801,2.585197,2.29,0.006927,3.412458,0.000000,0.000000,0.81,1.93,1.292598,1.278811,0.002770,3.382812,3.412459,4.136314,0.40,0.000000,12.176112,63.803212,2.007579,25.970568,20.048585,0.000000,0.000000,450.571630,26.543951,0.000000,0.000000,0.000000,0.000000,121.876716,16.610870,41.947839,13.897799,1.811723,2.350549,56.844293,90.858440,47.167183,6.251817,664.050759,132.203292,2.457837,16.548590,0.000000,0.000000,116.260677,0.000000,8.393101,0.000000,1.361336,0.000000,1.055437,0.000000,0.000000,0.000000,48.920227,20.355391,59.172223,1.143655,33.781225,0,0,0,0,0

75,18:30-18:45,1.87,0.900795,0.85,0.000000,142.101802,4.101852,1.871655,1.06,2.276330,0.18,30.401748,3.29,5.11,5.118688,0.23,0.000000,0.000000,2.637288,8.20,14.449498,336.167618,1.55,2.690880,1.887764,0.000000,1.76,0.000000,1.55,0.799115,1.866975,2.92,17.578106,0.006801,2.585197,2.29,0.006927,3.412458,0.000000,0.000000,0.81,1.93,1.292598,1.278811,0.002770,3.382812,3.412459,4.136314,0.40,0.000000,27.067497,63.803212,20.343468,25.970568,20.048585,0.000000,0.000000,450.571630,27.973241,0.000000,0.000000,0.000000,0.000000,121.876716,28.653751,41.947839,13.897799,2.049835,2.350549,56.844293,90.858440,51.927025,12.626551,664.050759,132.203292,2.457837,16.548590,0.000000,0.000000,116.260677,0.000000,16.786203,0.000000,1.361336,0.000000,1.055437,0.000000,0.000000,0.000000,48.920227,20.355391,97.436926,1.878861,33.781225,0,0,0,0,0

76,18:45-19:00,1.87,0.900795,0.85,0.000000,142.101802,4.101852,1.871655,1.06,2.276330,0.18,30.401748,3.29,5.11,5.118688,0.23,0.000000,0.000000,2.637288,8.36,14.449498,336.167618,1.55,2.690880,1.887764,0.000000,1.76,0.000000,1.55,0.799115,1.866975,2.92,17.578106,0.006801,2.585197,2.29,0.006927,3.412458,0.000000,0.000000,0.81,1.93,1.292598,1.278811,0.002770,3.382812,3.412459,4.136314,0.40,0.000000,40.601245,63.803212,30.545986,25.970568,20.048585,0.000000,0.000000,450.571630,27.973241,0.000000,0.000000,0.000000,0.000000,121.876716,38.293593,41.947839,42.033750,3.074751,2.350549,56.844293,90.858440,55.522512,18.939827,664.050759,132.203292,2.513697,16.548590,0.000000,0.000000,116.260677,0.000000,25.588724,0.000000,1.361336,0.000000,1.055437,0.000000,0.000000,0.000000,48.920227,20.355391,121.796158,2.348576,33.781225,0,0,0,0,0

77,19:00-19:15,1.87,0.900795,0.85,0.000000,142.101802,4.101852,1.871655,1.06,2.276330,0.18,30.401748,3.29,5.11,5.118688,0.23,0.000000,0.000000,2.637288,8.52,14.449498,336.167618,1.55,2.690880,1.887764,0.000000,1.76,0.000000,1.55,0.799115,1.866975,2.92,17.578106,0.006981,2.585197,2.29,0.006927,3.412458,0.000000,0.000000,0.81,1.93,1.292598,1.278811,0.002770,3.382812,3.412459,4.136314,0.40,0.000000,40.601245,63.803212,30.545986,25.970568,20.048585,0.000000,0.000000,450.571630,27.973241,0.000000,0.000000,0.000000,0.000000,121.876716,38.293593,41.947839,42.033750,4.099669,2.350549,56.844293,90.858440,55.522512,18.939827,664.050759,132.203292,2.513697,16.548590,0.000000,0.000000,116.260677,0.000000,25.588724,0.000000,1.361336,0.000000,1.055437,3.345001,0.863791,0.000000,48.920227,20.355391,146.155390,2.777447,33.781225,0,0,0,0,0

78,19:15-19:30,1.87,0.900795,0.85,0.000000,142.101802,4.101852,1.871655,1.06,2.276330,0.18,30.401748,3.29,5.11,5.118688,0.23,0.000000,0.000000,2.637288,8.68,14.449498,336.167618,1.55,2.690880,1.887764,0.000000,1.76,0.000000,1.55,0.799115,1.866975,2.92,17.578106,0.006981,2.585197,2.29,0.006927,3.412458,0.000000,0.000000,0.81,1.93,1.292598,1.278811,0.002770,3.382812,3.412459,4.136314,0.40,0.000000,40.601245,63.803212,30.545986,25.970568,20.048585,0.000000,0.000000,450.571630,27.973241,0.000000,0.000000,0.000000,0.000000,121.876716,38.293593,41.947839,42.033750,4.099669,2.350549,56.844293,90.858440,55.522512,18.939827,664.050759,132.203292,2.513697,16.548590,0.000000,0.000000,116.260677,0.000000,25.588724,0.000000,1.361336,0.000000,1.055437,8.028004,0.863791,0.000000,51.047194,20.355391,146.155390,2.777447,33.781225,0,0,0,0,0

79,19:30-19:45,1.87,0.900795,0.85,0.000000,142.101802,4.101852,1.871655,1.06,2.276330,0.18,30.401748,3.29,5.11,5.118688,0.23,0.000000,0.000000,2.637288,8.87,14.449498,336.167618,1.55,2.690880,1.887764,0.000000,1.76,0.000000,1.55,0.799115,1.866975,2.92,17.578106,0.006981,2.585197,2.29,0.006927,3.412458,0.000000,0.000000,0.81,1.93,1.292598,1.278811,0.002770,3.382812,3.412459,4.136314,0.40,0.000000,40.601245,63.803212,30.545986,25.970568,20.048585,0.000000,0.000000,450.571630,27.973241,0.000000,0.000000,0.000000,0.000000,121.876716,38.293593,41.947839,42.033750,4.099669,2.350549,56.844293,90.858440,53.339345,18.939827,664.050759,132.203292,2.513697,16.548590,0.000000,0.000000,116.260677,0.000000,25.588724,0.000000,1.361336,0.000000,1.055437,52.182030,0.863791,0.000000,51.047194,20.355391,146.155390,2.777447,33.781225,0,0,0,0,0

80,19:45-20:00,1.87,0.900795,0.85,0.000000,142.101802,4.101852,1.871655,1.06,2.276330,0.18,30.401748,3.29,5.11,5.118688,0.23,0.000000,0.000000,2.637288,8.99,14.449498,336.167618,1.55,2.690880,1.887764,0.000000,1.76,0.000000,1.55,0.799115,1.866975,2.92,17.578106,0.006981,2.585197,2.29,0.006927,3.412458,0.000000,0.000000,0.81,1.93,1.292598,1.278811,0.002770,3.382812,3.412459,4.136314,0.40,0.000000,40.601245,63.803212,30.545986,25.970568,20.048585,0.000000,0.000000,450.571630,27.973241,0.000000,0.000000,0.000000,0.000000,121.876716,38.293593,41.947839,42.033750,4.099669,2.350549,56.844293,90.858440,51.927025,18.939827,664.050759,132.203292,2.513697,16.548590,0.000000,0.000000,116.260677,0.000000,25.588724,0.000000,1.361336,0.000000,1.055437,52.182030,0.863791,0.000000,48.920227,20.355391,146.155390,2.777447,33.781225,0,0,0,0,0

81,20:00-20:15,1.87,0.900795,0.85,0.000000,142.101802,4.101852,1.871655,1.06,2.276330,0.18,30.401748,3.29,5.11,5.118688,0.23,0.000000,0.000000,2.637288,8.99,14.449498,336.167618,1.55,2.690880,1.887764,0.000000,1.76,0.000000,1.55,0.799115,1.866975,2.92,17.578106,0.006981,2.585197,2.29,0.006927,3.412458,0.000000,0.000000,0.81,1.93,1.292598,1.278811,0.002770,3.382812,3.412459,4.136314,0.40,0.000000,40.601245,61.564503,30.545986,25.970568,20.048585,0.000000,0.000000,450.571630,27.973241,0.000000,0.000000,0.000000,0.000000,121.876716,38.293593,41.947839,42.033750,4.099669,2.350549,56.844293,90.858440,51.927025,18.939827,664.050759,132.203292,2.513697,16.548590,0.000000,0.000000,116.260677,0.000000,25.588724,0.000000,1.361336,0.000000,1.055437,52.182030,1.850981,0.000000,48.920227,20.355391,146.155390,2.777447,33.781225,0,0,0,0,0

82,20:15-20:30,1.87,0.900795,0.85,0.000000,142.101802,4.101852,1.871655,1.06,2.276330,0.18,30.401748,3.29,5.11,5.118688,0.23,0.000000,0.000000,2.637288,8.99,14.449498,336.167618,1.55,2.690880,1.887764,0.000000,1.76,0.000000,1.55,0.799115,1.866975,2.92,17.578106,0.006981,2.585197,2.29,0.006927,3.412458,0.000000,0.000000,0.81,1.93,1.292598,1.278811,0.002770,3.382812,3.412459,4.136314,0.40,0.000000,40.601245,61.564503,30.545986,25.970568,20.048585,0.000000,0.000000,450.571630,27.973241,0.000000,0.000000,0.000000,0.000000,121.876716,38.293593,41.947839,42.033750,4.099669,2.350549,56.844293,90.858440,51.927025,18.939827,664.050759,132.203292,2.513697,16.548590,0.000000,0.000000,116.260677,0.000000,25.588724,0.000000,1.361336,0.000000,1.055437,52.182030,1.850981,0.000000,48.920227,20.355391,146.155390,2.777447,33.781225,0,0,0,0,0

