Block,Time,WR/01102023/30052048/L_NR_2022_10,NR/01102023/30042040/GNA_LT_35,NR/01102023/05012040/L_NR_2020_02,NR/01082024/15082024/IIPL/JPL-T-BRPL/04/Aug'24,WR/01102023/29112042/RUMS(L_NR_2019_07),WR/01102023/29112042/L_NR_2019_05,SR/01102023/07102043/L_NR_2018_61,NR/01082024/30092024/LT_MEJA_DELHI,NR/01102023/30042040/GNA_LT_36,NR/01102023/25072045/L_NR_2021_15,NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01102023/06022042/L_NR_2012_07,NR/01082024/31082024/jitpl,WR/01102023/24112044/L_NR_2020_07,NR/01102023/31102037/L_NR_2019_11,WR/01102023/16072048/L_NR_2022_08,NR/01082024/31082024/SKS-Raigarh,WR/01102023/01102023/L_NR_2020_06,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01082024/31082024/1000011628-SIEL-BRPL(DISCOM),WR/01102023/01102023/L_NR_2022_09,NR/01102023/14082046/L_NR_2021_16,NR/30092023/26122029/SH-06,NR/01082024/30082024/	NR/01082024/30082024/TataPower-DDL/PMG/MSEDCL/Banking/12112023,L_NR_2019_19,WR/01102023/31032046/L_NR_2020_05,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01082024/19092033/Chanju/TPDDL/01082024,NR/01102023/23072042/L_NR_2012_04,NR/01082024/31082024/APPCPL/180/F25/GNA/12763,NR/01082024/01082024/HPX_TAM_31072024_01942,NR/01102023/31052040/LT-31,NR/01102023/22052037/LT-59,NR/30092023/31122025/SH-07,NR/01102023/06022042/L_NR_2012_02,NR/01102023/19072037/LT-05,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/02122045/L_NR_2021_13,NR/01082024/15082024/APL-Raigarh,NR/22102023/11042047/L_NR_2021_17,NR/26072023/31072042/L_NR_2023_07,NR/01102023/02012046/L_NR_2021_17,NR/01102023/08032047/L_NR_2021_14,NR/22102023/11042047/L_NR_2021_16,NR/01102023/13082046/L_NR_2021_12,NR/26072023/25122043/L_NR_2023_10
61,15:00-15:15,80,7.450000,5.280000,0.000000,33,33,43.02,7.930000,7.640000,21,272.340000,33,57.500000,12.170000,38.33,0.000000,38.34,12.410000,38.34,0.000000,0.000000,80,0,17.990000,0.000000,59.94405,115,0.000000,19.130000,0.000000,0.000000,96.320000,7.450000,0.000000,17.990000,253.850000,70.190000,79.950000,29.02,0.000000,12,70,0,40,25,145.1,30

62,15:15-15:30,80,7.310000,5.280000,0.000000,33,33,43.02,7.930000,7.490000,20,272.340000,33,57.500000,12.170000,38.33,0.000000,38.34,12.410000,38.34,0.000000,0.000000,80,0,16.060000,0.000000,58.891374,115,0.000000,19.130000,0.000000,0.000000,96.320000,7.310000,0.000000,16.060000,261.510000,70.190000,79.950000,27.28,0.000000,11,67,0,40,24,136.42,28

63,15:30-15:45,80,6.750000,5.280000,0.000000,33,33,43.02,7.930000,6.920000,19,272.340000,33,57.500000,12.170000,38.33,0.000000,38.34,12.410000,38.34,0.000000,0.000000,80,0,16.060000,0.000000,52.019739,115,0.000000,19.130000,0.000000,0.000000,96.320000,6.750000,0.000000,16.060000,261.510000,70.190000,79.950000,25.43,0.000000,13,56,0,40,27,127.16,24

64,15:45-16:00,80,6.250000,5.280000,0.000000,33,33,43.02,7.930000,6.410000,18,272.340000,33,57.500000,12.170000,38.33,0.000000,38.34,12.410000,38.34,0.000000,0.000000,80,0,16.060000,0.000000,45.235827,115,0.000000,19.130000,0.000000,0.000000,96.320000,6.250000,0.000000,16.060000,261.510000,70.190000,79.950000,23.55,0.000000,12,53,0,39,25,117.73,22

65,16:00-16:15,80,5.790000,5.740000,0.000000,33,33,43.02,7.930000,5.940000,16,272.340000,33,57.500000,12.170000,38.33,0.000000,38.34,12.410000,38.34,0.000000,0.000000,80,0,16.060000,0.000000,37.935324,115,0.000000,15.910000,0.000000,0.000000,96.320000,5.790000,0.000000,16.060000,261.510000,70.190000,79.950000,21.61,0.000000,11,49,0,33,23,108.03,21

66,16:15-16:30,80,5.160000,5.740000,0.000000,33,33,43.02,7.930000,5.290000,15,272.340000,33,57.500000,12.170000,38.33,0.000000,38.34,12.410000,38.34,0.000000,0.000000,80,0,16.060000,0.000000,30.332664,115,0.000000,15.910000,0.000000,0.000000,96.320000,5.160000,0.000000,16.060000,261.510000,70.190000,79.950000,19.65,0.000000,10,46,0,32,21,98.26,19

67,16:30-16:45,80,4.650000,5.740000,0.000000,33,33,43.02,7.930000,4.770000,14,272.340000,33,76.370000,12.170000,38.33,0.000000,38.34,12.410000,38.34,0.000000,0.000000,80,0,16.060000,0.000000,28.129842,115,0.000000,15.910000,0.000000,0.000000,96.320000,4.650000,0.000000,16.060000,261.510000,70.190000,79.950000,17.67,0.000000,9,42,0,30,20,88.35,18

68,16:45-17:00,80,4.010000,5.740000,0.000000,23.7,30.99,43.02,7.930000,4.110000,12,272.340000,33,76.370000,12.170000,38.33,0.000000,38.34,12.410000,38.34,0.000000,0.000000,80,0,16.060000,0.000000,25.654104,115,0.000000,15.910000,0.000000,0.000000,96.320000,4.010000,0.000000,16.060000,261.510000,70.190000,79.950000,15.67,0.000000,8,39,0,27,18,78.33,16

69,17:00-17:15,80,3.290000,6.120000,48.160000,16.4,24.4,43.02,7.930000,3.370000,12,272.340000,32.09,76.370000,12.170000,38.33,0.000000,38.34,12.410000,38.34,0.000000,32.090000,80,0,16.060000,0.000000,22.944438,115,0.000000,15.910000,0.000000,0.000000,96.320000,3.290000,0.000000,16.060000,261.510000,70.190000,79.950000,13.89,192.640000,7,35,0,28,15,69.46,15

70,17:15-17:30,80,2.690000,6.120000,48.160000,8.2,17.91,43.02,7.930000,2.760000,10,272.340000,26.07,76.370000,12.170000,38.33,0.000000,38.34,12.410000,38.34,0.000000,42.390000,80,0,16.060000,0.000000,20.020338,115,0.000000,15.910000,0.000000,0.000000,96.320000,2.690000,0.000000,16.060000,261.510000,70.190000,79.950000,12.05,192.640000,7,32,0,27,15,60.27,13

71,17:30-17:45,80,2.020000,6.120000,48.160000,2.7,11.81,43.02,7.930000,2.080000,9,272.340000,20.77,76.370000,12.170000,38.33,0.000000,38.34,12.410000,38.34,0.000000,47.240000,80,0,16.060000,0.000000,16.940286,115,0.000000,15.910000,0.000000,0.000000,96.320000,2.020000,0.000000,16.060000,261.510000,70.190000,79.950000,10.19,192.640000,7,28,0,15,15,50.97,12

72,17:45-18:00,80,1.510000,6.120000,48.160000,0,7.55,43.02,7.930000,1.550000,8.5,272.340000,16.15,76.370000,12.170000,38.33,0.000000,38.34,12.410000,38.34,0.000000,47.240000,80,0,16.060000,0.000000,13.636053,115,0.000000,15.910000,0.000000,0.000000,96.320000,1.510000,0.000000,16.060000,261.510000,70.190000,79.950000,8.35,192.640000,6,18,0,13,12,41.78,7

73,18:00-18:15,80,1.150000,6.480000,48.160000,0,0,43.02,7.930000,1.170000,7,272.340000,0,86.880000,12.170000,38.33,0.000000,38.34,12.410000,38.34,0.000000,32.090000,80,0,16.060000,0.000000,9.386361,115,0.000000,15.910000,0.000000,0.000000,96.320000,1.150000,0.000000,16.060000,261.510000,70.190000,100.350000,6.59,192.640000,3,11,0,12,7,32.97,4

74,18:15-18:30,80,0.840000,6.480000,48.160000,0,0,43.02,7.930000,0.860000,5,272.340000,0,86.880000,12.170000,38.33,0.000000,38.34,12.410000,38.34,0.000000,32.090000,80,0,16.060000,0.000000,6.150357,115,0.000000,15.910000,0.000000,0.000000,96.320000,0.840000,0.000000,16.060000,261.510000,70.190000,100.350000,4.91,192.640000,2,7,0,8,3,24.57,3

75,18:30-18:45,80,0.400000,6.480000,48.160000,0,0,43.01,7.930000,0.410000,3,272.340000,0,76.370000,12.170000,38.33,0.000000,38.34,12.410000,38.34,0.000000,32.090000,80,0,0.460000,0.000000,2.124846,115,0.000000,15.910000,0.000000,0.000000,96.320000,0.400000,0.000000,0.460000,226.910000,70.190000,52.980000,3.35,192.640000,1,4,0,6,1,16.78,1

76,18:45-19:00,80,0.240000,6.480000,48.160000,0,0,43.01,7.930000,0.240000,2,272.340000,0,76.370000,12.170000,38.33,0.000000,38.34,12.410000,38.34,0.000000,32.090000,80,0,0.460000,0.000000,0.146205,115,0.000000,15.910000,0.000000,0.000000,96.320000,0.240000,0.000000,0.460000,226.910000,115.100000,52.980000,1.88,192.640000,0,1,0,4,0,9.4,0

77,19:00-19:15,80,0.050000,6.940000,48.160000,0,0,43.01,7.930000,0.050000,1,272.340000,0,86.880000,12.170000,0,0.000000,38.34,12.410000,0,0.000000,33.930000,80,0,0.000000,0.000000,0,0,0.000000,19.130000,0.000000,0.000000,96.320000,0.050000,0.000000,0.000000,261.510000,115.100000,81.870000,1.09,192.640000,0,1,0,2,0,5.47,0

78,19:15-19:30,80,0.010000,6.940000,48.160000,0,0,43.01,7.930000,0.010000,0,272.340000,0,86.880000,12.170000,0,0.000000,38.34,12.410000,0,0.000000,33.930000,80,0,0.000000,0.000000,0,0,0.000000,19.130000,0.000000,0.000000,96.320000,0.010000,0.000000,0.000000,261.510000,115.100000,100.350000,0.18,192.640000,0,0,0,1,0,0.93,0

79,19:30-19:45,80,0.000000,6.940000,48.160000,0,0,43.01,7.930000,0.000000,0,272.340000,0,86.880000,12.170000,0,0.000000,38.34,12.410000,0,0.000000,33.930000,80,0,0.000000,0.000000,0,0,31.280000,19.130000,0.000000,0.000000,96.320000,0.000000,0.000000,0.000000,261.510000,115.100000,100.350000,0.05,192.640000,0,0,0,0,0,0.23,0

80,19:45-20:00,80,0.000000,6.940000,48.160000,0,0,43.01,7.930000,0.000000,0,272.340000,0,86.880000,12.170000,0,0.000000,38.34,12.410000,0,0.000000,33.930000,80,0,0.000000,0.000000,0,0,31.280000,19.130000,0.000000,0.000000,96.320000,0.000000,0.000000,0.000000,261.510000,115.100000,100.350000,0,192.640000,0,0,0,0,0,0,0

81,20:00-20:15,80,0.000000,6.940000,48.160000,0,0,43.01,7.930000,0.000000,0,272.340000,0,86.880000,12.170000,35.83,0.000000,38.34,12.410000,35.84,0.000000,33.930000,80,0,0.000000,0.000000,0,107.5,31.280000,16.830000,0.000000,0.000000,96.320000,0.000000,0.000000,30.820000,261.510000,115.100000,100.350000,0,192.640000,0,0,0,0,0,0,0

82,20:15-20:30,80,0.000000,6.940000,48.160000,0,0,43.01,7.930000,0.000000,0,272.340000,0,86.880000,12.170000,35.17,0.000000,38.34,12.410000,35.16,0.000000,33.930000,80,0,0.000000,0.000000,0,105.5,31.280000,16.830000,0.000000,0.000000,96.320000,0.000000,0.000000,30.820000,261.510000,115.100000,100.350000,0,192.640000,0,0,0,0,0,0,0

83,20:30-20:45,80,0.000000,6.940000,48.160000,0,0,43.01,7.930000,0.000000,0,272.340000,0,86.880000,12.170000,34.5,0.000000,38.34,12.410000,34.5,0.000000,33.930000,80,0,0.000000,0.000000,0,103.5,31.280000,16.830000,0.000000,0.000000,96.320000,0.000000,0.000000,29.380000,261.510000,115.100000,96.330000,0,192.640000,0,0,0,0,0,0,0

84,20:45-21:00,80,0.000000,6.940000,48.160000,0,0,42.61,7.930000,0.000000,0,272.340000,0,86.880000,12.170000,34.5,0.000000,38,12.410000,34.5,0.000000,33.930000,80,0,0.000000,0.000000,0,103.5,31.280000,16.830000,0.000000,0.000000,96.320000,0.000000,0.000000,29.380000,261.510000,115.100000,96.330000,0,192.640000,0,0,0,0,0,0,0

85,21:00-21:15,80,0.000000,6.760000,48.160000,0,0,42.41,7.930000,0.000000,0,272.340000,0,86.880000,12.170000,35.67,0.000000,37.66,12.410000,35.66,0.000000,33.930000,80,0,0.000000,0.000000,0,107,31.280000,16.830000,0.000000,0.000000,96.320000,0.000000,0.000000,29.380000,261.510000,115.100000,96.330000,0,192.640000,0,0,0,0,0,0,0

86,21:15-21:30,80,0.000000,6.760000,48.160000,0,0,42.21,7.930000,0.000000,0,272.340000,0,86.880000,12.170000,34.5,0.000000,37.34,12.410000,34.5,0.000000,33.930000,80,0,0.000000,0.000000,0,103.5,31.280000,16.830000,0.000000,0.000000,96.320000,0.000000,0.000000,29.380000,261.510000,115.100000,96.330000,0,192.640000,0,0,0,0,0,0,0

87,21:30-21:45,80,0.000000,6.760000,48.160000,0,0,42.01,7.930000,0.000000,0,272.340000,0,86.880000,12.170000,0,0.000000,37,12.410000,0,0.000000,33.930000,80,0,0.000000,0.000000,0,0,31.280000,16.830000,0.000000,0.000000,96.320000,0.000000,0.000000,0.000000,261.510000,115.100000,96.330000,0,192.640000,0,0,0,0,0,0,0

88,21:45-22:00,80,0.000000,6.760000,48.160000,0,0,42.01,7.930000,0.000000,0,272.340000,0,86.880000,12.170000,0,0.000000,36.66,12.410000,0,0.000000,33.930000,80,0,0.000000,0.000000,0,0,31.280000,16.830000,0.000000,0.000000,96.320000,0.000000,0.000000,0.000000,261.510000,115.100000,96.330000,0,192.640000,0,0,0,0,0,0,0

89,22:00-22:15,70,0.000000,6.480000,48.160000,0,0,41.01,7.930000,0.000000,0,272.340000,0,86.880000,12.170000,0,0.000000,31.66,12.410000,0,0.000000,33.930000,70,0,0.000000,0.000000,0,0,31.280000,16.830000,0.000000,0.000000,96.320000,0.000000,0.000000,0.000000,261.510000,115.100000,96.330000,0,192.640000,0,0,0,0,0,0,0

90,22:15-22:30,69.33,0.000000,6.480000,48.160000,0,0,40.41,7.930000,0.000000,0,272.340000,0,86.880000,12.170000,0,0.000000,31,12.410000,0,0.000000,33.930000,69.33,0,0.000000,0.000000,0,0,31.280000,16.830000,0.000000,0.000000,96.320000,0.000000,0.000000,0.000000,261.510000,115.100000,96.330000,0,192.640000,0,0,0,0,0,0,0

91,22:30-22:45,69,0.000000,6.480000,48.160000,0,0,39.81,7.930000,0.000000,0,272.340000,0,86.880000,12.170000,0,0.000000,30.34,12.410000,0,0.000000,33.930000,69,0,0.000000,0.000000,0,0,31.280000,16.830000,0.000000,0.000000,96.320000,0.000000,0.000000,0.000000,261.510000,115.100000,96.330000,0,192.640000,0,0,0,0,0,0,0

92,22:45-23:00,68.67,0.000000,6.480000,48.160000,0,0,39.21,7.930000,0.000000,0,272.340000,0,86.880000,12.170000,0,0.000000,29.34,12.410000,0,0.000000,33.930000,68.67,0,0.000000,0.000000,0,0,31.280000,16.830000,0.000000,0.000000,96.320000,0.000000,0.000000,0.000000,261.510000,115.100000,96.330000,0,192.640000,0,0,0,0,0,0,0

93,23:00-23:15,67.67,0.000000,6.300000,48.160000,0,0,38.61,7.930000,0.000000,0,272.340000,0,86.880000,12.170000,0,0.000000,28.34,12.410000,0,0.000000,33.930000,67.67,0,0.000000,0.000000,0,0,31.280000,16.830000,0.000000,0.000000,96.320000,0.000000,0.000000,0.000000,261.510000,98.140000,100.350000,0,192.640000,0,0,0,0,0,0,0

94,23:15-23:30,66.67,0.000000,6.300000,48.160000,0,0,38.01,7.930000,0.000000,0,272.340000,0,86.880000,12.170000,0,0.000000,27.34,12.410000,0,0.000000,33.930000,66.67,0,0.000000,0.000000,0,0,31.280000,16.830000,0.000000,0.000000,96.320000,0.000000,0.000000,0.000000,261.510000,70.190000,100.350000,0,192.640000,0,0,0,0,0,0,0

95,23:30-23:45,66.67,0.000000,6.300000,48.160000,0,0,37.61,7.930000,0.000000,0,272.340000,0,86.880000,12.170000,0,0.000000,27,12.410000,0,0.000000,33.930000,66.67,0,0.000000,0.000000,0,0,31.280000,16.830000,0.000000,0.000000,96.320000,0.000000,0.000000,0.000000,261.510000,70.190000,100.350000,0,192.640000,0,0,0,0,0,0,0

96,23:45-24:00,66.33,0.000000,6.300000,48.160000,0,0,37.02,7.930000,0.000000,0,272.340000,0,86.880000,12.170000,0,0.000000,26.66,12.410000,0,0.000000,33.930000,66.33,0,0.000000,0.000000,0,0,31.280000,16.830000,0.000000,0.000000,96.320000,0.000000,0.000000,0.000000,261.510000,70.190000,100.350000,0,192.640000,0,0,0,0,0,0,0

