Block,Time,AURY_LF,KOTESHWR,BSIUL,CHAMERA3,SINGRAULI,RAMPUR,NJPC,DADRI_RF,CHAMERA1,UNCHAHAR3,KISHANGANGA,URI,RIHAND3,DADRI_CRF,AURY_RF,ANTA_RF,RIHAND2,KOLDAM,TANAKPUR,RIHAND1,SALAL,TANDA2,ANTA_LF,RAPPB,DADRT2,SINGRAULI_HYDRO,CHAMERA2,URI2,ANTA_GF,UNCHAHAR1,DADRI_GF,DULHASTI,DHAULIGNGA,UNCHAHAR2,ANTA_CRF,AURY_GF,SEWA2,PARBATI3,DADRI_LF,RAPPC,AURY_CRF,NAPP,UNCHAHAR4,JHAJJAR,TEHRI,TALA,BRBCL,KHSTPP-I,FSTPP I & II,KHSTPP-II,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
29,07:00-07:15,0.000000,20.038889,0.000000,11.200881,144.844329,1.873932,48.424386,0.000000,27.134934,26.690964,5.369711,33.583183,126.101798,0.000000,0.000000,0.000000,120.113766,0.000000,6.432721,93.726924,38.713947,5.174307,0.000000,0.000000,557.459209,0.752926,15.612094,27.776474,0.000000,21.853791,0.000000,38.097125,10.486395,43.366328,0.000000,0.000000,18.155756,37.849056,0.000000,32.748337,0.000000,49.964053,2.984013,553.025198,11.311392,0.000000,19.314000,44.807592,13.809510,143.213310,404.406189,0,0,0,0,0

30,07:15-07:30,0.000000,8.906173,0.000000,11.200881,144.844329,1.873932,48.424386,0.000000,27.134934,20.124029,5.369711,39.446914,126.101798,0.000000,0.000000,0.000000,120.113766,0.000000,6.432721,93.726924,38.713947,5.174307,0.000000,0.000000,505.923084,0.752926,15.612094,27.776474,0.000000,16.795165,0.000000,38.097125,10.486395,38.763777,0.000000,0.000000,18.155756,37.849056,0.000000,32.748337,0.000000,49.964053,2.984013,485.426198,0.000000,0.000000,19.314000,44.807592,13.809510,143.213310,404.406189,0,0,0,0,0

31,07:30-07:45,0.000000,8.906173,0.000000,22.401763,144.844329,1.873932,48.424386,0.000000,27.134934,20.124029,5.369711,39.446914,126.101798,0.000000,0.000000,0.000000,120.113766,0.000000,6.432721,93.726924,38.713947,5.174307,0.000000,0.000000,453.516694,0.752926,15.612094,18.517649,0.000000,16.795165,0.000000,38.097125,10.486395,38.763777,0.000000,0.000000,18.155756,37.849056,0.000000,32.748337,0.000000,49.964053,2.984013,417.827198,0.000000,0.000000,19.314002,44.807592,13.809510,143.213310,404.406189,0,0,0,0,0

32,07:45:08:00,0.000000,8.906173,0.000000,22.401763,144.844329,0.907221,23.674144,0.000000,27.134934,20.124029,5.369711,39.446914,126.101798,0.000000,0.000000,0.000000,120.113766,0.000000,6.432721,93.726924,38.713947,5.174307,0.000000,0.000000,394.867584,0.752926,31.224190,9.258825,0.000000,16.795165,0.000000,38.097125,10.486395,38.763777,0.000000,0.000000,18.155756,37.849056,0.000000,32.748337,0.000000,49.964053,2.984013,369.542198,0.000000,0.000000,19.314006,44.807592,13.809510,143.213310,404.406189,0,0,0,0,0

33,08:00-08:15,0.000000,8.906173,0.000000,22.401763,144.844329,0.000000,0.000000,0.000000,22.021195,14.874001,5.369711,33.583183,126.101798,0.000000,0.000000,0.000000,120.113766,0.000000,0.742237,93.726924,38.713947,4.064031,0.000000,0.000000,367.827984,0.752926,31.224190,0.000000,0.000000,12.479934,0.000000,38.097125,10.486395,34.853272,0.000000,0.000000,18.155756,5.893656,0.000000,32.748337,0.000000,49.964053,2.528685,361.669136,0.000000,0.000000,19.314018,44.807592,13.809510,143.213310,404.406189,0,0,0,0,0

34,08:15-08:30,0.000000,8.906173,0.000000,22.401763,144.844329,0.000000,0.000000,0.000000,13.567467,14.874001,5.369711,33.583183,126.101798,0.000000,0.000000,0.000000,120.113766,0.000000,0.742237,93.726924,38.713947,4.064031,0.000000,0.000000,367.827984,0.752926,31.224190,0.000000,0.000000,12.479934,0.000000,38.097125,10.486395,34.853272,0.000000,0.000000,18.155756,3.683535,0.000000,32.748337,0.000000,49.964053,2.528685,361.669136,0.000000,0.000000,19.314007,44.807592,13.809510,143.213310,404.406189,0,0,0,0,0

35,08:30-08:45,0.000000,8.906173,0.000000,22.401763,144.844329,0.000000,0.000000,0.000000,13.567467,14.874001,5.369711,33.583183,126.101798,0.000000,0.000000,0.000000,120.113766,0.000000,0.742237,93.726924,38.713947,4.064031,0.000000,0.000000,367.827984,0.752926,31.224190,0.000000,0.000000,12.479934,0.000000,38.097125,10.486395,30.273169,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.528685,361.669136,0.000000,0.000000,19.314003,44.807592,13.809510,143.213310,404.406189,0,0,0,0,0

36,08:45:09:00,0.000000,8.906173,0.000000,22.401763,144.844329,0.000000,0.000000,0.000000,13.567467,14.874001,5.369711,33.583183,126.101798,0.000000,0.000000,0.000000,120.113766,0.000000,0.742237,93.726924,38.713947,4.064031,0.000000,0.000000,367.827984,0.752926,31.224190,0.000000,0.000000,12.479934,0.000000,38.097125,10.486395,30.694032,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.528685,361.669136,0.000000,0.000000,19.314000,44.807592,13.809510,143.213310,404.406189,0,0,0,0,0

37,09:00:09:15,0.000000,8.906173,0.000000,22.401763,144.844329,0.000000,0.000000,0.000000,13.567467,14.874001,5.369711,12.793594,126.101798,0.000000,0.000000,0.000000,120.113766,0.000000,0.742237,93.726924,38.713947,4.064031,0.000000,0.000000,367.827984,0.752926,31.224190,0.000000,0.000000,12.479934,0.000000,38.097125,10.486395,24.447565,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.528685,361.669136,0.000000,0.000000,19.314000,44.807592,11.504191,143.213310,404.406189,0,0,0,0,0

38,09:15-09:30,0.000000,8.906173,0.000000,22.401763,144.844329,0.000000,0.000000,0.000000,13.567467,14.874001,5.369711,4.264531,126.101798,0.000000,0.000000,0.000000,120.113766,0.000000,0.742237,93.726924,38.713947,4.064031,0.000000,0.000000,367.827984,0.752926,31.224190,0.000000,0.000000,12.479934,0.000000,38.097125,10.486395,24.447565,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.528685,361.669136,0.000000,0.000000,19.314039,44.807592,11.504191,143.213310,404.406189,0,0,0,0,0

39,09:30-09:45,0.000000,8.906173,0.000000,11.200881,144.844329,0.000000,0.000000,0.000000,13.567467,14.874001,5.369711,4.264531,126.101798,0.000000,0.000000,0.000000,120.113766,0.000000,0.742237,93.726924,37.030732,4.064031,0.000000,0.000000,367.827984,0.752926,31.224190,0.000000,0.000000,12.479934,0.000000,38.097125,10.486395,24.447565,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.528685,361.669136,0.000000,0.000000,19.314000,44.807592,11.504191,143.213310,404.406189,0,0,0,0,0

40,09:45-10:00,0.000000,8.906173,0.000000,11.200881,144.844329,0.000000,0.000000,0.000000,13.567467,14.874001,5.369711,12.793594,126.101798,0.000000,0.000000,0.000000,120.113766,0.000000,0.742237,93.726924,37.030732,4.064031,0.000000,0.000000,367.827984,0.752926,31.224190,0.000000,0.000000,12.479934,0.000000,38.097125,10.486395,24.447565,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.528685,361.669136,0.000000,0.000000,19.314000,44.807592,11.504191,143.213310,404.406189,0,0,0,0,0

41,10:00-10:15,0.000000,8.906173,0.000000,11.200881,144.844329,0.000000,0.000000,0.000000,13.567467,14.874001,5.369711,33.583183,126.101798,0.000000,0.000000,0.000000,120.113766,0.000000,0.742237,93.726924,37.030732,4.064031,0.000000,0.000000,367.827984,0.752926,31.224190,0.000000,0.000000,12.479934,0.000000,38.097125,10.486395,24.447565,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.528685,361.669136,0.000000,0.000000,19.314039,44.807592,11.504191,143.213310,404.406189,0,0,0,0,0

42,10:15-10:30,0.000000,8.906173,0.000000,11.200881,144.844329,0.000000,0.000000,0.000000,13.567467,14.874001,5.369711,39.446914,126.101798,0.000000,0.000000,0.000000,120.113766,0.000000,0.742237,93.726924,37.030732,4.064031,0.000000,0.000000,367.827984,0.752926,31.224190,0.000000,0.000000,12.479934,0.000000,38.097125,10.486395,24.447565,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.528685,361.669136,0.000000,0.000000,19.314039,44.807592,11.504191,143.213310,404.406189,0,0,0,0,0

43,10:30-10:45,0.000000,8.906173,0.000000,11.200881,144.844329,0.000000,0.000000,0.000000,13.567467,14.874001,5.369711,39.446914,126.101798,0.000000,0.000000,0.000000,120.113766,0.000000,0.742237,93.726924,37.030732,4.064031,0.000000,0.000000,367.827984,0.752926,31.224190,0.000000,0.000000,12.479934,0.000000,38.097125,10.486395,24.447565,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.528685,361.669136,0.000000,0.000000,19.314039,41.228550,10.893675,143.076718,404.406189,0,0,0,0,0

44,10:45-11:00,0.000000,8.906173,0.000000,11.200881,144.844329,0.000000,0.000000,0.000000,13.567467,14.874001,5.369711,39.446914,126.101798,0.000000,0.000000,0.000000,120.113766,0.000000,0.742237,93.726924,37.030732,4.064031,0.000000,0.000000,367.827984,0.752926,31.224190,0.000000,0.000000,12.479934,0.000000,38.097125,10.486395,24.447565,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.528685,361.669136,0.000000,0.000000,17.695745,40.187026,10.893675,127.792539,404.406189,0,0,0,0,0

45,11:00-11:15,0.000000,8.906173,0.000000,11.200881,144.844329,0.000000,0.000000,0.000000,13.567467,14.874001,5.369711,33.583183,126.101798,0.000000,0.000000,0.000000,120.113766,0.000000,0.742237,93.726924,37.030732,4.064031,0.000000,0.000000,367.827984,0.752926,31.224190,0.000000,0.000000,12.479934,0.000000,19.048563,10.486395,24.447565,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.528685,361.669136,0.000000,0.000000,19.314039,40.187026,10.893675,126.151129,404.406189,0,0,0,0,0

46,11:15-11:30,0.000000,8.906173,0.000000,11.200881,144.844329,0.000000,0.000000,0.000000,13.567467,14.874001,5.369711,33.583183,126.101798,0.000000,0.000000,0.000000,120.113766,0.000000,0.742237,93.726924,37.030732,4.064031,0.000000,0.000000,367.827984,0.752926,31.224190,0.000000,0.000000,12.479934,0.000000,19.048563,10.486395,24.447565,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.528685,361.669136,0.000000,0.000000,18.786003,39.955258,10.797105,126.151129,404.406189,0,0,0,0,0

47,11:30-11:45,0.000000,8.906173,0.000000,11.200881,144.844329,0.000000,0.000000,0.000000,22.729169,14.874001,5.369711,33.583183,126.101798,0.000000,0.000000,0.000000,120.113766,0.000000,0.742237,93.726924,49.374310,4.064031,0.000000,0.000000,367.827984,0.752926,15.612094,0.000000,0.000000,12.479934,0.000000,19.048563,10.486395,24.447565,0.000000,0.000000,18.155756,0.000000,0.000000,32.748337,0.000000,49.964053,2.528685,361.669136,0.000000,0.000000,17.848024,39.955258,10.797105,125.484796,404.406189,0,0,0,0,0

