Block,Time,SINGRAULI_HYDRO,AURY_GF,RAMPUR,SALAL,CHAMERA2,TANAKPUR,AURY_LF,DULHASTI,SINGRAULI,KOLDAM,KISHANGANGA,DADRI_RF,TANDA2,RAPPC,AURY_RF,RAPPB,AURY_CRF,KHSTPP-I,SASAN,BRBCL,TALA,FSTPP I & II,KHSTPP-II,ANTA_GF,URI2,DADRT2,UNCHAHAR2,NJPC,RIHAND3,TEHRI,CHAMERA1,BSIUL,UNCHAHAR1,UNCHAHAR3,UNCHAHAR4,DADRI_GF,ANTA_LF,URI,NAPP,DADRI_LF,CHAMERA3,RIHAND2,JHAJJAR,KOTESHWR,DHAULIGNGA,ANTA_RF,RIHAND1,PARBATI3,ANTA_CRF,DADRI_CRF,SEWA2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.647455,0.000000,0.000000,64.610105,25.470857,0.000000,0.000000,15.935050,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,19.340000,0.000000,17.855268,142.401290,0.000000,18.211318,362.625000,36.381441,0.000000,119.584659,0.000000,12.986810,0.000000,9.804316,22.905329,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,9.358471,57.111020,371.738975,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

49,12:00-12:15,0.647455,0.000000,0.000000,64.610105,25.470857,0.000000,0.000000,15.935050,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,19.340000,0.000000,17.855268,142.401290,0.000000,18.211318,362.625000,36.381441,0.000000,119.584659,0.000000,0.000000,0.000000,9.804316,22.905329,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,0.000000,57.111020,371.738975,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

50,12:15-12:30,0.647455,0.000000,0.000000,64.610105,12.632308,0.000000,0.000000,15.935050,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,19.340000,0.000000,17.855268,142.401290,0.000000,18.211318,362.625000,36.381441,0.000000,119.584659,0.000000,0.000000,0.000000,9.804316,22.905329,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,0.000000,57.111020,371.738975,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

51,12:30-12:45,0.647455,0.000000,0.000000,64.610105,12.632308,0.000000,0.000000,15.935050,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,19.340000,0.000000,17.855268,142.401290,0.000000,18.211318,362.625000,36.381441,0.000000,119.584659,0.000000,0.000000,0.000000,9.804316,22.905329,0.000000,0.000000,0.000000,39.500016,40.174208,0.000000,0.000000,57.111020,371.738975,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

52,12:45-13:00,0.647455,0.000000,0.000000,64.610105,12.632308,0.000000,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,19.340000,0.000000,17.855268,142.401290,0.000000,18.211318,362.625000,36.381441,0.000000,119.584659,0.000000,0.000000,0.000000,9.804316,22.905329,0.000000,0.000000,0.000000,39.500016,40.174208,0.000000,0.000000,57.111020,351.431975,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

53,13:00-13:15,0.647455,0.000000,0.000000,64.610105,12.632308,0.000000,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,19.340000,0.000000,15.089648,142.401290,0.000000,20.812934,362.625000,31.670366,0.000000,119.584659,0.000000,0.000000,0.000000,8.501574,19.427514,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,0.000000,57.111020,351.431975,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

54,13:15-13:30,0.647455,0.000000,0.000000,64.610105,12.632308,0.000000,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,19.340000,0.000000,15.089648,142.401290,0.000000,20.812934,362.625000,30.767716,0.000000,119.584659,0.000000,0.000000,0.000000,8.501574,19.427514,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,0.000000,57.111020,351.431975,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

55,13:30-13:45,0.647455,0.000000,0.000000,64.610105,12.632308,0.000000,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,19.340000,0.000000,15.089648,142.401290,0.000000,20.812934,362.625000,30.767716,0.000000,119.584659,0.000000,13.585731,0.000000,8.501574,19.427514,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,0.000000,57.111020,351.431975,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

56,13:45-14:00,0.647455,0.000000,0.000000,64.610105,12.632308,0.000000,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,19.340000,0.000000,17.855268,142.401290,0.000000,20.812934,362.625000,30.767716,0.000000,119.584659,0.000000,13.585731,0.000000,9.804316,22.905329,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,0.000000,57.111020,351.431975,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

57,14:00-14:15,0.647455,0.000000,0.000000,64.610105,9.280879,0.000000,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,19.340000,0.000000,17.855268,142.401290,0.000000,20.812934,362.625000,35.054762,0.000000,119.584659,11.148543,13.585731,0.000000,9.736626,22.779619,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,0.000000,57.111020,350.319925,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

58,14:15-14:30,0.647455,0.000000,0.000000,64.610105,9.280879,0.000000,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,19.340000,0.000000,17.855268,142.401290,0.000000,20.812934,362.625000,36.381441,0.000000,119.584659,11.148543,13.585731,0.000000,9.736626,22.779619,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,0.000000,57.111020,350.319925,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

59,14:30-14:45,0.647455,0.000000,0.000000,64.610105,9.280879,6.193635,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,19.340000,0.000000,17.855268,142.401290,0.000000,20.812934,362.625000,36.381441,0.000000,119.584659,22.297086,27.171462,6.305614,9.804316,22.905329,0.000000,0.000000,0.000000,4.270272,40.174208,0.000000,0.000000,57.111020,350.319925,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

60,14:45-15:00,0.647455,0.000000,0.000000,64.610105,9.280879,6.193635,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,404.950590,19.340000,0.000000,17.855268,142.401290,0.000000,20.812934,362.625000,36.381441,0.000000,119.584659,22.297086,27.171462,6.305614,9.804316,22.905329,0.000000,0.000000,0.000000,4.270272,40.174208,0.000000,0.000000,57.111020,350.319925,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

61,15:00-15:15,0.647455,0.000000,0.000000,51.688084,9.280879,0.247745,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,374.229000,19.340000,0.000000,17.855268,142.401290,0.000000,20.812934,362.625000,36.381441,18.314980,119.584659,22.297086,27.171462,6.305614,9.804316,22.905329,0.000000,0.000000,0.000000,12.810816,40.174208,0.000000,0.000000,57.111020,389.966925,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

62,15:15-15:30,0.647455,0.000000,0.000000,51.688084,9.280879,0.247745,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,374.229000,19.340000,0.000000,17.855268,142.401290,0.000000,20.812934,362.625000,36.381441,18.314980,119.584659,22.297086,27.171462,6.305614,9.804316,22.905329,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,0.000000,57.111020,391.078975,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

63,15:30-15:45,0.647455,0.000000,0.000000,64.610105,9.280879,0.990982,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,337.458825,19.340000,0.000000,17.855268,142.401290,0.000000,22.113743,362.625000,36.381441,18.314980,119.584659,22.297086,27.171462,12.611227,9.804316,22.905329,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,0.000000,57.111020,391.078975,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

64,15:45-16:00,0.647455,0.000000,0.000000,64.610105,9.280879,0.990982,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,337.458825,19.340000,0.000000,20.045910,142.401290,0.000000,22.113743,362.625000,40.991227,18.314980,119.584659,22.297086,27.171462,12.611227,10.549970,25.519227,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,0.000000,57.111020,418.154975,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

65,16:00-16:15,0.647455,0.000000,0.000000,64.610105,9.280879,0.990982,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,337.458825,19.340000,0.000000,20.045910,142.401290,0.000000,22.113743,406.140000,40.991227,36.629960,119.584659,33.445629,27.171462,12.611227,10.549970,25.519227,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,0.000000,57.111020,449.321482,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

66,16:15-16:30,0.647455,0.000000,0.000000,64.610105,9.280879,0.990982,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,337.458825,19.340000,0.000000,20.045910,142.401290,0.000000,22.113743,410.975000,40.991227,36.629960,119.584659,33.445629,27.171462,12.611227,10.549970,25.519227,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,0.000000,57.111020,449.321482,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

67,16:30-16:45,0.647455,0.000000,0.000000,64.610105,9.280879,0.990982,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,337.458825,19.340000,0.000000,20.045910,142.401290,0.000000,20.812934,410.975000,40.991227,36.629960,119.584659,33.445629,27.171462,12.611227,10.549970,25.519227,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,0.000000,57.111020,449.321482,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

68,16:45-17:00,0.647455,0.000000,0.000000,64.610105,9.280879,0.990982,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,337.458825,19.340000,0.000000,20.045910,142.401290,0.000000,20.812934,389.701000,40.991227,58.607936,119.584659,33.445629,27.171462,12.611227,10.549970,25.519227,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,0.000000,57.111020,438.461975,8.581158,0.000000,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

69,17:00-17:15,0.647455,0.000000,0.000000,64.610105,9.280879,0.990982,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,337.458825,19.340000,0.000000,20.045910,142.401290,0.000000,20.812934,425.480000,40.991227,90.476001,119.584659,44.594172,27.171462,12.611227,10.549970,25.519227,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,0.000000,57.111020,517.011482,8.581158,7.664442,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

70,17:15-17:30,0.647455,0.000000,0.000000,64.610105,9.280879,0.990982,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,337.458825,19.340000,0.000000,20.045910,142.401290,0.000000,20.812934,439.985000,40.991227,90.476001,119.584659,44.594172,27.171462,12.611227,10.549970,25.519227,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,9.358471,57.111020,511.953975,17.162316,7.664442,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

71,17:30-17:45,0.647455,0.000000,0.000000,64.610105,12.890110,1.362600,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,337.458825,19.340000,0.000000,20.045910,142.401290,0.000000,20.812934,502.840000,40.991227,113.095002,119.584659,44.594172,40.757193,12.611227,10.549970,25.519227,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,18.716943,57.111020,526.681482,25.743474,7.664442,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

72,17:45-18:00,0.647455,0.000000,0.000000,64.610105,38.206286,1.362600,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,337.458825,19.340000,0.000000,20.045910,142.401290,0.000000,20.812934,502.840000,40.991227,113.095002,119.584659,44.594172,40.757193,18.916841,10.549970,25.519227,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,28.103735,57.111020,526.681482,34.324632,17.628217,0.000000,79.294000,0.000000,0.000000,0.000000,16.241539,0,0,0,0,0

73,18:00-18:15,0.647455,0.000000,0.000000,64.610105,38.206286,1.362600,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,337.458825,19.340000,0.000000,20.045910,142.401290,0.000000,20.812934,526.048000,40.991227,113.095002,119.584659,44.594172,40.757193,18.916841,9.247228,22.041411,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,28.103735,57.111020,565.361482,34.324632,30.943907,0.000000,79.294000,0.000000,0.000000,0.000000,16.241539,0,0,0,0,0

74,18:15-18:30,0.647455,0.000000,0.000000,64.610105,38.206286,1.362600,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,337.458825,19.340000,0.000000,20.045910,142.401290,0.000000,20.812934,530.214803,40.991227,113.095002,119.584659,44.594172,40.757193,18.916841,10.395663,24.776511,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,28.103735,57.111020,631.596147,34.324632,35.338187,0.000000,79.294000,0.000000,0.000000,0.000000,16.241539,0,0,0,0,0

75,18:30-18:45,0.647455,0.000000,0.000000,64.610105,38.206286,2.229709,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,337.458825,19.340000,0.000000,20.045910,142.401290,0.000000,20.812934,530.214803,40.991227,113.095002,102.045576,44.594172,40.757193,18.916841,10.549970,25.519227,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,28.103735,57.111020,631.596147,34.324632,35.338187,0.000000,79.294000,0.000000,0.000000,0.000000,16.241539,0,0,0,0,0

76,18:45-19:00,0.647455,0.000000,0.000000,64.610105,38.206286,2.229709,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,337.458825,19.340000,0.000000,20.045910,142.401290,0.000000,20.812934,530.214803,40.991227,113.095002,102.045576,44.594172,40.757193,18.916841,10.549970,25.519227,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,28.103735,57.111020,631.596147,34.324632,35.338187,0.000000,79.294000,0.000000,0.000000,0.000000,16.241539,0,0,0,0,0

77,19:00-19:15,0.647455,0.000000,0.000000,64.610105,38.206286,2.229709,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,333.977625,19.340000,0.000000,20.045910,142.401290,0.000000,20.812934,530.214803,40.991227,90.476001,102.045576,44.594172,40.757193,18.916841,10.549970,25.519227,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,28.103735,57.111020,631.596147,34.324632,35.338187,0.000000,79.294000,0.000000,0.000000,0.000000,16.241539,0,0,0,0,0

78,19:15-19:30,0.647455,0.000000,0.000000,64.610105,38.206286,2.229709,0.000000,31.870100,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,333.977625,19.340000,0.000000,20.045910,142.401290,0.000000,20.812934,530.214803,40.991227,90.476001,102.045576,44.594172,40.757193,6.305614,10.549970,25.519227,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,18.716943,57.111020,631.596147,25.743474,26.503640,0.000000,79.294000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

79,19:30-19:45,0.647455,0.000000,0.000000,64.610105,38.206286,2.229709,0.000000,15.935050,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,333.977625,19.340000,0.000000,20.045910,142.401290,0.000000,22.113743,530.214803,40.991227,73.259920,111.032801,44.594172,40.757193,12.611227,10.549970,25.519227,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,18.716943,57.111020,631.596147,25.743474,26.503640,0.000000,79.294000,2.461982,0.000000,0.000000,15.725934,0,0,0,0,0

80,19:45-20:00,0.647455,0.000000,0.000000,64.610105,25.470857,2.229709,0.000000,15.935050,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,333.977625,19.340000,0.000000,20.045910,142.401290,0.000000,22.113743,530.214803,40.991227,54.944940,119.126809,44.594172,40.757193,12.611227,10.549970,25.519227,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,18.716943,57.111020,631.596147,25.743474,26.503640,0.000000,79.294000,2.461982,0.000000,0.000000,15.725934,0,0,0,0,0

81,20:00-20:15,0.647455,0.000000,0.000000,64.610105,25.470857,0.990982,0.000000,15.935050,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,333.977625,19.340000,0.000000,20.045910,142.401290,0.000000,22.113743,597.688589,40.991227,36.629960,119.584659,44.594172,40.757193,12.611227,10.549970,25.519227,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,18.716943,57.111020,631.596147,25.743474,17.628217,0.000000,79.294000,14.771892,0.000000,0.000000,15.725934,0,0,0,0,0

82,20:15-20:30,0.647455,0.000000,0.000000,51.688084,25.470857,0.990982,0.000000,15.935050,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,333.977625,19.340000,0.000000,20.045910,142.401290,0.000000,22.113743,602.044917,40.991227,36.629960,119.584659,44.594172,27.171462,12.611227,10.549970,25.519227,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,18.716943,57.111020,631.596147,25.743474,7.664442,0.000000,79.294000,14.771892,0.000000,0.000000,15.725934,0,0,0,0,0

83,20:30-20:45,0.647455,0.000000,0.000000,51.688084,25.470857,0.990982,0.000000,15.935050,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,333.977625,19.340000,0.000000,20.045910,142.401290,0.000000,22.764147,602.044917,40.991227,36.629960,119.584659,44.594172,27.171462,12.611227,10.549970,25.519227,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,18.716943,57.111020,631.596147,25.743474,0.000000,0.000000,79.294000,2.461982,0.000000,0.000000,15.725934,0,0,0,0,0

84,20:45-21:00,0.647455,0.000000,0.000000,51.688084,25.470857,0.990982,0.000000,15.935050,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,333.977625,19.340000,0.000000,20.045910,142.401290,0.000000,22.764147,650.394917,40.991227,36.629960,119.584659,33.445629,27.171462,12.611227,10.549970,25.519227,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,18.716943,57.111020,631.596147,25.743474,0.000000,0.000000,79.294000,2.461982,0.000000,0.000000,15.725934,0,0,0,0,0

85,21:00-21:15,0.647455,0.000000,0.000000,51.688084,25.470857,0.990982,0.000000,15.935050,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,333.977625,19.340000,0.000000,20.045910,142.401290,0.000000,22.764147,657.066733,40.993254,36.629960,119.584659,33.445629,27.171462,12.611227,10.551720,25.520010,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,18.716943,57.111020,631.596147,25.743474,0.000000,0.000000,79.294000,2.461982,0.000000,0.000000,15.725934,0,0,0,0,0

86,21:15-21:30,0.647455,0.000000,0.000000,51.688084,25.470857,0.990982,0.000000,15.935050,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,333.977625,19.340000,0.000000,20.045910,142.401290,0.000000,22.764147,657.066733,40.993254,36.629960,119.584659,22.297086,27.171462,12.611227,10.551720,25.520010,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,18.716943,57.111020,631.596147,25.743474,0.000000,0.000000,79.294000,2.461982,0.000000,0.000000,15.725934,0,0,0,0,0

87,21:30-21:45,0.647455,0.000000,0.000000,51.688084,25.470857,0.990982,0.000000,15.935050,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,333.977625,19.340000,0.000000,20.045910,142.401290,0.000000,22.764147,657.066733,40.993254,18.314980,119.584659,22.297086,27.171462,12.611227,10.551720,25.520010,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,18.716943,57.111020,631.596147,25.743474,0.000000,0.000000,79.294000,2.461982,0.000000,0.000000,15.725934,0,0,0,0,0

88,21:45-22:00,0.647455,0.000000,0.000000,51.688084,25.470857,0.990982,0.000000,15.935050,134.712770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.867910,333.977625,19.340000,0.000000,20.045910,142.401290,0.000000,22.764147,657.066733,40.993254,18.314980,119.584659,22.297086,27.171462,12.611227,10.551720,25.520010,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,18.716943,57.111020,631.596147,25.743474,0.000000,0.000000,79.294000,2.461982,0.000000,0.000000,15.725934,0,0,0,0,0

89,22:00-22:15,0.647455,0.000000,0.000000,51.688084,25.470857,0.990982,0.000000,15.935050,134.712770,0.000000,0.000000,0.000000,0.000000,24.542460,0.000000,0.000000,0.000000,44.867910,333.977625,19.340000,0.000000,20.045910,142.401290,0.000000,22.764147,657.066733,40.993254,18.314980,119.584659,22.297086,27.171462,12.611227,10.551720,25.520010,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,18.716943,57.111020,631.596147,25.743474,0.000000,0.000000,79.294000,2.461982,0.000000,0.000000,15.725934,0,0,0,0,0

90,22:15-22:30,0.647455,0.000000,0.000000,51.688084,25.470857,0.990982,0.000000,15.935050,134.712770,0.000000,0.000000,0.000000,0.000000,24.542460,0.000000,0.000000,0.000000,44.867910,333.977625,19.340000,0.000000,20.045910,142.401290,0.000000,22.764147,657.066733,40.993254,18.314980,119.584659,22.297086,27.171462,12.611227,10.551720,25.520010,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,18.716943,57.111020,631.596147,25.743474,0.000000,0.000000,79.294000,2.461982,0.000000,0.000000,15.725934,0,0,0,0,0

91,22:30-22:45,0.647455,0.000000,0.000000,51.688084,25.470857,0.495491,0.000000,15.935050,134.712770,0.000000,0.000000,0.000000,0.000000,24.542460,0.000000,0.000000,0.000000,44.867910,333.977625,19.340000,0.000000,20.045910,142.401290,0.000000,20.812934,657.066733,40.993254,18.314980,119.584659,22.297086,22.917900,12.611227,10.551720,25.520010,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,18.716943,57.111020,631.596147,25.743474,0.000000,0.000000,79.294000,2.461982,0.000000,0.000000,15.725934,0,0,0,0,0

92,22:45-23:00,0.647455,0.000000,0.000000,51.688084,25.470857,0.495491,0.000000,15.935050,134.712770,0.000000,0.000000,0.000000,0.000000,24.542460,0.000000,0.000000,0.000000,44.867910,333.977625,19.340000,0.000000,20.045910,142.401290,0.000000,20.812934,657.066733,40.993254,18.314980,119.584659,22.297086,13.585731,12.611227,10.551720,25.520010,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,18.716943,57.111020,631.112550,25.743474,0.000000,0.000000,79.294000,2.461982,0.000000,0.000000,15.725934,0,0,0,0,0

93,23:00-23:15,0.647455,0.000000,0.000000,64.610105,25.470857,0.495491,0.000000,15.935050,134.712770,0.000000,0.000000,0.000000,0.000000,24.542460,0.000000,0.000000,0.000000,44.867910,333.977625,19.340000,0.000000,20.045910,142.401290,0.000000,20.812934,657.066733,40.993254,18.314980,119.584659,22.297086,13.585731,12.611227,10.551720,25.520010,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,18.716943,57.111020,631.112550,25.743474,0.000000,0.000000,85.991790,2.461982,0.000000,0.000000,15.725934,0,0,0,0,0

94,23:15-23:30,0.647455,0.000000,0.000000,64.610105,25.470857,0.495491,0.000000,15.935050,134.712770,0.000000,0.000000,0.000000,0.000000,24.542460,0.000000,0.000000,0.000000,44.867910,333.977625,19.340000,0.000000,20.045910,142.401290,0.000000,20.812934,657.066733,40.993254,18.314980,119.584659,22.297086,13.585731,12.611227,10.551720,25.520010,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,18.716943,57.111020,631.112550,25.743474,0.000000,0.000000,88.964000,2.461982,0.000000,0.000000,15.725934,0,0,0,0,0

95,23:30-23:45,0.647455,0.000000,0.000000,64.610105,25.470857,0.000000,0.000000,15.935050,134.712770,0.000000,0.000000,0.000000,0.000000,24.542460,0.000000,0.000000,0.000000,44.867910,333.977625,19.340000,0.000000,20.045910,142.401290,0.000000,22.113743,657.066733,40.993254,18.314980,119.584659,11.148543,13.585731,12.611227,10.551720,25.520010,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,9.358471,57.111020,631.112550,25.743474,0.000000,0.000000,88.964000,0.000000,0.000000,0.000000,15.725934,0,0,0,0,0

96,23:45-24:00,0.647455,0.000000,0.000000,64.610105,25.470857,0.000000,0.000000,15.935050,134.712770,0.000000,0.000000,0.000000,0.000000,24.542460,0.000000,0.000000,0.000000,44.867910,333.977625,19.204620,0.000000,20.045910,142.401290,0.000000,22.113743,656.776730,40.993254,18.314980,119.584659,11.148543,13.585731,12.611227,10.551720,25.520010,0.000000,0.000000,0.000000,34.162176,40.174208,0.000000,0.000000,57.111020,631.112550,25.743474,0.000000,0.000000,88.964000,0.000000,0.000000,0.000000,15.282514,0,0,0,0,0

