Block,Time,DADRI_GF,PARBATI3,ANTA_CRF,ANTA_LF,SALAL,AURY_GF,RAPPB,RIHAND1,TANDA2,JHAJJAR,KISHANGANGA,UNCHAHAR3,UNCHAHAR1,AURY_RF,RIHAND2,TANAKPUR,DADRI_RF,RAMPUR,UNCHAHAR4,CHAMERA1,DADRT2,RAPPC,UNCHAHAR2,URI,SEWA2,TEHRI,DADRI_LF,CHAMERA3,CHAMERA2,DHAULIGNGA,RIHAND3,AURY_LF,SINGRAULI_HYDRO,KOTESHWR,NAPP,KOLDAM,BSIUL,ANTA_GF,SINGRAULI,DULHASTI,DADRI_CRF,AURY_CRF,NJPC,URI2,ANTA_RF,KHSTPP-II,BRBCL,FSTPP I & II,TALA,KHSTPP-I,SASAN,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,73.271600,0.000000,357.681100,0.000000,10.339172,10.834363,0.000000,113.884312,3.705036,0.000000,0.000000,0.000000,0.000000,329.298092,52.118668,40.868295,4.789649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,6.484537,0.000000,142.219814,19.189492,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,73.271600,0.000000,357.681100,0.000000,10.339172,10.834363,0.000000,113.884312,3.705036,0.000000,0.000000,0.000000,0.000000,297.421283,52.118668,40.868295,4.789649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,5.187629,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,73.271600,0.000000,357.681100,0.000000,10.339172,10.834363,0.000000,113.884312,3.705036,0.000000,0.000000,0.000000,0.000000,284.405933,52.118668,40.868295,4.789649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,5.187629,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,73.271600,0.000000,357.681100,0.000000,10.339172,10.834363,0.000000,113.884312,3.705036,0.000000,0.000000,0.000000,0.000000,264.892549,52.118668,40.868295,4.789649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,5.187629,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,80.984400,0.000000,362.501600,0.000000,10.431121,10.766876,0.000000,113.884312,3.705036,0.000000,0.000000,0.000000,0.000000,235.969549,52.118668,40.868295,38.317190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,5.187629,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,88.138302,0.000000,362.501600,0.000000,10.431121,10.766876,0.000000,113.884312,3.705036,0.000000,0.000000,0.000000,0.000000,213.795249,52.118668,40.868295,38.317190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,5.187629,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,88.697200,0.000000,257.414700,0.000000,8.390659,7.577826,0.000000,113.884312,3.705036,0.000000,0.000000,0.000000,0.000000,213.795249,52.118668,27.739471,3.193099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,5.187629,0.000000,142.219814,19.281969,14.100348,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,88.697200,0.000000,246.250422,0.000000,8.390659,7.577826,0.000000,113.884312,3.705036,0.000000,0.000000,0.000000,0.000000,213.795249,52.118668,27.739471,3.193099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,5.187629,0.000000,142.219814,19.281969,14.100348,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,88.697200,0.000000,255.891422,0.000000,8.390659,10.565740,0.000000,113.884312,4.322542,0.000000,0.000000,0.000000,0.000000,213.795249,52.118668,27.739471,3.193099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,5.187629,0.000000,142.219814,19.281969,14.100348,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,88.697200,0.000000,287.494620,0.000000,8.390659,10.819323,0.000000,113.884312,4.322542,0.000000,0.000000,0.000000,0.000000,213.795249,52.118668,27.739471,3.193099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,5.187629,0.000000,142.219814,19.281969,14.100348,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,88.697200,0.000000,325.017392,0.000000,8.390659,10.819323,0.000000,113.884312,4.322542,0.000000,0.000000,0.000000,0.000000,213.795249,52.118668,27.739471,3.193099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,5.187629,0.000000,142.219814,19.281969,14.100348,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,88.697200,0.000000,325.017392,0.000000,8.390659,10.819323,0.000000,113.884312,4.322542,0.000000,0.000000,0.000000,0.000000,213.795249,52.118668,27.739471,3.193099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,5.187629,0.000000,142.219814,19.281969,14.100348,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,88.697200,0.000000,352.908805,0.000000,8.390659,10.819323,0.000000,113.884312,4.322542,0.000000,0.000000,0.000000,0.000000,213.795249,52.118668,40.867319,3.193099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,5.187629,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,88.697200,0.000000,352.908805,0.000000,8.390659,10.819323,0.000000,113.884312,4.322542,0.000000,0.000000,0.000000,0.000000,213.795249,52.118668,40.868295,3.193099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,5.187629,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,88.697200,0.000000,358.645200,0.000000,8.481135,10.819323,0.000000,113.884312,4.322542,0.000000,0.000000,0.000000,0.000000,228.256749,52.118668,40.868295,3.193099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,5.187629,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,88.697200,0.000000,358.645200,0.000000,8.481135,10.819323,0.000000,113.884312,4.322542,0.000000,0.000000,0.000000,0.000000,257.179749,52.118668,40.868295,3.193099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,5.187629,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,0.000000,68.337336,0.000000,0.000000,88.697200,0.000000,358.645200,0.000000,8.481135,14.008373,0.000000,113.884312,8.027579,0.000000,0.000000,0.000000,0.000000,295.743749,52.118668,40.868295,3.193099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,6.484537,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,0.000000,68.337336,0.000000,0.000000,88.697200,0.000000,358.645200,0.000000,8.481135,14.008373,0.000000,113.884312,8.027579,0.000000,0.000000,0.000000,0.000000,329.298092,52.118668,40.868295,3.193099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,6.484537,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,0.000000,68.337336,0.000000,0.000000,88.697200,0.000000,358.645200,0.000000,8.481135,14.008373,0.000000,113.884312,8.027579,0.000000,0.000000,0.000000,0.000000,329.298092,52.118668,40.868295,3.193099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,5.187629,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,0.000000,68.337336,0.000000,0.000000,88.697200,0.000000,358.645200,0.000000,8.481135,14.008373,0.000000,113.884312,8.027579,0.000000,0.000000,0.000000,0.000000,329.298092,52.118668,40.868295,3.193099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,5.187629,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,88.697200,0.000000,406.850200,0.000000,8.481135,14.008373,0.000000,113.884312,4.322542,0.000000,0.000000,0.000000,0.000000,329.298092,52.118668,40.868295,3.193099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,5.187629,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,88.697200,0.000000,430.952700,0.000000,8.481135,14.008373,0.000000,113.884312,4.322542,0.000000,0.000000,0.000000,0.000000,329.298092,52.118668,40.868295,3.193099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,5.187629,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,88.697200,0.000000,435.773200,0.000000,8.481135,14.008373,0.000000,113.884312,4.322542,0.000000,0.000000,0.000000,0.000000,329.298092,52.118668,40.868295,3.193099,0.000000,15.002360,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,15.887261,0.000000,0.000000,18.260054,5.187629,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,88.697200,0.000000,464.696200,0.000000,8.481135,14.008373,0.000000,113.884312,4.322542,0.000000,0.000000,0.000000,0.000000,329.298092,52.118668,40.868295,3.193099,0.000000,15.002360,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,15.887261,0.000000,0.000000,36.520108,5.187629,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

71,17:30-17:45,0.000000,3.681898,0.000000,0.000000,2.240568,0.000000,0.000000,88.697200,0.000000,493.619200,0.000000,8.481135,16.239782,0.000000,113.884312,4.322542,0.000000,0.000000,0.000000,6.778587,329.298092,52.118668,40.868295,3.193099,0.000000,30.004720,0.000000,0.000000,12.697236,1.273576,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,15.887261,0.000000,0.000000,54.780162,5.187629,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

72,17:45-18:00,0.000000,15.763432,0.000000,0.000000,2.240568,0.000000,0.000000,88.697200,0.000000,493.619200,0.000000,8.481135,16.239782,0.000000,113.884312,4.322542,0.000000,0.000000,0.000000,13.404846,329.298092,52.118668,40.868295,3.193099,4.369494,45.007080,0.000000,0.000000,12.697236,7.641457,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,15.887261,0.000000,0.000000,82.170243,5.187629,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

73,18:00-18:15,0.000000,15.763432,0.000000,0.000000,2.240568,0.000000,0.000000,88.697200,0.000000,464.696200,0.000000,8.481135,16.235444,0.000000,113.884312,4.322542,0.000000,0.000000,0.000000,21.325892,329.298092,52.118668,40.868295,3.193099,4.369494,45.007080,0.000000,0.000000,25.394471,26.424157,119.226029,0.000000,0.571740,17.110847,0.000000,0.000000,2.121020,0.000000,118.945838,31.774522,0.000000,0.000000,109.560324,4.928248,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

74,18:15-18:30,0.000000,15.763432,0.000000,0.000000,12.323126,0.000000,0.000000,88.697200,0.000000,464.696200,0.000000,8.481135,16.235444,0.000000,113.884312,4.322542,0.000000,0.000000,0.000000,30.465560,329.298092,52.118668,40.868295,3.193099,10.157788,45.007080,0.000000,9.330406,38.091707,35.232209,119.226029,0.000000,0.571740,19.012052,0.000000,0.000000,12.573407,0.000000,118.945838,47.661784,0.000000,0.000000,135.307000,4.928248,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

75,18:30-18:45,0.000000,15.763432,0.000000,0.000000,12.323126,0.000000,0.000000,88.697200,0.000000,464.696200,0.000000,8.481135,16.235444,0.000000,113.884312,4.322542,0.000000,0.000000,0.000000,36.558672,329.298092,52.118668,40.868295,38.317190,10.157788,45.007080,0.000000,9.330406,38.091707,35.232209,119.226029,0.000000,0.571740,19.012052,0.000000,0.000000,12.573407,0.000000,118.945838,47.661784,0.000000,0.000000,135.307000,4.928248,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

76,18:45-19:00,0.000000,15.763432,0.000000,0.000000,12.323126,0.000000,0.000000,88.697200,0.000000,464.696200,0.000000,8.481135,11.997164,0.000000,113.884312,4.322542,0.000000,0.000000,0.000000,36.558672,329.298092,52.118668,40.868295,38.317190,10.157788,45.007080,0.000000,9.330406,38.091707,35.232209,119.226029,0.000000,0.571740,19.012052,0.000000,0.000000,12.573407,0.000000,118.945838,47.661784,0.000000,0.000000,135.307000,4.928248,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

77,19:00-19:15,0.000000,15.763432,0.000000,0.000000,2.240568,0.000000,0.000000,88.697200,0.000000,464.696200,0.000000,8.481135,11.997164,0.000000,113.884312,4.322542,0.000000,0.000000,0.000000,25.134087,329.298092,52.118668,40.868295,4.257466,10.157788,45.007080,0.000000,14.732219,38.091707,35.232209,119.226029,0.000000,0.571740,19.012052,0.000000,0.000000,12.573407,0.000000,118.945838,47.661784,0.000000,0.000000,135.124400,4.928248,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

78,19:15-19:30,0.000000,3.681898,0.000000,0.000000,2.240568,0.000000,0.000000,88.697200,0.000000,435.773200,0.000000,8.481135,9.908441,0.000000,113.884312,4.322542,0.000000,0.000000,0.000000,25.134087,329.298092,52.118668,40.868295,4.257466,10.157788,45.007080,0.000000,14.732219,38.091707,35.232209,119.226029,0.000000,0.571740,19.012052,0.000000,0.000000,12.573407,0.000000,118.945838,47.661784,0.000000,0.000000,127.820378,4.928248,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,88.697200,0.000000,406.850200,0.000000,8.481135,9.908441,0.000000,113.884312,4.322542,0.000000,0.000000,0.000000,24.981759,329.298092,52.118668,40.868295,8.514931,10.157788,30.004720,0.000000,14.732219,38.091707,35.232209,119.226029,0.000000,0.571740,19.012052,0.000000,0.000000,12.573407,0.000000,118.945838,47.661784,0.000000,0.000000,118.690351,4.928248,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,88.697200,0.000000,374.070800,0.000000,8.481135,9.908441,0.000000,113.884312,4.322542,0.000000,0.000000,0.000000,12.947863,329.298092,52.118668,40.868295,9.579298,4.369494,30.004720,0.000000,0.000000,25.394471,17.616105,119.226029,0.000000,0.571740,17.110847,0.000000,0.000000,12.573407,0.000000,118.945838,47.661784,0.000000,0.000000,100.430297,4.928248,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,88.697200,0.000000,354.788800,0.000000,8.481135,9.343737,0.000000,113.884312,4.322542,0.000000,0.000000,0.000000,0.000000,329.298092,52.118668,40.868295,38.317190,0.000000,30.004720,0.000000,0.000000,12.697236,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,6.286703,0.000000,118.945838,31.774522,0.000000,0.000000,73.040216,6.484537,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,88.697200,0.000000,345.147800,0.000000,8.481135,6.748700,0.000000,113.884312,4.322542,0.000000,0.000000,0.000000,0.000000,329.298092,52.118668,40.868295,38.317190,0.000000,30.004720,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,6.286703,0.000000,118.945838,31.774522,0.000000,0.000000,54.780162,6.484537,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,88.697200,0.000000,340.327300,0.000000,4.390517,6.748700,0.000000,113.884312,3.705036,0.000000,0.000000,0.000000,0.000000,329.298092,52.118668,40.868295,8.514931,0.000000,30.004720,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,6.286703,0.000000,118.945838,31.774522,0.000000,0.000000,36.520108,6.484537,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,88.697200,0.000000,332.614500,0.000000,4.390517,6.748700,0.000000,113.884312,3.705036,0.000000,0.000000,0.000000,0.000000,319.582953,52.118668,40.868295,8.514931,0.000000,30.004720,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,31.774522,0.000000,0.000000,18.260054,6.484537,0.000000,142.219814,19.281969,19.985793,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,88.697200,0.000000,284.409500,0.000000,4.390517,6.748700,0.000000,113.884312,3.705036,0.000000,0.000000,0.000000,0.000000,307.358744,52.118668,40.105812,12.772397,0.000000,30.004720,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,31.774522,0.000000,0.000000,0.000000,6.484537,0.000000,142.219814,19.281969,18.023316,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,88.697200,0.000000,284.409500,0.000000,4.390517,6.748700,0.000000,113.884312,3.705036,0.000000,0.000000,0.000000,0.000000,297.717744,52.118668,32.186286,12.772397,0.000000,30.004720,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,8.555423,0.000000,0.000000,0.000000,0.000000,118.945838,31.774522,0.000000,0.000000,0.000000,6.484537,0.000000,142.219814,19.281969,15.782317,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,88.697200,0.000000,274.768500,0.000000,4.390517,6.748700,0.000000,113.884312,3.705036,0.000000,0.000000,0.000000,0.000000,286.148544,52.118668,32.186286,12.772397,0.000000,30.004720,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,118.945838,31.774522,0.000000,0.000000,0.000000,6.484537,0.000000,142.219814,19.281969,15.782317,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,88.697200,0.000000,255.486500,0.000000,4.390517,6.748700,0.000000,113.884312,3.705036,0.000000,0.000000,0.000000,0.000000,286.148544,52.118668,32.186286,12.772397,0.000000,30.004720,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,118.945838,31.774522,0.000000,0.000000,0.000000,6.484537,0.000000,142.219814,19.281969,15.782317,0.000000,43.625525,403.736157,89.66,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,88.697200,0.000000,284.409500,0.000000,4.390517,6.748700,0.000000,113.884312,3.705036,0.000000,0.000000,0.000000,0.000000,295.789544,52.118668,32.186286,12.772397,0.000000,30.004720,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,118.945838,31.774522,0.000000,0.000000,0.000000,7.132990,0.000000,142.219814,19.281969,15.782317,0.000000,43.625525,403.736157,86.77,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,88.697200,0.000000,255.486500,0.000000,4.390517,6.748700,0.000000,113.884312,3.705036,0.000000,0.000000,0.000000,0.000000,286.148544,52.118668,32.186286,12.772397,0.000000,30.004720,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,118.945838,31.774522,0.000000,0.000000,0.000000,7.132990,0.000000,108.230734,19.281969,15.782317,0.000000,34.097614,403.736157,86.77,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,88.697200,0.000000,226.563500,0.000000,4.390517,6.748700,0.000000,113.884312,3.087530,0.000000,0.000000,0.000000,0.000000,262.235200,52.118668,24.698025,4.257466,0.000000,30.004720,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,118.945838,31.774522,0.000000,0.000000,0.000000,7.132990,0.000000,108.230734,19.281969,10.705945,0.000000,34.097614,403.736157,82.91,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,0.000000,0.000000,12.323126,0.000000,0.000000,88.697200,0.000000,226.563500,0.000000,4.390517,6.748700,0.000000,113.884312,3.087530,0.000000,0.000000,0.000000,0.000000,252.594200,52.118668,24.698025,4.257466,0.000000,14.759407,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,118.945838,31.774522,0.000000,0.000000,0.000000,7.132990,0.000000,108.230734,19.281969,10.705945,0.000000,34.097614,403.736157,80.02,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,88.697200,0.000000,226.563500,0.000000,4.390517,6.748700,0.000000,113.884312,3.087530,0.000000,0.000000,0.000000,0.000000,209.278624,52.118668,24.698025,12.772397,0.000000,13.969809,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,118.945838,15.887261,0.000000,0.000000,0.000000,7.132990,0.000000,108.230734,19.281969,10.705945,0.000000,34.097614,403.736157,73.27,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,0.000000,0.000000,2.240568,0.000000,0.000000,88.697200,0.000000,226.563500,0.000000,4.390517,6.748700,0.000000,113.884312,3.087530,0.000000,0.000000,0.000000,0.000000,175.466200,52.118668,13.497400,8.514931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.226029,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,118.945838,15.887261,0.000000,0.000000,0.000000,7.132990,0.000000,108.230734,19.281969,10.705945,0.000000,34.097614,403.736157,73.27,0,0,0,0,0

