Block,Time,NR/01102023/31102037/L_NR_2019_11,NR/01102023/23072042/L_NR_2012_04,WR/01102023/31032046/L_NR_2020_05,L_NR_2019_19,NR/01102023/02012046/L_NR_2021_17,NR/21112023/30112023/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,NR/22102023/11042047/L_NR_2021_17,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/05012040/L_NR_2020_02,NR/01102023/31052040/LT-31,NR/01102023/22052037/LT-59,NR/30092023/26122029/SH-06,WR/01102023/24112044/L_NR_2020_07,SR/01102023/07102043/L_NR_2018_61,NR/01102023/30042040/GNA_LT_35,NR/24112023/24112023/HPX-TAMCTG-231123-05278,NR/01102023/19072037/LT-05,NR/03112023/30112023/HPX-TAMDLY-011123-05147,NR/01102023/25072045/L_NR_2021_15,NR/01112023/30112023/HP-09,NR/01102023/06022042/L_NR_2012_07,WR/01102023/29112042/RUMS(L_NR_2019_07),WR/01102023/01102023/L_NR_2020_06,NR/03112023/30112023/IEX-231101-05680,WR/01102023/30052048/L_NR_2022_10,NR/01102023/13082046/L_NR_2021_12,NR/30092023/31122025/SH-07,NR/01102023/30042040/GNA_LT_36,NR/01102023/27052033/DIAPL(L_NR_2023_04),WR/01102023/29112042/L_NR_2019_05,NR/26072023/31072042/L_NR_2023_07,NR/01102023/02122045/L_NR_2021_13,NR/24112023/24112023/IEX-231123-05740,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01102023/08032047/L_NR_2021_14,NR/26072023/25122043/L_NR_2023_10,NR/01102023/25122043/GNA_MEJA_DELHI,WR/01102023/01102023/L_NR_2022_09,WR/01102023/16072048/L_NR_2022_08,NR/22102023/11042047/L_NR_2021_16,NR/01112023/30112023/HP-10,SR/01112023/30112023/KSEB_BYPL-NOV23,NR/01102023/14082046/L_NR_2021_16,NR/24112023/24112023/HPX-TAMCTG-231123-05277,NR/01102023/06022042/L_NR_2012_02
65,16:00-16:15,1.760000,271.150000,0,32.011557,0,96.410000,11,100.980000,2.180000,3.130000,1.780000,30.850000,0,7.01,3.130000,0.000000,118.010000,48.200000,12.54,0.000000,86.320000,25,0,48.200000,39.18,91.93,22.340000,3.220000,24.100000,18.45,46,18.39,0.000000,33,30.03,19,0.000000,39.18,20,22,176.100000,144.62,0,0.000000,260.890000

66,16:15-16:30,1.760000,271.150000,0,22.304011,0,96.410000,7,100.980000,2.180000,1.940000,1.780000,30.850000,0,7.01,1.940000,0.000000,118.010000,48.200000,9,0.000000,86.320000,13,0,48.200000,38.74,73.11,22.340000,1.990000,24.100000,10.22,35,14.62,0.000000,33,23.59,15,0.000000,38.74,19.88,15,176.100000,144.62,0,0.000000,260.890000

67,16:30-16:45,1.760000,271.150000,0,14.434868,0,96.410000,5,100.980000,2.180000,1.350000,1.780000,30.850000,0,7.01,1.350000,0.000000,118.010000,48.200000,10,0.000000,86.320000,3,0,48.200000,43.51,55.41,22.340000,1.380000,24.100000,5.89,28,11.08,0.000000,11,16.25,12,0.000000,43.51,19.45,11,176.100000,144.62,0,0.000000,260.890000

68,16:45-17:00,1.760000,271.150000,0,7.927505,0,96.410000,5,100.980000,2.180000,0.860000,1.780000,30.850000,0,7.01,0.860000,0.000000,118.010000,48.200000,7,0.000000,86.320000,1,0,48.200000,44.21,38.24,0.000000,0.880000,24.100000,2.55,25,7.65,0.000000,4.86,8.97,10,0.000000,44.21,19.2,9,176.100000,144.62,0,0.000000,260.890000

69,17:00-17:15,1.840000,271.150000,0,3.064005,0,96.410000,3,100.980000,2.230000,0.490000,1.780000,30.370000,0,7.01,0.490000,48.200000,118.010000,48.200000,3,0.000000,86.320000,0,0,48.200000,44.78,22.5,0.000000,0.500000,25.070000,0,18,4.5,59.770000,0.93,1.53,7,0.000000,44.78,18.66,7,176.100000,144.62,0,48.200000,260.890000

70,17:15-17:30,1.840000,271.150000,0,0.437715,0,96.410000,3,100.980000,2.230000,0.200000,1.780000,30.370000,0,7.01,0.200000,48.200000,118.010000,48.200000,1,0.000000,86.320000,0,0,48.200000,45.55,11.58,0.000000,0.210000,25.070000,0,18,2.32,59.770000,0.78,0.31,7,0.000000,45.55,18.53,5,176.100000,144.62,0,48.200000,260.890000

71,17:30-17:45,1.840000,271.150000,0,0,0,96.410000,1,100.980000,2.080000,0.010000,1.780000,30.370000,0,7.01,0.010000,48.200000,118.010000,48.200000,0,0.000000,86.320000,0,0,48.200000,56.49,4.16,0.000000,0.010000,25.070000,0,14,0.83,59.770000,0.62,0,6,0.000000,56.49,25,1,176.100000,144.62,0,48.200000,260.890000

72,17:45-18:00,1.840000,271.150000,0,0,0,96.410000,0,100.980000,2.080000,0.000000,1.780000,30.370000,0,7.01,0.000000,48.200000,118.010000,48.200000,0,0.000000,86.320000,0,0,48.200000,57.1,0.38,0.000000,0.000000,25.070000,0,4,0.08,59.770000,0.47,0,1,0.000000,57.1,24.88,0,176.100000,144.62,0,48.200000,260.890000

73,18:00-18:15,1.840000,271.150000,0,0,0,96.410000,0,100.980000,2.080000,0.000000,1.710000,30.850000,0,7.01,0.000000,48.200000,118.010000,48.200000,0,0.000000,86.320000,0,0,48.200000,63.61,0,0.000000,0.000000,25.070000,0,0,0,59.770000,0,0,0,0.000000,63.61,24.45,0,98.350000,144.62,0,0.000000,260.890000

74,18:15-18:30,1.840000,271.150000,0,0,0,96.410000,0,100.980000,2.080000,0.000000,1.710000,30.850000,0,7.01,0.000000,48.200000,118.010000,48.200000,0,0.000000,86.320000,0,0,48.200000,63.51,0,0.000000,0.000000,25.070000,0,0,0,59.770000,0,0,0,0.000000,63.51,24.2,0,98.350000,144.62,0,0.000000,260.890000

75,18:30-18:45,1.840000,271.150000,0,0,0,96.410000,0,100.980000,2.080000,0.000000,1.710000,30.850000,0,7.01,0.000000,48.200000,118.010000,48.200000,0,0.000000,86.320000,0,0,48.200000,63.51,0,0.000000,0.000000,25.070000,0,0,0,59.770000,0,0,0,0.000000,63.51,23.66,0,98.350000,144.62,0,0.000000,260.890000

76,18:45-19:00,1.840000,271.150000,0,0,0,96.410000,0,100.980000,2.080000,0.000000,1.710000,30.850000,0,7.01,0.000000,48.200000,118.010000,48.200000,0,0.000000,86.320000,0,0,48.200000,63.35,0,0.000000,0.000000,25.070000,0,0,0,59.770000,0,0,0,0.000000,63.35,23.53,0,98.350000,144.62,0,0.000000,260.890000

77,19:00-19:15,1.760000,271.150000,0,0,0,96.410000,0,100.980000,2.080000,0.000000,1.710000,30.850000,0,7.01,0.000000,0.000000,118.010000,48.200000,0,0.000000,86.320000,0,0,48.200000,54.84,0,0.000000,0.000000,25.070000,0,0,0,0.000000,0,0,0,0.000000,54.84,18.51,0,98.350000,144.62,0,0.000000,260.890000

78,19:15-19:30,1.760000,271.150000,0,0,0,96.410000,0,100.980000,2.080000,0.000000,1.710000,30.850000,0,7.01,0.000000,0.000000,118.010000,48.200000,0,0.000000,86.320000,0,0,48.200000,54.81,0,0.000000,0.000000,25.070000,0,0,0,0.000000,0,0,0,0.000000,54.81,18.38,0,98.350000,144.62,0,0.000000,260.890000

79,19:30-19:45,1.760000,271.150000,22.5,0,0,96.410000,0,100.980000,2.080000,0.000000,1.630000,30.850000,7.5,7.01,0.000000,0.000000,118.010000,48.200000,0,0.000000,86.320000,0,7.5,48.200000,62.69,0,13.870000,0.000000,25.070000,0,0,0,0.000000,0,0,0,0.000000,62.69,21.56,0,98.350000,144.62,0,0.000000,260.890000

80,19:45-20:00,1.760000,271.150000,25.06,0,0,96.410000,0,100.980000,2.080000,0.000000,1.630000,30.850000,8.35,7.01,0.000000,0.000000,118.010000,48.200000,0,0.000000,86.320000,0,8.36,48.200000,62.17,0,13.870000,0.000000,25.070000,0,0,0,0.000000,0,0,0,0.000000,62.17,21.42,0,98.350000,144.62,0,0.000000,260.890000

81,20:00-20:15,1.690000,271.150000,37.69,0,0,96.410000,0,100.980000,2.130000,0.000000,1.630000,30.850000,12.56,7.01,0.000000,0.000000,118.010000,48.200000,0,0.000000,86.320000,0,12.57,48.200000,61.17,0,13.870000,0.000000,25.070000,0,0,0,0.000000,0,0,0,0.000000,61.17,21.27,0,98.350000,144.62,0,0.000000,260.890000

82,20:15-20:30,1.690000,271.150000,49.69,0,0,96.410000,0,100.980000,2.130000,0.000000,1.630000,30.850000,16.56,7.01,0.000000,0.000000,118.010000,48.200000,0,0.000000,86.320000,0,16.56,48.200000,60.17,0,22.340000,0.000000,25.070000,0,0,0,0.000000,0,0,0,0.000000,60.17,21.13,0,98.350000,144.62,0,0.000000,260.890000

83,20:30-20:45,1.690000,271.150000,52.64,0,0,96.410000,0,100.980000,2.130000,0.000000,1.630000,24.550000,17.55,7.01,0.000000,0.000000,118.010000,48.200000,0,0.000000,86.320000,0,17.54,48.200000,50.51,0,22.340000,0.000000,25.070000,0,0,0,0.000000,0,0,0,0.000000,50.51,20.99,0,98.350000,144.62,0,0.000000,260.890000

84,20:45-21:00,1.690000,271.150000,54.19,0,0,96.410000,0,100.980000,2.130000,0.000000,1.630000,26.020000,18.06,7.01,0.000000,0.000000,118.010000,48.200000,0,0.000000,86.320000,0,18.06,48.200000,49.51,0,25.470000,0.000000,25.070000,0,0,0,0.000000,0,0,0,0.000000,49.51,20.81,0,98.350000,144.62,0,0.000000,260.890000

85,21:00-21:15,1.690000,271.150000,53.16,0,0,96.410000,0,77.130000,2.130000,0.000000,1.550000,26.020000,17.72,7.01,0.000000,0.000000,96.410000,48.200000,0,0.000000,86.320000,0,17.72,48.200000,48.51,0,26.020000,0.000000,25.070000,0,0,0,0.000000,0,0,0,0.000000,48.51,20.67,0,98.350000,144.62,0,0.000000,260.890000

86,21:15-21:30,1.690000,271.150000,53.12,0,0,96.410000,0,67.490000,2.130000,0.000000,1.550000,26.020000,17.71,7.01,0.000000,0.000000,71.730000,48.200000,0,0.000000,68.000000,0,17.7,48.200000,47.17,0,26.020000,0.000000,25.070000,0,0,0,0.000000,0,0,0,0.000000,47.17,20.53,0,98.350000,144.62,0,0.000000,260.890000

87,21:30-21:45,1.690000,271.150000,51.06,0,0,96.410000,0,57.850000,2.130000,0.000000,1.550000,26.020000,17.02,7.01,0.000000,0.000000,71.730000,48.200000,0,0.000000,68.000000,0,17.03,48.200000,56.17,0,26.020000,0.000000,25.070000,0,0,0,0.000000,0,0,0,0.000000,56.17,20.39,0,98.350000,144.62,0,0.000000,260.890000

88,21:45-22:00,1.690000,271.150000,50.19,0,0,96.410000,0,53.030000,2.130000,0.000000,1.550000,26.020000,16.73,7.41,0.000000,0.000000,71.730000,48.200000,0,0.000000,68.000000,0,16.73,48.200000,55.44,0,26.020000,0.000000,25.070000,0,0,0,0.000000,0,0,0,0.000000,55.44,20.26,0,98.350000,144.62,0,0.000000,260.890000

89,22:00-22:15,1.690000,271.150000,71.68,0,0,96.410000,0,67.490000,2.080000,0.000000,1.480000,26.020000,23.9,7.81,0.000000,0.000000,71.730000,48.200000,0,76.640000,68.000000,0,23.89,48.200000,54.71,0,26.020000,0.000000,25.070000,0,0,0,0.000000,0,0,0,0.000000,54.71,20.36,0,98.350000,144.62,0,0.000000,224.550000

90,22:15-22:30,1.690000,271.150000,70.66,0,0,96.410000,0,57.850000,2.080000,0.000000,1.480000,26.020000,23.55,12.21,0.000000,0.000000,71.730000,48.200000,0,76.640000,68.000000,0,23.56,48.200000,53.98,0,26.020000,0.000000,25.070000,0,0,0,0.000000,0,0,0,0.000000,53.98,20.56,0,98.350000,144.62,0,0.000000,224.550000

91,22:30-22:45,1.690000,271.150000,70.62,0,0,96.410000,0,57.850000,2.080000,0.000000,1.480000,26.020000,23.54,12.6,0.000000,0.000000,71.730000,48.200000,0,76.640000,55.550000,0,23.54,48.200000,65.25,0,26.020000,0.000000,25.070000,0,0,0,0.000000,0,0,0,0.000000,65.25,22.75,0,98.350000,144.62,0,0.000000,224.550000

92,22:45-23:00,1.690000,271.150000,68.57,0,0,96.410000,0,57.850000,2.080000,0.000000,1.480000,26.020000,22.85,13,0.000000,0.000000,71.730000,48.200000,0,76.640000,55.550000,0,22.86,48.200000,64.52,0,26.020000,0.000000,25.070000,0,0,0,0.000000,0,0,0,0.000000,64.52,22.6,0,98.350000,144.62,0,0.000000,224.550000

93,23:00-23:15,1.610000,271.150000,67.69,0,0,96.410000,0,46.280000,2.080000,0.000000,1.480000,26.020000,22.56,13,0.000000,0.000000,71.730000,48.200000,0,76.640000,31.820000,0,22.57,48.200000,63.79,0,26.020000,0.000000,25.070000,0,0,0,0.000000,0,0,0,0.000000,63.79,22.31,0,98.350000,144.62,0,0.000000,193.480000

94,23:15-23:30,1.610000,271.150000,66.18,0,0,96.410000,0,46.280000,2.080000,0.000000,1.480000,26.020000,22.06,13,0.000000,0.000000,71.730000,48.200000,0,76.640000,31.820000,0,22.07,48.200000,63.06,0,26.020000,0.000000,25.070000,0,0,0,0.000000,0,0,0,0.000000,63.06,22.03,0,98.350000,144.62,0,0.000000,139.790000

95,23:30-23:45,1.610000,271.150000,65.64,0,0,96.410000,0,46.280000,2.080000,0.000000,1.480000,26.020000,21.88,13,0.000000,0.000000,71.730000,48.200000,0,76.640000,31.820000,0,21.87,48.200000,62.33,0,26.020000,0.000000,25.070000,0,0,0,0.000000,0,0,0,0.000000,62.33,21.77,0,98.350000,144.62,0,0.000000,108.940000

96,23:45-24:00,1.610000,271.150000,63.14,0,0,96.410000,0,46.280000,2.080000,0.000000,1.480000,26.020000,21.05,13,0.000000,0.000000,71.730000,48.200000,0,76.640000,31.820000,0,21.05,48.200000,61.6,0,26.020000,0.000000,25.070000,0,0,0,0.000000,0,0,0,0.000000,61.6,21.47,0,98.350000,144.62,0,0.000000,108.940000

